member_id,bet_month,zero_kind,vb_sum_state,n_orders,n_rounds_month,n_days_month,n_tables_month,n_vb_null,n_vb_blank,n_vb_true_zero,n_vb_positive,vb_null_share,sum_valid_bet,sum_stake,sum_game_pnl,sum_rebate,n_order_nocomm,n_hedge_rounds,n_hedge_eq,n_zero_pnl_rounds,hedge_eq_share,verdict_hint,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
150086950,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,518.9144310104,518.9144310104,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,518.9144,518.9144,0.0000,2,2,0E-8,,0E-8,0E-8,0.0000,518.9144,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,498.1579,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,259.4572,259.4572,0.0000,0.0000,0.0000,518.9144,2.0000,,259.4572,259.4572,259.4572,259.4572,259.4572,259.4572,259.4572,259.4572,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,0E-8,0.000000,1.000000,0.000000,,2026-05-15,2026-05-15,1,1,1,1,1.000000,,,0.000000,5,0.09566825521018564,0.189273774806174,0.189273774806174,0.8397467814211537,0.8397467814211537,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,6822,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150088037,2026-05-01,游戏输赢为零,有值,3,3,1,1,0,0,0,3,0E-7,41.5131544808,41.5131544808,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,41.5132,41.5132,0.0000,3,3,0E-8,,0E-8,0E-8,0.0000,41.5132,THIN_EXPOSURE,0.0000,0.0000,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,3.000000,3.000000,3.000000,4.000000,4.000000,97.000000,97.000000,97.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,40.2678,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,13.8377,13.8377,0.0000,0.0000,0.0000,41.5132,3.0000,,13.8377,10.3783,10.3783,18.162,20.7566,20.7566,20.7566,10.3783,-10.3783,2.0,2.0,1.333333,1,1,1,1,0E-8,0E-8,,0E-8,0.000000,1.000000,0.000000,,2026-05-15,2026-05-15,1,1,1,1,1.000000,,,0.000000,3,0.09566825521018564,0.189273774806174,0.189273774806174,0.4934205846788534,0.4934205846788534,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.0750262,Z 证据不足 · 不动作,6823,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150088308,2026-05-01,洗码与输赢皆为零,有值,2,1,1,1,0,0,2,0,0E-7,0E-10,7.2056492290,0E-10,0E-10,2,1,1,1,1.0000000,支持②自对押真实零,7.2056,0.0000,0.0000,2,1,0E-8,,0E-8,0E-8,0.0000,7.2056,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,3.6028,0.0000,0.0000,0.0000,0.0000,7.2056,1.0000,,3.6028,3.6028,3.6028,3.6028,3.6028,3.6028,3.6028,0.0,0.0,1.0,1.0,1.0,1,1,1,2,0E-8,0E-8,,,0.000000,0.000000,1.000000,,2026-05-15,2026-05-15,1,1,1,1,1.000000,,,0.000000,1,0.09566825521018564,0.189273774806174,0.189273774806174,0.14993954050785974,0.14993954050785974,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.862,Z 证据不足 · 不动作,6824,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150088512,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,105.0309841403,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN,105.0310,0.0000,0.0000,1,1,0E-8,,0E-8,0E-8,0.0000,105.0310,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,105.0310,0.0000,0.0000,0.0000,0.0000,105.0310,1.0000,,105.0310,105.031,105.031,105.031,105.031,105.031,105.031,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,,0.000000,0.000000,0.000000,,2026-05-15,2026-05-15,1,1,1,1,1.000000,,,0.000000,4,0.09566825521018564,0.189273774806174,0.189273774806174,0.6631339355572943,0.6631339355572943,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.862,Z 证据不足 · 不动作,6825,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150088649,2026-05-01,游戏输赢为零,有值,6,6,1,1,0,0,0,6,0E-7,25.2074361936,25.2074361936,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,25.2074,25.2074,0.0000,6,6,0E-8,,0E-8,0E-8,0.0000,25.2074,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,5.000000,0.000000,0.000000,96.000000,96.000000,95.000000,100.000000,100.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,24.1991,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,4.2012,4.2012,0.0000,0.0000,0.0000,25.2074,6.0000,,4.2012,4.2012,4.2012,4.2012,4.2012,4.2012,4.2012,4.2012,0.0,1.0,1.0,1.0,1,1,1,2,0E-8,0E-8,,0E-8,0.000000,1.000000,0.000000,,2026-05-15,2026-05-15,1,1,1,1,1.000000,,,0.000000,2,0.09566825521018564,0.189273774806174,0.189273774806174,0.38068141404082795,0.38068141404082795,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.76015832,Z 证据不足 · 不动作,6826,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150090660,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,17.2265288544,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN,17.2265,0.0000,0.0000,1,1,0E-8,,0E-8,0E-8,0.0000,17.2265,THIN_EXPOSURE,0.0000,0.0000,5.0000,95.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,5.000000,5.000000,5.000000,6.000000,6.000000,95.000000,95.000000,95.000000,94.000000,94.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,17.2265,0.0000,0.0000,0.0000,0.0000,17.2265,1.0000,,17.2265,17.2265,17.2265,17.2265,17.2265,17.2265,17.2265,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,,0.800000,0.000000,0.000000,,2026-05-15,2026-05-15,1,1,1,1,1.000000,,,0.000000,2,0.09566825521018564,0.189273774806174,0.189273774806174,0.314460487943666,0.314460487943666,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.862,Z 证据不足 · 不动作,6827,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150091782,2026-05-01,游戏输赢为零,有值,4,4,2,4,0,0,0,4,0E-7,51.8914431012,51.8914431012,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,51.8914,51.8914,0.0000,4,4,0E-8,,0E-8,0E-8,0.0000,51.8914,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,49.8158,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,12.9729,12.9729,0.0000,0.0000,0.0000,25.9457,2.0000,,12.9729,12.9729,12.9729,12.9729,12.9729,12.9729,12.9729,12.9729,0.0,1.0,1.0,1.0,4,3,2,1,0E-8,0E-8,,0E-8,0.000000,1.000000,0.000000,,2026-05-15,2026-05-22,2,4,4,8,0.250000,,,0.000000,3,0.09566825521018564,0.189273774806174,0.189273774806174,0.5477629987908101,0.5477629987908101,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.931,Z 证据不足 · 不动作,6828,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150091948,2026-05-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,5.1891443102,5.1891443102,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,5.1891,5.1891,0.0000,2,2,0E-8,,0E-8,0E-8,0.0000,5.1891,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,4.9816,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,2.5946,2.5946,0.0000,0.0000,0.0000,5.1891,2.0000,,2.5946,2.5946,2.5946,2.5946,2.5946,2.5946,2.5946,2.5946,0.0,1.0,1.0,1.0,2,2,1,1,0E-8,0E-8,,0E-8,0.000000,1.000000,0.000000,,2026-05-15,2026-05-15,1,2,2,1,1.000000,,,0.000000,1,0.09566825521018564,0.189273774806174,0.189273774806174,0.11252578419517746,0.11252578419517746,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,6829,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150093338,2026-05-01,游戏输赢为零,有值,3,3,1,2,0,0,1,2,0E-7,10.3782886202,15.5674329303,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN,15.5674,10.3783,0.0000,3,3,0E-8,,0E-8,0E-8,0.0000,15.5674,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,9.9632,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,5.1891,3.4594,0.0000,0.0000,0.0000,15.5674,3.0000,,5.1891,5.1891,5.1891,5.1891,5.1891,5.1891,5.1891,5.1891,0.0,1.0,1.0,1.0,2,2,1,2,0E-8,0E-8,,0E-8,0.000000,0.666667,0.000000,,2026-05-15,2026-05-15,1,2,2,1,1.000000,,,0.000000,2,0.09566825521018564,0.189273774806174,0.189273774806174,0.29546909453019415,0.29546909453019415,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.0750262,Z 证据不足 · 不动作,6830,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150093958,2026-05-01,洗码与输赢皆为零,有值,2,2,1,2,0,0,2,0,0E-7,0E-10,779.1500181620,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN,779.1500,0.0000,0.0000,2,2,0E-8,,0E-8,0E-8,0.0000,779.1500,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,389.5750,0.0000,0.0000,0.0000,0.0000,779.1500,2.0000,,389.5750,259.4572,389.575,519.6928,519.6928,519.6928,519.6928,0.0,0.0,1.333999,1.333999,1.0,2,1,1,2,0E-8,0E-8,,,0.000000,0.000000,0.000000,,2026-05-15,2026-05-15,1,2,2,1,1.000000,,,0.000000,5,0.09566825521018564,0.189273774806174,0.189273774806174,0.8726082936197453,0.8726082936197453,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,6831,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150094312,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,1.4411298458,1.4411298458,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,1.4411,1.4411,0.0000,2,2,0E-8,,0E-8,0E-8,0.0000,1.4411,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,1.3835,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,0.7206,0.7206,0.0000,0.0000,0.0000,1.4411,2.0000,,0.7206,0.7206,0.7206,0.7206,0.7206,0.7206,0.7206,0.7206,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,0E-8,0.000000,1.000000,0.000000,,2026-05-15,2026-05-15,1,1,1,1,1.000000,,,0.000000,1,0.09566825521018564,0.189273774806174,0.189273774806174,0.006899494985418593,0.006899494985418593,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,6832,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150094650,2026-05-01,游戏输赢为零,有值,4,3,1,2,0,0,0,4,0E-7,16.8049574624,16.8049574624,0E-10,0E-10,3,0,0,1,0E-7,两者皆低·判UNKNOWN,16.8050,16.8050,0.0000,4,3,0E-8,,0E-8,0E-8,0.0000,16.8050,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,16.1328,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,4.2012,5.6017,0.0000,0.0000,0.0000,16.8050,3.0000,,4.2012,4.2012,4.2012,4.2012,4.2012,4.2012,4.2012,4.2012,0.0,1.0,1.0,1.0,2,2,1,2,0E-8,0E-8,,0E-8,0.000000,1.000000,0.750000,,2026-05-15,2026-05-15,1,2,2,1,1.000000,,,0.000000,2,0.09566825521018564,0.189273774806174,0.189273774806174,0.30976598620101004,0.30976598620101004,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.0750262,Z 证据不足 · 不动作,6833,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150094852,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,12.9728607753,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN,12.9729,0.0000,0.0000,1,1,0E-8,,0E-8,0E-8,0.0000,12.9729,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,12.9729,0.0000,0.0000,0.0000,0.0000,12.9729,1.0000,,12.9729,12.9729,12.9729,12.9729,12.9729,12.9729,12.9729,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,,0.000000,0.000000,0.000000,,2026-05-15,2026-05-15,1,1,1,1,1.000000,,,0.000000,2,0.09566825521018564,0.189273774806174,0.189273774806174,0.26360338573155984,0.26360338573155984,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.862,Z 证据不足 · 不动作,6834,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150095308,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,7.5924379318,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN,7.5924,0.0000,0.0000,1,1,0E-8,,0E-8,0E-8,0.0000,7.5924,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,7.5924,0.0000,0.0000,0.0000,0.0000,7.5924,1.0000,,7.5924,7.5924,7.5924,7.5924,7.5924,7.5924,7.5924,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,,0.000000,0.000000,0.000000,,2026-06-24,2026-06-24,1,1,1,1,1.000000,,,0.000000,1,0.09566825521018564,0.189273774806174,0.189273774806174,0.15349598122199304,0.15349598122199304,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.862,Z 证据不足 · 不动作,6835,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150095525,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,25.9457215506,25.9457215506,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,25.9457,25.9457,0.0000,2,2,0E-8,,0E-8,0E-8,0.0000,25.9457,THIN_EXPOSURE,0.0000,0.0000,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,3.000000,3.000000,3.000000,4.000000,4.000000,97.000000,97.000000,97.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,25.1673,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,12.9729,12.9729,0.0000,0.0000,0.0000,25.9457,2.0000,,12.9729,12.9729,12.9729,12.9729,12.9729,12.9729,12.9729,12.9729,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,0E-8,0.000000,1.000000,0.000000,,2026-05-15,2026-05-15,1,1,1,1,1.000000,,,0.000000,3,0.09566825521018564,0.189273774806174,0.189273774806174,0.4072124617682623,0.4072124617682623,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,6836,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150096154,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,11.1493906858,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN,11.1494,0.0000,0.0000,1,1,0E-8,,0E-8,0E-8,0.0000,11.1494,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,11.1494,0.0000,0.0000,0.0000,0.0000,11.1494,1.0000,,11.1494,11.1494,11.1494,11.1494,11.1494,11.1494,11.1494,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,,0.000000,0.000000,0.000000,,2026-05-15,2026-05-15,1,1,1,1,1.000000,,,0.000000,2,0.09566825521018564,0.189273774806174,0.189273774806174,0.2392773312468881,0.2392773312468881,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.862,Z 证据不足 · 不动作,6837,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
