member_id,bet_date,stake,game_pnl,net_pnl,rebate,validbet,n_rounds,n_tables,n_ip,late_def,late_share_d,hedge_rate_d,stake_cv_d,rn
145933264,2026-08-06,259.4200292810,145.3522718516,145.3522718516,0E-10,158.2205327100,4,1,2,shoe_pos>=0.80,0E-7,0E-7,0.7108552350371796,17815
145933435,2026-08-04,35.1886574372,6.4726581563,6.4726581563,0E-10,30.0516271544,8,2,3,shoe_pos>=0.80,0E-7,0E-7,0.2746698937564811,17816
145933435,2026-08-06,19.7775665888,-2.1190249917,-2.1190249917,0E-10,19.7775665888,6,3,1,shoe_pos>=0.80,0.5000000,0E-7,0.3133074826440041,17817
145934499,2026-08-04,5.0788323102,4.8248906947,4.8248906947,0E-10,5.0788323102,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17818
145934967,2026-08-04,620.2964066481,-107.4923586676,-107.4923586676,0E-10,574.0631341029,22,2,1,shoe_pos>=0.80,0.3181818,0E-7,0.17806873276792448,17819
145936717,2026-08-04,38.5277271210,27.4831120129,27.4831120129,0E-10,38.5277271210,5,2,1,shoe_pos>=0.80,0.2000000,0E-7,0.7817359599705717,17820
145936717,2026-08-06,5.1370302828,5.1370302828,5.1370302828,0E-10,5.1370302828,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,17821
145936906,2026-08-04,838.4085724451,796.4881438229,796.4881438229,0E-10,838.4085724451,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17822
145937307,2026-08-05,64.2128785349,64.2128785349,64.2128785349,0E-10,64.2128785349,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,17823
145937977,2026-08-04,295.3792412606,-128.4257570698,-128.4257570698,0E-10,128.4257570698,2,2,1,shoe_pos>=0.80,0E-7,0E-7,0.18446263857065348,17824
145938614,2026-08-05,78.5965633268,-65.7539876198,-65.7539876198,0E-10,65.7539876198,3,2,1,shoe_pos>=0.80,0E-7,0E-7,0.8884322164081287,17825
145939279,2026-08-04,197.9957976399,-1.0101826409,0.5737837401,1.5839663815,197.9957976399,10,8,1,shoe_pos>=0.80,0.2000000,0E-7,0.06453627877927245,17826
145941346,2026-08-04,10518.0695040329,-108.2629132128,-108.2629132128,0E-10,9742.3779313301,377,17,2,shoe_pos>=0.80,0.2254642,0E-7,0.22773802999129142,17827
145941923,2026-08-05,82.7061875530,78.9561554465,78.9561554465,0E-10,82.7061875530,2,1,1,shoe_pos>=0.80,0E-7,0E-7,1.1506955072722633,17828
145941923,2026-08-06,127.9120540416,127.9120540416,127.9120540416,0E-10,127.9120540416,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.47140452079103173,17829
145942534,2026-08-04,303.3935126227,-213.4991385123,-213.4991385123,0E-10,213.4991385123,5,3,1,shoe_pos>=0.80,0E-7,0E-7,0.37139775201238334,17830
145942534,2026-08-06,1075.3614502959,506.0304142632,506.0304142632,0E-10,1075.3614502959,6,2,1,shoe_pos>=0.80,0.8333333,0E-7,0.34589808818653744,17831
145943070,2026-08-04,4951.9153062876,-246.0703895265,-246.0703895265,0E-10,4461.1685792793,104,10,2,shoe_pos>=0.80,0.2788462,0E-7,0.26718599451912284,17832
145943070,2026-08-05,11850.6545983523,274.6585582662,274.6585582662,0E-10,10903.7093906588,257,7,4,shoe_pos>=0.80,0.3501946,0E-7,0.4530619727363496,17833
145943070,2026-08-06,7023.3958299663,400.6384354290,400.6384354290,0E-10,6274.2443833848,137,6,2,shoe_pos>=0.80,0.4963504,0E-7,0.30054347086824756,17834
145943143,2026-08-04,97.0898723448,-32.3632907816,-32.3632907816,0E-10,97.0898723448,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.4714045207910317,17835
145943143,2026-08-05,5459.8926360670,-316.0301029977,-316.0301029977,0E-10,5103.8964374695,41,15,12,shoe_pos>=0.80,0.2195122,0E-7,0.49939594986598734,17836
145943143,2026-08-06,4274.7797498266,697.7371381598,697.7371381598,0E-10,3669.8944340277,39,13,9,shoe_pos>=0.80,0.3076923,0E-7,0.44009587435797587,17837
145951510,2026-08-04,1245.5551963796,-1028.8710198805,-1028.8710198805,0E-10,1245.5551963796,4,2,1,shoe_pos>=0.80,0.5000000,0E-7,1.0779671957473662,17838
145951757,2026-08-04,2920.0000000000,-827.0000000000,-827.0000000000,0E-10,2660.0000000000,35,17,2,shoe_pos>=0.80,0.4000000,0E-7,1.3123713275706264,17839
145951757,2026-08-05,1330.0000000000,132.5000000000,132.5000000000,0E-10,1330.0000000000,5,3,1,shoe_pos>=0.80,0.6000000,0E-7,1.1242424475609045,17840
145951757,2026-08-06,120.0000000000,95.0000000000,95.0000000000,0E-10,100.0000000000,3,3,1,shoe_pos>=0.80,0E-7,0E-7,0.43301270189221935,17841
145952264,2026-08-05,194.4365962039,-128.2973313129,-128.2973313129,0E-10,153.3403539415,8,2,1,shoe_pos>=0.80,0E-7,0E-7,0.3179925330623302,17842
145952752,2026-08-04,26551.4385000725,-1756.8086309965,-1756.8086309965,0E-10,24500.7677387988,309,16,3,shoe_pos>=0.80,0.0679612,0E-7,0.28333777443235003,17843
145952752,2026-08-05,18926.3778891208,134.2532729927,134.2532729927,0E-10,17207.4511071582,282,15,3,shoe_pos>=0.80,0.1347518,0E-7,0.32309856689084615,17844
145954330,2026-08-05,13.3344108612,-4.0407305640,-4.0407305640,0E-10,13.3344108612,6,3,1,shoe_pos>=0.80,0.5000000,0E-7,0.22268088570756164,17845
145954330,2026-08-06,2.6264748666,-2.6264748666,-2.6264748666,0E-10,2.6264748666,2,2,2,shoe_pos>=0.80,0E-7,0E-7,0.32635697593225266,17846
145955520,2026-08-04,64.2128785349,-29.5379241260,-29.5379241260,0E-10,62.9286209642,8,8,1,shoe_pos>=0.80,0.2500000,0E-7,1.6709962810916892,17847
145957652,2026-08-06,177.2275447566,8.4760999666,8.4760999666,0E-10,154.1109084840,24,3,2,shoe_pos>=0.80,0.0416667,0E-7,0.6671869972927051,17848
145958572,2026-08-04,3272.2882901402,830.9146482411,830.9146482411,0E-10,2589.0632625287,10,1,1,shoe_pos>=0.80,0E-7,0E-7,0.7137747044525294,17849
145958572,2026-08-05,4051.5757840400,-893.7533711768,-893.7533711768,0E-10,3476.2283923671,10,1,1,shoe_pos>=0.80,0.5000000,0E-7,0.45343324384724965,17850
145958572,2026-08-06,3186.4998844172,-411.7329771662,-411.7329771662,0E-10,2787.6094829583,6,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.3290256732434172,17851
145961324,2026-08-04,840.4719573301,-349.5231937938,-349.5231937938,0E-10,840.4719573301,15,8,2,shoe_pos>=0.80,0.2000000,0E-7,0.3383792376989887,17852
145961324,2026-08-05,80.8146112817,-80.8146112817,-80.8146112817,0E-10,80.8146112817,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17853
145963563,2026-08-04,47.8826571844,-12.1221916921,-12.1221916921,0E-10,43.8419266203,10,3,1,shoe_pos>=0.80,0.6000000,0E-7,0.2639145971674678,17854
145963676,2026-08-06,475.4321526726,-158.4773842242,-158.4773842242,0E-10,158.4773842242,3,2,1,shoe_pos>=0.80,0E-7,0E-7,0.0,17855
145964001,2026-08-04,20.6077258767,-20.6077258767,-20.6077258767,0E-10,20.6077258767,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.02772967768632398,17856
145964001,2026-08-05,1121.5047680582,268.8096007796,268.8096007796,0E-10,985.1301115203,49,9,3,shoe_pos>=0.80,0E-7,0E-7,0.834938466228287,17857
145964001,2026-08-06,32.7299175687,-11.7181186355,-11.7181186355,0E-10,32.7299175687,3,1,1,shoe_pos>=0.80,0E-7,0E-7,0.48573618698996673,17858
145964097,2026-08-05,31.3358847251,-15.9247938767,-15.9247938767,0E-10,31.3358847251,3,2,1,shoe_pos>=0.80,0E-7,0E-7,0.41245067624215104,17859
145964432,2026-08-05,46.4684014870,-8.0814611282,-8.0814611282,0E-10,36.3665750768,5,1,1,shoe_pos>=0.80,0E-7,0E-7,0.24786422284938245,17860
145964432,2026-08-06,133.3441086147,-12.1221916923,-12.1221916923,0E-10,92.9368029739,14,1,1,shoe_pos>=0.80,0.1428571,0E-7,0.1750891557866581,17861
145967721,2026-08-06,5.1370302828,-5.1370302828,-5.1370302828,0E-10,5.1370302828,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17862
145969214,2026-08-05,687.9343785352,-15.1628414416,-15.1628414416,0E-10,671.7714562789,51,15,3,shoe_pos>=0.80,0.2156863,0E-7,0.7493454174147558,17863
145969214,2026-08-06,3654.0326491013,205.4913528370,205.4913528370,0E-10,3294.0035558417,155,14,7,shoe_pos>=0.80,0.2193548,0E-7,0.5699013161080367,17864
145969527,2026-08-04,67.5675675676,-67.5675675676,-67.5675675676,0E-10,67.5675675676,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17865
145969527,2026-08-05,770.2702702704,189.1891891891,189.1891891891,0E-10,702.7027027029,14,5,2,shoe_pos>=0.80,0.0714286,0E-7,0.8479051283923339,17866
145969527,2026-08-06,155.4054054054,-101.3513513514,-101.3513513514,0E-10,155.4054054054,6,5,2,shoe_pos>=0.80,0E-7,0E-7,0.5062931001032991,17867
145969549,2026-08-04,236.3033930088,1.2842575707,1.2842575707,0E-10,197.7756658878,14,6,1,shoe_pos>=0.80,0.2857143,0E-7,0.37138055032514256,17868
145972219,2026-08-04,993.2432432436,-247.2972972975,-247.2972972975,0E-10,993.2432432436,24,6,2,shoe_pos>=0.80,0.5833333,0E-7,0.6227434682365938,17869
145972219,2026-08-05,135.1351351353,-14.1891891893,-14.1891891893,0E-10,108.1081081082,8,3,2,shoe_pos>=0.80,0E-7,0E-7,0.5237229365655265,17870
145972219,2026-08-06,337.8378378379,-270.2702702703,-270.2702702703,0E-10,337.8378378379,4,3,1,shoe_pos>=0.80,0E-7,0E-7,0.8428523002280455,17871
145972369,2026-08-04,5151.9314692094,-85.8655244866,-85.8655244866,0E-10,4242.7670922901,21,9,2,shoe_pos>=0.80,0E-7,0E-7,0.4233659815398926,17872
145972369,2026-08-06,1161.7100371743,-353.5639243573,-353.5639243573,0E-10,959.6735089700,9,5,2,shoe_pos>=0.80,0.2222222,0.1111111,0.5217391304349802,17873
145972964,2026-08-06,14.1425569743,4.0407305641,4.0407305641,0E-10,12.1221916923,4,1,1,shoe_pos>=0.80,0E-7,0E-7,0.28571428572236673,17874
145975217,2026-08-05,39.0414301493,-12.9966866155,-12.9966866155,0E-10,39.0414301493,2,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.4465937565379189,17875
145976362,2026-08-04,0.4040730564,-0.4040730564,-0.4040730564,0E-10,0.4040730564,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17876
145976362,2026-08-05,4.8488766769,4.8488766769,4.8488766769,0E-10,4.8488766769,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.4714045208104756,17877
145976362,2026-08-06,10.5058994665,5.1519314692,5.1519314692,0E-10,10.5058994665,6,3,1,shoe_pos>=0.80,0.5000000,0E-7,0.6714816259459222,17878
145980272,2026-08-06,5.6507333111,-5.6507333111,-5.6507333111,0E-10,5.6507333111,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17879
145981342,2026-08-04,0.2020365282,-0.2020365282,-0.2020365282,0E-10,0.2020365282,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,17880
145981347,2026-08-05,727.4034880435,446.3308761207,446.3308761207,0E-10,727.4034880435,5,3,1,shoe_pos>=0.80,0.2000000,0E-7,0.7420775789307561,17881
145981687,2026-08-05,16.3680220538,-16.3680220538,-16.3680220538,0E-10,16.3680220538,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17882
145981994,2026-08-05,4.1096242262,-4.1096242262,-4.1096242262,0E-10,4.1096242262,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17883
145981994,2026-08-06,259.6768807953,-176.4569902140,-176.4569902140,0E-10,252.9987414277,8,7,3,shoe_pos>=0.80,0.3750000,0E-7,1.599015734916398,17884
145982510,2026-08-05,20.7569668330,-20.7569668330,-20.7569668330,0E-10,20.7569668330,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.21062755184686024,17885
145983432,2026-08-04,7.4486939101,-7.4486939101,-7.4486939101,0E-10,7.4486939101,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17886
145983432,2026-08-05,40.0688362058,-17.9796059898,-17.9796059898,0E-10,40.0688362058,2,2,1,shoe_pos>=0.80,0.5000000,0E-7,0.6345830087577915,17887
145983656,2026-08-05,410.9624226235,256.8515141397,256.8515141397,0E-10,256.8515141397,2,2,1,shoe_pos>=0.80,0.5000000,0E-7,0.35355339059335983,17888
145983656,2026-08-06,1104.4615108006,539.3881796933,539.3881796933,0E-10,847.6099966609,5,4,1,shoe_pos>=0.80,0E-7,0E-7,0.5672702752396122,17889
145985844,2026-08-05,3408.3562308059,145.4663003079,145.4663003079,0E-10,3026.5071924997,68,4,2,shoe_pos>=0.80,0.2352941,0E-7,0.47383494788275066,17890
145985844,2026-08-06,972.8058833034,-210.0169710679,-210.0169710679,0E-10,871.7876192012,15,2,1,shoe_pos>=0.80,0.2000000,0E-7,0.47683617511437226,17891
145987065,2026-08-04,134.0764903809,-134.0764903809,-134.0764903809,0E-10,134.0764903809,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.21131926794087996,17892
145987065,2026-08-05,2464.4902781702,561.2205583952,561.2205583952,0E-10,2130.5833097886,15,2,1,shoe_pos>=0.80,0E-7,0E-7,0.7562332270967419,17893
145987065,2026-08-06,6766.2394369818,-3999.1780751549,-3999.1780751549,0E-10,6692.2662009096,22,5,3,shoe_pos>=0.80,0.0454545,0E-7,0.6173099556227755,17894
145987901,2026-08-06,9957.7877325984,359.0196416263,359.0196416263,0E-10,9169.5382494833,37,20,2,shoe_pos>=0.80,0.2972973,0E-7,0.4896677287963912,17895
145989198,2026-08-04,106.5933783680,41.7383710476,41.7383710476,0E-10,106.5933783680,5,2,1,shoe_pos>=0.80,0E-7,0E-7,0.43640410304187494,17896
145990025,2026-08-04,2.5685151414,-2.5685151414,-2.5685151414,0E-10,2.5685151414,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,17897
145990025,2026-08-05,2.8253666555,-2.8253666555,-2.8253666555,0E-10,2.8253666555,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17898
145990096,2026-08-04,394.9814126392,-50.7010667530,-50.7010667530,0E-10,394.9814126392,20,11,1,shoe_pos>=0.80,0.4500000,0E-7,1.3571374038972384,17899
145990096,2026-08-05,331.3399062549,-161.8312590916,-161.8312590916,0E-10,248.5049296911,7,6,1,shoe_pos>=0.80,0.2857143,0E-7,0.9921239512096613,17900
145990096,2026-08-06,3.0305479231,-3.0305479231,-3.0305479231,0E-10,3.0305479231,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,17901
145990964,2026-08-06,821.9248452467,296.6634988313,296.6634988313,0E-10,565.0733311072,17,2,1,shoe_pos>=0.80,0.5882353,0E-7,0.3700849775726527,17902
145991116,2026-08-04,756.6109820961,-79.0321372387,-79.0321372387,0E-10,756.6109820961,10,1,1,shoe_pos>=0.80,0E-7,0E-7,0.29408144435562167,17903
145991116,2026-08-05,2801.7079931087,243.4639298827,243.4639298827,0E-10,2576.9720578326,29,3,2,shoe_pos>=0.80,0.2068966,0E-7,0.47306493610475164,17904
145991116,2026-08-06,3636.9765525520,745.3741853326,745.3741853326,0E-10,3299.8726496378,45,3,3,shoe_pos>=0.80,0.0888889,0E-7,0.4924934658485463,17905
145994830,2026-08-05,8.8896072408,-0.9091643769,-0.9091643769,0E-10,6.8692419588,5,1,1,shoe_pos>=0.80,0E-7,0E-7,0.2463577657804409,17906
145994830,2026-08-06,463.4717957003,-19.7591724581,-19.7591724581,0E-10,410.9422983673,64,10,4,shoe_pos>=0.80,0.1718750,0.0156250,0.5545841387976311,17907
145995984,2026-08-06,41.0962422624,14.8973878202,14.8973878202,0E-10,35.9592119796,7,6,2,shoe_pos>=0.80,0.2857143,0E-7,0.3307189138830979,17908
145996815,2026-08-06,572.7788765317,134.9754706803,134.9754706803,0E-10,549.6622402591,15,9,3,shoe_pos>=0.80,0.1333333,0E-7,1.0967180829043364,17909
145996907,2026-08-04,11624.1716502343,291.8821722973,291.8821722973,0E-10,9985.6554064971,185,27,2,shoe_pos>=0.80,0.2486486,0.0108108,0.4502214314743543,17910
145996907,2026-08-05,982.9077097137,-77.2890738651,-77.2890738651,0E-10,897.4462582834,52,20,3,shoe_pos>=0.80,0.3269231,0E-7,0.6266605393371305,17911
145996907,2026-08-06,1891.6680135752,-39.9022143204,-39.9022143204,0E-10,1653.4669468225,79,17,6,shoe_pos>=0.80,0.2278481,0E-7,0.3712481891354587,17912
145997373,2026-08-04,38.5277271210,-38.5277271210,-38.5277271210,0E-10,38.5277271210,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.28284271247461906,17913
145997424,2026-08-04,553.0013099426,154.6246115121,154.6246115121,0E-10,553.0013099426,5,3,2,shoe_pos>=0.80,0.4000000,0E-7,0.25154072008787304,17914
145997424,2026-08-06,269.6940898467,-192.6386356047,-192.6386356047,0E-10,244.0089384327,6,2,2,shoe_pos>=0.80,0E-7,0E-7,0.5030519103325368,17915
145998676,2026-08-06,11850.0000000000,-3000.0000000000,-3000.0000000000,0E-10,11850.0000000000,6,2,1,shoe_pos>=0.80,0.3333333,0E-7,0.50474435537663,17916
145998748,2026-08-04,190.0701204636,-1.2842575707,-1.2842575707,0E-10,186.2173477515,18,3,1,shoe_pos>=0.80,0.2222222,0E-7,0.4928047575105532,17917
146000350,2026-08-05,978.8669791478,-75.5414578942,-75.5414578942,0E-10,879.2629707431,52,5,1,shoe_pos>=0.80,0.4230769,0E-7,0.3089925492101952,17918
146000350,2026-08-06,1664.7809923972,439.2476159738,439.2476159738,0E-10,1477.0890576956,76,3,2,shoe_pos>=0.80,0.2236842,0E-7,0.4795980829545866,17919
146000591,2026-08-06,58.8189967381,-27.4831120129,-27.4831120129,0E-10,58.8189967381,5,2,1,shoe_pos>=0.80,0E-7,0E-7,0.22920565016456923,17920
146001058,2026-08-04,3268.9510263459,-104.6549216098,-81.2655568126,23.3893647971,2923.6705996447,57,24,2,shoe_pos>=0.80,0.1578947,0E-7,0.29819589686892667,17921
146001332,2026-08-04,94.9571682560,-94.9571682560,-94.9571682560,0E-10,94.9571682560,2,2,2,shoe_pos>=0.80,0E-7,0E-7,0.9929584586874289,17922
146001332,2026-08-05,3778.0830774202,141.4255697429,141.4255697429,0E-10,3070.9552287051,23,14,2,shoe_pos>=0.80,0.3478261,0E-7,0.3114955005466302,17923
146001332,2026-08-06,5705.5115564892,254.5660255374,254.5660255374,0E-10,5604.4932923870,26,15,1,shoe_pos>=0.80,0.1153846,0E-7,0.5165207941506099,17924
146001578,2026-08-05,2267.8600290927,-1346.8260061415,-1346.8260061415,0E-10,2065.8235008885,21,15,1,shoe_pos>=0.80,0.2380952,0E-7,0.5667694180847843,17925
146001578,2026-08-06,2453.3295619843,-406.9015678037,-406.9015678037,0E-10,2197.9553903341,59,8,1,shoe_pos>=0.80,0.2881356,0E-7,0.829379279809445,17926
146002213,2026-08-05,21.0000000000,-21.0000000000,-21.0000000000,0E-10,21.0000000000,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17927
146002213,2026-08-06,1112.0000000000,145.4000000000,145.4000000000,0E-10,962.0000000000,30,5,1,shoe_pos>=0.80,0.6333333,0E-7,0.39389211345129904,17928
146003582,2026-08-04,7.1918423960,3.5959211980,3.5959211980,0E-10,3.5959211980,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.0,17929
146003582,2026-08-06,19.7775665887,-2.5685151414,-2.5685151414,0E-10,12.5857241928,6,2,1,shoe_pos>=0.80,0E-7,0E-7,0.3133074826437644,17930
146004109,2026-08-05,179.5392083837,-46.7983458763,-46.7983458763,0E-10,179.5392083837,11,2,1,shoe_pos>=0.80,0E-7,0E-7,0.41869049286324844,17931
146004418,2026-08-05,1428.0944186182,80.9082269536,80.9082269536,0E-10,1014.5634808528,57,4,4,shoe_pos>=0.80,0.2105263,0.4035088,0.484073160022956,17932
146004418,2026-08-06,92.9802481186,-29.7690904888,-29.7690904888,0E-10,68.8362057895,6,1,2,shoe_pos>=0.80,0.1666667,0E-7,0.6139014112760086,17933
146005042,2026-08-04,12.1221916923,11.9201551641,12.0171326976,0.0969775335,12.1221916923,3,3,1,shoe_pos>=0.80,0.3333333,0E-7,0.0,17934
146005133,2026-08-06,184.9330901806,115.5831813628,115.5831813628,0E-10,184.9330901806,6,1,1,shoe_pos>=0.80,0.3333333,0E-7,0.5502524673066176,17935
146010060,2026-08-05,75.2574936430,-13.6516579766,-13.6516579766,0E-10,75.2574936430,5,5,1,shoe_pos>=0.80,0.2000000,0E-7,0.5542267004527724,17936
146010179,2026-08-04,33.3906968382,-33.3906968382,-33.3906968382,0E-10,33.3906968382,3,3,1,shoe_pos>=0.80,0.6666667,0E-7,0.26646935501059654,17937
146010179,2026-08-06,15.4110908484,-15.4110908484,-15.4110908484,0E-10,15.4110908484,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17938
146012073,2026-08-06,15.4110908484,-15.4110908484,-15.4110908484,0E-10,15.4110908484,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17939
146012717,2026-08-05,1263.9663010814,-262.0013869982,-262.0013869982,0E-10,1073.8961806180,8,4,1,shoe_pos>=0.80,0.2500000,0E-7,0.4310169718506397,17940
146012822,2026-08-06,1090.0000000000,518.8000000000,518.8000000000,0E-10,1010.0000000000,8,1,1,shoe_pos>=0.80,0E-7,0E-7,0.7453968946776393,17941
146013834,2026-08-04,7.7055454242,-7.7055454242,-7.7055454242,0E-10,7.7055454242,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17942
146014006,2026-08-05,71.9184239592,40.5825392341,40.5825392341,0E-10,41.0962422624,5,2,1,shoe_pos>=0.80,0E-7,0E-7,0.5868455973269637,17943
146014006,2026-08-06,470.0382708761,72.3037012304,72.3037012304,0E-10,413.5309377653,36,4,2,shoe_pos>=0.80,0.3888889,0E-7,0.7044004417509298,17944
146014090,2026-08-04,20.9288210795,-20.9288210795,-20.9288210795,0E-10,20.9288210795,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17945
146015125,2026-08-05,40.5825392341,-25.5567256569,-25.5567256569,0E-10,40.5825392341,5,1,1,shoe_pos>=0.80,0.2000000,0E-7,0.6953389350358926,17946
146016159,2026-08-05,693.5914013253,-30.8509778566,-30.8509778566,0E-10,665.3062873767,85,5,2,shoe_pos>=0.80,0.2470588,0E-7,0.38134459349542965,17947
146016159,2026-08-06,459.2290286082,-30.3761920154,-30.3761920154,0E-10,408.7198965571,56,4,1,shoe_pos>=0.80,0.3392857,0E-7,0.30011911999506485,17948
146016367,2026-08-06,5687.4569262577,1123.3631977948,1123.3631977948,0E-10,4067.8842177808,10,1,2,shoe_pos>=0.80,0E-7,0E-7,0.3244702520078358,17949
146018234,2026-08-05,3.0822181697,-3.0822181697,-3.0822181697,0E-10,3.0822181697,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17950
146018382,2026-08-05,1269.6170343938,-101.7131995999,-101.7131995999,0E-10,1164.3079135964,46,7,1,shoe_pos>=0.80,0.7173913,0E-7,0.3559189921990713,17951
146019290,2026-08-06,22.0892302160,-22.0892302160,-22.0892302160,0E-10,22.0892302160,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17952
146019563,2026-08-04,436.6475740374,-231.1663627258,-231.1663627258,0E-10,436.6475740374,5,4,1,shoe_pos>=0.80,0.2000000,0E-7,0.3946002313236932,17953
146019563,2026-08-05,8694.4237536269,2019.4950299225,2019.4950299225,0E-10,6408.4452777839,67,24,1,shoe_pos>=0.80,0.3134328,0.0149254,1.3441124596123482,17954
146019563,2026-08-06,15227.4420157702,-1.2842575710,-1.2842575710,0E-10,11634.0893329557,77,24,2,shoe_pos>=0.80,0.2207792,0.1168831,0.8938299715116266,17955
146020192,2026-08-04,74.7535154357,-30.3054792307,-30.3054792307,0E-10,74.7535154357,10,2,1,shoe_pos>=0.80,0.5000000,0E-7,0.5260829304729085,17956
146020192,2026-08-05,854.6145143030,10.1018264109,10.1018264109,0E-10,771.7795377392,80,8,1,shoe_pos>=0.80,0.0625000,0E-7,0.36508648537223426,17957
146020192,2026-08-06,681.6712461606,-242.4438338447,-242.4438338447,0E-10,621.0602876994,35,5,1,shoe_pos>=0.80,0.0857143,0E-7,0.3205732845283341,17958
146020198,2026-08-06,115.5831813629,-115.5831813629,-115.5831813629,0E-10,115.5831813629,2,2,1,shoe_pos>=0.80,0.5000000,0E-7,1.0999438818454688,17959
146020434,2026-08-04,13.3562787353,-13.3562787353,-13.3562787353,0E-10,13.3562787353,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17960
146020619,2026-08-04,35.7023604655,-15.1542393343,-15.1542393343,0E-10,35.7023604655,5,1,1,shoe_pos>=0.80,0E-7,0E-7,0.467902519179723,17961
146020619,2026-08-05,321.0643926749,86.9956078391,86.9956078391,0E-10,289.7285079498,19,2,1,shoe_pos>=0.80,0.1578947,0E-7,0.44215424156416133,17962
146020619,2026-08-06,18.2364575040,-6.2158066422,-6.2158066422,0E-10,18.2364575040,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.45812552020231057,17963
146021879,2026-08-06,182.3645750392,-182.3645750392,-182.3645750392,0E-10,182.3645750392,3,3,2,shoe_pos>=0.80,0.3333333,0E-7,1.1841042003929136,17964
146022393,2026-08-05,654.9713610562,-183.6488326098,-183.6488326098,0E-10,565.0733311073,8,6,1,shoe_pos>=0.80,0.1250000,0E-7,0.23622597918581253,17965
146022393,2026-08-06,45.4627180027,-15.1542393343,-15.1542393343,0E-10,45.4627180027,2,2,1,shoe_pos>=0.80,0.5000000,0E-7,0.47140452079310546,17966
146026388,2026-08-04,18.1832875381,-18.1832875381,-18.1832875381,0E-10,18.1832875381,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.1571348402705905,17967
146026388,2026-08-05,42.4276709224,-0.5050913201,-0.5050913201,0E-10,38.3869403583,7,1,1,shoe_pos>=0.80,0E-7,0E-7,0.5443310539534337,17968
146026388,2026-08-06,2.0203652820,-2.0203652820,-2.0203652820,0E-10,2.0203652820,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17969
146028403,2026-08-04,12.8425757070,12.2004469216,12.2004469216,0E-10,12.8425757070,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17970
146028468,2026-08-06,2070.7369069939,176.7138417279,176.7138417279,0E-10,1772.7891505919,16,6,1,shoe_pos>=0.80,0.1875000,0E-7,0.43208332366968927,17971
146031779,2026-08-05,10.1018264101,-2.2224018101,-2.2224018101,0E-10,10.1018264101,2,2,2,shoe_pos>=0.80,0.5000000,0E-7,0.28284271245781945,17972
146033108,2026-08-06,157.6576576575,27.3487773487,27.3487773487,0E-10,157.6576576575,12,2,1,shoe_pos>=0.80,0.8333333,0E-7,0.33770311075162024,17973
146033522,2026-08-06,44.4480362046,-20.2036528200,-20.2036528200,0E-10,44.4480362046,5,1,1,shoe_pos>=0.80,0.2000000,0E-7,0.20327890704772203,17974
146033925,2026-08-04,405.0000000000,-35.0000000000,-35.0000000000,0E-10,35.0000000000,2,1,1,shoe_pos>=0.80,0.5000000,0E-7,0.017459426695964137,17975
146033925,2026-08-05,70.0000000000,-70.0000000000,-70.0000000000,0E-10,70.0000000000,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,17976
146036235,2026-08-04,113.1404557932,10.8089542592,10.8089542592,0E-10,94.9571682550,38,5,3,shoe_pos>=0.80,0.3157895,0E-7,0.735542769686289,17977
