player_id,n_shoes,avg_first_round,min_first_round,max_first_round
122932039,12632,24.317526915769474,1,60
122932595,37,15.0,5,50
122933077,63,28.873015873015873,6,53
122936602,37,30.18918918918919,7,52
122937613,73,19.63013698630137,2,51
122939411,66,21.651515151515152,2,48
122940545,2635,23.10740037950664,1,56
122943276,399,34.87468671679198,6,53
122944557,66,20.696969696969695,1,48
122946814,49,19.306122448979593,2,47
122947241,61,21.57377049180328,1,55
122949456,45,26.044444444444444,5,50
122949816,34,23.470588235294116,5,47
122950560,99,26.02020202020202,3,53
122952692,936,19.66559829059829,1,56
122954720,45,19.57777777777778,2,50
122957210,170,13.111764705882353,1,56
122957781,57,23.07017543859649,1,56
122959397,3920,21.333163265306123,1,57
122959932,152,28.30921052631579,3,58
122959979,30,28.4,9,54
122965213,106,29.735849056603772,1,56
122970674,190,19.431578947368422,1,51
122971321,156,26.32051282051282,2,53
122972971,68,28.691176470588236,2,53
122983691,2363,25.224714346170124,1,56
122983749,105,27.238095238095237,5,52
122984226,56,25.464285714285715,2,51
122984614,50,5.74,1,33
122985511,115,26.93913043478261,3,51
122985885,221,13.20814479638009,1,50
122987181,93,18.806451612903224,1,46
122987449,349,21.988538681948423,3,55
122987899,60,19.883333333333333,5,48
122987981,33,33.81818181818182,12,53
122989096,414,29.384057971014492,7,55
122989854,56,24.928571428571427,5,51
122990122,111,29.16216216216216,1,48
122990823,98,20.53061224489796,2,48
122991389,824,22.641990291262136,1,56
122991424,4175,23.994011976047904,3,59
122991841,2980,23.41744966442953,2,57
122993089,32,22.78125,6,53
122995626,690,25.201449275362318,4,56
122997657,601,27.101497504159735,2,57
122997716,1282,22.61154446177847,1,60
122998201,52,26.76923076923077,5,51
122998585,1362,28.538179148311308,1,57
123000298,203,22.458128078817733,5,50
123001782,445,18.70561797752809,2,51
123009527,134,33.71641791044776,10,56
123010427,156,28.903846153846153,4,55
123013501,85,21.188235294117646,2,48
123017214,43,29.232558139534884,4,51
123017514,55,22.963636363636365,1,49
123019520,729,26.939643347050755,1,56
123019959,2408,30.205564784053156,2,56
123023394,398,24.542713567839197,1,58
123024271,388,27.54639175257732,4,57
123026477,44,24.636363636363637,8,50
123029363,467,25.734475374732334,1,55
123029661,273,27.285714285714285,8,57
123030206,540,26.75925925925926,2,55
123030337,91,16.703296703296704,5,50
123030573,1902,19.032071503680335,1,54
123030925,530,21.77169811320755,2,58
123032366,33,28.060606060606062,7,49
123032573,34,29.61764705882353,3,50
123035027,73,30.493150684931507,8,51
123036082,41,24.21951219512195,2,53
123036273,38,23.210526315789473,5,44
123037115,3280,39.20030487804878,3,60
123037170,35,22.714285714285715,3,45
123038694,189,19.883597883597883,1,54
123041830,36,29.055555555555557,6,55
123043449,75,23.013333333333332,2,49
123044034,48,26.916666666666668,2,48
123044319,97,27.948453608247423,7,50
123046516,110,21.6,3,51
123049448,1791,24.356225572305974,1,57
123051114,42,24.476190476190474,5,53
123051467,35,21.6,2,49
123052870,108,23.62962962962963,1,51
123053393,317,25.817034700315457,1,55
123054063,111,26.65765765765766,1,54
123055197,312,19.685897435897434,1,50
123055758,37,22.594594594594593,1,50
123057426,36,29.38888888888889,5,52
123057435,198,26.69191919191919,2,54
123057563,80,17.5125,5,51
123059223,261,26.229885057471265,3,55
123059622,2861,10.969241523942678,2,51
123061078,201,32.43283582089552,1,57
123061895,60,31.15,5,52
123065521,413,26.380145278450364,2,53
123066407,63,24.253968253968253,4,51
123067358,60,28.5,2,51
123067663,154,23.40909090909091,1,53
123069251,102,4.823529411764706,2,16
123070821,1513,20.762062128222077,1,56
123074386,57,23.24561403508772,11,46
123076168,5083,24.54534723588432,1,62
123077904,42,26.38095238095238,6,50
123079635,162,23.858024691358025,2,50
123085378,47,29.25531914893617,8,52
123089960,70,28.52857142857143,7,48
123092342,793,24.752837326607818,1,51
123096133,74,23.14864864864865,5,51
123099488,360,22.877777777777776,6,59
123099547,62,25.93548387096774,2,50
123100748,101,27.524752475247524,4,52
123102253,107,25.542056074766354,1,51
123103065,32,31.875,6,49
123105488,314,25.605095541401273,3,56
123106816,80,22.1625,1,51
123107740,199,32.246231155778894,1,57
123108589,38,29.105263157894736,8,54
123110070,40,19.225,5,41
123110826,219,32.97260273972603,19,56
123111728,84,24.392857142857142,1,53
123112419,9851,23.233884884783272,2,57
123112504,228,27.600877192982455,1,52
123112956,31,24.419354838709676,1,55
123113953,31,23.70967741935484,7,48
123115290,33,21.727272727272727,1,51
123115889,6548,20.487935247403787,1,60
123115963,172,30.436046511627907,1,54
123118448,65,26.4,7,54
123120339,83,16.566265060240966,2,50
123122080,35,27.0,8,53
123128159,267,27.16104868913858,6,52
123134028,30,32.166666666666664,10,52
123140196,85,20.776470588235295,2,50
123142047,141,23.74468085106383,5,53
123146294,340,18.176470588235293,2,57
123148617,78,28.96153846153846,7,57
123152544,4679,30.22055994870699,7,55
123153499,634,28.63722397476341,4,56
123155118,103,27.689320388349515,1,53
123156502,361,18.33518005540166,1,54
123156722,56,20.857142857142858,3,49
123157312,248,29.766129032258064,7,54
123159509,1285,19.833463035019456,1,56
123159940,159,26.50314465408805,1,56
123162102,32,17.4375,6,30
123162890,137,22.613138686131386,4,60
123162949,86,19.453488372093023,5,50
123163751,88,16.875,2,49
123164003,42,29.595238095238095,10,52
123165131,1159,24.73597929249353,2,56
123166786,179,23.078212290502794,1,50
123168297,72,19.444444444444443,2,49
123168531,481,25.22869022869023,1,51
123175526,41,14.341463414634147,9,22
123176361,104,26.528846153846153,3,51
123177278,122,26.614754098360656,2,50
123178731,82,20.5,5,50
123178879,40,22.1,3,49
123183318,93,14.440860215053764,1,51
123187676,90,33.08888888888889,17,55
123188655,99,21.242424242424242,5,50
123189767,441,15.877551020408163,1,50
123190787,39,24.076923076923077,1,52
123192491,33,26.818181818181817,8,52
123193740,89,28.235955056179776,1,52
123196036,507,26.52268244575937,4,56
123203706,79,22.962025316455698,1,48
123204784,157,28.26751592356688,2,51
123205060,67,29.791044776119403,5,50
123206317,435,18.124137931034483,1,51
123207488,37,22.35135135135135,2,53
123211107,232,10.254310344827585,1,43
123211689,38,29.36842105263158,2,54
123212026,43,32.0,6,50
123212773,397,25.110831234256928,2,54
123213207,219,25.515981735159816,4,52
123213572,87,21.885057471264368,1,53
123215746,40,33.7,7,49
123216749,1261,17.055511498810468,2,58
123220693,43,29.651162790697676,7,52
123221535,87,26.632183908045977,4,49
123221919,345,25.06376811594203,2,55
123222174,202,17.861386138613863,2,53
123224709,244,23.557377049180328,3,50
123228773,424,23.40801886792453,1,54
123229979,38,23.157894736842106,2,52
123232791,285,19.57894736842105,2,54
123233051,31,26.516129032258064,4,55
123233318,197,20.248730964467004,4,52
123236908,73,26.315068493150687,1,51
123241585,163,28.404907975460123,2,53
123242426,63,25.77777777777778,5,49
123245223,81,29.11111111111111,4,50
123251411,123,25.658536585365855,5,49
123256913,41,21.317073170731707,3,48
123257135,64,23.703125,6,48
123259380,440,22.370454545454546,1,53
123264701,468,23.852564102564102,3,56
123265023,3079,20.96492367651835,1,54
123266559,62,21.64516129032258,6,52
123272270,244,20.971311475409838,2,50
123276551,415,26.75421686746988,5,52
123276813,339,26.946902654867255,1,53
123276844,70,26.742857142857144,1,50
123279027,65,20.953846153846154,2,49
123280030,66,23.37878787878788,2,55
123280155,331,29.438066465256796,3,54
123280606,76,30.19736842105263,6,53
123281636,203,24.669950738916256,4,53
123283910,454,24.8215859030837,1,56
123284208,30,29.233333333333334,9,53
123287633,34,22.352941176470587,4,44
123289965,53,26.867924528301888,7,55
123290738,1078,22.897959183673468,1,57
123296683,96,18.427083333333332,2,50
123297044,843,25.69276393831554,2,59
123299896,101,21.752475247524753,4,48
123300221,537,25.67970204841713,2,53
123302589,602,24.953488372093023,2,57
123308343,78,16.794871794871796,4,39
123308823,111,25.0,4,56
123308857,39,19.17948717948718,4,46
123309697,457,24.317286652078774,1,57
123309952,71,21.056338028169016,3,51
123310224,36,27.61111111111111,2,48
123311945,30,24.433333333333334,1,52
123312564,67,28.895522388059703,5,51
123312969,82,24.426829268292682,1,50
123313152,157,24.191082802547772,1,52
123314450,58,17.189655172413794,6,42
123315341,97,9.907216494845361,1,50
123316859,83,33.81927710843374,15,52
123316936,160,31.20625,5,52
123317127,284,23.221830985915492,1,53
123317148,2496,10.227564102564102,1,46
123320111,1541,17.29980532121999,1,55
123320711,249,23.044176706827308,1,51
123326014,66,23.606060606060606,5,52
123326580,95,30.54736842105263,7,54
123330972,4925,24.611573604060915,1,56
123332040,229,30.179039301310045,1,51
123337833,62,32.17741935483871,11,52
123341312,34,22.970588235294116,7,47
123341523,593,23.78920741989882,1,50
123342597,370,23.318918918918918,2,53
123345196,189,21.105820105820104,6,49
123345910,97,23.082474226804123,1,51
123349349,39,23.28205128205128,3,49
123353435,113,22.68141592920354,2,53
123355171,37,17.0,2,43
123357081,66,18.348484848484848,5,45
123359991,4363,24.777905111162045,1,59
123360498,127,23.25984251968504,1,49
123361623,65,25.338461538461537,1,52
123363080,272,29.441176470588236,1,55
123363956,3916,21.910367722165475,1,58
123364473,101,24.584158415841586,2,51
123367188,75,26.106666666666666,1,52
123367865,44,16.431818181818183,4,44
123368107,633,26.203791469194314,2,53
123368287,219,24.771689497716896,5,53
123368347,181,22.734806629834253,2,50
123368893,363,22.96969696969697,2,52
123375602,71,23.816901408450704,1,51
123376695,1815,24.377961432506886,1,54
123377382,138,25.39855072463768,5,48
123379359,1435,20.314982578397213,2,54
123379706,30,13.633333333333333,3,35
123381586,648,33.04012345679013,9,54
123383223,474,13.827004219409282,3,52
123384778,698,24.81518624641834,2,57
123385523,85,25.894117647058824,4,52
123388699,78,30.73076923076923,6,48
123390356,55,25.181818181818183,4,51
123393974,127,29.015748031496063,5,51
123394363,30,19.4,3,46
123394571,992,20.736895161290324,1,56
123401079,35,24.4,1,48
123405340,229,28.912663755458514,5,54
123413043,103,25.796116504854368,5,51
123416030,804,8.961442786069652,1,52
123421441,433,26.087759815242496,4,56
123421956,1569,25.463989802421924,1,59
123422187,43,19.767441860465116,6,43
123423540,128,28.4375,1,55
123427926,448,23.133928571428573,3,55
123429765,393,24.29262086513995,4,56
123430944,47,28.93617021276596,6,53
123432145,107,17.1588785046729,3,49
123440841,44,13.386363636363637,5,29
123440949,80,19.9875,5,51
123441415,68,21.36764705882353,2,47
123444860,1514,22.3553500660502,1,59
123445594,46,26.76086956521739,1,50
123449219,595,27.127731092436974,1,55
123452077,230,24.795652173913044,3,53
123453004,483,27.525879917184266,5,53
123453344,1523,26.0,2,56
123453675,67,23.417910447761194,4,48
123453753,35,28.885714285714286,1,52
123456787,47,24.74468085106383,1,50
123457636,64,27.390625,11,51
123458119,117,23.418803418803417,1,51
123460564,32,26.9375,9,45
123465780,35,23.285714285714285,3,51
123467259,350,22.734285714285715,4,58
123467418,92,8.521739130434783,2,45
123469097,119,25.974789915966387,4,53
123469422,106,28.471698113207548,1,51
123470740,54,22.166666666666668,6,45
123470861,36,27.833333333333332,9,51
123472120,35,18.571428571428573,4,47
123472468,94,26.851063829787233,4,51
123474177,67,21.328358208955223,5,47
123476179,30,27.0,2,46
123476874,373,21.991957104557642,2,57
123479223,182,27.664835164835164,4,53
123483556,388,33.121134020618555,5,55
123483915,21877,20.68190336883485,5,54
123484790,153,23.601307189542485,3,49
123488389,99,23.98989898989899,2,51
123491574,386,22.16062176165803,1,56
123492232,103,26.29126213592233,6,52
123494146,261,15.084291187739463,3,52
123495882,199,20.457286432160803,1,52
123496780,30,23.6,5,46
123500316,36,32.25,1,51
123500498,86,28.651162790697676,7,60
123507249,69,19.695652173913043,1,51
123508027,72,21.555555555555557,4,49
123508227,35,24.571428571428573,6,52
123510264,37,22.72972972972973,4,49
123515274,63,30.96825396825397,9,48
123516663,38,29.710526315789473,6,47
123517797,523,20.48565965583174,4,53
123521207,5797,22.386406762118337,2,57
123521230,1043,25.779482262703738,4,57
123522051,108,26.694444444444443,1,50
123523389,60,22.316666666666666,5,51
123523930,165,22.206060606060607,1,51
123524983,611,26.137479541734862,1,55
123525196,208,23.745192307692307,1,52
123531927,46,18.5,2,50
123533103,38,26.289473684210527,2,50
123534902,31,35.96774193548387,23,54
123536594,31,28.967741935483872,3,52
123536598,418,33.42344497607655,1,56
123539284,98,24.73469387755102,2,51
123540130,93,28.247311827956988,3,53
123540569,37,29.513513513513512,8,49
123541533,188,19.47340425531915,1,51
123541623,44,22.84090909090909,5,49
123541876,196,25.760204081632654,2,51
123544105,47,20.851063829787233,1,47
123554204,599,24.178631051752923,1,55
123557282,50,18.56,1,49
123559181,63,28.984126984126984,3,51
123561814,46,26.847826086956523,9,52
123563500,33,23.060606060606062,6,50
123564088,158,16.10126582278481,1,52
123568488,57,30.68421052631579,6,53
123568524,635,22.888188976377954,1,56
123573173,52,24.865384615384617,2,50
123574251,42,26.571428571428573,4,54
123574838,31,4.258064516129032,2,10
123576965,907,28.81146637265711,2,58
123578934,221,31.452488687782804,1,55
123579275,47,17.21276595744681,1,45
123583511,30,27.233333333333334,12,50
123584567,196,29.112244897959183,9,54
123584665,127,22.275590551181104,1,50
123584935,2868,24.750348675034868,1,58
123585685,334,18.721556886227546,2,55
123587005,33,26.636363636363637,7,44
123588491,161,20.683229813664596,2,58
123588602,41,27.26829268292683,1,50
123588621,273,27.560439560439562,4,56
123591261,31860,10.893157564344005,1,57
123591560,205,25.985365853658536,2,52
123592394,1391,20.109273903666427,3,56
123593007,37,22.62162162162162,1,48
123595559,48,33.3125,9,49
123601159,43,37.2093023255814,16,53
123605976,187,27.240641711229948,1,52
123606341,81,30.765432098765434,9,52
123610249,57,27.29824561403509,1,56
123619553,90,30.144444444444446,7,53
123619681,560,23.19107142857143,3,54
123619706,4311,29.1356993736952,5,58
123620141,153,13.209150326797385,3,50
123620356,38,16.789473684210527,3,48
123631274,66,24.348484848484848,3,48
123633016,533,24.73170731707317,4,58
123634011,80,26.8625,4,49
123636525,77,24.68831168831169,5,49
123637657,284,23.066901408450704,5,51
123637870,30,30.133333333333333,10,50
123640791,42,26.023809523809526,1,49
123643155,558,21.014336917562723,4,47
123645390,1046,29.909177820267686,8,57
123645690,570,27.392982456140352,1,56
123649556,57,21.912280701754387,3,49
123651529,185,23.14054054054054,1,51
123652414,36,25.97222222222222,7,50
123653748,78,31.58974358974359,6,53
123655612,32,26.6875,1,49
123655769,465,27.686021505376345,5,61
123657273,1339,13.778939507094847,1,54
123659443,69,23.44927536231884,1,52
123660528,70,24.257142857142856,3,52
123662732,1461,24.802190280629706,1,54
123664475,54,10.796296296296296,2,35
123666126,263,24.669201520912548,2,56
123666550,195,27.435897435897434,5,51
123667033,304,27.779605263157894,1,52
123667531,7188,21.75180856983862,1,58
123670451,68,12.838235294117647,2,47
123670655,3446,24.865641323273362,1,57
123671558,519,30.851637764932562,5,55
123671823,1494,28.79116465863454,6,55
123673025,124,20.346774193548388,1,48
123673046,78,28.128205128205128,6,50
123674590,148,26.885135135135137,3,55
123677533,321,20.968847352024923,3,54
123677862,99,21.414141414141415,1,51
123678094,52,19.75,1,51
123678550,567,25.414462081128747,1,53
123679015,137,27.452554744525546,6,56
123679067,31,23.225806451612904,5,49
123681382,2688,18.493675595238095,1,57
123681525,790,19.275949367088607,2,51
123682301,58,16.689655172413794,1,48
123685288,42,23.928571428571427,3,57
123686175,124,28.096774193548388,7,55
123687204,279,25.218637992831543,1,54
123688248,71,5.845070422535211,2,27
123688306,38,31.5,17,48
123689005,157,23.477707006369428,1,54
123690019,52,31.134615384615383,4,54
123691928,195,26.225641025641025,1,53
123692844,99,28.696969696969695,9,55
123693027,465,24.84731182795699,2,55
123693743,44,30.295454545454547,6,52
123693856,154,26.006493506493506,5,57
123694043,107,24.55140186915888,11,45
123696890,51,21.352941176470587,1,47
123698773,38,28.026315789473685,2,50
123699432,42,24.0,6,46
123699862,206,22.538834951456312,1,51
123700531,1898,22.819810326659642,1,54
123700564,3158,26.761557948068397,1,56
123701318,292,26.356164383561644,2,52
123704925,111,25.144144144144143,1,49
123707739,624,33.77403846153846,3,54
123707943,127,27.826771653543307,3,50
123708203,87,21.724137931034484,2,49
123708583,91,26.274725274725274,2,56
123710256,53,30.471698113207548,4,50
123710414,269,25.04832713754647,1,52
123711390,181,20.61878453038674,3,52
123712801,298,26.2751677852349,3,53
123712943,1059,21.890462700661,1,53
123713811,656,25.099085365853657,1,57
123713880,49,21.428571428571427,3,50
123714674,667,26.014992503748125,1,56
123717738,1222,22.222585924713584,1,59
123717848,101,28.02970297029703,1,54
123720247,518,27.77027027027027,2,54
123722915,79,26.645569620253166,1,50
123725666,52,24.28846153846154,4,48
123725671,64,14.515625,2,45
123728479,152,28.04605263157895,4,52
123729871,195,28.035897435897436,1,52
123732556,60,26.516666666666666,3,54
123733289,39,24.666666666666668,5,50
123733696,631,35.33438985736925,19,52
123733937,76,25.789473684210527,12,54
123745301,770,7.201298701298701,1,50
123746497,84,26.464285714285715,1,51
123747256,54,25.35185185185185,2,52
123748831,40,13.925,3,33
123750180,38,23.18421052631579,3,48
123751893,86,25.697674418604652,2,54
123755108,144,28.770833333333332,5,51
123755194,933,23.978563772775992,2,57
123755476,1533,22.650358773646445,3,57
123756448,673,13.36701337295691,1,48
123759353,402,26.21144278606965,2,52
123761496,86,25.511627906976745,4,51
123761681,503,31.475149105367795,9,59
123763847,31,27.903225806451612,1,53
123764644,49,18.959183673469386,2,54
123765851,68,22.691176470588236,1,50
123766652,167,18.65868263473054,1,48
123767840,30,16.8,1,40
123768075,279,26.451612903225808,2,54
123769745,172,19.488372093023255,1,53
123770092,86,16.023255813953487,1,45
123772341,63,13.73015873015873,1,49
123778116,52,28.076923076923077,2,53
123778256,216,16.458333333333332,1,52
123780140,149,28.28187919463087,2,54
123782916,98,25.29591836734694,1,57
123784866,501,23.35928143712575,2,55
123787936,372,35.223118279569896,19,55
123788329,57,21.105263157894736,2,50
123791491,1074,25.13221601489758,1,60
123791520,330,31.224242424242423,1,55
123794773,209,29.33492822966507,2,50
123795199,40,28.05,3,53
123796520,32,26.8125,7,47
123796828,74,17.594594594594593,2,50
123799783,2496,24.802483974358974,1,56
123800897,1843,22.215409658166035,7,56
123802188,73,27.45205479452055,4,51
123807214,406,21.82758620689655,1,51
123808612,111,33.27927927927928,13,51
123809440,1247,31.02085004009623,2,57
123810432,3010,26.509302325581395,1,60
123814603,52,23.692307692307693,1,49
123814629,3504,23.945205479452056,1,55
123814759,125,26.264,4,51
123815776,759,25.10540184453228,1,55
123820337,78,27.423076923076923,3,48
123821799,137,24.284671532846716,1,51
123822251,103,27.92233009708738,5,53
123823985,66,16.484848484848484,6,46
123824938,87,23.586206896551722,1,50
123827136,68,31.88235294117647,8,54
123831116,38,23.55263157894737,3,50
123836040,32,12.03125,5,21
123837723,2685,27.146741154562385,3,60
123838687,77,30.77922077922078,2,53
123838850,114,28.649122807017545,6,55
123840964,457,21.814004376367613,1,52
123842467,33,28.272727272727273,2,50
123844446,189,22.78306878306878,1,51
123856112,69,19.565217391304348,2,49
123856622,44,22.772727272727273,6,49
123856828,239,27.10041841004184,7,54
123859700,310,23.093548387096774,1,56
123860433,82,32.51219512195122,6,51
123861258,68,25.191176470588236,3,48
123865672,259,24.0,1,50
123867293,534,30.187265917602996,1,55
123867381,2327,22.265577997421573,1,54
123867551,31,14.548387096774194,4,44
123868584,73,24.493150684931507,5,50
123868774,308,18.503246753246753,1,49
123869509,288,8.42361111111111,2,38
123869864,112,31.758928571428573,6,49
123870206,2206,29.989573889392567,8,64
123871842,254,27.81496062992126,2,53
123872857,240,27.041666666666668,2,51
123873337,31,27.580645161290324,5,53
123873653,36,19.25,7,44
123874491,39,20.76923076923077,3,51
123878352,244,28.37704918032787,5,54
123878519,185,25.17837837837838,7,51
123878520,77,23.948051948051948,1,48
123880162,177,23.1864406779661,1,52
123880504,2473,25.3040841083704,1,56
123880622,579,26.373056994818654,1,57
123880752,51,31.647058823529413,11,52
123881238,82,25.5609756097561,3,54
123881296,4276,19.99953227315248,3,60
123881970,637,15.259026687598116,2,48
123884962,283,22.614840989399294,5,54
123890023,62,19.177419354838708,4,46
123891540,34,20.41176470588235,2,48
123892186,110,27.21818181818182,1,51
123892652,51,21.03921568627451,2,55
123894323,52,25.307692307692307,1,51
123899426,235,18.961702127659574,1,47
123900024,1497,18.877087508350034,7,52
123900793,35,25.428571428571427,1,55
123901820,188,13.372340425531915,5,44
123902732,63,26.666666666666668,2,51
123903446,43,17.651162790697676,3,45
123903499,17656,13.576687811508835,1,60
123903540,73,11.616438356164384,1,47
123906960,61,28.049180327868854,2,50
123910386,84,26.571428571428573,1,50
123912238,328,28.021341463414632,1,53
123912595,792,16.707070707070706,5,56
123914983,51,28.11764705882353,8,48
123917224,48,26.708333333333332,2,56
123917646,53,25.60377358490566,1,51
123918731,58,21.862068965517242,6,49
123918832,290,14.286206896551723,2,57
123918964,45,18.866666666666667,3,48
123920157,244,30.21311475409836,8,52
123920913,30,24.133333333333333,5,49
123921354,679,33.09572901325479,1,53
123921431,37,29.675675675675677,4,49
123922369,37,24.45945945945946,8,52
123922821,302,23.25496688741722,1,53
123924356,431,22.693735498839906,1,53
123925244,56,8.803571428571429,3,25
123925866,50,25.68,5,50
123925893,1124,24.82918149466192,1,58
123927271,1564,19.404731457800512,1,57
123927546,72,27.041666666666668,2,56
123927798,264,27.738636363636363,3,55
123931693,255,26.36862745098039,2,52
123931912,1338,18.553811659192824,1,56
123932171,5325,28.264788732394365,3,59
123933522,41,24.853658536585368,9,51
123933717,63,17.063492063492063,2,49
123935200,91,31.505494505494507,6,60
123937151,1253,28.482043096568237,1,56
123938757,102,24.931372549019606,1,50
123942268,1212,18.244224422442244,1,53
123944852,33,23.848484848484848,1,46
123945446,412,24.550970873786408,1,58
123945791,48,27.5625,6,48
123949010,74,22.554054054054053,3,49
123949703,49,29.571428571428573,1,49
123949950,111,34.891891891891895,5,55
123949974,46,21.043478260869566,3,47
123950894,131,22.68702290076336,3,53
123951984,78,31.846153846153847,4,54
123952716,151,26.8476821192053,1,55
123953074,110,24.98181818181818,5,49
123957203,177,27.581920903954803,1,54
123957748,1949,23.621344279117498,1,58
123959176,33,31.96969696969697,14,51
123960332,325,27.31692307692308,1,57
123960750,78,33.42307692307692,13,54
123962862,138,24.23913043478261,4,52
123963625,54,24.166666666666668,1,49
123963636,53,20.88679245283019,3,49
123965002,32,27.875,10,41
123965263,80,25.2625,4,54
123968329,85,12.847058823529412,3,47
123972252,47,18.51063829787234,6,50
123972680,138,24.942028985507246,5,52
123974426,237,19.421940928270043,4,47
123974692,146,26.054794520547944,1,57
123975254,91,24.36263736263736,2,51
123976179,31,29.258064516129032,10,51
123976186,1815,21.453443526170798,7,54
123976786,38,23.710526315789473,2,51
123978657,403,25.734491315136477,1,56
123981077,31,23.677419354838708,2,49
123981260,31,18.096774193548388,2,49
123981785,47,26.51063829787234,5,54
123982363,30,26.466666666666665,3,48
123983121,209,27.770334928229666,4,53
123984034,52,26.615384615384617,3,50
123987154,356,34.53089887640449,2,52
123987199,133,25.263157894736842,1,54
123987645,515,26.32621359223301,4,55
123989886,46,28.23913043478261,6,52
123990417,78,26.32051282051282,5,49
123996730,87,27.689655172413794,2,52
123999061,133,15.962406015037594,3,52
123999187,30,28.1,5,49
123999214,36,22.833333333333332,3,53
124000402,48,21.416666666666668,5,48
124000521,227,31.026431718061673,2,54
124002617,607,17.746293245469523,5,45
124003318,418,30.320574162679424,9,59
124008026,230,22.286956521739132,1,53
124011169,433,23.757505773672055,1,53
124011961,31,24.838709677419356,8,46
124012165,482,15.800829875518673,3,50
124016093,1003,15.932203389830509,1,58
124017787,30,26.866666666666667,4,47
124019529,32,21.28125,2,47
124023688,138,38.289855072463766,21,54
124024261,39,22.435897435897434,3,52
124024564,69,25.666666666666668,2,49
124024948,33,31.21212121212121,1,49
124025749,3604,24.513596004439513,1,58
124026283,56,15.553571428571429,2,49
124027710,136,21.16176470588235,3,50
124030234,68,32.94117647058823,14,56
124031498,1437,25.815588030619345,1,56
124032849,239,26.803347280334727,2,55
124035435,179,25.56983240223464,1,53
124035849,49,28.775510204081634,7,50
124037570,37,22.135135135135137,1,48
124037708,171,24.68421052631579,1,51
124040474,55,26.01818181818182,4,48
124042647,95,35.97894736842105,1,52
124043315,230,29.76086956521739,2,53
124043690,163,19.067484662576685,2,45
124044525,83,24.746987951807228,2,54
124046661,678,25.079646017699115,4,54
124046862,262,28.248091603053435,1,55
124048617,86,24.011627906976745,6,50
124048875,54,26.0,5,49
124049809,166,24.849397590361445,2,53
124050228,308,21.126623376623378,2,56
124050800,92,25.26086956521739,4,54
124052269,52,26.78846153846154,4,44
124053375,89,33.235955056179776,1,55
124057010,140,30.007142857142856,4,53
124059349,303,24.904290429042906,1,52
124059654,199,24.241206030150753,1,53
124060228,47,12.702127659574469,2,46
124061831,625,29.3056,5,55
124064200,102,31.166666666666668,8,57
124065441,266,22.090225563909776,2,53
124071376,31,28.387096774193548,3,51
124071950,173,23.13872832369942,3,51
124072053,46,28.97826086956522,11,49
124072134,61,32.67213114754098,9,56
124073014,9583,23.474590420536366,2,57
124073984,30,27.733333333333334,7,49
124074846,61,27.16393442622951,11,53
124075973,40,24.95,5,46
124077415,104,31.182692307692307,3,52
124079303,95,30.873684210526317,6,53
124082164,37,29.675675675675677,8,49
124084501,197,30.03553299492386,4,61
124085641,201,22.80597014925373,1,54
124088147,122,25.778688524590162,1,52
124090781,1589,27.3530522341095,1,57
124091073,42,26.642857142857142,5,48
124091696,835,29.41197604790419,1,56
124092966,362,20.933701657458563,2,53
124095748,67,26.62686567164179,7,52
124097404,1248,29.383814102564102,4,57
124097794,50,32.96,5,52
124098327,124,29.89516129032258,6,54
124098781,243,27.617283950617285,3,54
124100214,150,22.106666666666666,4,51
124100327,90,35.75555555555555,15,52
124100861,607,25.27841845140033,1,55
124100941,36,20.444444444444443,3,49
124101483,1384,26.02456647398844,4,57
124101828,277,22.63176895306859,1,54
124105759,215,29.093023255813954,3,55
124106016,47,25.70212765957447,7,52
124107042,53,26.169811320754718,1,54
124107925,176,5.681818181818182,1,46
124108470,185,34.5945945945946,15,57
124109400,37,25.405405405405407,2,49
124112836,79,23.924050632911392,1,50
124113433,558,23.741935483870968,1,53
124115705,39,31.102564102564102,1,48
124115870,39,24.974358974358974,1,50
124119772,277,25.101083032490976,1,52
124120456,100,22.62,1,53
124123460,122,24.598360655737704,1,55
124126048,873,26.209621993127147,1,54
124126370,245,29.257142857142856,2,54
124132984,33,29.90909090909091,2,54
124136599,176,24.147727272727273,1,53
124139424,352,24.96590909090909,1,55
124139798,42,27.404761904761905,7,50
124140125,30,28.566666666666666,10,51
124143401,61,26.34426229508197,3,57
124145850,423,38.0709219858156,14,53
124146504,539,29.487940630797773,4,54
124147516,1930,24.906735751295336,1,59
124149706,88,25.261363636363637,2,49
124150621,52,28.846153846153847,7,53
124150645,86,28.27906976744186,1,50
124153319,977,22.257932446264075,1,53
124154626,47,28.617021276595743,2,50
124155478,41,28.658536585365855,2,49
124156115,250,26.524,1,55
124157195,46,24.347826086956523,5,47
124158190,274,26.952554744525546,1,57
124161887,312,22.30448717948718,1,50
124165462,64,21.875,2,51
124168656,102,27.323529411764707,1,55
124169444,338,26.310650887573964,1,52
124172322,100,28.18,5,49
124172480,57,23.666666666666668,8,46
124175897,4051,18.05554184152061,1,58
124176497,30,27.933333333333334,6,56
124179534,74,26.594594594594593,6,49
124180258,230,22.713043478260868,2,55
124182529,731,24.376196990424077,2,55
124184026,99,16.272727272727273,2,53
124185300,66,27.09090909090909,7,58
124186483,48,14.375,3,36
124186893,54,16.425925925925927,3,48
124188081,63,21.047619047619047,9,49
124188876,148,19.945945945945947,1,51
124190720,198,28.550505050505052,6,55
