dealer_id,在桌洗码量,客群广度,n_rounds,n_tables,桌面输赢,当值时长,节奏稳定度,特定玩家复现率,対打注额,種子注额,対打客数,对打局占比,异常对关联,風險單密度,赏,罚,综合分
2090,2625351.6427338994,4051,1367,5,-166149.2316682408,1367,0.0632878680423902,0.1901975,1970.0,0.0,1.0,0.0007503756707991119,0.00024685262898049864,0.0,24.331103678929765,34.15551839464883,-9.824414715719065
2237,2469964.877350668,4076,1003,5,-83319.7644966565,1003,0.0607498075363707,0.2691924,0.0,0.0,0.0,0.0,0.0,0.0,20.81939799331104,30.72742474916388,-9.908026755852841
2235,89034553.09241343,62170,21432,4,-1601154.656468328,21432,0.1322684758943177,0.1664334,5193900.657451109,967531.1622348786,158.0,0.05833578624312405,0.0025414186906868265,0.010866917714863235,73.32775919732441,83.44481605351172,-10.117056856187304
2162,2467856.9598606247,4728,1507,6,-142607.7314196897,1507,0.0884510451971928,0.0922362,28136.941057527103,21619.1812045229,4.0,0.011401366252246714,0.0008460236886632825,0.008760305623930436,33.61204013377926,43.89632107023411,-10.284280936454849
1952,3126470.886402818,4631,1575,6,-83927.1308944826,1575,0.09367635001155,0.1784127,43755.9378663447,2201.8070002278,2.0,0.013995312752356503,0.0004318721658389117,0.0007042467626369308,36.53846153846154,46.82274247491639,-10.284280936454849
2082,760873.9819002949,1316,328,3,88924.7110705037,328,0.0531524739268023,0.097561,0.0,0.0,0.0,0.0,0.0,0.0,5.852842809364549,16.178929765886288,-10.326086956521738
1956,1889093.6712043055,3295,1008,6,-81917.2717299157,1008,0.1225951737622509,0.1537698,5255.3449945724005,0.0,2.0,0.0027819398660216227,0.0006069802731411229,0.0,26.421404682274247,36.747491638795985,-10.326086956521738
1491,6857063.018871105,8848,3672,6,-254489.0626042577,3672,0.0884029028637208,0.1056645,141340.2916118099,74559.481020423,12.0,0.020612365851506945,0.00135623869801085,0.010873384248508469,44.89966555183946,55.26755852842809,-10.367892976588628
2214,2700874.9073422793,3897,1177,6,54219.5831662814,1177,0.0622302635377186,0.086661,25202.5478312303,13930.8456783857,2.0,0.009331253277490797,0.0005132152938157557,0.005157901108457466,22.658862876254183,33.27759197324414,-10.61872909698996
532,4985.4095076736,42,4,2,-2261.9139856148,4,0.136172886886501,0.5,0.0,0.0,0.0,0.0,0.0,0.0,21.362876254180605,32.608695652173914,-11.245819397993309
1147,2432.7088950287,19,3,1,795.8144280086,3,0.1360339444191058,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,20.568561872909697,31.897993311036792,-11.329431438127095
2074,1423291.6330244793,2580,793,6,37022.3110820129,793,0.0761581991174416,0.1727617,0.0,0.0,0.0,0.0,0.0,0.0,15.635451505016722,27.38294314381271,-11.747491638795989
1984,4021473.9825288416,6644,2310,6,49568.579874623,2310,0.0727969441910067,0.138961,86900.8991228017,21649.8641185236,7.0,0.0216092158000623,0.001053582179409994,0.00538356438772965,38.54515050167224,50.33444816053512,-11.789297658862878
2176,2798850.511923299,4577,1247,5,-123055.7676353277,1247,0.1197495681942745,0.1251002,1474.576717488,60756.2210492339,1.0,0.0005268508307986439,0.00021848372296263927,0.021707562011764523,34.61538461538461,46.48829431438127,-11.872909698996658
970,80846588.07241023,60166,19748,5,-1781399.2697506926,19748,0.1319850024773916,0.1764736,3500507.3183137886,814097.7869970201,161.0,0.04329814531169281,0.0026759299272014095,0.010069661644445324,70.48494983277591,82.69230769230771,-12.207357859531797
993,2396018.317699284,4258,1313,5,-184535.5459411016,1313,0.0725094158831731,0.2650419,3772.4992182554997,0.0,2.0,0.001574486801869673,0.0004697040864255519,0.0,26.672240802675585,38.92140468227425,-12.249163879598665
1266,338622.9588715557,474,237,2,-29458.7295939036,237,0.1280482493057884,0.1729958,0.0,0.0,0.0,0.0,0.0,0.0,15.217391304347824,27.55016722408027,-12.332775919732445
2288,29677459.753638815,23190,6535,4,-731439.4980308162,6535,0.131584334169063,0.1563887,923472.0282090764,247376.59247439398,43.0,0.031116949896489964,0.001854247520482967,0.008335504269163827,50.87792642140469,63.46153846153846,-12.583612040133772
2264,6996085.763742117,8534,3056,5,-22291.5514942916,3056,0.0693003713415851,0.1711387,84516.13674168939,32711.0020659365,10.0,0.012080488947076999,0.0011717834544176236,0.004675614789553381,39.046822742474916,51.67224080267559,-12.625418060200673
879,0.0,1,1,1,0.0,1,0.1368241384557053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.73578595317726,33.44481605351171,-12.709030100334449
2034,2098402.418338997,3451,969,6,-43130.4496939174,969,0.0915016826905139,0.3364293,3686.3681178962,0.0,1.0,0.0017567498424893007,0.0002897710808461316,0.0,25.91973244147157,38.92140468227425,-13.00167224080268
2208,3491023.487617091,4698,1550,5,47351.381310725,1550,0.0848531975800971,0.2664516,76027.91634884311,0.0,4.0,0.021778116537605533,0.0008514261387824606,0.0,35.36789297658863,48.70401337792642,-13.336120401337794
1222,1472477.4071444238,2394,713,6,57587.0574452734,713,0.0672435439714877,0.1528752,0.0,0.0,0.0,0.0,0.0,0.0,11.789297658862875,25.543478260869563,-13.754180602006688
2185,1039698.9017931652,1595,549,4,71827.6312861039,549,0.1311574660930956,0.1183971,6496.5492190337,0.0,1.0,0.0062484909889095035,0.0006269592476489029,0.0,18.896321070234116,32.817725752508366,-13.92140468227425
1711,5484730.15229338,7262,2811,6,6290.8535306534,2811,0.080082668012158,0.1255781,108059.5188279975,53431.2205744454,9.0,0.01970188429102817,0.0012393280088129992,0.009741813925358517,42.22408026755853,56.27090301003344,-14.046822742474916
1398,937080.6242268782,2049,558,3,52846.2786760875,558,0.1179517453323536,0.3010753,0.0,0.0,0.0,0.0,0.0,0.0,17.307692307692307,31.479933110367895,-14.172240802675589
1295,103.8572585838,1,1,1,-103.8572585838,1,0.1360336723325859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.27257525083612,33.44481605351171,-14.172240802675589
1680,1835311.6476820516,2884,1075,4,-111350.7259550422,1075,0.1347797136011189,0.3386047,7750.6648491766,0.0,3.0,0.004223078330574253,0.0010402219140083217,0.0,32.02341137123746,46.27926421404682,-14.255852842809361
2063,4432052.755606753,6590,2503,5,-337934.77670904,2503,0.058460918312079,0.1402317,86437.3994460452,10081.5288857718,8.0,0.019502791192342616,0.0012139605462822458,0.002274686119883884,35.618729096989966,49.91638795986622,-14.297658862876254
2081,1565521.8411744465,3088,808,4,-215058.7348419972,808,0.0692589718420839,0.2128713,0.0,0.0,0.0,0.0,0.0,0.0,14.882943143812708,29.55685618729097,-14.67391304347826
2290,393.0493381053,9,2,2,-331.7322469881,2,0.1346576745525901,0.5,0.0,0.0,0.0,0.0,0.0,0.0,17.600334448160535,32.608695652173914,-15.00836120401338
2232,9004315.082579233,9788,3850,5,-398677.9308754884,3850,0.066628803046219,0.1225974,183719.42472535,73380.8275287749,17.0,0.02040348688828031,0.001736820596648958,0.008149517965086069,38.795986622073585,54.264214046822744,-15.46822742474916
2078,2651516.8774798517,4437,1365,6,-86615.9422162775,1365,0.0611089835820258,0.1194139,24367.6522288097,200.6735600821,4.0,0.0091900800012897,0.000901510029299076,7.568255053795142e-05,25.25083612040134,40.719063545150505,-15.468227424749166
1301,3064241.9261754462,5426,1700,5,98649.3442748242,1700,0.1286122141406629,0.1188235,36792.5709243481,35886.701755366004,7.0,0.01200707118131165,0.0012900847769996315,0.011711445316642168,40.719063545150505,56.35451505016723,-15.635451505016725
2246,87950701.183828,63656,21121,4,-1065958.707813063,21121,0.1318755010420255,0.1738554,5744508.279860489,1032236.2607427799,168.0,0.06531509359833011,0.0026391856227221313,0.011736532476134291,72.49163879598662,88.12709030100335,-15.635451505016732
2268,828922.7759845072,1249,332,2,-48867.3961255546,332,0.1345658245684786,0.2078313,85.1986678026,0.0,1.0,0.00010278239453779032,0.0008006405124099279,0.0,22.073578595317727,38.419732441471574,-16.346153846153847
2289,14867747.269074826,14558,6535,5,70575.2563791781,6535,0.0676322679848974,0.2215761,278246.4344305542,69586.92471897289,24.0,0.018714767570021294,0.0016485781013875532,0.00468039464618254,40.175585284280935,57.19063545150502,-17.015050167224082
2087,926006.7463600426,2215,651,4,-17623.4962585605,651,0.05543961579145,0.1520737,0.0,0.0,0.0,0.0,0.0,0.0,8.193979933110368,25.45986622073579,-17.26588628762542
2247,180640.8442307861,360,193,2,13626.2588770161,193,0.1298651581285295,0.4455959,0.0,0.0,0.0,0.0,0.0,0.0,14.71571906354515,32.39966555183947,-17.683946488294318
2230,1910115.8426594492,3511,878,5,-14081.4036957644,878,0.1299852717854537,0.3997722,14706.4652287133,0.0,2.0,0.007699253050661853,0.0005696382796923954,0.0,26.83946488294314,44.7742474916388,-17.934782608695663
2202,28988379.220311817,29481,6874,4,-656606.7193162268,6874,0.1319006263949393,0.185918,535690.2055449557,342192.9479372074,59.0,0.018479481087014478,0.0020012889657745666,0.01180448707865105,51.5886287625418,69.7324414715719,-18.1438127090301
1687,2386348.916827364,3325,892,6,131160.6821076832,892,0.0809055600922995,0.2780269,1730.0,539.5904018283,1.0,0.0007249568526215455,0.0003007518796992481,0.0002261154678695025,23.41137123745819,41.88963210702341,-18.47826086956522
1698,8486.9995904699,41,21,1,90.6927304687,21,0.1315703270173914,0.5238095,0.0,0.0,0.0,0.0,0.0,0.0,14.381270903010034,32.85953177257525,-18.47826086956522
2190,218554.2159500178,405,154,3,59576.6014017692,154,0.119587469814154,0.4220779,0.0,0.0,0.0,0.0,0.0,0.0,13.7123745819398,32.23244147157191,-18.520066889632112
1508,1597635.7072912008,2818,902,3,-57033.3178434252,902,0.1138577600706133,0.135255,15695.0825415695,0.0,4.0,0.009823943261872001,0.0014194464158978,0.0,22.575250836120404,41.17892976588629,-18.603678929765884
2240,1156875.0267658688,2524,810,4,-69825.0140907038,810,0.1351061791450543,0.2666667,14049.204193031399,0.0,2.0,0.012144098427214742,0.000792393026941363,0.0,27.424749163879596,46.279264214046826,-18.85451505016723
2084,2779097.604513746,4985,1567,6,69047.6033548123,1567,0.0652047168483317,0.2878111,17429.195127367202,10960.4630741915,2.0,0.006271530405790393,0.00040120361083249747,0.0039438928148438435,28.2190635451505,47.658862876254176,-19.439799331103675
1305,2146727.2681307793,3137,924,6,59557.3148030038,924,0.0817474615753353,0.2088745,3343.4022668003,1793.9292091175,1.0,0.0015574415606652734,0.000318775900541919,0.0008356577175635025,22.65886287625418,42.14046822742475,-19.48160535117057
1751,1008311.9243162574,1922,687,3,-9137.3787764176,687,0.1354399241070863,0.4672489,10837.2174830706,0.0,1.0,0.010747881902139942,0.0005202913631633715,0.0,25.919732441471574,45.52675585284281,-19.607023411371237
2158,1683.8436374939,27,2,1,-391.4384572432,2,0.1315703198154105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.58695652173913,33.44481605351171,-19.857859531772576
2279,568.8919269077,12,4,1,-285.3993054929,4,0.1315703136931519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.503344481605351,33.44481605351171,-19.941471571906355
2164,2540137.34084624,4775,1402,6,-92794.2958375644,1402,0.0926619216152512,0.2196862,28783.0761688208,18230.450980715,4.0,0.011331307054142118,0.000837696335078534,0.007176954839237776,34.11371237458194,54.26421404682274,-20.1505016722408
1095,484393.9525188796,798,198,4,3892.7372190625,198,0.0761805696766911,0.2525253,0.0,0.0,0.0,0.0,0.0,0.0,10.033444816053512,30.225752508361204,-20.192307692307693
1267,1919787.849623464,3166,910,3,144251.3824405383,910,0.0653220676860678,0.2868132,1440.0,0.0,1.0,0.000750082880398703,0.0003158559696778269,0.0,16.387959866220733,37.16555183946488,-20.77759197324415
1258,1009619.4391387566,2184,637,4,-109767.4359845635,637,0.0699667549926421,0.4427002,0.0,0.0,0.0,0.0,0.0,0.0,11.120401337792643,32.31605351170569,-21.195652173913047
2281,38266039.92717006,31642,9072,4,-990565.9601001388,9072,0.1325000723171938,0.1347002,1954541.0326792756,342433.4887933226,79.0,0.051077692815856064,0.0024966816256873775,0.008948756898938589,53.929765886287626,75.16722408026756,-21.237458193979933
2285,0.0,1,1,1,0.0,1,0.1315700424295928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.207357859531772,33.44481605351171,-21.237458193979936
2060,1506785.5909202916,3014,730,4,-123660.3129320075,730,0.1357287034944544,0.2726027,49318.441649809,0.0,2.0,0.0327308954551968,0.0006635700066357001,0.0,29.849498327759193,51.12876254180601,-21.27926421404682
878,233.7551173187,5,1,1,182.4869832852,1,0.1297119124051262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.165551839464882,33.44481605351171,-21.279264214046826
2136,2909923.4615336405,4356,1471,6,-80674.0383481753,1471,0.0818324368398229,0.2542488,22989.6473485167,20905.780635373198,4.0,0.007900430252691347,0.0009182736455463728,0.007184306017573072,32.27424749163879,54.4314381270903,-22.157190635451514
2077,1574583.7640378722,2743,981,6,-79964.4486092877,981,0.0837614900722814,0.3149847,4160.0,0.0,2.0,0.002641968052135931,0.0007291286912139992,0.0,20.317725752508363,42.7675585284281,-22.449832775919734
2198,1791856.3339482693,3831,1154,5,-48007.1491550611,1154,0.0933213750879869,0.084922,39963.0913157447,27888.1022275931,2.0,0.022302620226080264,0.0005220569042025581,0.01556380480914059,27.341137123745817,49.83277591973244,-22.491638795986624
2151,2505993.1721631126,4164,1218,8,-27618.0348678756,1218,0.1325715982321015,0.5090312,51307.3796535304,13412.8166915046,6.0,0.020473870489137493,0.001440922190201729,0.005352295784559933,36.62207357859532,60.200668896321076,-23.578595317725757
2083,1158904.222411108,2433,613,5,42812.7904667362,613,0.0807792450975762,0.1729201,4061.8365595435,0.0,2.0,0.003504894089602005,0.0008220304151253596,0.0,15.384615384615383,39.84113712374582,-24.456521739130434
2253,988005.8142275568,1789,408,2,42789.5754384938,408,0.1221408564158888,0.5514706,479.56988771700003,0.0,2.0,0.0004853917667396903,0.0011179429849077697,0.0,17.140468227424748,44.60702341137124,-27.46655518394649
1202,1009622.641255694,1738,524,3,-70558.0204533646,524,0.1350689618765498,0.3187023,10886.514558750401,3543.2729792946,2.0,0.01078275596633863,0.0011507479861910242,0.0035095022976978202,24.331103678929765,55.01672240802676,-30.685618729096994
1296,1639558.9705187236,2832,932,4,47330.0292098514,932,0.1366902371338637,0.1201717,55328.3079642643,45742.5195551549,3.0,0.033745848096430185,0.001059322033898305,0.02789928290330593,33.4448160535117,64.4648829431438,-31.020066889632105
969,1909656.4089545591,3361,1052,6,21809.541819814,1052,0.0850449687462161,0.1159696,33191.6617158153,30104.825435328,3.0,0.01738096003038896,0.0008925914906277894,0.015764524599380093,24.581939799331106,57.02341137123746,-32.44147157190635
2249,592939.9955690824,629,301,2,-13137.9851931815,301,0.1233510466364256,0.3289037,2516.4588335518,0.0,1.0,0.004244036247102194,0.001589825119236884,0.0,15.551839464882942,48.285953177257525,-32.73411371237458
1060,1976972.6660954177,3247,918,4,201947.3907353505,918,0.0619775291224457,0.2145969,19760.3712844376,147.3654089841,3.0,0.009995267827078734,0.0009239297813366184,7.454094409668862e-05,16.304347826086957,50.585284280936456,-34.280936454849495
1105,1775480.594118636,2997,764,3,-12347.1622262209,764,0.1450801939159313,0.3010471,23831.0081597841,136758.130972211,5.0,0.013422285908798693,0.001668335001668335,0.0770259790082915,37.20735785953177,72.07357859531773,-34.86622073578596
1965,1132968.0375045808,2278,608,3,-136057.0863953769,608,0.1342855746280686,0.1628289,14789.7678319038,13062.1548172171,2.0,0.013054002709978483,0.000877963125548727,0.011529146793926469,24.414715719063544,60.03344481605352,-35.61872909698997
2186,1560934.6903066894,2495,720,4,-57188.6371780778,720,0.0536181259914141,0.2138889,48351.8538387119,0.0,3.0,0.030976218376703397,0.0012024048096192384,0.0,10.618729096989966,52.38294314381271,-41.764214046822744
1934,995703.9267634264,2006,710,5,-65365.0677971331,710,0.1281915967525114,0.1338028,18050.686773897,15341.4570000875,3.0,0.018128568431553187,0.0014955134596211367,0.015407649390271554,19.230769230769226,62.458193979933114,-43.22742474916389
