uid,dealer_id,stake_amount,profit_amount,net_pnl,win_rate,n_related_orders,n_rounds_eff,p_base_mix,z_score,net_pnl_all,game_pnl_all,stake_all,win_rate_all,win_rate_other
147554637,2254,3434.4451292852,-909.4705832065,-909.4705832065,0.3666667,34,34,0.500304035294,-1.4639242970993858,-6162.3513301728,-6162.3513301728,768241.9334370498,0.5035406,0.5041757
153750676,2251,449.3292387257,-80.0165669948,-80.0165669948,0.4035088,61,61,0.500460777049,-1.4639437952706107,-267.6680943929,-267.6680943929,15092.7347664462,0.5032498,0.5059609
149003841,1990,9566.7683411963,-1804.3846014981,-1804.3846014981,0.4197531,92,92,0.501083484783,-1.4639506077207096,15208.8909642698,15208.8909642698,1253412.6985962011,0.5028678,0.5037756
145165566,1951,2689.5980334803,-1009.7002356652,-1009.7002356652,0.3809524,47,46,0.493895021739,-1.464013071289022,-16601.7177798990,-16601.7177798990,468666.0746448112,0.4928236,0.4934400
153873978,1383,228.5978475846,-35.9592119796,-35.9592119796,0.4102564,89,89,0.493133100000,-1.4640322878088377,-439.2160891794,-439.2160891794,8763.7736624568,0.4721951,0.4738071
150803538,-1,435.8881220484,-72.6480203414,-72.6480203414,0.4102564,84,84,0.493133100000,-1.4640322878088377,-25.9457215505,-25.9457215505,1177.9357583927,0.4883721,0.5328467
121345749,1940,1156.5202091334,-161.9551551755,-161.9551551755,0.4102564,88,88,0.493133100000,-1.4640322878088377,-1847.7169649303,-1847.7169649303,152851.8260579365,0.4989379,0.4998107
148119881,2123,2215.0356292561,-318.1347730338,-318.1347730338,0.4102564,87,86,0.493133100000,-1.4640322878088377,-1620.6808326163,-1620.6808326163,47368.2935712645,0.4818523,0.4855263
123376695,2147,14266.8980597783,-1698.4891919311,-1698.4891919311,0.4102564,89,89,0.493133100000,-1.4640322878088377,-22929.3354814074,-22929.3354814074,1210706.9979261849,0.4920100,0.4929557
79616205,1363,927.8631383615,-294.2954181843,-286.4579622962,0.3428571,42,37,0.466311191892,-1.4640550043480782,-3181.7888360997,-4104.5660771477,115068.2427849273,0.4912281,0.4926654
137670394,1704,1988.6184597176,-223.3173053360,-223.3173053360,0.4166667,76,76,0.502935475000,-1.464055456845807,-12073.9651633194,-12073.9651633194,485126.5959316527,0.4958998,0.4962130
118038235,1307,194153.9581384774,-30814.0327515421,-30814.0327515421,0.4155844,83,83,0.499008083133,-1.4640823046302096,153289.2060736661,153289.2060736661,17854937.4534328434,0.5065752,0.5075878
143689011,1318,1119.5016342499,-478.2792383889,-478.2792383889,0.3913043,51,51,0.499241674510,-1.4641348180579083,1156.8957399243,1156.8957399243,106327.3694654916,0.5053390,0.5067568
145902946,1094,89.5995075867,-25.9426096124,-25.9426096124,0.3666667,32,32,0.500328934375,-1.4641970990688817,-333.4590621045,-333.4590621045,8985.3325473339,0.4912773,0.4924528
144351877,2266,172.6393630499,-58.5187571490,-58.5187571490,0.3666667,32,32,0.500328934375,-1.4641970990688817,57.3672602895,57.3672602895,42041.7260696343,0.5072943,0.5081197
141036820,2202,1269.8208770254,-173.0037528889,-162.9793668318,0.3666667,32,32,0.500328934375,-1.4641970990688817,-8986.9467196652,-11394.6855212731,330026.4322416828,0.4908263,0.4913271
148207845,-1,817.1526152680,-188.7926127384,-188.7926127384,0.3666667,32,32,0.500328934375,-1.4641970990688817,-553.6230050814,-553.6230050814,3788.9233234256,0.4710744,0.5054945
149944554,2123,4179.0000000000,-217.8500000000,-217.8500000000,0.3666667,40,32,0.500328934375,-1.4641970990688817,-3739.8000000000,-3739.8000000000,1076593.0000000000,0.5002982,0.5010998
113776386,1307,1956.2653065892,-245.4858650769,-245.4858650769,0.3666667,34,32,0.500328934375,-1.4641970990688817,-3078.0123360329,-3078.0123360329,271321.9746832360,0.4988219,0.5001700
126436222,1623,5745.2028552437,-791.5473630437,-791.5473630437,0.3666667,32,32,0.500328934375,-1.4641970990688817,-5748.6434938040,-5748.6434938040,272240.4424083397,0.4937500,0.4953586
141870934,2142,3325.5509560359,-949.2010988781,-949.2010988781,0.3666667,32,32,0.500328934375,-1.4641970990688817,-3347.6915400074,-3347.6915400074,506399.3154708720,0.5061648,0.5070760
132395505,1078,3753.6319137256,-1030.0238201202,-1030.0238201202,0.3666667,54,32,0.500328934375,-1.4641970990688817,-5892.4901960650,-5892.4901960650,118839.9499281624,0.4756829,0.4779062
121946303,2134,3096.7909236588,-1368.3203179674,-1368.3203179674,0.3666667,32,32,0.500328934375,-1.4641970990688817,8803.4832366084,8803.4832366084,531214.9375733798,0.5095087,0.5106496
129781019,2121,278.5167827969,-58.6304677396,-58.6304677396,0.3164557,87,87,0.397060311494,-1.4642265573007096,-269.1277549399,-269.1277549399,13159.0316453737,0.4301935,0.4325606
