member_id,罕见度,相似度,是否种子,T4新命中
146765429,0.4526148365402095,1.0,1,0
148038540,0.43104886703677536,1.0,0,0
99551244,0.42360366120047577,1.0,1,0
151296420,0.37748805594442714,1.0,1,0
126826679,0.4435893244224425,1.0,0,0
148919478,0.40168705580443087,1.0,1,0
120193080,0.39783858574854536,1.0,0,0
141242199,0.3967160199374638,1.0,0,0
146765426,0.4547489573345695,1.0,1,0
149536758,0.3772561805215223,1.0,1,0
149348948,0.4532255155105443,1.0,1,0
145093540,0.5221097945209815,1.0,1,0
30966528,0.43532903847442544,1.0,0,0
152011811,0.3951864548955949,1.0,1,0
153412155,0.42049021823433513,1.0,1,0
152083593,0.3810593386743825,1.0,1,0
151829307,0.3853830941643781,1.0,1,0
144674487,0.4637498924625088,1.0,0,0
151994295,0.38940309621544816,1.0,1,0
151858424,0.38151456344255763,1.0,1,0
99715512,0.4451283332904354,1.0,0,0
147734172,0.4015760645264719,1.0,0,0
79335844,0.46419284748561324,1.0,0,0
31162102,0.4104804765203654,1.0,0,0
151153119,0.3840395028044021,1.0,0,0
106056486,0.4196463587817979,1.0,0,0
151573421,0.3763727218920691,1.0,1,0
112399887,0.44097798424276274,1.0,1,0
135937058,0.3958332031840388,1.0,1,0
152189491,0.3826718467105264,1.0,1,0
148629539,0.39821086833906627,1.0,0,0
151882195,0.3791164652826362,1.0,1,0
108966195,0.39958483345622725,1.0,1,0
151241017,0.3714833783958316,1.0,0,0
148176827,0.40094670238808483,1.0,0,0
148964848,0.3839214666495386,1.0,0,0
149118342,0.41896119471255994,1.0,0,0
145239862,0.43308069481721456,1.0,1,0
151802790,0.4575443996862025,1.0,0,0
152793574,0.40022037505764835,1.0,1,0
134586547,0.462207259987185,1.0,0,0
137187749,0.41020817772765705,1.0,0,0
145316510,0.49874732341882383,1.0,1,0
125797331,0.43881241159631174,1.0,1,0
113894493,0.42802330220921686,1.0,0,0
151074058,0.45719134903822495,1.0,1,0
49070576,0.40573237024668857,1.0,0,0
135496043,0.4164694018168454,1.0,1,0
60761351,0.4075460958131726,1.0,1,0
100988651,0.41213960090952906,1.0,0,0
147055156,0.48000817324232803,1.0,0,0
151289101,0.4067285665896875,1.0,1,0
148397155,0.41742828289469797,1.0,1,0
133480718,0.43632752436481165,1.0,1,0
147580749,0.3817054340053951,1.0,1,0
146067888,0.3808933994375995,1.0,0,0
150757879,0.4088091032249728,1.0,1,0
149712492,0.40318592782100793,1.0,1,0
148485341,0.4600529068981374,1.0,1,0
153159412,0.3778160583464204,1.0,0,0
150880069,0.43736385803571487,1.0,1,0
148457914,0.37644547050276267,1.0,0,0
142021923,0.4432636788760855,1.0,0,0
141252951,0.4110713529232369,1.0,1,0
149598107,0.43566513001823953,1.0,0,0
143976453,0.4094906530793622,1.0,0,0
67384754,0.49966941589723146,1.0,1,0
125220002,0.4308473044819088,1.0,1,0
148405020,0.4402254760672586,1.0,1,0
153749793,0.3850082832198631,1.0,1,0
144085383,0.4474724272122504,1.0,0,0
149079202,0.3937200171406973,1.0,0,0
138887116,0.43773970900146336,1.0,0,0
99374854,0.38683289623234157,1.0,1,0
142878253,0.39687146848262045,1.0,0,0
143539424,0.4541831434248979,1.0,1,0
148726927,0.3920462314554767,1.0,0,0
152139482,0.39141325265146465,1.0,1,0
148789835,0.45890256573364335,1.0,1,0
134490376,0.4582911399835805,1.0,1,0
143411573,0.4134472910107086,1.0,1,0
149343340,0.3990065854020774,1.0,1,0
151147524,0.4039030883924472,1.0,0,0
134389912,0.5457008715732019,1.0,1,0
105617919,0.4328985335396002,1.0,0,0
142411657,0.38723631942841036,1.0,1,0
150126808,0.403151746342863,1.0,0,0
149544815,0.4436060176129934,1.0,0,0
152120201,0.43269160542515345,1.0,1,0
146619837,0.4090760528098599,1.0,1,0
146694319,0.3984930569670598,1.0,0,0
113617934,0.3813030205020374,1.0,0,0
150105165,0.39466636551599305,1.0,0,0
151686825,0.4302751044576255,1.0,1,0
141571496,0.38257358292713045,1.0,0,0
152802722,0.3994152937094993,1.0,0,0
113526457,0.4127888839324302,1.0,1,0
152013711,0.4680435115528825,1.0,1,0
142133680,0.4248170836363362,1.0,0,0
73069577,0.4420237060791595,1.0,1,0
147476482,0.4104438910179872,1.0,0,0
144724652,0.3906506289784922,1.0,1,0
118863611,0.3984419700747425,1.0,0,0
127619429,0.4515179069713194,1.0,0,0
151881574,0.3954942675662339,1.0,1,0
144952933,0.4143120598537337,1.0,0,0
102263750,0.37787936997364396,1.0,0,0
152795819,0.3967000797534168,1.0,1,0
43761005,0.3984932415481532,1.0,1,0
135015340,0.39896808096758235,1.0,0,0
148182226,0.39273683640539625,1.0,0,0
126733534,0.42116345948052497,1.0,0,0
151587260,0.3836704036353819,1.0,1,0
15841013,0.5058235082117456,1.0,1,0
114444058,0.45383354685972194,1.0,0,0
149664482,0.4019832308124173,1.0,1,0
141418568,0.4278048309003731,1.0,1,0
147594713,0.37979634103310717,1.0,1,0
153786364,0.3894170024591074,1.0,1,0
131489504,0.4360011121040807,1.0,1,0
52286997,0.4454694215018628,1.0,1,0
153477195,0.41560602665813273,1.0,1,0
145638490,0.43715723997610956,1.0,1,0
118118302,0.3636865216810669,1.0,1,0
148770155,0.4405626211147587,1.0,1,0
148685248,0.39764369935057015,1.0,0,0
130985016,0.39388513164138583,1.0,1,0
148365937,0.6000149026237056,1.0,1,0
114289777,0.4907655501877764,1.0,1,0
130719695,0.4093467089746855,1.0,0,0
148463097,0.39367194611525363,1.0,0,0
151442090,0.3968986027691308,1.0,1,0
95537326,0.4341017091235577,1.0,0,0
137280528,0.46721498602966455,1.0,0,0
151522564,0.40039512597119425,1.0,1,0
148598219,0.4858078858619196,1.0,0,0
132392355,0.44840823733668755,1.0,0,0
149541805,0.43273513610419556,1.0,0,0
137563472,0.40382638653219544,1.0,1,0
135706773,0.4096398531050685,1.0,1,0
142612424,0.40443640202170483,1.0,1,0
39057826,0.41778361516362744,1.0,1,0
147515961,0.40049123143398085,1.0,0,0
151092171,0.4338839699164888,1.0,1,0
85827473,0.4149939860063265,1.0,0,0
112434962,0.46129810258034765,1.0,0,0
68453790,0.409560993999486,1.0,1,0
152189766,0.37271799753971896,1.0,1,0
107133083,0.40193522857098246,1.0,0,0
153474694,0.43415531028888904,1.0,0,0
148123970,0.4560775243857772,1.0,1,0
147978061,0.39981822995930394,1.0,0,0
141586189,0.3830418394507651,1.0,1,0
148193117,0.4539278370348743,1.0,1,0
151674157,0.405529909743856,1.0,1,0
142934287,0.4096028609362063,1.0,1,0
151674266,0.4100826085125145,1.0,1,0
33459322,0.43380449848638275,1.0,0,0
146361614,0.39869792376844443,1.0,0,0
150072180,0.38858316540356164,1.0,0,0
147747761,0.4567976427808934,1.0,0,0
147707637,0.41913195804272485,1.0,1,0
122749590,0.4244772116600759,1.0,0,0
141455658,0.42115802193835766,1.0,0,0
150125403,0.40492430248449707,1.0,0,0
140833998,0.4046660381771876,1.0,1,0
151679171,0.3866436542731783,1.0,1,0
123693856,0.4135871020057536,1.0,0,0
143037069,0.45709414081125,1.0,0,0
141412004,0.40570898004810485,1.0,1,0
128773451,0.4180365723998486,1.0,0,0
153108031,0.3968797820405319,1.0,1,0
141219928,0.41596340934386256,1.0,0,0
149825969,0.47299568842786804,1.0,1,0
128853297,0.42812565637851,1.0,1,0
148035284,0.4339600114118711,1.0,0,0
152806597,0.3693633001238417,1.0,0,0
120187338,0.41386065115834725,1.0,0,0
147806169,0.45870409236129234,1.0,1,0
126619316,0.44917354346362426,1.0,0,0
148322209,0.44086058317526844,1.0,0,0
142332317,0.40859087135446837,1.0,0,0
153553364,0.36827608594022004,1.0,1,0
121738674,0.4058599365326732,1.0,0,0
137590398,0.4193401329446635,1.0,0,0
137544635,0.3898694362483212,1.0,0,0
147832148,0.37672609139957763,1.0,1,0
141588870,0.3838482931275762,1.0,1,0
80911535,0.46984855648192625,1.0,1,0
115160658,0.43894309652620767,1.0,1,0
111947936,0.38859115972037717,1.0,1,0
148544293,0.3914572708684391,1.0,0,0
141362582,0.3962018795130844,1.0,0,0
151982764,0.4560176383963515,1.0,1,0
151718449,0.45048993721917496,1.0,1,0
148125679,0.4490699313551664,1.0,1,0
136722403,0.4299306115557742,1.0,1,0
130261581,0.42873344588372436,1.0,0,0
141056102,0.4268051987703967,1.0,1,0
147552538,0.39552086843390005,1.0,1,0
113040226,0.44429071257302327,1.0,0,0
151548054,0.4591179696481167,1.0,1,0
136368735,0.38012016102884727,1.0,1,0
148705414,0.45006028991357155,1.0,1,0
85135885,0.4262238212910732,1.0,1,0
148091624,0.40618339420888777,1.0,1,0
141124725,0.386945711676684,1.0,1,0
146338755,0.43632346359694485,1.0,0,0
141312702,0.5059115973052739,1.0,0,0
147382788,0.39200862141485127,1.0,1,0
147409108,0.38021453244087644,1.0,0,0
150532371,0.36796488352816203,1.0,0,0
115045673,0.3989680117743287,1.0,0,0
148057281,0.3986944710325962,1.0,0,0
150749844,0.3969312092935918,1.0,0,0
148102250,0.45659283280904445,1.0,1,0
69286429,0.4315732166028784,1.0,1,0
152719946,0.3758735625887167,1.0,1,0
16611448,0.42695938464130356,1.0,1,0
149801889,0.39258571596660463,1.0,0,0
136929455,0.4135986893749076,1.0,0,0
121663388,0.3996158484881501,1.0,1,0
151384069,0.3763835400957756,1.0,0,0
150862800,0.4094508839921267,1.0,1,0
151010975,0.4108764434110095,1.0,1,0
151803150,0.47687241717098533,1.0,1,0
142555423,0.5100785686720114,1.0,0,0
151821173,0.484399893146003,1.0,1,0
152141027,0.3921215483025708,1.0,1,0
152196505,0.380239365029431,1.0,1,0
147229984,0.37514359217365467,1.0,1,0
146857986,0.4294601958933908,1.0,1,0
151188506,0.4227401665921062,1.0,1,0
33882327,0.4141621495855265,1.0,0,0
151104426,0.42928220127800926,1.0,1,0
148346584,0.3933245906031243,1.0,1,0
117342037,0.4354246952722589,1.0,1,0
146681147,0.3807381384125777,1.0,0,0
152013698,0.47241407177923167,1.0,1,0
151995648,0.3848550095510766,1.0,1,0
148823723,0.4496392157261471,1.0,1,0
148961162,0.4485774705188439,1.0,1,0
152406943,0.3667412438482525,1.0,1,0
147757449,0.44190078677364225,1.0,1,0
72238748,0.3927614696850226,1.0,1,0
152141549,0.3905402119288984,1.0,1,0
151791280,0.3974481308490474,1.0,1,0
128741550,0.3709026121888817,1.0,1,0
149222433,0.3942311570461427,1.0,0,0
153355422,0.37033475223527806,1.0,1,0
151829304,0.38488711224881444,1.0,1,0
148575559,0.4321494423489515,1.0,1,0
149354581,0.45186726818797474,1.0,1,0
151933625,0.3879395314428557,1.0,1,0
116018582,0.399986931525442,1.0,0,0
153562010,0.3632495671512353,1.0,0,0
148778143,0.38089086736521444,1.0,0,0
147798817,0.46270203378331803,1.0,1,0
151890789,0.3940615305497657,1.0,1,0
144357529,0.43376844298664075,1.0,0,0
148313771,0.3823407466817797,1.0,0,0
152269183,0.3688647595357662,1.0,0,0
152181077,0.39435852961423373,1.0,1,0
151925097,0.3841010823819899,1.0,1,0
151881956,0.38514504718968495,1.0,1,0
152861757,0.36729259288865745,1.0,1,0
147755272,0.44215528010329436,1.0,1,0
152020313,0.4063472560036392,1.0,1,0
136528443,0.4797943218876247,1.0,0,0
24519003,0.388667856214353,1.0,0,0
152126221,0.3715085592770507,1.0,1,0
152130438,0.3849266750948325,1.0,1,0
151441194,0.42742426272886846,1.0,0,0
152220820,0.36505186644065346,1.0,1,0
149258668,0.43948965004994356,1.0,1,0
125625422,0.39472267016351686,1.0,0,0
152861761,0.3702504617733135,1.0,1,0
149207356,0.4278776517012948,1.0,1,0
152219108,0.36585566764125443,1.0,1,0
151425955,0.39101111509178427,1.0,0,0
152014046,0.476162059885979,1.0,1,0
151871913,0.43982501988985656,1.0,1,0
152422713,0.4693889621787143,1.0,1,0
71108041,0.4274893234321248,1.0,0,0
152072971,0.38333719158883245,1.0,1,0
152072987,0.36764622308957357,1.0,1,0
130726644,0.4637730240960951,1.0,0,0
137869815,0.40139804300114656,1.0,0,0
153768882,0.46850038400530786,1.0,1,0
152118303,0.3822182445462517,1.0,1,0
152014043,0.4745131747691261,1.0,1,0
151827829,0.3890108067711415,1.0,1,0
152035248,0.36731128483676856,1.0,1,0
152085714,0.4140060141703656,1.0,1,0
152190530,0.4101671566215222,1.0,1,0
152563224,0.4885153073110288,1.0,1,0
104937574,0.4440073411292545,1.0,1,0
153837827,0.47387227795696174,1.0,1,0
152085712,0.40770375253920316,1.0,1,0
153837820,0.4855515579926742,1.0,1,0
152087046,0.3973258334147256,1.0,1,0
151886373,0.40061713406112953,1.0,1,0
152222020,0.38880776353427937,1.0,1,0
151948104,0.4093844466562284,1.0,1,0
152179909,0.377272021267773,1.0,1,0
148706046,0.4493377845632939,1.0,0,0
151961729,0.4879110263949051,1.0,1,0
108769972,0.4251028517776791,1.0,0,0
152013401,0.4810836267432007,1.0,1,0
148568070,0.4575453713434594,1.0,0,0
153839879,0.4769330525721378,1.0,1,0
151961711,0.4828150591960252,1.0,1,0
152190525,0.40384490709675375,1.0,1,0
151948137,0.4026546208832307,1.0,1,0
152593006,0.3842803637412786,1.0,1,0
153786718,0.3903889840665654,1.0,1,0
153786305,0.37871910496357364,1.0,1,0
148189852,0.43113587891831423,1.0,0,0
152125866,0.40520094730051875,1.0,1,0
152125902,0.4054034149134964,1.0,1,0
152013396,0.4831583874875978,1.0,1,0
152079184,0.39884655031055943,1.0,1,0
134669284,0.43977529604990495,1.0,1,0
149505261,0.4410585806572451,1.0,1,0
152225718,0.38577056741159454,1.0,1,0
151402281,0.3723370121446731,1.0,0,0
152145775,0.3884095383578408,1.0,1,0
149304087,0.42173803440125635,1.0,0,0
151937640,0.3874508681142756,1.0,1,0
149633809,0.3643969642646913,1.0,0,0
151858439,0.3864999762377604,1.0,1,0
138111039,0.49358727662435964,1.0,0,0
147550448,0.41500622066767107,1.0,1,0
118993547,0.43376330138738767,1.0,0,0
152076982,0.4017246166632308,1.0,1,0
147496861,0.4098779381379529,1.0,0,0
148841537,0.45538348790233196,1.0,1,0
139710187,0.3930546364753339,1.0,1,0
153750676,0.37466807583680184,1.0,1,0
151827841,0.3839110078979646,1.0,1,0
107423035,0.3989858839710539,1.0,1,0
145956945,0.3588071301752988,1.0,1,0
149053341,0.4495312116742377,1.0,1,0
149042675,0.4390334218436009,1.0,0,0
122680060,0.42485223407628275,1.0,0,0
152076979,0.39755508104849535,1.0,1,0
151895660,0.3898530844649757,1.0,1,0
147630810,0.36077438995011124,1.0,0,0
147584077,0.4128828925067447,1.0,0,0
152224861,0.3765727546641308,1.0,1,0
151965759,0.48819698158215635,1.0,1,0
151965764,0.4920956042896079,1.0,1,0
150668277,0.3728346997140109,1.0,0,0
141620628,0.36903833353312615,1.0,1,0
139229832,0.4290197383157301,1.0,0,0
64129800,0.41429688069523096,1.0,0,0
148987804,0.39472476853227406,1.0,0,0
150288411,0.3934497630336964,1.0,0,0
148047739,0.39905125169161665,1.0,0,0
15372900,0.46689557048867525,1.0,1,0
149254796,0.39056032507538835,1.0,0,0
148706202,0.452326218410123,1.0,1,0
151836432,0.3721217757334069,1.0,1,0
153776653,0.3974086345161832,1.0,1,0
144817613,0.4834288152774846,1.0,0,0
149307861,0.36815497640089606,1.0,1,0
151763528,0.44847342098591003,1.0,1,0
136147673,0.42546367682581987,1.0,0,0
149274763,0.4475713280844602,1.0,0,0
82210276,0.42169144920634233,1.0,0,0
150399712,0.36668614014947337,1.0,0,0
153586951,0.37139324791653355,1.0,1,0
149647588,0.4312652716540602,1.0,0,0
148698434,0.3819324983028544,1.0,1,0
133526212,0.3901726509354699,1.0,0,0
152736496,0.4059820029654443,1.0,1,0
148348047,0.38004291887743147,1.0,1,0
153477183,0.43565565393576866,1.0,0,0
141621502,0.36595920067608834,1.0,1,0
148698373,0.384391787498566,1.0,1,0
148379172,0.4152219534908397,1.0,1,0
153550503,0.40748630396816155,1.0,1,0
148397166,0.3777573318773795,1.0,0,0
149961529,0.39926853021796194,1.0,1,0
148494441,0.3755554835544321,1.0,1,0
151166295,0.4024809120997744,1.0,0,0
152367726,0.3679692246545158,1.0,0,0
135849797,0.403491575230928,1.0,0,0
149403120,0.4270425180722531,1.0,1,0
153258154,0.4087022525163977,1.0,0,0
147753288,0.44470696660180714,1.0,1,0
148698436,0.38101437593769766,1.0,1,0
148843033,0.44926798910464394,1.0,1,0
123921354,0.5734835179879624,1.0,1,0
148348051,0.3815926667809818,1.0,1,0
142880805,0.4056598446955201,1.0,0,0
153550499,0.4102687360042956,1.0,1,0
148290275,0.4202638303832266,1.0,1,0
82866498,0.4184548147621386,1.0,1,0
153521172,0.4083029759088885,1.0,1,0
148475590,0.40414505994850086,1.0,0,0
148494438,0.3766124138451182,1.0,0,0
143133233,0.4535369248057798,1.0,0,0
149354576,0.504649555376645,1.0,1,0
148392371,0.39526326151274244,1.0,0,0
148176846,0.48412838871877234,1.0,0,0
153855160,0.3670203691963274,1.0,1,0
143121818,0.569158636266616,1.0,1,0
151255124,0.42112744826680154,1.0,1,0
148785055,0.3759417858796565,1.0,1,0
137061147,0.5662313922479325,1.0,1,0
148622258,0.4374979234689381,1.0,0,0
148370122,0.391817334046592,1.0,1,0
152189481,0.3854538410931769,1.0,1,0
134968520,0.3972186667050056,1.0,0,0
115619864,0.4172772405406731,1.0,0,0
124011961,0.4321821960149382,1.0,0,0
148750448,0.3703470515387101,1.0,1,0
65214119,0.37564176271592026,1.0,0,0
147807816,0.4718281886189711,1.0,1,0
148488709,0.4950411140665853,1.0,0,0
149444273,0.4392952198754493,1.0,0,0
69530343,0.4097125178215055,1.0,0,0
153520469,0.42895611914471465,1.0,1,0
141307357,0.41771253371236183,1.0,0,0
5093110,0.4435486359171628,1.0,0,0
148456890,0.46216689583772985,1.0,1,0
150750878,0.4442550876788654,1.0,0,0
149405919,0.44482263693192,1.0,0,0
148698323,0.3761961668628197,1.0,1,0
148680900,0.39717780768267885,1.0,0,0
148834292,0.374905638865158,1.0,1,0
153640829,0.3741074551181141,1.0,1,0
139834493,0.44739546398994134,1.0,0,0
148304242,0.3762501959198241,1.0,1,0
148791881,0.3675447827216704,1.0,1,0
138399573,0.4101002184602919,1.0,0,0
147751939,0.43176609881670824,1.0,1,0
140500742,0.4001828846581399,1.0,1,0
148804778,0.488100858517244,1.0,0,0
152766248,0.37588732351004694,1.0,1,0
148706020,0.37065968968164337,1.0,1,0
150974717,0.42264914518507,1.0,0,0
152276534,0.3666115968982825,1.0,0,0
149376307,0.39271755614040044,1.0,1,0
148750730,0.3705609499945598,1.0,1,0
149776719,0.3928953666424969,1.0,0,0
148702110,0.3719066665324017,1.0,1,0
148662467,0.48804686356691224,1.0,0,0
148856537,0.37455985425481064,1.0,1,0
148807778,0.4797286311473528,1.0,1,0
69756054,0.40003026640051964,1.0,0,0
148710340,0.4921530697950183,1.0,1,0
148021787,0.4239956435070708,1.0,0,0
63454220,0.3646730473853774,1.0,0,0
129767517,0.3857078091929486,1.0,0,0
70826021,0.40329214096875715,1.0,1,0
148969909,0.46359212154100465,1.0,1,0
136709102,0.38525573322656204,1.0,1,0
148231033,0.38422642936781004,1.0,1,0
153437754,0.4376162597538021,1.0,0,0
136237025,0.4050317772557542,1.0,1,0
147899143,0.45031454849168673,1.0,1,0
109708466,0.41681557026497656,1.0,0,0
150702107,0.39744388126490743,1.0,0,0
149144321,0.4397445717342133,1.0,0,0
153507596,0.3751425379342707,1.0,1,0
148839517,0.4355064093425479,1.0,1,0
150509914,0.37410125530994137,1.0,0,0
113458432,0.4024475389568048,1.0,0,0
150144785,0.4280637179556164,1.0,0,0
147589254,0.4260498542314388,1.0,0,0
148831532,0.38567440601415975,1.0,1,0
148903529,0.4536255284178078,1.0,1,0
127927724,0.4022167681614305,1.0,1,0
117518457,0.37877290992769186,1.0,1,0
132280165,0.3859111902810247,1.0,0,0
145589040,0.39367940096567944,1.0,1,0
149714856,0.430775254803179,1.0,1,0
113139704,0.36661122148938197,1.0,1,0
149836189,0.46944555073089134,1.0,1,0
148495900,0.3826534093050172,1.0,0,0
152474623,0.3860798969477421,1.0,0,0
148995694,0.3885596991954413,1.0,1,0
151782600,0.39544540841688214,1.0,0,0
152986548,0.3814860328021599,1.0,1,0
151459697,0.38955517054153577,1.0,0,0
31286099,0.42018031013143503,1.0,0,0
147832355,0.3795943809189213,1.0,1,0
148837651,0.37557832843539435,1.0,1,0
152586750,0.39938619488887667,1.0,0,0
149119752,0.3895846042195869,1.0,1,0
153483623,0.37149394398072805,1.0,1,0
149531217,0.3725673118076867,1.0,0,0
137011055,0.4276949374849851,1.0,1,0
148159700,0.3692057930348496,1.0,1,0
152221047,0.3839099260934377,1.0,1,0
153586841,0.3778947316125716,1.0,1,0
149169538,0.39506419161005496,1.0,1,0
148807384,0.47363654180281095,1.0,1,0
151414488,0.40797752062574505,1.0,1,0
149965504,0.3930111835282649,1.0,0,0
6386679,0.37402077168510106,1.0,0,0
153520079,0.4326161309303998,1.0,1,0
98669985,0.3979158841133137,1.0,1,0
149914442,0.4566975548955321,1.0,1,0
150295616,0.36290072584300126,1.0,0,0
148931386,0.45394117518554583,1.0,0,0
148587743,0.4083287918739908,1.0,0,0
139852816,0.3703189350753148,1.0,0,0
148849911,0.36249103826707746,1.0,1,0
149396726,0.47099462349044585,1.0,0,0
152225419,0.4016475647884695,1.0,1,0
150150559,0.3677334760514555,1.0,0,0
148570440,0.4725723050380069,1.0,1,0
153432636,0.3780736061486517,1.0,0,0
149930082,0.4375558635171728,1.0,1,0
149170388,0.3976009343783992,1.0,0,0
149916120,0.44874187519960257,1.0,1,0
153873978,0.4038278220214411,1.0,1,0
151306169,0.40518552194955737,1.0,1,0
146505880,0.37333817193516156,1.0,1,0
145855895,0.4430338512310855,1.0,0,0
142523419,0.36271109886831043,1.0,0,0
149933229,0.46536133779543076,1.0,1,0
152186205,0.37072291810962815,1.0,0,0
149912301,0.444552973415531,1.0,1,0
153812970,0.37386836385275113,1.0,1,0
144554111,0.4009454495736875,1.0,0,0
151016723,0.427020628129221,1.0,1,0
149116783,0.4331737703726866,1.0,1,0
147853492,0.3629544160185274,1.0,1,0
148644586,0.3679369221234751,1.0,1,0
152134316,0.4018500895166614,1.0,1,0
142972235,0.47885686331607963,1.0,1,0
146933931,0.4351357016946286,1.0,0,0
150286144,0.48947351787034704,1.0,1,0
152134353,0.4016195961091561,1.0,1,0
152033974,0.3644265870704852,1.0,1,0
150001569,0.4230146739248669,1.0,0,0
146039692,0.3856169055324872,1.0,1,0
146039696,0.37637390103264134,1.0,1,0
130311632,0.4023650900220074,1.0,0,0
152033967,0.3653829844879628,1.0,1,0
125790853,0.4440080366450235,1.0,0,0
95015997,0.358772967592259,1.0,0,0
152804921,0.3716751363365042,1.0,0,0
152628901,0.3827520796378251,1.0,1,0
146574394,0.37500132486467663,1.0,0,0
147634467,0.40005915824225513,1.0,1,0
137816678,0.42195957347949703,1.0,0,0
149537723,0.3652446255566248,1.0,1,0
153663291,0.43588973036123063,1.0,1,0
151630677,0.37500740259972193,1.0,0,0
141682500,0.4412185655274066,1.0,1,0
147214919,0.37794292697707754,1.0,1,0
149831119,0.39561805202365063,1.0,1,0
123670451,0.42019565439475637,1.0,1,0
140107073,0.39759715607104684,1.0,1,0
137030001,0.38866603199951194,1.0,0,0
151072443,0.45590881058439076,1.0,1,0
153786355,0.39409837618990723,1.0,1,0
151294435,0.39296435873698576,1.0,0,0
133702767,0.395750304150148,1.0,0,0
131173789,0.39160030916588934,1.0,0,0
148062180,0.3753830706670789,1.0,1,0
116791132,0.4046620481609119,1.0,0,0
150889017,0.36234659514765954,1.0,0,0
148266317,0.36909016462555766,1.0,0,0
150010240,0.42169938537870233,1.0,0,0
150077768,0.3912760398962739,1.0,1,0
149258313,0.41415251962501454,1.0,0,0
148816838,0.36648639232910435,1.0,1,0
151149649,0.36745308980479524,1.0,0,0
153038904,0.37791628266946314,1.0,1,0
151859583,0.3747044686926669,1.0,0,0
150477729,0.42391554072885673,1.0,0,0
151886460,0.3678224263283993,1.0,0,0
148411159,0.3964013117351676,1.0,0,0
121435465,0.42966280972857135,1.0,0,0
16829307,0.4716060569193058,1.0,1,0
152323942,0.37730665477306147,1.0,0,0
153545802,0.36224966509452244,1.0,0,0
148641656,0.3803739865932427,1.0,1,0
63958155,0.3609686383984137,1.0,1,0
149308279,0.42274281983563106,1.0,1,0
148641652,0.38720436644053347,1.0,1,0
146354448,0.41490006859817696,1.0,0,0
149233645,0.3746425864180862,1.0,1,0
137034420,0.40383420608279064,1.0,0,0
148686878,0.47378948129442966,1.0,1,0
152235123,0.39956555478614497,1.0,1,0
147919952,0.38075138792626273,1.0,0,0
36501686,0.4159839509784592,1.0,0,0
137825895,0.4247862848380544,1.0,0,0
125356808,0.3961400839162127,1.0,1,0
13372562,0.414551760294541,1.0,0,0
151900865,0.3662218866392004,1.0,1,0
150356936,0.39878988894550055,1.0,0,0
151741727,0.3670940977099413,1.0,0,0
148905361,0.372465824617894,1.0,0,0
148036535,0.392990562138187,1.0,0,0
150527098,0.4415816283584865,1.0,0,0
141743382,0.37419597384445213,1.0,0,0
148641649,0.37883578671540247,1.0,1,0
149341508,0.4054047142216908,1.0,0,0
142320816,0.40846542825516546,1.0,0,0
150270147,0.445052109005252,1.0,1,0
147781405,0.3852942126449778,1.0,0,0
147803372,0.4007645459230195,1.0,0,0
133012260,0.4110016880124188,1.0,0,0
147881069,0.43739061847983124,1.0,0,0
151802229,0.600321588899527,1.0,1,0
147426976,0.42553517758173093,1.0,0,0
145373974,0.40017956843669766,1.0,0,0
149270670,0.40968820808006096,1.0,1,0
149132485,0.36693379674581816,1.0,0,0
152717206,0.37055480816243946,1.0,0,0
149830690,0.3941544779676946,1.0,0,0
152175031,0.36861178592275073,1.0,0,0
152972998,0.36431325833614603,1.0,1,0
150362489,0.38481134854971394,1.0,0,0
149621912,0.39976598703517446,1.0,0,0
139972838,0.43365552343602676,1.0,1,0
142197172,0.46216442753679954,1.0,1,0
149044037,0.4108543361248949,1.0,0,0
125556304,0.44866564851301644,1.0,0,0
150482884,0.4227801752538515,1.0,1,0
128117946,0.40343565056846153,1.0,0,0
147970095,0.41457035515048507,1.0,0,0
130470448,0.3979300058705382,1.0,0,0
130346589,0.39490211581962514,1.0,0,0
153883881,0.3703009976110612,1.0,1,0
149677566,0.43642070985521114,1.0,1,0
147563207,0.400678367325573,1.0,1,0
152235807,0.3875028128834714,1.0,1,0
135095032,0.40476975997087167,1.0,1,0
146348101,0.40940519853614604,1.0,0,0
119495192,0.43933892334053826,1.0,0,0
146078639,0.4310892734719943,1.0,0,0
143817522,0.40435662556609037,1.0,0,0
149358548,0.3699495444684433,1.0,1,0
152233620,0.4058407772465004,1.0,0,0
152823316,0.3790911213296031,1.0,0,0
71863828,0.37196977206412435,1.0,0,0
150340563,0.37340253062740547,1.0,0,0
152341378,0.3643843918956692,1.0,0,0
153355143,0.3691419622561754,1.0,0,0
153426257,0.3703275050100668,1.0,0,0
151678681,0.38184745892727534,1.0,0,0
150213522,0.3660258915179651,1.0,0,0
149635131,0.4098274566277315,1.0,0,0
147091694,0.3960003462029145,1.0,0,0
137998601,0.38087547457755994,1.0,0,0
127971360,0.36321389661063275,1.0,0,0
152312664,0.38019943295648007,1.0,1,0
152720586,0.42609457134284306,1.0,0,0
151143330,0.4010410822259089,1.0,1,0
132604858,0.3789060347076238,1.0,0,0
151685652,0.3736377090703126,1.0,0,0
149125777,0.44475088788930245,1.0,0,0
120673323,0.37812853950063735,1.0,1,0
149537764,0.38917191484800767,1.0,1,0
150054108,0.3903419078183987,1.0,0,0
134023780,0.38911499986989817,1.0,0,0
151196315,0.4101438617234587,1.0,0,0
153285604,0.37451163900397677,1.0,1,0
