member_id,ym,n_rounds,n_days,valid_bet,game_pnl,rebate,net_pnl,roi
145776216,2026-5-1,77,1,2617.923304,-649.551139,0.00E+00,-649.551139,-0.248116947
145776259,2026-5-1,852,16,15242.20145,-286.9656549,0.00E+00,-286.9656549,-0.018827048
145776259,2026-6-1,230,13,4717.027154,17.98854589,0.00E+00,17.98854589,0.003813535
145776259,2026-7-1,398,16,12822.73229,-1594.142174,0.00E+00,-1594.142174,-0.124321567
145776407,2026-3-1,71,4,4227.484814,411.5128973,0.00E+00,411.5128973,0.097342253
145776407,2026-4-1,38,1,3570.299159,1464.001855,0.00E+00,1464.001855,0.410050192
145776860,2026-5-1,376,3,10892.5533,234.6602248,0.00E+00,234.6602248,0.021543179
145776905,2026-3-1,46,8,511.771422,-126.7023138,0.00E+00,-126.7023138,-0.247575985
145776905,2026-4-1,89,12,985.6007421,-354.5421964,0.00E+00,-354.5421964,-0.359721925
145776905,2026-5-1,82,9,791.8288447,-115.255187,0.00E+00,-115.255187,-0.145555681
145777553,2026-3-1,37,3,3132.158938,693.5776918,0.00E+00,693.5776918,0.221437579
145777598,2026-7-1,116,8,4052.616632,457.297395,0.00E+00,457.297395,0.112840033
145777689,2026-3-1,184,5,2799.322123,66.07095695,0.00E+00,66.07095695,0.023602484
145777689,2026-4-1,798,12,24324.83714,932.6523728,0.00E+00,932.6523728,0.038341567
145777775,2026-6-1,42,2,5963.43251,-1238.202998,0.00E+00,-1238.202998,-0.2076326
145777790,2026-5-1,95,3,4974.897595,1428.022267,0.00E+00,1428.022267,0.28704556
145777790,2026-6-1,121,3,4673.291688,-139.1055108,0.00E+00,-139.1055108,-0.029766066
145777790,2026-7-1,116,6,8108.947643,1143.397086,0.00E+00,1143.397086,0.141004374
145778229,2026-7-1,281,8,4805.01165,179.2502964,0.00E+00,179.2502964,0.037304862
145778326,2026-3-1,35,2,2443.896656,-407.9425883,0.00E+00,-407.9425883,-0.166923011
145778326,2026-6-1,2961,17,639764.9276,-5593.666918,0.00E+00,-5593.666918,-0.008743316
145778326,2026-7-1,629,6,238997.929,-13207.1435,0.00E+00,-13207.1435,-0.055260493
145778641,2026-3-1,670,6,117793.3797,-8165.496523,0.00E+00,-8165.496523,-0.069320505
145778641,2026-4-1,220,3,38345.4557,-4794.636645,0.00E+00,-4794.636645,-0.125037936
145778641,2026-5-1,723,16,87521.05871,-1538.315303,0.00E+00,-1538.315303,-0.017576516
145778641,2026-6-1,927,10,74790.83534,-1372.003951,0.00E+00,-1372.003951,-0.018344546
145778641,2026-7-1,641,9,66553.97948,-9078.802682,0.00E+00,-9078.802682,-0.13641262
145778717,2026-3-1,204,3,1052.909587,11.88484901,0.00E+00,11.88484901,0.011287625
145779082,2026-3-1,452,4,504683.7517,40492.77927,0.00E+00,40492.77927,0.080233967
145779082,2026-4-1,51,5,10906.60347,1875.363568,0.00E+00,1875.363568,0.171947534
145779126,2026-3-1,131,1,142096.524,-43695.66975,0.00E+00,-43695.66975,-0.307506957
145779126,2026-4-1,94,3,29766.45481,-199.7953248,0.00E+00,-199.7953248,-0.006712097
145779188,2026-3-1,708,5,1263362.801,-51332.14866,0.00E+00,-51332.14866,-0.04063136
145779188,2026-4-1,80,7,78387.59022,-11131.54153,0.00E+00,-11131.54153,-0.142006426
145779386,2026-4-1,767,15,62181.9979,-1068.363168,0.00E+00,-1068.363168,-0.017181229
145779472,2026-3-1,42,4,1553.045264,10.79600811,0.00E+00,10.79600811,0.006951509
145779605,2026-4-1,52,3,162.1234162,-35.38675605,0.00E+00,-35.38675605,-0.218270481
145779605,2026-5-1,49,1,106.081294,8.917130552,0.00E+00,8.917130552,0.084059406
145779605,2026-6-1,112,1,438.4853457,-90.52198658,0.00E+00,-90.52198658,-0.206442444
145779605,2026-7-1,74,2,196.2146916,-34.84854678,0.00E+00,-34.84854678,-0.177604167
145780304,2026-3-1,225,10,38924.02557,714.1468042,0.00E+00,714.1468042,0.018347198
145780304,2026-4-1,750,21,104485.9769,5792.19827,0.00E+00,5792.19827,0.055435174
145780304,2026-5-1,444,26,61485.65442,-3276.642757,0.00E+00,-3276.642757,-0.053291175
145780304,2026-6-1,384,26,55100.01317,-765.8845381,0.00E+00,-765.8845381,-0.013899898
145780304,2026-7-1,249,17,22738.2169,-939.9910068,0.00E+00,-939.9910068,-0.041339697
145780304,2026-8-1,82,4,16688.21723,2919.427833,0.00E+00,2919.427833,0.174939467
145780457,2026-3-1,1253,11,604301.0101,-17193.73209,0.00E+00,-17193.73209,-0.028452264
145780457,2026-4-1,1477,18,580437.5741,12453.38791,0.00E+00,12453.38791,0.021455172
145780457,2026-6-1,1593,22,476589.6071,29152.16688,0.00E+00,29152.16688,0.061168281
145780457,2026-7-1,448,14,170807.5675,-43479.29834,0.00E+00,-43479.29834,-0.254551359
145780557,2026-4-1,74,1,1840.490798,307.591761,0.00E+00,307.591761,0.167124857
145780563,2026-3-1,371,7,52314.9699,-6505.239725,0.00E+00,-6505.239725,-0.124347577
145780563,2026-4-1,96,9,10593.74116,-2956.819519,0.00E+00,-2956.819519,-0.27911004
145780563,2026-6-1,99,1,11921.2076,1436.264047,0.00E+00,1436.264047,0.120479745
145780776,2026-3-1,1359,10,72407.59581,-588.7510474,0.00E+00,-588.7510474,-0.008131067
145780776,2026-4-1,1154,23,48344.86267,933.002442,0.00E+00,933.002442,0.019298895
145780776,2026-5-1,834,20,17445.4364,-1038.126247,0.00E+00,-1038.126247,-0.059507038
145780776,2026-6-1,2876,22,145305.8712,-5728.014441,0.00E+00,-5728.014441,-0.039420392
145780776,2026-7-1,1913,26,43839.47186,-1429.863467,0.00E+00,-1429.863467,-0.032615892
145780776,2026-8-1,42,1,872.5957653,-80.71359302,0.00E+00,-80.71359302,-0.092498263
145780877,2026-4-1,109,4,792.4949371,-65.75299653,0.00E+00,-65.75299653,-0.082969611
145780877,2026-5-1,682,20,19971.22151,121.2792774,0.00E+00,121.2792774,0.006072702
145780977,2026-5-1,36,4,313.4124567,-63.43871442,0.00E+00,-63.43871442,-0.202412869
145781041,2026-5-1,119,6,1612.54174,-110.6598902,0.00E+00,-110.6598902,-0.068624512
145781041,2026-6-1,3690,29,68688.39635,254.9827015,0.00E+00,254.9827015,0.003712166
145781041,2026-7-1,4424,26,86299.18017,-654.4922374,0.00E+00,-654.4922374,-0.007583991
145781041,2026-8-1,567,6,8149.898544,40.14589166,0.00E+00,40.14589166,0.004925938
145781060,2026-7-1,630,10,8948.441897,113.7918571,0.00E+00,113.7918571,0.012716388
145781060,2026-8-1,132,1,1292.476819,-0.603601058,0.00E+00,-0.603601058,-0.000467011
145781192,2026-5-1,79,8,330.2890353,-26.30896165,0.00E+00,-26.30896165,-0.07965436
145781192,2026-7-1,30,8,114.6176722,31.44640753,0.00E+00,31.44640753,0.274359154
145781200,2026-5-1,34,2,7024.025738,1093.50838,0.00E+00,1093.50838,0.155681147
145781324,2026-3-1,111,6,889.1627784,-130.3591865,0.00E+00,-130.3591865,-0.146608911
145781324,2026-4-1,566,14,10870.91266,-114.1610271,0.00E+00,-114.1610271,-0.010501513
145781324,2026-5-1,1311,24,24704.53334,-1098.255958,0.00E+00,-1098.255958,-0.044455645
145781324,2026-6-1,1196,28,12273.6431,-702.7085973,0.00E+00,-702.7085973,-0.057253465
145781324,2026-7-1,1920,29,56894.69812,-803.6728938,0.00E+00,-803.6728938,-0.01412562
145781324,2026-8-1,57,1,491.1508001,-24.81008566,0.00E+00,-24.81008566,-0.050514192
145781371,2026-5-1,80,1,316.1432623,59.47904632,0.00E+00,59.47904632,0.188139535
145781430,2026-4-1,244,3,19512.36481,979.6976788,0.00E+00,979.6976788,0.050209069
145781430,2026-7-1,73,1,1228.998896,162.8990721,0.00E+00,162.8990721,0.13254615
145781435,2026-3-1,30,1,234.6157232,-11.35663351,1.876925786,-9.479707721,-0.048405253
145781435,2026-4-1,71,1,3055.046065,-210.7288175,24.44036852,-186.288449,-0.068977296
145781435,2026-6-1,58,1,290.384895,8.10086617,2.323079159,10.42394533,0.027896996
145781816,2026-6-1,36,9,482.6805873,-15.24931211,0.00E+00,-15.24931211,-0.031592968
145781889,2026-4-1,54,5,2090.922577,336.9693041,0.00E+00,336.9693041,0.161158193
145781889,2026-5-1,69,3,4022.686693,-339.8592585,0.00E+00,-339.8592585,-0.08448564
145781978,2026-5-1,72,1,9373.670282,51.76171449,0.00E+00,51.76171449,0.005522033
145781978,2026-6-1,93,2,8092.164477,-109.7539023,0.00E+00,-109.7539023,-0.013562985
145782157,2026-7-1,38,3,980,260.4,0.00E+00,260.4,0.265714286
145782252,2026-4-1,986,14,527043.6038,-12013.85827,0.00E+00,-12013.85827,-0.022794809
145782252,2026-5-1,634,8,336748.2407,-7806.616952,0.00E+00,-7806.616952,-0.023182354
145782252,2026-6-1,46,3,25632.38685,-3074.590283,0.00E+00,-3074.590283,-0.119949434
145782252,2026-7-1,50,4,23182.9702,-848.2197605,0.00E+00,-848.2197605,-0.036588054
145782439,2026-4-1,226,1,12306.36648,-765.7007433,0.00E+00,-765.7007433,-0.062219888
145782570,2026-4-1,103,1,21542.28725,940.5020548,0.00E+00,940.5020548,0.043658412
145782748,2026-3-1,43,1,2606.840983,131.9219528,0.00E+00,131.9219528,0.050606061
145783191,2026-3-1,59,6,6988.177055,-948.2713221,0.00E+00,-948.2713221,-0.135696522
145783191,2026-4-1,121,10,16247.93864,-1362.615501,0.00E+00,-1362.615501,-0.0838639
145783191,2026-6-1,82,4,10758.09396,36.79893023,0.00E+00,36.79893023,0.003420581
145783191,2026-7-1,208,10,33452.35329,4830.687011,0.00E+00,4830.687011,0.144404998
145783261,2026-5-1,39,7,1903.161433,25.73259112,0.00E+00,25.73259112,0.013520971
145783330,2026-4-1,169,1,1691.98369,-42.5615126,0.00E+00,-42.5615126,-0.025154801
145783330,2026-5-1,3594,22,33105.34608,-244.1025102,0.00E+00,-244.1025102,-0.007373507
145783330,2026-6-1,3122,27,27966.05945,-1034.33521,0.00E+00,-1034.33521,-0.036985375
145783330,2026-7-1,4998,29,46828.642,-419.4526108,0.00E+00,-419.4526108,-0.008957181
145783330,2026-8-1,1372,6,13376.03039,263.1828835,0.00E+00,263.1828835,0.019675709
145783622,2026-4-1,931,9,23765.31107,-204.2038243,0.00E+00,-204.2038243,-0.008592516
145783791,2026-4-1,1296,17,57336.09627,3797.585549,0.00E+00,3797.585549,0.066233765
145783791,2026-5-1,1417,13,85346.24565,-4425.107675,0.00E+00,-4425.107675,-0.051848885
145783791,2026-6-1,76,1,2786.535346,-848.5097848,0.00E+00,-848.5097848,-0.304503507
145783791,2026-7-1,275,3,11169.28717,-519.2471536,0.00E+00,-519.2471536,-0.046488835
145784000,2026-3-1,36,4,2780.893699,-112.4364747,0.00E+00,-112.4364747,-0.040431777
145784000,2026-4-1,359,14,28190.32046,-1757.443243,0.00E+00,-1757.443243,-0.062342081
145784000,2026-5-1,48,3,3745.005449,-447.823154,0.00E+00,-447.823154,-0.119578772
145784000,2026-6-1,53,2,2970.144264,1203.487027,0.00E+00,1203.487027,0.405194805
145784039,2026-3-1,35,2,292.9395193,-6.899815125,0.00E+00,-6.899815125,-0.023553719
145784039,2026-4-1,82,2,866.696182,38.82318217,0.00E+00,38.82318217,0.044794454
145784561,2026-3-1,61,5,30994.14561,-1843.901312,0.00E+00,-1843.901312,-0.059491923
145784561,2026-4-1,38,7,5148.946936,-1505.744946,0.00E+00,-1505.744946,-0.292437456
145784561,2026-5-1,180,11,63847.70507,-5641.11963,0.00E+00,-5641.11963,-0.088352739
145784885,2026-5-1,636,17,5848.425095,-1020.834414,0.00E+00,-1020.834414,-0.1745486
145784885,2026-6-1,110,13,860.6989482,-342.1451899,0.00E+00,-342.1451899,-0.397520167
145785202,2026-4-1,37,3,3293.720388,-1250.425359,0.00E+00,-1250.425359,-0.379639196
145785220,2026-4-1,65,4,7017,-952.3,0.00E+00,-952.3,-0.135713268
145785765,2026-4-1,121,6,153668.0365,23248.69775,0.00E+00,23248.69775,0.151291695
145785765,2026-5-1,38,4,50746.71787,-9513.517721,0.00E+00,-9513.517721,-0.187470601
145785765,2026-6-1,106,4,181559.39,9898.359349,0.00E+00,9898.359349,0.054518576
145785765,2026-7-1,147,10,76513.82542,-10077.55661,0.00E+00,-10077.55661,-0.131708963
145785765,2026-8-1,266,5,774075.463,-34586.04526,0.00E+00,-34586.04526,-0.044680457
145785838,2026-3-1,86,6,1081.301171,-93.79126684,0.00E+00,-93.79126684,-0.086739263
145785838,2026-4-1,72,3,1108.9326,108.0893049,0.00E+00,108.0893049,0.097471483
145785861,2026-5-1,112,1,6646.150614,-315.0929524,59.81535553,-255.2775969,-0.047409842
145786469,2026-3-1,132,8,4548.805856,-358.9277721,0.00E+00,-358.9277721,-0.078905933
145786469,2026-4-1,60,4,2701.882051,-566.578541,0.00E+00,-566.578541,-0.209697733
145786591,2026-3-1,91,9,3517.648968,-479.9805993,0.00E+00,-479.9805993,-0.13644926
145786591,2026-4-1,440,19,16891.82637,-505.5130394,0.00E+00,-505.5130394,-0.029926488
145786591,2026-5-1,158,14,6851.381157,-245.3733851,0.00E+00,-245.3733851,-0.035813711
145786591,2026-6-1,44,8,1592.796226,-250.8152795,0.00E+00,-250.8152795,-0.157468529
145786591,2026-7-1,108,12,4080.856804,-554.6539672,0.00E+00,-554.6539672,-0.135916057
145786953,2026-8-1,32,2,541.6599321,-173.2463229,0.00E+00,-173.2463229,-0.319843342
145787007,2026-3-1,250,9,46740.93149,-2552.76067,373.9274519,-2178.833218,-0.0546151
145787007,2026-4-1,705,17,129567.5123,-165.0774732,1036.540099,871.4626256,-0.001274065
145787149,2026-5-1,2072,5,41345.23684,-700.3886146,0.00E+00,-700.3886146,-0.016940007
145787149,2026-6-1,4782,28,52133.85123,-136.8630954,0.00E+00,-136.8630954,-0.002625225
145787149,2026-7-1,4873,24,70169.9547,333.6884205,0.00E+00,333.6884205,0.004755432
145787149,2026-8-1,1092,5,5770.971392,-163.1242929,0.00E+00,-163.1242929,-0.028266349
145787252,2026-3-1,33,8,352.8451431,25.67343392,0.00E+00,25.67343392,0.072761194
145787483,2026-6-1,129,4,933.1106218,3.226786121,0.00E+00,3.226786121,0.003458096
145787554,2026-6-1,46,1,1950.231602,-178.738342,0.00E+00,-178.738342,-0.091649803
145787787,2026-4-1,193,10,776.1170589,-32.86391121,0.00E+00,-32.86391121,-0.042344013
145787787,2026-6-1,49,9,141.4354412,-9.514747859,0.00E+00,-9.514747859,-0.067272727
145788000,2026-5-1,145,5,10118.8314,-526.8927404,0.00E+00,-526.8927404,-0.052070513
145788000,2026-6-1,191,12,9561.550132,-507.740376,0.00E+00,-507.740376,-0.053102308
145788000,2026-7-1,57,5,2113.443317,80.22874551,0.00E+00,80.22874551,0.037961153
145788572,2026-4-1,483,8,43238.35824,2008.611889,0.00E+00,2008.611889,0.046454398
145788572,2026-5-1,60,5,2289.969384,-146.852784,0.00E+00,-146.852784,-0.064128711
145788572,2026-6-1,41,2,1514.130686,28.80139893,0.00E+00,28.80139893,0.019021739
145788759,2026-3-1,185,9,1474.992816,122.820403,0.00E+00,122.820403,0.083268475
145788759,2026-4-1,325,19,2468.654294,234.1439154,0.00E+00,234.1439154,0.094846782
145788759,2026-5-1,255,18,1956.047948,-153.1186757,0.00E+00,-153.1186757,-0.078279613
145788759,2026-6-1,91,6,538.4832978,-108.005246,0.00E+00,-108.005246,-0.200573066
145788759,2026-7-1,416,21,2744.429814,79.40257662,0.00E+00,79.40257662,0.028932267
145788891,2026-5-1,48,1,4542.380002,-215.9857158,0.00E+00,-215.9857158,-0.04754902
145788891,2026-6-1,40,3,2180.794716,-108.1569491,0.00E+00,-108.1569491,-0.0495952
145788891,2026-7-1,31,7,1664.963414,-284.8996444,0.00E+00,-284.8996444,-0.171114658
145788911,2026-4-1,33,2,11012.48593,-3325.183886,0.00E+00,-3325.183886,-0.301946709
145788911,2026-5-1,53,3,10497.12002,-965.712729,0.00E+00,-965.712729,-0.091997874
145788953,2026-4-1,33,2,496.2961024,170.6410491,0.00E+00,170.6410491,0.343829114
145788953,2026-5-1,204,11,2586.010067,-92.69109024,0.00E+00,-92.69109024,-0.035843283
145788953,2026-6-1,703,14,8938.462725,-291.897035,0.00E+00,-291.897035,-0.03265629
145788953,2026-7-1,45,4,423.1533834,-101.463868,0.00E+00,-101.463868,-0.239780354
145789380,2026-7-1,291,2,7994.733173,684.1711202,0.00E+00,684.1711202,0.08557773
145789426,2026-4-1,54,4,1282.883543,-258.12109,0.00E+00,-258.12109,-0.201203836
145789691,2026-4-1,31,1,1618.915101,-200.2825037,0.00E+00,-200.2825037,-0.123714025
145789691,2026-7-1,54,4,3191.145812,-25.66120263,0.00E+00,-25.66120263,-0.008041376
145789691,2026-8-1,157,5,10786.93228,-0.272749313,0.00E+00,-0.272749313,-2.52852E-05
145789766,2026-7-1,84,7,390.0907122,45.61780339,0.00E+00,45.61780339,0.116941527
145789852,2026-3-1,39,2,16648.09596,-6308.579668,0.00E+00,-6308.579668,-0.378937008
145789852,2026-4-1,716,6,358528.4929,-9065.442206,0.00E+00,-9065.442206,-0.025285137
145790051,2026-3-1,75,2,917.1340548,41.22231877,0.00E+00,41.22231877,0.044946885
145790051,2026-5-1,145,7,1925.172539,-381.7264283,0.00E+00,-381.7264283,-0.198281671
145790051,2026-6-1,38,6,189.0091804,-61.55013244,0.00E+00,-61.55013244,-0.325646259
145790051,2026-7-1,36,6,155.3540584,16.09650037,0.00E+00,16.09650037,0.103611715
145790303,2026-3-1,110,3,3647.988379,219.3524958,29.18390703,248.5364029,0.060129713
145790316,2026-3-1,1354,7,36131.04146,-909.5210846,0.00E+00,-909.5210846,-0.025172844
145790316,2026-4-1,106,1,2572.048995,-379.4826387,0.00E+00,-379.4826387,-0.147540984
145790316,2026-5-1,1012,5,20871.75717,-1232.013444,0.00E+00,-1232.013444,-0.059027778
145790316,2026-6-1,1135,9,29381.21845,-778.9294394,0.00E+00,-778.9294394,-0.026511135
145790561,2026-3-1,34,1,514.2398098,117.6379963,0.00E+00,117.6379963,0.228760967
145790753,2026-3-1,409,3,4476.024245,277.6646896,0.00E+00,277.6646896,0.062033777
145790753,2026-4-1,323,3,3027.638986,-195.8552063,0.00E+00,-195.8552063,-0.064689089
145790753,2026-7-1,1025,9,3923.773308,36.3518454,0.00E+00,36.3518454,0.009264512
145790753,2026-8-1,140,2,460.6432843,-29.90140617,0.00E+00,-29.90140617,-0.064912281
145791035,2026-5-1,275,5,55428,-4487.35,0.00E+00,-4487.35,-0.08095818
145791083,2026-3-1,40,5,3666.035743,1360.705168,29.32828594,1390.033454,0.371165276
145791355,2026-4-1,32,5,302.3211688,-131.5012755,0.00E+00,-131.5012755,-0.434972106
145791355,2026-5-1,35,4,376.0109232,-83.04799916,0.00E+00,-83.04799916,-0.220865922
145791451,2026-4-1,46,1,600.2146428,95.11033165,0.00E+00,95.11033165,0.158460532
145791451,2026-8-1,47,2,5302.442658,-544.3068862,0.00E+00,-544.3068862,-0.102652102
145791566,2026-4-1,96,7,616.4484641,-1.264942129,0.00E+00,-1.264942129,-0.002051984
145791566,2026-5-1,212,8,1330.112383,-7.730280433,0.00E+00,-7.730280433,-0.00581175
145791566,2026-6-1,56,5,888.1872754,114.6584135,0.00E+00,114.6584135,0.12909261
145791566,2026-7-1,49,2,128.3571107,-21.25659159,0.00E+00,-21.25659159,-0.165605096
145792486,2026-3-1,115,10,23736.66336,-1387.271179,0.00E+00,-1387.271179,-0.058444237
145792486,2026-4-1,101,14,20124.13793,-4440,0.00E+00,-4440,-0.220630569
145792486,2026-5-1,323,18,35711.35431,-571.1354309,0.00E+00,-571.1354309,-0.015993105
145792486,2026-6-1,243,17,35778.07848,-1784.167794,0.00E+00,-1784.167794,-0.049867625
145792486,2026-7-1,203,17,53267.66304,2509.850543,0.00E+00,2509.850543,0.047117715
145793127,2026-3-1,139,5,26635.85855,716.9734313,0.00E+00,716.9734313,0.026917602
145793127,2026-4-1,627,9,218561.1078,-13813.07751,0.00E+00,-13813.07751,-0.063200071
145793208,2026-3-1,41,2,2012.060921,-450.259706,0.00E+00,-450.259706,-0.223780354
145793208,2026-4-1,772,17,30080.9563,-1390.782788,0.00E+00,-1390.782788,-0.04623466
145793208,2026-5-1,471,14,13808.84361,-2067.345867,0.00E+00,-2067.345867,-0.14971173
145793208,2026-6-1,727,18,36289.18015,-1493.830879,0.00E+00,-1493.830879,-0.041164636
145793208,2026-7-1,190,13,7501.941708,-1145.832482,0.00E+00,-1145.832482,-0.152738121
145793208,2026-8-1,340,4,13692.21755,1608.655245,0.00E+00,1608.655245,0.117486831
145793632,2026-3-1,32,3,468.4414251,30.9529452,0.00E+00,30.9529452,0.066076447
145793632,2026-4-1,76,11,1040.755962,119.2576499,0.00E+00,119.2576499,0.114587525
145793835,2026-5-1,36,4,846.6088942,168.7769187,0.00E+00,168.7769187,0.19935642
145793879,2026-4-1,81,1,955.422349,49.86519383,0.00E+00,49.86519383,0.052191781
145794125,2026-5-1,1355,11,8111.410928,-144.3749676,0.00E+00,-144.3749676,-0.017798996
145794125,2026-6-1,114,3,954.3034947,-44.24357755,0.00E+00,-44.24357755,-0.046362167
145794205,2026-5-1,45,4,345.9720618,-103.2454574,0.00E+00,-103.2454574,-0.298421372
145794366,2026-3-1,353,6,17172.35029,2259.272392,0.00E+00,2259.272392,0.131564541
145794366,2026-4-1,1223,22,36646.42759,-3129.150591,0.00E+00,-3129.150591,-0.085387602
145794366,2026-5-1,735,15,3102.090117,-98.6871127,0.00E+00,-98.6871127,-0.031813103
145794366,2026-7-1,396,13,20657.95711,-364.6161508,0.00E+00,-364.6161508,-0.017650155
145794366,2026-8-1,304,6,4819.884435,-194.833926,0.00E+00,-194.833926,-0.040422946
145794818,2026-6-1,233,8,19995.01485,-587.2608687,0.00E+00,-587.2608687,-0.029370364
145794818,2026-8-1,34,1,3081.057055,616.7165023,0.00E+00,616.7165023,0.200163934
145794917,2026-4-1,744,14,129841.3793,-10821.03448,0.00E+00,-10821.03448,-0.083340415
145794917,2026-5-1,137,7,16456.90834,141.9288646,0.00E+00,141.9288646,0.008624273
145795098,2026-5-1,30,1,1462.451423,-630.1018801,13.16206281,-616.9398172,-0.430853203
145795216,2026-7-1,345,3,27095,2743.65,0.00E+00,2743.65,0.10126038
145795216,2026-8-1,261,3,31991,1839.95,0.00E+00,1839.95,0.057514613
145795289,2026-6-1,73,1,2873.52263,-102.1955424,25.86170368,-76.33383877,-0.035564551
145795539,2026-7-1,37,2,885.5497896,184.5971136,0.00E+00,184.5971136,0.20845481
145795562,2026-3-1,48,2,7826.315928,-1687.073755,0.00E+00,-1687.073755,-0.215564229
145795735,2026-5-1,35,3,4626.105183,-63.46233178,0.00E+00,-63.46233178,-0.013718307
145795944,2026-3-1,1034,11,5400.518338,7.910493526,0.00E+00,7.910493526,0.001464766
145795944,2026-4-1,85,5,426.6680627,-49.26314687,0.00E+00,-49.26314687,-0.115460123
145795957,2026-3-1,49,3,1383.507039,-392.1709512,0.00E+00,-392.1709512,-0.283461479
145795957,2026-4-1,110,10,5211.67726,-452.9354734,0.00E+00,-452.9354734,-0.086907813
145795962,2026-6-1,41,3,11343.37954,4258.621133,0.00E+00,4258.621133,0.375427898
145796085,2026-6-1,35,1,3584.745545,46.28796256,0.00E+00,46.28796256,0.012912482
145796144,2026-7-1,119,2,2499.413735,-389.2708981,0.00E+00,-389.2708981,-0.155744882
145796157,2026-3-1,53,2,4261.737371,743.0428333,0.00E+00,743.0428333,0.174352094
145796157,2026-4-1,178,3,24594.14182,-1614.271131,0.00E+00,-1614.271131,-0.065636408
145796213,2026-4-1,60,4,4460,-1940,0.00E+00,-1940,-0.434977578
145796213,2026-5-1,38,3,4961,-2775.5,0.00E+00,-2775.5,-0.559463818
145796279,2026-4-1,52,11,152.3440567,-29.17310159,0.00E+00,-29.17310159,-0.191494845
145796298,2026-3-1,303,4,19969.63143,-659.8719713,0.00E+00,-659.8719713,-0.033043773
145796531,2026-3-1,122,5,919.9753499,-226.4724007,0.00E+00,-226.4724007,-0.246172249
145796531,2026-4-1,471,11,3034.385344,246.4212679,0.00E+00,246.4212679,0.081209616
145796531,2026-5-1,504,11,3127.822708,-268.3541645,0.00E+00,-268.3541645,-0.085795836
145796531,2026-6-1,611,12,3269.218786,201.6907962,0.00E+00,201.6907962,0.061693881
145796531,2026-8-1,46,1,163.6495878,-23.53725554,0.00E+00,-23.53725554,-0.14382716
145796768,2026-4-1,370,10,9951.299728,-867.1494529,0.00E+00,-867.1494529,-0.087139316
145797038,2026-6-1,109,3,7209.147747,-1288.827036,64.88232973,-1223.944706,-0.178776616
145797122,2026-6-1,119,8,6325.938722,-2080.048047,0.00E+00,-2080.048047,-0.328812551
145797416,2026-6-1,372,4,9252.449405,1158.20197,0.00E+00,1158.20197,0.125177877
145798296,2026-6-1,33,1,14670.71258,-2235.965747,0.00E+00,-2235.965747,-0.152410167
145798355,2026-3-1,420,7,11443.92738,349.5663193,0.00E+00,349.5663193,0.03054601
145798355,2026-4-1,504,7,18785.73737,-608.6394485,0.00E+00,-608.6394485,-0.032399018
145798355,2026-5-1,881,11,43481.3357,-1011.397552,0.00E+00,-1011.397552,-0.023260499
145798355,2026-6-1,1751,19,87538.86233,891.7883133,0.00E+00,891.7883133,0.010187342
145798355,2026-7-1,704,7,65043.56187,-1134.768448,0.00E+00,-1134.768448,-0.017446284
145798355,2026-8-1,168,2,15759.40227,892.614219,0.00E+00,892.614219,0.056640106
145798758,2026-3-1,167,4,2623.45679,-33.60768175,0.00E+00,-33.60768175,-0.012810458
145798758,2026-4-1,47,2,579.3103448,-48.62068966,0.00E+00,-48.62068966,-0.083928571
145798758,2026-5-1,294,9,4658.002736,172.7086183,0.00E+00,172.7086183,0.037077827
145798758,2026-7-1,228,7,5944.293478,313.5190217,0.00E+00,313.5190217,0.052742857
145798758,2026-8-1,174,3,7574.324324,953.3783784,0.00E+00,953.3783784,0.125869759
145798893,2026-6-1,54,2,1771.800345,114.6141384,0.00E+00,114.6141384,0.064687954
145798934,2026-5-1,108,3,1680.91587,198.8866716,0.00E+00,198.8866716,0.11832042
145799050,2026-7-1,42,8,608.5250303,-134.859164,0.00E+00,-134.859164,-0.221616462
145799396,2026-3-1,30,3,159.5651026,-61.65815653,0.00E+00,-61.65815653,-0.386413793
145799396,2026-4-1,132,4,409.8412498,-86.43771214,0.00E+00,-86.43771214,-0.21090535
145799396,2026-5-1,470,8,8763.365193,-1247.820607,0.00E+00,-1247.820607,-0.142390575
145799396,2026-6-1,46,2,138.7532975,-30.91830588,0.00E+00,-30.91830588,-0.222829341
145799396,2026-7-1,92,2,2358.255324,-229.8471161,0.00E+00,-229.8471161,-0.097464899
145799454,2026-4-1,63,6,693.609934,56.60616027,0.00E+00,56.60616027,0.081610942
145799454,2026-5-1,546,22,9099.884466,-567.7975003,0.00E+00,-567.7975003,-0.062396122
145799454,2026-6-1,77,15,953.2019193,-199.3540079,0.00E+00,-199.3540079,-0.209141425
145799454,2026-7-1,80,14,1031.762253,-151.4532151,0.00E+00,-151.4532151,-0.146790808
145799510,2026-4-1,250,6,1214.13362,-9.276242279,0.00E+00,-9.276242279,-0.007640215
145799528,2026-4-1,34,2,127.3375076,3.1096494,1.018700062,4.128349461,0.02442053
145799582,2026-6-1,32,1,560.3415023,-129.9920282,0.00E+00,-129.9920282,-0.23198715
145799777,2026-4-1,40,10,2533.308902,479.5696673,0.00E+00,479.5696673,0.189305642
145799777,2026-6-1,52,15,1031.450099,224.9466403,0.00E+00,224.9466403,0.218087759
145799777,2026-7-1,111,23,3490.563602,670.22952,0.00E+00,670.22952,0.192011834
