member_id,bet_month,zero_kind,vb_sum_state,n_orders,n_rounds_month,n_days_month,n_tables_month,n_vb_null,n_vb_blank,n_vb_true_zero,n_vb_positive,vb_null_share,sum_valid_bet,sum_stake,sum_game_pnl,sum_rebate,n_order_nocomm,n_hedge_rounds,n_hedge_eq,n_zero_pnl_rounds,hedge_eq_share,verdict_hint
128442449,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,259.4572155052,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128443781,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,104.7038190718,104.7038190718,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
128444312,2026-04-01,游戏输赢为零,有值,10,10,1,7,0,0,0,10,0E-7,1264.9421288976,1264.9421288976,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
128451236,2026-03-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,5.2663454196,5.2663454196,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
128465121,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,50.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128477639,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,4.2164737630,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128483175,2026-04-01,游戏输赢为零,有值,3,3,1,1,0,0,0,3,0E-7,1047.0381907180,1047.0381907180,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
128497556,2026-06-01,洗码与输赢皆为零,有值,2,2,1,1,0,0,2,0,0E-7,0E-10,34.1664869130,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
128501233,2026-03-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,17.5330937144,17.5330937144,0E-10,0E-10,2,0,0,0,0E-7,两者皆低·判UNKNOWN
128517172,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,70.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128532225,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,26.3317270980,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128542334,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,518.9144310104,518.9144310104,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
128575753,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,21.0823688150,21.0823688150,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
128590759,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.0439030372,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128625648,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,50.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128656835,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,51.4310695091,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128659348,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,200.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128698220,2026-07-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,25.8177781220,25.8177781220,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
128720304,2026-03-01,游戏输赢为零,有值,4,4,1,1,0,0,2,2,0E-7,88.0359186548,176.0718373096,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
128724068,2026-08-01,游戏输赢为零,有值,4,4,1,1,0,0,0,4,0E-7,4040.7305640860,4040.7305640860,0E-10,0E-10,3,0,0,0,0E-7,两者皆低·判UNKNOWN
128726300,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,34.4530577089,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128785221,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,8.1756121490,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128785735,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,51.8914431010,51.8914431010,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
128793959,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,100.0000000000,100.0000000000,0E-10,0E-10,2,0,0,0,0E-7,两者皆低·判UNKNOWN
128798618,2026-07-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,51.6355562440,51.6355562440,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
128803707,2026-04-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,261.7595476796,261.7595476796,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
128809224,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.5817778122,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128812266,2026-03-01,游戏输赢为零,有值,4,3,1,1,0,0,0,4,0E-7,526.6345419596,526.6345419596,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
128816903,2026-06-01,游戏输赢为零,有值,8,5,1,1,0,0,3,5,0E-7,68.1663258351,170.4158145876,0E-10,0E-10,8,3,0,0,0E-7,两者皆低·判UNKNOWN
128832138,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,523.5190953590,0E-10,0E-10,1,0,0,1,0E-7,两者皆低·判UNKNOWN
128835318,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,56.7991118684,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128836443,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.6175954768,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128837362,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,261.7595476795,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128865590,2026-05-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,42.0123936562,42.0123936562,0E-10,0E-10,2,0,0,0,0E-7,两者皆低·判UNKNOWN
128894650,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.6331727098,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128928341,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,210.0619682806,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128940493,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,1285.7767377273,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
128968137,2026-07-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,5.1635556244,5.1635556244,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129000344,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,52.6634541960,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129025426,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,20.0000000000,0E-10,0E-10,1,0,0,1,0E-7,两者皆低·判UNKNOWN
129088306,2026-07-01,游戏输赢为零,有值,4,3,1,1,0,0,1,3,0E-7,51.6355562440,103.2711124880,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129091665,2026-08-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,12.8425757070,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129106338,2026-03-01,游戏输赢为零,有值,3,3,1,1,0,0,0,3,0E-7,655.4368486596,655.4368486596,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129120967,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,155.1648465133,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129129554,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,10.5411844074,10.5411844074,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129130182,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,4.4017959327,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129132931,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,213.2738311452,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129181404,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,7376.6280940273,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129195419,2026-06-01,游戏输赢为零,有值,4,4,1,1,0,0,2,2,0E-7,10.2862139018,20.5724278036,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
129201781,2026-06-01,游戏输赢为零,有值,4,4,1,1,0,0,2,2,0E-7,5.1431069510,10.2862139020,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
129218273,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,21.0823688150,21.0823688150,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129236651,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,10.2195151862,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129242423,2026-05-01,洗码与输赢皆为零,有值,2,2,1,1,0,0,2,0,0E-7,0E-10,349.1620111732,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
129251536,2026-04-01,游戏输赢为零,有值,7,7,1,1,0,0,1,6,0E-7,1021.6243827684,1191.8951132298,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129264992,2026-07-01,游戏输赢为零,有值,2,2,2,2,0,0,0,2,0E-7,51.6355562440,51.6355562440,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129273849,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,52.3519095360,52.3519095360,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129277922,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,41.5429034336,41.5429034336,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129288719,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,40.0000000000,40.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129289047,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,259.4572155052,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129307503,2026-05-01,游戏输赢为零,有值,2,2,2,2,0,0,0,2,0E-7,100.0000000000,100.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129324461,2026-05-01,游戏输赢为零,有值,3,3,1,2,0,0,1,2,0E-7,31.1348658606,46.7022987909,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129339587,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.0439030372,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129348244,2026-05-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,42.0123936562,42.0123936562,0E-10,0E-10,2,0,0,0,0E-7,两者皆低·判UNKNOWN
129349676,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,10.3857258584,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129371611,2026-08-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,256.8515141397,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129427262,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,107.3214145486,107.3214145486,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129445017,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,409.6208381472,409.6208381472,0E-10,3.2769667051,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129489394,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,25.7155347545,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129508571,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,25.7155347545,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129528053,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,263.3172709798,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129531178,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.0771451717,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129544469,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,4.2164737630,4.2164737630,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129567225,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,9.9087133430,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129578538,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,261.7595476795,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129582014,2026-04-01,游戏输赢为零,有值,2,2,2,1,0,0,0,2,0E-7,100.0000000000,100.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129584124,2026-07-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,100.0000000000,100.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129621369,2026-07-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,10.3271112488,10.3271112488,0E-10,0E-10,2,0,0,0,0E-7,两者皆低·判UNKNOWN
129628551,2026-08-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,10.2740605656,10.2740605656,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129633927,2026-04-01,游戏输赢为零,有值,2,2,2,2,0,0,0,2,0E-7,57.0635813942,57.0635813942,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129635063,2026-04-01,游戏输赢为零,有值,10,8,1,1,0,0,0,10,0E-7,42.1647376300,42.1647376300,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129635171,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,114.5430128762,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129635238,2026-05-01,游戏输赢为零,有值,7,7,1,1,0,0,2,5,0E-7,16.8049574624,25.2074361936,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
129648824,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,168.6471900784,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129670115,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,100.0000000000,100.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129670334,2026-06-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,154.2932085272,154.2932085272,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129683550,2026-04-01,洗码与输赢皆为零,有值,2,2,1,2,0,0,2,0,0E-7,0E-10,42.1647376300,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
129709486,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,6.3018590484,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129744659,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,4.2164737630,4.2164737630,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129745751,2026-08-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,8.0814611282,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129748763,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,4.1542903434,4.1542903434,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129793879,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,12.9728607753,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129797199,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,52.3519095359,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129798080,2026-03-01,游戏输赢为零,有值,3,3,1,1,0,0,1,2,0E-7,35.1772051710,52.7658077565,0E-10,0E-10,3,0,0,1,0E-7,两者皆低·判UNKNOWN
129814044,2026-05-01,洗码与输赢皆为零,有值,3,3,1,1,0,0,3,0,0E-7,0E-10,32.4408495177,0E-10,0E-10,3,0,0,3,0E-7,两者皆低·判UNKNOWN
129849855,2026-04-01,游戏输赢为零,有值,2,1,1,1,0,0,0,2,0E-7,137.9310344828,137.9310344828,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129851612,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,13.0879773840,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129861640,2026-07-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,100.0000000000,100.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129885818,2026-07-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,100.0000000000,100.0000000000,0E-10,0E-10,1,0,0,0,0E-7,两者皆低·判UNKNOWN
129913328,2026-04-01,游戏输赢为零,有值,3,3,1,3,0,0,0,3,0E-7,1200.0000000000,1200.0000000000,0E-10,0E-10,3,0,0,0,0E-7,两者皆低·判UNKNOWN
129917778,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,181.6200508536,181.6200508536,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129937690,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,5.5231530576,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129941567,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.6175954768,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129947732,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,4.1542903434,4.1542903434,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
129963190,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,20.4390303724,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129965719,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,20.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129978486,2026-04-01,游戏输赢为零,有值,3,3,1,2,0,0,1,2,0E-7,5.2351909536,7.8527864304,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
129984492,2026-07-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,20.4390303724,20.4390303724,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
130028929,2026-03-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,15.7990362588,15.7990362588,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
130052547,2026-07-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,77.4533343660,77.4533343660,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
130053678,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,37.9020919226,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130065410,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,175.8860258552,175.8860258552,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
130067683,2026-07-01,游戏输赢为零,有值,4,4,1,1,0,0,0,4,0E-7,40.0000000000,40.0000000000,0E-10,0E-10,4,0,0,0,0E-7,两者皆低·判UNKNOWN
130078579,2026-07-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,4.0878060744,4.0878060744,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
130079581,2026-07-01,游戏输赢为零,有值,69,69,2,23,0,0,6,63,0E-7,1103.7076401096,1226.3418223440,0E-10,0E-10,0,0,0,6,0E-7,两者皆低·判UNKNOWN
130115040,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,83.1808351356,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130142746,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,6.8399452804,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130169164,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,23.1439812791,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130181419,2026-04-01,游戏输赢为零,有值,8,8,1,3,0,0,0,8,0E-7,337.6698165066,337.6698165066,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
130187687,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,5.2351909536,5.2351909536,0E-10,0E-10,2,0,0,0,0E-7,两者皆低·判UNKNOWN
130194641,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.5836455238,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130212636,2026-04-01,游戏输赢为零,有值,2,2,2,2,0,0,0,2,0E-7,8.1191897048,8.1191897048,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
130213521,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,20.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130225954,2026-04-01,游戏输赢为零,有值,5,5,1,1,0,0,2,3,0E-7,261.7595476796,366.4633667514,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
130255434,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,81.1918970486,81.1918970486,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
130269176,2026-03-01,游戏输赢为零,有值,20,20,1,6,0,0,3,17,0E-7,2861.1673562810,3521.4367461920,0E-10,22.8893388499,17,0,0,3,0E-7,两者皆低·判UNKNOWN
130278976,2026-07-01,游戏输赢为零,有值,2,1,1,1,0,0,0,2,0E-7,51.6355562440,51.6355562440,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130297942,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,40000.0000000000,40000.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
130297942,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,1000.0000000000,1000.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
130307907,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,184.3220896859,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130309701,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,100.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130315930,2026-04-01,游戏输赢为零,有值,9,9,1,4,0,0,1,8,0E-7,1264.9421288976,1370.3539729724,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130326709,2026-04-01,游戏输赢为零,有值,21,7,1,1,0,0,1,20,0E-7,842.0000000000,902.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
130327230,2026-05-01,洗码与输赢皆为零,有值,2,2,1,2,0,0,2,0,0E-7,0E-10,63.0185904842,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
130354811,2026-07-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,10.3271112488,10.3271112488,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
130363736,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,34.0541460922,34.0541460922,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
130379814,2026-05-01,游戏输赢为零,有值,7,7,1,3,0,0,1,6,0E-7,227.0250635671,275.0246484356,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130402059,2026-05-01,游戏输赢为零,有值,2,1,1,1,0,0,0,2,0E-7,51.8914431010,51.8914431010,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130413219,2026-06-01,洗码与输赢皆为零,有值,2,2,1,1,0,0,2,0,0E-7,0E-10,385.7330213182,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
130423953,2026-03-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,88.0359186548,88.0359186548,0E-10,0.7042873492,0,0,0,0,0E-7,两者皆低·判UNKNOWN
130474448,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,10.5030984140,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130474448,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,10.3857258584,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130486876,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,210.6538167838,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
130491000,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,518.9144310104,518.9144310104,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
