late_def,intake_ver,player_id,total_orders,late_orders,late_ratio,stake_late,stake_early,pnl_late,pnl_early,roi_late,roi_early,stake_ramp,stake_all,valid_bet,pnl_all
bet04>=40,M2A+ext,153054381,34,4,0.1176,26.33,181.24,-15.13,8.03,-0.5745,0.0443,1.0897,207.57,190.54,-7.1
bet04>=40,M2A+ext,153054397,53,24,0.4528,65.4,96.06,4.91,-10.32,0.075,-0.1074,0.8227,161.47,143.07,-5.42
bet04>=40,M2A+ext,153054463,126,22,0.1746,439.44,2824.06,-81.76,-79.1,-0.186,-0.028,0.7356,3263.5,2940.56,-160.86
bet04>=40,M2A+ext,153054651,93,18,0.1935,684.71,1025.22,-100.97,47.42,-0.1475,0.0463,2.7828,1709.93,1470.79,-53.55
bet04>=40,M2A+ext,153054820,624,254,0.4071,16927.4,19990.19,-881.34,-504.32,-0.0521,-0.0252,1.2335,36917.59,32665.86,-1385.66
bet04>=40,M2A+ext,153054821,195,41,0.2103,211.71,795.19,-43.89,35.89,-0.2073,0.0451,1,1006.89,890.71,-8
bet04>=40,M2A+ext,153054822,56,5,0.0893,700,10960,80,2509,0.1143,0.2289,0.6515,11660,9810,2589
bet04>=40,M2A+ext,153054828,190,16,0.0842,82.62,898.46,-18.07,4.65,-0.2188,0.0052,1,981.08,864.9,-13.43
bet04>=40,M2A+ext,153054837,191,57,0.2984,294.32,691.92,-38.73,-26.08,-0.1316,-0.0377,1,986.24,875.22,-64.8
bet04>=40,M2A+ext,153054842,80,19,0.2375,192.34,531.07,50.67,-19.11,0.2634,-0.036,1.1628,723.41,651.12,31.56
bet04>=40,M2A+ext,153054847,196,41,0.2092,211.71,800.35,38.73,33.56,0.1829,0.0419,1,1012.06,893.3,72.29
bet04>=40,M2A+ext,153055116,39,10,0.2564,118.76,395.01,-41.95,63.25,-0.3533,0.1601,0.8719,513.77,462.14,21.3
bet04>=40,M2A+ext,153055244,189,40,0.2116,2233.59,10631.86,-33.06,1100.29,-0.0148,0.1035,0.7826,12865.45,10901.26,1067.23
bet04>=40,M2A+ext,153055291,269,50,0.1859,17962,97675,-3080,-5218.55,-0.1715,-0.0534,0.8055,115637,101077,-8298.55
bet04>=40,M2A+ext,153055386,49,10,0.2041,2392.28,8991.85,47.08,277.74,0.0197,0.0309,1.0376,11384.13,9663.95,324.82
bet04>=40,M2A+ext,153055441,964,193,0.2002,12565,40124.7,903.02,-3149.69,0.0719,-0.0785,1.251,52689.7,47160.04,-2246.68
bet04>=40,M2A+ext,153055479,75,8,0.1067,306.59,1978.09,43.94,56.03,0.1433,0.0283,1.298,2284.67,2182.48,99.98
bet04>=40,M2A+ext,153055498,207,67,0.3237,803.08,1772.51,243.21,-635.46,0.3028,-0.3585,0.9467,2575.59,2468.82,-392.25
bet04>=40,M2A+ext,153055538,77,14,0.1818,111.02,1223.76,-14.33,108.05,-0.1291,0.0883,0.4082,1334.78,1221.18,93.72
bet04>=40,M2A+ext,153055631,45,0,0,,620.92,,105.98,,0.1707,,620.92,608.01,105.98
bet04>=40,M2A+ext,153055689,44,10,0.2273,77.45,305.17,34.72,-27.08,0.4483,-0.0887,0.8629,382.62,351.64,7.64
bet04>=40,M2A+ext,153055704,99,23,0.2323,71.54,132.04,10.22,12.72,0.1429,0.0964,1.7903,203.57,182.11,22.94
bet04>=40,M2A+ext,153055741,124,50,0.4032,1264.77,1861.18,415.78,-583.97,0.3287,-0.3138,1.0057,3125.95,2849.41,-168.19
bet04>=40,M2A+ext,153055776,40,2,0.05,23.24,582.97,18.07,-19.87,0.7778,-0.0341,0.7573,606.2,541.66,-1.79
bet04>=40,M2A+ext,153055815,73,17,0.2329,875.47,2327.47,213.53,-277.59,0.2439,-0.1193,1.2391,3202.94,2797.23,-64.06
bet04>=40,M2A+ext,153055855,269,50,0.1859,1931.17,8897.06,-394.5,-71.64,-0.2043,-0.0081,0.9507,10828.23,9330.8,-466.14
bet04>=40,M2A+ext,153055908,167,57,0.3413,402.78,617.39,-11.15,-46.35,-0.0277,-0.0751,1.259,1020.16,876.5,-57.5
bet04>=40,M2A+ext,153055930,1822,385,0.2113,34314.27,117052.28,-53.96,-8384.17,-0.0016,-0.0716,1.0942,151366.55,138757.72,-8438.13
bet04>=40,M2A+ext,153055941,94,24,0.2553,2890.13,8964.42,-395.8,-245.06,-0.1369,-0.0273,0.9403,11854.55,10157.31,-640.87
bet04>=40,M2A+ext,153056034,80,44,0.55,1093.26,687.54,-282.85,-137.73,-0.2587,-0.2003,1.301,1780.8,1699.39,-420.57
bet04>=40,M2A+ext,153056040,38,12,0.3158,727.03,2141.33,144.76,-414.79,0.1991,-0.1937,0.7356,2868.36,2790.9,-270.03
bet04>=40,M2A+ext,153056070,91,27,0.2967,472.47,779.7,-21.95,-53.57,-0.0464,-0.0687,1.4364,1252.16,1200.53,-75.52
bet04>=40,M2A+ext,153056122,38,0,0,,169.24,,-20.54,,-0.1214,,169.24,169.24,-20.54
bet04>=40,M2A+ext,153056189,77,34,0.4416,461.92,885.01,-117.01,146.65,-0.2533,0.1657,0.6601,1346.93,1275.4,29.64
bet04>=40,M2A+ext,153056254,204,50,0.2451,4211,12175,489,-79.5,0.1161,-0.0065,1.0653,16386,14706,409.5
bet04>=40,M2A+ext,153056273,151,42,0.2781,2505.41,6968.89,320.99,-236.32,0.1281,-0.0339,0.933,9474.3,8472.8,84.68
bet04>=40,M2A+ext,153056297,192,30,0.1563,674.49,3840.7,-35.77,-107.3,-0.053,-0.0279,0.9483,4515.19,4000.12,-143.07
bet04>=40,M2A+ext,153056333,86,24,0.2791,4339.71,5589.55,-2358.83,-667.39,-0.5435,-0.1194,2.0057,9929.26,8798.44,-3026.22
bet04>=40,M2A+ext,153056409,35,1,0.0286,2.04,69.49,-2.04,2.04,-1,0.0294,1,71.54,61.32,0
bet04>=40,M2A+ext,153056445,119,13,0.1092,72.01,492.72,-27.1,6.63,-0.3763,0.0135,1.1917,564.74,560.95,-20.47
bet04>=40,M2A+ext,153056448,64,0,0,,273.88,,29.51,,0.1078,,273.88,230.14,29.51
bet04>=40,M2A+ext,153056473,32,3,0.0938,341.12,2456.03,-189.51,200.88,-0.5556,0.0818,1.3426,2797.15,2531.84,11.37
bet04>=40,M2A+ext,153056507,36,16,0.4444,632.54,981.08,34.85,119.41,0.0551,0.1217,0.8059,1613.61,1407.07,154.26
bet04>=40,M2A+ext,153056584,30,10,0.3333,246.36,443.45,-37.9,-54.96,-0.1538,-0.1239,1.1111,689.81,670.86,-92.86
bet04>=40,M2A+ext,153056654,48,25,0.5208,1200.27,1067.82,-77.67,115.37,-0.0647,0.108,1.0341,2268.09,2164.3,37.69
bet04>=40,M2A+ext,153056748,32,6,0.1875,24.94,144.1,24.57,28.61,0.9852,0.1986,0.7499,169.03,155.54,53.18
bet04>=40,M2A+ext,153056782,87,17,0.1954,193.63,853.79,3.74,-43.9,0.0193,-0.0514,0.9338,1047.43,907.75,-40.16
bet04>=40,M2A+ext,153056783,177,40,0.226,980.81,2618.89,160.33,-175.9,0.1635,-0.0672,1.2827,3599.7,2975.1,-15.56
bet04>=40,M2A+ext,153056986,39,8,0.2051,25.82,108.43,0,-49.57,0,-0.4571,0.9226,134.25,126.51,-49.57
bet04>=40,M2A+ext,153057163,57,9,0.1579,510,2920,407,-955,0.798,-0.3271,0.9315,3430,3180,-548
bet04>=40,M2A+ext,153057228,32,12,0.375,55.52,120.22,12.81,-10.46,0.2308,-0.087,0.7697,175.73,162.92,2.35
bet04>=40,M2A+ext,153057301,169,56,0.3314,4221.3,10473.75,187.61,120.51,0.0444,0.0115,0.8133,14695.05,13573.92,308.12
bet04>=40,M2A+ext,153057588,35,13,0.3714,193.63,443.81,100.43,-23.49,0.5187,-0.0529,0.7384,637.44,619.37,76.94
bet04>=40,M2A+ext,153057616,38,9,0.2368,1192,3465,34.1,1237.9,0.0286,0.3573,1.1085,4657,4039,1272
bet04>=40,M2A+ext,153057678,242,53,0.219,147.16,531.85,12.13,10.84,0.0825,0.0204,0.9867,679.01,591.23,22.98
bet04>=40,M2A+ext,153057797,45,0,0,,33.93,,-12.26,,-0.3614,,33.93,30.86,-12.26
bet04>=40,M2A+ext,153057862,145,26,0.1793,1711.15,8657.43,-254.24,-911.8,-0.1486,-0.1053,0.9046,10368.57,9689.59,-1166.04
bet04>=40,M2A+ext,153057959,33,17,0.5152,4977.89,5204.72,-1327.94,-1330.76,-0.2668,-0.2557,0.9002,10182.62,9517.63,-2658.7
bet04>=40,M2A+ext,153058115,159,32,0.2013,68.89,263.66,11.52,-10.38,0.1672,-0.0394,1.037,332.55,302.2,1.14
bet04>=40,M2A+ext,153058333,56,28,0.5,312.5,190.22,-81.52,-129.08,-0.2609,-0.6786,1.6429,502.72,502.72,-210.6
bet04>=40,M2A+ext,153058403,33,3,0.0909,23.29,239.36,23.29,-73.16,1,-0.3056,0.973,262.65,256.03,-49.87
bet04>=40,M2A+ext,153058435,33,7,0.2121,38.63,129.17,-18.19,8.14,-0.4709,0.0631,1.1108,167.8,164.13,-10.05
bet04>=40,M2A+ext,153058452,491,48,0.0978,224.62,2822.63,19.64,177.8,0.0874,0.063,0.7345,3047.26,2799.53,197.44
bet04>=40,M2A+ext,153058456,53,27,0.5094,300.45,434.69,87.89,-98.03,0.2925,-0.2255,0.6656,735.14,714.7,-10.14
bet04>=40,M2A+ext,153058518,2007,688,0.3428,2600.25,5047.42,9.3,-158.43,0.0036,-0.0314,0.9876,7647.67,7115.24,-149.13
bet04>=40,M2A+ext,153058850,233,64,0.2747,5575,15809,-561,-2647.55,-0.1006,-0.1675,0.9312,21384,18834,-3208.55
bet04>=40,M2A+ext,153059024,33,5,0.1515,89.68,1042.02,65.45,-344.32,0.7298,-0.3304,0.482,1131.7,1039.89,-278.87
bet04>=40,M2A+ext,153059046,38,2,0.0526,450,7820,350,520,0.7778,0.0665,1.0358,8270,6250,870
bet04>=40,M2A+ext,153059048,101,13,0.1287,357.27,2509.5,3.68,-362.18,0.0103,-0.1443,0.9637,2866.78,2790.13,-358.5
bet04>=40,M2A+ext,153059079,50,3,0.06,123.86,836.77,-123.86,64.44,-1,0.077,2.319,960.63,887.05,-59.42
bet04>=40,M2A+ext,153059436,300,84,0.28,67875.56,176198.64,-3743.14,4792.05,-0.0551,0.0272,0.9906,244074.2,226190.32,1048.91
bet04>=40,M2A+ext,153059495,1518,283,0.1864,5124.23,19208.9,-183.5,-839.32,-0.0358,-0.0437,1.1641,24333.12,22610.62,-1022.83
bet04>=40,M2A+ext,153059574,1001,259,0.2587,22404,64400,-2145.5,-1490.45,-0.0958,-0.0231,0.9967,86804,79154,-3635.95
bet04>=40,M2A+ext,153059624,33,12,0.3636,103.84,153.54,32.42,33.91,0.3122,0.2209,1.1835,257.38,241.91,66.33
bet04>=40,M2A+ext,153059802,192,70,0.3646,139.58,348.4,41.16,-59.08,0.2949,-0.1696,0.6982,487.98,466.34,-17.92
bet04>=40,M2A+ext,153059920,33,0,0,,339.29,,122.63,,0.3614,,339.29,339.29,122.63
bet04>=40,M2A+ext,153059935,225,14,0.0622,59.27,758.54,-51.1,149.9,-0.8621,0.1976,1.1777,817.81,790.06,98.8
bet04>=40,M2A+ext,153059972,46,2,0.0435,7.71,461.2,2.31,-63.51,0.3,-0.1377,0.3676,468.91,388.9,-61.2
bet04>=40,M2A+ext,153060032,43,0,0,,2530.14,,-339.5,,-0.1342,,2530.14,2013.79,-339.5
bet04>=40,M2A+ext,153060105,523,112,0.2141,13475.3,60875.06,-3743.14,-8871.24,-0.2778,-0.1457,0.8123,74350.36,68123.44,-12614.37
bet04>=40,M2A+ext,153060110,75,10,0.1333,707.25,6463.96,232.22,-386.7,0.3284,-0.0598,0.7112,7171.2,6708.54,-154.47
bet04>=40,M2A+ext,153060196,39,14,0.359,567.99,1009.48,-95.53,38.73,-0.1682,0.0384,1.0047,1577.47,1497.43,-56.8
bet04>=40,M2A+ext,153060228,35,1,0.0286,8.18,302.7,-8.18,-27.29,-1,-0.0901,0.9183,310.88,294.53,-35.46
bet04>=40,M2A+ext,153060247,47,0,0,,403.88,,-204.29,,-0.5058,,403.88,403.88,-204.29
bet04>=40,M2A+ext,153060269,530,146,0.2755,895.36,2082.9,-111.89,-71.49,-0.125,-0.0343,1.1306,2978.26,2846.59,-183.38
bet04>=40,M2A+ext,153060376,63,13,0.2063,209.64,527.72,75,212.91,0.3578,0.4034,1.5279,737.36,658.61,287.91
bet04>=40,M2A+ext,153060425,127,23,0.1811,80.33,378.33,10.42,60.19,0.1298,0.1591,0.96,458.65,430.04,70.62
bet04>=40,M2A+ext,153060512,137,12,0.0876,218.29,2463.12,-155.03,-98.29,-0.7102,-0.0399,0.9232,2681.41,2423.88,-253.32
bet04>=40,M2A+ext,153060514,90,28,0.3111,6761.42,15703.92,-1714.04,2464.07,-0.2535,0.1569,0.9534,22465.34,21059.82,750.03
bet04>=40,M2A+ext,153060589,213,49,0.23,1212.51,3238.13,-63.08,61.37,-0.052,0.019,1.2533,4450.64,4196.36,-1.7
bet04>=40,M2A+ext,153060596,97,27,0.2784,28.61,81.76,7.15,8.18,0.25,0.1,0.9074,110.37,100.15,15.33
bet04>=40,M2A+ext,153060685,160,27,0.1688,60.5,283.65,-11.65,26.04,-0.1926,0.0918,1.0507,344.15,305.11,14.39
bet04>=40,M2A+ext,153060687,31,7,0.2258,817.56,3224.26,-219.72,625.43,-0.2688,0.194,0.8694,4041.82,3837.43,405.71
bet04>=40,M2A+ext,153060752,40,10,0.25,63.25,151.81,-18.07,24.19,-0.2857,0.1594,1.25,215.06,172.2,6.12
bet04>=40,M2A+ext,153060807,49,5,0.102,697.08,4456.15,-697.08,240.11,-1,0.0539,1.3766,5153.23,4378.7,-456.97
bet04>=40,M2A+ext,153060833,73,0,0,,38079.43,,628.22,,0.0165,,38079.43,33439.77,628.22
bet04>=40,M2A+ext,153060836,66,17,0.2576,156.97,294.32,48.54,-30.98,0.3092,-0.1053,1.5373,451.29,379,17.56
bet04>=40,M2A+ext,153060843,55,1,0.0182,20,1760,19,88,0.95,0.05,0.6136,1780,1740,107
bet04>=40,M2A+ext,153061065,87,0,0,,101667.46,,-18836.17,,-0.1853,,101667.46,93817.78,-18836.17
bet04>=40,M2A+ext,153061086,40,7,0.175,288,1072,-50.4,-50,-0.175,-0.0466,1.2665,1360,1019,-100.4
bet04>=40,M2A+ext,153061109,102,11,0.1078,74.79,425.4,48.92,-26.94,0.6541,-0.0633,1.4545,500.19,500.19,21.98
bet04>=40,M2A+ext,153061129,96,32,0.3333,21.46,35.36,8.56,-8.71,0.399,-0.2462,1.2139,56.82,46.19,-0.14
bet04>=40,M2A+ext,153061155,581,246,0.4234,84046.72,108224.26,2036.34,2873.72,0.0242,0.0266,1.0576,192270.98,170442.1,4910.06
bet04>=40,M2A+ext,153061213,192,32,0.1667,498.97,2058.04,37.38,97.18,0.0749,0.0472,1.2122,2557.01,2336.85,134.55
bet04>=40,M2A+ext,153061229,38,0,0,,455.59,,-177.82,,-0.3903,,455.59,450.48,-177.82
bet04>=40,M2A+ext,153061242,52,13,0.25,125.29,175.78,72.66,53.24,0.5799,0.3029,2.1384,301.07,286.76,125.9
bet04>=40,M2A+ext,153061247,46,12,0.2609,53.14,188.04,-2.76,29.02,-0.0519,0.1543,0.8007,241.18,206.43,26.26
bet04>=40,M2A+ext,153061364,78,25,0.3205,1903.59,4310.39,-687.97,270.23,-0.3614,0.0627,0.9363,6213.97,6009.58,-417.74
bet04>=40,M2A+ext,153061393,65,9,0.1385,160,3593,59.5,147.55,0.3719,0.0411,0.2771,3753,3483,207.05
bet04>=40,M2A+ext,153061428,56,7,0.125,204.39,488.49,-153.29,-12.26,-0.75,-0.0251,2.9289,692.88,443.53,-165.56
bet04>=40,M2A+ext,153061482,50,15,0.3,13777.29,29847.63,-2141.45,-5438.9,-0.1554,-0.1822,1.077,43624.92,40592.78,-7580.35
bet04>=40,M2A+ext,153061485,32,16,0.5,295.38,77.06,47.9,21.83,0.1622,0.2833,3.8333,372.43,341.61,69.74
bet04>=40,M2A+ext,153061584,92,19,0.2065,100.61,426.98,-9.01,4.25,-0.0895,0.01,0.9053,527.59,496.64,-4.76
bet04>=40,M2A+ext,153061597,65,16,0.2462,763.69,1565.33,-27.88,18.59,-0.0365,0.0119,1.4941,2329.02,2199.93,-9.29
bet04>=40,M2A+ext,153061604,673,291,0.4324,11822.92,14424.27,-67.35,626.73,-0.0057,0.0434,1.076,26247.19,24234.06,559.38
bet04>=40,M2A+ext,153061616,54,14,0.2593,144.03,553.37,6.44,66.14,0.0447,0.1195,0.7436,697.39,625.38,72.58
bet04>=40,M2A+ext,153061888,45,11,0.2444,1132.02,8014.41,-440.41,290.33,-0.389,0.0362,0.4366,9146.43,8593.84,-150.08
bet04>=40,M2A+ext,153062157,87,25,0.2874,2296.49,3738.41,742.33,115.15,0.3232,0.0308,1.5235,6034.91,5047.12,857.47
bet04>=40,M2A+ext,153062190,541,97,0.1793,6630.08,41257.9,-1495.77,3657.01,-0.2256,0.0886,0.7356,47887.98,43318.46,2161.24
bet04>=40,M2A+ext,153062191,66,20,0.303,30.86,71.54,14.32,-12.18,0.4639,-0.1703,0.9923,102.4,93,2.14
bet04>=40,M2A+ext,153062203,58,5,0.0862,219.45,2023.6,77.45,-51.51,0.3529,-0.0255,1.1495,2243.05,1909.74,25.95
bet04>=40,M2A+ext,153062438,68,22,0.3235,1772.21,4362.61,616.22,-343.95,0.3477,-0.0788,0.8494,6134.82,5341.76,272.27
bet04>=40,M2A+ext,153062440,51,13,0.2549,382.1,1115.33,-55.51,145.48,-0.1453,0.1304,1.0014,1497.43,1448.38,89.97
bet04>=40,M2A+ext,153062447,5937,1130,0.1903,6956.21,30177.82,-46.75,-1732.3,-0.0067,-0.0574,0.9806,37134.03,34104.57,-1779.04
bet04>=40,M2A+ext,153062674,115,34,0.2957,2473.12,6976.66,-24.53,-2250.87,-0.0099,-0.3226,0.8445,9449.78,9334.1,-2275.4
bet04>=40,M2A+ext,153062683,52,16,0.3077,723,1214,-38.4,-56.45,-0.0531,-0.0465,1.34,1937,1777,-94.85
bet04>=40,M2A+ext,153062775,34,10,0.2941,23.91,65.22,-9.46,-7,-0.3957,-0.1074,0.88,89.13,83,-16.47
bet04>=40,M2A+ext,153062818,128,34,0.2656,190.7,641.99,-36.23,-103.76,-0.19,-0.1616,0.8212,832.69,794.06,-139.99
bet04>=40,M2A+ext,153062972,30,11,0.3667,72.56,81.35,54.06,-13.88,0.7451,-0.1706,1.5407,153.91,143.69,40.18
bet04>=40,M2A+ext,153063090,33,3,0.0909,8.18,110.37,0,-2.55,0,-0.0231,0.7407,118.55,104.24,-2.55
bet04>=40,M2A+ext,153063138,389,105,0.2699,663.31,1530.28,-158.37,-159.66,-0.2388,-0.1043,1.1724,2193.59,1391.01,-318.03
bet04>=40,M2A+ext,153063185,114,32,0.2807,253.01,518.94,109.98,20,0.4347,0.0385,1.2494,771.95,697.08,129.98
bet04>=40,M2A+ext,153063277,74,51,0.6892,226.87,89.93,-6.13,67.45,-0.027,0.75,1.1377,316.8,296.37,61.32
bet04>=40,M2A+ext,153063322,39,15,0.3846,17.78,33.11,1.05,18.47,0.0592,0.5577,0.8593,50.89,42.72,19.52
bet04>=40,M2A+ext,153063327,397,59,0.1486,6521.48,42253.81,1271.67,-2894.62,0.195,-0.0685,0.8842,48775.29,44081.27,-1622.95
bet04>=40,M2A+ext,153063661,78,2,0.0256,218.7,7830.19,-19.42,-0.41,-0.0888,-0.0001,1.0613,8048.89,7419.37,-19.83
bet04>=40,M2A+ext,153063769,86,26,0.3023,2978.02,7212.83,491.43,-1346.15,0.165,-0.1866,0.9528,10190.86,8914.73,-854.72
bet04>=40,M2A+ext,153063895,63,20,0.3175,40.88,87.89,3.58,-9.2,0.0875,-0.1047,1,128.77,122.63,-5.62
bet04>=40,M2A+ext,153064045,59,1,0.0169,6.13,364.84,-6.13,-31.68,-1,-0.0868,0.9748,370.97,338.27,-37.81
bet04>=40,M2A+ext,153064080,32,2,0.0625,36.14,490.54,34.34,-107.79,0.95,-0.2197,1.1053,526.68,526.68,-73.45
bet04>=40,M2A+ext,153064144,169,0,0,,3570,,-524.5,,-0.1469,,3570,3200,-524.5
bet04>=40,M2A+ext,153064158,31,2,0.0645,4.09,61.32,2.04,-16.45,0.5,-0.2683,0.9667,65.4,63.36,-14.41
bet04>=40,M2A+ext,153064270,34,8,0.2353,252.76,438.13,-129.86,57.06,-0.5138,0.1302,1.8749,690.88,510.93,-72.81
bet04>=40,M2A+ext,153064324,145,58,0.4,2473.6,3703.89,1026.59,2114.54,0.415,0.5709,1.0018,6177.49,4781.01,3141.13
bet04>=40,M2A+ext,153064430,69,23,0.3333,1252.42,2649.42,-166.78,-368.29,-0.1332,-0.139,0.9454,3901.84,3173.78,-535.07
bet04>=40,M2A+ext,153064479,73,29,0.3973,550.83,436.58,-23.82,-20.24,-0.0432,-0.0464,1.9143,987.41,861.71,-44.07
bet04>=40,M2A+ext,153064575,59,17,0.2881,185.89,660.42,-23.88,-249.92,-0.1285,-0.3784,0.6954,846.31,846.31,-273.8
bet04>=40,M2A+ext,153064766,78,6,0.0769,20.44,198.26,-8.38,19.62,-0.41,0.099,1.2371,218.7,202.35,11.24
bet04>=40,M2A+ext,153064784,438,36,0.0822,1081.49,5995.77,195.3,336.16,0.1806,0.0561,2.0142,7077.26,6652.49,531.46
bet04>=40,M2A+ext,153064869,252,36,0.1429,1299.28,6426.55,-801.45,-1050.16,-0.6168,-0.1634,1.213,7725.84,7138.58,-1851.61
bet04>=40,M2A+ext,153065120,89,18,0.2022,71.54,292.07,11.45,-14.61,0.16,-0.05,0.9661,363.61,328.86,-3.17
bet04>=40,M2A+ext,153065127,281,129,0.4591,3582,4407,711.05,-388.7,0.1985,-0.0882,0.9577,7989,7261,322.35
bet04>=40,M2A+ext,153065149,3186,763,0.2395,6405.26,19198.79,84.92,-1547.2,0.0133,-0.0806,1.0595,25604.05,24249.39,-1462.28
bet04>=40,M2A+ext,153065177,152,27,0.1776,183.95,1295.83,6.13,-42.31,0.0333,-0.0326,0.6572,1479.79,1363.28,-36.18
bet04>=40,M2A+ext,153065284,72,17,0.2361,75.62,237.71,-32.7,-9.29,-0.4324,-0.0391,1.0293,313.33,284.51,-41.99
bet04>=40,M2A+ext,153065326,123,71,0.5772,80631,53881,-9981,-617.9,-0.1238,-0.0115,1.096,134512,124512,-10598.9
bet04>=40,M2A+ext,153065401,195,123,0.6308,357.06,210.73,64.12,-66.32,0.1796,-0.3147,0.9919,567.79,413.42,-2.21
bet04>=40,M2A+ext,153065408,52,15,0.2885,30.66,75.62,26.47,30.45,0.8633,0.4027,1,106.28,104.24,56.92
bet04>=40,M2A+ext,153065409,199,64,0.3216,1241.67,2444.3,-80.03,-64.22,-0.0645,-0.0263,1.0715,3685.97,3429.67,-144.25
bet04>=40,M2A+ext,153065427,37,18,0.4865,193.63,402.76,-68.68,-341.31,-0.3547,-0.8474,0.5075,596.39,526.68,-409.99
bet04>=40,M2A+ext,153065464,30,10,0.3333,68.22,147.82,28.81,20.85,0.4222,0.141,0.9231,216.04,200.88,49.65
bet04>=40,M2A+ext,153065507,31,0,0,,618.85,,-129,,-0.2084,,618.85,618.85,-129
bet04>=40,M2A+ext,153065525,30,10,0.3333,68.22,147.82,-30.32,-26.53,-0.4444,-0.1795,0.9231,216.04,200.88,-56.85
bet04>=40,M2A+ext,153065626,582,146,0.2509,1264.15,3935.94,63.17,200.71,0.05,0.051,0.9591,5200.1,4864.9,263.88
bet04>=40,M2A+ext,153065635,293,115,0.3925,2142.88,3421.63,-314.85,492.73,-0.1469,0.144,0.9694,5564.51,5154.52,177.88
bet04>=40,M2A+ext,153065674,216,19,0.088,90.36,930.99,-13.68,-42.86,-0.1514,-0.046,1.0064,1021.35,949.06,-56.54
bet04>=40,M2A+ext,153066004,73,15,0.2055,462.14,2295.2,166.4,388.82,0.3601,0.1694,0.7786,2757.34,2672.14,555.21
bet04>=40,M2A+ext,153066073,784,173,0.2207,3673.65,11869.37,421.94,-1452.61,0.1149,-0.1224,1.0931,15543.02,13780.5,-1030.67
bet04>=40,M2A+ext,153066089,36,0,0,,705.15,,158.2,,0.2243,,705.15,633.61,158.2
bet04>=40,M2A+ext,153066092,223,44,0.1973,2913.58,13517.35,-540.61,19.42,-0.1855,0.0014,0.8769,16430.94,14911.29,-521.2
bet04>=40,M2A+ext,153066104,142,15,0.1056,176.18,1329.15,-7.77,202.77,-0.0441,0.1526,1.1223,1505.33,1361.65,195
bet04>=40,M2A+ext,153066159,164,69,0.4207,29090,40833.47,6224.84,310.26,0.214,0.0076,0.9808,69923.47,63811.35,6535.1
bet04>=40,M2A+ext,153066184,3444,691,0.2006,354887,1327889,11321.75,14615.05,0.0319,0.011,1.0648,1682776,1509616,25936.8
bet04>=40,M2A+ext,153066330,47,13,0.2766,34.34,96.56,4.26,-32.4,0.1241,-0.3356,0.9301,130.9,123.67,-28.14
bet04>=40,M2A+ext,153066331,143,0,0,,1539.06,,194.48,,0.1264,,1539.06,1416.42,194.48
bet04>=40,M2A+ext,153066339,38,0,0,,232.8,,-21.26,,-0.0913,,232.8,219.72,-21.26
bet04>=40,M2A+ext,153066439,52,24,0.4615,145.32,259.98,-30.74,-10.26,-0.2115,-0.0395,0.6521,405.31,355.84,-41
bet04>=40,M2A+ext,153066494,40,10,0.25,41.31,252.5,-15.62,4.16,-0.3781,0.0165,0.4908,293.81,293.81,-11.46
bet04>=40,M2A+ext,153066541,535,109,0.2037,515.49,2001.13,-43.75,20.18,-0.0849,0.0101,1.0068,2516.62,2298.02,-23.57
bet04>=40,M2A+ext,153066603,33,8,0.2424,206.54,722.38,-154.91,-235.72,-0.75,-0.3263,0.8935,928.92,903.11,-390.62
bet04>=40,M2A+ext,153066663,31,6,0.1935,2001.14,11058.53,-987.79,-772.73,-0.4936,-0.0699,0.754,13059.66,10232.36,-1760.51
bet04>=40,M2A+ext,153066741,437,107,0.2449,600.2,1667.87,43.04,-87.98,0.0717,-0.0528,1.1098,2268.07,2026.45,-44.94
bet04>=40,M2A+ext,153066811,66,0,0,,3821.03,,1071.44,,0.2804,,3821.03,3691.94,1071.44
bet04>=40,M2A+ext,153067204,36,18,0.5,248.5,238.87,17.07,-57.41,0.0687,-0.2403,1.0403,487.38,396.46,-40.34
bet04>=40,M2A+ext,153067326,132,34,0.2576,48244.88,134531.69,-10979.87,-14169.02,-0.2276,-0.1053,1.0337,182776.58,163312.26,-25148.89
bet04>=40,M2A+ext,153067336,93,14,0.1505,132.85,1245.35,-3.88,32.19,-0.0292,0.0258,0.602,1378.2,1269.88,28.31
bet04>=40,M2A+ext,153067404,395,76,0.1924,196.22,823.59,7.75,-15.49,0.0395,-0.0188,1,1019.8,901.04,-7.75
bet04>=40,M2A+ext,153067413,391,93,0.2379,240.11,769.37,14.2,-5.16,0.0591,-0.0067,1,1009.48,892,9.04
bet04>=40,M2A+ext,153067429,378,96,0.254,247.85,728.06,-34.85,-80.04,-0.1406,-0.1099,1,975.91,886.84,-114.89
bet04>=40,M2A+ext,153067440,399,78,0.1955,201.38,828.75,-20.91,28.53,-0.1038,0.0344,1,1030.13,899.75,7.62
bet04>=40,M2A+ext,153067457,41,13,0.3171,116.09,158.4,-11.16,1.86,-0.0961,0.0117,1.5786,274.5,234.03,-9.3
bet04>=40,M2A+ext,153067495,1658,339,0.2045,11659.88,44174.82,-319.63,-624.66,-0.0274,-0.0141,1.027,55834.71,50678.33,-944.3
bet04>=40,M2A+ext,153067497,526,129,0.2452,12417,47271,-3342,-8906.8,-0.2691,-0.1884,0.8084,59688,54363,-12248.8
