bet_id,biz_date,bet_time,table_id,shoe_id,round_no,member_id,play_type,fx_rate,stake_raw,payout_raw,rebate_raw,bet41_val,validbet_val,diff_abs,diff_rel,diff_kind,in_clean,chk_def
5359254521,2026-04-02,2026-04-02 23:51:35,905,121646,29,130872077,Tie,4.74330000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5359254522,2026-04-02,2026-04-02 23:51:35,905,121646,29,130872077,Super6,4.74330000,40.0000,40.0000,0.0000,0.0000,40.0000,-40.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5359254548,2026-04-02,2026-04-02 23:51:56,905,121646,29,143301039,Tie,4.74330000,30.0000,30.0000,0.0000,0.0000,30.0000,-30.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5359254549,2026-04-02,2026-04-02 23:51:37,905,121646,29,143301039,BPair,4.74330000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5359254550,2026-04-02,2026-04-02 23:51:37,905,121646,29,143301039,PPair,4.74330000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5359254561,2026-04-02,2026-04-02 23:51:38,905,121646,29,135715113,Player,4.64150000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5359254577,2026-04-02,2026-04-02 23:51:42,905,121646,29,104116564,Banker,4.74330000,30.0000,30.0000,0.0000,0.0000,30.0000,-30.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5359254578,2026-04-02,2026-04-02 23:51:42,905,121646,29,104116564,Tie,4.74330000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5359254579,2026-04-02,2026-04-02 23:51:42,905,121646,29,104116564,BPair,4.74330000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5359254580,2026-04-02,2026-04-02 23:51:42,905,121646,29,104116564,PPair,4.74330000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5359254743,2026-04-02,2026-04-02 23:51:56,905,121646,29,143301039,Banker,4.74330000,160.0000,160.0000,0.0000,0.0000,160.0000,-160.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5359254813,2026-04-02,2026-04-02 23:51:46,905,121646,29,107349450,Player,4.74330000,86.0000,86.0000,0.0000,0.0000,86.0000,-86.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5359254824,2026-04-02,2026-04-02 23:51:46,905,121646,29,147807302,Banker,1.00000000,30.0000,30.0000,0.0000,0.0000,30.0000,-30.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5359254825,2026-04-02,2026-04-02 23:51:46,905,121646,29,147807302,Super6,1.00000000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5359254921,2026-04-02,2026-04-02 23:51:49,905,121646,29,98576729,Player,8.80140000,95.0000,95.0000,0.0000,0.0000,95.0000,-95.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706774,2026-04-07,2026-04-08 07:17:00,115,114602810,40,145846574,Banker,3.82030000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706775,2026-04-07,2026-04-08 07:17:00,115,114602810,40,141786741,Player,0.58730000,80.0000,80.0000,0.0000,0.0000,80.0000,-80.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706779,2026-04-07,2026-04-08 07:17:00,115,114602810,40,123591261,Banker,3.82030000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706805,2026-04-07,2026-04-08 07:17:01,115,114602810,40,132858314,Player,3.82030000,47.0000,47.0000,0.0000,0.0000,47.0000,-47.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706824,2026-04-07,2026-04-08 07:17:03,115,114602810,40,144866218,Banker,4.74330000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706874,2026-04-07,2026-04-08 07:17:05,115,114602810,40,148344219,Player,2.46330000,500.0000,500.0000,0.0000,0.0000,500.0000,-500.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706910,2026-04-07,2026-04-08 07:17:09,115,114602810,40,137827288,Player,3.82030000,2000.0000,2000.0000,0.0000,0.0000,2000.0000,-2000.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706911,2026-04-07,2026-04-08 07:17:09,115,114602810,40,137827288,Tie,3.82030000,500.0000,500.0000,0.0000,0.0000,500.0000,-500.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706921,2026-04-07,2026-04-08 07:17:12,115,114602810,40,142816705,Banker,3.82030000,120.0000,120.0000,0.0000,0.0000,120.0000,-120.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706936,2026-04-07,2026-04-08 07:17:12,115,114602810,40,142816705,Tie,3.82030000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706943,2026-04-07,2026-04-08 07:17:12,115,114602810,40,128551497,Banker,3.82030000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706947,2026-04-07,2026-04-08 07:17:13,115,114602810,40,67314953,Player,3820.32630000,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,-1000000.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706948,2026-04-07,2026-04-08 07:17:13,115,114602810,40,120046662,Banker,4.74330000,250.0000,250.0000,0.0000,0.0000,250.0000,-250.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706951,2026-04-07,2026-04-08 07:17:13,115,114602810,40,148271548,Player,3.82030000,60.0000,60.0000,0.0000,0.0000,60.0000,-60.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706953,2026-04-07,2026-04-08 07:17:19,115,114602810,40,146425993,Player,4.74330000,1060.0000,1060.0000,0.0000,0.0000,1060.0000,-1060.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706958,2026-04-07,2026-04-08 07:17:18,115,114602810,40,137827288,Banker,3.82030000,6607.0000,6607.0000,0.0000,0.0000,6607.0000,-6607.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706963,2026-04-07,2026-04-08 07:17:15,115,114602810,40,108581383,Player,3.82030000,150.0000,150.0000,0.0000,0.0000,150.0000,-150.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706964,2026-04-07,2026-04-08 07:17:15,115,114602810,40,108581383,Tie,3.82030000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706965,2026-04-07,2026-04-08 07:17:15,115,114602810,40,140445234,Player,3.82030000,140.0000,140.0000,0.0000,0.0000,140.0000,-140.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706969,2026-04-07,2026-04-08 07:17:15,115,114602810,40,148089487,Banker,3.82030000,146.0000,146.0000,0.0000,0.0000,146.0000,-146.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706982,2026-04-07,2026-04-08 07:17:16,115,114602810,40,83540511,Player,4.74330000,500.0000,500.0000,0.0000,0.0000,500.0000,-500.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706985,2026-04-07,2026-04-08 07:17:17,115,114602810,40,83688268,Player,3.82030000,60.0000,60.0000,0.0000,0.0000,60.0000,-60.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706986,2026-04-07,2026-04-08 07:17:17,115,114602810,40,83688268,BPair,3.82030000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706987,2026-04-07,2026-04-08 07:17:17,115,114602810,40,83688268,PPair,3.82030000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366706994,2026-04-07,2026-04-08 07:17:20,115,114602810,40,146816057,Player,4.74330000,26.0000,26.0000,0.0000,0.0000,26.0000,-26.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366707007,2026-04-07,2026-04-08 07:17:19,115,114602810,40,145854697,Player,2.46330000,40.0000,40.0000,0.0000,0.0000,40.0000,-40.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366707039,2026-04-07,2026-04-08 07:17:22,115,114602810,40,145994830,Banker,4.74330000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5366707046,2026-04-07,2026-04-08 07:17:23,115,114602810,40,148342619,Banker,3.82030000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642466,2026-05-07,2026-05-07 15:57:48,112,114634729,25,125552398,Player,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642476,2026-05-07,2026-05-07 15:57:48,112,114634729,25,149313132,Banker,4.62380000,10000.0000,10000.0000,0.0000,0.0000,10000.0000,-10000.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642478,2026-05-07,2026-05-07 15:57:48,112,114634729,25,147402616,Player,4.76050000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642481,2026-05-07,2026-05-07 15:57:50,112,114634729,25,148161618,Banker,3.85420000,15.0000,15.0000,0.0000,0.0000,15.0000,-15.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642498,2026-05-07,2026-05-07 15:57:49,112,114634729,25,147411013,Banker,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642506,2026-05-07,2026-05-07 15:57:49,112,114634729,25,145846574,Banker,3.85420000,1.0000,1.0000,0.0000,0.0000,1.0000,-1.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642509,2026-05-07,2026-05-07 15:57:49,112,114634729,25,131113734,Banker,4.76050000,75.0000,75.0000,0.0000,0.0000,75.0000,-75.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642520,2026-05-07,2026-05-07 15:57:49,112,114634729,25,131067716,Banker,3.85420000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642522,2026-05-07,2026-05-07 15:57:50,112,114634729,25,120934390,Banker,3.85420000,1000.0000,1000.0000,0.0000,0.0000,1000.0000,-1000.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642534,2026-05-07,2026-05-07 15:57:50,112,114634729,25,122623171,Banker,3.85420000,136.0000,136.0000,0.0000,0.0000,136.0000,-136.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642540,2026-05-07,2026-05-07 15:57:50,112,114634729,25,149576196,Player,1.00000000,400.0000,400.0000,0.0000,0.0000,400.0000,-400.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642542,2026-05-07,2026-05-07 15:57:50,112,114634729,25,18386553,Banker,4.76050000,5.0000,5.0000,0.0000,0.0000,5.0000,-5.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642552,2026-05-07,2026-05-07 15:57:51,112,114634729,25,148956724,SuperLucky7,3.85420000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642554,2026-05-07,2026-05-07 15:57:51,112,114634729,25,148749504,Banker,4.76050000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642556,2026-05-07,2026-05-07 15:57:51,112,114634729,25,145439356,Player,1.00000000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642557,2026-05-07,2026-05-07 15:57:51,112,114634729,25,149677996,Banker,3.85420000,123.0000,123.0000,0.0000,0.0000,123.0000,-123.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642558,2026-05-07,2026-05-07 15:57:54,112,114634729,25,125557111,Banker,3.85420000,420.0000,420.0000,0.0000,0.0000,420.0000,-420.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642560,2026-05-07,2026-05-07 15:57:51,112,114634729,25,149662174,Banker,4.76050000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642562,2026-05-07,2026-05-07 15:57:52,112,114634729,25,149213671,Player,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642564,2026-05-07,2026-05-07 15:57:51,112,114634729,25,149677418,Player,3.85420000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642565,2026-05-07,2026-05-07 15:58:02,112,114634729,25,18363959,Banker,1.00000000,40.0000,40.0000,0.0000,0.0000,40.0000,-40.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642566,2026-05-07,2026-05-07 15:58:09,112,114634729,25,18363959,Tie,1.00000000,14.0000,14.0000,0.0000,0.0000,14.0000,-14.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642567,2026-05-07,2026-05-07 15:57:51,112,114634729,25,122985511,Banker,3.85420000,60.0000,60.0000,0.0000,0.0000,60.0000,-60.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642569,2026-05-07,2026-05-07 15:57:52,112,114634729,25,149677820,Banker,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642570,2026-05-07,2026-05-07 15:57:52,112,114634729,25,149063298,Banker,3.85420000,300.0000,300.0000,0.0000,0.0000,300.0000,-300.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642610,2026-05-07,2026-05-07 15:57:52,112,114634729,25,86929594,Banker,3.85420000,310.0000,310.0000,0.0000,0.0000,310.0000,-310.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642620,2026-05-07,2026-05-07 15:57:53,112,114634729,25,101153588,Banker,1.00000000,30.0000,30.0000,0.0000,0.0000,30.0000,-30.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642622,2026-05-07,2026-05-07 15:57:52,112,114634729,25,149677747,Player,13.87800000,30.0000,30.0000,0.0000,0.0000,30.0000,-30.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642624,2026-05-07,2026-05-07 15:57:54,112,114634729,25,148649977,Banker,1.14560000,950.0000,950.0000,0.0000,0.0000,950.0000,-950.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642625,2026-05-07,2026-05-07 15:57:53,112,114634729,25,148649977,Super6,1.14560000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642626,2026-05-07,2026-05-07 15:58:05,112,114634729,25,139313117,Banker,4.62380000,822.0000,822.0000,0.0000,0.0000,822.0000,-822.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642627,2026-05-07,2026-05-07 15:58:10,112,114634729,25,148485359,Player,3.85420000,1600.0000,1600.0000,0.0000,0.0000,1600.0000,-1600.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642628,2026-05-07,2026-05-07 15:57:53,112,114634729,25,146139350,Banker,4.76050000,70.0000,70.0000,0.0000,0.0000,70.0000,-70.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642629,2026-05-07,2026-05-07 15:57:53,112,114634729,25,146139350,Tie,4.76050000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642635,2026-05-07,2026-05-07 15:57:53,112,114634729,25,144511852,Banker,3.85420000,363.0000,363.0000,0.0000,0.0000,363.0000,-363.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642638,2026-05-07,2026-05-07 15:58:10,112,114634729,25,130308267,Banker,8.96910000,570.0000,570.0000,0.0000,0.0000,570.0000,-570.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642651,2026-05-07,2026-05-07 15:57:54,112,114634729,25,131035206,Player,3.85420000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642694,2026-05-07,2026-05-07 15:57:55,112,114634729,25,149057281,Banker,1.00000000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642695,2026-05-07,2026-05-07 15:57:55,112,114634729,25,149677477,Banker,3.85420000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642697,2026-05-07,2026-05-07 15:58:05,112,114634729,25,128094988,Banker,3.85420000,1820.0000,1820.0000,0.0000,0.0000,1820.0000,-1820.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642699,2026-05-07,2026-05-07 15:57:55,112,114634729,25,142061296,Player,3.85420000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642700,2026-05-07,2026-05-07 15:57:55,112,114634729,25,50757042,Banker,0.58050000,43.0000,43.0000,0.0000,0.0000,43.0000,-43.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642721,2026-05-07,2026-05-07 15:57:55,112,114634729,25,129669785,Player,4.76050000,400.0000,400.0000,0.0000,0.0000,400.0000,-400.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642722,2026-05-07,2026-05-07 15:57:55,112,114634729,25,148794778,Banker,3.85420000,220.0000,220.0000,0.0000,0.0000,220.0000,-220.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642723,2026-05-07,2026-05-07 15:57:55,112,114634729,25,148794778,Tie,3.85420000,30.0000,30.0000,0.0000,0.0000,30.0000,-30.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642732,2026-05-07,2026-05-07 15:57:56,112,114634729,25,149485124,BPair,3.85420000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642733,2026-05-07,2026-05-07 15:57:56,112,114634729,25,149485124,PPair,3.85420000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642734,2026-05-07,2026-05-07 15:57:56,112,114634729,25,149485124,Super6,3.85420000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642735,2026-05-07,2026-05-07 15:57:56,112,114634729,25,149485124,Lucky7,3.85420000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642737,2026-05-07,2026-05-07 15:57:56,112,114634729,25,125600163,Player,3.85420000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642739,2026-05-07,2026-05-07 15:57:56,112,114634729,25,117064750,Banker,1.00000000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642740,2026-05-07,2026-05-07 15:57:56,112,114634729,25,126466982,Banker,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642760,2026-05-07,2026-05-07 15:57:56,112,114634729,25,146975331,Banker,0.58050000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642763,2026-05-07,2026-05-07 15:57:57,112,114634729,25,131853261,Banker,3.85420000,36.0000,36.0000,0.0000,0.0000,36.0000,-36.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642774,2026-05-07,2026-05-07 15:57:57,112,114634729,25,131176526,Super6,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642792,2026-05-07,2026-05-07 15:58:10,112,114634729,25,149677976,Player,3.85420000,700.0000,700.0000,0.0000,0.0000,700.0000,-700.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642812,2026-05-07,2026-05-07 15:57:58,112,114634729,25,131245100,Banker,3.85420000,160.0000,160.0000,0.0000,0.0000,160.0000,-160.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642818,2026-05-07,2026-05-07 15:57:58,112,114634729,25,148704253,Banker,3.85420000,172.0000,172.0000,0.0000,0.0000,172.0000,-172.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642819,2026-05-07,2026-05-07 15:58:03,112,114634729,25,142068801,Player,3.85420000,960.0000,960.0000,0.0000,0.0000,960.0000,-960.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642844,2026-05-07,2026-05-07 15:57:59,112,114634729,25,101290614,Player,4.76050000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642857,2026-05-07,2026-05-07 15:57:59,112,114634729,25,147810768,Banker,3.85420000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642858,2026-05-07,2026-05-07 15:57:59,112,114634729,25,147810768,BPair,3.85420000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642859,2026-05-07,2026-05-07 15:57:59,112,114634729,25,147810768,PPair,3.85420000,10.0000,10.0000,0.0000,0.0000,10.0000,-10.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642866,2026-05-07,2026-05-07 15:57:59,112,114634729,25,146644253,Banker,4.76050000,1000.0000,1000.0000,0.0000,0.0000,1000.0000,-1000.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642893,2026-05-07,2026-05-07 15:58:00,112,114634729,25,141413833,Banker,3.85420000,200.0000,200.0000,0.0000,0.0000,200.0000,-200.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642894,2026-05-07,2026-05-07 15:58:00,112,114634729,25,130691316,Banker,3.85420000,170.0000,170.0000,0.0000,0.0000,170.0000,-170.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642899,2026-05-07,2026-05-07 15:58:08,112,114634729,25,149265506,Banker,3.85420000,290.0000,290.0000,0.0000,0.0000,290.0000,-290.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642901,2026-05-07,2026-05-07 15:58:10,112,114634729,25,125547823,Banker,4.76050000,140.0000,140.0000,0.0000,0.0000,140.0000,-140.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642902,2026-05-07,2026-05-07 15:58:10,112,114634729,25,125547823,Player,4.76050000,40.0000,40.0000,0.0000,0.0000,40.0000,-40.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642903,2026-05-07,2026-05-07 15:58:00,112,114634729,25,125547823,Tie,4.76050000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642919,2026-05-07,2026-05-07 15:58:00,112,114634729,25,146975331,Tie,0.58050000,5.0000,5.0000,0.0000,0.0000,5.0000,-5.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642920,2026-05-07,2026-05-07 15:58:00,112,114634729,25,146975331,Super6,0.58050000,5.0000,5.0000,0.0000,0.0000,5.0000,-5.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642927,2026-05-07,2026-05-07 15:58:00,112,114634729,25,134611684,Banker,13.87800000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642943,2026-05-07,2026-05-07 15:58:01,112,114634729,25,148485359,BPair,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642944,2026-05-07,2026-05-07 15:58:01,112,114634729,25,148485359,PPair,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642946,2026-05-07,2026-05-07 15:58:01,112,114634729,25,128094988,Tie,3.85420000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642952,2026-05-07,2026-05-07 15:58:01,112,114634729,25,122449451,Banker,4.62380000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642955,2026-05-07,2026-05-07 15:58:01,112,114634729,25,146317256,Banker,4.76050000,94.0000,94.0000,0.0000,0.0000,94.0000,-94.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642971,2026-05-07,2026-05-07 15:58:02,112,114634729,25,66770191,Player,3.85420000,12.0000,12.0000,0.0000,0.0000,12.0000,-12.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642976,2026-05-07,2026-05-07 15:58:03,112,114634729,25,148485359,Lucky7,3.85420000,100.0000,100.0000,0.0000,0.0000,100.0000,-100.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642977,2026-05-07,2026-05-07 15:58:03,112,114634729,25,148485359,SuperLucky7,3.85420000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642982,2026-05-07,2026-05-07 15:58:03,112,114634729,25,149653650,Player,4.76050000,20.0000,20.0000,0.0000,0.0000,20.0000,-20.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642985,2026-05-07,2026-05-07 15:58:03,112,114634729,25,135831576,Banker,4.76050000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408642991,2026-05-07,2026-05-07 15:58:03,112,114634729,25,149209126,Banker,0.14620000,1.0000,1.0000,0.0000,0.0000,1.0000,-1.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643010,2026-05-07,2026-05-07 15:58:04,112,114634729,25,149526342,Player,3.85420000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643013,2026-05-07,2026-05-07 15:58:04,112,114634729,25,148388997,Banker,3.85420000,50.0000,50.0000,0.0000,0.0000,50.0000,-50.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643022,2026-05-07,2026-05-07 15:58:04,112,114634729,25,149609627,Banker,4.76050000,919.0000,919.0000,0.0000,0.0000,919.0000,-919.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
5408643023,2026-05-07,2026-05-07 15:58:04,112,114634729,25,149609627,Tie,4.76050000,40.0000,40.0000,0.0000,0.0000,40.0000,-40.0000,-1.0000000000,NEG,1,bet41_ne_validbet_v1
