uid,n_orders_all,n_orders_late,late_def,late_share,shoe_pos_p50,stake_late_avg,stake_early_avg,stake_ramp,roi_late,roi_early,stake_late,game_pnl_late,stake_all,game_pnl_all,audit_rn,batch_id
151288240,165,28,shoe_pos>=0.80,0.1696970,0.8924606442451477,15.402147270054,13.500912076964,1.140822722365,-0.013297767659,-0.003987381679,431.2601235615,-5.7347969238,2280.8850781055,-13.1099575806,69721,1
152818926,165,28,shoe_pos>=0.80,0.1696970,0.9102564454078674,32.880784565386,32.726389406334,1.004717757194,-0.148906337633,-0.018648508580,920.6619678308,-137.0924018278,5404.1773164985,-220.7032762754,69722,1
53317630,165,28,shoe_pos>=0.80,0.1696970,0.9120370149612427,399.574161745318,463.425407544657,0.862218935864,-0.054317123445,0.067158875739,11188.0765288689,-607.7041339256,74677.3573624869,3656.1645883163,69723,1
148287515,719,122,shoe_pos>=0.80,0.1696801,0.8867924809455872,5.435091678801,5.517123843737,0.985131353354,-0.092325819489,-0.019142731492,663.0811848137,-61.2195137755,3956.8041195248,-124.2703675242,69724,1
145358999,277,47,shoe_pos>=0.80,0.1696751,0.875,516.506179515696,434.788702493789,1.187947562927,-0.216502381210,0.252907632286,24275.7904372377,-5255.7664354119,124277.1920108092,20035.3512617981,69725,1
153243864,2051,348,shoe_pos>=0.80,0.1696733,0.8989795446395874,7.256775245036,7.512485382761,0.965961978667,-0.045291279597,-0.022412475815,2525.3577852726,-114.3766855365,15319.1203921140,-401.1165805488,69726,1
148920627,389,66,shoe_pos>=0.80,0.1696658,0.9130434989929199,8.728055452553,8.857588515367,0.985376035183,-0.241424763320,0.000723526776,576.0516598685,-139.0731356436,3437.0527503322,-137.0031247490,69727,1
98535588,1173,199,shoe_pos>=0.80,0.1696505,0.8936169743537903,33.756156660867,36.495225449537,0.924947201862,-0.151286758937,0.032773550327,6717.4751755126,-1016.2650475429,42263.8247633615,148.7150296107,69728,1
148519824,224,38,shoe_pos>=0.80,0.1696429,0.9074468016624451,5.688727078076,4.259555050545,1.335521436059,0.106608069133,-0.157379019291,216.1716289669,23.0456399656,1008.4488683683,-101.6421749781,69729,1
153041855,224,38,shoe_pos>=0.80,0.1696429,0.914893627166748,21.129813147216,18.094653526796,1.167737924129,-0.094855305466,-0.006520405032,802.9328995942,-76.1624454597,4168.5384555782,-98.1075568628,69730,1
