member_id,bet_date,stake,game_pnl,net_pnl,rebate,validbet,n_rounds,n_tables,n_ip,late_def,late_share_d,hedge_rate_d,stake_cv_d,audit_rn,batch_id
151230075,2026-08-04,22355.2722260515,1675.5685733974,1675.5685733974,0E-10,21924.5348035842,44,11,1,shoe_pos>=0.80,0.0227273,0E-7,0.5843892024423089,26282,1
151230205,2026-08-06,1353.4427024408,-84.6533053179,-84.6533053179,0E-10,1353.4427024408,14,1,1,shoe_pos>=0.80,0.1428571,0E-7,0.3566508655247155,26283,1
151230294,2026-08-05,1499.7171488602,-100.2101179891,-100.2101179891,0E-10,1499.7171488602,16,7,1,shoe_pos>=0.80,0.1250000,0E-7,0.6186458317693657,26284,1
151230930,2026-08-04,225.0000000000,-75.0000000000,-75.0000000000,0E-10,225.0000000000,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.4714045207910317,26285,1
151231140,2026-08-04,101.0182641020,-80.8146112816,-80.8146112816,0E-10,101.0182641020,5,1,1,shoe_pos>=0.80,0E-7,0E-7,0.0,26286,1
151231321,2026-08-05,77.0554542419,-25.6851514139,-25.6851514139,0E-10,77.0554542419,2,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.47140452078980816,26287,1
151231340,2026-08-05,256.8515141397,-256.8515141397,-256.8515141397,0E-10,256.8515141397,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,26288,1
151232207,2026-08-04,5.3938817969,-5.3938817969,-5.3938817969,0E-10,5.3938817969,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,26289,1
151232207,2026-08-05,3.8527727121,-3.8527727121,-3.8527727121,0E-10,3.8527727121,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,26290,1
151232222,2026-08-06,20.0016162923,-4.0407305641,-4.0407305641,0E-10,11.9201551641,5,3,1,shoe_pos>=0.80,0.8000000,0E-7,0.022586545226706042,26291,1
151234209,2026-08-05,10.9099725230,-5.0004040730,-5.0004040730,0E-10,10.9099725230,4,3,1,shoe_pos>=0.80,0.7500000,0E-7,0.3228814032389422,26292,1
151235251,2026-08-05,448.3190560853,-306.8934863423,-306.8934863423,0E-10,428.1154032649,9,9,1,shoe_pos>=0.80,0.1111111,0E-7,0.43738267797722136,26293,1
151235630,2026-08-06,438.1886831227,-2.5299874147,-2.5299874147,0E-10,409.9350165673,14,3,1,shoe_pos>=0.80,0.2142857,0E-7,0.28789455187712254,26294,1
151236160,2026-08-04,367.7064813324,35.9625020204,35.9625020204,0E-10,351.5435590760,51,5,2,shoe_pos>=0.80,0.0784314,0E-7,0.31829267700461816,26295,1
151236160,2026-08-05,563.6819136911,90.5123646361,90.5123646361,0E-10,515.1931469221,71,6,1,shoe_pos>=0.80,0.2535211,0E-7,0.13821110406290404,26296,1
151236160,2026-08-06,385.8897688712,-40.5083239048,-40.5083239048,0E-10,313.1566187175,49,7,1,shoe_pos>=0.80,0.3877551,0E-7,0.11992938692265571,26297,1
151236526,2026-08-05,3799.7009859368,-677.3577662838,-677.3577662838,0E-10,3294.6096654263,42,8,2,shoe_pos>=0.80,0.8095238,0E-7,0.4264660289077278,26298,1
151236526,2026-08-06,7287.4575723269,1439.7122999837,1439.7122999837,0E-10,7150.0727331480,74,4,1,shoe_pos>=0.80,0.5810811,0E-7,0.39733579826789084,26299,1
151236610,2026-08-05,4.0407305640,-4.0407305640,-4.0407305640,0E-10,4.0407305640,2,2,1,shoe_pos>=0.80,1.0000000,0E-7,0.0,26300,1
151236653,2026-08-05,278.8104089207,-42.0235978661,-42.0235978661,0E-10,206.0772587673,21,2,1,shoe_pos>=0.80,0E-7,0E-7,1.117801481139072,26301,1
151236725,2026-08-06,333.3932653537,-39.9404104489,-39.9404104489,0E-10,320.5506896467,26,4,2,shoe_pos>=0.80,0.1538462,0E-7,0.007856732686890144,26302,1
151236773,2026-08-04,512.7687085822,-38.4778567965,-38.4778567965,0E-10,367.3024082751,24,4,1,shoe_pos>=0.80,0.1250000,0E-7,0.24165617705295386,26303,1
151236773,2026-08-05,130.3135606916,-80.8146112816,-80.8146112816,0E-10,120.2117342814,10,3,2,shoe_pos>=0.80,0.4000000,0E-7,0.3153090121093039,26304,1
151237404,2026-08-04,909.1643769196,-40.4073056407,-40.4073056407,0E-10,686.9241958947,14,3,2,shoe_pos>=0.80,0E-7,0E-7,0.5746793978000332,26305,1
151237404,2026-08-05,2101.1798933246,-1010.1826410213,-1010.1826410213,0E-10,2020.3652820429,13,3,1,shoe_pos>=0.80,0E-7,0E-7,0.588518620492656,26306,1
151237404,2026-08-06,1646.5977048650,646.5168902536,646.5168902536,0E-10,1434.4593502506,18,2,2,shoe_pos>=0.80,0.2777778,0E-7,0.5309162479247057,26307,1
151237814,2026-08-04,598.4321965405,145.4460966544,145.4460966544,0E-10,515.5972199768,44,4,1,shoe_pos>=0.80,0.0681818,0.0227273,0.46024632209361727,26308,1
151237814,2026-08-05,3567.9650880884,131.6267981255,131.6267981255,0E-10,3151.7698399874,74,6,2,shoe_pos>=0.80,0.3243243,0E-7,0.45403197222130875,26309,1
151237814,2026-08-06,64.0455794407,-4.7478584128,-4.7478584128,0E-10,55.9641183125,9,2,1,shoe_pos>=0.80,0E-7,0E-7,0.3568086912612653,26310,1
151238044,2026-08-04,351.7643421802,63.7062226741,63.7062226741,0E-10,298.7678311173,53,7,1,shoe_pos>=0.80,0E-7,0E-7,0.5133318659572315,26311,1
151238044,2026-08-05,261.0078169852,13.0945546087,13.0945546087,0E-10,235.6136554342,31,10,1,shoe_pos>=0.80,0E-7,0E-7,0.5284862436023826,26312,1
151238044,2026-08-06,364.9030605478,-30.3515435228,-30.3515435228,0E-10,364.9030605478,51,14,2,shoe_pos>=0.80,0.0196078,0E-7,0.5703523846444801,26313,1
151238274,2026-08-04,53.9388179694,12.5857241929,12.5857241929,0E-10,48.8017876866,6,3,1,shoe_pos>=0.80,0E-7,0E-7,0.46947647786157104,26314,1
151239764,2026-08-06,40.4073056409,-40.4073056409,-40.4073056409,0E-10,40.4073056409,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,26315,1
151239769,2026-08-06,3367.5802018853,-33.1338453240,-33.1338453240,0E-10,2982.3029306758,24,7,3,shoe_pos>=0.80,0.2083333,0E-7,0.689005938619416,26316,1
151240405,2026-08-04,415.0000000000,-200.5000000000,-200.5000000000,0E-10,415.0000000000,3,1,1,shoe_pos>=0.80,0E-7,0E-7,0.41892382290876506,26317,1
151240405,2026-08-05,1841.0000000000,-1013.5000000000,-1013.5000000000,0E-10,1630.0000000000,11,5,1,shoe_pos>=0.80,0.5454545,0E-7,0.3907519345290389,26318,1
151240736,2026-08-04,40.0000000000,38.0000000000,38.0000000000,0E-10,40.0000000000,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,26319,1
151240736,2026-08-05,648.0000000000,-112.0000000000,-112.0000000000,0E-10,628.0000000000,15,3,1,shoe_pos>=0.80,0.0666667,0E-7,1.1943572832313782,26320,1
151241500,2026-08-05,54.9539356714,-1.6162922254,-1.6162922254,0E-10,54.9539356714,4,1,1,shoe_pos>=0.80,0E-7,0E-7,0.49855616216353027,26321,1
151241767,2026-08-04,25.0000000000,-25.0000000000,-25.0000000000,0E-10,25.0000000000,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,26322,1
151242196,2026-08-04,100.6141910454,-6.2732342011,-6.2732342011,0E-10,86.4716340711,30,4,1,shoe_pos>=0.80,0.0666667,0E-7,0.41513697847281206,26323,1
151242196,2026-08-05,118.1913689983,-14.5466300303,-14.5466300303,0E-10,112.1302731523,46,6,1,shoe_pos>=0.80,0.2173913,0E-7,0.34877659974027986,26324,1
151243246,2026-08-06,83.7152843180,83.7152843180,83.7152843180,0E-10,83.7152843180,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,26325,1
151243247,2026-08-04,6.6781393676,6.6781393676,6.6781393676,0E-10,6.6781393676,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,26326,1
151243321,2026-08-06,20.2036528204,-8.3845159205,-8.3845159205,0E-10,20.2036528204,6,1,1,shoe_pos>=0.80,0E-7,0E-7,0.3098386677057642,26327,1
151244108,2026-08-04,23.1166362726,20.2912696170,20.2912696170,0E-10,20.5481211312,6,4,2,shoe_pos>=0.80,0.3333333,0E-7,0.3651483716701107,26328,1
151244108,2026-08-06,295.3792412609,59.2042740092,59.2042740092,0E-10,259.4200292813,35,7,2,shoe_pos>=0.80,0.0857143,0E-7,1.1892528119099852,26329,1
151244352,2026-08-04,60.6169573370,-20.5481211312,-20.5481211312,0E-10,60.6169573370,3,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.28004596003269533,26330,1
151244645,2026-08-05,410.9624226235,-102.7406056559,-102.7406056559,0E-10,410.9624226235,5,1,1,shoe_pos>=0.80,0E-7,0E-7,0.3423265984411453,26331,1
151245167,2026-08-04,14.1425569740,-7.6773880716,-7.6773880716,0E-10,14.1425569740,8,2,1,shoe_pos>=0.80,0.1250000,0E-7,0.39471730297915375,26332,1
151245687,2026-08-06,63.6415063842,-63.6415063842,-63.6415063842,0E-10,63.6415063842,3,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.05039526306694673,26333,1
151245884,2026-08-04,14.6405363060,-14.6405363060,-14.6405363060,0E-10,14.6405363060,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,26334,1
151245884,2026-08-05,120.4633601315,-17.2090514473,-17.2090514473,0E-10,120.4633601315,3,1,1,shoe_pos>=0.80,0E-7,0E-7,0.6546536707071565,26335,1
151245884,2026-08-06,16.6953484191,-16.6953484191,-16.6953484191,0E-10,16.6953484191,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,26336,1
151247418,2026-08-04,17.9812510102,-14.0415387103,-14.0415387103,0E-10,17.9812510102,5,4,1,shoe_pos>=0.80,0E-7,0E-7,0.2461674415822542,26337,1
151247418,2026-08-06,361.8474220126,-61.4090027472,-61.4090027472,0E-10,317.3993858077,49,22,2,shoe_pos>=0.80,0.2244898,0.0204082,0.6497901298451304,26338,1
151247869,2026-08-04,1312.4292872153,419.5995636008,419.5995636008,0E-10,1251.8183287540,32,4,2,shoe_pos>=0.80,0E-7,0E-7,0.6564776137197939,26339,1
151247869,2026-08-05,532.1642152902,1.6364958785,1.6364958785,0E-10,511.9605624698,16,2,1,shoe_pos>=0.80,0.1250000,0E-7,0.608723021031661,26340,1
151247869,2026-08-06,20.2036528204,-20.2036528204,-20.2036528204,0E-10,20.2036528204,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,26341,1
151247925,2026-08-04,20.2036528204,-0.5050913205,-0.5050913205,0E-10,0E-10,1,1,1,shoe_pos>=0.80,0E-7,1.0000000,,26342,1
151247925,2026-08-05,20.2036528204,-0.5050913205,-0.5050913205,0E-10,0E-10,1,1,1,shoe_pos>=0.80,0E-7,1.0000000,,26343,1
151247925,2026-08-06,20.2036528204,-0.5050913205,-0.5050913205,0E-10,0E-10,1,1,1,shoe_pos>=0.80,0E-7,1.0000000,,26344,1
151248251,2026-08-04,529.3357038953,-28.3861322129,-28.3861322129,0E-10,501.0505899467,42,3,1,shoe_pos>=0.80,0.1904762,0E-7,0.848854091181929,26345,1
151248251,2026-08-05,127.4850492972,20.3248747372,20.3248747372,0E-10,118.7974785844,21,2,1,shoe_pos>=0.80,0E-7,0E-7,0.6042475624702468,26346,1
151248558,2026-08-04,46.8088884772,23.5170429394,23.5170429394,0E-10,23.5170429394,4,1,1,shoe_pos>=0.80,0E-7,0E-7,0.6658839774336058,26347,1
151248828,2026-08-04,224.7392519016,-112.3696259508,-112.3696259508,0E-10,224.7392519016,5,1,1,shoe_pos>=0.80,0E-7,0E-7,0.47507309379130747,26348,1
151248828,2026-08-05,1743.3900253086,-224.7387462383,-224.7387462383,0E-10,1611.9175629462,41,5,2,shoe_pos>=0.80,0E-7,0E-7,0.7656562637061041,26349,1
151248828,2026-08-06,1575.4221558299,764.3756522588,764.3756522588,0E-10,1343.1915955317,32,3,1,shoe_pos>=0.80,0.3437500,0E-7,0.5909878796733617,26350,1
151249073,2026-08-06,146.6785194753,3.2325844515,4.3251979955,1.0926135456,136.5766930651,44,5,3,shoe_pos>=0.80,0.3181818,0E-7,0.676208226134185,26351,1
151249402,2026-08-06,64.2128785350,-23.3734877867,-23.3734877867,0E-10,64.2128785350,11,3,1,shoe_pos>=0.80,0E-7,0E-7,0.5932958789676253,26352,1
151249614,2026-08-05,113520.0000000000,24240.5000000000,24240.5000000000,0E-10,107970.0000000000,157,19,1,shoe_pos>=0.80,0.1146497,0E-7,1.0208573597714357,26353,1
151250169,2026-08-04,32982.5597821682,-754.3857396037,-754.3857396037,0E-10,30003.0822181500,653,7,5,shoe_pos>=0.80,0.2189893,0E-7,0.11072108364261861,26354,1
151250169,2026-08-05,26827.8838003573,-462.7693730252,-462.7693730252,0E-10,24747.3865358273,528,6,5,shoe_pos>=0.80,0.2443182,0E-7,0.09049693933525232,26355,1
151250169,2026-08-06,30463.3601314883,-2841.5483009264,-2841.5483009264,0E-10,27098.6052962608,605,7,3,shoe_pos>=0.80,0.2363636,0.0016529,0.1050358725414342,26356,1
151250639,2026-08-05,10.1018264100,1.8183287538,1.8183287538,0E-10,10.1018264100,5,4,1,shoe_pos>=0.80,0.2000000,0E-7,0.0,26357,1
151250863,2026-08-04,3500.0000000000,425.0000000000,425.0000000000,0E-10,2500.0000000000,4,3,1,shoe_pos>=0.80,0E-7,0E-7,0.2857142857142857,26358,1
151251226,2026-08-06,13.5135135136,-0.3378378379,-0.3378378379,0E-10,13.5135135136,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.0,26359,1
151251447,2026-08-04,26.2647486664,-26.2647486664,-26.2647486664,0E-10,26.2647486664,4,3,1,shoe_pos>=0.80,0E-7,0E-7,0.15384615384381092,26360,1
151252019,2026-08-06,484.8876676903,-484.8876676903,-484.8876676903,0E-10,484.8876676903,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,26361,1
151252373,2026-08-05,45.8622919022,11.1120090511,11.1120090511,0E-10,43.8419266202,15,3,1,shoe_pos>=0.80,0.5333333,0E-7,0.4822732368872629,26362,1
151252504,2026-08-05,0.6061095846,-0.6061095846,-0.6061095846,0E-10,0.6061095846,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,26363,1
151253691,2026-08-05,2249.5055608358,-372.2805845943,-372.2805845943,0E-10,2018.3391981101,35,6,1,shoe_pos>=0.80,0.1142857,0.0285714,0.8299070618025872,26364,1
151253691,2026-08-06,4456.1169188093,-947.2426989962,-947.2426989962,0E-10,3993.7841933580,43,8,4,shoe_pos>=0.80,0.0930233,0E-7,0.5673499722840585,26365,1
151254568,2026-08-06,824.4933603885,-138.6998176355,-138.6998176355,0E-10,798.8082089745,10,4,1,shoe_pos>=0.80,0E-7,0E-7,0.6870004555300883,26366,1
151254619,2026-08-04,30502.6455026484,8984.7883597860,9199.7751322683,214.9867724834,26873.3465608496,103,26,1,shoe_pos>=0.80,0.1650485,0E-7,1.0490193006079076,26367,1
151254783,2026-08-04,80.8146112816,0E-10,0E-10,0E-10,80.8146112816,4,4,1,shoe_pos>=0.80,0.2500000,0E-7,0.0,26368,1
151255001,2026-08-04,404.0730564086,404.0730564086,404.0730564086,0E-10,404.0730564086,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,26369,1
151255459,2026-08-05,10.0172090514,-10.0172090514,-10.0172090514,0E-10,10.0172090514,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,26370,1
151255844,2026-08-05,51.3703028280,50.0860452573,50.0860452573,0E-10,51.3703028280,2,2,1,shoe_pos>=0.80,0.5000000,0E-7,0.0,26371,1
151255844,2026-08-06,510.6208101095,51.3574602523,51.3574602523,0E-10,441.2709012918,11,10,3,shoe_pos>=0.80,0.1818182,0E-7,0.40659106500645886,26372,1
151256605,2026-08-06,15.4110908484,-2.6969408985,-2.6969408985,0E-10,12.8425757070,5,1,1,shoe_pos>=0.80,0E-7,0E-7,0.3726779962499649,26373,1
151258988,2026-08-04,318.4958775335,-102.7406056559,-102.7406056559,0E-10,254.2829989985,12,2,1,shoe_pos>=0.80,0.4166667,0E-7,0.41743299755101637,26374,1
151259835,2026-08-06,81.2186843383,-43.2358170359,-43.2358170359,0E-10,81.2186843383,6,1,1,shoe_pos>=0.80,0E-7,0E-7,0.33011740420372865,26375,1
151260257,2026-08-04,56.5073331107,53.6819664552,53.6819664552,0E-10,56.5073331107,2,2,1,shoe_pos>=0.80,0.5000000,0E-7,1.15708382375935,26376,1
151260257,2026-08-05,124.5729843577,-124.5729843577,-124.5729843577,0E-10,124.5729843577,2,2,1,shoe_pos>=0.80,0.5000000,0E-7,0.043738563784805104,26377,1
151260553,2026-08-04,71.5209309843,-23.8403103281,-23.8403103281,0E-10,71.5209309843,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.47140452079103173,26378,1
151260553,2026-08-06,642.4761596900,-311.1362534349,-311.1362534349,0E-10,521.2542427674,9,3,1,shoe_pos>=0.80,0.6666667,0E-7,0.2658720881330055,26379,1
151260733,2026-08-04,8.0814611282,-8.0814611282,-8.0814611282,0E-10,8.0814611282,2,1,1,shoe_pos>=0.80,1.0000000,0E-7,0.0,26380,1
151261042,2026-08-04,15600.1984127000,-295.4695767210,-295.4695767210,0E-10,13875.6613756629,32,4,2,shoe_pos>=0.80,0.2812500,0E-7,0.3441652201812736,26381,1
151261042,2026-08-05,5706.0185185189,-513.2275132276,-513.2275132276,0E-10,4953.7037037040,20,2,2,shoe_pos>=0.80,0.1000000,0E-7,0.25371613965027195,26382,1
151261042,2026-08-06,10793.6507936516,1529.1832010574,1529.1832010574,0E-10,9323.7433862443,38,4,1,shoe_pos>=0.80,0.5789474,0E-7,0.34016588368177936,26383,1
151261603,2026-08-04,117.3832228867,-20.2036528204,-20.2036528204,0E-10,105.2610311944,14,3,1,shoe_pos>=0.80,0.0714286,0E-7,0.5410244335730442,26384,1
151261603,2026-08-05,521.2542427670,-74.8545336995,-74.8545336995,0E-10,435.3887182800,74,10,1,shoe_pos>=0.80,0.1486486,0.0135135,0.5438604935953122,26385,1
151261603,2026-08-06,825.9253272985,-45.1753677060,-45.1753677060,0E-10,742.6862776783,135,12,2,shoe_pos>=0.80,0.2666667,0E-7,0.6565352003144764,26386,1
151261620,2026-08-04,120.2117342816,-80.8146112818,-80.8146112818,0E-10,120.2117342816,5,2,1,shoe_pos>=0.80,0E-7,0E-7,0.4268378184611291,26387,1
151262284,2026-08-04,174.7615968968,-20.5067076130,-20.5067076130,0E-10,152.7396153225,32,11,1,shoe_pos>=0.80,0.2500000,0E-7,0.5413814066198572,26388,1
151262284,2026-08-05,89.9062550508,2.1819945048,2.1819945048,0E-10,86.8757071277,22,6,1,shoe_pos>=0.80,0.4545455,0E-7,0.4376731931357936,26389,1
151262284,2026-08-06,64.6516890256,-17.1731048974,-17.1731048974,0E-10,57.5804105384,16,6,3,shoe_pos>=0.80,0.5625000,0E-7,0.4472135954990356,26390,1
151263254,2026-08-04,1630.2365602443,78.5195078722,78.5195078722,0E-10,1473.5571366191,26,16,2,shoe_pos>=0.80,0.2307692,0E-7,0.43734508130753147,26391,1
151263254,2026-08-05,2325.5336090208,-880.6667865309,-880.6667865309,0E-10,2116.4564765111,14,12,1,shoe_pos>=0.80,0.3571429,0E-7,0.44463134319469466,26392,1
151263254,2026-08-06,104.0248632266,-23.3863303624,-23.3863303624,0E-10,104.0248632266,5,4,1,shoe_pos>=0.80,0.4000000,0E-7,0.12889267294913048,26393,1
151263516,2026-08-04,12.1221916920,14.1425569743,14.1425569743,0E-10,12.1221916920,6,2,2,shoe_pos>=0.80,0E-7,0E-7,0.0,26394,1
151263516,2026-08-05,51.7213512202,-10.9099725231,-10.9099725231,0E-10,51.7213512202,14,4,3,shoe_pos>=0.80,0E-7,0E-7,0.5109601044808447,26395,1
151263516,2026-08-06,2.0203652820,-2.0203652820,-2.0203652820,0E-10,2.0203652820,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,26396,1
151264118,2026-08-05,1739.3324713105,-546.1047357363,-546.1047357363,0E-10,1739.3324713105,12,4,1,shoe_pos>=0.80,0.0833333,0E-7,0.3368238369692767,26397,1
151264118,2026-08-06,80.8146112816,0E-10,0E-10,0E-10,80.8146112816,5,2,1,shoe_pos>=0.80,0E-7,0E-7,0.5590169943749475,26398,1
151264498,2026-08-05,192.9448844350,-80.8146112816,-80.8146112816,0E-10,192.9448844350,9,4,1,shoe_pos>=0.80,0.6666667,0E-7,0.3459564479453108,26399,1
151264622,2026-08-05,850.7758202679,126.9395506705,126.9395506705,0E-10,743.0903507351,38,3,2,shoe_pos>=0.80,0.1052632,0E-7,0.5674313016459657,26400,1
151264622,2026-08-06,51.1152416357,-14.2233715856,-14.2233715856,0E-10,41.0134152255,6,2,1,shoe_pos>=0.80,0.1666667,0E-7,0.21233796076642794,26401,1
151264823,2026-08-06,16.1629222562,-10.1018264102,-10.1018264102,0E-10,14.1425569742,4,1,1,shoe_pos>=0.80,0E-7,0E-7,1.0000000000123739,26402,1
151265763,2026-08-05,10.5309120797,-10.5309120797,-10.5309120797,0E-10,10.5309120797,1,1,1,shoe_pos>=0.80,0E-7,0E-7,,26403,1
151266955,2026-08-05,60.6109584612,0E-10,0E-10,0E-10,40.4073056408,3,3,1,shoe_pos>=0.80,0E-7,0E-7,0.0,26404,1
151270128,2026-08-05,40.4073056408,-1.0101826410,-1.0101826410,0E-10,0E-10,1,1,1,shoe_pos>=0.80,0E-7,1.0000000,,26405,1
151270128,2026-08-06,20.2036528204,0E-10,0E-10,0E-10,0E-10,1,1,1,shoe_pos>=0.80,0E-7,1.0000000,,26406,1
151271397,2026-08-06,31.3932316194,-31.3932316194,-31.3932316194,0E-10,31.3932316194,3,3,1,shoe_pos>=0.80,0.3333333,0E-7,0.0,26407,1
151271778,2026-08-06,60.6109584613,20.2036528205,20.2036528205,0E-10,60.6109584613,2,2,1,shoe_pos>=0.80,0E-7,0E-7,0.4714045207925872,26408,1
151271998,2026-08-04,4692.0000000000,1216.5500000000,1216.5500000000,0E-10,4042.0000000000,53,21,2,shoe_pos>=0.80,0.2075472,0E-7,1.9994754879148873,26409,1
151271998,2026-08-05,8823.0000000000,-979.0000000000,-979.0000000000,0E-10,8083.0000000000,134,28,4,shoe_pos>=0.80,0.2388060,0E-7,1.4549577999678767,26410,1
151271998,2026-08-06,1440.0000000000,448.0000000000,448.0000000000,0E-10,1350.0000000000,88,22,1,shoe_pos>=0.80,0.1477273,0E-7,1.7214701938200145,26411,1
151274304,2026-08-04,142.4357523839,53.2467270084,53.2467270084,0E-10,142.4357523839,5,1,1,shoe_pos>=0.80,0E-7,0E-7,0.7187655475025553,26412,1
151274304,2026-08-05,3840.3103281061,828.2487473744,828.2487473744,0E-10,3456.4409245179,22,3,1,shoe_pos>=0.80,0.0909091,0E-7,0.5921989088575581,26413,1
151274304,2026-08-06,3445.7329885228,-1535.3765960873,-1535.3765960873,0E-10,3215.4113463699,32,5,2,shoe_pos>=0.80,0E-7,0E-7,0.8677216360459861,26414,1
151274776,2026-08-04,4.2427670922,-0.8081461128,-0.8081461128,0E-10,3.2325844512,13,6,1,shoe_pos>=0.80,0.1538462,0E-7,0.40265558393542283,26415,1
151275159,2026-08-04,798.0442864062,-218.0984321958,-218.0984321958,0E-10,721.2704056886,20,5,1,shoe_pos>=0.80,0E-7,0E-7,0.2289469394907149,26416,1
151275159,2026-08-05,609.3421690635,-126.8284305797,-126.8284305797,0E-10,488.1202521410,21,6,3,shoe_pos>=0.80,0.1428571,0E-7,0.5062604860939812,26417,1
151275159,2026-08-06,839.4617746877,-96.9775335372,-96.9775335372,0E-10,723.2907709702,25,4,1,shoe_pos>=0.80,0.5200000,0E-7,0.38313428938291155,26418,1
151276013,2026-08-05,8.0814611282,-4.0407305641,-4.0407305641,0E-10,4.0407305641,2,1,1,shoe_pos>=0.80,0E-7,0E-7,0.0,26419,1
151276172,2026-08-04,5.4549862615,5.4549862615,5.4549862615,0E-10,5.4549862615,3,2,1,shoe_pos>=0.80,1.0000000,0E-7,0.3333333333547816,26420,1
151276709,2026-08-05,180.8226927429,-102.0284467432,-102.0284467432,0E-10,180.8226927429,4,1,1,shoe_pos>=0.80,0E-7,0E-7,0.2274321734192534,26421,1
151276909,2026-08-05,35.5831897521,-5.1314705222,-5.1314705222,0E-10,35.5831897521,3,1,1,shoe_pos>=0.80,0E-7,0E-7,0.6443446712766919,26422,1
151276909,2026-08-06,464.4542662373,88.9579743800,88.9579743800,0E-10,464.4542662373,5,1,1,shoe_pos>=0.80,0E-7,0E-7,0.2305802976690206,26423,1
151276995,2026-08-05,610.1503151771,304.0649749474,304.0649749474,0E-10,509.1320510749,10,6,1,shoe_pos>=0.80,0.4000000,0E-7,0.27117298258810973,26424,1
151277036,2026-08-04,584.8957491515,60.6109584613,60.6109584613,0E-10,524.2847906902,8,6,1,shoe_pos>=0.80,0E-7,0E-7,0.3699323594791941,26425,1
151277036,2026-08-05,407.1036043316,158.5986746402,158.5986746402,0E-10,407.1036043316,3,3,1,shoe_pos>=0.80,0.3333333,0E-7,0.09096924456456637,26426,1
151277653,2026-08-06,2444.6419912718,-131.3237433327,-131.3237433327,0E-10,2343.6237271697,14,4,1,shoe_pos>=0.80,0.6428571,0E-7,0.25914471731340805,26427,1
151278011,2026-08-04,391.8918918924,-29.0540540541,-29.0540540541,0E-10,391.8918918924,17,6,1,shoe_pos>=0.80,0.1176471,0E-7,0.29417906087442686,26428,1
151278567,2026-08-06,30.7095522872,18.4055277195,18.4055277195,0E-10,26.8708582513,6,3,1,shoe_pos>=0.80,0.3333333,0E-7,0.37751923874601206,26429,1
151279038,2026-08-04,140.1263968410,-97.6638523438,-97.6638523438,0E-10,140.1263968410,7,2,1,shoe_pos>=0.80,0E-7,0E-7,0.5142346763061901,26430,1
151279688,2026-08-04,2755.5030436906,-33.9942978961,-33.9942978961,0E-10,2447.2812267231,63,17,3,shoe_pos>=0.80,0.1904762,0E-7,0.36442750053507045,26431,1
151279688,2026-08-05,34735.0576631649,-2427.5678730131,-2427.5678730131,0E-10,29564.6366835331,240,26,5,shoe_pos>=0.80,0.3041667,0E-7,0.7595830174406735,26432,1
151279688,2026-08-06,5893.4579919339,-1397.9143657045,-1397.9143657045,0E-10,5354.0698122407,69,22,2,shoe_pos>=0.80,0.2753623,0E-7,0.5188373846396384,26433,1
151279763,2026-08-04,718.4418942940,116.3730402459,116.3730402459,0E-10,671.9734928071,35,5,2,shoe_pos>=0.80,0.1714286,0.0285714,0.5955631077173628,26434,1
151279763,2026-08-05,2854.3720704703,152.4365605299,152.4365605299,0E-10,2676.5799256506,84,14,2,shoe_pos>=0.80,0.4285714,0E-7,0.5223539323212679,26435,1
151279763,2026-08-06,151.5273961532,-20.7087441410,-20.7087441410,0E-10,147.4866655891,18,5,2,shoe_pos>=0.80,0.5000000,0E-7,0.4817614738085516,26436,1
151279924,2026-08-04,5.9929582740,-5.9929582740,-5.9929582740,0E-10,5.9929582740,1,1,1,shoe_pos>=0.80,1.0000000,0E-7,,26437,1
151280100,2026-08-04,436.3989009216,-88.8960724102,-88.8960724102,0E-10,428.3174397934,8,3,1,shoe_pos>=0.80,0E-7,0.1250000,0.37770514915492986,26438,1
151280231,2026-08-06,133.0000000000,-133.0000000000,-133.0000000000,0E-10,133.0000000000,4,2,1,shoe_pos>=0.80,0E-7,0E-7,0.4870416463368916,26439,1
151280408,2026-08-06,1.6162922256,-0.8182479392,-0.8182479392,0E-10,1.2122191692,4,3,1,shoe_pos>=0.80,0E-7,0E-7,0.7071067811865474,26440,1
151281514,2026-08-06,166.9534841908,-128.4257570698,-128.4257570698,0E-10,154.1109084838,4,3,1,shoe_pos>=0.80,0E-7,0E-7,0.6822633177252014,26441,1
