"lv3","线下规模","真实流水","下线留存","新增会员质量","退水消耗比","赏","罚","综合分","处置建议"
23740,72.136563876652,59.0308370044053,21.9512195121951,72,47.4613686534216,56.2796550983131,47.4613686534216,8.81828644489146,"✅ 仅监控"
51174,46.2555066079295,63.8766519823789,24.0243902439024,90.8235294117647,47.4613686534216,56.2450195614939,47.4613686534216,8.78365090807224,"✅ 仅监控"
45950,87.8854625550661,62.3348017621145,39.0243902439024,35.0588235294118,47.4613686534216,56.0758695226237,47.4613686534216,8.61450086920207,"✅ 仅监控"
38733,60.6828193832599,48.8986784140969,39.2682926829268,75.2941176470588,47.4613686534216,56.0359770318356,47.4613686534216,8.57460837841398,"✅ 仅监控"
55689,18.3920704845815,52.2026431718062,NA,97.4117647058823,47.4613686534216,56.00215945409,47.4613686534216,8.54079080066837,"✅ 仅监控"
41606,68.942731277533,56.1674008810573,34.0243902439024,64.2352941176471,47.4613686534216,55.842454130035,47.4613686534216,8.38108547661331,"✅ 仅监控"
18764,87.4449339207048,55.9471365638767,46.3414634146341,32.4705882352941,47.4613686534216,55.5510305336274,47.4613686534216,8.0896618802058,"✅ 仅监控"
1630,5.06607929515418,5.06607929515418,10.609756097561,12,0.441501103752759,8.18547867196734,0.441501103752759,7.74397756821458,"✅ 仅监控"
24229,62.9955947136564,53.3039647577093,44.390243902439,60,47.4613686534216,55.1724508434512,47.4613686534216,7.71108219002953,"✅ 仅监控"
37524,38.4361233480176,49.7797356828194,42.5609756097561,89.8823529411765,47.4613686534216,55.1647968954424,47.4613686534216,7.70342824202076,"✅ 仅监控"
4534,44.8237885462555,47.3568281938326,42.5609756097561,85.6470588235294,47.4613686534216,55.0971627933434,47.4613686534216,7.63579413992176,"✅ 仅监控"
36816,41.8502202643172,27.5330396475771,72.1951219512195,78.5882352941177,47.4613686534216,55.0416542893079,47.4613686534216,7.58028563588622,"✅ 仅监控"
1659,5.06607929515418,5.2863436123348,NA,12.9411764705882,0.22075055187638,7.76453312602574,0.22075055187638,7.54378257414936,"✅ 仅监控"
49033,66.5198237885463,45.8149779735683,49.2682926829268,58.3529411764706,47.4613686534216,54.989008905378,47.4613686534216,7.52764025195635,"✅ 仅监控"
42297,97.136563876652,65.8590308370044,30.2439024390244,26.1176470588235,47.4613686534216,54.8392860528761,47.4613686534216,7.37791739945444,"✅ 仅监控"
24241,51.3215859030837,38.7665198237885,81.219512195122,47.5294117647059,47.4613686534216,54.709257421675,47.4613686534216,7.24788876825338,"✅ 仅监控"
49379,71.0352422907489,61.6740088105727,70.7317073170732,15.2941176470588,47.4613686534216,54.6837690163634,47.4613686534216,7.22240036294176,"✅ 仅监控"
43550,83.1497797356828,76.431718061674,48.0487804878049,10.5882352941176,47.4613686534216,54.5546283948198,47.4613686534216,7.0932597413982,"✅ 仅监控"
46664,79.1850220264317,58.8105726872247,39.5121951219512,40,47.4613686534216,54.3769474589019,47.4613686534216,6.91557880548027,"✅ 仅监控"
21787,41.1894273127753,46.4757709251101,82.4390243902439,46.5882352941176,47.4613686534216,54.1731144805618,47.4613686534216,6.71174582714011,"✅ 仅监控"
14801,50.8810572687225,46.6960352422907,33.4146341463415,84.2352941176471,47.4613686534216,53.8067551937504,47.4613686534216,6.3453865403288,"✅ 仅监控"
57090,5.06607929515418,55.726872246696,NA,100,47.4613686534216,53.5976505139501,47.4613686534216,6.13628186052843,"✅ 仅监控"
29024,52.2026431718062,57.0484581497797,35.4878048780488,68.7058823529412,47.4613686534216,53.361197138144,47.4613686534216,5.89982848472233,"✅ 仅监控"
21400,58.7004405286344,55.2863436123348,61.4634146341463,37.1764705882353,47.4613686534216,53.1566673408377,47.4613686534216,5.69529868741606,"✅ 仅监控"
55354,79.1850220264317,52.4229074889868,35.1219512195122,45.4117647058824,47.4613686534216,53.0354113602033,47.4613686534216,5.57404270678163,"✅ 仅监控"
43373,61.1233480176211,40.7488986784141,64.390243902439,44.2352941176471,47.4613686534216,52.6244461790303,47.4613686534216,5.16307752560869,"✅ 仅监控"
24549,84.1409691629956,54.8458149779736,32.4390243902439,39.0588235294118,47.4613686534216,52.6211580151562,47.4613686534216,5.15978936173457,"✅ 仅监控"
29228,81.4977973568282,71.8061674008811,49.7560975609756,7.05882352941176,47.4613686534216,52.5297214620242,47.4613686534216,5.06835280860252,"✅ 仅监控"
46633,54.7356828193833,66.7400881057269,24.0243902439024,64.4705882352941,47.4613686534216,52.4926873510767,47.4613686534216,5.03131869765503,"✅ 仅监控"
41503,74.1189427312775,67.6211453744493,38.2926829268293,29.8823529411765,47.4613686534216,52.4787809934331,47.4613686534216,5.01741234001151,"✅ 仅监控"
46315,67.4008810572687,36.5638766519824,63.4146341463415,42.3529411764706,47.4613686534216,52.4330832580158,47.4613686534216,4.97171460459415,"✅ 仅监控"
152,44.8237885462555,39.4273127753304,52.4390243902439,72.9411764705882,47.4613686534216,52.4078255456045,47.4613686534216,4.94645689218287,"✅ 仅监控"
41620,55.2863436123348,42.9515418502203,36.4634146341463,73.6470588235294,47.4613686534216,52.0870897300577,47.4613686534216,4.62572107663607,"✅ 仅监控"
28280,64.0969162995595,53.7444933920705,36.0975609756098,53.1764705882353,47.4613686534216,51.7788603138687,47.4613686534216,4.31749166044711,"✅ 仅监控"
41582,83.1497797356828,50.2202643171806,32.9268292682927,40.7058823529412,47.4613686534216,51.7506889185243,47.4613686534216,4.28932026510268,"✅ 仅监控"
16415,81.2775330396476,64.0969162995595,40.9756097560976,17.8823529411765,47.4613686534216,51.0581030091203,47.4613686534216,3.59673435569864,"✅ 仅监控"
4786,72.4669603524229,51.1013215859031,47.3170731707317,32.7058823529412,47.4613686534216,50.8978093654997,47.4613686534216,3.43644071207808,"✅ 仅监控"
26933,67.1806167400881,50,54.6341463414634,31.7647058823529,47.4613686534216,50.8948672409761,47.4613686534216,3.43349858755448,"✅ 仅监控"
51431,31.4977973568282,25.7709251101322,89.0243902439024,56.7058823529412,47.4613686534216,50.749748765951,47.4613686534216,3.28838011252935,"✅ 仅监控"
36024,28.6343612334802,39.647577092511,59.2682926829268,73.1764705882353,47.4613686534216,50.1816753992883,47.4613686534216,2.72030674586669,"✅ 仅监控"
21218,73.3480176211454,49.1189427312775,53.6585365853659,24.2352941176471,47.4613686534216,50.090197763859,47.4613686534216,2.62882911043732,"✅ 仅监控"
42197,55.8370044052863,54.625550660793,54.390243902439,34.1176470588235,47.4613686534216,49.7426115068355,47.4613686534216,2.28124285341382,"✅ 仅监控"
29045,48.0176211453744,30.1762114537445,75.1219512195122,45.6470588235294,47.4613686534216,49.7407106605401,47.4613686534216,2.2793420071185,"✅ 仅监控"
7233,66.2995594713656,41.4096916299559,57.3170731707317,33.8823529411765,47.4613686534216,49.7271693033074,47.4613686534216,2.2658006498858,"✅ 仅监控"
43537,58.1497797356828,33.0396475770925,62.6829268292683,44.9411764705882,47.4613686534216,49.703382653158,47.4613686534216,2.24201399973632,"✅ 仅监控"
46275,31.4977973568282,25.3303964757709,89.0243902439024,52,47.4613686534216,49.4631460191254,47.4613686534216,2.00177736570375,"✅ 仅监控"
53709,76.2114537444934,48.6784140969163,37.5609756097561,34.5882352941176,47.4613686534216,49.2597696863209,47.4613686534216,1.79840103289922,"✅ 仅监控"
46266,39.4273127753304,30.6167400881057,65.2439024390244,60.2352941176471,47.4613686534216,48.8808123550269,47.4613686534216,1.41944370160526,"✅ 仅监控"
6508,66.079295154185,57.488986784141,60.7317073170732,11.0588235294118,47.4613686534216,48.8397031962027,47.4613686534216,1.3783345427811,"✅ 仅监控"
24233,41.1894273127753,40.3083700440529,50.4878048780488,63.0588235294118,47.4613686534216,48.7611064410722,47.4613686534216,1.29973778765055,"✅ 仅监控"
33541,56.8281938325991,44.0528634361233,10.609756097561,82.8235294117647,47.4613686534216,48.578585694512,47.4613686534216,1.1172170410904,"✅ 仅监控"
26658,37.5550660792952,47.7973568281938,76.7073170731707,30.8235294117647,47.4613686534216,48.2208173481061,47.4613686534216,0.759448694684465,"✅ 仅监控"
56123,89.0969162995595,52.6431718061674,22.4390243902439,28.4705882352941,47.4613686534216,48.1624251828162,47.4613686534216,0.701056529394585,"✅ 仅监控"
38329,65.8590308370044,53.9647577092511,10.609756097561,61.8823529411765,47.4613686534216,48.0789743962482,47.4613686534216,0.617605742826605,"✅ 仅监控"
37672,79.5154185022026,57.7092511013216,25.1219512195122,28,47.4613686534216,47.5866552057591,47.4613686534216,0.125286552337471,"✅ 仅监控"
29075,50.8810572687225,42.511013215859,10.609756097561,85.8823529411765,47.4613686534216,47.4710448808297,47.4613686534216,0.00967622740810015,"✅ 仅监控"
56741,5.06607929515418,39.8678414096916,NA,96.9411764705882,47.4613686534216,47.291699058478,47.4613686534216,-0.16966959494362,"✅ 仅监控"
24240,40.3083700440529,38.9867841409692,28.2926829268293,81.4117647058823,47.4613686534216,47.2499004544334,47.4613686534216,-0.211468198988229,"✅ 仅监控"
34921,13.4361233480176,33.920704845815,NA,93.8823529411765,47.4613686534216,47.079727045003,47.4613686534216,-0.381641608418612,"✅ 仅监控"
22017,45.5947136563877,32.15859030837,72.9268292682927,37.4117647058824,47.4613686534216,47.0229744847332,47.4613686534216,-0.438394168688454,"✅ 仅监控"
40579,78.1938325991189,46.0352422907489,29.0243902439024,34.3529411764706,47.4613686534216,46.9016015775602,47.4613686534216,-0.559767075861423,"✅ 仅监控"
56011,5.06607929515418,36.784140969163,98.6585365853659,NA,47.4613686534216,46.8362522832277,47.4613686534216,-0.625116370193957,"✅ 仅监控"
34515,50.2202643171806,41.8502202643172,23.4146341463415,71.5294117647059,47.4613686534216,46.7536326231363,47.4613686534216,-0.707736030285353,"✅ 仅监控"
43396,39.4273127753304,51.5418502202643,10.609756097561,85.1764705882353,47.4613686534216,46.6888474203477,47.4613686534216,-0.772521233073896,"✅ 仅监控"
24237,33.1497797356828,21.3656387665198,79.0243902439024,50.1176470588235,47.4613686534216,45.9143639512322,47.4613686534216,-1.54700470218948,"✅ 仅监控"
55670,5.06607929515418,36.1233480176211,NA,96.2352941176471,47.4613686534216,45.8082404768075,47.4613686534216,-1.65312817661417,"✅ 仅监控"
50263,83.920704845815,37.0044052863436,21.4634146341463,40.2352941176471,47.4613686534216,45.655954720988,47.4613686534216,-1.80541393243364,"✅ 仅监控"
23883,38.9867841409692,33.2599118942731,27.5609756097561,82.1176470588235,47.4613686534216,45.4813296759555,47.4613686534216,-1.98003897746616,"✅ 仅监控"
46995,41.1894273127753,43.8325991189427,34.0243902439024,62.3529411764706,47.4613686534216,45.3498394630228,47.4613686534216,-2.11152919039886,"✅ 仅监控"
46693,31.4977973568282,23.568281938326,42.5609756097561,83.2941176470588,47.4613686534216,45.2302931379923,47.4613686534216,-2.23107551542936,"✅ 仅监控"
35835,30.2863436123348,27.3127753303965,93.9024390243902,29.1764705882353,47.4613686534216,45.1695071388392,47.4613686534216,-2.29186151458243,"✅ 仅监控"
1184,49.6696035242291,51.9823788546256,71.219512195122,6.82352941176471,47.4613686534216,44.9237559964353,47.4613686534216,-2.53761265698632,"✅ 仅监控"
24230,44.8237885462555,32.3788546255507,62.1951219512195,39.7647058823529,47.4613686534216,44.7906177513447,47.4613686534216,-2.67075090207698,"✅ 仅监控"
24107,47.3568281938326,45.1541850220264,26.9512195121951,59.5294117647059,47.4613686534216,44.74791112319,47.4613686534216,-2.71345753023163,"✅ 仅监控"
53624,41.8502202643172,42.0704845814978,89.0243902439024,5.88235294117647,47.4613686534216,44.7068620077235,47.4613686534216,-2.75450664569816,"✅ 仅监控"
6097,40.3083700440529,34.1409691629956,73.9024390243902,28.9411764705882,47.4613686534216,44.3232386755067,47.4613686534216,-3.1381299779149,"✅ 仅监控"
42838,61.5638766519824,44.7136563876652,57.9268292682927,12.7058823529412,47.4613686534216,44.2275611652204,47.4613686534216,-3.23380748820128,"✅ 仅监控"
46681,63.3259911894273,38.1057268722467,35.4878048780488,39.5294117647059,47.4613686534216,44.1122336761072,47.4613686534216,-3.34913497731447,"✅ 仅监控"
50288,33.1497797356828,41.6299559471366,98.6585365853659,2.11764705882353,47.4613686534216,43.8889798317522,47.4613686534216,-3.57238882166944,"✅ 仅监控"
45819,13.4361233480176,68.942731277533,89.0243902439024,3.05882352941176,47.4613686534216,43.6155170997162,47.4613686534216,-3.84585155370542,"✅ 仅监控"
28285,57.488986784141,46.9162995594714,23.6585365853659,45.8823529411765,47.4613686534216,43.4865439675387,47.4613686534216,-3.97482468588297,"✅ 仅监控"
56895,24.1189427312775,22.2466960352423,NA,83.7647058823529,47.4613686534216,43.3767815496243,47.4613686534216,-4.08458710379738,"✅ 仅监控"
19510,30.2863436123348,47.136563876652,79.0243902439024,16.2352941176471,47.4613686534216,43.1706479626341,47.4613686534216,-4.29072069078757,"✅ 仅监控"
8678,26.6519823788546,24.0088105726872,42.5609756097561,78.3529411764706,47.4613686534216,42.8936774344421,47.4613686534216,-4.5676912189795,"✅ 仅监控"
3166,51.9823788546256,34.3612334801762,34.0243902439024,50.3529411764706,47.4613686534216,42.6802359387937,47.4613686534216,-4.78113271462794,"✅ 仅监控"
39725,30.2863436123348,34.8017621145374,98.6585365853659,4.70588235294118,47.4613686534216,42.1131311662948,47.4613686534216,-5.34823748712682,"✅ 仅监控"
26489,18.3920704845815,40.9691629955947,98.6585365853659,9.88235294117647,47.4613686534216,41.9755307516796,47.4613686534216,-5.485837901742,"✅ 仅监控"
5385,69.1629955947136,35.0220264317181,34.6341463414634,28.7058823529412,47.4613686534216,41.8812626802091,47.4613686534216,-5.58010597321256,"✅ 仅监控"
29781,36.3436123348018,35.2422907488987,63.4146341463415,32.2352941176471,47.4613686534216,41.8089578369222,47.4613686534216,-5.6524108164994,"✅ 仅监控"
44016,76.9823788546256,35.9030837004405,22.9268292682927,30.3529411764706,47.4613686534216,41.5413082499573,47.4613686534216,-5.9200604034643,"✅ 仅监控"
37589,43.3920704845815,82.3788546255507,34.0243902439024,6.35294117647059,47.4613686534216,41.5370641326263,47.4613686534216,-5.92430452079534,"✅ 仅监控"
37669,34.1409691629956,31.7180616740088,10.609756097561,89.4117647058823,47.4613686534216,41.4701379101119,47.4613686534216,-5.99123074330971,"✅ 仅监控"
42263,13.4361233480176,11.2334801762115,98.6585365853659,42.1176470588235,47.4613686534216,41.3614467921046,47.4613686534216,-6.09992186131702,"✅ 仅监控"
48588,5.06607929515418,20.0440528634361,98.6585365853659,NA,47.4613686534216,41.2562229146521,47.4613686534216,-6.20514573876958,"✅ 仅监控"
48106,13.4361233480176,21.5859030837004,NA,88.4705882352941,47.4613686534216,41.1642048890041,47.4613686534216,-6.29716376441758,"✅ 仅监控"
42650,62.3348017621145,42.7312775330396,26.0975609756098,32.9411764705882,47.4613686534216,41.026204185338,47.4613686534216,-6.43516446808359,"✅ 仅监控"
49076,81.057268722467,40.0881057268723,23.1707317073171,19.2941176470588,47.4613686534216,40.9025559509288,47.4613686534216,-6.55881270249286,"✅ 仅监控"
32970,24.1189427312775,22.4669603524229,89.0243902439024,27.7647058823529,47.4613686534216,40.843749802489,47.4613686534216,-6.61761885093268,"✅ 仅监控"
29216,62.6651982378855,48.4581497797357,10.609756097561,40.9411764705882,47.4613686534216,40.6685701464426,47.4613686534216,-6.79279850697905,"✅ 仅监控"
7606,21.3656387665198,45.5947136563877,95.1219512195122,0.235294117647059,47.4613686534216,40.5793994400167,47.4613686534216,-6.88196921340495,"✅ 仅监控"
25770,84.8017621145374,44.9339207048458,22.1951219512195,10.1176470588235,47.4613686534216,40.5121129573566,47.4613686534216,-6.94925569606506,"✅ 仅监控"
33581,80.3964757709251,29.9559471365639,31.0975609756098,20.4705882352941,47.4613686534216,40.4801430295982,47.4613686534216,-6.98122562382343,"✅ 仅监控"
53717,42.6211453744493,26.431718061674,68.9024390243902,22.8235294117647,47.4613686534216,40.1947079680696,47.4613686534216,-7.26666068535206,"✅ 仅监控"
14383,44.8237885462555,39.2070484581498,73.9024390243902,2.35294117647059,47.4613686534216,40.0715543013165,47.4613686534216,-7.38981435210511,"✅ 仅监控"
26367,64.3171806167401,34.5814977973568,25.4878048780488,33.1764705882353,47.4613686534216,39.3907384700953,47.4613686534216,-8.07063018332639,"✅ 仅监控"
53728,40.3083700440529,37.2246696035242,10.609756097561,69.4117647058823,47.4613686534216,39.3886401127551,47.4613686534216,-8.07272854066653,"✅ 仅监控"
44876,21.3656387665198,54.4052863436123,68.9024390243902,12.4705882352941,47.4613686534216,39.2859880924541,47.4613686534216,-8.1753805609675,"✅ 仅监控"
38556,50.8810572687225,32.5991189427313,49.5121951219512,23.7647058823529,47.4613686534216,39.1892693039395,47.4613686534216,-8.27209934948216,"✅ 仅监控"
6513,59.6916299559471,31.057268722467,34.8780487804878,30.5882352941176,47.4613686534216,39.0537956882549,47.4613686534216,-8.40757296516675,"✅ 仅监控"
24390,24.1189427312775,27.0925110132159,NA,64.9411764705882,47.4613686534216,38.7175434050272,47.4613686534216,-8.74382524839443,"✅ 仅监控"
55238,34.1409691629956,28.6343612334802,59.2682926829268,32,47.4613686534216,38.5109057698507,47.4613686534216,-8.95046288357099,"✅ 仅监控"
9226,24.1189427312775,36.3436123348018,89.0243902439024,4.47058823529412,47.4613686534216,38.489383386319,47.4613686534216,-8.97198526710267,"✅ 仅监控"
36239,50.2202643171806,24.6696035242291,42.5609756097561,36,47.4613686534216,38.3627108627914,47.4613686534216,-9.09865779063019,"✅ 仅监控"
40604,57.7092511013216,35.6828193832599,28.2926829268293,31.5294117647059,47.4613686534216,38.3035412940292,47.4613686534216,-9.15782735939248,"✅ 仅监控"
29597,31.4977973568282,33.7004405286344,10.609756097561,73.4117647058823,47.4613686534216,37.3049396722265,47.4613686534216,-10.1564289811952,"✅ 仅监控"
47617,44.0528634361233,29.7356828193833,10.609756097561,64,47.4613686534216,37.0995755882669,47.4613686534216,-10.3617930651547,"✅ 仅监控"
1654,92.2907488986784,98.4581497797357,70,88.9411764705882,97.7924944812362,87.4225187872506,97.7924944812362,-10.3699756939856,"✅ 仅监控"
29021,48.7885462555066,30.8370044052863,42.5609756097561,24.9411764705882,47.4613686534216,36.7819256852843,47.4613686534216,-10.6794429681373,"✅ 仅监控"
49053,66.9603524229075,28.8546255506608,24.8780487804878,25.8823529411765,47.4613686534216,36.6438449238081,47.4613686534216,-10.8175237296135,"✅ 仅监控"
7726,53.0837004405286,24.8898678414097,45.3658536585366,23.0588235294118,47.4613686534216,36.5995613674717,47.4613686534216,-10.86180728595,"✅ 仅监控"
53725,40.3083700440529,29.295154185022,10.609756097561,65.8823529411765,47.4613686534216,36.5239083169531,47.4613686534216,-10.9374603364686,"✅ 仅监控"
42513,34.1409691629956,31.2775330396476,10.609756097561,68.9411764705882,47.4613686534216,36.2423586926981,47.4613686534216,-11.2190099607235,"✅ 仅监控"
19641,24.1189427312775,58.3700440528634,52.4390243902439,9.41176470588235,47.4613686534216,36.0849439700668,47.4613686534216,-11.3764246833548,"✅ 仅监控"
23318,32.488986784141,31.9383259911894,68.9024390243902,10.8235294117647,47.4613686534216,36.0383203028713,47.4613686534216,-11.4230483505503,"✅ 仅监控"
40608,24.1189427312775,16.7400881057269,89.0243902439024,13.4117647058824,47.4613686534216,35.8237964466973,47.4613686534216,-11.6375722067243,"✅ 仅监控"
44004,26.6519823788546,18.7224669603524,52.4390243902439,43.7647058823529,47.4613686534216,35.394544902951,47.4613686534216,-12.0668237504707,"✅ 仅监控"
39677,38.4361233480176,30.3964757709251,52.4390243902439,20,47.4613686534216,35.3179058772967,47.4613686534216,-12.143462776125,"✅ 仅监控"
52847,36.3436123348018,23.7885462555066,26.9512195121951,52.2352941176471,47.4613686534216,34.8296680550376,47.4613686534216,-12.631700598384,"✅ 仅监控"
50853,24.1189427312775,21.1453744493392,10.609756097561,83.0588235294118,47.4613686534216,34.7332242018974,47.4613686534216,-12.7281444515243,"✅ 仅监控"
49056,55.2863436123348,29.0748898678414,36.4634146341463,17.4117647058824,47.4613686534216,34.5591032050512,47.4613686534216,-12.9022654483704,"✅ 仅监控"
46657,35.352422907489,20.4845814977974,26.9512195121951,54.3529411764706,47.4613686534216,34.285291273488,47.4613686534216,-13.1760773799336,"✅ 仅监控"
1176,21.3656387665198,24.4493392070485,10.609756097561,79.2941176470588,47.4613686534216,33.929712929547,47.4613686534216,-13.5316557238746,"✅ 仅监控"
18723,47.3568281938326,22.6872246696035,40.3658536585366,25.1764705882353,47.4613686534216,33.896594277552,47.4613686534216,-13.5647743758696,"✅ 仅监控"
32808,18.3920704845815,20.2643171806167,10.609756097561,86.1176470588235,47.4613686534216,33.8459477053957,47.4613686534216,-13.6154209480259,"✅ 仅监控"
48990,51.6519823788546,41.1894273127753,37.0731707317073,5.41176470588235,47.4613686534216,33.8315862823049,47.4613686534216,-13.6297823711167,"✅ 仅监控"
50928,26.6519823788546,18.942731277533,37.9268292682927,49.6470588235294,47.4613686534216,33.2921504370524,47.4613686534216,-14.1692182163692,"✅ 仅监控"
28119,24.1189427312775,17.1806167400881,NA,57.8823529411765,47.4613686534216,33.0606374708474,47.4613686534216,-14.4007311825743,"✅ 仅监控"
37640,46.8061674008811,47.5770925110132,25.4878048780488,12.2352941176471,47.4613686534216,33.0265897268975,47.4613686534216,-14.4347789265241,"✅ 仅监控"
31527,60.6828193832599,24.2290748898678,31.4634146341463,14.8235294117647,47.4613686534216,32.7997095797597,47.4613686534216,-14.6616590736619,"✅ 仅监控"
42779,44.0528634361233,26.6519823788546,10.609756097561,48.9411764705882,47.4613686534216,32.5639445957818,47.4613686534216,-14.8974240576398,"✅ 仅监控"
52852,50.2202643171806,25.1101321585903,29.2682926829268,22.3529411764706,47.4613686534216,31.7379075837921,47.4613686534216,-15.7234610696296,"✅ 仅监控"
5073,21.3656387665198,12.7753303964758,68.9024390243902,23.5294117647059,47.4613686534216,31.6432049880229,47.4613686534216,-15.8181636653987,"✅ 仅监控"
42307,47.3568281938326,28.1938325991189,42.5609756097561,8,47.4613686534216,31.5279091006769,47.4613686534216,-15.9334595527447,"✅ 仅监控"
0,37.5550660792952,97.136563876652,89.0243902439024,99.7647058823529,96.9094922737307,80.8701815205506,96.9094922737307,-16.03931075318,"✅ 仅监控"
40885,28.6343612334802,19.1629955947137,10.609756097561,67.0588235294118,47.4613686534216,31.3664841137916,47.4613686534216,-16.09488453963,"✅ 仅监控"
7594,32.488986784141,16.5198237885463,52.4390243902439,24,47.4613686534216,31.3619587407328,47.4613686534216,-16.0994099126889,"✅ 仅监控"
49228,21.3656387665198,15.8590308370044,10.609756097561,77.4117647058823,47.4613686534216,31.3115476017419,47.4613686534216,-16.1498210516797,"✅ 仅监控"
28125,28.6343612334802,26.2114537444934,10.609756097561,58.5882352941176,47.4613686534216,31.010951592413,47.4613686534216,-16.4504170610086,"✅ 仅监控"
21718,5.06607929515418,16.079295154185,10.609756097561,91.5294117647059,47.4613686534216,30.8211355779015,47.4613686534216,-16.6402330755201,"✅ 仅监控"
42158,46.2555066079295,44.273127753304,31.7073170731707,0.705882352941177,47.4613686534216,30.7354584468363,47.4613686534216,-16.7259102065853,"✅ 仅监控"
55662,24.1189427312775,56.6079295154185,10.609756097561,NA,47.4613686534216,30.445542781419,47.4613686534216,-17.0158258720026,"✅ 仅监控"
5244,58.7004405286344,80.1762114537445,82.9268292682927,93.1764705882353,96.2472406181015,78.7449879597267,96.2472406181015,-17.5022526583748,"✅ 仅监控"
26555,30.2863436123348,88.9867841409692,95.1219512195122,98.8235294117647,96.0264900662252,78.3046520961452,96.0264900662252,-17.7218379700799,"✅ 仅监控"
34700,18.3920704845815,38.5462555066079,10.609756097561,51.2941176470588,47.4613686534216,29.7105499339523,47.4613686534216,-17.7508187194693,"✅ 仅监控"
43264,64.5374449339207,38.3259911894273,10.609756097561,3.29411764705882,47.4613686534216,29.191827466992,47.4613686534216,-18.2695411864297,"✅ 仅监控"
16389,21.3656387665198,54.1850220264317,10.609756097561,NA,47.4613686534216,28.7201389635042,47.4613686534216,-18.7412296899175,"✅ 仅监控"
38543,5.06607929515418,29.5154185022026,10.609756097561,69.1764705882353,47.4613686534216,28.5919311207883,47.4613686534216,-18.8694375326334,"✅ 仅监控"
28122,28.6343612334802,27.7533039647577,10.609756097561,46.3529411764706,47.4613686534216,28.3375906180674,47.4613686534216,-19.1237780353543,"✅ 仅监控"
44071,28.6343612334802,13.8766519823789,42.5609756097561,27.5294117647059,47.4613686534216,28.1503501475803,47.4613686534216,-19.3110185058414,"✅ 仅监控"
1649,95.374449339207,96.0352422907489,75.3658536585366,48,98.0132450331126,78.6938863221231,98.0132450331126,-19.3193587109894,"✅ 仅监控"
56680,87.6651982378855,82.15859030837,NA,66.5882352941177,98.233995584989,78.804007946791,98.233995584989,-19.4299876381979,"✅ 仅监控"
50556,54.4052863436123,17.4008810572687,22.6829268292683,17.1764705882353,47.4613686534216,27.9163912045962,47.4613686534216,-19.5449774488255,"✅ 仅监控"
6122,42.6211453744493,31.4977973568282,31.0975609756098,6.11764705882353,47.4613686534216,27.8335376914277,47.4613686534216,-19.6278309619939,"✅ 仅监控"
49097,5.06607929515418,23.1277533039648,10.609756097561,71.7647058823529,47.4613686534216,27.6420736447582,47.4613686534216,-19.8192950086634,"✅ 仅监控"
5063,18.3920704845815,32.8193832599119,10.609756097561,48.7058823529412,47.4613686534216,27.6317730487489,47.4613686534216,-19.8295956046728,"✅ 仅监控"
39710,5.06607929515418,18.2819383259912,10.609756097561,76.4705882352941,47.4613686534216,27.6070904885001,47.4613686534216,-19.8542781649215,"✅ 仅监控"
51870,40.3083700440529,74.6696035242291,96.8292682926829,94.1176470588235,96.4679911699779,76.4812222299471,96.4679911699779,-19.9867689400308,"✅ 仅监控"
34382,34.1409691629956,11.8942731277533,46.8292682926829,15.5294117647059,47.4613686534216,27.0984805870344,47.4613686534216,-20.3628880663872,"✅ 仅监控"
51250,30.2863436123348,20.704845814978,10.609756097561,42.8235294117647,47.4613686534216,26.1061187341596,47.4613686534216,-21.355249919262,"✅ 仅监控"
53785,43.3920704845815,22.9074889867841,28.2926829268293,8.94117647058824,47.4613686534216,25.8833547171958,47.4613686534216,-21.5780139362259,"✅ 仅监控"
45245,24.1189427312775,20.9251101321586,52.4390243902439,5.17647058823529,47.4613686534216,25.6648869604788,47.4613686534216,-21.7964816929428,"✅ 仅监控"
54897,5.06607929515418,10.7929515418502,NA,60.4705882352941,47.4613686534216,25.4432063574328,47.4613686534216,-22.0181622959888,"✅ 仅监控"
55546,26.6519823788546,48.0176211453744,NA,0,47.4613686534216,24.8898678414097,47.4613686534216,-22.5715008120119,"✅ 仅监控"
22273,5.06607929515418,13.4361233480176,NA,55.7647058823529,47.4613686534216,24.7556361751749,47.4613686534216,-22.7057324782467,"✅ 仅监控"
31792,31.4977973568282,19.8237885462555,37.9268292682927,9.64705882352941,47.4613686534216,24.7238684987264,47.4613686534216,-22.7375001546952,"✅ 仅监控"
25577,43.3920704845815,23.3480176211454,10.609756097561,21.4117647058824,47.4613686534216,24.6904022272925,47.4613686534216,-22.7709664261291,"✅ 仅监控"
50855,52.6431718061674,18.0616740088106,10.609756097561,16.7058823529412,47.4613686534216,24.50512106637,47.4613686534216,-22.9562475870516,"✅ 仅监控"
54602,18.3920704845815,43.3920704845815,10.609756097561,NA,47.4613686534216,24.1312990222413,47.4613686534216,-23.3300696311803,"✅ 仅监控"
32974,49.2290748898678,17.84140969163,10.609756097561,16,47.4613686534216,23.4200601697647,47.4613686534216,-24.0413084836569,"✅ 仅监控"
52554,18.3920704845815,10.5726872246696,NA,41.1764705882353,47.4613686534216,23.3804094324955,47.4613686534216,-24.0809592209262,"✅ 仅监控"
34111,26.6519823788546,74.0088105726872,96.3414634146341,99.2941176470588,98.4547461368653,74.0740935033087,98.4547461368653,-24.3806526335566,"✅ 仅监控"
