table_id,sec_elapsed,n_orders,n_player,n_rounds,valid_bet,game_pnl,stake,valid_bet_xagg,profit,n_bets,n_rounds_xagg,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
901,26,935,581,615,80250.1190110188,5246.7550078318,232096310.8751,209197653.0402,3693730.9204,2022537,167554,-0.01591465,-0.01284649,-0.01685818,-0.01638251,-3693730.9204,232096310.8751,OK,108588.0984,153910.4203,4.0028,95.9972,AG03-UNRESOLVED,3539820.5001,200683087.3981,3585142.8221,3431232.4017,45322.3220,0.01544679,0.01478366,0.00019527,114.7550,1248.5387,22.0450,26961.5396,1117.2810,1694133.6560,1223.0219,118.8592,113.5493,5.1636,17.2265,54.5942,200.0,400.0,1663.3744,12.9089,-2.2009,23.220001,96.558887,6.66153,1,1,256789,16,0.23519693,0.01591465,0.01284649,0.00051907,0.042734,0.901340,0.084005,0.00401169,2026-03-23,2026-08-06,137,3306,137,137,1.000000,1.046763,1.035764,0.783990,3,0.5497005988023952,0.5604790419161677,0.4946107784431138,E 常规,368,1
901,27,981,623,659,98049.3507014140,16132.9955736350,232096310.8751,209197653.0402,3693730.9204,2022537,167554,-0.01591465,-0.01284649,-0.01685818,-0.01638251,-3693730.9204,232096310.8751,OK,108588.0984,153910.4203,4.0028,95.9972,AG03-UNRESOLVED,3539820.5001,200683087.3981,3585142.8221,3431232.4017,45322.3220,0.01544679,0.01478366,0.00019527,114.7550,1248.5387,22.0450,26961.5396,1117.2810,1694133.6560,1223.0219,118.8592,113.5493,5.1636,17.2265,54.5942,200.0,400.0,1663.3744,12.9089,-2.2009,23.220001,96.558887,6.66153,1,1,256789,16,0.23519693,0.01591465,0.01284649,0.00051907,0.042734,0.901340,0.084005,0.00401169,2026-03-23,2026-08-06,137,3306,137,137,1.000000,1.046763,1.035764,0.783990,3,0.5497005988023952,0.5604790419161677,0.4946107784431138,E 常规,369,1
901,28,1014,633,652,104767.1214142516,-41474.3087299560,232096310.8751,209197653.0402,3693730.9204,2022537,167554,-0.01591465,-0.01284649,-0.01685818,-0.01638251,-3693730.9204,232096310.8751,OK,108588.0984,153910.4203,4.0028,95.9972,AG03-UNRESOLVED,3539820.5001,200683087.3981,3585142.8221,3431232.4017,45322.3220,0.01544679,0.01478366,0.00019527,114.7550,1248.5387,22.0450,26961.5396,1117.2810,1694133.6560,1223.0219,118.8592,113.5493,5.1636,17.2265,54.5942,200.0,400.0,1663.3744,12.9089,-2.2009,23.220001,96.558887,6.66153,1,1,256789,16,0.23519693,0.01591465,0.01284649,0.00051907,0.042734,0.901340,0.084005,0.00401169,2026-03-23,2026-08-06,137,3306,137,137,1.000000,1.046763,1.035764,0.783990,3,0.5497005988023952,0.5604790419161677,0.4946107784431138,E 常规,370,1
901,29,1015,672,687,87697.3618842072,-1494.2141354169,232096310.8751,209197653.0402,3693730.9204,2022537,167554,-0.01591465,-0.01284649,-0.01685818,-0.01638251,-3693730.9204,232096310.8751,OK,108588.0984,153910.4203,4.0028,95.9972,AG03-UNRESOLVED,3539820.5001,200683087.3981,3585142.8221,3431232.4017,45322.3220,0.01544679,0.01478366,0.00019527,114.7550,1248.5387,22.0450,26961.5396,1117.2810,1694133.6560,1223.0219,118.8592,113.5493,5.1636,17.2265,54.5942,200.0,400.0,1663.3744,12.9089,-2.2009,23.220001,96.558887,6.66153,1,1,256789,16,0.23519693,0.01591465,0.01284649,0.00051907,0.042734,0.901340,0.084005,0.00401169,2026-03-23,2026-08-06,137,3306,137,137,1.000000,1.046763,1.035764,0.783990,3,0.5497005988023952,0.5604790419161677,0.4946107784431138,E 常规,371,1
901,30,1115,683,736,178828.5299591438,42166.8253351294,232096310.8751,209197653.0402,3693730.9204,2022537,167554,-0.01591465,-0.01284649,-0.01685818,-0.01638251,-3693730.9204,232096310.8751,OK,108588.0984,153910.4203,4.0028,95.9972,AG03-UNRESOLVED,3539820.5001,200683087.3981,3585142.8221,3431232.4017,45322.3220,0.01544679,0.01478366,0.00019527,114.7550,1248.5387,22.0450,26961.5396,1117.2810,1694133.6560,1223.0219,118.8592,113.5493,5.1636,17.2265,54.5942,200.0,400.0,1663.3744,12.9089,-2.2009,23.220001,96.558887,6.66153,1,1,256789,16,0.23519693,0.01591465,0.01284649,0.00051907,0.042734,0.901340,0.084005,0.00401169,2026-03-23,2026-08-06,137,3306,137,137,1.000000,1.046763,1.035764,0.783990,3,0.5497005988023952,0.5604790419161677,0.4946107784431138,E 常规,372,1
901,31,1287,745,817,150695.4056817678,30682.9768489377,232096310.8751,209197653.0402,3693730.9204,2022537,167554,-0.01591465,-0.01284649,-0.01685818,-0.01638251,-3693730.9204,232096310.8751,OK,108588.0984,153910.4203,4.0028,95.9972,AG03-UNRESOLVED,3539820.5001,200683087.3981,3585142.8221,3431232.4017,45322.3220,0.01544679,0.01478366,0.00019527,114.7550,1248.5387,22.0450,26961.5396,1117.2810,1694133.6560,1223.0219,118.8592,113.5493,5.1636,17.2265,54.5942,200.0,400.0,1663.3744,12.9089,-2.2009,23.220001,96.558887,6.66153,1,1,256789,16,0.23519693,0.01591465,0.01284649,0.00051907,0.042734,0.901340,0.084005,0.00401169,2026-03-23,2026-08-06,137,3306,137,137,1.000000,1.046763,1.035764,0.783990,3,0.5497005988023952,0.5604790419161677,0.4946107784431138,E 常规,373,1
901,32,1420,817,880,174372.6977640369,29412.2082923065,232096310.8751,209197653.0402,3693730.9204,2022537,167554,-0.01591465,-0.01284649,-0.01685818,-0.01638251,-3693730.9204,232096310.8751,OK,108588.0984,153910.4203,4.0028,95.9972,AG03-UNRESOLVED,3539820.5001,200683087.3981,3585142.8221,3431232.4017,45322.3220,0.01544679,0.01478366,0.00019527,114.7550,1248.5387,22.0450,26961.5396,1117.2810,1694133.6560,1223.0219,118.8592,113.5493,5.1636,17.2265,54.5942,200.0,400.0,1663.3744,12.9089,-2.2009,23.220001,96.558887,6.66153,1,1,256789,16,0.23519693,0.01591465,0.01284649,0.00051907,0.042734,0.901340,0.084005,0.00401169,2026-03-23,2026-08-06,137,3306,137,137,1.000000,1.046763,1.035764,0.783990,3,0.5497005988023952,0.5604790419161677,0.4946107784431138,E 常规,374,1
901,33,1504,877,925,167217.5650643280,-14866.4642555239,232096310.8751,209197653.0402,3693730.9204,2022537,167554,-0.01591465,-0.01284649,-0.01685818,-0.01638251,-3693730.9204,232096310.8751,OK,108588.0984,153910.4203,4.0028,95.9972,AG03-UNRESOLVED,3539820.5001,200683087.3981,3585142.8221,3431232.4017,45322.3220,0.01544679,0.01478366,0.00019527,114.7550,1248.5387,22.0450,26961.5396,1117.2810,1694133.6560,1223.0219,118.8592,113.5493,5.1636,17.2265,54.5942,200.0,400.0,1663.3744,12.9089,-2.2009,23.220001,96.558887,6.66153,1,1,256789,16,0.23519693,0.01591465,0.01284649,0.00051907,0.042734,0.901340,0.084005,0.00401169,2026-03-23,2026-08-06,137,3306,137,137,1.000000,1.046763,1.035764,0.783990,3,0.5497005988023952,0.5604790419161677,0.4946107784431138,E 常规,375,1
901,34,1521,850,930,186947.6287239113,-30826.0842366402,232096310.8751,209197653.0402,3693730.9204,2022537,167554,-0.01591465,-0.01284649,-0.01685818,-0.01638251,-3693730.9204,232096310.8751,OK,108588.0984,153910.4203,4.0028,95.9972,AG03-UNRESOLVED,3539820.5001,200683087.3981,3585142.8221,3431232.4017,45322.3220,0.01544679,0.01478366,0.00019527,114.7550,1248.5387,22.0450,26961.5396,1117.2810,1694133.6560,1223.0219,118.8592,113.5493,5.1636,17.2265,54.5942,200.0,400.0,1663.3744,12.9089,-2.2009,23.220001,96.558887,6.66153,1,1,256789,16,0.23519693,0.01591465,0.01284649,0.00051907,0.042734,0.901340,0.084005,0.00401169,2026-03-23,2026-08-06,137,3306,137,137,1.000000,1.046763,1.035764,0.783990,3,0.5497005988023952,0.5604790419161677,0.4946107784431138,E 常规,376,1
901,35,667,452,473,79328.7998105908,-8901.0665803919,232096310.8751,209197653.0402,3693730.9204,2022537,167554,-0.01591465,-0.01284649,-0.01685818,-0.01638251,-3693730.9204,232096310.8751,OK,108588.0984,153910.4203,4.0028,95.9972,AG03-UNRESOLVED,3539820.5001,200683087.3981,3585142.8221,3431232.4017,45322.3220,0.01544679,0.01478366,0.00019527,114.7550,1248.5387,22.0450,26961.5396,1117.2810,1694133.6560,1223.0219,118.8592,113.5493,5.1636,17.2265,54.5942,200.0,400.0,1663.3744,12.9089,-2.2009,23.220001,96.558887,6.66153,1,1,256789,16,0.23519693,0.01591465,0.01284649,0.00051907,0.042734,0.901340,0.084005,0.00401169,2026-03-23,2026-08-06,137,3306,137,137,1.000000,1.046763,1.035764,0.783990,3,0.5497005988023952,0.5604790419161677,0.4946107784431138,E 常规,377,1
908,0,174,96,172,5438.2107477944,571.1150613095,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,378,1
908,1,4165,1427,3784,307817.9325607212,-35302.6181894626,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,379,1
908,2,14106,3632,11338,1033439.3118432577,-47396.0084132718,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,380,1
908,3,19530,5321,14682,1497858.1214605052,-68195.8367727910,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,381,1
908,4,21689,6480,15729,1924483.2499618182,-68296.9476562715,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,382,1
908,5,22460,7233,15886,1904394.0602450657,-83876.0015791420,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,383,1
908,6,23566,7752,16295,2118975.3254995918,-106788.1388091666,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,384,1
908,7,25455,8439,17415,2147071.8404299212,-31707.6914327184,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,385,1
908,8,25725,8593,17520,2107184.0789314891,57473.6340667780,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,386,1
908,9,26638,9087,17761,2187385.6443424108,-30038.0215127757,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,387,1
908,10,27124,9156,18045,2272913.6935708130,-185094.1062345919,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,388,1
908,11,27098,9323,17965,2329110.7645030356,-136772.8449388851,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,389,1
908,12,26971,9382,17731,2182594.2066474829,-9609.9413309418,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,390,1
908,13,26320,9394,17488,2347107.7206070635,44307.7817887284,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,391,1
908,14,26512,9442,17261,2428101.1912539326,-265427.3284148233,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,392,1
908,15,25945,9381,17102,2342720.8227238272,-134227.1685422718,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,393,1
908,16,25888,9357,17057,2267490.3006858653,-24357.1371036389,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,394,1
908,17,26008,9489,17089,2335071.2259843194,-127735.2736311006,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,395,1
908,18,26244,9548,17508,2658788.4827825542,-134672.7987971397,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,396,1
908,19,26577,9722,17611,2701933.3239611180,-80091.8213184824,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,397,1
908,20,28130,10183,18607,3059916.6171597915,-251985.2145350130,175285126.0974,158040755.0332,4027234.3256,1492790,164464,-0.02297533,-0.01006491,-0.02714113,-0.02346600,-4027234.3256,175285126.0974,OK,86006.9595,155457.8013,4.0024,95.9976,AG03-UNRESOLVED,3871776.5243,151622814.3123,3941227.3661,3785769.5648,69450.8418,0.02248467,0.02159778,0.00039622,117.4212,960.9444,24.4870,29395.8710,1229.6899,1279453.4752,1200.4672,122.4768,115.8778,5.1636,17.5755,56.4977,204.042,406.5025,1661.7407,12.9089,-2.1082,23.128874,94.548474,6.680941,1,1,208811,16,0.24395281,0.02297533,0.01006491,0.00054421,0.044214,0.901621,0.083231,0.01707622,2026-03-23,2026-08-06,137,3275,137,137,1.000000,1.056948,1.043056,0.813176,2,0.5065868263473053,0.04311377245508982,0.27904191616766466,E 常规,398,1
