table_id,sec_elapsed,n_orders,n_player,n_rounds,valid_bet,game_pnl,stake,valid_bet_xagg,profit,n_bets,n_rounds_xagg,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
33,25,94603,24286,57955,12466712.1584644319,-248041.6933258287,417953875.3293,376343686.1530,5724118.6304,3831648,210796,-0.01369557,-0.01082147,-0.01449149,-0.01438807,-5724118.6304,417953875.3293,OK,289432.5692,238779.1557,4.0164,95.9836,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,238779.1557,244419.6650,254501.7443,267502.1453,267681.8636,4.016420,4.064360,4.298865,4.722791,4.516728,95.983580,95.935640,95.701135,95.277209,95.483272,4.9847,1272884.5738,1146625.1884,4161801.4874,4288060.8728,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,5485339.4747,360779268.7114,5434686.0612,5195906.9055,-50653.4134,0.01300308,0.01243177,238779.1557,5195906.9055,0.01243177,238779.1557,244419.6650,254501.7443,267502.1453,267681.8636,5195906.9055,0.01243177,1272884.5738,1146625.1884,4161801.4874,4288060.8728,0.00995756,0.01025965,-0.00012119,109.0794,1785.3455,27.1548,41180.7096,1283.1470,3006862.4124,1516.5180,112.2826,108.2244,5.1431,15.6842,52.3519,183.056,365.1997,1432.4064,12.8578,-2.2009,23.284516,91.327816,6.954719,1,134,360580,16,0.21686905,0.01369557,0.01082147,0.00076906,0.042741,0.900443,0.077833,0.00367001,2026-03-21,2026-08-06,139,4461,139,139,1.000000,1.037498,1.029366,0.722897,4,0.555688622754491,0.7149700598802395,0.7149700598802395,0.6,0.6,0.6,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00405554,E 常规,490,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
33,26,2,2,2,132.7024485958,127.7024485958,417953875.3293,376343686.1530,5724118.6304,3831648,210796,-0.01369557,-0.01082147,-0.01449149,-0.01438807,-5724118.6304,417953875.3293,OK,289432.5692,238779.1557,4.0164,95.9836,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,238779.1557,244419.6650,254501.7443,267502.1453,267681.8636,4.016420,4.064360,4.298865,4.722791,4.516728,95.983580,95.935640,95.701135,95.277209,95.483272,4.9847,1272884.5738,1146625.1884,4161801.4874,4288060.8728,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,5485339.4747,360779268.7114,5434686.0612,5195906.9055,-50653.4134,0.01300308,0.01243177,238779.1557,5195906.9055,0.01243177,238779.1557,244419.6650,254501.7443,267502.1453,267681.8636,5195906.9055,0.01243177,1272884.5738,1146625.1884,4161801.4874,4288060.8728,0.00995756,0.01025965,-0.00012119,109.0794,1785.3455,27.1548,41180.7096,1283.1470,3006862.4124,1516.5180,112.2826,108.2244,5.1431,15.6842,52.3519,183.056,365.1997,1432.4064,12.8578,-2.2009,23.284516,91.327816,6.954719,1,134,360580,16,0.21686905,0.01369557,0.01082147,0.00076906,0.042741,0.900443,0.077833,0.00367001,2026-03-21,2026-08-06,139,4461,139,139,1.000000,1.037498,1.029366,0.722897,4,0.555688622754491,0.7149700598802395,0.7149700598802395,0.6,0.6,0.6,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00405554,E 常规,491,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
32,0,34492,466,31470,185650.9837295150,-4279.1300609197,443887021.6957,399432496.7156,7121206.2642,4136945,209323,-0.01604284,-0.00880519,-0.01811026,-0.01675627,-7121206.2642,443887021.6957,OK,316683.0026,298166.6371,4.0179,95.9821,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,4.017932,4.069331,4.318423,4.739096,4.500378,95.982068,95.930669,95.681577,95.260904,95.499622,4.9828,1503644.0051,1363653.0822,5300879.2566,5440870.1795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6823039.6271,382852140.3287,6804523.2617,6506356.6246,-18516.3655,0.01532940,0.01465769,298166.6371,6506356.6246,0.01465769,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,6506356.6246,0.01465769,1503644.0051,1363653.0822,5300879.2566,5440870.1795,0.01194196,0.01225733,-0.00004171,107.2983,1908.2112,34.0202,51231.6997,1610.4039,3193431.8108,1505.9209,113.5829,105.6288,5.1431,15.5304,52.3519,180.7244,359.4601,1406.3484,12.8437,-2.2347,23.145567,90.554499,6.908914,1,131,375268,16,0.22218232,0.01604284,0.00880519,0.00079283,0.042623,0.899852,0.077577,0.00930507,2026-03-21,2026-08-06,139,4422,139,139,1.000000,1.075303,1.058572,0.740608,4,0.5880239520958084,0.5293413173652695,0.5293413173652695,0.6323353293413174,0.6323353293413174,0.6323353293413174,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00406978,E 常规,492,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
32,1,29567,6030,24996,2289786.2857465811,28642.7569777195,443887021.6957,399432496.7156,7121206.2642,4136945,209323,-0.01604284,-0.00880519,-0.01811026,-0.01675627,-7121206.2642,443887021.6957,OK,316683.0026,298166.6371,4.0179,95.9821,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,4.017932,4.069331,4.318423,4.739096,4.500378,95.982068,95.930669,95.681577,95.260904,95.499622,4.9828,1503644.0051,1363653.0822,5300879.2566,5440870.1795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6823039.6271,382852140.3287,6804523.2617,6506356.6246,-18516.3655,0.01532940,0.01465769,298166.6371,6506356.6246,0.01465769,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,6506356.6246,0.01465769,1503644.0051,1363653.0822,5300879.2566,5440870.1795,0.01194196,0.01225733,-0.00004171,107.2983,1908.2112,34.0202,51231.6997,1610.4039,3193431.8108,1505.9209,113.5829,105.6288,5.1431,15.5304,52.3519,180.7244,359.4601,1406.3484,12.8437,-2.2347,23.145567,90.554499,6.908914,1,131,375268,16,0.22218232,0.01604284,0.00880519,0.00079283,0.042623,0.899852,0.077577,0.00930507,2026-03-21,2026-08-06,139,4422,139,139,1.000000,1.075303,1.058572,0.740608,4,0.5880239520958084,0.5293413173652695,0.5293413173652695,0.6323353293413174,0.6323353293413174,0.6323353293413174,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00406978,E 常规,493,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
32,2,83425,15040,59188,8580856.9912477926,-417120.9092253095,443887021.6957,399432496.7156,7121206.2642,4136945,209323,-0.01604284,-0.00880519,-0.01811026,-0.01675627,-7121206.2642,443887021.6957,OK,316683.0026,298166.6371,4.0179,95.9821,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,4.017932,4.069331,4.318423,4.739096,4.500378,95.982068,95.930669,95.681577,95.260904,95.499622,4.9828,1503644.0051,1363653.0822,5300879.2566,5440870.1795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6823039.6271,382852140.3287,6804523.2617,6506356.6246,-18516.3655,0.01532940,0.01465769,298166.6371,6506356.6246,0.01465769,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,6506356.6246,0.01465769,1503644.0051,1363653.0822,5300879.2566,5440870.1795,0.01194196,0.01225733,-0.00004171,107.2983,1908.2112,34.0202,51231.6997,1610.4039,3193431.8108,1505.9209,113.5829,105.6288,5.1431,15.5304,52.3519,180.7244,359.4601,1406.3484,12.8437,-2.2347,23.145567,90.554499,6.908914,1,131,375268,16,0.22218232,0.01604284,0.00880519,0.00079283,0.042623,0.899852,0.077577,0.00930507,2026-03-21,2026-08-06,139,4422,139,139,1.000000,1.075303,1.058572,0.740608,4,0.5880239520958084,0.5293413173652695,0.5293413173652695,0.6323353293413174,0.6323353293413174,0.6323353293413174,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00406978,E 常规,494,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
32,3,122481,21690,78179,11641422.0226050656,-749729.4483423111,443887021.6957,399432496.7156,7121206.2642,4136945,209323,-0.01604284,-0.00880519,-0.01811026,-0.01675627,-7121206.2642,443887021.6957,OK,316683.0026,298166.6371,4.0179,95.9821,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,4.017932,4.069331,4.318423,4.739096,4.500378,95.982068,95.930669,95.681577,95.260904,95.499622,4.9828,1503644.0051,1363653.0822,5300879.2566,5440870.1795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6823039.6271,382852140.3287,6804523.2617,6506356.6246,-18516.3655,0.01532940,0.01465769,298166.6371,6506356.6246,0.01465769,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,6506356.6246,0.01465769,1503644.0051,1363653.0822,5300879.2566,5440870.1795,0.01194196,0.01225733,-0.00004171,107.2983,1908.2112,34.0202,51231.6997,1610.4039,3193431.8108,1505.9209,113.5829,105.6288,5.1431,15.5304,52.3519,180.7244,359.4601,1406.3484,12.8437,-2.2347,23.145567,90.554499,6.908914,1,131,375268,16,0.22218232,0.01604284,0.00880519,0.00079283,0.042623,0.899852,0.077577,0.00930507,2026-03-21,2026-08-06,139,4422,139,139,1.000000,1.075303,1.058572,0.740608,4,0.5880239520958084,0.5293413173652695,0.5293413173652695,0.6323353293413174,0.6323353293413174,0.6323353293413174,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00406978,E 常规,495,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
32,4,136640,26422,83730,12749340.9704498483,-282058.1550162028,443887021.6957,399432496.7156,7121206.2642,4136945,209323,-0.01604284,-0.00880519,-0.01811026,-0.01675627,-7121206.2642,443887021.6957,OK,316683.0026,298166.6371,4.0179,95.9821,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,4.017932,4.069331,4.318423,4.739096,4.500378,95.982068,95.930669,95.681577,95.260904,95.499622,4.9828,1503644.0051,1363653.0822,5300879.2566,5440870.1795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6823039.6271,382852140.3287,6804523.2617,6506356.6246,-18516.3655,0.01532940,0.01465769,298166.6371,6506356.6246,0.01465769,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,6506356.6246,0.01465769,1503644.0051,1363653.0822,5300879.2566,5440870.1795,0.01194196,0.01225733,-0.00004171,107.2983,1908.2112,34.0202,51231.6997,1610.4039,3193431.8108,1505.9209,113.5829,105.6288,5.1431,15.5304,52.3519,180.7244,359.4601,1406.3484,12.8437,-2.2347,23.145567,90.554499,6.908914,1,131,375268,16,0.22218232,0.01604284,0.00880519,0.00079283,0.042623,0.899852,0.077577,0.00930507,2026-03-21,2026-08-06,139,4422,139,139,1.000000,1.075303,1.058572,0.740608,4,0.5880239520958084,0.5293413173652695,0.5293413173652695,0.6323353293413174,0.6323353293413174,0.6323353293413174,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00406978,E 常规,496,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
32,5,144642,29966,85111,13579353.2964923824,-13625.5327785195,443887021.6957,399432496.7156,7121206.2642,4136945,209323,-0.01604284,-0.00880519,-0.01811026,-0.01675627,-7121206.2642,443887021.6957,OK,316683.0026,298166.6371,4.0179,95.9821,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,4.017932,4.069331,4.318423,4.739096,4.500378,95.982068,95.930669,95.681577,95.260904,95.499622,4.9828,1503644.0051,1363653.0822,5300879.2566,5440870.1795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6823039.6271,382852140.3287,6804523.2617,6506356.6246,-18516.3655,0.01532940,0.01465769,298166.6371,6506356.6246,0.01465769,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,6506356.6246,0.01465769,1503644.0051,1363653.0822,5300879.2566,5440870.1795,0.01194196,0.01225733,-0.00004171,107.2983,1908.2112,34.0202,51231.6997,1610.4039,3193431.8108,1505.9209,113.5829,105.6288,5.1431,15.5304,52.3519,180.7244,359.4601,1406.3484,12.8437,-2.2347,23.145567,90.554499,6.908914,1,131,375268,16,0.22218232,0.01604284,0.00880519,0.00079283,0.042623,0.899852,0.077577,0.00930507,2026-03-21,2026-08-06,139,4422,139,139,1.000000,1.075303,1.058572,0.740608,4,0.5880239520958084,0.5293413173652695,0.5293413173652695,0.6323353293413174,0.6323353293413174,0.6323353293413174,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00406978,E 常规,497,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
32,6,146765,32925,84215,13057704.4932828747,-366463.2892196330,443887021.6957,399432496.7156,7121206.2642,4136945,209323,-0.01604284,-0.00880519,-0.01811026,-0.01675627,-7121206.2642,443887021.6957,OK,316683.0026,298166.6371,4.0179,95.9821,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,4.017932,4.069331,4.318423,4.739096,4.500378,95.982068,95.930669,95.681577,95.260904,95.499622,4.9828,1503644.0051,1363653.0822,5300879.2566,5440870.1795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6823039.6271,382852140.3287,6804523.2617,6506356.6246,-18516.3655,0.01532940,0.01465769,298166.6371,6506356.6246,0.01465769,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,6506356.6246,0.01465769,1503644.0051,1363653.0822,5300879.2566,5440870.1795,0.01194196,0.01225733,-0.00004171,107.2983,1908.2112,34.0202,51231.6997,1610.4039,3193431.8108,1505.9209,113.5829,105.6288,5.1431,15.5304,52.3519,180.7244,359.4601,1406.3484,12.8437,-2.2347,23.145567,90.554499,6.908914,1,131,375268,16,0.22218232,0.01604284,0.00880519,0.00079283,0.042623,0.899852,0.077577,0.00930507,2026-03-21,2026-08-06,139,4422,139,139,1.000000,1.075303,1.058572,0.740608,4,0.5880239520958084,0.5293413173652695,0.5293413173652695,0.6323353293413174,0.6323353293413174,0.6323353293413174,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00406978,E 常规,498,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
32,7,154787,34947,86203,13501475.1054478297,-32951.3510092304,443887021.6957,399432496.7156,7121206.2642,4136945,209323,-0.01604284,-0.00880519,-0.01811026,-0.01675627,-7121206.2642,443887021.6957,OK,316683.0026,298166.6371,4.0179,95.9821,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,4.017932,4.069331,4.318423,4.739096,4.500378,95.982068,95.930669,95.681577,95.260904,95.499622,4.9828,1503644.0051,1363653.0822,5300879.2566,5440870.1795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6823039.6271,382852140.3287,6804523.2617,6506356.6246,-18516.3655,0.01532940,0.01465769,298166.6371,6506356.6246,0.01465769,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,6506356.6246,0.01465769,1503644.0051,1363653.0822,5300879.2566,5440870.1795,0.01194196,0.01225733,-0.00004171,107.2983,1908.2112,34.0202,51231.6997,1610.4039,3193431.8108,1505.9209,113.5829,105.6288,5.1431,15.5304,52.3519,180.7244,359.4601,1406.3484,12.8437,-2.2347,23.145567,90.554499,6.908914,1,131,375268,16,0.22218232,0.01604284,0.00880519,0.00079283,0.042623,0.899852,0.077577,0.00930507,2026-03-21,2026-08-06,139,4422,139,139,1.000000,1.075303,1.058572,0.740608,4,0.5880239520958084,0.5293413173652695,0.5293413173652695,0.6323353293413174,0.6323353293413174,0.6323353293413174,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00406978,E 常规,499,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
32,8,160200,36299,87500,13308014.0007532298,15077.2488576857,443887021.6957,399432496.7156,7121206.2642,4136945,209323,-0.01604284,-0.00880519,-0.01811026,-0.01675627,-7121206.2642,443887021.6957,OK,316683.0026,298166.6371,4.0179,95.9821,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,4.017932,4.069331,4.318423,4.739096,4.500378,95.982068,95.930669,95.681577,95.260904,95.499622,4.9828,1503644.0051,1363653.0822,5300879.2566,5440870.1795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6823039.6271,382852140.3287,6804523.2617,6506356.6246,-18516.3655,0.01532940,0.01465769,298166.6371,6506356.6246,0.01465769,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,6506356.6246,0.01465769,1503644.0051,1363653.0822,5300879.2566,5440870.1795,0.01194196,0.01225733,-0.00004171,107.2983,1908.2112,34.0202,51231.6997,1610.4039,3193431.8108,1505.9209,113.5829,105.6288,5.1431,15.5304,52.3519,180.7244,359.4601,1406.3484,12.8437,-2.2347,23.145567,90.554499,6.908914,1,131,375268,16,0.22218232,0.01604284,0.00880519,0.00079283,0.042623,0.899852,0.077577,0.00930507,2026-03-21,2026-08-06,139,4422,139,139,1.000000,1.075303,1.058572,0.740608,4,0.5880239520958084,0.5293413173652695,0.5293413173652695,0.6323353293413174,0.6323353293413174,0.6323353293413174,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00406978,E 常规,500,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
32,9,165371,37546,88945,13838315.3153321919,-556169.3005752219,443887021.6957,399432496.7156,7121206.2642,4136945,209323,-0.01604284,-0.00880519,-0.01811026,-0.01675627,-7121206.2642,443887021.6957,OK,316683.0026,298166.6371,4.0179,95.9821,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,4.017932,4.069331,4.318423,4.739096,4.500378,95.982068,95.930669,95.681577,95.260904,95.499622,4.9828,1503644.0051,1363653.0822,5300879.2566,5440870.1795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6823039.6271,382852140.3287,6804523.2617,6506356.6246,-18516.3655,0.01532940,0.01465769,298166.6371,6506356.6246,0.01465769,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,6506356.6246,0.01465769,1503644.0051,1363653.0822,5300879.2566,5440870.1795,0.01194196,0.01225733,-0.00004171,107.2983,1908.2112,34.0202,51231.6997,1610.4039,3193431.8108,1505.9209,113.5829,105.6288,5.1431,15.5304,52.3519,180.7244,359.4601,1406.3484,12.8437,-2.2347,23.145567,90.554499,6.908914,1,131,375268,16,0.22218232,0.01604284,0.00880519,0.00079283,0.042623,0.899852,0.077577,0.00930507,2026-03-21,2026-08-06,139,4422,139,139,1.000000,1.075303,1.058572,0.740608,4,0.5880239520958084,0.5293413173652695,0.5293413173652695,0.6323353293413174,0.6323353293413174,0.6323353293413174,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00406978,E 常规,501,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
32,10,169794,37816,90056,13970173.0881320703,71783.8771306556,443887021.6957,399432496.7156,7121206.2642,4136945,209323,-0.01604284,-0.00880519,-0.01811026,-0.01675627,-7121206.2642,443887021.6957,OK,316683.0026,298166.6371,4.0179,95.9821,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,4.017932,4.069331,4.318423,4.739096,4.500378,95.982068,95.930669,95.681577,95.260904,95.499622,4.9828,1503644.0051,1363653.0822,5300879.2566,5440870.1795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6823039.6271,382852140.3287,6804523.2617,6506356.6246,-18516.3655,0.01532940,0.01465769,298166.6371,6506356.6246,0.01465769,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,6506356.6246,0.01465769,1503644.0051,1363653.0822,5300879.2566,5440870.1795,0.01194196,0.01225733,-0.00004171,107.2983,1908.2112,34.0202,51231.6997,1610.4039,3193431.8108,1505.9209,113.5829,105.6288,5.1431,15.5304,52.3519,180.7244,359.4601,1406.3484,12.8437,-2.2347,23.145567,90.554499,6.908914,1,131,375268,16,0.22218232,0.01604284,0.00880519,0.00079283,0.042623,0.899852,0.077577,0.00930507,2026-03-21,2026-08-06,139,4422,139,139,1.000000,1.075303,1.058572,0.740608,4,0.5880239520958084,0.5293413173652695,0.5293413173652695,0.6323353293413174,0.6323353293413174,0.6323353293413174,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00406978,E 常规,502,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
32,11,171576,38667,90552,13625174.1525760135,-102399.0494212035,443887021.6957,399432496.7156,7121206.2642,4136945,209323,-0.01604284,-0.00880519,-0.01811026,-0.01675627,-7121206.2642,443887021.6957,OK,316683.0026,298166.6371,4.0179,95.9821,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,4.017932,4.069331,4.318423,4.739096,4.500378,95.982068,95.930669,95.681577,95.260904,95.499622,4.9828,1503644.0051,1363653.0822,5300879.2566,5440870.1795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6823039.6271,382852140.3287,6804523.2617,6506356.6246,-18516.3655,0.01532940,0.01465769,298166.6371,6506356.6246,0.01465769,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,6506356.6246,0.01465769,1503644.0051,1363653.0822,5300879.2566,5440870.1795,0.01194196,0.01225733,-0.00004171,107.2983,1908.2112,34.0202,51231.6997,1610.4039,3193431.8108,1505.9209,113.5829,105.6288,5.1431,15.5304,52.3519,180.7244,359.4601,1406.3484,12.8437,-2.2347,23.145567,90.554499,6.908914,1,131,375268,16,0.22218232,0.01604284,0.00880519,0.00079283,0.042623,0.899852,0.077577,0.00930507,2026-03-21,2026-08-06,139,4422,139,139,1.000000,1.075303,1.058572,0.740608,4,0.5880239520958084,0.5293413173652695,0.5293413173652695,0.6323353293413174,0.6323353293413174,0.6323353293413174,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00406978,E 常规,503,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
32,12,169725,38864,89459,14132316.4931704733,-299681.4606738530,443887021.6957,399432496.7156,7121206.2642,4136945,209323,-0.01604284,-0.00880519,-0.01811026,-0.01675627,-7121206.2642,443887021.6957,OK,316683.0026,298166.6371,4.0179,95.9821,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,4.017932,4.069331,4.318423,4.739096,4.500378,95.982068,95.930669,95.681577,95.260904,95.499622,4.9828,1503644.0051,1363653.0822,5300879.2566,5440870.1795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6823039.6271,382852140.3287,6804523.2617,6506356.6246,-18516.3655,0.01532940,0.01465769,298166.6371,6506356.6246,0.01465769,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,6506356.6246,0.01465769,1503644.0051,1363653.0822,5300879.2566,5440870.1795,0.01194196,0.01225733,-0.00004171,107.2983,1908.2112,34.0202,51231.6997,1610.4039,3193431.8108,1505.9209,113.5829,105.6288,5.1431,15.5304,52.3519,180.7244,359.4601,1406.3484,12.8437,-2.2347,23.145567,90.554499,6.908914,1,131,375268,16,0.22218232,0.01604284,0.00880519,0.00079283,0.042623,0.899852,0.077577,0.00930507,2026-03-21,2026-08-06,139,4422,139,139,1.000000,1.075303,1.058572,0.740608,4,0.5880239520958084,0.5293413173652695,0.5293413173652695,0.6323353293413174,0.6323353293413174,0.6323353293413174,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00406978,E 常规,504,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
