"member_id","n_rounds_all","n_rounds_tail","tail_share","tail_win","tail_lose","tail_winrate","norm_winrate","winrate_diff","tail_stake","tail_valid_bet","tail_game_pnl","tail_rebate","tail_net_pnl","tail_roi","norm_game_pnl","norm_roi","tail_profit_share","uid",".share",".n"
145802187,815,743,0.9116564,332,357,0.4818578,0.4117647,0.0700931,64784.40443,59021.54329,-1555.169306,0,-1555.169306,-0.026349181,500.4133667,0.153218918,0.936428027,145802187,0.9116564,743
145824887,308,222,0.7207792,92,107,0.4623116,0.5974026,-0.135091,5469.453966,4917.488978,-547.3661737,0,-547.3661737,-0.111310097,-168.6408957,-0.096246117,0.734200509,145824887,0.7207792,222
145891172,787,566,0.7191868,208,335,0.3830571,0.453271,-0.0702139,25816.91915,24581.48964,-1868.362862,0,-1868.362862,-0.076006902,-299.7005635,-0.051678425,0.809258313,145891172,0.7191868,566
145910749,418,300,0.7177033,142,131,0.5201465,0.5283019,-0.0081554,538125.4299,499523.4894,-31005.41281,0,-31005.41281,-0.06206998,20067.55285,0.105101941,0.690943852,145910749,0.7177033,300
145958898,1868,1389,0.743576,610,651,0.4837431,0.5163551,-0.032612,48592.6257,42910.86255,-2717.32128,343.2869004,-2374.03438,-0.063324788,-162.823683,-0.011997612,0.749763166,145958898,0.743576,1389
145961080,2540,1822,0.7173228,850,970,0.467033,0.4128312,0.0542018,118576.6167,112688.8852,-5032.831177,0,-5032.831177,-0.044661292,-2309.524106,-0.064094697,0.75058242,145961080,0.7173228,1822
145972272,299,218,0.729097,94,114,0.4519231,0.3846154,0.0673077,1892.999774,1747.833012,-221.4252545,0,-221.4252545,-0.126685589,-279.8396025,-0.340427278,0.765057379,145972272,0.729097,218
145991300,215,173,0.8046512,91,81,0.5290698,0.4146341,0.1144357,188295.5346,142329.6769,1403.808959,0,1403.808959,0.00986308,-6411.469811,-0.324603918,0.916923435,145991300,0.8046512,173
146021860,340,258,0.7588235,119,125,0.4877049,0.5733333,-0.0856284,100520.2548,95231.85812,878.5301687,0,878.5301687,0.009225171,3443.423043,0.152570618,0.787768314,146021860,0.7588235,258
146049688,304,218,0.7171053,111,101,0.5235849,0.3529412,0.1706437,32620.29687,30482.73779,-878.3684702,0,-878.3684702,-0.028815275,-1393.20715,-0.142565958,0.758432695,146049688,0.7171053,218
146058122,376,274,0.7287234,130,115,0.5306122,0.5376344,-0.0070222,17688.04651,15745.9128,717.9956634,0,717.9956634,0.045598859,463.5252747,0.076614266,0.717471575,146058122,0.7287234,274
146122767,506,349,0.6897233,156,180,0.4642857,0.5266667,-0.062381,5226.119462,4874.897679,-776.4729672,0,-776.4729672,-0.159279849,40.3065345,0.02262439,0.684624044,146122767,0.6897233,349
146282291,217,172,0.7926267,90,64,0.5844156,0.5681818,0.0162338,9286.41868,8356.387008,-985.4313115,0,-985.4313115,-0.117925523,368.2939994,0.153890746,0.722360171,146282291,0.7926267,172
146286575,242,173,0.714876,82,75,0.522293,0.5873016,-0.0650086,71363,66283,799.85,0,799.85,0.012067197,4242.4,0.192059396,0.717833302,146286575,0.714876,173
146343917,197,193,0.9796954,80,98,0.4494382,0,0.4494382,72226.80336,64539.71331,-12396.55155,0,-12396.55155,-0.192076334,-445.3405803,-1,1,146343917,0.9796954,193
146344418,521,389,0.7466411,190,168,0.5307263,0.504065,0.0266613,148142.2919,137594.8113,7535.178397,0,7535.178397,0.054763536,-4825.254367,-0.157691061,0.849695535,146344418,0.7466411,389
146351248,286,202,0.7062937,86,93,0.4804469,0.4558824,0.0245645,13096.06731,11239.22209,-766.8528456,0,-766.8528456,-0.068230064,-359.8892145,-0.087565577,0.736464161,146351248,0.7062937,202
146417963,13430,9548,0.7109456,4806,4205,0.5333481,0.5127993,0.0205488,551954.6163,498665.0155,4111.767801,0,4111.767801,0.008245551,-4991.776039,-0.045685681,0.82809712,146417963,0.7109456,9548
14642867,1031,733,0.7109602,320,404,0.441989,0.4597315,-0.0177425,43567.94438,40974.46705,-7554.605281,0,-7554.605281,-0.184373485,-2561.524765,-0.173796703,0.739733425,14642867,0.7109602,733
146430632,256,215,0.8398438,87,107,0.4484536,0.4285714,0.0198822,12269.00045,11366.69361,-1674.464373,0,-1674.464373,-0.147313232,-457.4776242,-0.282003767,0.892758031,146430632,0.8398438,215
146436088,4273,3875,0.906857,1797,1712,0.5121117,0.5168539,-0.0047422,1424033.972,1287005.198,1701.000218,0,1701.000218,0.001321673,2050.756375,0.026278563,0.941528896,146436088,0.906857,3875
146517223,2035,1445,0.7100737,628,683,0.4790236,0.5227273,-0.0437037,744273.3938,673169.8417,-30743.60475,5378.309033,-25365.29572,-0.045669908,4227.599571,0.019502124,0.743753334,146517223,0.7100737,1445
146589113,1163,925,0.7953568,453,399,0.5316901,0.4801762,0.0515139,16738.76837,15173.19166,-106.1391858,0,-106.1391858,-0.006995179,-451.3735163,-0.1108006,0.817321946,146589113,0.7953568,925
146593216,262,191,0.7290076,88,88,0.5,0.4923077,0.0076923,42602.38988,39549.50447,-5313.464262,0,-5313.464262,-0.134349705,-5448.202837,-0.34654039,0.770195433,146593216,0.7290076,191
146620806,9716,6742,0.693907,3008,3106,0.4919856,0.485108,0.0068776,7083130.013,6455574.672,-167578.1214,0,-167578.1214,-0.025958668,-196343.0916,-0.080329592,0.736668509,146620806,0.693907,6742
146633734,278,224,0.8057554,90,107,0.4568528,0.4782609,-0.0214081,3154.141423,2672.779502,102.6562713,0,102.6562713,0.038408058,-15.18405157,-0.053512084,0.911909377,146633734,0.8057554,224
146657410,231,193,0.8354978,89,77,0.5361446,0.4324324,0.1037122,23361.94224,19835.11655,736.609001,0,736.609001,0.037136611,-639.6128929,-0.162255577,0.863539684,146657410,0.8354978,193
146668566,2188,1580,0.7221207,705,707,0.4992918,0.5027523,-0.0034605,42147.39735,38004.81306,-1279.88219,0,-1279.88219,-0.033676845,315.9348438,0.020284722,0.697967063,146668566,0.7221207,1580
146672200,9233,7073,0.7660565,3255,3192,0.504886,0.493016,0.01187,958353.2519,855271.2024,-2545.128497,0,-2545.128497,-0.002975815,-5443.223785,-0.02409791,0.793688034,146672200,0.7660565,7073
146725551,2971,2047,0.6889936,939,907,0.5086674,0.5224057,-0.0137383,10380.57072,9235.114945,29.9211778,0,29.9211778,0.003239936,123.9326123,0.027714817,0.668914381,146725551,0.6889936,2047
146743896,590,476,0.8067797,211,227,0.4817352,0.5643564,-0.0826212,82917.6207,65210.58504,-7643.275384,0,-7643.275384,-0.117209121,-21.85298419,-0.001871818,0.831478365,146743896,0.8067797,476
146800130,336,233,0.6934524,108,106,0.5046729,0.3804348,0.1242381,147549.3872,133444.707,11453.37065,0,11453.37065,0.085828587,-13274.68958,-0.364634829,0.868598668,146800130,0.6934524,233
146844098,802,608,0.7581047,254,291,0.466055,0.4943182,-0.0282632,28429,25041,-1610.8,0,-1610.8,-0.064326505,-662.5,-0.085483871,0.767991457,146844098,0.7581047,608
146872335,271,245,0.904059,103,118,0.4660633,0.6,-0.1339367,9562.535102,8524.996359,-1115.100162,0,-1115.100162,-0.130803594,165.0448156,0.156723265,0.858421868,146872335,0.904059,245
146932662,190,173,0.9105263,83,78,0.515528,0.5,0.015528,3486,3233,77.3,0,77.3,0.023909681,-4,-0.0125,0.912717507,146932662,0.9105263,173
146936289,583,541,0.9279588,242,246,0.4959016,0.5,-0.0040984,72517.031,65289.74872,15.92676716,0,15.92676716,0.00024394,-936.5220597,-0.17815739,0.938076337,146936289,0.9279588,541
146997763,312,241,0.7724359,113,111,0.5044643,0.4142857,0.0901786,88057.47037,77469.85774,-507.3193401,0,-507.3193401,-0.006548603,2567.565125,0.135530404,0.752331767,146997763,0.7724359,241
146999095,368,270,0.7336957,125,122,0.5060729,0.3863636,0.1197093,94345.54323,86915.57943,-12083.14819,0,-12083.14819,-0.139021661,-18040.25471,-0.430650063,0.757959815,146999095,0.7336957,270
146999665,281,210,0.747331,103,90,0.5336788,0.453125,0.0805538,290873.1275,259202.4316,21368.63522,0,21368.63522,0.082439949,-3940.084433,-0.049711554,0.788364771,146999665,0.747331,210
147040403,2175,1603,0.7370115,750,827,0.4755866,0.4857143,-0.0101277,140255.3147,125947.6244,-1623.558366,0,-1623.558366,-0.012890742,2641.984362,0.057187194,0.718772018,147040403,0.7370115,1603
147126354,345,247,0.715942,111,114,0.4933333,0.4347826,0.0585507,25055.68224,21991.15062,866.1577988,0,866.1577988,0.039386652,-782.0402123,-0.095596468,0.754513971,147126354,0.715942,247
147167031,263,202,0.7680608,101,91,0.5260417,0.3965517,0.12949,3099.163828,2879.277707,85.97402709,0,85.97402709,0.029859581,-34.22837667,-0.040430971,0.779519281,147167031,0.7680608,202
147167548,424,389,0.9174528,174,167,0.5102639,0.6363636,-0.1260997,39947.88147,35375.97579,-1870.884988,0,-1870.884988,-0.052885749,392.8746928,0.197357444,0.933450509,147167548,0.9174528,389
147173444,3842,2935,0.763925,1436,1307,0.5235144,0.526506,-0.0029916,1520726.384,1364364.964,-27252.34614,0,-27252.34614,-0.019974381,11868.49605,0.028873237,0.761566113,147173444,0.763925,2935
147212664,373,317,0.849866,152,143,0.5152542,0.4423077,0.0729465,11856.1749,11040.53246,-154.328334,0,-154.328334,-0.013978342,-198.8629091,-0.159673569,0.913003365,147212664,0.849866,317
147237873,957,721,0.753396,305,361,0.457958,0.4035874,0.0543706,343196.7292,312918.1291,-15699.55625,0,-15699.55625,-0.05017145,3808.952401,0.04038929,0.744336048,147237873,0.753396,721
147244434,271,216,0.797048,104,96,0.52,0.4038462,0.1161538,2576.087359,2312.474399,92.15022722,0,92.15022722,0.039849188,-65.98462445,-0.156869784,0.891666051,147244434,0.797048,216
147245381,1294,932,0.7202473,437,401,0.5214797,0.5045872,0.0168925,4682.356007,4183.692582,-104.0529425,0,-104.0529425,-0.024871078,-104.860155,-0.094314488,0.801931618,147245381,0.7202473,932
147326773,230,179,0.7782609,82,90,0.4767442,0.3958333,0.0809109,11042.4344,10384.15753,-460.1967173,0,-460.1967173,-0.044317193,-483.9874184,-0.188270193,0.837919927,147326773,0.7782609,179
147337105,505,401,0.7940594,172,190,0.4751381,0.5222222,-0.0470841,611835.6559,549652.5129,-59814.31918,0,-59814.31918,-0.108822061,-1173.670359,-0.01134002,0.827827124,147337105,0.7940594,401
147393598,301,210,0.6976744,110,90,0.55,0.4767442,0.0732558,3476.000087,3150.466453,-577.1121452,0,-577.1121452,-0.183183079,363.0027747,0.239064748,0.577497527,147393598,0.6976744,210
147436595,461,352,0.7635575,163,160,0.504644,0.48,0.024644,25155,23505,52.9,0,52.9,0.002250585,373,0.043620629,0.725295089,147436595,0.7635575,352
147442542,1691,1250,0.7392076,583,552,0.5136564,0.5075,0.0061564,25366.84367,23148.53066,-613.3764777,185.1882453,-428.1882325,-0.026497426,64.48370208,0.007812276,0.732800473,147442542,0.7392076,1250
147563762,293,229,0.78157,104,108,0.490566,0.4035088,0.0870572,2116.248182,1916.176502,-171.3996585,0,-171.3996585,-0.089448784,-95.71395442,-0.203953279,0.823470811,147563762,0.78157,229
147580190,291,202,0.6941581,90,93,0.4918033,0.4761905,0.0156128,4535.338804,4056.236288,-189.661401,0,-189.661401,-0.046757976,-183.395548,-0.097246105,0.693657276,147580190,0.6941581,202
147584077,977,744,0.7615148,338,320,0.5136778,0.5120773,0.0016005,11930,10510,-26.8,0,-26.8,-0.002549952,-61.1,-0.022488038,0.797862867,147584077,0.7615148,744
147600085,1426,1126,0.7896213,499,520,0.4896958,0.4432234,0.0464724,30269.73141,26990.61479,-997.1580666,215.9249183,-781.2331483,-0.036944622,-869.1249351,-0.135403755,0.824194658,147600085,0.7896213,1126
147674788,355,244,0.6873239,120,107,0.5286344,0.4951456,0.0334888,132301,121857,-287.9,0,-287.9,-0.002362605,-1295.15,-0.023646206,0.693893761,147674788,0.6873239,244
147675840,532,391,0.7349624,176,201,0.4668435,0.4565217,0.0103218,76084.71426,69700.84207,-2348.312721,0,-2348.312721,-0.033691311,-4869.865035,-0.22717852,0.817974909,147675840,0.7349624,391
147721822,416,331,0.7956731,147,156,0.4851485,0.4683544,0.0167941,33524,30801,3184.65,0,3184.65,0.10339437,783.65,0.139613397,0.842750186,147721822,0.7956731,331
147794471,14213,10170,0.7155421,4642,4602,0.5021636,0.5057629,-0.0035993,700912.148,637628.5069,-17466.78047,0,-17466.78047,-0.027393349,2357.293033,0.011022448,0.741394606,147794471,0.7155421,10170
147879400,408,285,0.6985294,136,128,0.5151515,0.5178571,-0.0027056,2364.825849,2205.252291,-36.24838269,0,-36.24838269,-0.016437295,40.80997318,0.046380398,0.701253711,147879400,0.6985294,285
148039493,2957,2093,0.707812,907,979,0.480912,0.4834606,-0.0025486,61798.41449,55976.57965,-3369.224577,0,-3369.224577,-0.060189897,-773.5500943,-0.041322584,0.745408916,148039493,0.707812,2093
148096244,195,178,0.9128205,119,58,0.6723164,0.6470588,0.0252576,6159,6139,-544.5,0,-544.5,-0.088695227,120,0.166666667,0.87849859,148096244,0.9128205,178
148133519,370,262,0.7081081,114,124,0.4789916,0.4949495,-0.0159579,39375.30187,35503.36168,-3489.167264,0,-3489.167264,-0.098277095,580.3738031,0.041530204,0.687374382,148133519,0.7081081,262
148133540,1937,1662,0.8580279,871,749,0.5376543,0.4689922,0.0686621,11455.61411,10546.91484,-183.8945861,0,-183.8945861,-0.017435865,-82.32753682,-0.058282873,0.886128753,148133540,0.8580279,1662
148143931,3249,2247,0.6915974,1019,1019,0.5,0.5162738,-0.0162738,214216.8695,63842.18989,-1761.812545,0,-1761.812545,-0.027596368,-1366.153853,-0.059216781,0.741908267,148143931,0.6915974,2247
148165399,2181,1819,0.8340211,980,810,0.547486,0.5406977,0.0067883,13030.36668,12075.15035,-50.97384578,0,-50.97384578,-0.004221384,-130.6972536,-0.071385298,0.882627184,148165399,0.8340211,1819
148179443,268,210,0.7835821,100,91,0.5235602,0.6037736,-0.0802134,20436.40645,18433.40235,102.1800024,0,102.1800024,0.005543198,823.8135834,0.159598899,0.756058772,148179443,0.7835821,210
148189529,467,336,0.7194861,152,148,0.5066667,0.4710744,0.0355923,33973.91621,30821.53178,-2071.516409,0,-2071.516409,-0.067210041,517.3418324,0.053514126,0.738707554,148189529,0.7194861,336
148223846,734,574,0.7820163,255,265,0.4903846,0.4864865,0.0038981,59391.40824,51366.55971,1993.225196,0,1993.225196,0.038803946,-1652.867922,-0.120789151,0.814119611,148223846,0.7820163,574
148235118,411,335,0.8150852,151,152,0.4983498,0.5217391,-0.0233893,421671.9921,381872.6821,-6239.300257,0,-6239.300257,-0.016338692,126.7782345,0.001448151,0.810488867,148235118,0.8150852,335
148235579,452,327,0.7234513,143,151,0.4863946,0.5357143,-0.0493197,27868.59311,25390.12567,-3002.173215,0,-3002.173215,-0.118241763,67.94823296,0.00752485,0.710933533,148235579,0.7234513,327
148309321,230,179,0.7782609,87,79,0.5240964,0.54,-0.0159036,2751.844317,2545.427533,92.9539444,0,92.9539444,0.036518009,153.0599019,0.196652773,0.73857284,148309321,0.7782609,179
148347420,293,218,0.7440273,93,107,0.465,0.5217391,-0.0567391,49332.24281,47757.5897,8395.092634,0,8395.092634,0.175785518,3372.689706,0.254434648,0.77253337,148347420,0.7440273,218
148437769,723,508,0.7026279,210,243,0.4635762,0.5210526,-0.0574764,27733.26275,24684.12155,-1589.591843,0,-1589.591843,-0.064397343,664.3552544,0.059660956,0.663068829,148437769,0.7026279,508
148439012,745,603,0.809396,287,254,0.5304991,0.515625,0.0148741,202918,181408,3502.1,0,3502.1,0.019305102,-120.25,-0.005079412,0.886378696,148439012,0.809396,603
148485359,8547,6019,0.7042237,2885,2877,0.5006942,0.4814969,0.0191973,1534966.098,1338184.417,-15656.52594,0,-15656.52594,-0.011699827,-31147.54021,-0.05908557,0.726250507,148485359,0.7042237,6019
148495067,252,196,0.7777778,97,85,0.532967,0.4693878,0.0635792,7242.275644,6831.260271,-89.6693965,0,-89.6693965,-0.013126333,-282.8741033,-0.250237818,0.888178261,148495067,0.7777778,196
148498487,920,682,0.7413043,322,295,0.5218801,0.4772727,0.0446074,55919.04757,51329.51495,3656.170079,0,3656.170079,0.071229391,264.3704088,0.013724106,0.737517937,148498487,0.7413043,682
148500640,5501,3973,0.7222323,1787,1809,0.496941,0.4838478,0.0130932,655813.8276,590365.5067,-6093.50493,0,-6093.50493,-0.01032158,-8026.529541,-0.047694538,0.784690549,148500640,0.7222323,3973
148502060,1584,1119,0.7064394,479,593,0.4468284,0.361991,0.0848374,79694.33512,73305.75171,578.4745327,0,578.4745327,0.007891257,349.718078,0.017291475,0.760857875,148502060,0.7064394,1119
148512040,788,630,0.7994924,289,284,0.504363,0.5,0.004363,13489,12359,-335.5,0,-335.5,-0.027146209,37.5,0.014215315,0.817675378,148512040,0.7994924,630
148536376,3289,2485,0.7555488,1098,1157,0.486918,0.4937759,-0.0068579,118476.5339,108516.2924,-5574.164629,0,-5574.164629,-0.051367076,-1673.277866,-0.102927114,0.877113079,148536376,0.7555488,2485
148537851,207,174,0.8405797,75,97,0.4360465,0.2962963,0.1397502,38741.05776,35856.46755,-1029.542961,0,-1029.542961,-0.028712894,-2777.79232,-0.419911364,0.902135772,148537851,0.8405797,174
148547442,257,176,0.6848249,81,85,0.4879518,0.5324675,-0.0445157,913090.0416,840317.9601,-14764.9724,0,-14764.9724,-0.017570697,-102002.6878,-0.452552615,0.870636517,148547442,0.6848249,176
148554336,419,309,0.7374702,130,178,0.4220779,0.4090909,0.012987,4545.726665,4204.70303,-387.5860393,0,-387.5860393,-0.092179171,-26.72968735,-0.019016454,0.712613937,148554336,0.7374702,309
148577779,3385,2332,0.6889217,1107,1148,0.4909091,0.4576613,0.0332478,3300663.97,2860764.225,-150096.7373,25746.87802,-124349.8593,-0.052467357,-80907.13218,-0.095499063,0.779476563,148577779,0.6889217,2332
148601680,340,298,0.8764706,131,140,0.4833948,0.3888889,0.0945059,7807.598199,7139.093068,-254.5708882,0,-254.5708882,-0.035658715,-259.7622215,-0.273539202,0.908641712,148601680,0.8764706,298
148602941,926,744,0.8034557,329,344,0.4888559,0.5180723,-0.0292164,79556.82001,72991.60206,-10975.14034,0,-10975.14034,-0.150361686,-1484.180567,-0.08354994,0.791355025,148602941,0.8034557,744
148616826,432,297,0.6875,129,140,0.4795539,0.557377,-0.0778231,6344.958399,5627.764253,-147.1363081,0,-147.1363081,-0.026144718,413.9089519,0.256907847,0.733974273,148616826,0.6875,297
148645094,815,592,0.7263804,275,268,0.5064457,0.58,-0.0735543,73850.27302,67641.5154,-1115.046487,0,-1115.046487,-0.016484647,1912.803323,0.092644972,0.74594382,148645094,0.7263804,592
148662377,226,172,0.7610619,83,79,0.5123457,0.5576923,-0.0453466,16760.53996,14049.39424,1567.757619,0,1567.757619,0.111588983,0.764055232,0.000137551,0.743897988,148662377,0.7610619,172
148664916,2682,2130,0.7941834,564,1481,0.2757946,0.1906542,0.0851404,36158.94575,33817.02919,708.6413095,0,708.6413095,0.020955162,-1539.470457,-0.2125877,0.859970951,148664916,0.7941834,2130
148665278,3689,3325,0.9013283,1471,1542,0.4882177,0.4923547,-0.004137,2647421.502,2406050.041,-86988.1117,0,-86988.1117,-0.036153908,-13511.3764,-0.055365111,0.909606144,148665278,0.9013283,3325
148679137,669,475,0.7100149,235,192,0.5503513,0.4364641,0.1138872,24700.78719,22857.73878,-526.718155,0,-526.718155,-0.023043319,-2627.937785,-0.398838681,0.84973517,148679137,0.7100149,475
148689500,4107,2817,0.6859021,1229,1346,0.4772816,0.5117289,-0.0344473,126524.1189,115498.4697,-8921.344284,0,-8921.344284,-0.077242099,261.8433044,0.011409731,0.820938244,148689500,0.6859021,2817
148751732,1429,1079,0.7550735,529,506,0.5111111,0.505848,0.0052631,286089.3616,257309.7604,27707.91367,0,27707.91367,0.107683104,-23132.79091,-0.259441308,0.812133308,148751732,0.7550735,1079
148794217,297,211,0.7104377,107,87,0.5515464,0.4938272,0.0577192,17762,16052,522.15,0,522.15,0.032528657,330.4,0.051003396,0.712953128,148794217,0.7104377,211
148849226,234,170,0.7264957,74,95,0.4378698,0.5967742,-0.1589044,11138.09217,10813.51033,-1802.437897,0,-1802.437897,-0.166683884,791.434674,0.273708666,0.733824545,148849226,0.7264957,170
148858244,394,336,0.8527919,149,147,0.5033784,0.56,-0.0566216,85661.20424,75648.08104,-5969.805504,0,-5969.805504,-0.078915492,2015.547363,0.167783646,0.832719391,148858244,0.8527919,336
148861112,667,554,0.8305847,254,249,0.5049702,0.5238095,-0.0188393,301220.9313,270413.1643,2934.340088,0,2934.340088,0.010851321,-2883.986864,-0.056540584,0.850312421,148861112,0.8305847,554
148890411,230,192,0.8347826,102,87,0.5396825,0.5675676,-0.0278851,31609.03594,28737.5337,2437.413292,0,2437.413292,0.08481637,310.5907913,0.056483553,0.846662467,148890411,0.8347826,192
148974767,1008,830,0.8234127,358,404,0.4698163,0.4649682,0.0048481,7099.0425,6194.703353,-431.0720328,0,-431.0720328,-0.069587195,-16.57069476,-0.013463164,0.822891349,148974767,0.8234127,830
149030026,282,208,0.7375887,92,102,0.4742268,0.3970588,0.077168,7450.823309,7043.398857,-587.8615694,56.34719086,-531.5143786,-0.083462769,-115.4860824,-0.049890485,0.746075712,149030026,0.7375887,208
149034528,265,199,0.7509434,98,97,0.5025641,0.4126984,0.0898657,26595.92064,24623.78104,2061.359928,0,2061.359928,0.083714192,-1624.044905,-0.23587487,0.836435628,149034528,0.7509434,199
149214031,1036,713,0.6882239,348,287,0.5480315,0.4745763,0.0734552,4102.169869,3630.283671,291.9122617,0,291.9122617,0.080410317,-107.157213,-0.063624953,0.71399854,149214031,0.6882239,713
149218063,462,373,0.8073593,159,178,0.4718101,0.475,-0.0031899,1197.052168,1111.222349,-165.0584529,0,-165.0584529,-0.148537737,-16.20085075,-0.055707017,0.759298782,149218063,0.8073593,373
149222654,438,351,0.8013699,161,164,0.4953846,0.5466667,-0.0512821,42074.31911,38941.40662,-1649.898787,0,-1649.898787,-0.042368752,-17.9359744,-0.001977045,0.804360505,149222654,0.8013699,351
149228604,295,234,0.7932203,78,142,0.3545455,0.2542373,0.1003082,2852,2673,-575.55,0,-575.55,-0.215319865,-125.55,-0.098470588,0.605901922,149228604,0.7932203,234
149270220,909,638,0.7018702,274,304,0.4740484,0.4023904,0.071658,73966.30315,66295.86381,-588.0393565,0,-588.0393565,-0.008869925,-1280.566107,-0.06240128,0.77070228,149270220,0.7018702,638
149270362,426,340,0.7981221,148,164,0.474359,0.5584416,-0.0840826,3504.736855,3129.088183,-527.0693217,0,-527.0693217,-0.168441824,142.7464952,0.193796004,0.746656908,149270362,0.7981221,340
149363386,404,305,0.7549505,99,184,0.3498233,0.21875,0.1310733,10193.35451,8933.192763,308.175337,0,308.175337,0.034497782,-644.1510993,-0.388645227,0.882141732,149363386,0.7549505,305
149398049,2021,1648,0.8154379,718,790,0.4761273,0.5167173,-0.04059,46627.79992,42839.17213,-4484.049095,385.5525492,-4098.496546,-0.104671703,404.1764459,0.050121938,0.817807607,149398049,0.8154379,1648
149533921,1173,804,0.685422,369,351,0.5125,0.4559271,0.0565729,8410.664043,6979.604099,-31.56327507,0,-31.56327507,-0.004522216,-334.1988812,-0.109314359,0.717500363,149533921,0.685422,804
149537059,579,424,0.7322971,217,172,0.5578406,0.4825175,0.0753231,27472.5771,23180.45623,2484.451166,0,2484.451166,0.1071787,-308.6673855,-0.079536997,0.87751126,149537059,0.7322971,424
149560171,1107,814,0.7353207,395,403,0.4949875,0.467128,0.0278595,249606,228226,1610,0,1610,0.007054411,-5112.1,-0.06936646,0.773519519,149560171,0.7353207,814
149629195,3139,2481,0.7903791,1163,1135,0.5060923,0.4680851,0.0380072,43844.53654,39791.55783,336.7487542,0,336.7487542,0.008462819,-413.1230268,-0.049849186,0.830090532,149629195,0.7903791,2481
149643997,867,644,0.7427912,309,281,0.5237288,0.4679803,0.0557485,27228.19295,25247.43201,-1513.252118,201.979456,-1311.272662,-0.059936873,175.3071676,0.017758277,0.69615664,149643997,0.7427912,644
149709865,403,297,0.7369727,131,138,0.4869888,0.5333333,-0.0463445,87027,79006,-1021.1,0,-1021.1,-0.012924335,863.3,0.050818225,0.813449524,149709865,0.7369727,297
149818823,366,256,0.6994536,109,139,0.4395161,0.4351852,0.0043309,12431.51421,11087.05879,-586.0984206,0,-586.0984206,-0.052863292,446.1807635,0.108311509,0.709259148,149818823,0.6994536,256
150099608,947,775,0.8183738,363,337,0.5185714,0.5,0.0185714,2341661,2129961,109267.65,0,109267.65,0.051300305,30771.5,0.069086096,0.824293061,150099608,0.8183738,775
150114427,237,169,0.7130802,81,73,0.525974,0.5967742,-0.0708002,45750.2458,42498.72399,338.8311466,0,338.8311466,0.007972737,-955.8383773,-0.071800549,0.777033995,150114427,0.7130802,169
150129364,461,323,0.7006508,149,149,0.5,0.5322581,-0.0322581,15375.43442,14126.27775,11.18426356,0,11.18426356,0.000791735,1063.092225,0.169627344,0.65807086,150129364,0.7006508,323
150153615,216,187,0.8657407,83,85,0.4940476,0.3103448,0.1837028,1961.059787,1740.882399,68.33220752,0,68.33220752,0.039251478,-63.14521322,-0.375308642,0.92405393,150153615,0.8657407,187
150234079,1687,1213,0.7190279,561,610,0.4790777,0.4800885,-0.0010108,52064.15896,47387.85709,-1024.20617,0,-1024.20617,-0.021613262,972.2348008,0.061515133,0.74407519,150234079,0.7190279,1213
150279737,4034,2782,0.6896381,1258,1254,0.5007962,0.5177936,-0.0169974,94423.09578,74347.33818,-1146.202298,0,-1146.202298,-0.015416857,1005.480362,0.037255266,0.722933253,150279737,0.6896381,2782
150326495,312,214,0.6858974,81,126,0.3913043,0.4736842,-0.0823799,2674.940985,2451.502055,-234.3094764,0,-234.3094764,-0.095577924,148.0063434,0.133780406,0.642053273,150326495,0.6858974,214
150331405,493,350,0.7099391,158,167,0.4861538,0.484375,0.0017788,95241.90226,87617.57239,-1315.414692,0,-1315.414692,-0.015013138,3263.335011,0.082887281,0.67118464,150331405,0.7099391,350
150516016,949,649,0.6838778,317,266,0.5437393,0.4688645,0.0748748,6054.923327,5314.755084,287.8981157,0,287.8981157,0.054169592,-270.2792531,-0.133727471,0.76251281,150516016,0.6838778,649
150572965,238,183,0.7689076,103,67,0.6058824,0.3469388,0.2589436,29740.88966,27887.95879,5622.613879,223.1036703,5845.71755,0.201614393,-2251.794667,-0.333086304,0.881560736,150572965,0.7689076,183
150604469,444,346,0.7792793,144,168,0.4615385,0.5542169,-0.0926784,19942,17222,-2263,0,-2263,-0.131401696,995,0.253309572,0.75186982,150604469,0.7792793,346
150746688,247,202,0.8178138,101,95,0.5153061,0.5227273,-0.0074212,44400,40290,470.5,0,470.5,0.011677836,-79.55,-0.009195469,0.837655333,150746688,0.8178138,202
150759543,3653,2515,0.6884752,1401,1100,0.5601759,0.5208518,0.0393241,273298.9062,246660.558,2967.395167,0,2967.395167,0.012030278,-6830.03683,-0.093953372,0.79038819,150759543,0.6884752,2515
150772106,319,235,0.7366771,112,94,0.5436893,0.5454545,-0.0017652,1706.374759,1524.832271,117.5352595,0,117.5352595,0.077080779,20.25216542,0.065086782,0.832494922,150772106,0.7366771,235
150781701,372,278,0.7473118,112,145,0.4357977,0.5977011,-0.1619034,56996,52737,-6407.75,0,-6407.75,-0.121503878,1333.55,0.062399981,0.670665221,150781701,0.7473118,278
150909219,1001,709,0.7082917,312,358,0.4656716,0.4151625,0.0505091,86015,79009,-8.5,0,-8.5,-0.000107583,-652.35,-0.028136726,0.770038615,150909219,0.7082917,709
151057285,327,226,0.6911315,106,103,0.507177,0.5411765,-0.0339995,19328.16605,17683.03462,-1643.313709,141.4642769,-1501.849433,-0.092931657,185.2379167,0.019347875,0.621871663,151057285,0.6911315,226
