dt,table_id,shoe_id,max_round,min_round,rounds_with_bet,gap,n_bettors,n_bets,anomaly_type,hi_cut_used,stake,valid_bet,profit,n_bets_xagg,n_rounds,roi,roi_late,roi_non_late,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_late,avg_stake_non_late,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_late,hold_rate,hold_rate_late,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_late,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_late,ramp_recent,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
2026-05-12,113,114640821,5,1,5,0,44,78,残靴：截断／换荷官／开收台可疑,87.0,1046855010.3145,940999865.5300,13759026.6133,9882943,218431,-0.01314320,-0.01742808,-0.01192545,-0.01363682,-13759026.6133,1046855010.3145,OK,516751.7794,580778.6730,3.9786,96.0214,AG03-B-v1,13178247.9403,903099112.0946,13242274.8339,12661496.1609,64026.8935,0.01264958,0.01209479,0.00006116,105.9254,4307.9960,62.9903,98985.8030,3074.6428,7531331.0095,1571.4460,100.7598,107.4916,5.1431,15.4914,51.892,172.3843,336.7149,1428.171,12.8578,-2.5716,21.735541,92.190969,6.837674,1,51,594243,16,0.22130387,0.01314320,0.01742808,0.00054915,0.037094,0.898883,0.065509,-0.00550264,2026-03-21,2026-08-06,139,4475,139,139,1.000000,0.937374,1.086688,0.734794,5,0.17819148936170212,0.848404255319149,0.9228723404255319,E 常规,304,1
2026-05-13,113,114641869,2,1,2,0,17,21,残靴：截断／换荷官／开收台可疑,87.0,1046855010.3145,940999865.5300,13759026.6133,9882943,218431,-0.01314320,-0.01742808,-0.01192545,-0.01363682,-13759026.6133,1046855010.3145,OK,516751.7794,580778.6730,3.9786,96.0214,AG03-B-v1,13178247.9403,903099112.0946,13242274.8339,12661496.1609,64026.8935,0.01264958,0.01209479,0.00006116,105.9254,4307.9960,62.9903,98985.8030,3074.6428,7531331.0095,1571.4460,100.7598,107.4916,5.1431,15.4914,51.892,172.3843,336.7149,1428.171,12.8578,-2.5716,21.735541,92.190969,6.837674,1,51,594243,16,0.22130387,0.01314320,0.01742808,0.00054915,0.037094,0.898883,0.065509,-0.00550264,2026-03-21,2026-08-06,139,4475,139,139,1.000000,0.937374,1.086688,0.734794,5,0.17819148936170212,0.848404255319149,0.9228723404255319,E 常规,305,1
2026-05-24,113,114653460,4,1,4,0,17,39,残靴：截断／换荷官／开收台可疑,87.0,1046855010.3145,940999865.5300,13759026.6133,9882943,218431,-0.01314320,-0.01742808,-0.01192545,-0.01363682,-13759026.6133,1046855010.3145,OK,516751.7794,580778.6730,3.9786,96.0214,AG03-B-v1,13178247.9403,903099112.0946,13242274.8339,12661496.1609,64026.8935,0.01264958,0.01209479,0.00006116,105.9254,4307.9960,62.9903,98985.8030,3074.6428,7531331.0095,1571.4460,100.7598,107.4916,5.1431,15.4914,51.892,172.3843,336.7149,1428.171,12.8578,-2.5716,21.735541,92.190969,6.837674,1,51,594243,16,0.22130387,0.01314320,0.01742808,0.00054915,0.037094,0.898883,0.065509,-0.00550264,2026-03-21,2026-08-06,139,4475,139,139,1.000000,0.937374,1.086688,0.734794,5,0.17819148936170212,0.848404255319149,0.9228723404255319,E 常规,306,1
2026-06-04,113,114665970,4,1,4,0,18,38,残靴：截断／换荷官／开收台可疑,87.0,1046855010.3145,940999865.5300,13759026.6133,9882943,218431,-0.01314320,-0.01742808,-0.01192545,-0.01363682,-13759026.6133,1046855010.3145,OK,516751.7794,580778.6730,3.9786,96.0214,AG03-B-v1,13178247.9403,903099112.0946,13242274.8339,12661496.1609,64026.8935,0.01264958,0.01209479,0.00006116,105.9254,4307.9960,62.9903,98985.8030,3074.6428,7531331.0095,1571.4460,100.7598,107.4916,5.1431,15.4914,51.892,172.3843,336.7149,1428.171,12.8578,-2.5716,21.735541,92.190969,6.837674,1,51,594243,16,0.22130387,0.01314320,0.01742808,0.00054915,0.037094,0.898883,0.065509,-0.00550264,2026-03-21,2026-08-06,139,4475,139,139,1.000000,0.937374,1.086688,0.734794,5,0.17819148936170212,0.848404255319149,0.9228723404255319,E 常规,307,1
2026-06-17,113,114680016,4,1,4,0,21,39,残靴：截断／换荷官／开收台可疑,87.0,1046855010.3145,940999865.5300,13759026.6133,9882943,218431,-0.01314320,-0.01742808,-0.01192545,-0.01363682,-13759026.6133,1046855010.3145,OK,516751.7794,580778.6730,3.9786,96.0214,AG03-B-v1,13178247.9403,903099112.0946,13242274.8339,12661496.1609,64026.8935,0.01264958,0.01209479,0.00006116,105.9254,4307.9960,62.9903,98985.8030,3074.6428,7531331.0095,1571.4460,100.7598,107.4916,5.1431,15.4914,51.892,172.3843,336.7149,1428.171,12.8578,-2.5716,21.735541,92.190969,6.837674,1,51,594243,16,0.22130387,0.01314320,0.01742808,0.00054915,0.037094,0.898883,0.065509,-0.00550264,2026-03-21,2026-08-06,139,4475,139,139,1.000000,0.937374,1.086688,0.734794,5,0.17819148936170212,0.848404255319149,0.9228723404255319,E 常规,308,1
2026-06-20,113,114683360,1,1,1,0,6,6,残靴：截断／换荷官／开收台可疑,87.0,1046855010.3145,940999865.5300,13759026.6133,9882943,218431,-0.01314320,-0.01742808,-0.01192545,-0.01363682,-13759026.6133,1046855010.3145,OK,516751.7794,580778.6730,3.9786,96.0214,AG03-B-v1,13178247.9403,903099112.0946,13242274.8339,12661496.1609,64026.8935,0.01264958,0.01209479,0.00006116,105.9254,4307.9960,62.9903,98985.8030,3074.6428,7531331.0095,1571.4460,100.7598,107.4916,5.1431,15.4914,51.892,172.3843,336.7149,1428.171,12.8578,-2.5716,21.735541,92.190969,6.837674,1,51,594243,16,0.22130387,0.01314320,0.01742808,0.00054915,0.037094,0.898883,0.065509,-0.00550264,2026-03-21,2026-08-06,139,4475,139,139,1.000000,0.937374,1.086688,0.734794,5,0.17819148936170212,0.848404255319149,0.9228723404255319,E 常规,309,1
2026-06-27,113,114691132,1,1,1,0,4,4,残靴：截断／换荷官／开收台可疑,87.0,1046855010.3145,940999865.5300,13759026.6133,9882943,218431,-0.01314320,-0.01742808,-0.01192545,-0.01363682,-13759026.6133,1046855010.3145,OK,516751.7794,580778.6730,3.9786,96.0214,AG03-B-v1,13178247.9403,903099112.0946,13242274.8339,12661496.1609,64026.8935,0.01264958,0.01209479,0.00006116,105.9254,4307.9960,62.9903,98985.8030,3074.6428,7531331.0095,1571.4460,100.7598,107.4916,5.1431,15.4914,51.892,172.3843,336.7149,1428.171,12.8578,-2.5716,21.735541,92.190969,6.837674,1,51,594243,16,0.22130387,0.01314320,0.01742808,0.00054915,0.037094,0.898883,0.065509,-0.00550264,2026-03-21,2026-08-06,139,4475,139,139,1.000000,0.937374,1.086688,0.734794,5,0.17819148936170212,0.848404255319149,0.9228723404255319,E 常规,310,1
2026-04-07,1,114603058,4,1,4,0,21,42,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,311,1
2026-04-16,1,114612625,1,1,1,0,5,5,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,312,1
2026-04-22,1,114619030,3,1,3,0,14,19,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,313,1
2026-05-05,1,114633470,1,1,1,0,2,2,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,314,1
2026-05-09,1,114637856,3,1,3,0,13,23,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,315,1
2026-05-19,1,114648133,3,1,3,0,11,19,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,316,1
2026-05-23,1,114652502,1,1,1,0,4,5,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,317,1
2026-05-25,1,114653507,2,1,2,0,14,19,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,318,1
2026-06-01,1,114662304,5,1,5,0,15,24,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,319,1
2026-06-03,1,114664751,5,1,5,0,18,51,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,320,1
2026-06-04,1,114665972,4,1,4,0,18,30,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,321,1
2026-06-12,1,114674645,2,1,2,0,6,7,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,322,1
2026-06-17,1,114680022,1,1,1,0,2,2,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,323,1
2026-07-01,1,114695559,2,1,2,0,5,10,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,324,1
2026-07-17,1,114713532,3,1,3,0,13,24,残靴：截断／换荷官／开收台可疑,87.0,835029318.5861,754154490.4023,15876933.1872,8497872,288634,-0.01901362,-0.01948875,-0.01887664,-0.01968876,-15876933.1872,835029318.5861,OK,563760.3965,651418.0992,3.9970,96.0030,AG03-B-v1,15225515.0880,723280307.8468,15313172.7907,14661754.6915,87657.7027,0.01833849,0.01755837,0.00010498,98.2633,2612.8401,55.0071,114222.5409,2707.9879,6007405.1697,2076.5036,93.6746,99.6710,4.37,13.088,51.1162,157.3684,306.6468,1308.96,11.0062,-2.1006,23.429655,100.012395,7.507909,1,94,524164,23,0.22378355,0.01901362,0.01948875,0.00074754,0.036672,0.903147,0.077913,-0.00061211,2026-03-21,2026-08-06,139,5863,139,139,1.000000,0.939839,1.039036,0.717664,5,0.13829787234042554,0.29521276595744683,0.8271276595744681,D VIP 优质 · 加码留存，严禁误伤,325,1
2026-03-25,2,114588679,1,1,1,0,1,1,残靴：截断／换荷官／开收台可疑,87.0,776262521.2371,700311784.2039,16097651.5686,7729888,292008,-0.02073738,-0.02337019,-0.01997772,-0.02146344,-16097651.5686,776262521.2371,OK,563615.9336,640730.3799,4.0034,95.9966,AG03-B-v1,15456921.1887,671484098.0779,15534035.6350,14893305.2551,77114.4463,0.02001132,0.01918591,0.00009934,100.4235,2398.2623,55.1274,115810.4429,2711.8685,5584622.4549,2100.7770,96.5457,101.6010,5.0,13.5995,51.6356,166.3617,316.2227,1321.5364,12.2634,-2.1082,23.252461,97.175088,7.384332,1,69,492387,16,0.22392637,0.02073738,0.02337019,0.00080481,0.039447,0.902158,0.079917,-0.00339247,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950244,1.039911,0.720528,5,0.10372340425531915,0.12234042553191489,0.7925531914893617,D VIP 优质 · 加码留存，严禁误伤,326,1
2026-03-30,2,114594054,4,1,4,0,12,28,残靴：截断／换荷官／开收台可疑,87.0,776262521.2371,700311784.2039,16097651.5686,7729888,292008,-0.02073738,-0.02337019,-0.01997772,-0.02146344,-16097651.5686,776262521.2371,OK,563615.9336,640730.3799,4.0034,95.9966,AG03-B-v1,15456921.1887,671484098.0779,15534035.6350,14893305.2551,77114.4463,0.02001132,0.01918591,0.00009934,100.4235,2398.2623,55.1274,115810.4429,2711.8685,5584622.4549,2100.7770,96.5457,101.6010,5.0,13.5995,51.6356,166.3617,316.2227,1321.5364,12.2634,-2.1082,23.252461,97.175088,7.384332,1,69,492387,16,0.22392637,0.02073738,0.02337019,0.00080481,0.039447,0.902158,0.079917,-0.00339247,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950244,1.039911,0.720528,5,0.10372340425531915,0.12234042553191489,0.7925531914893617,D VIP 优质 · 加码留存，严禁误伤,327,1
2026-04-28,2,114625487,1,1,1,0,4,4,残靴：截断／换荷官／开收台可疑,87.0,776262521.2371,700311784.2039,16097651.5686,7729888,292008,-0.02073738,-0.02337019,-0.01997772,-0.02146344,-16097651.5686,776262521.2371,OK,563615.9336,640730.3799,4.0034,95.9966,AG03-B-v1,15456921.1887,671484098.0779,15534035.6350,14893305.2551,77114.4463,0.02001132,0.01918591,0.00009934,100.4235,2398.2623,55.1274,115810.4429,2711.8685,5584622.4549,2100.7770,96.5457,101.6010,5.0,13.5995,51.6356,166.3617,316.2227,1321.5364,12.2634,-2.1082,23.252461,97.175088,7.384332,1,69,492387,16,0.22392637,0.02073738,0.02337019,0.00080481,0.039447,0.902158,0.079917,-0.00339247,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950244,1.039911,0.720528,5,0.10372340425531915,0.12234042553191489,0.7925531914893617,D VIP 优质 · 加码留存，严禁误伤,328,1
2026-04-29,2,114626577,3,1,3,0,17,27,残靴：截断／换荷官／开收台可疑,87.0,776262521.2371,700311784.2039,16097651.5686,7729888,292008,-0.02073738,-0.02337019,-0.01997772,-0.02146344,-16097651.5686,776262521.2371,OK,563615.9336,640730.3799,4.0034,95.9966,AG03-B-v1,15456921.1887,671484098.0779,15534035.6350,14893305.2551,77114.4463,0.02001132,0.01918591,0.00009934,100.4235,2398.2623,55.1274,115810.4429,2711.8685,5584622.4549,2100.7770,96.5457,101.6010,5.0,13.5995,51.6356,166.3617,316.2227,1321.5364,12.2634,-2.1082,23.252461,97.175088,7.384332,1,69,492387,16,0.22392637,0.02073738,0.02337019,0.00080481,0.039447,0.902158,0.079917,-0.00339247,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950244,1.039911,0.720528,4,0.10372340425531915,0.12234042553191489,0.7925531914893617,D VIP 优质 · 加码留存，严禁误伤,329,1
2026-05-20,2,114649200,2,1,2,0,10,11,残靴：截断／换荷官／开收台可疑,87.0,776262521.2371,700311784.2039,16097651.5686,7729888,292008,-0.02073738,-0.02337019,-0.01997772,-0.02146344,-16097651.5686,776262521.2371,OK,563615.9336,640730.3799,4.0034,95.9966,AG03-B-v1,15456921.1887,671484098.0779,15534035.6350,14893305.2551,77114.4463,0.02001132,0.01918591,0.00009934,100.4235,2398.2623,55.1274,115810.4429,2711.8685,5584622.4549,2100.7770,96.5457,101.6010,5.0,13.5995,51.6356,166.3617,316.2227,1321.5364,12.2634,-2.1082,23.252461,97.175088,7.384332,1,69,492387,16,0.22392637,0.02073738,0.02337019,0.00080481,0.039447,0.902158,0.079917,-0.00339247,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950244,1.039911,0.720528,4,0.10372340425531915,0.12234042553191489,0.7925531914893617,D VIP 优质 · 加码留存，严禁误伤,330,1
2026-05-25,2,114653503,3,1,3,0,29,46,残靴：截断／换荷官／开收台可疑,87.0,776262521.2371,700311784.2039,16097651.5686,7729888,292008,-0.02073738,-0.02337019,-0.01997772,-0.02146344,-16097651.5686,776262521.2371,OK,563615.9336,640730.3799,4.0034,95.9966,AG03-B-v1,15456921.1887,671484098.0779,15534035.6350,14893305.2551,77114.4463,0.02001132,0.01918591,0.00009934,100.4235,2398.2623,55.1274,115810.4429,2711.8685,5584622.4549,2100.7770,96.5457,101.6010,5.0,13.5995,51.6356,166.3617,316.2227,1321.5364,12.2634,-2.1082,23.252461,97.175088,7.384332,1,69,492387,16,0.22392637,0.02073738,0.02337019,0.00080481,0.039447,0.902158,0.079917,-0.00339247,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950244,1.039911,0.720528,5,0.10372340425531915,0.12234042553191489,0.7925531914893617,D VIP 优质 · 加码留存，严禁误伤,331,1
2026-05-31,2,114661031,3,1,3,0,7,14,残靴：截断／换荷官／开收台可疑,87.0,776262521.2371,700311784.2039,16097651.5686,7729888,292008,-0.02073738,-0.02337019,-0.01997772,-0.02146344,-16097651.5686,776262521.2371,OK,563615.9336,640730.3799,4.0034,95.9966,AG03-B-v1,15456921.1887,671484098.0779,15534035.6350,14893305.2551,77114.4463,0.02001132,0.01918591,0.00009934,100.4235,2398.2623,55.1274,115810.4429,2711.8685,5584622.4549,2100.7770,96.5457,101.6010,5.0,13.5995,51.6356,166.3617,316.2227,1321.5364,12.2634,-2.1082,23.252461,97.175088,7.384332,1,69,492387,16,0.22392637,0.02073738,0.02337019,0.00080481,0.039447,0.902158,0.079917,-0.00339247,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950244,1.039911,0.720528,5,0.10372340425531915,0.12234042553191489,0.7925531914893617,D VIP 优质 · 加码留存，严禁误伤,332,1
