bet_date,n_rounds,vb_tail,vb_norm,roi_tail,roi_norm,roi_diff,stake,valid_bet,profit,n_bets,n_rounds_xagg,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
2026-06-16,27343,0E-10,69434112.8075776813,,-0.021311089377,,104347014.2792,93904642.7178,1606883.0050,964956,45519,-0.01539942,,-0.01539942,-0.01606368,-1606883.0050,104347014.2792,OK,69314.4686,67748.8785,3.9997,96.0003,AG03-B-v1,1539134.1264,90061806.2919,1537568.5364,1469819.6579,-1565.5900,0.01473515,0.01408588,-0.00001500,108.1366,2062.9768,35.3014,1606883.0050,1700.4053,104347014.2792,45519.0000,,108.1366,5.1431,17.0416,51.4311,189.8109,385.733,1542.9321,12.8578,-2.3605,22.634813,90.539254,6.345453,29,118,29558,16,0E-8,0.01539942,,0.00073814,0.044529,0.899926,0.087634,,2026-06-16,2026-06-16,1,945,29,1,1.000000,,,0.000000,4,0.5328467153284672,0.5766423357664233,0.7226277372262774,E 常规,65,1
2026-04-29,45144,0E-10,102598661.5177913838,,-0.015861935792,,113508605.5016,102608352.0687,1580966.7005,1000340,45144,-0.01392817,,-0.01392817,-0.01434926,-1580966.7005,113508605.5016,OK,47798.3435,62280.0929,4.0223,95.9777,AG03-B-v1,1518686.6076,98473276.2761,1533168.3570,1470888.2641,14481.7495,0.01350707,0.01295839,0.00012758,113.4700,2272.9123,35.0205,1580966.7005,1696.3162,113508605.5016,45144.0000,,113.4700,5.1075,14.7577,54.284,194.3184,340.5415,1319.1451,13.0879,-2.4113,23.075577,89.38716,7.688891,29,119,25941,16,0E-8,0.01392817,,0.00046583,0.037248,0.903970,0.068922,,2026-04-29,2026-04-29,1,932,29,1,1.000000,,,0.000000,5,0.5255474452554745,0.6642335766423357,0.9051094890510949,E 常规,66,1
2026-03-25,44651,0E-10,82704087.8236449151,,-0.019736091806,,91624469.1181,82704140.4871,1591810.2457,937718,44651,-0.01737320,,-0.01737320,-0.01781408,-1591810.2457,91624469.1181,OK,40395.1941,69613.3673,4.0144,95.9856,AG03-B-v1,1522196.8783,79337333.0349,1551415.0516,1481801.6843,29218.1732,0.01693232,0.01617255,0.00031889,97.7100,1852.2349,35.6500,1591810.2457,1735.8890,91624469.1181,44651.0000,,97.7100,4.4018,13.7174,52.6635,176.0718,352.485,1316.5863,12.7896,-2.2009,25.696157,95.979139,7.123062,29,116,27252,16,0E-8,0.01737320,,0.00048843,0.030922,0.902643,0.076920,,2026-03-25,2026-03-25,1,917,29,1,1.000000,,,0.000000,2,0.5182481751824818,0.45255474452554745,0.34306569343065696,E 常规,67,1
2026-07-03,27433,0E-10,69316225.1101606505,,-0.016403528019,,103339671.3092,92601962.8985,1615004.3513,944495,45363,-0.01562812,,-0.01562812,-0.01628617,-1615004.3513,103339671.3092,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-B-v1,1555202.2127,88851715.2145,1547001.4238,1487199.2852,-8200.7889,0.01497006,0.01439137,-0.00007936,109.4126,2041.3545,35.6018,1615004.3513,1703.5911,103339671.3092,45363.0000,,109.4126,5.1636,16.6362,55.1942,200.0,361.7947,1663.6167,12.9089,-2.5554,21.747477,99.999997,6.576792,29,122,26542,16,0E-8,0.01562812,,0.00073436,0.049832,0.896093,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.5109489051094891,0.5547445255474452,0.6715328467153284,E 常规,68,1
2026-04-05,41069,0E-10,69103689.1558145808,,-0.023451534319,,76624131.3079,69106099.4981,1585475.2057,848110,41069,-0.02069159,,-0.02069159,-0.02115052,-1585475.2057,76624131.3079,OK,35164.7379,62137.9196,4.0116,95.9884,AG03-B-v1,1523337.2861,66313624.1452,1550310.4678,1488172.5482,26973.1817,0.02023267,0.01942172,0.00035202,90.3469,1682.6828,38.6052,1585475.2057,1852.1907,76624131.3079,41069.0000,,90.3469,4.5497,13.3622,52.3519,168.659,306.9586,1308.7972,12.6494,-2.1082,22.972188,97.947857,6.761389,29,116,23607,16,0E-8,0.02069159,,0.00050885,0.031904,0.901884,0.078282,,2026-04-05,2026-04-05,1,856,29,1,1.000000,,,0.000000,1,0.5036496350364964,0.291970802919708,0.0364963503649635,E 常规,69,1
2026-05-16,44822,0E-10,99224355.1017297492,,-0.016546863972,,110244990.6202,99224360.2909,1601039.9803,936891,44822,-0.01452256,,-0.01452256,-0.01489280,-1601039.9803,110244990.6202,OK,40817.1154,59644.4969,3.9806,96.0194,AG03-B-v1,1541395.4835,95160362.8658,1560222.8649,1500578.3680,18827.3815,0.01415232,0.01361131,0.00017078,117.6711,2213.7424,35.7200,1601039.9803,1703.2340,110244990.6202,44822.0000,,117.6711,5.1891,13.6799,51.8914,165.7016,337.2844,1297.2861,11.1494,-2.1006,24.655489,94.831616,8.601757,29,105,26492,16,0E-8,0.01452256,,0.00041136,0.036278,0.900035,0.069678,,2026-05-16,2026-05-16,1,940,29,1,1.000000,,,0.000000,5,0.49635036496350365,0.6496350364963503,0.8686131386861314,E 常规,70,1
2026-04-25,44665,0E-10,84697867.8418117341,,-0.019411523801,,93593700.6380,84710353.7722,1612223.8734,910449,44665,-0.01722577,,-0.01722577,-0.01757910,-1612223.8734,93593700.6380,OK,33068.7220,62536.6999,3.9962,96.0038,AG03-B-v1,1549687.1735,81324304.7122,1579155.1514,1516618.4515,29467.9779,0.01687245,0.01620428,0.00031485,102.7995,1896.5712,36.0959,1612223.8734,1724.3036,93593700.6380,44665.0000,,102.7995,5.2352,15.7056,52.3519,170.235,316.2355,1309.0171,13.088,-2.3191,20.135243,83.347299,6.545415,29,110,25739,16,0E-8,0.01722577,,0.00039037,0.036547,0.905086,0.065035,,2026-04-25,2026-04-25,1,935,29,1,1.000000,,,0.000000,3,0.48905109489051096,0.46715328467153283,0.4306569343065693,E 常规,71,1
2026-07-31,27189,0E-10,62049221.2255558586,,-0.018095625935,,93174502.2258,84340161.1501,1670338.6983,962480,45204,-0.01792699,-0.01792699,,-0.01865550,-1670338.6983,93174502.2258,OK,67878.2394,61335.2622,3.9997,96.0003,AG03-B-v1,1609003.4361,80893827.5244,1602460.4589,1541125.1967,-6542.9771,0.01719849,0.01654020,-0.00007022,96.8067,1865.7677,36.9511,1670338.6983,1736.3188,93174502.2258,45204.0000,96.8067,,4.6843,15.511,51.6356,182.1429,344.5297,1301.3933,12.8426,-2.0439,22.211926,83.901183,6.241154,29,110,25632,16,1.00000000,0.01792699,0.01792699,0.00080482,0.040267,0.905185,0.080069,,2026-07-31,2026-07-31,1,962,29,1,1.000000,,1.000000,3.333333,2,0.48175182481751827,0.44525547445255476,0.38686131386861317,E 常规,72,1
2026-06-04,30021,0E-10,66657966.2064205728,,-0.017940949358,,90084749.5235,81094662.6873,1672924.5698,856947,45295,-0.01857056,,-0.01857056,-0.01923807,-1672924.5698,90084749.5235,OK,60131.9082,64610.3636,4.0111,95.9889,AG03-B-v1,1608314.2062,77742641.2651,1612792.6616,1548182.2980,4478.4554,0.01790306,0.01718584,0.00004971,105.1229,1790.3668,36.9340,1672924.5698,1772.1659,90084749.5235,45295.0000,,105.1229,5.1431,16.6172,51.4311,175.9303,385.733,1704.1582,12.8578,-2.0771,23.212933,102.554114,6.326165,29,124,24132,16,0E-8,0.01857056,,0.00074150,0.044519,0.900204,0.077222,,2026-06-04,2026-06-04,1,944,29,1,1.000000,,,0.000000,2,0.4744525547445255,0.38686131386861317,0.32116788321167883,E 常规,73,1
2026-05-28,29212,0E-10,67116917.3758269266,,-0.020855384205,,92207188.2070,82847213.5925,1691474.5712,824350,45214,-0.01834428,,-0.01834428,-0.01906837,-1691474.5712,92207188.2070,OK,66766.6679,71913.7384,4.0268,95.9732,AG03-B-v1,1619560.8328,79348795.3541,1624707.9034,1552794.1649,5147.0705,0.01762019,0.01684027,0.00005582,111.8544,1832.3354,37.4104,1691474.5712,1782.3757,92207188.2070,45214.0000,,111.8544,5.1891,15.5674,51.8914,174.5754,344.5306,1471.1951,12.9729,-2.1006,22.131495,94.504665,7.185155,29,112,23110,16,0E-8,0.01834428,,0.00080590,0.041970,0.898490,0.073639,,2026-05-28,2026-05-28,1,949,29,1,1.000000,,,0.000000,2,0.46715328467153283,0.40875912408759124,0.35036496350364965,E 常规,74,1
2026-07-08,27330,0E-10,75550243.1269084875,,-0.019056820806,,111319206.6432,100401529.3608,1701728.5421,864702,45170,-0.01528693,-0.01528693,,-0.01588753,-1701728.5421,111319206.6432,OK,66858.8470,62334.7194,4.0103,95.9897,AG03-B-v1,1639393.8227,96270447.1562,1634869.6951,1572534.9757,-4524.1276,0.01468632,0.01412636,-0.00004064,128.7371,2222.7480,37.6739,1701728.5421,1802.6785,111319206.6432,45170.0000,128.7371,,5.1636,17.0525,58.7334,204.3903,420.4587,1663.6167,12.9089,-2.1353,24.656694,97.558414,7.549446,29,111,24464,16,1.00000000,0.01528693,0.01528693,0.00066591,0.046653,0.901925,0.101837,,2026-07-08,2026-07-08,1,944,29,1,1.000000,,1.000000,3.333333,5,0.45985401459854014,0.5912408759124088,0.8832116788321168,E 常规,75,1
2026-07-01,27179,0E-10,86616603.2716714306,,-0.011110436375,,136486610.8159,122928597.9584,1732494.4592,989913,45359,-0.01269351,,-0.01269351,-0.01336794,-1732494.4592,136486610.8159,OK,92050.3733,65981.9147,4.0251,95.9749,AG03-B-v1,1666512.5445,117898492.9682,1640444.0860,1574462.1712,-26068.4585,0.01201908,0.01153565,-0.00019100,137.8774,2710.1258,38.1952,1732494.4592,1837.2158,136486610.8159,45359.0000,,137.8774,5.1636,16.6362,60.0,204.3903,422.0803,2012.0786,12.9089,-2.0439,25.371247,120.946042,8.287809,29,115,29290,16,0E-8,0.01269351,,0.00074881,0.058361,0.900664,0.091139,,2026-07-01,2026-07-01,1,943,29,1,1.000000,,,0.000000,5,0.45255474452554745,0.7445255474452555,0.9854014598540146,E 常规,76,1
2026-04-09,45260,0E-10,97553590.1277316177,,-0.017591659268,,108560778.6693,97555688.5131,1678915.4557,1058773,45260,-0.01546521,,-0.01546521,-0.01582732,-1678915.4557,108560778.6693,OK,39310.3469,62590.9295,4.0150,95.9850,AG03-B-v1,1616324.5263,93626705.2554,1639605.1088,1577014.1793,23280.5825,0.01510311,0.01452656,0.00021445,102.5345,2155.4505,37.0949,1678915.4557,1801.4114,108560778.6693,45260.0000,,102.5345,5.2352,13.3481,52.3519,170.2707,316.2355,1308.7977,11.248,-2.1082,23.691512,98.05159,7.681609,29,112,29127,16,0E-8,0.01546521,,0.00040295,0.035413,0.898627,0.070228,,2026-04-09,2026-04-09,1,932,29,1,1.000000,,,0.000000,4,0.44525547445255476,0.5693430656934306,0.8029197080291971,E 常规,77,1
2026-05-14,44585,0E-10,77479159.2484367910,,-0.022329441582,,85910249.0788,77486894.1344,1691673.4790,910509,44586,-0.01969117,,-0.01969117,-0.02016827,-1691673.4790,85910249.0788,OK,40987.4534,61124.8612,3.9761,96.0239,AG03-B-v1,1630548.6178,74356002.1048,1650686.0256,1589561.1644,20137.4078,0.01921408,0.01850258,0.00023440,94.3541,1737.9198,37.9418,1691673.4790,1815.1003,85910249.0788,44586.0000,,94.3541,5.1891,15.5674,51.8914,176.6255,305.2861,1259.9641,12.6037,-2.1006,19.610563,80.935892,6.060992,29,111,24515,16,0E-8,0.01969117,,0.00052896,0.033358,0.901952,0.064299,,2026-05-14,2026-05-14,1,932,29,1,1.000000,,,0.000000,2,0.43795620437956206,0.32116788321167883,0.2116788321167883,E 常规,78,1
2026-05-18,42049,0E-10,76738559.2381591177,,-0.022568768075,,85409097.9551,76738559.2382,1696174.7974,815905,42049,-0.01985942,,-0.01985942,-0.02027764,-1696174.7974,85409097.9551,OK,35719.9484,57980.9530,3.9804,96.0196,AG03-B-v1,1638193.8445,73645139.2925,1660454.8490,1602473.8961,22261.0046,0.01944119,0.01876233,0.00026064,104.6802,1824.9794,40.3381,1696174.7974,1940.7034,85409097.9551,42049.0000,,104.6802,4.4113,12.9729,51.8914,155.6743,300.0,1309.5863,10.5031,-2.1006,23.125201,100.948154,8.069169,29,104,23097,16,0E-8,0.01985942,,0.00046548,0.034033,0.898482,0.072515,,2026-05-18,2026-05-18,1,874,29,1,1.000000,,,0.000000,1,0.4306569343065693,0.30656934306569344,0.18248175182481752,E 常规,79,1
2026-07-09,27142,0E-10,79532159.4506355849,,-0.006293204827,,122192945.2852,110265948.4668,1739563.0341,927720,45568,-0.01423620,-0.01423620,,-0.01475685,-1739563.0341,122192945.2852,OK,63619.6127,63622.3465,4.0053,95.9947,AG03-B-v1,1675940.6877,105673209.9673,1675943.4215,1612321.0750,2.7338,0.01371555,0.01319488,2E-8,131.7132,2419.8110,38.1751,1739563.0341,1833.0485,122192945.2852,45568.0000,131.7132,,5.1636,18.3951,61.3171,204.3903,433.163,2000.0,12.9089,-2.0439,23.5477,108.724439,7.16022,29,120,25420,16,1.00000000,0.01423620,0.01423620,0.00057697,0.044809,0.902392,0.090638,,2026-07-09,2026-07-09,1,949,29,1,1.000000,,1.000000,3.333333,5,0.4233576642335766,0.656934306569343,0.9562043795620438,E 常规,80,1
2026-03-28,43947,0E-10,96480481.8342991695,,-0.018418982268,,108156614.0544,96491593.8231,1742660.0898,915445,43947,-0.01611238,,-0.01611238,-0.01643542,-1742660.0898,108156614.0544,OK,34938.8289,69987.6904,4.0063,95.9937,AG03-B-v1,1672672.3994,92538049.4038,1707721.2609,1637733.5705,35048.8615,0.01578934,0.01514224,0.00032406,118.1465,2195.6355,39.6537,1742660.0898,1915.0111,108156614.0544,43947.0000,,118.1465,5.2663,15.799,52.6635,204.7599,412.1722,1753.3093,13.1659,-2.2009,26.08844,110.975715,7.478082,29,110,26018,16,0E-8,0.01611238,,0.00036209,0.032797,0.892147,0.076527,,2026-03-28,2026-03-28,1,910,29,1,1.000000,,,0.000000,4,0.41605839416058393,0.5255474452554745,0.7883211678832117,E 常规,81,1
2026-06-02,29037,0E-10,68318547.0167587140,,-0.023965242087,,94341790.8699,84963125.2138,1792378.7342,954545,44975,-0.01899878,,-0.01899878,-0.01971289,-1792378.7342,94341790.8699,OK,67370.2159,71956.9048,4.0057,95.9943,AG03-B-v1,1720421.8294,81460636.6194,1725008.5183,1653051.6135,4586.6889,0.01828467,0.01752194,0.00004862,98.8343,1889.1190,39.8528,1792378.7342,1896.6971,94341790.8699,44975.0000,,98.8343,5.1431,15.4293,51.4311,170.6644,334.3019,1285.7767,12.8578,-2.0771,21.666665,83.333331,6.405616,29,120,26630,16,0E-8,0.01899878,,0.00079293,0.045927,0.900588,0.072527,,2026-06-02,2026-06-02,1,945,29,1,1.000000,,,0.000000,3,0.40875912408759124,0.35766423357664234,0.45255474452554745,E 常规,82,1
2026-07-16,28068,0E-10,77360122.8519189572,,-0.025331875685,,119135160.4633,107675280.3349,1795848.9262,931748,45776,-0.01507405,-0.01507405,,-0.01564538,-1795848.9262,119135160.4633,OK,68065.5491,71587.7971,3.9815,96.0185,AG03-B-v1,1724261.1291,103384145.8598,1727783.3770,1656195.5799,3522.2480,0.01450272,0.01390182,0.00002957,127.8620,2352.2213,39.2312,1795848.9262,1874.5813,119135160.4633,45776.0000,127.8620,,4.3856,14.3073,51.6356,200.0,408.7806,1663.6167,12.2634,-2.0439,28.571428,116.277299,8.936823,29,117,25868,16,1.00000000,0.01507405,0.01507405,0.00063214,0.039950,0.903808,0.092113,,2026-07-16,2026-07-16,1,958,29,1,1.000000,,1.000000,3.333333,5,0.40145985401459855,0.6131386861313869,0.9343065693430657,E 常规,83,1
2026-06-08,28396,0E-10,75724785.4965185398,,-0.017984350114,,99633431.5896,89830907.9349,1817770.0543,805170,42395,-0.01824458,,-0.01824458,-0.01912727,-1817770.0543,99633431.5896,OK,87945.0127,73281.6555,4.0060,95.9940,AG03-B-v1,1744488.3987,86052167.4384,1729825.0416,1656543.3860,-14663.3572,0.01736189,0.01662638,-0.00014717,123.7421,2118.9034,42.8770,1817770.0543,2089.3909,99633431.5896,42395.0000,,123.7421,5.1431,17.4788,60.0,200.0,402.0758,1954.6864,12.8578,-2.5716,23.003565,111.831538,7.079535,29,114,22265,16,0E-8,0.01824458,,0.00097901,0.042639,0.901614,0.080972,,2026-06-08,2026-06-08,1,870,29,1,1.000000,,,0.000000,3,0.39416058394160586,0.4233576642335766,0.5985401459854015,E 常规,84,1
2026-05-21,39035,0E-10,68422343.1694929252,,-0.024256644451,,80913583.0678,73613557.8521,1785226.8339,832651,44960,-0.02206338,,-0.02206338,-0.02255331,-1785226.8339,80913583.0678,OK,39642.3387,72541.5274,4.0067,95.9933,AG03-B-v1,1712685.3065,70607445.7722,1745584.4952,1673042.9678,32899.1887,0.02157344,0.02067691,0.00040660,97.1759,1637.3122,39.7070,1785226.8339,1897.1592,80913583.0678,44960.0000,,97.1759,5.1891,14.7043,51.8914,155.6743,305.3374,1309.3575,12.6037,-2.3113,20.765122,89.045664,6.608653,29,108,23713,16,0E-8,0.02206338,,0.00053852,0.037301,0.909780,0.070297,,2026-05-21,2026-05-21,1,941,29,1,1.000000,,,0.000000,1,0.38686131386861317,0.23357664233576642,0.08759124087591241,E 常规,85,1
2026-05-10,41050,0E-10,78775927.8915910867,,-0.023180328445,,93521731.3512,78778035.7969,1794834.8707,919901,41050,-0.01919163,,-0.01919163,-0.01952573,-1794834.8707,93521731.3512,OK,31245.0577,76933.2779,3.9828,96.0172,AG03-B-v1,1717901.5928,75562498.7686,1763589.8130,1686656.5351,45688.2202,0.01885754,0.01803492,0.00048853,101.6650,1919.0752,43.7231,1794834.8707,2101.6802,93521731.3512,41050.0000,,101.6650,5.1891,12.9729,51.8914,150.0,259.4572,1297.2854,10.8136,-2.5946,20.000001,99.999951,7.836745,29,112,25569,16,0E-8,0.01919163,,0.00039662,0.028726,0.842350,0.062161,,2026-05-10,2026-05-10,1,854,29,1,1.000000,,,0.000000,3,0.3795620437956204,0.34306569343065696,0.4233576642335766,E 常规,86,1
2026-04-22,45297,0E-10,74298154.7827564894,,-0.024838952610,,81924509.6366,74305484.0501,1805448.1763,925604,45297,-0.02203795,,-0.02203795,-0.02254666,-1805448.1763,81924509.6366,OK,41676.1665,71112.8645,3.9873,96.0127,AG03-B-v1,1734335.3118,71289512.3586,1763772.0097,1692659.1453,29436.6979,0.02152923,0.02066121,0.00035931,88.5092,1640.4063,39.8580,1805448.1763,1912.5510,81924509.6366,45297.0000,,88.5092,4.2165,13.088,50.0,157.0557,300.0,1308.7977,10.5412,-2.1082,22.9218,99.999999,6.762637,29,114,24747,16,0E-8,0.02203795,,0.00056088,0.035149,0.906999,0.070971,,2026-04-22,2026-04-22,1,944,29,1,1.000000,,,0.000000,1,0.3722627737226277,0.24087591240875914,0.10948905109489052,E 常规,87,1
2026-06-19,26878,0E-10,64925661.8645496996,,-0.015621852653,,98461211.0706,88930805.5536,1863261.4032,935986,45446,-0.01892381,,-0.01892381,-0.01976596,-1863261.4032,98461211.0706,OK,82918.5040,84321.6391,4.0142,95.9858,AG03-B-v1,1778939.7640,85256965.6336,1780342.8992,1696021.2600,1403.1351,0.01808167,0.01722527,0.00001425,105.1952,1956.8456,40.9995,1863261.4032,1971.7052,98461211.0706,45446.0000,,105.1952,5.1431,16.6172,51.9286,200.0,385.733,1704.1582,12.8578,-2.5716,23.212933,102.554114,6.330514,29,121,25829,16,0E-8,0.01892381,,0.00093239,0.050554,0.903206,0.092270,,2026-06-19,2026-06-19,1,945,29,1,1.000000,,,0.000000,3,0.36496350364963503,0.36496350364963503,0.5547445255474452,E 常规,88,1
2026-08-01,26828,0E-10,57965114.0899609215,,-0.029995327776,,88775638.2642,79831547.6499,1854262.6864,1003869,44997,-0.02088707,-0.02088707,,-0.02167915,-1854262.6864,88775638.2642,OK,70317.8196,80362.4608,4.0001,95.9999,AG03-B-v1,1773900.2256,76560145.9310,1783944.8668,1703582.4059,10044.6412,0.02009498,0.01918975,0.00011315,88.4335,1774.1527,41.2086,1854262.6864,1939.6053,88775638.2642,44997.0000,88.4335,,4.0407,12.8426,50.5091,152.3094,303.0548,1284.2576,10.2741,-2.0204,23.597663,99.999997,6.885962,29,112,27815,16,1.00000000,0.02088707,0.02088707,0.00088083,0.045726,0.899251,0.090459,,2026-08-01,2026-08-01,1,956,29,1,1.000000,,1.000000,3.333333,2,0.35766423357664234,0.2846715328467153,0.2846715328467153,E 常规,89,1
2026-03-24,43751,0E-10,84074578.7317308534,,-0.022650999040,,93351700.2362,84074578.7317,1846400.0672,915631,43751,-0.01977897,,-0.01977897,-0.02039998,-1846400.0672,93351700.2362,OK,57973.1350,73579.1536,4.0174,95.9826,AG03-B-v1,1772820.9135,80562328.6540,1788426.9322,1714847.7786,15606.0187,0.01915795,0.01836975,0.00016717,101.9534,1921.6607,42.2025,1846400.0672,2044.7398,93351700.2362,43751.0000,,101.9534,4.4018,13.7174,52.6635,176.0718,350.6619,1344.2885,12.3236,-2.2009,25.563249,97.998625,7.432403,29,111,25696,16,0E-8,0.01977897,,0.00068954,0.031558,0.900622,0.074210,,2026-03-24,2026-03-24,1,903,29,1,1.000000,,,0.000000,2,0.35036496350364965,0.31386861313868614,0.40145985401459855,E 常规,90,1
2026-07-23,27223,0E-10,65858896.9523089102,,-0.015586396031,,99419317.9538,89249883.6498,1876401.7388,906668,45573,-0.01887361,-0.01887361,,-0.01968680,-1876401.7388,99419317.9538,OK,80845.9980,77055.9112,3.9943,96.0057,AG03-B-v1,1799345.8275,85640012.4998,1795555.7408,1718499.8295,-3790.0867,0.01806043,0.01728537,-0.00003812,109.6535,1958.3939,41.1735,1876401.7388,1956.6233,99419317.9538,45573.0000,109.6535,,5.1636,15.4907,53.2115,202.8528,379.0177,1500.5511,12.2634,-2.0439,24.467489,96.868076,7.078681,29,120,22890,16,1.00000000,0.01887361,0.01887361,0.00090584,0.050302,0.897712,0.089708,,2026-07-23,2026-07-23,1,959,29,1,1.000000,,1.000000,3.333333,3,0.34306569343065696,0.3722627737226277,0.5912408759124088,E 常规,91,1
2026-06-24,27538,0E-10,67981519.1614057774,,-0.026541913671,,101736986.1921,91332700.8999,1892658.6479,876052,45431,-0.01860345,,-0.01860345,-0.01948280,-1892658.6479,101736986.1921,OK,89463.1355,81147.8892,3.9979,96.0021,AG03-B-v1,1811510.7587,87645536.4814,1803195.5125,1722047.6233,-8315.2463,0.01772409,0.01692647,-0.00008173,116.1312,2010.3608,41.6601,1892658.6479,1990.1773,101736986.1921,45431.0000,,116.1312,5.1431,17.0416,57.0946,200.0,400.0,1704.1582,12.8578,-2.5716,23.471999,100.0,6.81458,29,112,24542,16,0E-8,0.01860345,,0.00097953,0.053844,0.897734,0.098144,,2026-06-24,2026-06-24,1,951,29,1,1.000000,,,0.000000,4,0.3357664233576642,0.3795620437956204,0.6496350364963503,E 常规,92,1
2026-03-27,43723,0E-10,86258911.6821753105,,-0.021720854081,,95756831.5065,86288306.3178,1830918.2527,929828,43725,-0.01912050,,-0.01912050,-0.01951075,-1830918.2527,95756831.5065,OK,37369.4395,70035.2866,4.0268,95.9732,AG03-B-v1,1760882.9662,82752617.6833,1793548.8132,1723513.5266,32665.8470,0.01873024,0.01799886,0.00034113,102.9834,1973.4318,41.8735,1830918.2527,2007.5858,95756831.5065,43725.0000,,102.9834,4.4782,15.4063,52.6635,176.2425,350.2405,1371.7421,13.1659,-2.2009,22.733612,89.037815,6.684504,29,118,26509,16,0E-8,0.01912050,,0.00043308,0.033319,0.901119,0.078435,,2026-03-27,2026-03-27,1,912,29,1,1.000000,,,0.000000,3,0.3284671532846715,0.35036496350364965,0.49635036496350365,E 常规,93,1
2026-07-28,27325,0E-10,76645046.0468545123,,-0.014206454447,,112581319.4817,100692088.9207,1912097.0716,870102,45487,-0.01698414,-0.01698414,,-0.01793002,-1912097.0716,112581319.4817,OK,106488.5230,66024.2966,4.0425,95.9575,AG03-B-v1,1846072.7750,96556620.6921,1805608.5486,1739584.2520,-40464.2263,0.01603826,0.01545180,-0.00035942,129.3886,2213.6454,42.0361,1912097.0716,1987.6269,112581319.4817,45487.0000,129.3886,,5.1636,16.18,56.7963,200.0,408.7806,1807.6106,12.9089,-2.0439,25.264531,111.718692,7.996816,29,113,23175,16,1.00000000,0.01698414,0.01698414,0.00105757,0.049158,0.894394,0.075013,,2026-07-28,2026-07-28,1,962,29,1,1.000000,,1.000000,3.333333,5,0.32116788321167883,0.48175182481751827,0.8905109489051095,E 常规,94,1
2026-06-13,30238,0E-10,67487845.9809424146,,-0.021127563467,,88907122.7604,80055598.4805,1870367.5085,881125,45466,-0.02103732,,-0.02103732,-0.02168030,-1870367.5085,88907122.7604,OK,57165.2401,72585.9605,3.9845,96.0155,AG03-B-v1,1797781.5479,76765257.6570,1813202.2684,1740616.3079,15420.7205,0.02039434,0.01957792,0.00017345,100.9018,1760.7795,41.1377,1870367.5085,1970.8825,88907122.7604,45466.0000,,100.9018,5.1431,18.0009,52.187,176.3226,340.8316,1357.9674,12.8578,-2.5716,18.934172,75.438973,5.605385,29,111,25778,16,0E-8,0.02103732,,0.00071407,0.045786,0.900441,0.089398,,2026-06-13,2026-06-13,1,949,29,1,1.000000,,,0.000000,2,0.31386861313868614,0.27007299270072993,0.291970802919708,E 常规,95,1
2026-06-27,27333,0E-10,69794881.8690944575,,-0.025685244026,,104708614.4660,93958826.5837,1923029.5606,891559,45351,-0.01836553,,-0.01836553,-0.01910009,-1923029.5606,104708614.4660,OK,76914.0513,77829.3389,3.9896,96.0104,AG03-B-v1,1845200.2217,90129159.2084,1846115.5093,1768286.1704,915.2876,0.01763098,0.01688769,0.00000874,117.4444,2071.8138,42.4032,1923029.5606,2017.8694,104708614.4660,45351.0000,,117.4444,5.1431,16.6172,51.9286,180.1271,349.9539,1542.9321,12.8578,-2.0771,21.05979,92.85173,7.067658,29,122,25162,16,0E-8,0.01836553,,0.00081859,0.046987,0.897336,0.092581,,2026-06-27,2026-06-27,1,953,29,1,1.000000,,,0.000000,4,0.30656934306569344,0.40145985401459855,0.7372262773722628,E 常规,96,1
2026-03-31,44849,0E-10,93757111.3421810437,,-0.020966829177,,103881467.3880,93757111.3422,1915323.0769,1021875,44849,-0.01843758,,-0.01843758,-0.01892339,-1915323.0769,103881467.3880,OK,50466.2607,78960.2588,4.0029,95.9971,AG03-B-v1,1836362.8182,89939965.1705,1864856.8163,1785896.5575,28493.9981,0.01795178,0.01719168,0.00027429,101.6577,2090.5062,42.7060,1915323.0769,2063.9257,103881467.3880,44849.0000,,101.6577,4.4018,14.7577,52.3519,160.5758,344.8542,1316.5963,12.6494,-2.3526,23.367817,89.214448,6.888471,29,121,28040,16,0E-8,0.01843758,,0.00053827,0.033926,0.902539,0.068272,,2026-03-31,2026-03-31,1,928,29,1,1.000000,,,0.000000,4,0.29927007299270075,0.39416058394160586,0.7007299270072993,E 常规,97,1
