bet_ip,m_a,m_b,n_same_round,n_opposite_round,opposite_rate,hedge_coverage,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_hedge,roi_non_hedge,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_hedge,avg_stake_non_hedge,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_hedge,hold_rate,hold_rate_hedge,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_hedge,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_hedge,ramp_recent,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
113.211.129.122,21961955,50053955,51,4,0.0784314,0E-7,104377.0086,92028.4049,-9876.0807,362,304,0.09461931,0.09510258,0.03811134,0.09461931,9876.0807,104377.0086,OK,0.0000,-567.5275,4.3481,95.6519,AG03-B-v1,-9308.5533,87216.6710,-9876.0807,-9308.5533,-567.5275,-0.09461931,-0.08918203,-0.00543728,288.3343,302.7250,-32.4871,-1975.2161,-126.6164,20875.4017,60.8000,287.4776,442.5427,2.1082,17.6243,340.5415,851.3536,1702.7073,3154.9158,17.0271,0.0,96.611614,179.009927,16.360087,24,47,1,2,0.99152030,-0.09461931,-0.09510258,0E-8,0.000000,0.881692,0.792818,0.05699124,2026-03-30,2026-04-03,5,78,51,5,1.000000,0.649604,,0.000000,4,0.984488107549121,0.9472595656670114,0.7792140641158222,A 平台净亏首位 · 立即处置,31,1
14.192.215.252,105803163,32630138,49,9,0.1836735,0.1111111,54996.0658,48529.1601,-9330.3096,615,521,0.16965413,0.17112107,-0.63995869,0.16287798,9330.3096,54996.0658,OK,372.6613,-570.0206,5.7236,94.2764,AG03-B-v1,-8760.2891,45656.3405,-9702.9709,-9132.9503,-942.6818,-0.17643027,-0.16606552,-0.01714090,89.4245,93.1462,-17.9085,-777.5258,-48.3436,4583.0055,43.4167,89.8471,24.8669,17.6243,35.2485,70.497,176.2425,352.485,881.2125,34.0541,0.0,10.0,25.0,2.536973,30,82,1,7,0.99819137,-0.16965413,-0.17112107,0.00767912,0.689431,0.882411,0.055285,0.81107977,2026-03-24,2026-06-12,12,193,98,81,0.148148,3.613118,,0.000000,4,0.983971044467425,0.9896587383660806,0.7192347466390899,A 平台净亏首位 · 立即处置,32,1
14.192.215.147,105803163,32630138,34,9,0.2647059,0E-7,80639.1042,74489.2334,-8496.0000,954,657,0.10535831,0.10535831,,0.09796843,8496.0000,80639.1042,OK,595.9139,-509.7600,6.0000,94.0000,AG03-B-v1,-7986.2400,70019.8794,-9091.9139,-8582.1539,-1105.6739,-0.11274820,-0.10642670,-0.01371139,84.5274,113.3778,-12.9315,-772.3636,-33.9840,7330.8277,59.7273,84.5274,,17.2265,34.4531,68.9061,172.2653,275.6245,861.3264,34.4531,0.0,8.0,25.0,2.453407,29,104,1,4,1.00000000,-0.10535831,-0.10535831,0.00800000,0.800000,0.923736,0.004193,,2026-05-08,2026-05-20,11,250,128,13,0.846154,,,0.000000,4,0.983453981385729,0.9576008273009308,0.7626680455015512,A 平台净亏首位 · 立即处置,33,1
27.240.217.178,117980155,139992918,93,0,0E-7,,91274.3725,82462.5660,-8781.1052,764,670,0.09620559,0.09620559,,0.09620559,8781.1052,91274.3725,OK,0.0000,-358.5694,4.5890,95.4110,AG03-B-v1,-8422.5358,78542.2816,-8781.1052,-8422.5358,-358.5694,-0.09620559,-0.09227712,-0.00392848,119.4691,123.0785,-13.1061,-2195.2763,-365.8794,22818.5931,167.5000,119.4691,,21.5448,64.6343,107.7238,323.1714,407.1925,667.8875,21.5448,0.0,6.299947,10.333333,1.848386,10,35,1,2,1.00000000,-0.09620559,-0.09620559,0E-8,0.000000,0.903458,0.002618,,2026-04-08,2026-04-12,4,24,18,5,0.800000,,,0.000000,4,0.9829369183040331,0.9493278179937953,0.7688728024819028,A 平台净亏首位 · 立即处置,34,1
103.199.33.161,144492584,147470150,35,35,1.0000000,0.9714286,154213.3852,135635.8040,-7576.8685,2660,2203,0.04913237,0.05338063,-0.44948379,0.04913237,7576.8685,154213.3852,OK,0.0000,-305.9851,3.8906,96.1094,AG03-B-v1,-7270.8834,130261.6734,-7576.8685,-7270.8834,-305.9851,-0.04913237,-0.04714820,-0.00198417,57.9750,61.5687,-3.4393,-148.5660,-18.4802,3023.7919,43.1961,57.8112,86.8544,18.0009,51.8914,52.3519,104.2433,257.1553,385.9902,51.8914,-2.5946,4.955641,7.438417,1.117235,29,143,1,9,0.99155186,-0.04913237,-0.05338063,0E-8,0.000000,0.879533,0.030075,0.50286442,2026-03-24,2026-07-29,51,410,280,128,0.398438,0.665610,0.548256,0.109239,5,0.9824198552223371,0.921406411582213,0.81282316442606,A 平台净亏首位 · 立即处置,35,1
27.74.186.179,144590578,148952717,67,5,0.0746269,0E-7,1899552.3912,1716861.7648,-7380.3628,5792,5697,0.00388532,0.00957569,-0.08140122,0.00388532,7380.3628,1899552.3912,OK,0.0000,-221.4109,3.0000,97.0000,AG03-B-v1,-7158.9519,1665355.9118,-7380.3628,-7158.9519,-221.4109,-0.00388532,-0.00376876,-0.00011656,327.9614,301.3624,-1.2955,-922.5453,-3.6573,237444.0489,712.1250,320.4499,505.5836,83.7631,164.9085,392.6393,785.2786,1047.0382,2617.5955,130.8798,0.0,6.349207,15.873016,1.988748,29,176,1,8,0.93745256,-0.00388532,-0.00957569,0E-8,0.000000,0.903824,0.000000,0.09097691,2026-04-21,2026-04-28,8,2018,232,8,1.000000,0.633822,,0.000000,5,0.9819027921406411,0.8226473629782833,0.922440537745605,A 平台净亏首位 · 立即处置,36,1
110.28.106.48,117980155,139992918,153,0,0E-7,,78627.5988,62555.2084,-7535.8182,959,805,0.09584190,0.09660702,-0.06764706,0.09584190,7535.8182,78627.5988,OK,0.0000,-392.8795,5.2680,94.7320,AG03-B-v1,-7142.9387,59421.9541,-7535.8182,-7142.9387,-392.8795,-0.09584190,-0.09084518,-0.00499671,81.9892,77.7083,-9.3613,-2511.9394,-259.8558,26209.1996,268.3333,82.3804,40.6957,10.7724,21.5448,64.6343,161.5857,323.1714,667.8875,21.5448,0.0,15.0,30.999998,3.805526,11,45,1,3,0.99534183,-0.09584190,-0.09660702,0E-8,0.000000,0.795588,0.000000,0.16425408,2026-04-05,2026-04-07,3,29,18,3,1.000000,2.024303,,0.000000,4,0.9813857290589452,0.9477766287487074,0.7621509824198552,A 平台净亏首位 · 立即处置,37,1
14.226.232.21,143341486,87589020,36,36,1.0000000,1.0000000,189365.9120,174686.2278,-7404.6374,1930,1655,0.03910227,0.03909546,0.05139599,0.03910227,7404.6374,189365.9120,OK,0.0000,-267.9881,3.6591,96.3409,AG03-B-v1,-7136.6494,168327.7741,-7404.6374,-7136.6494,-267.9881,-0.03910227,-0.03768709,-0.00141519,98.1171,105.5506,-4.4741,-185.1159,-6.5239,4734.1478,41.3750,98.3685,17.4818,15.7056,104.7038,138.7326,169.6202,263.3173,395.9899,65.4399,0.0,2.514877,3.782001,0.937091,30,168,1,2,0.99944609,-0.03910227,-0.03909546,0E-8,0.000000,0.922480,0.000000,-0.01230053,2026-03-21,2026-04-29,40,1135,593,40,1.000000,5.626913,,0.000000,5,0.9803516028955532,0.9105480868665977,0.8350568769389866,A 平台净亏首位 · 立即处置,38,1
14.226.232.21,143343120,87589020,32,29,0.9062500,1.0000000,189365.9120,174686.2278,-7404.6374,1930,1655,0.03910227,0.03909546,0.05139599,0.03910227,7404.6374,189365.9120,OK,0.0000,-267.9881,3.6591,96.3409,AG03-B-v1,-7136.6494,168327.7741,-7404.6374,-7136.6494,-267.9881,-0.03910227,-0.03768709,-0.00141519,98.1171,105.5506,-4.4741,-185.1159,-6.5239,4734.1478,41.3750,98.3685,17.4818,15.7056,104.7038,138.7326,169.6202,263.3173,395.9899,65.4399,0.0,2.514877,3.782001,0.937091,30,168,1,2,0.99944609,-0.03910227,-0.03909546,0E-8,0.000000,0.922480,0.000000,-0.01230053,2026-03-21,2026-04-29,40,1135,593,40,1.000000,5.626913,,0.000000,5,0.9803516028955532,0.9105480868665977,0.8350568769389866,A 平台净亏首位 · 立即处置,39,1
223.104.86.66,144466329,146689241,92,69,0.7500000,0.4927536,99266.1144,87661.1144,-6184.9255,565,267,0.06230651,0.06230651,,0.06230651,6184.9255,99266.1144,OK,0.0000,-180.2625,3.0938,96.9062,AG03-B-v1,-6004.6630,85018.0298,-6184.9255,-6004.6630,-180.2625,-0.06230651,-0.06049056,-0.00181595,175.6922,328.3188,-23.1645,-441.7804,-143.8355,7090.4367,19.0714,175.6922,,50.0,100.0,200.0,350.0,500.0,1500.0,100.0,-10.0,5.0,15.0,1.756922,18,38,1,13,1.00000000,-0.06230651,-0.06230651,0E-8,0.000000,0.883092,0.097345,,2026-03-28,2026-08-03,14,43,36,129,0.108527,,1.330818,1.813681,4,0.9798345398138573,0.937435367114788,0.7719751809720786,A 平台净亏首位 · 立即处置,40,1
49.49.48.224,149373783,149423195,39,2,0.0512821,0E-7,145021.0014,129825.9707,-4475.5097,1178,1094,0.03086111,0.03076835,0.12328571,0.02280412,4475.5097,145021.0014,OK,1168.4337,-223.7755,5.0000,95.0000,AG03-B-v1,-4251.7342,123334.6722,-5643.9434,-5420.1679,-1392.2092,-0.03891811,-0.03737506,-0.00960005,123.1078,118.6709,-4.0910,-639.3585,-22.1560,20717.2859,156.2857,123.1935,72.7001,60.2372,103.8573,197.3288,210.062,291.5118,416.1768,94.5279,0.0,2.80685,4.0072,1.185356,29,75,1,3,0.99899739,-0.03086111,-0.03076835,0.00900000,0.900000,0.895222,0.000000,-0.09251736,2026-05-30,2026-06-05,7,202,123,7,1.000000,1.694545,,0.000000,5,0.9793174767321613,0.9002068252326784,0.8071354705274043,A 平台净亏首位 · 立即处置,41,1
171.234.13.244,147401563,147449329,58,0,0E-7,,30513.1695,28560.4433,-4075.1079,480,339,0.13355243,0.13355243,,0.13355243,4075.1079,30513.1695,OK,0.0000,-163.0043,4.0000,96.0000,AG03-B-v1,-3912.1036,27418.0256,-4075.1079,-3912.1036,-163.0043,-0.13355243,-0.12821033,-0.00534210,63.5691,84.2491,-12.0210,-582.1583,-24.6976,4359.0242,48.4286,63.5691,,26.176,39.2639,52.6635,130.8798,209.4076,410.9628,26.3317,0.0,5.333333,10.466676,1.61902,28,68,1,2,1.00000000,-0.13355243,-0.13355243,0E-8,0.000000,0.936004,0.000000,,2026-03-30,2026-05-17,7,165,100,49,0.142857,,,0.000000,4,0.9782833505687694,0.9731127197518097,0.6499482936918304,A 平台净亏首位 · 立即处置,42,1
171.234.13.244,147401563,147490058,57,0,0E-7,,30513.1695,28560.4433,-4075.1079,480,339,0.13355243,0.13355243,,0.13355243,4075.1079,30513.1695,OK,0.0000,-163.0043,4.0000,96.0000,AG03-B-v1,-3912.1036,27418.0256,-4075.1079,-3912.1036,-163.0043,-0.13355243,-0.12821033,-0.00534210,63.5691,84.2491,-12.0210,-582.1583,-24.6976,4359.0242,48.4286,63.5691,,26.176,39.2639,52.6635,130.8798,209.4076,410.9628,26.3317,0.0,5.333333,10.466676,1.61902,28,68,1,2,1.00000000,-0.13355243,-0.13355243,0E-8,0.000000,0.936004,0.000000,,2026-03-30,2026-05-17,7,165,100,49,0.142857,,,0.000000,4,0.9782833505687694,0.9731127197518097,0.6499482936918304,A 平台净亏首位 · 立即处置,43,1
120.235.48.218,101153588,72216248,7557,881,0.1165807,0.3677639,1027110.0000,931300.0000,-3891.0000,25290,17732,0.00378830,0.00359707,0.02264791,0.00378830,3891.0000,1027110.0000,OK,0.0000,-116.7300,3.0000,97.0000,AG03-B-v1,-3774.2700,903361.0000,-3891.0000,-3774.2700,-116.7300,-0.00378830,-0.00367465,-0.00011365,40.6133,52.5209,-0.2194,-486.3750,-0.9794,128388.7500,2216.5000,40.6216,39.8069,10.0,10.0,30.0,70.0,150.0,310.0,10.0,0.0,15.0,31.0,4.061329,17,169,1,2,0.98996213,-0.00378830,-0.00359707,0E-8,0.000000,0.906719,0.000000,-0.01905085,2026-04-12,2026-04-19,8,3973,136,8,1.000000,1.020466,,0.000000,5,0.9777662874870734,0.8216132368148914,0.9172699069286453,A 平台净亏首位 · 立即处置,44,1
36.238.170.63,140702365,142784566,83,7,0.0843373,0.2857143,65991.2587,58356.5861,-3874.8224,457,353,0.05871721,0.05736665,0.33333333,0.05871721,3874.8224,65991.2587,OK,0.0000,-154.9929,4.0000,96.0000,AG03-B-v1,-3719.8295,56022.3227,-3874.8224,-3719.8295,-154.9929,-0.05871721,-0.05636852,-0.00234869,144.4010,165.3161,-10.9768,-1937.4112,-176.1283,32995.6293,176.5000,144.3259,161.4778,107.6519,107.6519,215.3038,215.3038,322.9557,645.9114,107.6519,0.0,3.0,6.0,1.34137,13,17,1,8,0.99510608,-0.05871721,-0.05736665,0E-8,0.000000,0.884308,0.982495,-0.27596668,2026-06-11,2026-06-12,2,22,17,2,1.000000,0.893782,,0.000000,4,0.9772492244053774,0.9317476732161324,0.7445708376421923,A 平台净亏首位 · 立即处置,45,1
182.232.18.198,148139338,148139347,37,37,1.0000000,1.0000000,8471.2102,7126.3566,-3312.6887,116,49,0.39105259,0.39105259,,0.39105259,3312.6887,8471.2102,OK,0.0000,-132.5075,4.0000,96.0000,AG03-B-v1,-3180.1811,6841.3023,-3312.6887,-3180.1811,-132.5075,-0.39105259,-0.37541048,-0.01564210,73.0277,145.4358,-67.6059,-1656.3443,-150.5768,4235.6051,24.5000,73.0277,,21.0824,21.0824,42.0124,105.031,464.2367,770.9279,21.0824,-21.0062,22.020141,36.567421,3.463922,16,21,1,8,1.00000000,-0.39105259,-0.39105259,0E-8,0.000000,0.841244,0.000000,,2026-04-02,2026-05-30,2,22,19,59,0.033898,,,0.000000,2,0.9767321613236815,1.0,0.34126163391933817,A 平台净亏首位 · 立即处置,46,1
49.229.179.21,151152232,151152234,56,56,1.0000000,0.9642857,22605.4464,20621.0143,-2965.0123,332,166,0.13116363,0.13116363,,0.13116065,2965.0123,22605.4464,OK,0.0672,-118.4338,4.0241,95.9759,AG03-B-v1,-2846.5785,19796.0056,-2965.0795,-2846.6457,-118.5010,-0.13116660,-0.12592743,-0.00524214,68.0887,124.2230,-17.8615,-494.1687,-118.6005,3767.5744,27.6667,68.0887,,2.2009,20.7715,22.009,312.7169,408.7806,529.3701,20.7715,-2.2009,19.679925,25.485465,3.277994,16,28,1,7,1.00000000,-0.13116363,-0.13116363,0.00000326,0.009639,0.912214,0.000000,,2026-03-26,2026-07-11,6,25,24,108,0.055556,,5.880966,2.716109,3,0.9762150982419855,0.9725956566701137,0.5904860392967942,A 平台净亏首位 · 立即处置,47,1
103.199.33.253,144492584,147470150,39,39,1.0000000,0.9230769,140669.0119,127634.1820,-2874.0558,2913,2399,0.02043134,0.02252946,-0.13763741,0.02043134,2874.0558,140669.0119,OK,0.0000,-106.6172,3.9839,96.0161,AG03-B-v1,-2767.4386,122560.4970,-2874.0558,-2767.4386,-106.6172,-0.02043134,-0.01967341,-0.00075793,48.2901,53.2031,-1.1980,-52.2556,-8.4780,2557.6184,43.6182,48.0368,80.1178,12.9729,26.176,51.8914,130.8798,180.0087,261.7596,26.176,-2.5716,6.876874,10.0,1.844826,29,125,1,10,0.98690039,-0.02043134,-0.02252946,0E-8,0.000000,0.907337,0.021284,0.16016687,2026-03-22,2026-08-05,55,339,222,137,0.401460,0.599577,0.258584,0.012132,5,0.9756980351602895,0.8867631851085832,0.8066184074457083,A 平台净亏首位 · 立即处置,48,1
113.185.40.249,124751402,147671468,33,33,1.0000000,0E-7,15987.8311,14063.8386,-2882.2334,236,200,0.18027670,0.18027670,,0.18027670,2882.2334,15987.8311,OK,0.0000,-115.2722,3.9407,96.0593,AG03-B-v1,-2766.9612,13502.1974,-2882.2334,-2766.9612,-115.2722,-0.18027670,-0.17306670,-0.00721000,67.7450,70.3192,-14.4112,-320.2482,-38.9491,1776.4257,22.2222,67.7450,,5.2352,10.4704,13.088,263.3173,526.6345,789.9518,7.8528,0.0,50.297547,75.446327,6.47016,22,49,1,4,1.00000000,-0.18027670,-0.18027670,0E-8,0.000000,0.879659,0.000000,,2026-03-22,2026-04-19,9,74,45,29,0.310345,,,0.000000,3,0.9751809720785936,0.9906928645294726,0.5087900723888314,A 平台净亏首位 · 立即处置,49,1
116.98.249.194,146538170,153819417,36,33,0.9166667,0.2424242,18525.7783,15822.0902,-2761.7599,160,123,0.14907659,0.14907659,,0.14907659,2761.7599,18525.7783,OK,0.0000,-89.6638,3.3813,96.6188,AG03-B-v1,-2672.0961,15335.9189,-2761.7599,-2672.0961,-89.6638,-0.14907659,-0.14423665,-0.00483995,115.7861,128.6349,-22.4533,-460.2933,-106.2215,3087.6297,20.5000,115.7861,,5.137,10.2741,12.8426,144.0345,916.1584,1832.3169,7.7055,0.0,89.171995,178.34399,11.269752,16,23,1,2,1.00000000,-0.14907659,-0.14907659,0E-8,0.000000,0.854058,0.006250,,2026-03-23,2026-08-04,6,26,24,135,0.044444,,0.072997,0.202262,3,0.9746639089968976,0.983971044467425,0.5542916235780765,A 平台净亏首位 · 立即处置,50,1
171.234.13.69,147401563,147449329,65,0,0E-7,,18366.3797,16344.1030,-2600.9163,367,295,0.14161290,0.14161290,,0.14161290,2600.9163,18366.3797,OK,0.0000,-104.0367,4.0000,96.0000,AG03-B-v1,-2496.8797,15690.3389,-2600.9163,-2496.8797,-104.0367,-0.14161290,-0.13594839,-0.00566452,50.0446,55.4037,-8.8167,-260.0916,-18.3163,1836.6380,29.5000,50.0446,,26.3317,26.3317,52.6635,105.3269,157.9904,386.024,26.3317,0.0,6.0,14.660034,1.900545,29,70,1,2,1.00000000,-0.14161290,-0.14161290,0E-8,0.000000,0.889892,0.000000,,2026-03-21,2026-03-30,10,142,112,10,1.000000,,,0.000000,3,0.9741468459152016,0.9741468459152016,0.5511892450879007,A 平台净亏首位 · 立即处置,51,1
27.130.40.217,150709081,152580792,84,38,0.4523810,0E-7,82875.9760,75011.8546,-2480.8997,3478,3322,0.02993509,0.02942994,0.17068966,0.02993509,2480.8997,82875.9760,OK,0.0000,-99.2360,4.0000,96.0000,AG03-B-v1,-2381.6637,72011.3805,-2480.8997,-2381.6637,-99.2360,-0.02993509,-0.02873769,-0.00119740,23.8286,22.5803,-0.7468,-496.1799,-6.9688,16575.1952,664.4000,23.8188,26.9424,10.2195,10.2195,40.8781,40.8781,40.8781,61.3171,10.2195,0.0,4.0,6.0,2.331679,19,104,1,7,0.99642398,-0.02993509,-0.02942994,0E-8,0.000000,0.905110,0.002013,-0.14125971,2026-07-16,2026-07-20,5,356,59,5,1.000000,0.884063,1.000000,3.333333,4,0.9736297828335057,0.8981385729058945,0.7647362978283351,A 平台净亏首位 · 立即处置,52,1
49.230.45.167,151147387,151147396,37,37,1.0000000,0.8918919,21087.2948,19217.7806,-2437.3398,357,258,0.11558333,0.09881460,0.95000000,0.11497934,2437.3398,21087.2948,OK,12.7365,-101.2568,4.3193,95.6807,AG03-B-v1,-2336.0830,18417.2281,-2450.0762,-2348.8195,-113.9933,-0.11618732,-0.11138553,-0.00540578,59.0681,74.4875,-9.4471,-348.1914,-45.9875,3012.4707,36.8571,58.2306,207.7145,10.5031,21.0062,84.0248,186.9431,207.7145,209.8976,20.7715,-2.0838,9.88825,9.992177,2.811935,23,40,1,6,0.98029956,-0.11558333,-0.09881460,0.00066274,0.127731,0.911344,0.000000,-0.85118540,2026-05-05,2026-06-12,7,53,48,39,0.179487,0.280340,,0.000000,3,0.9731127197518097,0.9658738366080661,0.5811789038262668,A 平台净亏首位 · 立即处置,53,1
223.104.79.123,144466329,146689241,39,19,0.4871795,0.2631579,37024.2262,33959.5445,-2401.3913,256,202,0.06486000,0.06462086,0.95000000,0.06486000,2401.3913,37024.2262,OK,0.0000,-83.9377,3.1699,96.8301,AG03-B-v1,-2317.4536,32851.0927,-2401.3913,-2317.4536,-83.9377,-0.06486000,-0.06259290,-0.00226710,144.6259,168.1166,-11.8881,-218.3083,-77.4642,3365.8387,18.3636,145.1538,10.0000,50.0,100.0,200.0,300.0,500.0,598.1232,100.0,-22.0,5.0,5.981232,1.446259,17,28,1,7,0.99972991,-0.06486000,-0.06462086,0E-8,0.000000,0.917225,0.058594,-0.88537914,2026-04-02,2026-08-03,11,31,34,124,0.088710,14.515383,1.821491,0.545499,4,0.9725956566701137,0.93846949327818,0.6742502585315409,A 平台净亏首位 · 立即处置,54,1
171.234.13.22,147401563,147449329,104,1,0.0096154,0E-7,82160.0398,74239.7194,-2367.9685,930,675,0.02882141,0.02882141,,0.02882141,2367.9685,82160.0398,OK,0.0000,-92.6378,3.9871,96.0129,AG03-B-v1,-2275.3307,71273.7953,-2367.9685,-2275.3307,-92.6378,-0.02882141,-0.02769389,-0.00112753,88.3441,109.9848,-3.5081,-169.1406,-7.5654,5868.5743,48.2143,88.3441,,26.176,52.3519,104.7038,209.4076,314.1115,659.6344,52.3519,0.0,6.0,12.600006,1.687505,29,98,1,2,1.00000000,-0.02882141,-0.02882141,0E-8,0.000000,0.903599,0.000000,,2026-04-04,2026-04-17,14,313,212,14,1.000000,,,0.000000,4,0.9715615305067218,0.8965873836608066,0.7637021716649431,A 平台净亏首位 · 立即处置,55,1
171.234.13.22,148403215,148404041,95,0,0E-7,,82160.0398,74239.7194,-2367.9685,930,675,0.02882141,0.02882141,,0.02882141,2367.9685,82160.0398,OK,0.0000,-92.6378,3.9871,96.0129,AG03-B-v1,-2275.3307,71273.7953,-2367.9685,-2275.3307,-92.6378,-0.02882141,-0.02769389,-0.00112753,88.3441,109.9848,-3.5081,-169.1406,-7.5654,5868.5743,48.2143,88.3441,,26.176,52.3519,104.7038,209.4076,314.1115,659.6344,52.3519,0.0,6.0,12.600006,1.687505,29,98,1,2,1.00000000,-0.02882141,-0.02882141,0E-8,0.000000,0.903599,0.000000,,2026-04-04,2026-04-17,14,313,212,14,1.000000,,,0.000000,4,0.9715615305067218,0.8965873836608066,0.7637021716649431,A 平台净亏首位 · 立即处置,56,1
144.79.13.175,149215230,149275798,78,1,0.0128205,0E-7,85835.2456,77508.4006,-2284.8025,799,710,0.02661847,0.02619241,0.13461538,0.02661847,2284.8025,85835.2456,OK,0.0000,-89.4766,3.7722,96.2278,AG03-B-v1,-2195.3259,74526.3081,-2284.8025,-2195.3259,-89.4766,-0.02661847,-0.02557604,-0.00104242,107.4283,109.1668,-3.2180,-60.1264,-38.7255,2258.8223,18.6842,107.4095,112.4315,51.8914,77.8372,129.7286,207.5658,337.2944,498.3191,77.8372,0.0,4.333333,6.402072,1.380168,8,48,1,2,0.99607044,-0.02661847,-0.02619241,0E-8,0.000000,0.902990,0.000000,-0.10842297,2026-04-27,2026-06-13,38,59,55,48,0.791667,0.955333,,0.000000,4,0.9710444674250258,0.8934850051706308,0.765253360910031,A 平台净亏首位 · 立即处置,57,1
103.199.69.5,144492584,147470150,37,37,1.0000000,1.0000000,30312.8804,27725.4910,-2121.6615,533,491,0.06999208,0.06999208,,0.06999208,2121.6615,30312.8804,OK,0.0000,-85.0937,3.9869,96.0131,AG03-B-v1,-2036.5677,26616.8907,-2121.6615,-2036.5677,-85.0937,-0.06999208,-0.06718490,-0.00280718,56.8722,56.4674,-4.3211,-192.8783,-30.7487,2755.7164,44.6364,56.8722,,51.8914,51.8914,51.8914,51.8914,51.8914,285.697,51.8914,0.0,1.0,5.505667,1.095984,18,28,1,5,1.00000000,-0.06999208,-0.06999208,0E-8,0.000000,0.914644,0.043152,,2026-03-23,2026-07-18,11,69,23,118,0.093220,,0.155103,0.011640,4,0.9705274043433298,0.9410548086866598,0.6483971044467425,A 平台净亏首位 · 立即处置,58,1
112.93.145.55,153477280,153481120,171,52,0.3040936,0.1538462,57886.0000,52489.0000,-2049.0000,1314,746,0.03539716,0.03248489,0.61379310,0.03539716,2049.0000,57886.0000,OK,0.0000,-81.9600,4.0000,96.0000,AG03-B-v1,-1967.0400,50389.4400,-2049.0000,-1967.0400,-81.9600,-0.03539716,-0.03398127,-0.00141589,44.0533,70.3606,-2.7466,-341.5000,-27.6892,9647.6667,124.3333,44.0673,41.4286,20.0,30.0,50.0,80.0,100.0,240.0,30.0,-10.0,3.333333,8.0,1.468442,23,56,1,8,0.99499015,-0.03539716,-0.03248489,0E-8,0.000000,0.906765,0.011416,-0.58130821,2026-07-29,2026-08-03,6,74,58,6,1.000000,1.063694,1.000000,3.333333,4,0.9694932781799379,0.9069286452947259,0.734229576008273,A 平台净亏首位 · 立即处置,59,1
112.93.145.55,153481120,153665055,123,19,0.1544715,0.0526316,57886.0000,52489.0000,-2049.0000,1314,746,0.03539716,0.03248489,0.61379310,0.03539716,2049.0000,57886.0000,OK,0.0000,-81.9600,4.0000,96.0000,AG03-B-v1,-1967.0400,50389.4400,-2049.0000,-1967.0400,-81.9600,-0.03539716,-0.03398127,-0.00141589,44.0533,70.3606,-2.7466,-341.5000,-27.6892,9647.6667,124.3333,44.0673,41.4286,20.0,30.0,50.0,80.0,100.0,240.0,30.0,-10.0,3.333333,8.0,1.468442,23,56,1,8,0.99499015,-0.03539716,-0.03248489,0E-8,0.000000,0.906765,0.011416,-0.58130821,2026-07-29,2026-08-03,6,74,58,6,1.000000,1.063694,1.000000,3.333333,4,0.9694932781799379,0.9069286452947259,0.734229576008273,A 平台净亏首位 · 立即处置,60,1
1.54.56.13,146524082,148019793,44,22,0.5000000,0.0454545,65002.5946,58311.4524,-2013.4529,5570,4241,0.03097496,0.03126486,-0.18235294,0.03097496,2013.4529,65002.5946,OK,0.0000,-80.5381,4.0000,96.0000,AG03-B-v1,-1932.9147,55978.9943,-2013.4529,-1932.9147,-80.5381,-0.03097496,-0.02973596,-0.00123900,11.6701,13.7495,-0.4748,-201.3453,-5.9394,6500.2595,424.1000,11.6648,17.6431,5.1891,10.3783,14.7891,25.9457,25.9457,51.8914,7.7837,-2.5946,2.5,5.0,1.124475,13,83,1,8,0.99864289,-0.03097496,-0.03126486,0E-8,0.000000,0.897063,0.003232,0.21361780,2026-05-18,2026-05-28,10,339,86,11,0.909091,0.661152,,0.000000,4,0.9689762150982419,0.9007238883143743,0.7440537745604964,A 平台净亏首位 · 立即处置,61,1
49.228.248.5,141511958,141850370,53,10,0.1886792,0E-7,62897.4197,57016.7658,-1965.2105,2169,548,0.03124469,0.03124469,,0.03124469,1965.2105,62897.4197,OK,0.0000,-78.6084,4.0000,96.0000,AG03-B-v1,-1886.6020,54736.0952,-1965.2105,-1886.6020,-78.6084,-0.03124469,-0.02999490,-0.00124979,28.9983,104.0452,-3.5862,-245.6513,-7.8608,7862.1775,68.5000,28.9983,,2.1006,2.1006,12.6037,51.9286,109.3374,335.3857,2.1006,-2.1006,52.050046,159.660374,13.804663,29,95,1,6,1.00000000,-0.03124469,-0.03124469,0E-8,0.000000,0.906504,0.000000,,2026-05-27,2026-06-03,8,250,154,8,1.000000,,,0.000000,4,0.968459152016546,0.9012409513960703,0.7373319544984488,A 平台净亏首位 · 立即处置,62,1
