member_id,treat_time,treat_field,n_treat_events,n_pre,n_post,d_pre,d_post,stake_pre,stake_post,d_stake,d_validbet,d_revenue,hold_pre_pct,hold_post_pct,d_hold_pct,roi_pre,roi_post,d_roi,d_bets_per_day,verdict_exposure,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_post_xagg,roi_non_post,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_post,avg_stake_non_post,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_post,hold_rate,hold_rate_post,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_post,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_post,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
152513111,2026-07-05 22:51:17,mem016,2,118,0,2,0,104426.93,0.00,-104426.93,-92423.98,-2552.20,2.761400,,,-0.024440,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,104426.9254,92423.9799,2552.1961,118,98,-0.02444002,,-0.02444002,-0.02444002,-2552.1961,104426.9254,OK,0.0000,153.1318,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,153.1318,153.1318,510.4392,510.4392,510.4392,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,1837.5812,1397.5744,714.6149,1154.6217,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2399.0644,86878.5411,2552.1961,2399.0644,153.1318,0.02444002,0.02297362,153.1318,2399.0644,0.02297362,153.1318,153.1318,510.4392,510.4392,510.4392,2399.0644,0.02297362,1837.5812,1397.5744,714.6149,1154.6217,0.00684321,0.01105674,0.00146640,884.9739,943.1018,26.0428,1276.0981,94.5258,52213.4627,49.0000,,884.9739,346.5304,823.0096,1299.4889,1798.4924,2165.8147,2598.9778,606.4282,-173.2652,2.631579,3.157895,1.07529,18,17,2,3,0E-8,0.02444002,,0E-8,0.000000,0.885059,0.000000,,2026-07-03,2026-07-05,2,27,23,3,0.666667,,,0.000000,2,0.4594594594594595,0.4756756756756757,0.4756756756756757,0.3081081081081081,0.3081081081081081,0.2147239263803681,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.1880904,E 常规,86,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
152056456,2026-07-06 19:46:04,mem016,2,669,0,4,0,69393.02,0.00,-69393.02,-62943.36,-2584.40,4.105911,,,-0.037243,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,69393.0237,62943.3604,2584.3982,669,546,-0.03724291,,-0.03724291,-0.03724291,-2584.3982,69393.0237,OK,0.0000,155.0639,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,155.0639,155.0639,516.8796,516.8796,516.8796,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,1860.7667,1415.2082,723.6315,1169.19,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2429.3343,59166.7588,2584.3982,2429.3343,155.0639,0.03724291,0.03500834,155.0639,2429.3343,0.03500834,155.0639,155.0639,516.8796,516.8796,516.8796,2429.3343,0.03500834,1860.7667,1415.2082,723.6315,1169.19,0.01042802,0.01684881,0.00223457,103.7265,115.2809,4.7333,646.0996,43.0733,17348.2559,136.5000,,103.7265,43.1704,86.3409,129.5113,259.0226,345.3635,431.7044,51.8045,-8.6341,4.0,5.0,1.20136,23,56,5,8,0E-8,0.03724291,,0E-8,0.000000,0.907056,0.000000,,2026-06-25,2026-06-29,4,60,45,5,0.800000,,,0.000000,2,0.4648648648648649,0.34594594594594597,0.34594594594594597,0.2918918918918919,0.2918918918918919,0.19631901840490798,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.07968624,E 常规,87,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
146561555,2026-04-01 01:51:34,mem015,14,0,10005,0,19,0.00,3402325.32,3402325.32,3027973.14,2822.03,,0.093199,,,-0.000829,,,NO_BASELINE —— 处置前无注单，无从比对,3402325.3221,3027973.1444,2822.0272,10005,8373,-0.00082944,,-0.00082944,-0.00082944,-2822.0272,3402325.3221,OK,0.0000,169.3216,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,169.3216,169.3216,169.3216,282.2027,846.6082,6.000000,6.000000,6.000000,10.000000,30.000000,94.000000,94.000000,94.000000,90.000000,70.000000,5.0,1636.7758,1345.3509,1185.2514,1476.6763,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2652.7056,2846294.7557,2822.0272,2652.7056,169.3216,0.00082944,0.00077967,169.3216,2652.7056,0.00077967,169.3216,169.3216,169.3216,282.2027,846.6082,2652.7056,0.00077967,1636.7758,1345.3509,1185.2514,1476.6763,0.00034837,0.00043402,0.00004977,340.0625,361.6354,0.3370,148.5277,3.0247,179069.7538,440.6842,,340.0625,174.581,261.8715,436.4525,690.727,863.4088,1309.3575,261.8715,-43.1704,3.29707,5.0,1.298585,29,161,23,8,0E-8,0.00082944,,0E-8,0.000000,0.889972,0.000000,,2026-04-08,2026-06-03,19,933,283,57,0.333333,,,0.000000,5,0.4702702702702703,0.7027027027027027,0.7027027027027027,0.8702702702702703,0.8702702702702703,0.852760736196319,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.02034882,E 常规,88,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
17655668,2026-04-08 10:19:06,mem015,7,154,666,4,6,52141.36,235739.83,183598.47,163366.11,-4040.10,8.352856,0.040016,-8.312840,-0.079116,-0.000361,0.078755,72.5000,★ 平台毛利下降 —— 处置后少赚（须并读 ΔStake 判其系收敛抑或流失）,287881.1863,262140.4471,4210.3744,820,531,-0.01462539,,-0.01462539,-0.01462539,-4210.3744,287881.1863,OK,0.0000,252.6225,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,252.6225,336.8300,0.0000,0.0000,0.0000,6.000000,8.000000,0.000000,0.000000,0.000000,94.000000,92.000000,100.000000,100.000000,100.000000,3.0,589.4524,569.2426,3620.9220,3641.1318,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,3957.7520,246412.0203,4210.3744,3957.7520,252.6225,0.01462539,0.01374787,252.6225,3957.7520,0.01374787,252.6225,336.8300,0.0000,0.0000,0.0000,3957.7520,0.01374787,589.4524,569.2426,3620.9220,3641.1318,0.01257783,0.01264804,0.00087752,351.0746,493.6732,7.9291,467.8194,11.3794,31986.7985,59.0000,,351.0746,85.1354,340.5415,510.8122,681.0829,766.2183,851.3536,340.5415,-85.1354,2.25,2.5,1.030931,30,121,26,7,0E-8,0.01462539,,0E-8,0.000000,0.910586,0.995122,,2026-03-24,2026-04-30,9,370,163,38,0.236842,,,0.000000,3,0.4756756756756757,0.5621621621621622,0.5621621621621622,0.4540540540540541,0.4540540540540541,0.3803680981595092,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08080392,E 常规,89,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151222053,2026-06-15 16:09:52,mem016,2,421,0,1,0,31251.08,0.00,-31251.08,-29178.90,-4317.04,14.795088,,,-0.138141,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,31251.0793,29178.8983,4317.0437,421,96,-0.13814063,,-0.13814063,-0.13814063,-4317.0437,31251.0793,OK,0.0000,259.0226,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,259.0226,259.0226,863.4087,863.4087,863.4087,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,3108.2715,2363.9993,1208.7722,1953.0444,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,4058.0211,27428.1644,4317.0437,4058.0211,259.0226,0.13814063,0.12985219,259.0226,4058.0211,0.12985219,259.0226,259.0226,863.4087,863.4087,863.4087,4058.0211,0.12985219,3108.2715,2363.9993,1208.7722,1953.0444,0.03867938,0.06249526,0.00828844,74.2306,303.9469,44.9692,4317.0437,332.0803,31251.0793,96.0000,,74.2306,43.1704,43.1704,43.1704,172.6817,259.0226,431.7044,43.1704,-43.1704,6.0,10.0,1.719477,6,10,2,8,0E-8,0.13814063,,0E-8,0.000000,0.933692,0.000000,,2026-06-09,2026-06-09,1,13,6,1,1.000000,,,0.000000,2,0.4810810810810811,0.12432432432432433,0.12432432432432433,0.22162162162162163,0.22162162162162163,0.1165644171779141,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.19003958,E 常规,90,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
152100542,2026-06-29 17:36:58,mem016,2,41,0,1,0,23804.18,0.00,-23804.18,-21041.27,-4317.04,20.517029,,,-0.181357,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,23804.1789,21041.2709,4317.0437,41,40,-0.18135655,,-0.18135655,-0.18135655,-4317.0437,23804.1789,OK,0.0000,259.0226,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,259.0226,259.0226,863.4087,863.4087,863.4087,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,3108.2715,2363.9993,1208.7722,1953.0444,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,4058.0211,19778.7947,4317.0437,4058.0211,259.0226,0.18135655,0.17047515,259.0226,4058.0211,0.17047515,259.0226,259.0226,863.4087,863.4087,863.4087,4058.0211,0.17047515,3108.2715,2363.9993,1208.7722,1953.0444,0.05077983,0.08204628,0.01088139,580.5897,526.0318,107.9261,4317.0437,287.8029,23804.1789,40.0000,,580.5897,431.7044,431.7044,712.3122,863.4088,1027.4565,1295.1132,431.7044,-172.6817,2.38,3.0,1.344878,12,11,3,2,0E-8,0.18135655,,0E-8,0.000000,0.883932,0.000000,,2026-06-26,2026-06-26,1,15,12,1,1.000000,,,0.000000,1,0.4918918918918919,0.11351351351351352,0.11351351351351352,0.2,0.2,0.09815950920245399,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.29440805,E 常规,91,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151133233,2026-06-15 00:01:06,mem017,1,129,0,1,0,11621.48,0.00,-11621.48,-10153.69,-4317.04,42.517007,,,-0.371471,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,11621.4816,10153.6868,4317.0437,129,38,-0.37147103,,-0.37147103,-0.37147103,-4317.0437,11621.4816,OK,0.0000,259.0226,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,259.0226,259.0226,259.0226,431.7044,1295.1131,6.000000,6.000000,6.000000,10.000000,30.000000,94.000000,94.000000,94.000000,90.000000,70.000000,5.0,2503.8853,2058.0732,1813.1583,2258.9705,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,4058.0211,9544.4655,4317.0437,4058.0211,259.0226,0.37147103,0.34918276,259.0226,4058.0211,0.34918276,259.0226,259.0226,259.0226,431.7044,1295.1131,4058.0211,0.34918276,2503.8853,2058.0732,1813.1583,2258.9705,0.15601783,0.19437887,0.02228826,90.0890,267.2023,113.6064,4317.0437,2158.5218,11621.4816,38.0000,,90.0890,43.1704,43.1704,43.1704,259.0226,267.6559,431.7044,43.1704,-43.1704,6.199982,10.0,2.086822,2,3,2,8,0E-8,0.37147103,,0E-8,0.000000,0.873700,0.000000,,2026-06-13,2026-06-13,1,2,2,1,1.000000,,,0.000000,1,0.4864864864864865,0.043243243243243246,0.043243243243243246,0.16756756756756758,0.16756756756756758,0.0736196319018405,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.30205629,E 常规,92,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
144792545,2026-04-13 05:08:21,mem017,1,220,0,1,0,25957.26,0.00,-25957.26,-24469.26,-4977.88,20.343409,,,-0.191772,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,25957.2597,24469.2639,4757.6590,220,220,-0.18328818,,-0.18328818,-0.19177226,-4757.6590,25957.2597,OK,220.2234,285.4595,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,285.4595,475.7659,475.7659,0.0000,0.0000,6.000000,10.000000,10.000000,0.000000,0.000000,94.000000,90.000000,90.000000,100.000000,100.000000,3.0,1236.9913,1135.1774,3300.4443,3402.2582,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,4472.1994,23001.1081,4537.4356,4251.9760,65.2362,0.17480411,0.16380682,285.4595,4251.9760,0.16380682,285.4595,475.7659,475.7659,0.0000,0.0000,4251.9760,0.16380682,1236.9913,1135.1774,3300.4443,3402.2582,0.12714918,0.13107155,0.00251321,117.9875,111.2239,21.6257,4757.6590,594.7074,25957.2597,220.0000,,117.9875,8.7943,35.1772,87.943,202.2689,439.7151,1890.9508,21.9858,-6.5364,12.5,53.755006,3.354091,4,9,1,2,0E-8,0.18328818,,0.00900000,0.900000,0.942675,0.000000,,2026-04-12,2026-04-12,1,8,4,1,1.000000,,,0.000000,2,0.4972972972972973,0.10810810810810811,0.10810810810810811,0.20540540540540542,0.20540540540540542,0.10429447852760736,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.12553601,E 常规,93,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
122640657,2026-04-12 17:12:22,mem015,2,5354,13321,23,94,137332.85,275637.31,138304.47,125251.66,16377.56,-1.963599,5.588322,7.551922,0.017756,-0.050571,-0.068326,-91.0698,◐ 平台毛利上升或持平,412970.1637,373614.7454,8138.1704,18675,18533,-0.01970644,-0.03471630,-0.01589239,-0.02784875,-8138.1704,412970.1637,OK,3362.5327,488.2902,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,488.2902,813.8170,813.8170,0.0000,0.0000,6.000000,10.000000,10.000000,0.000000,0.000000,94.000000,90.000000,90.000000,100.000000,100.000000,3.0,2115.9243,1941.7675,2659.7134,2833.8703,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7649.8802,351197.8607,4775.6377,4287.3475,-2874.2425,0.01156412,0.01038174,488.2902,4287.3475,0.01038174,488.2902,813.8170,813.8170,0.0000,0.0000,4287.3475,0.01038174,2115.9243,1941.7675,2659.7134,2833.8703,0.00644045,0.00686217,-0.00695993,22.1135,20.1594,0.4391,69.5570,1.6554,3529.6595,158.4017,20.9135,22.4407,0.8767,4.317,8.7943,43.3163,92.3847,418.9944,3.4916,0.0,21.4,97.055864,5.122378,30,248,33,8,0.20261699,0.01970644,0.03471630,0.00900000,0.900000,0.904702,0.003588,-0.01882391,2026-03-21,2026-08-06,117,4916,1784,139,0.841727,0.931942,0.945732,0.675390,3,0.5027027027027027,0.5135135135135135,0.5135135135135135,0.5513513513513514,0.5513513513513514,0.49079754601226994,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.0136775,E 常规,94,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
149270138,2026-05-05 15:45:27,mem015,3,2235,239,7,2,572122.99,66820.88,-505302.11,-447374.27,8464.64,-0.335744,10.994318,11.330062,0.002986,-0.101110,-0.104096,-199.7857,◐ 平台毛利上升或持平,638943.8691,570279.3026,5047.9282,2474,2427,-0.00790043,,-0.00790043,-0.00790043,-5047.9282,638943.8691,OK,0.0000,302.8757,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,302.8757,302.8757,1009.5856,1009.5856,1009.5856,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,3634.5083,2764.2293,1413.4199,2283.6989,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,4745.0525,536062.5444,5047.9282,4745.0525,302.8757,0.00790043,0.00742640,302.8757,4745.0525,0.00742640,302.8757,302.8757,1009.5856,1009.5856,1009.5856,4745.0525,0.00742640,3634.5083,2764.2293,1413.4199,2283.6989,0.00221212,0.00357418,0.00047403,258.2635,234.9729,2.0799,560.8809,15.5800,70993.7632,269.6667,,258.2635,174.581,175.886,436.4525,436.4525,439.7151,872.905,174.581,0.0,2.5,4.962901,1.468357,19,104,7,4,0E-8,0.00790043,,0E-8,0.000000,0.892534,0.000000,,2026-04-28,2026-05-06,9,324,94,9,1.000000,,,0.000000,4,0.5081081081081081,0.6432432432432432,0.6432432432432432,0.6054054054054054,0.6054054054054054,0.5521472392638037,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03779591,E 常规,95,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
54907068,2026-04-11 23:05:19,mem015,3,3322,15238,19,64,266731.33,1646254.03,1379522.70,1242240.13,27630.12,-4.708552,1.115177,5.823729,0.041760,-0.010017,-0.051778,63.2516,◐ 平台毛利上升或持平,1912985.3555,1715371.7996,5352.4712,18560,18455,-0.00279797,-0.02406663,0.00002193,-0.00279797,-5352.4712,1912985.3555,OK,0.0000,321.1483,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,321.1483,321.1483,5320.3564,5320.3564,0.0000,6.000000,6.000000,99.400000,99.400000,0.000000,94.000000,94.000000,0.600000,0.600000,100.000000,5.0,11283.0093,5352.301,-5930.5381,0.1703,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,5031.3229,1612449.4916,5352.4712,5031.3229,321.1483,0.00279797,0.00263009,321.1483,5031.3229,0.00263009,321.1483,321.1483,5320.3564,5320.3564,0.0000,5031.3229,0.00263009,11283.0093,5352.301,-5930.5381,0.1703,-0.00310015,9e-08,0.00016788,103.0703,92.9489,0.2900,65.2740,2.0359,23329.0897,225.0610,72.6374,109.1325,21.5448,42.7058,85.4117,172.3581,349.5663,1092.3948,21.6272,0.0,8.185445,25.579517,2.413495,29,154,82,8,0.11706361,0.00279797,0.02406663,0E-8,0.000000,0.896699,0.000000,-0.02408855,2026-03-21,2026-08-06,82,2629,697,139,0.589928,0.665588,0.704736,0.390212,4,0.5135135135135135,0.6810810810810811,0.6810810810810811,0.7891891891891892,0.7891891891891892,0.7607361963190185,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01370638,E 常规,96,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
144107314,2026-05-20 23:57:30,mem015,1,2622,440,28,5,89414.25,17217.18,-72197.07,-59023.38,-6614.99,9.747698,3.352663,-6.395035,-0.079033,-0.026235,0.052798,-5.6429,★ 平台毛利下降 —— 处置后少赚（须并读 ΔStake 判其系收敛抑或流失）,106631.4291,85968.2087,6744.6417,3062,550,-0.06325191,,-0.06325191,-0.07050788,-6744.6417,106631.4291,OK,773.7139,404.6785,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,404.6785,674.4642,674.4642,674.4642,0.0000,6.000000,10.000000,10.000000,10.000000,0.000000,94.000000,90.000000,90.000000,90.000000,100.000000,4.0,2428.0710,2122.8085,3542.8568,3848.1193,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6339.9632,80810.1162,5970.9278,5566.2493,-369.0354,0.05599595,0.05220083,404.6785,5566.2493,0.05220083,404.6785,674.4642,674.4642,674.4642,0.0000,5566.2493,0.05220083,2428.0710,2122.8085,3542.8568,3848.1193,0.03322526,0.03608804,-0.00346085,34.8241,156.3058,12.2630,204.3831,43.2349,3231.2554,16.6667,,34.8241,8.7943,17.4581,34.9162,87.943,149.5031,261.8715,17.4581,-17.301,8.563539,15.0,1.994725,22,83,33,9,0E-8,0.06325191,,0.00900000,0.900000,0.806218,0.015349,,2026-03-23,2026-05-26,33,156,134,65,0.507692,,,0.000000,2,0.518918918918919,0.24324324324324326,0.24324324324324326,0.31891891891891894,0.31891891891891894,0.22699386503067484,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.07939595,E 常规,97,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151133045,2026-06-15 00:00:55,mem015,7,52,322,1,2,42964.95,117460.64,74495.69,64314.25,-21170.30,33.788436,-6.992689,-40.781124,-0.321520,0.062627,0.384147,109.0000,★ 平台毛利下降 —— 处置后少赚（须并读 ΔStake 判其系收敛抑或流失）,160425.5817,146082.5114,6457.9128,374,219,-0.04025488,0.06262690,-0.32152044,-0.04025488,-6457.9128,160425.5817,OK,0.0000,387.4748,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,387.4748,387.4748,387.4748,645.7913,1937.3738,6.000000,6.000000,6.000000,10.000000,30.000000,94.000000,94.000000,94.000000,90.000000,70.000000,5.0,3745.5894,3078.6942,2712.3234,3379.2186,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6070.4381,137317.5607,6457.9128,6070.4381,387.4748,0.04025488,0.03783959,387.4748,6070.4381,0.03783959,387.4748,387.4748,387.4748,645.7913,1937.3738,6070.4381,0.03783959,3745.5894,3078.6942,2712.3234,3379.2186,0.01690705,0.02106409,0.00241529,428.9454,667.0434,29.4882,2152.6376,215.2638,53475.1939,73.0000,364.7846,826.2490,43.0737,172.295,518.0452,1299.4889,1732.6519,2509.1626,172.295,-43.0737,10.056311,14.56318,2.489599,15,28,5,8,0.73218146,0.04025488,-0.06262690,0E-8,0.000000,0.910594,0.000000,0.38414734,2026-06-12,2026-08-06,3,30,22,56,0.053571,0.441495,0.850422,2.440605,2,0.5243243243243243,0.33513513513513515,0.33513513513513515,0.3675675675675676,0.3675675675675676,0.2822085889570552,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.1258223,E 常规,98,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147748547,2026-04-08 20:58:54,mem015,1,381,147,11,4,192175.10,122750.83,-69424.27,-63169.10,49558.82,-12.338706,25.357934,37.696640,0.111692,-0.228873,-0.340565,2.1136,◐ 平台毛利上升或持平,314925.9281,284751.5471,6629.9115,528,414,-0.02105229,,-0.02105229,-0.02105229,-6629.9115,314925.9281,OK,0.0000,265.1965,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,265.1965,265.1965,265.1965,530.3929,530.3929,4.000000,4.000000,4.000000,8.000000,8.000000,96.000000,96.000000,96.000000,92.000000,92.000000,5.0,1856.3752,1665.1649,4773.5363,4964.7466,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6364.7150,273361.4852,6629.9115,6364.7150,265.1965,0.02105229,0.02021020,265.1965,6364.7150,0.02021020,265.1965,265.1965,265.1965,530.3929,530.3929,6364.7150,0.02021020,1856.3752,1665.1649,4773.5363,4964.7466,0.01515765,0.01576481,0.00084209,596.4506,687.8057,16.0143,441.9941,78.9275,20995.0619,27.6000,,596.4506,105.4118,210.8237,1054.1184,1264.9421,2108.2368,4216.4736,210.8237,-105.4118,10.0,20.0,2.829144,18,68,22,8,0E-8,0.02105229,,0E-8,0.000000,0.904186,0.000000,,2026-03-24,2026-04-12,15,84,66,20,0.750000,,,0.000000,3,0.5297297297297298,0.5081081081081081,0.5081081081081081,0.4864864864864865,0.4864864864864865,0.4171779141104294,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.09151231,E 常规,99,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
149885586,2026-05-18 17:07:50,mem016,2,123,0,1,0,104491.97,0.00,-104491.97,-86335.54,-6982.67,8.087831,,,-0.066825,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,104491.9693,86335.5447,6982.6728,123,90,-0.06682497,,-0.06682497,-0.06682497,-6982.6728,104491.9693,OK,0.0000,418.9604,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,418.9604,418.9604,1396.5346,1396.5346,1396.5346,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,5027.5244,3823.6893,1955.1484,3158.9835,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6563.7125,81155.4120,6982.6728,6563.7125,418.9604,0.06682497,0.06281547,418.9604,6563.7125,0.06281547,418.9604,418.9604,1396.5346,1396.5346,1396.5346,6563.7125,0.06281547,5027.5244,3823.6893,1955.1484,3158.9835,0.01871099,0.03023183,0.00400950,849.5282,959.2838,77.5853,6982.6728,387.9263,104491.9693,90.0000,,849.5282,349.162,698.324,1309.3575,1745.8101,2182.2625,2618.7151,436.4525,-261.8715,3.125,3.75,1.216524,13,12,2,3,0E-8,0.06682497,,0E-8,0.000000,0.826241,0.000000,,2026-05-11,2026-05-11,1,18,13,1,1.000000,,,0.000000,2,0.5351351351351351,0.22702702702702704,0.22702702702702704,0.31351351351351353,0.31351351351351353,0.22085889570552147,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.19627203,E 常规,100,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
