member_id,n_rounds_all,n_rounds_tail,tail_share,tail_win,tail_lose,tail_winrate,norm_winrate,winrate_diff,tail_stake,tail_valid_bet,tail_game_pnl,tail_rebate,tail_net_pnl,tail_roi,norm_game_pnl,norm_roi,tail_profit_share
119578317,467,106,0.2269807,47,48,0.4947368,0.4757576,0.0189792,5395.0080205282,4848.8136005987,-16.4788365295,0E-10,-16.4788365295,-0.003398529596,-1395.6385011292,-0.080397004605,0.232725461888
119582060,178,48,0.2696629,32,15,0.6808511,0.5511811,0.1296700,4007.8894657232,3270.0404692796,915.3619752288,0E-10,915.3619752288,0.279923745234,-1881.1572578943,-0.241466838073,0.453358470376
119600367,295,35,0.1186441,15,17,0.4687500,0.5336134,-0.0648634,349.2574217769,307.4983822166,-31.5090934862,0E-10,-31.5090934862,-0.102469135802,-151.1297604435,-0.040260433732,0.071637550116
119604604,993,131,0.1319235,72,57,0.5581395,0.4579781,0.1001614,1459.6468223710,1364.7629871626,460.2320019586,0E-10,460.2320019586,0.337224856102,9.2934238801,0.001170776086,0.212850819934
119622273,14539,4978,0.3423894,2326,2199,0.5140331,0.5046009,0.0094322,775747.3306411481,706772.8960705096,5712.0670868666,0E-10,5712.0670868666,0.008081898894,-13108.7967545355,-0.010453327968,0.364782535186
119623168,380,44,0.1157895,16,24,0.4000000,0.5129870,-0.1129870,253.5095839474,226.2015280710,-41.5837085041,0E-10,-41.5837085041,-0.183834781572,-49.5943616459,-0.026142665249,0.087161654613
119631151,5430,389,0.0716390,189,173,0.5220994,0.5157177,0.0063817,17716.7728892610,17085.9126763442,2022.1549996135,0E-10,2022.1549996135,0.118352179244,7558.1016945558,0.045084996525,0.098206865229
119631226,558,169,0.3028674,75,75,0.5000000,0.5376045,-0.0376045,25101.5409340135,22065.8763798191,-2997.2165246996,0E-10,-2997.2165246996,-0.135830386843,2321.4213837045,0.063087931759,0.326695051590
119632292,4341,1730,0.3985257,788,799,0.4965343,0.5153168,-0.0187825,170384.9301140551,153735.6093403545,-6295.4481308169,0E-10,-6295.4481308169,-0.040949836917,1541.0075015546,0.007324473552,0.411192495952
119634766,464,214,0.4612069,102,110,0.4811321,0.3520000,0.1291321,22397.7706145276,20720.6653217037,357.6260637487,0E-10,357.6260637487,0.017259390960,-2206.1838557919,-0.132886972009,0.584813547399
119636387,27672,3965,0.1432856,1774,1821,0.4934631,0.4994878,-0.0060247,134259.8681506090,121657.8356396653,-3212.7206448272,0E-10,-3212.7206448272,-0.026407839889,-1847.8884403732,-0.002463868306,0.136614160198
119636454,289,35,0.1211073,16,14,0.5333333,0.5044643,0.0288690,668.5828746231,600.2032946299,203.6479346887,0E-10,203.6479346887,0.339298261957,-112.1251471620,-0.029641378033,0.179230435529
119640336,179,58,0.3240223,25,27,0.4807692,0.5089286,-0.0281594,7093.6746962307,5958.2449631108,1676.0528267730,0E-10,1676.0528267730,0.281299751378,-1278.9007617631,-0.140840945041,0.494582004412
119654212,552,13,0.0235507,3,7,0.3000000,0.5258799,-0.2258799,754.0415621920,622.8457647431,-571.0632940671,0E-10,-571.0632940671,-0.916861487053,68.0313895104,0.007930377125,0.005965080732
119656741,12621,511,0.0404881,246,230,0.5168067,0.5048296,0.0119771,24761.9931808787,23423.2615389859,-1196.4350661017,0E-10,-1196.4350661017,-0.051078926994,2806.4809032899,0.005034730058,0.038249705247
119659194,861,35,0.0406504,17,16,0.5151515,0.5259654,-0.0108139,1320.2455459029,1207.2308796814,18.7559229704,0E-10,18.7559229704,0.015536318103,849.4914206334,0.058547488691,0.077459376534
119660500,2582,279,0.1080558,150,114,0.5681818,0.5206259,0.0475559,4049.0799365591,3747.8243559558,274.7348168906,0E-10,274.7348168906,0.073305147413,-139.3959608475,-0.007314729586,0.177264692952
119661953,189,16,0.0846561,7,4,0.6363636,0.5000000,0.1363636,58.5465905333,41.7263986735,7.6813513284,0E-10,7.6813513284,0.184088528428,11.4500013266,0.018967602639,0.074579676131
119670738,5032,543,0.1079094,234,262,0.4717742,0.4976630,-0.0258888,8496.6296611888,6919.0748962760,379.5528868363,0E-10,379.5528868363,0.054856016523,-97.3453219798,-0.002179459852,0.138973154333
119671265,677,310,0.4579025,134,144,0.4820144,0.4637681,0.0182463,812.3760274647,729.3326710670,-50.4445468981,0E-10,-50.4445468981,-0.069165346486,-96.5938225547,-0.107676729163,0.460017868611
119672388,344,94,0.2732558,43,39,0.5243902,0.4605263,0.0638639,5330.9127044389,4485.3250280502,-235.8993788448,0E-10,-235.8993788448,-0.052593597425,-1167.5437798008,-0.102816633496,0.293225205355
119675514,389,137,0.3521851,65,63,0.5078125,0.5304348,-0.0226223,1104.5609950029,1008.3313415803,-73.3930627356,0E-10,-73.3930627356,-0.072786652273,47.0342793082,0.022013261075,0.301560682110
119675833,1971,82,0.0416032,43,30,0.5890411,0.4876761,0.1013650,1212.3935041798,1128.7562232291,-11.2534752513,0E-10,-11.2534752513,-0.009969801291,-602.7717123141,-0.029857567813,0.046431395951
119676703,328,116,0.3536585,70,44,0.6140351,0.4541063,0.1599288,2092.2326320290,1909.9304301195,347.1456260815,0E-10,347.1456260815,0.181758257058,-456.3403082878,-0.137790016088,0.426698747867
11967691,1045,213,0.2038278,132,78,0.6285714,0.5446860,0.0838854,18842.9100533329,17342.1539397115,2060.2710048123,0E-10,2060.2710048123,0.118801332982,-1809.5659606090,-0.025563325600,0.225119994357
119682162,745,232,0.3114094,118,105,0.5291480,0.5379877,-0.0088397,22452.6728121174,20857.7875230481,-2420.2849096339,0E-10,-2420.2849096339,-0.116037470751,-757.4986500985,-0.020958081341,0.334324818480
119693827,2085,529,0.2537170,240,236,0.5042017,0.4978632,0.0063385,23357.3587149808,21276.9343815636,1415.8364430304,0E-10,1415.8364430304,0.066543253724,-405.6139843903,-0.007371589468,0.293525357364
119699965,468,83,0.1773504,33,46,0.4177215,0.4772727,-0.0595512,2309.8518307472,2175.6024644321,-431.4895988030,0E-10,-431.4895988030,-0.198331085691,-897.9420502991,-0.112967419551,0.199861713337
11970730,700,65,0.0928571,27,29,0.4821429,0.5289982,-0.0468553,9507.8862050551,8379.3559087747,-703.3301861995,0E-10,-703.3301861995,-0.083936067862,8214.6589065076,0.086973671440,0.069572270138
119711954,526,34,0.0646388,11,16,0.4074074,0.5185996,-0.1111922,726.0185763467,500.5603510357,-24.0858440216,0E-10,-24.0858440216,-0.048117762367,-365.4072450073,-0.053677166464,0.069222738567
119713647,8873,3118,0.3514031,1389,1443,0.4904661,0.5014387,-0.0109726,119288.7255815059,107636.5187714974,-4239.1377955324,861.0921501827,-3378.0456453458,-0.039383824783,-1377.7974348829,-0.007378681458,0.358025207595
119728789,333,96,0.2882883,40,43,0.4819277,0.4926829,-0.0107552,2257.1709763314,1910.0431422165,23.2682157531,0E-10,23.2682157531,0.012182036750,-545.4760986723,-0.113889635344,0.312858260001
119729224,243,105,0.4320988,45,48,0.4838710,0.5042735,-0.0204025,3277.1733275891,2734.4608424010,-166.4548098682,0E-10,-166.4548098682,-0.060872990861,555.5869879204,0.142163247332,0.366814753409
119732026,5727,1035,0.1807229,517,482,0.5175175,0.5226512,-0.0051337,155475.7174323438,143208.5887268749,-1925.8267068672,0E-10,-1925.8267068672,-0.013447703968,-11618.4674306903,-0.018249070072,0.189335160823
119762339,8178,1148,0.1403766,400,701,0.3633061,0.3788553,-0.0155492,4792.3216032095,4472.0684045539,-536.8139289332,0E-10,-536.8139289332,-0.120037056765,-1567.1521561990,-0.069398003833,0.147952096380
119762500,195,22,0.1128205,4,13,0.2352941,0.4937500,-0.2584559,176.0718373089,74.8305308559,-41.1567919710,0E-10,-41.1567919710,-0.550000000003,8.7485694179,0.011823319455,0.044654358094
119762655,274,75,0.2737226,37,28,0.5692308,0.4540541,0.1151767,18729.6124110664,16058.3566640136,2460.3806539440,0E-10,2460.3806539440,0.153214971209,-6208.1010967569,-0.128015677551,0.304515144762
119763944,211,12,0.0568720,5,6,0.4545455,0.4891304,-0.0345849,550.8744830233,508.8064305055,67.0403390359,0E-10,67.0403390359,0.131760007375,282.3114608368,0.023629702610,0.044404317217
119764187,185,9,0.0486486,6,3,0.6666667,0.3295455,0.3371212,199.0348678040,139.8328837788,44.1721079947,0E-10,44.1721079947,0.315892133531,-42.3768274860,-0.014692121490,0.052120115751
119767060,231,25,0.1082251,7,16,0.3043478,0.5054945,-0.2011467,406.4848095192,383.2999308931,-143.6643893538,0E-10,-143.6643893538,-0.374809327565,-22.9969073305,-0.007499733107,0.073581962729
119767089,202,15,0.0742574,5,8,0.3846154,0.4858757,-0.1012603,159.8732598293,137.8642801655,-25.9529588448,0E-10,-25.9529588448,-0.188250058780,-20.1869226208,-0.009471292826,0.049142874274
119770968,181,55,0.3038674,21,33,0.3888889,0.4960000,-0.1071111,4300.0287569528,4196.7576444648,-955.6165352009,0E-10,-955.6165352009,-0.227703531192,400.0958794390,0.052434350893,0.287470022515
119781220,1315,204,0.1551331,66,136,0.3267327,0.3366516,-0.0099189,9972.1041065642,9349.9913277399,-1196.8607121280,0E-10,-1196.8607121280,-0.128006612004,-6227.0761924508,-0.111032121752,0.149780838125
119783448,524,49,0.0935115,27,18,0.6000000,0.4873563,0.1126437,187.6330824523,80.1130014959,23.1906056963,0E-10,23.1906056963,0.289473684212,-24.1393122941,-0.033572789915,0.129424194401
119785544,3376,333,0.0986374,156,145,0.5182724,0.4974874,0.0207850,53332.7228043417,48467.2523657164,2173.3060712865,0E-10,2173.3060712865,0.044840711309,-14735.1136445661,-0.031289699931,0.100776449993
119794081,951,62,0.0651945,28,26,0.5185185,0.4788030,0.0397155,14086.0431196016,12237.9410833506,1198.8148726504,110.1414697502,1308.9563424009,0.097958869428,-6950.8968984781,-0.034639615758,0.064865148824
119797306,1575,299,0.1898413,156,123,0.5591398,0.5012965,0.0578433,828.4811445573,782.5251792777,110.3119474995,0E-10,110.3119474995,0.140969198718,-119.8929079150,-0.038932146810,0.231891219377
119799953,2160,387,0.1791667,178,182,0.4944444,0.5003088,-0.0058644,11467.8531042822,10511.3414786375,-230.6888314376,0E-10,-230.6888314376,-0.021946659416,1657.8743590689,0.032763022679,0.160969286943
119809562,1273,322,0.2529458,143,159,0.4735099,0.4893855,-0.0158756,29314.8775685928,26077.8162172683,-1131.0648157302,0E-10,-1131.0648157302,-0.043372681451,2082.8341322071,0.032870598775,0.271470189176
119814835,3246,256,0.0788663,108,123,0.4675325,0.5211786,-0.0536461,29076.3276956968,25754.5124257029,388.5760857006,206.0360994047,594.6121851075,0.015087689461,-7773.4572148728,-0.025927080062,0.082036389296
119821272,2171,276,0.1271304,131,134,0.4943396,0.5128065,-0.0184669,5666.0760484227,5087.0267209138,-68.4611443306,0E-10,-68.4611443306,-0.013457987954,-2115.0824175661,-0.066037515160,0.141198047594
119823596,948,377,0.3976793,174,174,0.5000000,0.4866920,0.0133080,17640.5460586516,16456.4864050745,-4.5671789235,0E-10,-4.5671789235,-0.000277530623,-840.3406625015,-0.037898076418,0.433922054578
119829213,3868,345,0.0891934,160,158,0.5031447,0.4949622,0.0081825,5954.5680328286,5537.4131848413,-257.4025708732,0E-10,-257.4025708732,-0.046484263009,-1334.3320470012,-0.053296214267,0.182143075627
119832207,2105,321,0.1524941,131,157,0.4548611,0.5046325,-0.0497714,892.7969389049,729.6929416767,-132.7096806276,0E-10,-132.7096806276,-0.181870582882,-14.7428981735,-0.003898746899,0.137180040586
119839353,7154,751,0.1049762,347,339,0.5058309,0.4904844,0.0153465,8722.8355672036,7171.9057111151,-274.5626157620,0E-10,-274.5626157620,-0.038283076608,-1040.7821342929,-0.017065152594,0.103313427307
119842307,1159,72,0.0621225,24,42,0.3636364,0.5070565,-0.1434201,665.7037763714,617.9935558259,-216.5589273449,0E-10,-216.5589273449,-0.350422630306,59.6862016035,0.007393448531,0.047369497708
119843638,263,19,0.0722433,7,8,0.4666667,0.4909910,-0.0243243,261.7570647115,167.0233981460,-61.1255061639,0E-10,-61.1255061639,-0.365969719467,-327.5048549584,-0.087581193307,0.030128991163
119843775,208,74,0.3557692,36,27,0.5714286,0.5040000,0.0674286,682.7013969107,569.2679340394,29.9443335787,0E-10,29.9443335787,0.052601476015,-35.3114168679,-0.036631074308,0.390519693424
119844686,500,60,0.1200000,24,30,0.4444444,0.5459184,-0.1014740,1840.9276729391,1719.5668592933,-206.3915306650,0E-10,-206.3915306650,-0.120025301459,1321.3851073266,0.107829277019,0.115257915678
119844756,209,51,0.2440191,17,31,0.3541667,0.5734266,-0.2192599,722.2314233280,615.1736603026,-365.1434778802,0E-10,-365.1434778802,-0.593561625673,252.4953815458,0.184546494720,0.134957737794
119850995,443,47,0.1060948,22,19,0.5365854,0.5055249,0.0310605,1577.4128194307,1394.0253637248,10.3146095776,0E-10,10.3146095776,0.007399154883,159.4282283852,0.012933653227,0.101727458207
119857575,203,59,0.2906404,27,27,0.5000000,0.3432836,0.1567164,1102.4517389387,1001.3409195323,198.9932526514,0E-10,198.9932526514,0.198726776036,32.1614434076,0.018965910790,0.405124749404
119859231,789,195,0.2471483,83,97,0.4611111,0.4844607,-0.0233496,6912.9995185628,6343.1500444646,-613.3294947260,0E-10,-613.3294947260,-0.096691626467,-779.5473103474,-0.041143138185,0.238679930730
119860982,372,17,0.0456989,7,10,0.4117647,0.2962963,0.1154684,1134.7270034421,1134.7270034421,232.9948998004,0E-10,232.9948998004,0.205331237464,-4173.3044142411,-0.148705204703,0.039402183596
119862989,207,18,0.0869565,7,9,0.4375000,0.5344828,-0.0969828,694.8801673119,676.6968797735,-268.5038212101,5.4135750383,-263.0902461722,-0.396785960207,681.4345506638,0.147187257315,0.071684029109
119873352,277,94,0.3393502,40,52,0.4347826,0.4114286,0.0233540,1428.5362100373,1363.7336298303,-276.9858246003,0E-10,-276.9858246003,-0.203108450611,-177.4106836061,-0.064767288627,0.278080526932
119879561,930,165,0.1774194,71,81,0.4671053,0.4698972,-0.0027919,983.7539813228,917.8579058844,-63.6195935697,0E-10,-63.6195935697,-0.069313118253,-207.3075526407,-0.053508101618,0.188889686315
119881104,5084,1911,0.3758851,864,890,0.4925884,0.5052265,-0.0126381,163859.3068271132,150346.7612201676,-6090.1032083787,0E-10,-6090.1032083787,-0.040507046237,712.6269335438,0.003408284937,0.405261831210
119881366,1015,475,0.4679803,238,235,0.5031712,0.4841713,0.0189999,47198.4819731285,43808.7269240388,662.4052820902,0E-10,662.4052820902,0.015120395606,-4050.7110731712,-0.096855742102,0.556788010912
119882006,265,38,0.1433962,17,19,0.4722222,0.5326633,-0.0604411,394.0693160333,366.7555117033,-57.5800798567,0E-10,-57.5800798567,-0.156998539952,-5.7391276577,-0.002557698059,0.119907634288
119882606,230,41,0.1782609,22,12,0.6470588,0.4651163,0.1819425,2644.4135180607,2247.6787902706,160.4698502379,0E-10,160.4698502379,0.071393586545,-741.2292545126,-0.102711337536,0.270326352626
119882617,495,217,0.4383838,102,94,0.5204082,0.5206612,-0.0002530,3604.6491861611,3218.3515121230,115.2812770847,0E-10,115.2812770847,0.035819976982,172.2984596462,0.043302150849,0.446913566713
119884024,431,109,0.2529002,42,62,0.4038462,0.4982332,-0.0943870,4248.1401631291,3964.9648253439,-884.9045297687,0E-10,-884.9045297687,-0.223180928142,738.3348260887,0.075735618222,0.223715167383
119885833,803,163,0.2029888,79,72,0.5231788,0.4824708,0.0407080,12974.3011372842,11525.4921227840,611.4069343639,0E-10,611.4069343639,0.053048228037,-4345.8171964720,-0.108678306002,0.253532579937
119893348,348,176,0.5057471,86,76,0.5308642,0.4873418,0.0435224,18042.5127790369,17049.9569425266,2332.9984362890,0E-10,2332.9984362890,0.136833098415,-994.9055951963,-0.052980499240,0.520306665205
119896365,244,97,0.3975410,44,45,0.4943820,0.5151515,-0.0207695,6179.5171713454,5536.7434249726,114.2102234736,0E-10,114.2102234736,0.020627689367,537.8701615001,0.062890894965,0.383606568195
119908219,406,22,0.0541872,8,11,0.4210526,0.4670659,-0.0460133,1707.4486611026,1653.6083328174,201.3598245638,0E-10,201.3598245638,0.121769962432,-2521.6312231540,-0.267827976187,0.212033871803
119910568,422,27,0.0639810,14,10,0.5833333,0.5244957,0.0588376,152.3198436177,140.9037261354,17.6619789815,0E-10,17.6619789815,0.125347848960,-30.3619529283,-0.011862157780,0.058518520795
119916094,2695,986,0.3658627,434,468,0.4811530,0.5163357,-0.0351827,90964.3452120751,81897.6171415674,-2543.7479472571,0E-10,-2543.7479472571,-0.031060097180,-1442.0234756415,-0.010433907477,0.363139419892
119916150,210,67,0.3190476,32,33,0.4923077,0.4923077,0E-7,2878.9797393851,2642.5353774127,313.3031625286,0E-10,313.3031625286,0.118561577342,-66.4792424935,-0.036131070615,0.619823948237
119917675,207,50,0.2415459,19,31,0.3800000,0.5333333,-0.1533333,656.4568673251,629.2729587728,-195.2740943072,0E-10,-195.2740943072,-0.310316996122,119.8179486829,0.067583111145,0.191822216371
119918714,3820,61,0.0159686,28,26,0.5185185,0.5076068,0.0109117,64458.2504069072,63029.6389921906,22354.0181671901,0E-10,22354.0181671901,0.354658832331,111559.4691957402,0.029829150179,0.021699607035
119941078,2104,136,0.0646388,59,59,0.5000000,0.5106383,-0.0106383,10338.0126457145,9064.5727806040,-230.0107676221,0E-10,-230.0107676221,-0.025374694780,-105.4269553280,-0.000721230596,0.057309783401
119946575,1112,634,0.5701439,280,329,0.4597701,0.4749455,-0.0151754,96154.4765103883,87617.0958490802,-5293.4534072794,0E-10,-5293.4534072794,-0.060415759687,-4934.2994367138,-0.077476340603,0.589988996339
119946940,183,15,0.0819672,7,7,0.5000000,0.3827160,0.1172840,1014.3913741887,921.3937859943,-85.3673423425,0E-10,-85.3673423425,-0.092650225821,-1982.1383490618,-0.211736361953,0.084042434629
119947734,4495,967,0.2151279,461,426,0.5197294,0.5090738,0.0106556,72116.7828575353,65431.5796429180,2266.0846565199,0E-10,2266.0846565199,0.034632889331,3662.4641110109,0.015063659814,0.215253739982
119951357,39620,3234,0.0816254,1465,1513,0.4919409,0.4958109,-0.0038700,314236.9166416693,285781.8986938338,-5601.4224653219,0E-10,-5601.4224653219,-0.019600340298,-40491.2216087382,-0.014383286129,0.090136261824
119951812,563,230,0.4085258,109,119,0.4780702,0.5271084,-0.0490382,41698.5526534812,39632.3407087132,-4235.7344867857,317.0587256581,-3918.6757611257,-0.106875708349,-3538.2631841797,-0.057265751212,0.397195267815
119955197,413,55,0.1331719,22,25,0.4680851,0.5451807,-0.0770956,29948.1772072376,27637.2343425488,-4845.4335859656,0E-10,-4845.4335859656,-0.175322665282,7871.2002266636,0.035975362041,0.091008257025
119956279,250,39,0.1560000,26,10,0.7222222,0.5309278,0.1912944,516.3555624399,474.4016729917,160.7156688095,0E-10,160.7156688095,0.338775510204,239.8471587533,0.099688807812,0.193515385221
119957806,586,47,0.0802048,22,21,0.5116279,0.5151515,-0.0035236,3849.8042061296,3589.6581073021,314.3811185753,0E-10,314.3811185753,0.087579682849,57.2102548882,0.003208440488,0.173872890871
119958450,7214,2560,0.3548655,1133,1194,0.4868930,0.4978469,-0.0109539,240676.1984993141,214365.5433178196,-8022.6682869148,0E-10,-8022.6682869148,-0.037425176466,-6281.4499836380,-0.018723789310,0.384622091054
119967578,234,73,0.3119658,30,39,0.4347826,0.5771812,-0.1423986,3431.8799049619,3192.7117361683,-36.3013329647,0E-10,-36.3013329647,-0.011370062807,582.6976638967,0.106490169879,0.326405587425
119969344,3601,261,0.0724799,114,131,0.4653061,0.4973457,-0.0320396,60671.0000000000,57431.0000000000,-5332.0000000000,0E-10,-5332.0000000000,-0.092841844997,-12104.7000000000,-0.016909099291,0.068981458267
119978007,418,49,0.1172249,22,23,0.4888889,0.5457317,-0.0568428,274.6855931167,252.3552386219,-55.5653703518,0E-10,-55.5653703518,-0.220187108678,80.5160427987,0.047115325777,0.098940070468
119978108,7520,2479,0.3296543,1178,1236,0.4879867,0.4929402,-0.0049535,238740.9362884310,214125.4366600889,-16174.4495290337,1713.0034933029,-14461.4460358016,-0.075537263491,-6269.3234178282,-0.017597118432,0.360640656292
119978329,3902,1173,0.3006151,525,609,0.4629630,0.4932092,-0.0302462,193660.8561581558,170887.1774627433,-12252.7986095968,1367.0974197159,-10885.7011899339,-0.071701100056,-75.1789683505,-0.000136469418,0.223347966759
119978391,5494,1749,0.3183473,884,821,0.5184751,0.4888951,0.0295800,240589.2894461564,223449.8294975503,-7560.8811648153,1787.5986359727,-5773.2825288760,-0.033837041549,-36861.8526072331,-0.069217914429,0.302331698388
119978453,5396,1734,0.3213491,838,843,0.4985128,0.4771820,0.0213308,198056.3960665100,182994.2786348135,3689.9086307211,1463.9542290806,5153.8628597746,0.020164065556,-14270.6088624476,-0.030902390540,0.290199635925
119978513,9357,3076,0.3287378,1449,1498,0.4916865,0.4880094,0.0036771,332554.9014246405,300273.5643119316,-4504.2318839726,2402.1885144760,-2102.0433694831,-0.015000427674,-23070.3417606845,-0.028486526034,0.270872152842
119978553,14021,4563,0.3254404,2174,2247,0.4917439,0.4829263,0.0088176,498372.7860942396,454698.6924145223,-41001.4968252834,3637.5895392655,-37363.9072859758,-0.090172893631,-46745.5577222673,-0.048881775719,0.309693341985
119978601,12744,4183,0.3282329,1928,2119,0.4764023,0.4796031,-0.0032008,593439.1324290779,536319.3938981638,-16076.7984877143,4290.5551511738,-11786.2433365341,-0.029976164708,-15847.3689733117,-0.014461221556,0.327228314691
119978627,10915,3255,0.2982135,1554,1569,0.4975985,0.4810371,0.0165614,444238.8464732798,402321.0326363312,-1699.2415271158,3218.5682610769,1519.3267340009,-0.004223596057,-38071.1760831888,-0.041418490991,0.310234559069
119978658,18717,5433,0.2902709,2688,2581,0.5101537,0.4961808,0.0139729,859168.8575092261,784263.4180361311,-20508.3812321556,6274.1073443082,-14234.2738879328,-0.026149863376,-49515.9030785508,-0.020089084265,0.236821208804
119978704,8465,2282,0.2695806,1063,1132,0.4842825,0.4945262,-0.0102437,324468.1059266947,291211.8074921439,-20128.5081559601,2329.6944599294,-17798.8136960216,-0.069119821512,-41849.3063073465,-0.042255455247,0.219942165043
119978994,5684,587,0.1032723,239,313,0.4329710,0.4328047,0.0001663,100148.5112067099,92695.6685946913,1035.4937761616,741.5653487557,1777.0591249183,0.011170897107,-11295.2279616577,-0.022546125737,0.161032700381
119983508,209,103,0.4928230,45,51,0.4687500,0.4200000,0.0487500,12014.0000000000,11394.0000000000,-891.0000000000,0E-10,-891.0000000000,-0.078199052133,-777.7000000000,-0.105939245334,0.614013252255
119991115,227,108,0.4757709,51,48,0.5151515,0.4766355,0.0385160,6158.6143441376,5436.2453507243,57.9099267069,0E-10,57.9099267069,0.010652559436,-994.4212647279,-0.209981184258,0.601115492348
119992982,867,363,0.4186851,164,179,0.4781341,0.4947589,-0.0166248,71713.1986353651,62228.9406131233,-1863.3705731341,0E-10,-1863.3705731341,-0.029943793913,-1078.8910811399,-0.013037581934,0.435164790851
119994309,379,75,0.1978892,37,34,0.5211268,0.4724138,0.0487130,42083.6751827860,39797.9913283599,0.9698677144,0E-10,0.9698677144,0.000024369765,-20493.5240799708,-0.120652665356,0.204951912807
120000865,318,57,0.1792453,30,23,0.5660377,0.4816327,0.0844050,4476.9246642093,4050.3103492722,252.8783079874,0E-10,252.8783079874,0.062434304086,-2531.2595399192,-0.127074449280,0.197334892380
120003197,3730,1965,0.5268097,879,905,0.4927130,0.5077785,-0.0150655,113500.8977909967,102116.1969445259,-1794.3060933123,0E-10,-1794.3060933123,-0.017571219327,-2714.1285005702,-0.033470168710,0.561170398636
120008676,1065,74,0.0694836,39,29,0.5735294,0.4977827,0.0757467,1128.0960594970,966.1242839460,99.9852833594,0E-10,99.9852833594,0.103491119125,-422.0677847152,-0.035018234854,0.083966515199
120010935,3976,687,0.1727867,327,292,0.5282714,0.5079628,0.0203086,26675.6650322546,23899.7624230375,338.7851959072,0E-10,338.7851959072,0.014175253708,-2232.2785502218,-0.019030030042,0.176940395380
120011669,2854,312,0.1093203,131,144,0.4763636,0.4836459,-0.0072823,7255.2084835299,6403.2386997600,-677.2523762488,0E-10,-677.2523762488,-0.105767160652,-2133.3111669275,-0.042226937449,0.106013790312
120012300,4100,482,0.1175610,197,230,0.4613583,0.4546010,0.0067573,10090.5220292385,8965.3182770148,147.9783878557,0E-10,147.9783878557,0.016505648019,-610.7753209740,-0.009346989637,0.128148064728
120012782,280,23,0.0821429,10,12,0.4545455,0.4739130,-0.0193675,139.4927818424,121.4203371570,-19.9963440507,0E-10,-19.9963440507,-0.164686942228,-130.7390707407,-0.094979198574,0.075178052286
120013267,407,125,0.3071253,48,69,0.4102564,0.5158730,-0.1056166,116064.2309057543,109355.2251379530,-16086.8296937423,0E-10,-16086.8296937423,-0.147106182384,17009.5130741106,0.080061918378,0.289475411663
120013282,858,66,0.0769231,35,29,0.5468750,0.4571429,0.0897321,4993.1113269809,4802.4861362657,-202.2497779594,0E-10,-202.2497779594,-0.042113557899,-6436.3462454920,-0.128642155299,0.093078981669
120013307,255,28,0.1098039,16,10,0.6153846,0.5422886,0.0730960,1952.2520088502,1803.4777507466,351.3122034342,0E-10,351.3122034342,0.194797082076,540.0213408108,0.032878382896,0.113161679399
120013432,430,83,0.1930233,35,44,0.4430380,0.4764890,-0.0334510,8268.0056642682,7514.5336601644,-773.7828928659,0E-10,-773.7828928659,-0.102971511987,-774.3201587257,-0.025793998306,0.187204224409
120013942,4053,1581,0.3900814,683,836,0.4496379,0.4630957,-0.0134578,188560.0135615009,169912.7717720167,-20180.6787730930,0E-10,-20180.6787730930,-0.118770817300,-12577.3730260854,-0.061645464877,0.434726941779
120013995,34102,2921,0.0856548,1364,1297,0.5125893,0.4985824,0.0140069,96468.1623279168,87769.8191872934,2014.7172788017,0E-10,2014.7172788017,0.022954556560,-16427.8558567139,-0.018564654693,0.093638269088
120014955,1843,66,0.0358112,33,26,0.5593220,0.4987562,0.0605658,1041.0284262637,760.2684700757,83.5572305968,0E-10,83.5572305968,0.109904900552,-1202.2930106070,-0.068159328539,0.049144829637
120015326,2542,1642,0.6459481,476,1135,0.2954687,0.2767654,0.0187033,162824.4737565501,157204.9867903996,-322.9706632821,0E-10,-322.9706632821,-0.002054455586,5792.5230746478,0.079016715116,0.655799457794
120015566,190,27,0.1421053,12,13,0.4800000,0.5000000,-0.0200000,223.8251242439,203.0276310879,-6.9089906751,0E-10,-6.9089906751,-0.034029804899,119.1210018915,0.112834879863,0.131682317899
120015672,176,12,0.0681818,4,8,0.3333333,0.4893617,-0.1560284,180.9447397888,180.9447397888,-75.3901243329,0E-10,-75.3901243329,-0.416647228435,-370.6844808434,-0.180478207694,0.058817512733
120016223,3148,502,0.1594663,252,230,0.5228216,0.5233266,-0.0005050,8694.1418950015,8006.6742487609,84.3049558970,0E-10,84.3049558970,0.010529335062,-190.1985114110,-0.005026018152,0.174962152895
120017326,180,56,0.3111111,27,25,0.5192308,0.4867257,0.0325051,17278.6990617870,15916.5486803848,460.2909362836,0E-10,460.2909362836,0.028919016649,-2189.3453001855,-0.075274371188,0.372978335389
120018045,4205,1201,0.2856124,549,538,0.5050598,0.4904059,0.0146539,80432.3292587783,73392.1005343604,-249.5447735549,0E-10,-249.5447735549,-0.003400158488,-7532.7626380953,-0.038101880917,0.277196282097
120019423,4862,529,0.1088030,258,228,0.5308642,0.5011518,0.0297124,251660.5615613974,229170.5095293169,6122.9897028080,0E-10,6122.9897028080,0.026718052490,-47554.2986265464,-0.026992834848,0.121053581976
120020975,1630,277,0.1699387,131,110,0.5435685,0.5064620,0.0371065,57380.2416121657,50206.7252875306,3596.7038465433,0E-10,3596.7038465433,0.071637889664,-4388.7313317123,-0.019473301468,0.195733078594
