member_id,bet_month,分层,标注,证据等级,n_orders,n_rounds_month,n_days_month,n_tables_month,n_hedge_rounds,n_hedge_eq,hedge_eq_share,n_zero_pnl_rounds,n_vb_true_zero,n_vb_positive,sum_valid_bet,sum_stake,sum_game_pnl,sum_rebate,n_order_nocomm,识别契约,来源
149962320,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,16,8,1,2,8,8,1.0,5,16,0,0.0,150.4851849932,-1.8162005085,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
149998183,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,16,8,1,3,8,8,1.0,4,16,0,0.0,1470.4337779648,-24.1571263523,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150138180,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,1,3,3,1.0,2,6,0,0.0,236.7797947908,-1.9731649566,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150146738,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,2,2,3,3,1.0,2,6,0,0.0,294.086755593,-1.0503098414,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150147606,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,3,2,3,3,1.0,2,6,0,0.0,1050.309841403,-10.503098414,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150148201,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,3,3,3,3,1.0,1,6,0,0.0,1260.3718096836,-21.006196828,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150148761,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,3,3,3,3,1.0,2,6,0,0.0,1260.3718096836,-10.503098414,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150148826,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,3,3,3,3,1.0,0,6,0,0.0,1260.3718096836,-31.509295242,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150152798,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,3,3,3,3,1.0,2,6,0,0.0,1260.3718096836,-10.503098414,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150156109,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,3,3,3,3,1.0,3,6,0,0.0,1260.3718096836,0.0,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150165793,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,3,3,3,3,1.0,1,6,0,0.0,1260.3718096836,-21.006196828,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150170145,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,2,3,3,3,1.0,1,6,0,0.0,1260.3718096836,-21.006196828,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150174056,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,3,4,4,4,1.0,3,8,0,0.0,1344.3965969958,-5.251549207,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150180223,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,3,3,3,3,1.0,0,6,0,0.0,1260.3718096836,-31.509295242,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150180509,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,2,4,4,4,1.0,1,8,0,0.0,1680.4957462448,-31.509295242,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150181988,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,2,4,4,4,1.0,3,8,0,0.0,1680.4957462448,-10.503098414,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150182255,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,3,3,3,3,1.0,1,6,0,0.0,1260.3718096836,-21.006196828,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150193337,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,1,2,4,4,1.0,4,8,0,0.0,166.0526179236,0.0,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150216462,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,3,3,3,1.0,1,6,0,0.0,1134.3346287152,-17.8552673038,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150225726,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,10,5,2,4,5,5,1.0,3,10,0,0.0,2352.694044743,-31.5092952421,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150364800,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,1,1,4,4,1.0,2,8,0,0.0,20.7565772408,-0.2594572156,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150371534,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,14,7,1,1,7,7,1.0,5,14,0,0.0,394.633567539,-3.1570685402,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150503297,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,12,6,1,1,6,6,1.0,2,12,0,0.0,2200.0,-35.0,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150506762,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,3,4,4,4,1.0,3,8,0,0.0,84.024787312,-0.5251549207,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150540897,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,12,6,2,1,6,6,1.0,2,12,0,0.0,648.50843061,-10.8084738436,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150540897,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,2,1,3,3,1.0,1,6,0,0.0,92.5820419326,-1.4243391067,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150547205,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,10,5,1,2,5,5,1.0,4,10,0,0.0,63.018590484,-0.3150929524,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150592093,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,24,12,1,2,12,12,1.0,10,24,0,0.0,172.935581496,-0.720564923,0.0,6,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150652045,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,1,3,3,1.0,2,6,0,0.0,236.7797947908,-1.9731649566,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150660494,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,16,8,1,3,8,8,1.0,4,16,0,0.0,165.7458563534,-1.7758484611,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150662375,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,24,12,1,1,12,12,1.0,10,24,0,0.0,220.9944751388,-0.7892659828,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150664678,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,20,10,1,2,10,10,1.0,7,20,0,0.0,347.2770323598,-2.9597474349,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150671035,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,1,1,4,4,1.0,1,8,0,0.0,140.106896373,-2.3351149396,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150726017,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,2,3,3,1.0,2,6,0,0.0,315.0929524212,-2.6257746035,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150744148,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,1,1,4,4,1.0,3,8,0,0.0,130.238420334,-1.1553408256,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150780639,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,2,3,3,1.0,3,6,0,0.0,66.8963441148,0.0,0.0,4,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150793572,2026-05-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,2,3,3,1.0,1,6,0,0.0,985.9374189196,-18.1620050854,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150840099,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,2,3,3,1.0,0,6,0,0.0,797.6237459236,-19.940593648,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150905424,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,1,3,3,1.0,1,6,0,0.0,24.9257420604,-0.4154290344,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150946803,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,1,3,3,1.0,2,6,0,0.0,21.3650865996,-0.1780423883,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
150993247,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,4,3,4,4,1.0,2,8,0,0.0,83.0858068672,-1.0385725858,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151031312,2026-08-01,5–29单,T-05 自我对冲/打水,OBSERVED,12,6,1,1,6,6,1.0,2,12,0,0.0,42.4625444976,-0.7077090752,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151064683,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,12,6,1,2,6,6,1.0,3,12,0,0.0,14.5400162014,-0.1557858879,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151080334,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,26,13,1,3,13,13,1.0,7,26,0,0.0,432.7689621126,-4.9350846553,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151096802,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,10,5,1,2,5,5,1.0,1,10,0,0.0,207.714517168,-4.1542903436,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151171007,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,28,14,14,11,14,14,1.0,6,28,0,0.0,290.8003240352,-4.1542903432,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151171374,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,24,12,12,8,12,12,1.0,9,24,0,0.0,249.2574206016,-1.5578588787,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151177532,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,18,9,1,1,9,9,1.0,6,18,0,0.0,204.9958241586,-1.7082985347,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151181843,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,17,9,4,3,8,8,0.8888889,7,17,0,0.0,419.0001226342,-2.5548787965,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151182422,2026-08-01,5–29单,T-05 自我对冲/打水,OBSERVED,22,11,5,5,11,11,1.0,6,22,0,0.0,505.09132051,-6.061095846,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151183144,2026-08-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,4,3,4,4,1.0,1,8,0,0.0,161.6292225632,-3.030547923,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151191910,2026-08-01,5–29单,T-05 自我对冲/打水,OBSERVED,10,5,5,5,5,5,1.0,3,10,0,0.0,101.018264102,-1.010182641,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151212512,2026-08-01,5–29单,T-05 自我对冲/打水,OBSERVED,20,10,5,6,10,10,1.0,4,20,0,0.0,525.294973331,-7.8794246001,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151212848,2026-08-01,5–29单,T-05 自我对冲/打水,OBSERVED,20,10,5,7,10,10,1.0,7,20,0,0.0,468.7247454338,-2.7274931308,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151225893,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,14,7,1,3,7,7,1.0,3,14,0,0.0,235.365575886,-3.4165970691,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151247925,2026-08-01,5–29单,T-05 自我对冲/打水,OBSERVED,10,5,5,3,5,5,1.0,2,10,0,0.0,101.018264102,-1.5152739615,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151270128,2026-08-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,4,4,4,4,1.0,2,8,0,0.0,141.4255697428,-2.020365282,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151282933,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,1,3,3,1.0,2,6,0,0.0,103.857258584,-1.0385725859,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151282933,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,2,3,3,1.0,1,6,0,0.0,102.195151862,-1.5329272779,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151300080,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,2,3,3,1.0,1,6,0,0.0,60.0,-1.0,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151313424,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,1,3,3,1.0,3,6,0,0.0,12.2634182232,0.0,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151375224,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,1,1,4,4,1.0,2,8,0,0.0,200.0,-2.0,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151511426,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,14,7,2,3,7,7,1.0,4,14,0,0.0,3600.174865637,-38.5733021319,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151517625,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,1,2,4,4,1.0,2,8,0,0.0,286.2921604376,-5.34127165,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151543894,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,2,3,3,1.0,3,6,0,0.0,145.4001620174,0.0,0.0,6,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151732853,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,1,1,4,4,1.0,2,8,0,0.0,145.4001620176,-1.5578588788,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151822098,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,12,6,1,2,6,6,1.0,3,12,0,0.0,89.7333637192,-1.495556062,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151829295,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,1,3,3,1.0,1,6,0,0.0,124.6287103008,-2.0771451718,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151922771,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,2,2,3,3,1.0,3,6,0,0.0,114.4585700852,0.0,0.0,6,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151965373,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,1,2,4,4,1.0,2,8,0,0.0,1239.2533498566,-18.0724446854,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151980849,2026-08-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,1,1,4,4,1.0,2,8,0,0.0,161.6292225632,-2.020365282,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151982709,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,2,1,3,3,1.0,1,6,0,0.0,623.1435515028,-10.3857258584,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
151991691,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,16,8,4,3,8,8,1.0,4,16,0,0.0,581.8673883626,-4.059539919,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152011021,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,1,3,3,1.0,0,6,0,0.0,318.8823931364,-7.9720598284,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152028797,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,1,3,3,1.0,2,6,0,0.0,385.7330213184,-3.2144418444,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152036920,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,16,8,2,4,8,8,1.0,5,16,0,0.0,162.3815967526,-1.0148849799,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152036920,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,2,3,3,1.0,2,6,0,0.0,54.347826087,-0.3396739131,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152091305,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,10,5,1,2,5,5,1.0,3,10,0,0.0,205.7242780362,-2.5715534754,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152153266,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,1,2,4,4,1.0,1,8,0,0.0,390.8761282694,-6.5574613626,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152173853,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,1,3,3,1.0,1,6,0,0.0,771.4660426362,-12.8577673772,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152175736,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,10,5,1,5,5,5,1.0,3,10,0,0.0,540.0262298454,-7.0717720575,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152276426,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,12,6,1,3,6,6,1.0,1,12,0,0.0,811.9079837616,-16.9147496615,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152297724,2026-06-01,5–29单,T-05 自我对冲/打水,OBSERVED,8,4,1,1,4,4,1.0,1,8,0,0.0,3125.0000000002,-61.1413043479,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152322804,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,14,7,1,2,7,7,1.0,6,14,0,0.0,1086.9565217392,-3.3967391304,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152360270,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,16,8,6,6,8,8,1.0,7,16,0,0.0,282.058619139,-0.5109757593,0.0,10,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152361949,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,1,3,3,1.0,1,6,0,0.0,1436.0197949808,-33.1389183458,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152486928,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,10,5,1,2,5,5,1.0,4,10,0,0.0,1200.0,-10.0,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152535912,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,3,2,3,3,1.0,2,6,0,0.0,1058.5289030024,-12.908889061,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152535912,2026-08-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,2,2,3,3,1.0,3,6,0,0.0,775.6915727018,0.0,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152565834,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,12,6,1,1,6,6,1.0,3,12,0,0.0,591.2674348092,-7.3908429351,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152623827,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,10,5,3,2,5,5,1.0,5,10,0,0.0,134.8976004576,0.0,0.0,10,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152624236,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,12,6,4,4,6,6,1.0,4,12,0,0.0,322.9366798836,-2.6570739484,0.0,4,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152754721,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,2,3,3,1.0,0,6,0,0.0,36.1448893708,-0.9036222342,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152806976,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,1,3,3,1.0,2,6,0,0.0,204.6694966646,-2.2741055185,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152852773,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,5,3,1,2,2,2,0.6666667,2,5,0,0.0,7.1864377545,-0.0718643775,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152981679,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,10,5,1,2,5,5,1.0,3,10,0,0.0,240.0,-3.0,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
152989784,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,1,3,3,3,1.0,2,6,0,0.0,154.906668732,-1.2908889061,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
153039363,2026-07-01,5–29单,T-05 自我对冲/打水,OBSERVED,6,3,2,3,3,3,1.0,2,6,0,0.0,122.6341822344,-1.0219515186,0.0,0,sum_valid_bet=0 且 n_orders>=5 且 n_hedge_eq>0,§Z-14（软编码，库内现算，v4-revised-2）
