member_id,action_date,field_name,value_before,value_after,n_days_post,n_days_pre,stake_post,stake_pre,ggr_post,ggr_pre,field_grp
151133045,2026-06-16,mem017,N,Y,2,1,117460.636,42964.9456,-7356.1953,13814.1081,mem017
151133045,2026-06-16,mem017,Y,N,2,1,117460.636,42964.9456,-7356.1953,13814.1081,mem017
151133045,2026-07-10,mem004,8b,5b,1,1,25413.5079,42964.9456,-422.1227,13814.1081,mem004
151133045,2026-07-10,mem015,1,0,1,1,25413.5079,42964.9456,-422.1227,13814.1081,mem015
151133045,2026-07-10,mem017,N,Y,1,1,25413.5079,42964.9456,-422.1227,13814.1081,mem017
151133045,2026-07-11,mem015,0,1,1,2,25413.5079,135012.0737,-422.1227,6880.0355,mem015
151133045,2026-07-11,mem017,Y,N,1,2,25413.5079,135012.0737,-422.1227,6880.0355,mem017
151133045,2026-07-24,mem015,0,1,1,2,25413.5079,135012.0737,-422.1227,6880.0355,mem015
151133045,2026-07-24,mem015,1,0,1,2,25413.5079,135012.0737,-422.1227,6880.0355,mem015
151133045,2026-07-24,mem017,N,Y,1,2,25413.5079,135012.0737,-422.1227,6880.0355,mem017
151133045,2026-07-24,mem017,Y,N,1,2,25413.5079,135012.0737,-422.1227,6880.0355,mem017
151133181,2026-06-15,mem015,0,1,4,3,224044.8756,79286.8243,22524.4737,8634.0874,mem015
151133181,2026-06-15,mem017,Y,N,4,3,224044.8756,79286.8243,22524.4737,8634.0874,mem017
151133181,2026-07-24,101-mem015,2,"1,2,3",2,4,179489.734,86078.8194,16464.524,11246.06,10x-mem015（分产品限额）
151133181,2026-07-24,mem004,5b,8b,2,4,179489.734,86078.8194,16464.524,11246.06,mem004
151133181,2026-07-24,mem015,1,0,2,4,179489.734,86078.8194,16464.524,11246.06,mem015
151133181,2026-07-24,mem017,N,Y,2,4,179489.734,86078.8194,16464.524,11246.06,mem017
151133181,2026-07-27,mem015,0,1,0,7,0,303331.6999,0,31158.5611,mem015
151133181,2026-07-27,mem017,Y,N,0,7,0,303331.6999,0,31158.5611,mem017
151133233,2026-06-15,mem015,0,1,0,1,0,11621.4816,0,4317.0437,mem015
151133233,2026-06-15,mem017,Y,N,0,1,0,11621.4816,0,4317.0437,mem017
151133335,2026-06-15,mem015,0,1,2,1,72502.8155,38849.9396,8663.2592,4304.5243,mem015
151133335,2026-06-15,mem017,Y,N,2,1,72502.8155,38849.9396,8663.2592,4304.5243,mem017
151133335,2026-07-12,mem015,1,0,1,2,44433.856,66918.8991,4331.6296,8636.1539,mem015
151133335,2026-07-12,mem017,N,Y,1,2,44433.856,66918.8991,4331.6296,8636.1539,mem017
151133335,2026-07-13,mem015,0,1,1,2,44433.856,66918.8991,4331.6296,8636.1539,mem015
151133335,2026-07-13,mem017,Y,N,1,2,44433.856,66918.8991,4331.6296,8636.1539,mem017
151133335,2026-07-24,101-mem015,2,"2,3",0,3,0,111352.7551,0,12967.7835,10x-mem015（分产品限额）
151133335,2026-07-24,101-mem015,"2,3","1,2,3,266",0,3,0,111352.7551,0,12967.7835,10x-mem015（分产品限额）
151133335,2026-07-24,102-mem015,6,"6,7",0,3,0,111352.7551,0,12967.7835,10x-mem015（分产品限额）
151133335,2026-07-24,103-mem015,11,"11,12",0,3,0,111352.7551,0,12967.7835,10x-mem015（分产品限额）
151133335,2026-07-24,104-mem015,15,"15,16",0,3,0,111352.7551,0,12967.7835,10x-mem015（分产品限额）
151133335,2026-07-24,105-mem015,56,"56,57",0,3,0,111352.7551,0,12967.7835,10x-mem015（分产品限额）
151133335,2026-07-24,107-mem015,112,"112,113",0,3,0,111352.7551,0,12967.7835,10x-mem015（分产品限额）
151133335,2026-07-24,108-mem015,222,"222,223",0,3,0,111352.7551,0,12967.7835,10x-mem015（分产品限额）
151133335,2026-07-24,mem015,1,0,0,3,0,111352.7551,0,12967.7835,mem015
151133335,2026-07-24,mem017,N,Y,0,3,0,111352.7551,0,12967.7835,mem017
151133335,2026-08-02,mem015,0,1,0,3,0,111352.7551,0,12967.7835,mem015
151133335,2026-08-02,mem017,Y,N,0,3,0,111352.7551,0,12967.7835,mem017
151133536,2026-06-15,mem015,0,1,2,0,395940.528,0,43221.8646,0,mem015
151133536,2026-06-15,mem017,Y,N,2,0,395940.528,0,43221.8646,0,mem017
151133536,2026-06-16,101-mem015,2,"2,3",1,0,215979.3814,0,15593.2167,0,10x-mem015（分产品限额）
151133536,2026-06-16,102-mem015,6,"6,7",1,0,215979.3814,0,15593.2167,0,10x-mem015（分产品限额）
151133536,2026-06-16,103-mem015,11,"11,12",1,0,215979.3814,0,15593.2167,0,10x-mem015（分产品限额）
151133536,2026-06-16,104-mem015,15,"15,16",1,0,215979.3814,0,15593.2167,0,10x-mem015（分产品限额）
151133536,2026-06-16,105-mem015,56,"56,57",1,0,215979.3814,0,15593.2167,0,10x-mem015（分产品限额）
151133536,2026-06-16,mem004,3b,8b,1,0,215979.3814,0,15593.2167,0,mem004
151133536,2026-06-16,mem015,1,0,1,0,215979.3814,0,15593.2167,0,mem015
151133536,2026-06-16,mem017,N,Y,1,0,215979.3814,0,15593.2167,0,mem017
151133536,2026-06-22,mem015,0,1,1,1,215979.3814,179961.1466,15593.2167,27628.6479,mem015
151133536,2026-06-22,mem017,Y,N,1,1,215979.3814,179961.1466,15593.2167,27628.6479,mem017
151133536,2026-07-20,mem015,1,0,0,1,0,179961.1466,0,27628.6479,mem015
151133536,2026-07-20,mem017,N,Y,0,1,0,179961.1466,0,27628.6479,mem017
151133536,2026-08-02,mem015,0,1,0,2,0,395940.528,0,43221.8646,mem015
151133536,2026-08-02,mem017,Y,N,0,2,0,395940.528,0,43221.8646,mem017
151133603,2026-06-15,mem015,0,1,3,0,480239.106,0,17326.3017,0,mem015
151133603,2026-06-15,mem017,Y,N,3,0,480239.106,0,17326.3017,0,mem017
151133603,2026-07-21,mem015,1,0,2,0,283284.2416,0,16451.9623,0,mem015
151133603,2026-07-21,mem017,N,Y,2,0,283284.2416,0,16451.9623,0,mem017
151133603,2026-08-02,mem015,0,1,0,3,0,480239.106,0,17326.3017,mem015
151133603,2026-08-02,mem017,Y,N,0,3,0,480239.106,0,17326.3017,mem017
151160757,2026-07-27,opengame,"101,102,103,104,105,106,107,108,110,111,112,113,117,121,128","101,102,103,104,105,106,107,108,110,111,128",3,1,5719.7957,3572.7854,524.0233,258.3751,opengame
151222053,2026-06-15,mem015,0,1,0,1,0,31251.0793,0,4317.0437,mem015
151222053,2026-06-15,mem016,Y,N,0,1,0,31251.0793,0,4317.0437,mem016
151222053,2026-06-15,mem017,Y,N,0,1,0,31251.0793,0,4317.0437,mem017
151279410,2026-06-12,101-mem015,"124,59,1,2,3",1,15,0,3083867.8333,0,135284.6068,0,10x-mem015（分产品限额）
151279410,2026-06-12,102-mem015,"125,50,5,6,7",5,15,0,3083867.8333,0,135284.6068,0,10x-mem015（分产品限额）
151279410,2026-06-12,103-mem015,"9,143,10,12",10,15,0,3083867.8333,0,135284.6068,0,10x-mem015（分产品限额）
151279410,2026-06-12,104-mem015,"126,144,14,16",14,15,0,3083867.8333,0,135284.6068,0,10x-mem015（分产品限额）
151279410,2026-06-12,105-mem015,"127,145,48,56,57",48,15,0,3083867.8333,0,135284.6068,0,10x-mem015（分产品限额）
151279410,2026-06-12,106-mem015,"128,146,107,109",107,15,0,3083867.8333,0,135284.6068,0,10x-mem015（分产品限额）
151279410,2026-06-12,107-mem015,"129,147,111,113",111,15,0,3083867.8333,0,135284.6068,0,10x-mem015（分产品限额）
151279410,2026-06-12,108-mem015,"149,132,221,223",221,15,0,3083867.8333,0,135284.6068,0,10x-mem015（分产品限额）
151279410,2026-06-12,110-mem015,"131,148,134,136",134,15,0,3083867.8333,0,135284.6068,0,110-mem015
151279410,2026-06-12,111-mem015,"150,220",150,15,0,3083867.8333,0,135284.6068,0,111-mem015
151279410,2026-06-12,128-mem015,"584,583",584,15,0,3083867.8333,0,135284.6068,0,128-mem015
151279410,2026-06-12,mem022,"","",15,0,3083867.8333,0,135284.6068,0,mem022
151279410,2026-07-09,102-mem015,5,6,0,15,0,2887168.048,0,74522.9673,10x-mem015（分产品限额）
151290616,2026-06-12,mem004,XS1U,ZDW,0,1,0,4788792.0912,0,353997.3666,mem004
151336685,2026-06-13,101-mem015,1,"1,3",5,1,320660.5378,7857.0195,34379.8883,-30.2193,10x-mem015（分产品限额）
151336685,2026-06-13,101-mem015,"1,3",3,5,1,320660.5378,7857.0195,34379.8883,-30.2193,10x-mem015（分产品限额）
151336685,2026-06-14,mem015,2,0,4,2,181824.4128,54222.0687,34289.2304,-9752.2017,mem015
151336685,2026-06-14,mem017,N,Y,4,2,181824.4128,54222.0687,34289.2304,-9752.2017,mem017
151336685,2026-06-21,mem015,0,1,2,5,110809.0442,264073.5623,17297.3465,7330.3401,mem015
151336685,2026-06-21,mem017,Y,N,2,5,110809.0442,264073.5623,17297.3465,7330.3401,mem017
151336685,2026-06-23,mem015,1,0,1,6,43342.2854,331540.3211,8663.2591,15964.4275,mem015
151336685,2026-06-23,mem017,N,Y,1,6,43342.2854,331540.3211,8663.2591,15964.4275,mem017
151336685,2026-07-13,mem015,0,1,0,7,0,374882.6065,0,24627.6866,mem015
151336685,2026-07-13,mem017,Y,N,0,7,0,374882.6065,0,24627.6866,mem017
151336685,2026-07-14,mem015,1,0,0,7,0,374882.6065,0,24627.6866,mem015
151336685,2026-07-14,mem017,N,Y,0,7,0,374882.6065,0,24627.6866,mem017
151336685,2026-08-02,mem015,0,1,0,7,0,374882.6065,0,24627.6866,mem015
151336685,2026-08-02,mem017,Y,N,0,7,0,374882.6065,0,24627.6866,mem017
151370506,2026-07-31,mem022,"","",0,28,0,1221562.8861,0,-10187.8532,mem022
151370506,2026-07-31,opengame,"101,102,103,104,105,106,107,108,110,111,112,113,128","101,102,103,104,105,106,107,108,110,111,128",0,28,0,1221562.8861,0,-10187.8532,opengame
151371945,2026-06-15,mem015,0,1,0,1,0,227654.9819,0,13814.5398,mem015
151371945,2026-06-15,mem016,Y,N,0,1,0,227654.9819,0,13814.5398,mem016
151371945,2026-06-15,mem017,Y,N,0,1,0,227654.9819,0,13814.5398,mem017
151499885,2026-06-22,mem015,0,1,0,7,0,1118524.4345,0,54450.872,mem015
151499885,2026-06-22,mem017,Y,N,0,7,0,1118524.4345,0,54450.872,mem017
151517928,2026-06-22,mem015,0,1,0,1,0,274675.3583,0,20721.3348,mem015
151517928,2026-06-22,mem016,Y,N,0,1,0,274675.3583,0,20721.3348,mem016
151517928,2026-06-22,mem017,Y,N,0,1,0,274675.3583,0,20721.3348,mem017
151518313,2026-06-29,mem015,0,1,0,8,0,1131627.5254,0,35140.3472,mem015
151518313,2026-06-29,mem016,Y,N,0,8,0,1131627.5254,0,35140.3472,mem016
151518313,2026-06-29,mem017,Y,N,0,8,0,1131627.5254,0,35140.3472,mem017
151524197,2026-07-13,mem015,0,1,0,27,0,584834.5552,0,25638.2526,mem015
151524197,2026-07-13,mem017,Y,N,0,27,0,584834.5552,0,25638.2526,mem017
151582132,2026-06-16,101-mem015,"124,59,1,2,3",1,12,0,3450744.2491,0,116924.8985,0,10x-mem015（分产品限额）
151582132,2026-06-16,102-mem015,"125,50,5,6,7",5,12,0,3450744.2491,0,116924.8985,0,10x-mem015（分产品限额）
151582132,2026-06-16,103-mem015,"9,143,10,12",10,12,0,3450744.2491,0,116924.8985,0,10x-mem015（分产品限额）
151582132,2026-06-16,104-mem015,"126,144,14,16",14,12,0,3450744.2491,0,116924.8985,0,10x-mem015（分产品限额）
151582132,2026-06-16,105-mem015,"127,145,48,56,57",48,12,0,3450744.2491,0,116924.8985,0,10x-mem015（分产品限额）
151582132,2026-06-16,106-mem015,"128,146,107,109",107,12,0,3450744.2491,0,116924.8985,0,10x-mem015（分产品限额）
151582132,2026-06-16,107-mem015,"129,147,111,113",111,12,0,3450744.2491,0,116924.8985,0,10x-mem015（分产品限额）
151582132,2026-06-16,108-mem015,"149,132,221,223",221,12,0,3450744.2491,0,116924.8985,0,10x-mem015（分产品限额）
151582132,2026-06-16,110-mem015,"131,148,134,136",134,12,0,3450744.2491,0,116924.8985,0,110-mem015
151582132,2026-06-16,111-mem015,"150,220",150,12,0,3450744.2491,0,116924.8985,0,111-mem015
151582132,2026-06-16,128-mem015,"584,583",584,12,0,3450744.2491,0,116924.8985,0,128-mem015
151582132,2026-06-16,mem022,"","",12,0,3450744.2491,0,116924.8985,0,mem022
151582132,2026-07-09,101-mem015,1,2,0,13,0,3461434.3709,0,116228.0108,10x-mem015（分产品限额）
151606352,2026-06-19,mem015,0,1,0,2,0,100854.7746,0,-8418.2352,mem015
151606352,2026-06-19,mem016,Y,N,0,2,0,100854.7746,0,-8418.2352,mem016
151606352,2026-06-19,mem017,Y,N,0,2,0,100854.7746,0,-8418.2352,mem017
151665636,2026-06-22,mem015,0,1,0,3,0,346782.939,0,15109.6529,mem015
151665636,2026-06-22,mem016,Y,N,0,3,0,346782.939,0,15109.6529,mem016
151665636,2026-06-22,mem017,Y,N,0,3,0,346782.939,0,15109.6529,mem017
151748645,2026-07-06,mem015,0,1,0,6,0,1312251.77,0,-51856.3288,mem015
151748645,2026-07-06,mem016,Y,N,0,6,0,1312251.77,0,-51856.3288,mem016
151748645,2026-07-06,mem017,Y,N,0,6,0,1312251.77,0,-51856.3288,mem017
151760021,2026-06-22,mem015,0,1,0,2,0,77145.5707,0,9061.4747,mem015
151760021,2026-06-22,mem016,Y,N,0,2,0,77145.5707,0,9061.4747,mem016
151760021,2026-06-22,mem017,Y,N,0,2,0,77145.5707,0,9061.4747,mem017
151853223,2026-06-29,mem016,Y,N,0,8,0,702987.3942,0,-269.815299999999,mem016
151880541,2026-06-25,101-mem015,"124,59,1,2,3",1,2,0,478139.5246,0,31236.2108,0,10x-mem015（分产品限额）
151880541,2026-06-25,102-mem015,"125,50,5,6,7",5,2,0,478139.5246,0,31236.2108,0,10x-mem015（分产品限额）
151880541,2026-06-25,103-mem015,"9,143,10,12",10,2,0,478139.5246,0,31236.2108,0,10x-mem015（分产品限额）
151880541,2026-06-25,104-mem015,"126,144,14,16",14,2,0,478139.5246,0,31236.2108,0,10x-mem015（分产品限额）
151880541,2026-06-25,105-mem015,"127,145,48,56,57",48,2,0,478139.5246,0,31236.2108,0,10x-mem015（分产品限额）
151880541,2026-06-25,106-mem015,"128,146,107,109",107,2,0,478139.5246,0,31236.2108,0,10x-mem015（分产品限额）
151880541,2026-06-25,107-mem015,"129,147,111,113",111,2,0,478139.5246,0,31236.2108,0,10x-mem015（分产品限额）
151880541,2026-06-25,108-mem015,"149,132,221,223",221,2,0,478139.5246,0,31236.2108,0,10x-mem015（分产品限额）
151880541,2026-06-25,110-mem015,"131,148,134,136",134,2,0,478139.5246,0,31236.2108,0,110-mem015
151880541,2026-06-25,111-mem015,"150,220",150,2,0,478139.5246,0,31236.2108,0,111-mem015
151880541,2026-06-25,128-mem015,"584,583",584,2,0,478139.5246,0,31236.2108,0,128-mem015
151880541,2026-06-25,mem022,"","",2,0,478139.5246,0,31236.2108,0,mem022
151880541,2026-07-09,101-mem015,1,2,0,2,0,478139.5246,0,31236.2108,10x-mem015（分产品限额）
151896357,2026-07-06,mem015,0,1,0,8,0,248820.0472,0,-15339.0689,mem015
151896357,2026-07-06,mem016,Y,N,0,8,0,248820.0472,0,-15339.0689,mem016
151896357,2026-07-06,mem017,Y,N,0,8,0,248820.0472,0,-15339.0689,mem017
151905958,2026-07-06,mem015,0,1,0,11,0,571312.5779,0,56768.0006,mem015
151905958,2026-07-06,mem016,Y,N,0,11,0,571312.5779,0,56768.0006,mem016
151905958,2026-07-06,mem017,Y,N,0,11,0,571312.5779,0,56768.0006,mem017
151912516,2026-06-25,101-mem015,"124,59,1,2,3",1,11,0,1427013.0482,0,92381.6473,0,10x-mem015（分产品限额）
151912516,2026-06-25,102-mem015,"125,50,5,6,7",5,11,0,1427013.0482,0,92381.6473,0,10x-mem015（分产品限额）
151912516,2026-06-25,103-mem015,"9,143,10,12",10,11,0,1427013.0482,0,92381.6473,0,10x-mem015（分产品限额）
151912516,2026-06-25,104-mem015,"126,144,14,16",14,11,0,1427013.0482,0,92381.6473,0,10x-mem015（分产品限额）
151912516,2026-06-25,105-mem015,"127,145,48,56,57",48,11,0,1427013.0482,0,92381.6473,0,10x-mem015（分产品限额）
151912516,2026-06-25,106-mem015,"128,146,107,109",107,11,0,1427013.0482,0,92381.6473,0,10x-mem015（分产品限额）
151912516,2026-06-25,107-mem015,"129,147,111,113",111,11,0,1427013.0482,0,92381.6473,0,10x-mem015（分产品限额）
151912516,2026-06-25,108-mem015,"149,132,221,223",221,11,0,1427013.0482,0,92381.6473,0,10x-mem015（分产品限额）
151912516,2026-06-25,110-mem015,"131,148,134,136",134,11,0,1427013.0482,0,92381.6473,0,110-mem015
151912516,2026-06-25,111-mem015,"150,220",150,11,0,1427013.0482,0,92381.6473,0,111-mem015
151912516,2026-06-25,128-mem015,"584,583",584,11,0,1427013.0482,0,92381.6473,0,128-mem015
151912516,2026-06-25,mem022,"","",11,0,1427013.0482,0,92381.6473,0,mem022
151912516,2026-07-09,101-mem015,1,2,1,9,118267.663,1259288.8635,9381.7935,85088.8484,10x-mem015（分产品限额）
151944138,2026-07-06,mem015,0,1,0,8,0,1554271.283,0,19305.8193,mem015
151944138,2026-07-06,mem016,Y,N,0,8,0,1554271.283,0,19305.8193,mem016
151944138,2026-07-06,mem017,Y,N,0,8,0,1554271.283,0,19305.8193,mem017
151970005,2026-06-27,101-mem015,350,649,10,3,392450,373840,-93135,-48577.5,10x-mem015（分产品限额）
151970005,2026-06-27,mem022,"","",10,3,392450,373840,-93135,-48577.5,mem022
151970005,2026-06-27,oldred,"",newred,10,3,392450,373840,-93135,-48577.5,oldred
151970005,2026-06-27,oldtip,"",newtip,10,3,392450,373840,-93135,-48577.5,oldtip
152010278,2026-06-25,101-mem015,"124,59,1,2,3",1,14,1,5591869.2727,123139.3775,44950.8599,-507.4425,10x-mem015（分产品限额）
152010278,2026-06-25,102-mem015,"125,50,5,6,7",5,14,1,5591869.2727,123139.3775,44950.8599,-507.4425,10x-mem015（分产品限额）
152010278,2026-06-25,103-mem015,"9,143,10,12",10,14,1,5591869.2727,123139.3775,44950.8599,-507.4425,10x-mem015（分产品限额）
152010278,2026-06-25,104-mem015,"126,144,14,16",14,14,1,5591869.2727,123139.3775,44950.8599,-507.4425,10x-mem015（分产品限额）
152010278,2026-06-25,105-mem015,"127,145,48,56,57",48,14,1,5591869.2727,123139.3775,44950.8599,-507.4425,10x-mem015（分产品限额）
152010278,2026-06-25,106-mem015,"128,146,107,109",107,14,1,5591869.2727,123139.3775,44950.8599,-507.4425,10x-mem015（分产品限额）
152010278,2026-06-25,107-mem015,"129,147,111,113",111,14,1,5591869.2727,123139.3775,44950.8599,-507.4425,10x-mem015（分产品限额）
152010278,2026-06-25,108-mem015,"149,132,221,223",221,14,1,5591869.2727,123139.3775,44950.8599,-507.4425,10x-mem015（分产品限额）
152010278,2026-06-25,110-mem015,"131,148,134,136",134,14,1,5591869.2727,123139.3775,44950.8599,-507.4425,110-mem015
152010278,2026-06-25,111-mem015,"150,220",150,14,1,5591869.2727,123139.3775,44950.8599,-507.4425,111-mem015
152010278,2026-06-25,128-mem015,"584,583",584,14,1,5591869.2727,123139.3775,44950.8599,-507.4425,128-mem015
152010278,2026-06-25,mem022,"","",14,1,5591869.2727,123139.3775,44950.8599,-507.4425,mem022
152010278,2026-07-09,101-mem015,1,2,0,15,0,5507614.8546,0,-108168.3762,10x-mem015（分产品限额）
152010424,2026-06-25,101-mem015,"124,59,1,2,3",1,7,0,5998813.5774,0,216245.1003,0,10x-mem015（分产品限额）
152010424,2026-06-25,102-mem015,"125,50,5,6,7",5,7,0,5998813.5774,0,216245.1003,0,10x-mem015（分产品限额）
152010424,2026-06-25,103-mem015,"9,143,10,12",10,7,0,5998813.5774,0,216245.1003,0,10x-mem015（分产品限额）
152010424,2026-06-25,104-mem015,"126,144,14,16",14,7,0,5998813.5774,0,216245.1003,0,10x-mem015（分产品限额）
152010424,2026-06-25,105-mem015,"127,145,48,56,57",48,7,0,5998813.5774,0,216245.1003,0,10x-mem015（分产品限额）
152010424,2026-06-25,106-mem015,"128,146,107,109",107,7,0,5998813.5774,0,216245.1003,0,10x-mem015（分产品限额）
152010424,2026-06-25,107-mem015,"129,147,111,113",111,7,0,5998813.5774,0,216245.1003,0,10x-mem015（分产品限额）
152010424,2026-06-25,108-mem015,"149,132,221,223",221,7,0,5998813.5774,0,216245.1003,0,10x-mem015（分产品限额）
152010424,2026-06-25,110-mem015,"131,148,134,136",134,7,0,5998813.5774,0,216245.1003,0,110-mem015
152010424,2026-06-25,111-mem015,"150,220",150,7,0,5998813.5774,0,216245.1003,0,111-mem015
152010424,2026-06-25,128-mem015,"584,583",584,7,0,5998813.5774,0,216245.1003,0,128-mem015
152010424,2026-06-25,mem022,"","",7,0,5998813.5774,0,216245.1003,0,mem022
152010424,2026-07-09,101-mem015,1,2,0,8,0,6111465.8101,0,205791.785,10x-mem015（分产品限额）
152011204,2026-06-25,101-mem015,"124,59,1,2,3",1,3,0,2483761.8404,0,77976.9959,0,10x-mem015（分产品限额）
152011204,2026-06-25,102-mem015,"125,50,5,6,7",5,3,0,2483761.8404,0,77976.9959,0,10x-mem015（分产品限额）
152011204,2026-06-25,103-mem015,"9,143,10,12",10,3,0,2483761.8404,0,77976.9959,0,10x-mem015（分产品限额）
152011204,2026-06-25,104-mem015,"126,144,14,16",14,3,0,2483761.8404,0,77976.9959,0,10x-mem015（分产品限额）
152011204,2026-06-25,105-mem015,"127,145,48,56,57",48,3,0,2483761.8404,0,77976.9959,0,10x-mem015（分产品限额）
152011204,2026-06-25,106-mem015,"128,146,107,109",107,3,0,2483761.8404,0,77976.9959,0,10x-mem015（分产品限额）
152011204,2026-06-25,107-mem015,"129,147,111,113",111,3,0,2483761.8404,0,77976.9959,0,10x-mem015（分产品限额）
152011204,2026-06-25,108-mem015,"149,132,221,223",221,3,0,2483761.8404,0,77976.9959,0,10x-mem015（分产品限额）
152011204,2026-06-25,110-mem015,"131,148,134,136",134,3,0,2483761.8404,0,77976.9959,0,110-mem015
152011204,2026-06-25,111-mem015,"150,220",150,3,0,2483761.8404,0,77976.9959,0,111-mem015
152011204,2026-06-25,128-mem015,"584,583",584,3,0,2483761.8404,0,77976.9959,0,128-mem015
152011204,2026-06-25,mem022,"","",3,0,2483761.8404,0,77976.9959,0,mem022
152011204,2026-07-09,101-mem015,1,2,0,3,0,2483761.8404,0,77976.9959,10x-mem015（分产品限额）
152018778,2026-06-25,101-mem015,"124,59,1,2,3",1,8,1,37243118.0871,250338.295,-87578.3916000001,-12652.2327,10x-mem015（分产品限额）
152018778,2026-06-25,102-mem015,"125,50,5,6,7",5,8,1,37243118.0871,250338.295,-87578.3916000001,-12652.2327,10x-mem015（分产品限额）
152018778,2026-06-25,103-mem015,"9,143,10,12",10,8,1,37243118.0871,250338.295,-87578.3916000001,-12652.2327,10x-mem015（分产品限额）
152018778,2026-06-25,104-mem015,"126,144,14,16",14,8,1,37243118.0871,250338.295,-87578.3916000001,-12652.2327,10x-mem015（分产品限额）
152018778,2026-06-25,105-mem015,"127,145,48,56,57",48,8,1,37243118.0871,250338.295,-87578.3916000001,-12652.2327,10x-mem015（分产品限额）
152018778,2026-06-25,106-mem015,"128,146,107,109",107,8,1,37243118.0871,250338.295,-87578.3916000001,-12652.2327,10x-mem015（分产品限额）
152018778,2026-06-25,107-mem015,"129,147,111,113",111,8,1,37243118.0871,250338.295,-87578.3916000001,-12652.2327,10x-mem015（分产品限额）
152018778,2026-06-25,108-mem015,"149,132,221,223",221,8,1,37243118.0871,250338.295,-87578.3916000001,-12652.2327,10x-mem015（分产品限额）
152018778,2026-06-25,110-mem015,"131,148,134,136",134,8,1,37243118.0871,250338.295,-87578.3916000001,-12652.2327,110-mem015
152018778,2026-06-25,111-mem015,"150,220",150,8,1,37243118.0871,250338.295,-87578.3916000001,-12652.2327,111-mem015
152018778,2026-06-25,128-mem015,"584,583",584,8,1,37243118.0871,250338.295,-87578.3916000001,-12652.2327,128-mem015
152018778,2026-06-25,mem022,"","",8,1,37243118.0871,250338.295,-87578.3916000001,-12652.2327,mem022
152018778,2026-06-27,101-mem015,1,3,6,3,22012265.5837,5938971.5833,111271.4054,-77587.9566,10x-mem015（分产品限额）
152018778,2026-07-01,mem015,2,0,2,7,6138586.9565,22980998.3932,457235.0543,-351944.2079,mem015
152018778,2026-07-01,mem017,N,Y,2,7,6138586.9565,22980998.3932,457235.0543,-351944.2079,mem017
152019521,2026-06-25,101-mem015,"124,59,1,2,3",1,6,1,3631046.1956,185791.6103,-172537.3641,-5260.4871,10x-mem015（分产品限额）
152019521,2026-06-25,102-mem015,"125,50,5,6,7",5,6,1,3631046.1956,185791.6103,-172537.3641,-5260.4871,10x-mem015（分产品限额）
152019521,2026-06-25,103-mem015,"9,143,10,12",10,6,1,3631046.1956,185791.6103,-172537.3641,-5260.4871,10x-mem015（分产品限额）
152019521,2026-06-25,104-mem015,"126,144,14,16",14,6,1,3631046.1956,185791.6103,-172537.3641,-5260.4871,10x-mem015（分产品限额）
152019521,2026-06-25,105-mem015,"127,145,48,56,57",48,6,1,3631046.1956,185791.6103,-172537.3641,-5260.4871,10x-mem015（分产品限额）
152019521,2026-06-25,106-mem015,"128,146,107,109",107,6,1,3631046.1956,185791.6103,-172537.3641,-5260.4871,10x-mem015（分产品限额）
152019521,2026-06-25,107-mem015,"129,147,111,113",111,6,1,3631046.1956,185791.6103,-172537.3641,-5260.4871,10x-mem015（分产品限额）
152019521,2026-06-25,108-mem015,"149,132,221,223",221,6,1,3631046.1956,185791.6103,-172537.3641,-5260.4871,10x-mem015（分产品限额）
152019521,2026-06-25,110-mem015,"131,148,134,136",134,6,1,3631046.1956,185791.6103,-172537.3641,-5260.4871,110-mem015
152019521,2026-06-25,111-mem015,"150,220",150,6,1,3631046.1956,185791.6103,-172537.3641,-5260.4871,111-mem015
152019521,2026-06-25,128-mem015,"584,583",584,6,1,3631046.1956,185791.6103,-172537.3641,-5260.4871,128-mem015
152019521,2026-06-25,mem022,"","",6,1,3631046.1956,185791.6103,-172537.3641,-5260.4871,mem022
152019521,2026-07-06,mem015,2,0,2,5,75543.4782,3787304.6531,7269.0218,-111099.2243,mem015
152019521,2026-07-06,mem017,N,Y,2,5,75543.4782,3787304.6531,7269.0218,-111099.2243,mem017
152025599,2026-06-25,101-mem015,"124,59,1,2,3",2,12,0,39613462.624,0,871033.6015,0,10x-mem015（分产品限额）
152025599,2026-06-25,102-mem015,"125,50,5,6,7",6,12,0,39613462.624,0,871033.6015,0,10x-mem015（分产品限额）
152025599,2026-06-25,103-mem015,"9,143,10,12",10,12,0,39613462.624,0,871033.6015,0,10x-mem015（分产品限额）
152025599,2026-06-25,104-mem015,"126,144,14,16",14,12,0,39613462.624,0,871033.6015,0,10x-mem015（分产品限额）
152025599,2026-06-25,105-mem015,"127,145,48,56,57",56,12,0,39613462.624,0,871033.6015,0,10x-mem015（分产品限额）
152025599,2026-06-25,106-mem015,"128,146,107,109",107,12,0,39613462.624,0,871033.6015,0,10x-mem015（分产品限额）
152025599,2026-06-25,107-mem015,"129,147,111,113",111,12,0,39613462.624,0,871033.6015,0,10x-mem015（分产品限额）
152025599,2026-06-25,108-mem015,"149,132,221,223",221,12,0,39613462.624,0,871033.6015,0,10x-mem015（分产品限额）
152025599,2026-06-25,110-mem015,"131,148,134,136",134,12,0,39613462.624,0,871033.6015,0,110-mem015
152025599,2026-06-25,111-mem015,"150,220",150,12,0,39613462.624,0,871033.6015,0,111-mem015
