table,mb,rows,ncol,n_own,column,nonempty,fill_rate,n_distinct,status,vmin,vmax,vmed
PH0_8r2_rg_crosstable.csv,0,5,132,14,roi,5,1,1,CONSTANT_BROADCAST,-0.01681532,-0.01681532,-0.01681532
PH0_8r2_rg_crosstable.csv,0,5,132,14,roi_ex_rebate,5,1,1,CONSTANT_BROADCAST,-0.01742716,-0.01742716,-0.01742716
PH0_8r2_rg_crosstable.csv,0,5,132,14,economic_value,5,1,1,CONSTANT_BROADCAST,0,0,0
PH0_8r2_rg_crosstable.csv,0,5,132,14,risk_value,5,1,1,CONSTANT_BROADCAST,0,0,0
PH0_8r2_rg_crosstable.csv,0,5,132,14,action_priority,5,1,1,CONSTANT_BROADCAST,,,
PH0_8r2_rg_crosstable.csv,0,5,132,14,decision_status,5,1,1,CONSTANT_BROADCAST,,,
PH0_8r2_rg_crosstable.csv,0,5,132,14,vip_tier,5,1,5,PER_ROW,1,5,3
PH0_8r2_rg_crosstable.csv,0,5,132,14,pr_qualified,5,1,1,CONSTANT_BROADCAST,0,0,0
PH0_8r2_rg_crosstable.csv,0,5,132,14,evidence_rate,5,1,1,CONSTANT_BROADCAST,,,
PH0_8r2_rg_crosstable.csv,0,5,132,14,hold_ci_halfwidth_approx,5,1,1,CONSTANT_BROADCAST,0.0007571,0.0007571,0.0007571
PH0_8r2_rg_crosstable.csv,0,5,132,14,n_bets,5,1,1,CONSTANT_BROADCAST,124713543,124713543,124713543
PH0_8r2_rg_crosstable.csv,0,5,132,14,n_rounds,5,1,1,CONSTANT_BROADCAST,6048562,6048562,6048562
PH0_8r2_rg_crosstable.csv,0,5,132,14,active_days,5,1,1,CONSTANT_BROADCAST,139,139,139
PH0_8r2_rg_crosstable.csv,0,5,132,14,agent_cost_bet23_formal_canonical,5,1,1,CONSTANT_BROADCAST,9199860.2962,9199860.2962,9199860.2962
PI01_treatment_delta_member.csv,0.3,186,148,30,stake,186,1,185,PER_ROW,8.7943,50310539.9953,329773.86785
PI01_treatment_delta_member.csv,0.3,186,148,30,valid_bet,186,1,185,PER_ROW,8.7943,45730900.5648,301490.1762
PI01_treatment_delta_member.csv,0.3,186,148,30,profit,186,1,182,PER_ROW,-845962.2664,503797.1028,5905.192
PI01_treatment_delta_member.csv,0.3,186,148,30,rebate_cost,186,1,67,LOW_CARDINALITY,0,139912.5676,0
PI01_treatment_delta_member.csv,0.3,186,148,30,ngr,186,1,182,PER_ROW,-845962.2664,503797.1028,4656.53665
PI01_treatment_delta_member.csv,0.3,186,148,30,net_margin_bet23_formal_canonical,186,1,182,PER_ROW,-812123.7758,483645.2187,4269.66175
PI01_treatment_delta_member.csv,0.3,186,148,30,net_margin_chain_nested_canonical,186,1,183,PER_ROW,-689774.5352,393932.0534,1403.9131
PI01_treatment_delta_member.csv,0.3,186,148,30,residual_a,186,1,182,PER_ROW,-117317.8368,22659.5762,4.54435
PI01_treatment_delta_member.csv,0.3,186,148,30,residual_b,186,1,182,PER_ROW,-812123.7758,483645.2187,4269.66175
PI01_treatment_delta_member.csv,0.3,186,148,30,hold_rate,186,1,186,PER_ROW,-0.99207292,0.991,0.021183055
PI01_treatment_delta_member.csv,0.3,186,148,30,roi,186,1,186,PER_ROW,-0.991,0.99207292,-0.021183055
PI01_treatment_delta_member.csv,0.3,186,148,30,roi_ex_rebate,186,1,186,PER_ROW,-1,0.98307292,-0.024484145
PI01_treatment_delta_member.csv,0.3,186,148,30,economic_value,186,1,185,PER_ROW,0,1,0.5
PI01_treatment_delta_member.csv,0.3,186,148,30,risk_value,186,1,186,PER_ROW,0,1,0.5
PI01_treatment_delta_member.csv,0.3,186,148,30,action_priority,186,1,4,LOW_CARDINALITY,,,
PI01_treatment_delta_member.csv,0.3,186,148,30,decision_status,186,1,1,CONSTANT_BROADCAST,,,
PI01_treatment_delta_member.csv,0.3,186,148,30,vip_tier,186,1,5,LOW_CARDINALITY,1,5,3
PI01_treatment_delta_member.csv,0.3,186,148,30,pr_qualified,164,0.8817,164,PER_ROW,0,1,0.5
PI01_treatment_delta_member.csv,0.3,186,148,30,evidence_rate,186,1,4,LOW_CARDINALITY,,,
PI01_treatment_delta_member.csv,0.3,186,148,30,hold_ci_halfwidth_approx,186,1,175,PER_ROW,0.01092782,1.862,0.06422975
PI01_treatment_delta_member.csv,0.3,186,148,30,n_bets,186,1,172,PER_ROW,1,30237,1159.5
PI01_treatment_delta_member.csv,0.3,186,148,30,n_rounds,186,1,175,PER_ROW,1,29033,840.5
PI01_treatment_delta_member.csv,0.3,186,148,30,active_days,186,1,46,LOW_CARDINALITY,1,133,7
PI01_treatment_delta_member.csv,0.3,186,148,30,agent_cost_bet23_formal_canonical,186,1,182,PER_ROW,-33838.4907,22659.5762,312.012
PI02_treatment_delta_platform.csv,0,3,140,22,stake,3,1,1,CONSTANT_BROADCAST,13436093473.3333,13436093473.3333,13436093473.3333
PI02_treatment_delta_platform.csv,0,3,140,22,valid_bet,3,1,1,CONSTANT_BROADCAST,12101545164.6445,12101545164.6445,12101545164.6445
PI02_treatment_delta_platform.csv,0,3,140,22,profit,3,1,1,CONSTANT_BROADCAST,225932201.2126,225932201.2126,225932201.2126
PI02_treatment_delta_platform.csv,0,3,140,22,rebate_cost,3,1,1,CONSTANT_BROADCAST,8220755.8918,8220755.8918,8220755.8918
PI02_treatment_delta_platform.csv,0,3,140,22,ngr,3,1,1,CONSTANT_BROADCAST,217711445.3207,217711445.3207,217711445.3207
PI02_treatment_delta_platform.csv,0,3,140,22,net_margin_bet23_formal_canonical,3,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
PI02_treatment_delta_platform.csv,0,3,140,22,net_margin_chain_nested_canonical,3,1,1,CONSTANT_BROADCAST,174476591.9375,174476591.9375,174476591.9375
PI02_treatment_delta_platform.csv,0,3,140,22,residual_a,3,1,1,CONSTANT_BROADCAST,979104.4043,979104.4043,979104.4043
PI02_treatment_delta_platform.csv,0,3,140,22,residual_b,3,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
PI02_treatment_delta_platform.csv,0,3,140,22,hold_rate,3,1,1,CONSTANT_BROADCAST,0.01681532,0.01681532,0.01681532
PI02_treatment_delta_platform.csv,0,3,140,22,roi,3,1,3,PER_ROW,-0.017689,0.000324,-0.01547
PI02_treatment_delta_platform.csv,0,3,140,22,roi_ex_rebate,3,1,1,CONSTANT_BROADCAST,-0.01742716,-0.01742716,-0.01742716
PI02_treatment_delta_platform.csv,0,3,140,22,economic_value,3,1,1,CONSTANT_BROADCAST,0,0,0
PI02_treatment_delta_platform.csv,0,3,140,22,risk_value,3,1,1,CONSTANT_BROADCAST,0,0,0
PI02_treatment_delta_platform.csv,0,3,140,22,action_priority,3,1,1,CONSTANT_BROADCAST,,,
PI02_treatment_delta_platform.csv,0,3,140,22,decision_status,3,1,1,CONSTANT_BROADCAST,,,
PI02_treatment_delta_platform.csv,0,3,140,22,vip_tier,3,1,3,PER_ROW,1,3,2
PI02_treatment_delta_platform.csv,0,3,140,22,pr_qualified,3,1,1,CONSTANT_BROADCAST,0,0,0
PI02_treatment_delta_platform.csv,0,3,140,22,evidence_rate,3,1,1,CONSTANT_BROADCAST,,,
PI02_treatment_delta_platform.csv,0,3,140,22,hold_ci_halfwidth_approx,3,1,1,CONSTANT_BROADCAST,0.0007571,0.0007571,0.0007571
PI02_treatment_delta_platform.csv,0,3,140,22,n_bets,3,1,3,PER_ROW,300211,124049984,363348
PI02_treatment_delta_platform.csv,0,3,140,22,n_rounds,3,1,1,CONSTANT_BROADCAST,6048562,6048562,6048562
PI02_treatment_delta_platform.csv,0,3,140,22,active_days,3,1,1,CONSTANT_BROADCAST,139,139,139
PI02_treatment_delta_platform.csv,0,3,140,22,agent_cost_bet23_formal_canonical,3,1,1,CONSTANT_BROADCAST,9199860.2962,9199860.2962,9199860.2962
PI03_reinvest_loop.csv,0,3,140,22,stake,3,1,1,CONSTANT_BROADCAST,13436093473.3333,13436093473.3333,13436093473.3333
PI03_reinvest_loop.csv,0,3,140,22,valid_bet,3,1,1,CONSTANT_BROADCAST,12101545164.6445,12101545164.6445,12101545164.6445
PI03_reinvest_loop.csv,0,3,140,22,profit,3,1,1,CONSTANT_BROADCAST,225932201.2126,225932201.2126,225932201.2126
PI03_reinvest_loop.csv,0,3,140,22,rebate_cost,3,1,1,CONSTANT_BROADCAST,8220755.8918,8220755.8918,8220755.8918
PI03_reinvest_loop.csv,0,3,140,22,ngr,3,1,1,CONSTANT_BROADCAST,217711445.3207,217711445.3207,217711445.3207
PI03_reinvest_loop.csv,0,3,140,22,net_margin_bet23_formal_canonical,3,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
PI03_reinvest_loop.csv,0,3,140,22,net_margin_chain_nested_canonical,3,1,1,CONSTANT_BROADCAST,174476591.9375,174476591.9375,174476591.9375
PI03_reinvest_loop.csv,0,3,140,22,residual_a,3,1,1,CONSTANT_BROADCAST,979104.4043,979104.4043,979104.4043
PI03_reinvest_loop.csv,0,3,140,22,residual_b,3,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
PI03_reinvest_loop.csv,0,3,140,22,hold_rate,3,1,1,CONSTANT_BROADCAST,0.01681532,0.01681532,0.01681532
PI03_reinvest_loop.csv,0,3,140,22,roi,3,1,1,CONSTANT_BROADCAST,-0.01681532,-0.01681532,-0.01681532
PI03_reinvest_loop.csv,0,3,140,22,roi_ex_rebate,3,1,1,CONSTANT_BROADCAST,-0.01742716,-0.01742716,-0.01742716
PI03_reinvest_loop.csv,0,3,140,22,economic_value,3,1,1,CONSTANT_BROADCAST,0,0,0
PI03_reinvest_loop.csv,0,3,140,22,risk_value,3,1,1,CONSTANT_BROADCAST,0,0,0
PI03_reinvest_loop.csv,0,3,140,22,action_priority,3,1,1,CONSTANT_BROADCAST,,,
PI03_reinvest_loop.csv,0,3,140,22,decision_status,3,1,1,CONSTANT_BROADCAST,,,
PI03_reinvest_loop.csv,0,3,140,22,vip_tier,3,1,3,PER_ROW,1,3,2
PI03_reinvest_loop.csv,0,3,140,22,pr_qualified,3,1,1,CONSTANT_BROADCAST,0,0,0
PI03_reinvest_loop.csv,0,3,140,22,evidence_rate,3,1,1,CONSTANT_BROADCAST,,,
PI03_reinvest_loop.csv,0,3,140,22,hold_ci_halfwidth_approx,3,1,1,CONSTANT_BROADCAST,0.0007571,0.0007571,0.0007571
PI03_reinvest_loop.csv,0,3,140,22,n_bets,3,1,1,CONSTANT_BROADCAST,124713543,124713543,124713543
PI03_reinvest_loop.csv,0,3,140,22,n_rounds,3,1,1,CONSTANT_BROADCAST,6048562,6048562,6048562
PI03_reinvest_loop.csv,0,3,140,22,active_days,3,1,1,CONSTANT_BROADCAST,139,139,139
PI03_reinvest_loop.csv,0,3,140,22,agent_cost_bet23_formal_canonical,3,1,1,CONSTANT_BROADCAST,9199860.2962,9199860.2962,9199860.2962
PI04_member_5d_profile.csv,804,723442,147,29,stake,723442,1,257802,LOW_CARDINALITY,3e-04,113094762,141.9978
PI04_member_5d_profile.csv,804,723442,147,29,valid_bet,723442,1,253111,LOW_CARDINALITY,0,101787084.6978,129.0889
PI04_member_5d_profile.csv,804,723442,147,29,profit,723442,1,295336,LOW_CARDINALITY,-2362896.5,4016417.7738,12.7744
PI04_member_5d_profile.csv,804,723442,147,29,rebate_cost,723442,1,12588,LOW_CARDINALITY,0,794419.8593,0
PI04_member_5d_profile.csv,804,723442,147,29,ngr,723442,1,295249,LOW_CARDINALITY,-2362896.5,4016417.7738,12.7087
PI04_member_5d_profile.csv,804,723442,147,29,net_margin_bet23_formal_canonical,723442,1,313670,LOW_CARDINALITY,-2268380.64,3855761.0628,12.2049
PI04_member_5d_profile.csv,804,723442,147,29,net_margin_chain_nested_canonical,723442,1,365066,PER_ROW,-1896694.0414,3140541.4842,10.1597
PI04_member_5d_profile.csv,804,723442,147,29,residual_a,723442,1,218318,LOW_CARDINALITY,-698492.4411,160656.711,0.4418
PI04_member_5d_profile.csv,804,723442,147,29,residual_b,723442,1,313670,LOW_CARDINALITY,-2268380.64,3855761.0628,12.2049
PI04_member_5d_profile.csv,804,723442,147,29,hold_rate,723442,1,336826,LOW_CARDINALITY,-100,1,0.14495413
PI04_member_5d_profile.csv,804,723442,147,29,roi,723442,1,277108,LOW_CARDINALITY,-1,100,-0.145161
PI04_member_5d_profile.csv,804,723442,147,29,roi_ex_rebate,723442,1,333413,LOW_CARDINALITY,-1,100,-0.14516129
PI04_member_5d_profile.csv,804,723442,147,29,economic_value,723442,1,379027,PER_ROW,0,1,0.499993779727718
PI04_member_5d_profile.csv,804,723442,147,29,risk_value,723442,1,373272,PER_ROW,0,1,0.499999308858635
PI04_member_5d_profile.csv,804,723442,147,29,action_priority,723442,1,4,LOW_CARDINALITY,,,
PI04_member_5d_profile.csv,804,723442,147,29,decision_status,723442,1,1,CONSTANT_BROADCAST,,,
PI04_member_5d_profile.csv,804,723442,147,29,vip_tier,723442,1,5,LOW_CARDINALITY,1,5,3
PI04_member_5d_profile.csv,804,723442,147,29,pr_qualified,161156,0.2228,151597,LOW_CARDINALITY,0,1,0.5
PI04_member_5d_profile.csv,804,723442,147,29,evidence_rate,723442,1,5,LOW_CARDINALITY,,,
PI04_member_5d_profile.csv,804,723442,147,29,hold_ci_halfwidth_approx,723442,1,7027,LOW_CARDINALITY,0.00267631,1.862,0.76015832
PI04_member_5d_profile.csv,804,723442,147,29,n_bets,723442,1,8465,LOW_CARDINALITY,1,484046,7
PI04_member_5d_profile.csv,804,723442,147,29,n_rounds,723442,1,7027,LOW_CARDINALITY,1,484046,6
PI04_member_5d_profile.csv,804,723442,147,29,active_days,723442,1,139,LOW_CARDINALITY,1,139,1
PI04_member_5d_profile.csv,804,723442,147,29,agent_cost_bet23_formal_canonical,723442,1,218058,LOW_CARDINALITY,-94515.86,160656.711,0.4672
QSB_01a_category_census.csv,0,2,149,31,stake,2,1,1,CONSTANT_BROADCAST,13436093473.3333,13436093473.3333,13436093473.3333
QSB_01a_category_census.csv,0,2,149,31,valid_bet,2,1,1,CONSTANT_BROADCAST,12101545164.6445,12101545164.6445,12101545164.6445
QSB_01a_category_census.csv,0,2,149,31,profit,2,1,1,CONSTANT_BROADCAST,225932201.2126,225932201.2126,225932201.2126
QSB_01a_category_census.csv,0,2,149,31,rebate_cost,2,1,1,CONSTANT_BROADCAST,8220755.8918,8220755.8918,8220755.8918
QSB_01a_category_census.csv,0,2,149,31,ngr,2,1,1,CONSTANT_BROADCAST,217711445.3207,217711445.3207,217711445.3207
QSB_01a_category_census.csv,0,2,149,31,net_margin_bet23_formal_canonical,2,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
QSB_01a_category_census.csv,0,2,149,31,net_margin_chain_nested_canonical,2,1,1,CONSTANT_BROADCAST,174476591.9375,174476591.9375,174476591.9375
QSB_01a_category_census.csv,0,2,149,31,residual_a,2,1,1,CONSTANT_BROADCAST,979104.4043,979104.4043,979104.4043
QSB_01a_category_census.csv,0,2,149,31,residual_b,2,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
QSB_01a_category_census.csv,0,2,149,31,hold_rate,2,1,1,CONSTANT_BROADCAST,0.01681532,0.01681532,0.01681532
QSB_01a_category_census.csv,0,2,149,31,roi,2,1,1,CONSTANT_BROADCAST,-0.01681532,-0.01681532,-0.01681532
QSB_01a_category_census.csv,0,2,149,31,roi_ex_rebate,2,1,1,CONSTANT_BROADCAST,-0.01742716,-0.01742716,-0.01742716
QSB_01a_category_census.csv,0,2,149,31,economic_value,2,1,1,CONSTANT_BROADCAST,0,0,0
QSB_01a_category_census.csv,0,2,149,31,risk_value,2,1,1,CONSTANT_BROADCAST,0,0,0
QSB_01a_category_census.csv,0,2,149,31,action_priority,2,1,1,CONSTANT_BROADCAST,,,
QSB_01a_category_census.csv,0,2,149,31,decision_status,2,1,1,CONSTANT_BROADCAST,,,
QSB_01a_category_census.csv,0,2,149,31,vip_tier,2,1,2,PER_ROW,1,2,1.5
QSB_01a_category_census.csv,0,2,149,31,pr_qualified,2,1,1,CONSTANT_BROADCAST,0,0,0
QSB_01a_category_census.csv,0,2,149,31,evidence_rate,2,1,1,CONSTANT_BROADCAST,,,
QSB_01a_category_census.csv,0,2,149,31,hold_ci_halfwidth_approx,2,1,1,CONSTANT_BROADCAST,0.0007571,0.0007571,0.0007571
QSB_01a_category_census.csv,0,2,149,31,n_bets,2,1,1,CONSTANT_BROADCAST,124713543,124713543,124713543
QSB_01a_category_census.csv,0,2,149,31,n_rounds,2,1,1,CONSTANT_BROADCAST,6048562,6048562,6048562
QSB_01a_category_census.csv,0,2,149,31,active_days,2,1,1,CONSTANT_BROADCAST,139,139,139
QSB_01a_category_census.csv,0,2,149,31,agent_cost_bet23_formal_canonical,2,1,1,CONSTANT_BROADCAST,9199860.2962,9199860.2962,9199860.2962
QSB_01c_cat1_contamination.csv,0,23,137,19,stake,23,1,17,PER_ROW,10,7036215458.7323,4415664.2746
QSB_01c_cat1_contamination.csv,0,23,137,19,valid_bet,23,1,17,PER_ROW,10,6303633265.084,4337915.0296
QSB_01c_cat1_contamination.csv,0,23,137,19,profit,23,1,17,PER_ROW,0,82070853.1278,341966.623
QSB_01c_cat1_contamination.csv,0,23,137,19,rebate_cost,23,1,17,PER_ROW,0,4909346.8413,1406.2172
QSB_01c_cat1_contamination.csv,0,23,137,19,ngr,23,1,17,PER_ROW,0,77161506.2865,341450.1896
QSB_01c_cat1_contamination.csv,0,23,137,19,net_margin_bet23_formal_canonical,23,1,17,PER_ROW,0,73816352.4465,325455.5858
QSB_01c_cat1_contamination.csv,0,23,137,19,net_margin_chain_nested_canonical,23,1,17,PER_ROW,0,61908636.4091,278808.2801
QSB_01c_cat1_contamination.csv,0,23,137,19,residual_a,23,1,17,PER_ROW,-1564193.0014,794590.752,10429.1183
QSB_01c_cat1_contamination.csv,0,23,137,19,residual_b,23,1,17,PER_ROW,0,73816352.4465,325455.5858
QSB_01c_cat1_contamination.csv,0,23,137,19,hold_rate,23,1,17,PER_ROW,0,0.2057301,0.06989266
QSB_01c_cat1_contamination.csv,0,23,137,19,roi,23,1,17,PER_ROW,-0.2057301,0,-0.06989266
QSB_01c_cat1_contamination.csv,0,23,137,19,roi_ex_rebate,23,1,17,PER_ROW,-0.20648383,0,-0.06993083
QSB_01c_cat1_contamination.csv,0,23,137,19,economic_value,23,1,17,PER_ROW,0,1,0.5
QSB_01c_cat1_contamination.csv,0,23,137,19,risk_value,23,1,17,PER_ROW,0,0.727272727272727,0.5
QSB_01c_cat1_contamination.csv,0,23,137,19,action_priority,23,1,3,LOW_CARDINALITY,,,
QSB_01c_cat1_contamination.csv,0,23,137,19,decision_status,23,1,1,CONSTANT_BROADCAST,,,
QSB_01c_cat1_contamination.csv,0,23,137,19,vip_tier,23,1,5,LOW_CARDINALITY,1,5,3
QSB_01c_cat1_contamination.csv,0,23,137,19,pr_qualified,16,0.6957,16,PER_ROW,0,1,0.5
QSB_01c_cat1_contamination.csv,0,23,137,19,evidence_rate,23,1,3,LOW_CARDINALITY,,,
QSB_01c_cat1_contamination.csv,0,23,137,19,hold_ci_halfwidth_approx,23,1,17,PER_ROW,0.000776,1.862,0.00482557
QSB_01c_cat1_contamination.csv,0,23,137,19,n_bets,23,1,17,PER_ROW,1,46475885,153193
QSB_01c_cat1_contamination.csv,0,23,137,19,n_rounds,23,1,17,PER_ROW,1,5757541,148889
QSB_01c_cat1_contamination.csv,0,23,137,19,active_days,23,1,2,LOW_CARDINALITY,1,139,139
QSB_01c_cat1_contamination.csv,0,23,137,19,agent_cost_bet23_formal_canonical,23,1,17,PER_ROW,0,3345153.8399,15994.6037
QSB_02a_lowcard_fields.csv,0,1,145,27,stake,1,1,1,PER_ROW,13436093473.3333,13436093473.3333,13436093473.3333
QSB_02a_lowcard_fields.csv,0,1,145,27,valid_bet,1,1,1,PER_ROW,12101545164.6445,12101545164.6445,12101545164.6445
QSB_02a_lowcard_fields.csv,0,1,145,27,profit,1,1,1,PER_ROW,225932201.2126,225932201.2126,225932201.2126
QSB_02a_lowcard_fields.csv,0,1,145,27,rebate_cost,1,1,1,PER_ROW,8220755.8918,8220755.8918,8220755.8918
QSB_02a_lowcard_fields.csv,0,1,145,27,ngr,1,1,1,PER_ROW,217711445.3207,217711445.3207,217711445.3207
QSB_02a_lowcard_fields.csv,0,1,145,27,net_margin_bet23_formal_canonical,1,1,1,PER_ROW,208511585.0246,208511585.0246,208511585.0246
QSB_02a_lowcard_fields.csv,0,1,145,27,net_margin_chain_nested_canonical,1,1,1,PER_ROW,174476591.9375,174476591.9375,174476591.9375
QSB_02a_lowcard_fields.csv,0,1,145,27,residual_a,1,1,1,PER_ROW,979104.4043,979104.4043,979104.4043
QSB_02a_lowcard_fields.csv,0,1,145,27,residual_b,1,1,1,PER_ROW,208511585.0246,208511585.0246,208511585.0246
QSB_02a_lowcard_fields.csv,0,1,145,27,hold_rate,1,1,1,PER_ROW,0.01681532,0.01681532,0.01681532
QSB_02a_lowcard_fields.csv,0,1,145,27,roi,1,1,1,PER_ROW,-0.01681532,-0.01681532,-0.01681532
QSB_02a_lowcard_fields.csv,0,1,145,27,roi_ex_rebate,1,1,1,PER_ROW,-0.01742716,-0.01742716,-0.01742716
QSB_02a_lowcard_fields.csv,0,1,145,27,economic_value,1,1,1,PER_ROW,0,0,0
QSB_02a_lowcard_fields.csv,0,1,145,27,risk_value,1,1,1,PER_ROW,0,0,0
QSB_02a_lowcard_fields.csv,0,1,145,27,action_priority,1,1,1,PER_ROW,,,
QSB_02a_lowcard_fields.csv,0,1,145,27,decision_status,1,1,1,PER_ROW,,,
QSB_02a_lowcard_fields.csv,0,1,145,27,vip_tier,1,1,1,PER_ROW,1,1,1
QSB_02a_lowcard_fields.csv,0,1,145,27,pr_qualified,1,1,1,PER_ROW,0,0,0
QSB_02a_lowcard_fields.csv,0,1,145,27,evidence_rate,1,1,1,PER_ROW,,,
QSB_02a_lowcard_fields.csv,0,1,145,27,hold_ci_halfwidth_approx,1,1,1,PER_ROW,0.0007571,0.0007571,0.0007571
QSB_02a_lowcard_fields.csv,0,1,145,27,n_bets,1,1,1,PER_ROW,124713543,124713543,124713543
QSB_02a_lowcard_fields.csv,0,1,145,27,n_rounds,1,1,1,PER_ROW,6048562,6048562,6048562
QSB_02a_lowcard_fields.csv,0,1,145,27,active_days,1,1,1,PER_ROW,139,139,139
QSB_02a_lowcard_fields.csv,0,1,145,27,agent_cost_bet23_formal_canonical,1,1,1,PER_ROW,9199860.2962,9199860.2962,9199860.2962
QSB_02b_state_cross.csv,0,29,136,18,stake,29,1,1,CONSTANT_BROADCAST,13436093473.3333,13436093473.3333,13436093473.3333
QSB_02b_state_cross.csv,0,29,136,18,valid_bet,29,1,1,CONSTANT_BROADCAST,12101545164.6445,12101545164.6445,12101545164.6445
QSB_02b_state_cross.csv,0,29,136,18,profit,29,1,1,CONSTANT_BROADCAST,225932201.2126,225932201.2126,225932201.2126
QSB_02b_state_cross.csv,0,29,136,18,rebate_cost,29,1,1,CONSTANT_BROADCAST,8220755.8918,8220755.8918,8220755.8918
QSB_02b_state_cross.csv,0,29,136,18,ngr,29,1,1,CONSTANT_BROADCAST,217711445.3207,217711445.3207,217711445.3207
QSB_02b_state_cross.csv,0,29,136,18,net_margin_bet23_formal_canonical,29,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
QSB_02b_state_cross.csv,0,29,136,18,net_margin_chain_nested_canonical,29,1,1,CONSTANT_BROADCAST,174476591.9375,174476591.9375,174476591.9375
QSB_02b_state_cross.csv,0,29,136,18,residual_a,29,1,1,CONSTANT_BROADCAST,979104.4043,979104.4043,979104.4043
QSB_02b_state_cross.csv,0,29,136,18,residual_b,29,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
QSB_02b_state_cross.csv,0,29,136,18,hold_rate,29,1,1,CONSTANT_BROADCAST,0.01681532,0.01681532,0.01681532
QSB_02b_state_cross.csv,0,29,136,18,roi,29,1,1,CONSTANT_BROADCAST,-0.01681532,-0.01681532,-0.01681532
QSB_02b_state_cross.csv,0,29,136,18,roi_ex_rebate,29,1,1,CONSTANT_BROADCAST,-0.01742716,-0.01742716,-0.01742716
QSB_02b_state_cross.csv,0,29,136,18,economic_value,29,1,1,CONSTANT_BROADCAST,0,0,0
QSB_02b_state_cross.csv,0,29,136,18,risk_value,29,1,1,CONSTANT_BROADCAST,0,0,0
QSB_02b_state_cross.csv,0,29,136,18,action_priority,29,1,1,CONSTANT_BROADCAST,,,
QSB_02b_state_cross.csv,0,29,136,18,decision_status,29,1,1,CONSTANT_BROADCAST,,,
QSB_02b_state_cross.csv,0,29,136,18,vip_tier,29,1,5,LOW_CARDINALITY,1,5,3
QSB_02b_state_cross.csv,0,29,136,18,pr_qualified,29,1,1,CONSTANT_BROADCAST,0,0,0
QSB_02b_state_cross.csv,0,29,136,18,evidence_rate,29,1,1,CONSTANT_BROADCAST,,,
QSB_02b_state_cross.csv,0,29,136,18,hold_ci_halfwidth_approx,29,1,1,CONSTANT_BROADCAST,0.0007571,0.0007571,0.0007571
QSB_02b_state_cross.csv,0,29,136,18,n_bets,29,1,1,CONSTANT_BROADCAST,124713543,124713543,124713543
QSB_02b_state_cross.csv,0,29,136,18,n_rounds,29,1,1,CONSTANT_BROADCAST,6048562,6048562,6048562
QSB_02b_state_cross.csv,0,29,136,18,active_days,29,1,1,CONSTANT_BROADCAST,139,139,139
QSB_02b_state_cross.csv,0,29,136,18,agent_cost_bet23_formal_canonical,29,1,1,CONSTANT_BROADCAST,9199860.2962,9199860.2962,9199860.2962
QSB_02b2_lowcard_five_gates.csv,0,29,146,28,stake,29,1,1,CONSTANT_BROADCAST,13436093473.3333,13436093473.3333,13436093473.3333
QSB_02b2_lowcard_five_gates.csv,0,29,146,28,valid_bet,29,1,1,CONSTANT_BROADCAST,12101545164.6445,12101545164.6445,12101545164.6445
QSB_02b2_lowcard_five_gates.csv,0,29,146,28,profit,29,1,1,CONSTANT_BROADCAST,225932201.2126,225932201.2126,225932201.2126
QSB_02b2_lowcard_five_gates.csv,0,29,146,28,rebate_cost,29,1,1,CONSTANT_BROADCAST,8220755.8918,8220755.8918,8220755.8918
QSB_02b2_lowcard_five_gates.csv,0,29,146,28,ngr,29,1,1,CONSTANT_BROADCAST,217711445.3207,217711445.3207,217711445.3207
QSB_02b2_lowcard_five_gates.csv,0,29,146,28,net_margin_bet23_formal_canonical,29,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
QSB_02b2_lowcard_five_gates.csv,0,29,146,28,net_margin_chain_nested_canonical,29,1,1,CONSTANT_BROADCAST,174476591.9375,174476591.9375,174476591.9375
QSB_02b2_lowcard_five_gates.csv,0,29,146,28,residual_a,29,1,1,CONSTANT_BROADCAST,979104.4043,979104.4043,979104.4043
QSB_02b2_lowcard_five_gates.csv,0,29,146,28,residual_b,29,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
QSB_02b2_lowcard_five_gates.csv,0,29,146,28,hold_rate,29,1,1,CONSTANT_BROADCAST,0.01681532,0.01681532,0.01681532
QSB_02b2_lowcard_five_gates.csv,0,29,146,28,roi,29,1,1,CONSTANT_BROADCAST,-0.01681532,-0.01681532,-0.01681532
QSB_02b2_lowcard_five_gates.csv,0,29,146,28,roi_ex_rebate,29,1,1,CONSTANT_BROADCAST,-0.01742716,-0.01742716,-0.01742716
QSB_02b2_lowcard_five_gates.csv,0,29,146,28,economic_value,29,1,1,CONSTANT_BROADCAST,0,0,0
