table,bytes,ncol,theo,adt,nmpt,esi,roi,net_margin,economic_value,hold,ggr_ngr,rebate,commission,stake,valid_bet,profit_pnl,cost,tip,treatment,before_after,count_entity,n_hits
R01_late_shoe.csv,131492146,142,,,,,roi_late;roi_early;roi;roi_late_xagg;roi_non_late;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_late;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_late;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake_late_avg;stake_early_avg;stake_ramp;stake_late;stake_all;stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_late;avg_stake_non_late;p25_stake;p50_stake,valid_bet;avg_valid_bet_per_round;p50_valid_bet,game_pnl_late;game_pnl_all;profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_late,uid;common_dealer_count,79
R01_late_shoe_w2.csv,20844001,142,,,,,roi_late;roi_early;roi;roi_late_xagg;roi_non_late;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_late;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_late;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake_late_avg;stake_early_avg;stake_ramp;stake_late;stake_all;stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_late;avg_stake_non_late;p25_stake;p50_stake,valid_bet;avg_valid_bet_per_round;p50_valid_bet,game_pnl_late;game_pnl_all;profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_late,uid;common_dealer_count,79
R01anm_shoe_anomaly.csv,558432,138,,,,,roi;roi_late;roi_non_late;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_late;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_late;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_late;avg_stake_non_late;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_late,table_id;common_dealer_count,70
R01chk_shoe_len_by_table.csv,49864,155,,,,,roi;roi_late;roi_non_late;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_late;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_late;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_late;avg_stake_non_late;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,n_shoes_delta;roi_delta_late,table_id;common_dealer_count,71
R01inv_shoe_len_census.csv,3877,146,,,,,roi;roi_late;roi_non_late;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_late;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_late;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_late;avg_stake_non_late;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_late,common_dealer_count,69
R02_same_table.csv,578768565,139,,,,,roi;roi_same;roi_non_same;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_same;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_same;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_same;avg_stake_non_same;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,lift;roi_delta_same,uid1;uid2;common_dealer_count,72
R03_player_dealer.csv,852987428,160,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake_amount;stake_all;stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit_amount;net_pnl;net_pnl_all;game_pnl_all;profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,delta_p;delta_z;roi_delta_recent,uid;dealer_id;common_dealer_count,79
R03b_player_dealer_daily_b1_to_b8.csv,1149197044,151,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake_amount;stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit_amount;net_pnl;profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,delta_p;roi_delta_recent,uid;dealer_id;common_dealer_count,75
R03chk_settlement_form.csv,11749,133,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_recent,common_dealer_count,69
R03inv_pair_census.csv,29425,133,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_recent,n_members;n_dealers;common_dealer_count,71
R_rebate_dist.csv,51981,130,,,,,roi;roi_hiturn;roi_non_hiturn;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_hiturn;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_hiturn;hold_ci_halfwidth_approx,ngr;ngr_rate,rebate_rate;roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_hiturn;avg_stake_non_hiturn;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_hiturn,n_member;common_dealer_count,71
S01_player_score.csv,792795435,146,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,退水支出;roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,游戏输赢贡献;profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_recent,member_id;n_ip;common_dealer_count,73
S02_dealer_score.csv,425768,136,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,桌面输赢;profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_recent,dealer_id;common_dealer_count,71
S02b_dealer_pace.csv,411021,130,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_recent,dealer_id;common_dealer_count,70
S03_agent_score.csv,1221781,35,,,,,,,,hold_rate,ngr,rebate_cost,,stake;stake_testline_audit,valid_bet,profit;profit_testline_audit,rebate_cost;cost_complement_b;cost_ownshare_a,,,,agent_id;top_agent_id;parent_agent_id;n_members_all;n_members_prod,16
S04_analyst_score.csv,4897,134,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_recent,common_dealer_count,69
S05_member_month_panel.csv,335304114,145,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,退水支出;roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,游戏输赢贡献;profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_recent,member_id;n_ip;common_dealer_count,73
S_player_tail.csv,194322366,145,,,,,tail_roi;norm_roi;roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,tail_rebate;roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,tail_stake;stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake,tail_valid_bet;valid_bet;avg_valid_bet_per_round;p50_valid_bet,tail_game_pnl;tail_net_pnl;norm_game_pnl;tail_profit_share;profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,winrate_diff;roi_delta_recent,member_id;common_dealer_count,80
S_second_dist.csv,46985,135,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_recent,table_id;common_dealer_count,70
T02_daily_roi.csv,1363345547,132,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;stake_xagg;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake,valid_bet;avg_valid_bet_per_round;p50_valid_bet,game_pnl;profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_recent,member_id;common_dealer_count,72
T03_arbitrage.csv,106790057,137,,,,,roi;roi_hedge;roi_non_hedge;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_hedge;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_hedge;hold_ci_halfwidth_approx,ngr;ngr_rate,rebate;roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;stake_cv;stake_xagg;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_hedge;avg_stake_non_hedge;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake,validbet;valid_bet;avg_valid_bet_per_round;p50_valid_bet,game_pnl;net_pnl;profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,,roi_delta_hedge,member_id;common_dealer_count,76
TL00_table_inventory.csv,68722,132,,,,,roi;roi_recent;roi_non_recent;roi_ex_rebate;roi_numerator;roi_denominator;roi_denominator_status;roi_delta_recent;roi_pr_global,net_margin_bet23_formal_canonical;net_margin_bet23_formal_rate_canonical;net_margin_lv1_bet23_canonical;net_margin_lv1_bet23_rate_canonical;net_margin_chain_additive_canonical;net_margin_chain_nested_canonical;net_margin_chain_additive_rate_canonical;net_margin_chain_nested_rate_canonical,economic_value,hold_rate;hold_rate_recent;hold_ci_halfwidth_approx,ngr;ngr_rate,roi_ex_rebate;rebate_cost;rebate_rate_actual;rebate_pct_config,,stake;avg_stake_per_bet;avg_stake_per_active_day;avg_stake_recent;avg_stake_non_recent;p25_stake;p50_stake;p75_stake;p90_stake;p95_stake;p99_stake;stake_ramp,valid_bet;avg_valid_bet_per_round;p50_valid_bet,profit;avg_profit_per_round;avg_profit_per_day;avg_profit_per_shoe;p50_profit,rebate_cost;cost_complement_b;agent_cost_lv1;agent_cost_lv2;agent_cost_lv3;agent_cost_lv4;agent_cost_lv5;agent_cost_chain_additive;agent_cost_chain_nested;agent_cost_a_legacy;agent_cost_valid_base_legacy;agent_cost_bet23_formal_canonical,,处置类列数,roi_delta_recent,common_dealer_count,70
