bet_ip,m_a,m_b,n_same_round,n_opposite_round,opposite_rate,first_opposite_dt,last_opposite_dt,n_opposite_days,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_hedge,roi_non_hedge,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_hedge,avg_stake_non_hedge,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_hedge,hold_rate,hold_rate_hedge,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_hedge,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_hedge,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
36.65.94.60,152491666,152491892,32,32,1.0000000,2026-07-03,2026-07-03,1,22513.6816,20315.3753,270.9947,594,299,-0.01203689,-0.01203689,,-0.01203689,-270.9947,22513.6816,OK,0.0000,10.8398,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,10.8398,10.8398,10.8398,3.7523,3.7523,4.000000,4.000000,4.000000,2.989899,2.989899,96.000000,96.000000,96.000000,97.010101,97.010101,5.0,40.0239,37.8493,230.9708,233.1454,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,260.1549,19502.7603,270.9947,260.1549,10.8398,0.01203689,0.01155541,10.8398,260.1549,0.01155541,10.8398,10.8398,10.8398,3.7523,3.7523,260.1549,0.01155541,40.0239,37.8493,230.9708,233.1454,0.01025913,0.01035572,0.00048148,37.9018,67.9444,0.9063,90.3316,7.3242,7504.5605,99.6667,37.9018,,37.9018,37.9018,37.9018,37.9021,37.9021,37.9021,37.9018,0.0,1.000009,1.000009,1.000002,7,34,1,2,1.00000000,0.01203689,0.01203689,0E-8,0.000000,0.902357,0.000000,,2026-07-01,2026-07-03,3,37,19,3,1.000000,,,0.000000,3,0.5863495346432265,0.46949327817993797,0.46949327817993797,0.5858324715615305,0.5858324715615305,0.5858324715615305,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10768224,E 常规,1141,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
49.229.229.80,150751603,150751612,58,58,1.0000000,2026-05-30,2026-05-30,1,3499.6827,3046.6183,271.6202,123,65,-0.07761281,-0.07761281,,-0.07761281,-271.6202,3499.6827,OK,0.0000,10.8648,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,10.8648,10.8648,10.8648,11.7608,11.7608,4.000000,4.000000,4.000000,0.276423,0.276423,96.000000,96.000000,96.000000,99.723577,99.723577,5.0,56.1161,51.6755,215.5041,219.9447,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,260.7554,2924.7536,271.6202,260.7554,10.8648,0.07761281,0.07450830,10.8648,260.7554,0.07450830,10.8648,10.8648,10.8648,11.7608,11.7608,260.7554,0.07450830,56.1161,51.6755,215.5041,219.9447,0.06157819,0.06284705,0.00310451,28.4527,46.8711,4.1788,90.5401,20.8939,1166.5609,21.6667,28.4527,,21.0062,21.0062,21.0062,21.0062,31.5093,272.364,21.0062,0.0,1.5,12.965887,1.354491,8,15,1,2,1.00000000,0.07761281,0.07761281,0E-8,0.000000,0.870541,0.365854,,2026-04-28,2026-05-30,3,13,12,33,0.090909,,,0.000000,1,0.5899689762150983,0.055842812823164424,0.055842812823164424,0.17269906928645296,0.17269906928645296,0.17269906928645296,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.23095268,E 常规,1142,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
114.134.190.23,143558720,144763086,35,12,0.3428571,2026-05-17,2026-05-18,2,14445.9644,12989.0561,274.9658,2112,1091,-0.01903409,-0.01903409,,-0.01903409,-274.9658,14445.9644,OK,0.0000,10.9986,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,10.9986,10.9986,10.9986,10.9986,10.9986,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,54.9932,50.7662,219.9726,224.1996,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,263.9672,12469.4938,274.9658,263.9672,10.9986,0.01903409,0.01827273,10.9986,263.9672,0.01827273,10.9986,10.9986,10.9986,10.9986,10.9986,263.9672,0.01827273,54.9932,50.7662,219.9726,224.1996,0.01522727,0.01551988,0.00076136,6.8399,11.9056,0.2520,45.8276,3.3532,2407.6607,181.8333,6.8399,,6.8399,6.8399,6.8399,6.8399,6.8399,6.8399,6.8399,0.0,1.0,1.0,1.0,4,31,1,7,1.00000000,0.01903409,0.01903409,0E-8,0.000000,0.899148,0.000000,,2026-05-13,2026-05-18,6,82,18,6,1.000000,,,0.000000,3,0.5904860392967942,0.2792140641158221,0.2792140641158221,0.4953464322647363,0.4953464322647363,0.4953464322647363,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0563725,E 常规,1143,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
114.134.190.23,144763086,144765893,939,717,0.7635783,2026-05-13,2026-05-18,6,14445.9644,12989.0561,274.9658,2112,1091,-0.01903409,-0.01903409,,-0.01903409,-274.9658,14445.9644,OK,0.0000,10.9986,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,10.9986,10.9986,10.9986,10.9986,10.9986,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,54.9932,50.7662,219.9726,224.1996,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,263.9672,12469.4938,274.9658,263.9672,10.9986,0.01903409,0.01827273,10.9986,263.9672,0.01827273,10.9986,10.9986,10.9986,10.9986,10.9986,263.9672,0.01827273,54.9932,50.7662,219.9726,224.1996,0.01522727,0.01551988,0.00076136,6.8399,11.9056,0.2520,45.8276,3.3532,2407.6607,181.8333,6.8399,,6.8399,6.8399,6.8399,6.8399,6.8399,6.8399,6.8399,0.0,1.0,1.0,1.0,4,31,1,7,1.00000000,0.01903409,0.01903409,0E-8,0.000000,0.899148,0.000000,,2026-05-13,2026-05-18,6,82,18,6,1.000000,,,0.000000,3,0.5904860392967942,0.2792140641158221,0.2792140641158221,0.4953464322647363,0.4953464322647363,0.4953464322647363,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0563725,E 常规,1144,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
116.108.19.204,150748685,150756735,32,27,0.8437500,2026-05-30,2026-05-30,1,5640.0810,5266.4626,276.3868,100,65,-0.04900405,-0.04900405,,-0.04900405,-276.3868,5640.0810,OK,0.0000,11.0555,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,11.0555,11.0555,13.9724,14.0139,14.0139,4.000000,4.000000,4.020000,4.760000,4.760000,96.000000,96.000000,95.980000,95.240000,95.240000,5.0,64.1112,58.454,212.2756,217.9328,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,265.3313,5055.8041,276.3868,265.3313,11.0555,0.04900405,0.04704389,11.0555,265.3313,0.04704389,11.0555,11.0555,13.9724,14.0139,14.0139,265.3313,0.04704389,64.1112,58.454,212.2756,217.9328,0.03763697,0.03864,0.00196016,56.4008,81.0225,4.2521,138.1934,13.8193,2820.0405,32.5000,56.4008,,25.9457,25.9457,51.8914,129.7286,136.215,430.4395,25.9457,0.0,5.25,16.59,2.1738,11,18,1,2,1.00000000,0.04900405,0.04900405,0E-8,0.000000,0.933757,0.000000,,2026-05-29,2026-05-30,2,20,14,2,1.000000,,,0.000000,2,0.5915201654601862,0.09824198552223372,0.09824198552223372,0.23836608066184076,0.23836608066184076,0.23836608066184076,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.23095268,E 常规,1145,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
202.165.87.18,149531262,149835432,114,114,1.0000000,2026-06-24,2026-06-24,1,16092.2682,15447.7664,278.0093,248,127,-0.01727595,-0.01727595,,-0.01727595,-278.0093,16092.2682,OK,0.0000,11.1204,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,11.1204,11.1204,12.6115,19.4432,19.4432,4.000000,4.000000,4.020161,4.995968,4.995968,96.000000,96.000000,95.979839,95.004032,95.004032,5.0,73.7386,66.5721,204.2707,211.4371,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,266.8889,14829.8557,278.0093,266.8889,11.1204,0.01727595,0.01658491,11.1204,266.8889,0.01658491,11.1204,11.1204,12.6115,19.4432,19.4432,266.8889,0.01658491,73.7386,66.5721,204.2707,211.4371,0.01269372,0.01313905,0.00069104,64.8882,121.6360,2.1890,139.0046,6.6193,8046.1341,63.5000,64.8882,,64.4502,64.4502,64.4502,64.4502,64.4502,88.8644,64.4502,0.0,1.0,1.378808,1.006796,18,42,1,2,1.00000000,0.01727595,0.01727595,0E-8,0.000000,0.959950,0.000000,,2026-04-08,2026-06-24,2,42,21,78,0.025641,,,0.000000,3,0.5920372285418821,0.29937952430196485,0.29937952430196485,0.516546018614271,0.516546018614271,0.516546018614271,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.16522578,E 常规,1146,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
115.164.42.243,133617972,137001455,34,34,1.0000000,2026-05-28,2026-05-29,2,1432.4717,1331.6347,280.2935,97,49,-0.19567124,-0.19567124,,-0.19567124,-280.2935,1432.4717,OK,0.0000,11.2117,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,11.2117,11.2117,11.2117,17.4471,17.4471,4.000000,4.000000,4.000000,5.505155,5.505155,96.000000,96.000000,96.000000,94.494845,94.494845,5.0,68.5293,62.2258,211.7642,218.0677,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,269.0818,1278.3694,280.2935,269.0818,11.2117,0.19567124,0.18784439,11.2117,269.0818,0.18784439,11.2117,11.2117,11.2117,17.4471,17.4471,269.0818,0.18784439,68.5293,62.2258,211.7642,218.0677,0.14783131,0.15223176,0.00782685,14.7677,27.1762,5.7203,140.1468,56.0587,716.2359,24.5000,14.7677,,4.2012,8.6133,17.2265,41.3436,51.6796,73.4711,8.6133,-2.1006,6.0,8.529999,1.714536,4,7,1,4,1.00000000,0.19567124,0.19567124,0E-8,0.000000,0.929606,0.000000,,2026-05-28,2026-05-29,2,5,5,2,1.000000,,,0.000000,1,0.5925542916235781,0.013960703205791106,0.013960703205791106,0.05635987590486039,0.05635987590486039,0.05635987590486039,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.266,E 常规,1147,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.18.35.107,153335359,153336720,42,42,1.0000000,2026-07-22,2026-07-22,1,12204.3663,11560.0364,282.3681,322,168,-0.02313665,-0.02313665,,-0.02313665,-282.3681,12204.3663,OK,0.0000,11.2947,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,11.2947,11.2947,11.2947,8.1868,8.1868,4.000000,4.000000,4.000000,4.341615,4.341615,96.000000,96.000000,96.000000,95.658385,95.658385,5.0,50.2577,46.9084,232.1104,235.4597,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,271.0734,11097.6349,282.3681,271.0734,11.2947,0.02313665,0.02221118,11.2947,271.0734,0.02221118,11.2947,11.2947,11.2947,8.1868,8.1868,271.0734,0.02221118,50.2577,46.9084,232.1104,235.4597,0.01901863,0.01929307,0.00092547,37.9018,68.8097,1.6808,282.3681,16.6099,12204.3663,168.0000,37.9018,,37.9018,37.9018,37.9018,37.9018,37.9018,37.9018,37.9018,0.0,1.0,1.0,1.0,7,17,1,2,1.00000000,0.02313665,0.02313665,0E-8,0.000000,0.947205,0.000000,,2026-07-22,2026-07-22,1,17,7,1,1.000000,,1.000000,3.333333,3,0.5930713547052741,0.23733195449844882,0.23733195449844882,0.4420889348500517,0.4420889348500517,0.4420889348500517,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.14365642,E 常规,1148,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.18.35.107,153336720,153337639,57,57,1.0000000,2026-07-22,2026-07-22,1,12204.3663,11560.0364,282.3681,322,168,-0.02313665,-0.02313665,,-0.02313665,-282.3681,12204.3663,OK,0.0000,11.2947,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,11.2947,11.2947,11.2947,8.1868,8.1868,4.000000,4.000000,4.000000,4.341615,4.341615,96.000000,96.000000,96.000000,95.658385,95.658385,5.0,50.2577,46.9084,232.1104,235.4597,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,271.0734,11097.6349,282.3681,271.0734,11.2947,0.02313665,0.02221118,11.2947,271.0734,0.02221118,11.2947,11.2947,11.2947,8.1868,8.1868,271.0734,0.02221118,50.2577,46.9084,232.1104,235.4597,0.01901863,0.01929307,0.00092547,37.9018,68.8097,1.6808,282.3681,16.6099,12204.3663,168.0000,37.9018,,37.9018,37.9018,37.9018,37.9018,37.9018,37.9018,37.9018,0.0,1.0,1.0,1.0,7,17,1,2,1.00000000,0.02313665,0.02313665,0E-8,0.000000,0.947205,0.000000,,2026-07-22,2026-07-22,1,17,7,1,1.000000,,1.000000,3.333333,3,0.5930713547052741,0.23733195449844882,0.23733195449844882,0.4420889348500517,0.4420889348500517,0.4420889348500517,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.14365642,E 常规,1149,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.18.35.107,153348151,153348154,55,55,1.0000000,2026-07-22,2026-07-22,1,12204.3663,11560.0364,282.3681,322,168,-0.02313665,-0.02313665,,-0.02313665,-282.3681,12204.3663,OK,0.0000,11.2947,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,11.2947,11.2947,11.2947,8.1868,8.1868,4.000000,4.000000,4.000000,4.341615,4.341615,96.000000,96.000000,96.000000,95.658385,95.658385,5.0,50.2577,46.9084,232.1104,235.4597,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,271.0734,11097.6349,282.3681,271.0734,11.2947,0.02313665,0.02221118,11.2947,271.0734,0.02221118,11.2947,11.2947,11.2947,8.1868,8.1868,271.0734,0.02221118,50.2577,46.9084,232.1104,235.4597,0.01901863,0.01929307,0.00092547,37.9018,68.8097,1.6808,282.3681,16.6099,12204.3663,168.0000,37.9018,,37.9018,37.9018,37.9018,37.9018,37.9018,37.9018,37.9018,0.0,1.0,1.0,1.0,7,17,1,2,1.00000000,0.02313665,0.02313665,0E-8,0.000000,0.947205,0.000000,,2026-07-22,2026-07-22,1,17,7,1,1.000000,,1.000000,3.333333,3,0.5930713547052741,0.23733195449844882,0.23733195449844882,0.4420889348500517,0.4420889348500517,0.4420889348500517,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.14365642,E 常规,1150,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
171.97.50.128,148365275,148365452,54,44,0.8148148,2026-04-21,2026-04-21,1,1779.3519,1572.7447,283.0308,293,228,-0.15906398,-0.15906398,,-0.15906398,-283.0308,1779.3519,OK,0.0000,11.3212,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,11.3212,11.3212,11.3212,22.6425,22.6425,4.000000,4.000000,4.000000,8.000000,8.000000,96.000000,96.000000,96.000000,92.000000,92.000000,5.0,79.2486,71.0859,203.7822,211.9449,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,271.7096,1509.8349,283.0308,271.7096,11.3212,0.15906398,0.15270142,11.3212,271.7096,0.15270142,11.3212,11.3212,11.3212,22.6425,22.6425,271.7096,0.15270142,79.2486,71.0859,203.7822,211.9449,0.11452607,0.11911356,0.00636256,6.0729,6.8980,1.2414,283.0308,10.1082,1779.3519,228.0000,6.0729,,4.2165,4.2165,10.5412,10.5412,10.5412,21.0824,4.2165,-2.1082,2.5,5.0,1.440273,4,18,1,3,1.00000000,0.15906398,0.15906398,0E-8,0.000000,0.883886,0.000000,,2026-04-21,2026-04-21,1,28,4,1,1.000000,,,0.000000,1,0.594622543950362,0.02171664943123061,0.02171664943123061,0.07600827300930714,0.07600827300930714,0.07600827300930714,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.12331396,E 常规,1151,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
171.238.153.211,149280754,151742247,1132,1132,1.0000000,2026-06-19,2026-06-19,1,35055.4170,31938.6942,283.8995,2305,1173,-0.00809859,-0.00809859,,-0.00809859,-283.8995,35055.4170,OK,0.0000,11.3560,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,11.3560,11.3560,11.3560,14.1950,14.1950,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,62.4579,57.2131,221.4416,226.6864,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,272.5435,30661.1464,283.8995,272.5435,11.3560,0.00809859,0.00777465,11.3560,272.5435,0.00777465,11.3560,11.3560,11.3560,14.1950,14.1950,272.5435,0.00777465,62.4579,57.2131,221.4416,226.6864,0.00631690,0.00646652,0.00032394,15.2084,27.2282,0.2420,283.8995,7.6730,35055.4170,1173.0000,15.2084,,15.4293,15.4293,15.4293,15.4293,15.4293,15.4293,15.4293,0.0,1.0,1.0,0.985683,6,28,1,2,1.00000000,0.00809859,0.00809859,0E-8,0.000000,0.911092,0.000000,,2026-06-19,2026-06-19,1,37,6,1,1.000000,,,0.000000,4,0.5951396070320579,0.6659772492244054,0.6659772492244054,0.6618407445708376,0.6618407445708376,0.6618407445708376,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05436641,E 常规,1152,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
203.160.80.166,153167139,153167153,65,65,1.0000000,2026-07-19,2026-07-19,1,35400.0000,30900.0000,302.5000,133,67,-0.00854520,-0.00854520,,-0.00854520,-302.5000,35400.0000,OK,0.0000,25.9000,3.4962,96.5038,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,25.9000,25.9000,25.9000,25.9000,25.9000,3.496241,3.496241,3.496241,3.496241,3.496241,96.503759,96.503759,96.503759,96.503759,96.503759,5.0,129.5000,115.6884,173.0000,186.8116,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,276.6000,29818.0000,302.5000,276.6000,25.9000,0.00854520,0.00781356,25.9000,276.6000,0.00781356,25.9000,25.9000,25.9000,25.9000,25.9000,276.6000,0.00781356,129.5000,115.6884,173.0000,186.8116,0.00488701,0.00527716,0.00073164,266.1654,461.1940,4.5149,302.5000,17.7941,35400.0000,67.0000,266.1654,,100.0,100.0,300.0,700.0,1000.0,1000.0,100.0,0.0,10.0,10.0,2.661654,12,11,1,2,1.00000000,0.00854520,0.00854520,0E-8,0.000000,0.872881,0.000000,,2026-07-19,2026-07-19,1,17,12,1,1.000000,,1.000000,3.333333,4,0.5956566701137539,0.6546018614270941,0.6546018614270941,0.6628748707342296,0.6628748707342296,0.6628748707342296,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.22747951,E 常规,1153,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
58.8.113.121,152214677,152214678,52,52,1.0000000,2026-06-28,2026-06-28,1,21602.3098,20356.0227,290.8003,104,52,-0.01346154,-0.01346154,,-0.01346154,-290.8003,21602.3098,OK,0.0000,11.6320,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,11.6320,11.6320,11.6320,-7.6854,-7.6854,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,19.5252,21.2171,271.2752,269.5832,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,279.1683,19541.7818,290.8003,279.1683,11.6320,0.01346154,0.01292308,11.6320,279.1683,0.01292308,11.6320,11.6320,11.6320,-7.6854,-7.6854,279.1683,0.01292308,19.5252,21.2171,271.2752,269.5832,0.01255769,0.01247937,0.00053846,207.7145,391.4620,5.5923,290.8003,48.4667,21602.3098,52.0000,207.7145,,207.7145,207.7145,207.7145,207.7145,207.7145,207.7145,207.7145,0.0,1.0,1.0,1.0,5,8,1,2,1.00000000,0.01346154,0.01346154,0E-8,0.000000,0.942308,0.000000,,2026-06-28,2026-06-28,1,6,5,1,1.000000,,,0.000000,3,0.5961737331954499,0.3945191313340228,0.3945191313340228,0.5827300930713547,0.5827300930713547,0.5827300930713547,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.25821294,E 常规,1154,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
171.235.137.113,149280754,151572319,1224,1224,1.0000000,2026-06-16,2026-06-16,1,38568.4162,35114.8199,292.8999,2518,1294,-0.00759430,-0.00759430,,-0.00759430,-292.8999,38568.4162,OK,0.0000,11.7160,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,11.7160,11.7160,11.7160,14.6450,14.6450,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,64.4380,59.0269,228.4620,233.8731,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,281.1839,33710.2271,292.8999,281.1839,11.7160,0.00759430,0.00729052,11.7160,281.1839,0.00729052,11.7160,11.7160,11.7160,14.6450,14.6450,281.1839,0.00729052,64.4380,59.0269,228.4620,233.8731,0.00592355,0.00606385,0.00030377,15.3171,27.1366,0.2264,292.8999,6.1021,38568.4162,1294.0000,15.3171,,15.4293,15.4293,15.4293,15.4293,15.4293,15.4293,15.4293,0.0,1.0,1.0,0.992726,6,28,1,2,1.00000000,0.00759430,0.00759430,0E-8,0.000000,0.910455,0.984909,,2026-06-16,2026-06-16,1,48,6,1,1.000000,,,0.000000,4,0.5966907962771458,0.6783867631851086,0.6783867631851086,0.6809720785935884,0.6809720785935884,0.6809720785935884,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05176218,E 常规,1155,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
123.27.36.239,124101483,149601294,45,0,0E-7,,,0,28155.5187,25933.7865,293.6926,730,494,-0.01043108,-0.01138407,0.33333333,-0.01043108,-293.6926,28155.5187,OK,0.0000,7.8232,3.6795,96.3205,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,7.8232,7.8232,7.8232,10.7601,10.7601,3.679452,3.679452,3.679452,4.679452,4.679452,96.320548,96.320548,96.320548,95.320548,95.320548,5.0,44.9896,42.4503,248.7030,251.2423,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,285.8694,24972.7466,293.6926,285.8694,7.8232,0.01043108,0.01015323,7.8232,285.8694,0.01015323,7.8232,7.8232,7.8232,10.7601,10.7601,285.8694,0.01015323,44.9896,42.4503,248.7030,251.2423,0.00883319,0.00892338,0.00027786,38.5692,52.4975,0.5945,146.8463,2.6223,14077.7593,247.0000,38.5682,38.9186,12.9729,25.9457,51.8914,77.8372,77.8372,129.7286,25.9457,-12.9729,3.0,5.0,1.486534,16,61,1,5,0.99723546,0.01043108,0.01138407,0E-8,0.000000,0.921091,0.000000,-0.34471740,2026-05-06,2026-05-07,2,112,20,2,1.000000,0.990998,,0.000000,4,0.5972078593588418,0.5563598759048604,0.5563598759048604,0.6370217166494312,0.6370217166494312,0.6370217166494312,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08377534,E 常规,1156,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
