dt,table_id,shoe_id,max_round,min_round,rounds_with_bet,gap,n_bettors,n_bets,anomaly_type,hi_cut_used,stake,valid_bet,profit,n_bets_xagg,n_rounds,roi,roi_late,roi_non_late,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_late,avg_stake_non_late,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_late,hold_rate,hold_rate_late,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_late,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_late,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
2026-07-30,32,114727985,5,1,5,0,21,33,残靴：截断／换荷官／开收台可疑,87.0,443887021.6957,399432496.7156,7121206.2642,4136945,209323,-0.01604284,-0.02357384,-0.01398320,-0.01675627,-7121206.2642,443887021.6957,OK,316683.0026,298166.6371,4.0179,95.9821,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,4.017932,4.069331,4.318423,4.739096,4.500378,95.982068,95.930669,95.681577,95.260904,95.499622,4.9828,1503644.0051,1363653.0822,5300879.2566,5440870.1795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,6823039.6271,382852140.3287,6804523.2617,6506356.6246,-18516.3655,0.01532940,0.01465769,298166.6371,6506356.6246,0.01465769,298166.6371,309566.9013,300393.1738,305728.9385,289788.3544,6506356.6246,0.01465769,1503644.0051,1363653.0822,5300879.2566,5440870.1795,0.01194196,0.01225733,-0.00004171,107.2983,1908.2112,34.0202,51231.6997,1610.4039,3193431.8108,1505.9209,101.5442,108.9873,5.1431,15.5292,52.3519,180.7244,359.4781,1406.5326,12.8451,-2.2344,23.148577,90.573618,6.909468,1,131,375268,16,0.21475439,0.01604284,0.02357384,0.00079283,0.042623,0.899852,0.077577,-0.00959064,2026-03-21,2026-08-06,139,4422,139,139,1.000000,0.931707,1.058572,0.740608,3,0.4601063829787234,0.5957446808510638,0.5957446808510638,0.523936170212766,0.523936170212766,0.523936170212766,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00406978,E 常规,185,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-08,36,114604179,4,1,3,1,8,10,残靴：截断／换荷官／开收台可疑,87.0,371901806.1481,334508262.8689,7561974.0199,3376758,208488,-0.02033325,-0.02423124,-0.01929819,-0.02107740,-7561974.0199,371901806.1481,OK,276749.7043,310033.6542,4.0189,95.9811,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,4.018882,4.070004,4.295566,4.688243,4.532087,95.981118,95.929996,95.704434,95.311757,95.467913,4.9826,1550292.2143,1429691.473,5734932.1013,5855532.8427,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7251940.3657,320616052.4626,7285224.3156,6975190.6614,33283.9499,0.01958911,0.01875546,310033.6542,6975190.6614,0.01875546,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,6975190.6614,0.01875546,1550292.2143,1429691.473,5734932.1013,5855532.8427,0.01542055,0.01574484,0.00008950,110.1358,1604.4485,36.2705,54402.6908,1712.4035,2675552.5622,1499.9137,102.8865,112.2356,5.1431,15.5674,52.3519,180.7244,363.4791,1500.0,12.8578,-2.2009,23.348687,96.354997,7.074754,1,134,336209,16,0.20982295,0.02033325,0.02423124,0.00082733,0.044278,0.899453,0.079456,-0.00493306,2026-03-21,2026-08-06,139,4416,139,139,1.000000,0.916701,1.064695,0.775618,3,0.4920212765957447,0.15691489361702127,0.15691489361702127,0.40691489361702127,0.40691489361702127,0.40691489361702127,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00407792,E 常规,186,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-17,36,114613701,2,1,2,0,7,8,残靴：截断／换荷官／开收台可疑,87.0,371901806.1481,334508262.8689,7561974.0199,3376758,208488,-0.02033325,-0.02423124,-0.01929819,-0.02107740,-7561974.0199,371901806.1481,OK,276749.7043,310033.6542,4.0189,95.9811,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,4.018882,4.070004,4.295566,4.688243,4.532087,95.981118,95.929996,95.704434,95.311757,95.467913,4.9826,1550292.2143,1429691.473,5734932.1013,5855532.8427,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7251940.3657,320616052.4626,7285224.3156,6975190.6614,33283.9499,0.01958911,0.01875546,310033.6542,6975190.6614,0.01875546,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,6975190.6614,0.01875546,1550292.2143,1429691.473,5734932.1013,5855532.8427,0.01542055,0.01574484,0.00008950,110.1358,1604.4485,36.2705,54402.6908,1712.4035,2675552.5622,1499.9137,102.8865,112.2356,5.1431,15.5674,52.3519,180.7244,363.4791,1500.0,12.8578,-2.2009,23.348687,96.354997,7.074754,1,134,336209,16,0.20982295,0.02033325,0.02423124,0.00082733,0.044278,0.899453,0.079456,-0.00493306,2026-03-21,2026-08-06,139,4416,139,139,1.000000,0.916701,1.064695,0.775618,3,0.4920212765957447,0.15691489361702127,0.15691489361702127,0.40691489361702127,0.40691489361702127,0.40691489361702127,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00407792,E 常规,187,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-21,36,114617912,5,1,5,0,11,23,残靴：截断／换荷官／开收台可疑,87.0,371901806.1481,334508262.8689,7561974.0199,3376758,208488,-0.02033325,-0.02423124,-0.01929819,-0.02107740,-7561974.0199,371901806.1481,OK,276749.7043,310033.6542,4.0189,95.9811,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,4.018882,4.070004,4.295566,4.688243,4.532087,95.981118,95.929996,95.704434,95.311757,95.467913,4.9826,1550292.2143,1429691.473,5734932.1013,5855532.8427,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7251940.3657,320616052.4626,7285224.3156,6975190.6614,33283.9499,0.01958911,0.01875546,310033.6542,6975190.6614,0.01875546,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,6975190.6614,0.01875546,1550292.2143,1429691.473,5734932.1013,5855532.8427,0.01542055,0.01574484,0.00008950,110.1358,1604.4485,36.2705,54402.6908,1712.4035,2675552.5622,1499.9137,102.8865,112.2356,5.1431,15.5674,52.3519,180.7244,363.4791,1500.0,12.8578,-2.2009,23.348687,96.354997,7.074754,1,134,336209,16,0.20982295,0.02033325,0.02423124,0.00082733,0.044278,0.899453,0.079456,-0.00493306,2026-03-21,2026-08-06,139,4416,139,139,1.000000,0.916701,1.064695,0.775618,3,0.4920212765957447,0.15691489361702127,0.15691489361702127,0.40691489361702127,0.40691489361702127,0.40691489361702127,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00407792,E 常规,188,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-02,36,114630099,2,1,2,0,4,5,残靴：截断／换荷官／开收台可疑,87.0,371901806.1481,334508262.8689,7561974.0199,3376758,208488,-0.02033325,-0.02423124,-0.01929819,-0.02107740,-7561974.0199,371901806.1481,OK,276749.7043,310033.6542,4.0189,95.9811,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,4.018882,4.070004,4.295566,4.688243,4.532087,95.981118,95.929996,95.704434,95.311757,95.467913,4.9826,1550292.2143,1429691.473,5734932.1013,5855532.8427,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7251940.3657,320616052.4626,7285224.3156,6975190.6614,33283.9499,0.01958911,0.01875546,310033.6542,6975190.6614,0.01875546,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,6975190.6614,0.01875546,1550292.2143,1429691.473,5734932.1013,5855532.8427,0.01542055,0.01574484,0.00008950,110.1358,1604.4485,36.2705,54402.6908,1712.4035,2675552.5622,1499.9137,102.8865,112.2356,5.1431,15.5674,52.3519,180.7244,363.4791,1500.0,12.8578,-2.2009,23.348687,96.354997,7.074754,1,134,336209,16,0.20982295,0.02033325,0.02423124,0.00082733,0.044278,0.899453,0.079456,-0.00493306,2026-03-21,2026-08-06,139,4416,139,139,1.000000,0.916701,1.064695,0.775618,3,0.4920212765957447,0.15691489361702127,0.15691489361702127,0.40691489361702127,0.40691489361702127,0.40691489361702127,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00407792,E 常规,189,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-16,36,114645032,1,1,1,0,1,1,残靴：截断／换荷官／开收台可疑,87.0,371901806.1481,334508262.8689,7561974.0199,3376758,208488,-0.02033325,-0.02423124,-0.01929819,-0.02107740,-7561974.0199,371901806.1481,OK,276749.7043,310033.6542,4.0189,95.9811,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,4.018882,4.070004,4.295566,4.688243,4.532087,95.981118,95.929996,95.704434,95.311757,95.467913,4.9826,1550292.2143,1429691.473,5734932.1013,5855532.8427,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7251940.3657,320616052.4626,7285224.3156,6975190.6614,33283.9499,0.01958911,0.01875546,310033.6542,6975190.6614,0.01875546,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,6975190.6614,0.01875546,1550292.2143,1429691.473,5734932.1013,5855532.8427,0.01542055,0.01574484,0.00008950,110.1358,1604.4485,36.2705,54402.6908,1712.4035,2675552.5622,1499.9137,102.8865,112.2356,5.1431,15.5674,52.3519,180.7244,363.4791,1500.0,12.8578,-2.2009,23.348687,96.354997,7.074754,1,134,336209,16,0.20982295,0.02033325,0.02423124,0.00082733,0.044278,0.899453,0.079456,-0.00493306,2026-03-21,2026-08-06,139,4416,139,139,1.000000,0.916701,1.064695,0.775618,3,0.4920212765957447,0.15691489361702127,0.15691489361702127,0.40691489361702127,0.40691489361702127,0.40691489361702127,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00407792,E 常规,190,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-17,36,114645969,2,1,2,0,4,7,残靴：截断／换荷官／开收台可疑,87.0,371901806.1481,334508262.8689,7561974.0199,3376758,208488,-0.02033325,-0.02423124,-0.01929819,-0.02107740,-7561974.0199,371901806.1481,OK,276749.7043,310033.6542,4.0189,95.9811,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,4.018882,4.070004,4.295566,4.688243,4.532087,95.981118,95.929996,95.704434,95.311757,95.467913,4.9826,1550292.2143,1429691.473,5734932.1013,5855532.8427,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7251940.3657,320616052.4626,7285224.3156,6975190.6614,33283.9499,0.01958911,0.01875546,310033.6542,6975190.6614,0.01875546,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,6975190.6614,0.01875546,1550292.2143,1429691.473,5734932.1013,5855532.8427,0.01542055,0.01574484,0.00008950,110.1358,1604.4485,36.2705,54402.6908,1712.4035,2675552.5622,1499.9137,102.8865,112.2356,5.1431,15.5674,52.3519,180.7244,363.4791,1500.0,12.8578,-2.2009,23.348687,96.354997,7.074754,1,134,336209,16,0.20982295,0.02033325,0.02423124,0.00082733,0.044278,0.899453,0.079456,-0.00493306,2026-03-21,2026-08-06,139,4416,139,139,1.000000,0.916701,1.064695,0.775618,3,0.4920212765957447,0.15691489361702127,0.15691489361702127,0.40691489361702127,0.40691489361702127,0.40691489361702127,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00407792,E 常规,191,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-30,36,114660065,3,3,1,2,1,1,残靴：截断／换荷官／开收台可疑,87.0,371901806.1481,334508262.8689,7561974.0199,3376758,208488,-0.02033325,-0.02423124,-0.01929819,-0.02107740,-7561974.0199,371901806.1481,OK,276749.7043,310033.6542,4.0189,95.9811,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,4.018882,4.070004,4.295566,4.688243,4.532087,95.981118,95.929996,95.704434,95.311757,95.467913,4.9826,1550292.2143,1429691.473,5734932.1013,5855532.8427,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7251940.3657,320616052.4626,7285224.3156,6975190.6614,33283.9499,0.01958911,0.01875546,310033.6542,6975190.6614,0.01875546,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,6975190.6614,0.01875546,1550292.2143,1429691.473,5734932.1013,5855532.8427,0.01542055,0.01574484,0.00008950,110.1358,1604.4485,36.2705,54402.6908,1712.4035,2675552.5622,1499.9137,102.8865,112.2356,5.1431,15.5674,52.3519,180.7244,363.4791,1500.0,12.8578,-2.2009,23.348687,96.354997,7.074754,1,134,336209,16,0.20982295,0.02033325,0.02423124,0.00082733,0.044278,0.899453,0.079456,-0.00493306,2026-03-21,2026-08-06,139,4416,139,139,1.000000,0.916701,1.064695,0.775618,3,0.4920212765957447,0.15691489361702127,0.15691489361702127,0.40691489361702127,0.40691489361702127,0.40691489361702127,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00407792,E 常规,192,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-01,36,114662308,1,1,1,0,3,3,残靴：截断／换荷官／开收台可疑,87.0,371901806.1481,334508262.8689,7561974.0199,3376758,208488,-0.02033325,-0.02423124,-0.01929819,-0.02107740,-7561974.0199,371901806.1481,OK,276749.7043,310033.6542,4.0189,95.9811,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,4.018882,4.070004,4.295566,4.688243,4.532087,95.981118,95.929996,95.704434,95.311757,95.467913,4.9826,1550292.2143,1429691.473,5734932.1013,5855532.8427,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7251940.3657,320616052.4626,7285224.3156,6975190.6614,33283.9499,0.01958911,0.01875546,310033.6542,6975190.6614,0.01875546,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,6975190.6614,0.01875546,1550292.2143,1429691.473,5734932.1013,5855532.8427,0.01542055,0.01574484,0.00008950,110.1358,1604.4485,36.2705,54402.6908,1712.4035,2675552.5622,1499.9137,102.8865,112.2356,5.1431,15.5674,52.3519,180.7244,363.4791,1500.0,12.8578,-2.2009,23.348687,96.354997,7.074754,1,134,336209,16,0.20982295,0.02033325,0.02423124,0.00082733,0.044278,0.899453,0.079456,-0.00493306,2026-03-21,2026-08-06,139,4416,139,139,1.000000,0.916701,1.064695,0.775618,3,0.4920212765957447,0.15691489361702127,0.15691489361702127,0.40691489361702127,0.40691489361702127,0.40691489361702127,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00407792,E 常规,193,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-06,36,114668163,3,1,3,0,8,14,残靴：截断／换荷官／开收台可疑,87.0,371901806.1481,334508262.8689,7561974.0199,3376758,208488,-0.02033325,-0.02423124,-0.01929819,-0.02107740,-7561974.0199,371901806.1481,OK,276749.7043,310033.6542,4.0189,95.9811,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,4.018882,4.070004,4.295566,4.688243,4.532087,95.981118,95.929996,95.704434,95.311757,95.467913,4.9826,1550292.2143,1429691.473,5734932.1013,5855532.8427,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7251940.3657,320616052.4626,7285224.3156,6975190.6614,33283.9499,0.01958911,0.01875546,310033.6542,6975190.6614,0.01875546,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,6975190.6614,0.01875546,1550292.2143,1429691.473,5734932.1013,5855532.8427,0.01542055,0.01574484,0.00008950,110.1358,1604.4485,36.2705,54402.6908,1712.4035,2675552.5622,1499.9137,102.8865,112.2356,5.1431,15.5674,52.3519,180.7244,363.4791,1500.0,12.8578,-2.2009,23.348687,96.354997,7.074754,1,134,336209,16,0.20982295,0.02033325,0.02423124,0.00082733,0.044278,0.899453,0.079456,-0.00493306,2026-03-21,2026-08-06,139,4416,139,139,1.000000,0.916701,1.064695,0.775618,3,0.4920212765957447,0.15691489361702127,0.15691489361702127,0.40691489361702127,0.40691489361702127,0.40691489361702127,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00407792,E 常规,194,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-09,36,114671356,3,1,3,0,6,12,残靴：截断／换荷官／开收台可疑,87.0,371901806.1481,334508262.8689,7561974.0199,3376758,208488,-0.02033325,-0.02423124,-0.01929819,-0.02107740,-7561974.0199,371901806.1481,OK,276749.7043,310033.6542,4.0189,95.9811,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,4.018882,4.070004,4.295566,4.688243,4.532087,95.981118,95.929996,95.704434,95.311757,95.467913,4.9826,1550292.2143,1429691.473,5734932.1013,5855532.8427,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7251940.3657,320616052.4626,7285224.3156,6975190.6614,33283.9499,0.01958911,0.01875546,310033.6542,6975190.6614,0.01875546,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,6975190.6614,0.01875546,1550292.2143,1429691.473,5734932.1013,5855532.8427,0.01542055,0.01574484,0.00008950,110.1358,1604.4485,36.2705,54402.6908,1712.4035,2675552.5622,1499.9137,102.8865,112.2356,5.1431,15.5674,52.3519,180.7244,363.4791,1500.0,12.8578,-2.2009,23.348687,96.354997,7.074754,1,134,336209,16,0.20982295,0.02033325,0.02423124,0.00082733,0.044278,0.899453,0.079456,-0.00493306,2026-03-21,2026-08-06,139,4416,139,139,1.000000,0.916701,1.064695,0.775618,3,0.4920212765957447,0.15691489361702127,0.15691489361702127,0.40691489361702127,0.40691489361702127,0.40691489361702127,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00407792,E 常规,195,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-15,36,114677797,5,3,2,3,3,3,残靴：截断／换荷官／开收台可疑,87.0,371901806.1481,334508262.8689,7561974.0199,3376758,208488,-0.02033325,-0.02423124,-0.01929819,-0.02107740,-7561974.0199,371901806.1481,OK,276749.7043,310033.6542,4.0189,95.9811,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,4.018882,4.070004,4.295566,4.688243,4.532087,95.981118,95.929996,95.704434,95.311757,95.467913,4.9826,1550292.2143,1429691.473,5734932.1013,5855532.8427,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7251940.3657,320616052.4626,7285224.3156,6975190.6614,33283.9499,0.01958911,0.01875546,310033.6542,6975190.6614,0.01875546,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,6975190.6614,0.01875546,1550292.2143,1429691.473,5734932.1013,5855532.8427,0.01542055,0.01574484,0.00008950,110.1358,1604.4485,36.2705,54402.6908,1712.4035,2675552.5622,1499.9137,102.8865,112.2356,5.1431,15.5674,52.3519,180.7244,363.4791,1500.0,12.8578,-2.2009,23.348687,96.354997,7.074754,1,134,336209,16,0.20982295,0.02033325,0.02423124,0.00082733,0.044278,0.899453,0.079456,-0.00493306,2026-03-21,2026-08-06,139,4416,139,139,1.000000,0.916701,1.064695,0.775618,3,0.4920212765957447,0.15691489361702127,0.15691489361702127,0.40691489361702127,0.40691489361702127,0.40691489361702127,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00407792,E 常规,196,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-17,36,114679732,3,1,3,0,6,10,残靴：截断／换荷官／开收台可疑,87.0,371901806.1481,334508262.8689,7561974.0199,3376758,208488,-0.02033325,-0.02423124,-0.01929819,-0.02107740,-7561974.0199,371901806.1481,OK,276749.7043,310033.6542,4.0189,95.9811,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,4.018882,4.070004,4.295566,4.688243,4.532087,95.981118,95.929996,95.704434,95.311757,95.467913,4.9826,1550292.2143,1429691.473,5734932.1013,5855532.8427,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7251940.3657,320616052.4626,7285224.3156,6975190.6614,33283.9499,0.01958911,0.01875546,310033.6542,6975190.6614,0.01875546,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,6975190.6614,0.01875546,1550292.2143,1429691.473,5734932.1013,5855532.8427,0.01542055,0.01574484,0.00008950,110.1358,1604.4485,36.2705,54402.6908,1712.4035,2675552.5622,1499.9137,102.8865,112.2356,5.1431,15.5674,52.3519,180.7244,363.4791,1500.0,12.8578,-2.2009,23.348687,96.354997,7.074754,1,134,336209,16,0.20982295,0.02033325,0.02423124,0.00082733,0.044278,0.899453,0.079456,-0.00493306,2026-03-21,2026-08-06,139,4416,139,139,1.000000,0.916701,1.064695,0.775618,3,0.4920212765957447,0.15691489361702127,0.15691489361702127,0.40691489361702127,0.40691489361702127,0.40691489361702127,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00407792,E 常规,197,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-20,36,114683357,1,1,1,0,4,4,残靴：截断／换荷官／开收台可疑,87.0,371901806.1481,334508262.8689,7561974.0199,3376758,208488,-0.02033325,-0.02423124,-0.01929819,-0.02107740,-7561974.0199,371901806.1481,OK,276749.7043,310033.6542,4.0189,95.9811,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,4.018882,4.070004,4.295566,4.688243,4.532087,95.981118,95.929996,95.704434,95.311757,95.467913,4.9826,1550292.2143,1429691.473,5734932.1013,5855532.8427,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7251940.3657,320616052.4626,7285224.3156,6975190.6614,33283.9499,0.01958911,0.01875546,310033.6542,6975190.6614,0.01875546,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,6975190.6614,0.01875546,1550292.2143,1429691.473,5734932.1013,5855532.8427,0.01542055,0.01574484,0.00008950,110.1358,1604.4485,36.2705,54402.6908,1712.4035,2675552.5622,1499.9137,102.8865,112.2356,5.1431,15.5674,52.3519,180.7244,363.4791,1500.0,12.8578,-2.2009,23.348687,96.354997,7.074754,1,134,336209,16,0.20982295,0.02033325,0.02423124,0.00082733,0.044278,0.899453,0.079456,-0.00493306,2026-03-21,2026-08-06,139,4416,139,139,1.000000,0.916701,1.064695,0.775618,3,0.4920212765957447,0.15691489361702127,0.15691489361702127,0.40691489361702127,0.40691489361702127,0.40691489361702127,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00407792,E 常规,198,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-29,36,114693277,3,2,2,1,8,14,残靴：截断／换荷官／开收台可疑,87.0,371901806.1481,334508262.8689,7561974.0199,3376758,208488,-0.02033325,-0.02423124,-0.01929819,-0.02107740,-7561974.0199,371901806.1481,OK,276749.7043,310033.6542,4.0189,95.9811,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,4.018882,4.070004,4.295566,4.688243,4.532087,95.981118,95.929996,95.704434,95.311757,95.467913,4.9826,1550292.2143,1429691.473,5734932.1013,5855532.8427,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,7251940.3657,320616052.4626,7285224.3156,6975190.6614,33283.9499,0.01958911,0.01875546,310033.6542,6975190.6614,0.01875546,310033.6542,309327.6168,308036.5201,309954.9328,312939.4903,6975190.6614,0.01875546,1550292.2143,1429691.473,5734932.1013,5855532.8427,0.01542055,0.01574484,0.00008950,110.1358,1604.4485,36.2705,54402.6908,1712.4035,2675552.5622,1499.9137,102.8865,112.2356,5.1431,15.5674,52.3519,180.7244,363.4791,1500.0,12.8578,-2.2009,23.348687,96.354997,7.074754,1,134,336209,16,0.20982295,0.02033325,0.02423124,0.00082733,0.044278,0.899453,0.079456,-0.00493306,2026-03-21,2026-08-06,139,4416,139,139,1.000000,0.916701,1.064695,0.775618,3,0.4920212765957447,0.15691489361702127,0.15691489361702127,0.40691489361702127,0.40691489361702127,0.40691489361702127,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00407792,E 常规,199,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
