eid,bet39,bet09,bet10,n_rows,n_bet01,n_extra,dup_rate_pct
2235,115,Banker,22,6,6,0,0
2235,115,Banker,23,788,776,12,1.522843
2235,115,Banker,24,40830,39451,1379,3.377419
2235,115,Banker,25,717,699,18,2.51046
2235,115,Banker,26,11,11,0,0
2235,115,Banker,27,1593,1566,27,1.694915
2235,115,Banker,28,1193,1124,69,5.783739
2235,115,Banker,29,3,3,0,0
2235,115,Banker,4,1731,1686,45,2.599653
2235,115,Banker,41,86,86,0,0
2235,115,Banker,43,4,4,0,0
2235,115,Banker,8,2222,2155,67,3.015302
2235,115,BankerDragonBonus,1,64,64,0,0
2235,115,BankerDragonBonus,13,115,111,4,3.478261
2235,115,BankerDragonBonus,14,2,1,1,50
2235,115,BankerDragonBonus,16,5,5,0,0
2235,115,BankerDragonBonus,19,15,15,0,0
2235,115,BankerDragonBonus,24,50,48,2,4
2235,115,BankerDragonBonus,28,1,1,0,0
2235,115,BankerDragonBonus,4,46,46,0,0
2235,115,BankerDragonBonus,8,18,18,0,0
2235,115,BankerNatural,1,39,39,0,0
2235,115,BankerNatural,13,49,49,0,0
2235,115,BankerNatural,14,5,3,2,40
2235,115,BankerNatural,16,2,2,0,0
2235,115,BankerNatural,24,17,17,0,0
2235,115,BankerNatural,4,16,16,0,0
2235,115,BankerNatural,8,2,2,0,0
2235,115,Big,1,19,19,0,0
2235,115,Big,13,32,32,0,0
2235,115,Big,14,2,2,0,0
2235,115,Big,16,1,1,0,0
2235,115,Big,17,2,2,0,0
2235,115,Big,19,1,1,0,0
2235,115,Big,24,56,53,3,5.357143
2235,115,Big,4,1,1,0,0
2235,115,Lucky7,1,592,585,7,1.182432
2235,115,Lucky7,13,5052,4832,220,4.354711
2235,115,Lucky7,14,241,230,11,4.564315
2235,115,Lucky7,16,455,453,2,0.43956
2235,115,Lucky7,17,27,27,0,0
2235,115,Lucky7,18,54,51,3,5.555556
2235,115,Lucky7,19,89,86,3,3.370787
2235,115,Lucky7,20,14,14,0,0
2235,115,Lucky7,23,41,41,0,0
2235,115,Lucky7,24,3257,3140,117,3.592263
2235,115,Lucky7,25,44,44,0,0
2235,115,Lucky7,27,84,78,6,7.142857
2235,115,Lucky7,28,20,20,0,0
2235,115,Lucky7,4,294,288,6,2.040816
2235,115,Lucky7,8,114,108,6,5.263158
2235,115,PPair,1,714,700,14,1.960784
2235,115,PPair,13,6206,5942,264,4.253948
2235,115,PPair,14,189,180,9,4.761905
2235,115,PPair,16,278,276,2,0.719425
2235,115,PPair,17,24,24,0,0
2235,115,PPair,18,135,134,1,0.740741
2235,115,PPair,19,273,231,42,15.384615
2235,115,PPair,20,11,11,0,0
2235,115,PPair,23,147,146,1,0.680272
2235,115,PPair,24,4994,4849,145,2.903484
2235,115,PPair,25,37,37,0,0
2235,115,PPair,26,1,1,0,0
2235,115,PPair,27,55,53,2,3.636364
2235,115,PPair,28,26,26,0,0
2235,115,PPair,4,181,181,0,0
2235,115,PPair,8,158,154,4,2.531646
2235,115,PerfectPair,1,97,97,0,0
2235,115,PerfectPair,13,145,143,2,1.37931
2235,115,PerfectPair,14,9,9,0,0
2235,115,PerfectPair,16,1,1,0,0
2235,115,PerfectPair,18,2,2,0,0
2235,115,PerfectPair,19,2,2,0,0
2235,115,PerfectPair,23,53,53,0,0
2235,115,PerfectPair,24,300,288,12,4
2235,115,PerfectPair,28,1,1,0,0
2235,115,PerfectPair,4,13,13,0,0
2235,115,PerfectPair,8,32,32,0,0
2235,115,Player,1,7406,7194,212,2.862544
2235,115,Player,13,27300,26269,1031,3.776557
2235,115,Player,14,1848,1777,71,3.841991
2235,115,Player,16,2666,2607,59,2.213053
2235,115,Player,17,611,602,9,1.472995
2235,115,Player,18,412,401,11,2.669903
2235,115,Player,19,1758,1704,54,3.071672
2235,115,Player,20,105,101,4,3.809524
2235,115,Player,22,2,2,0,0
2235,115,Player,23,840,803,37,4.404762
2235,115,Player,24,39717,38131,1586,3.993252
2235,115,Player,25,615,603,12,1.95122
2235,115,Player,26,7,7,0,0
2235,115,Player,27,1575,1546,29,1.84127
2235,115,Player,28,1037,974,63,6.075217
2235,115,Player,29,1,1,0,0
2235,115,Player,35,1,1,0,0
2235,115,Player,4,1673,1626,47,2.809325
2235,115,Player,41,76,76,0,0
2235,115,Player,43,6,6,0,0
2235,115,Player,8,2001,1906,95,4.747626
2235,115,PlayerDragonBonus,1,39,39,0,0
2235,115,PlayerDragonBonus,13,161,152,9,5.590062
2235,115,PlayerDragonBonus,14,9,8,1,11.111111
2235,115,PlayerDragonBonus,16,6,6,0,0
2235,115,PlayerDragonBonus,19,4,4,0,0
2235,115,PlayerDragonBonus,24,46,45,1,2.173913
2235,115,PlayerDragonBonus,25,1,1,0,0
2235,115,PlayerDragonBonus,28,2,2,0,0
2235,115,PlayerDragonBonus,4,54,54,0,0
2235,115,PlayerDragonBonus,8,12,12,0,0
2235,115,PlayerNatural,1,18,18,0,0
2235,115,PlayerNatural,13,57,54,3,5.263158
2235,115,PlayerNatural,14,1,1,0,0
2235,115,PlayerNatural,16,4,4,0,0
2235,115,PlayerNatural,19,1,1,0,0
2235,115,PlayerNatural,24,18,18,0,0
2235,115,PlayerNatural,4,30,30,0,0
2235,115,Small,1,3,3,0,0
2235,115,Small,13,17,13,4,23.529412
2235,115,Small,24,4,4,0,0
2235,115,Small,26,1,1,0,0
2235,115,Small,8,3,3,0,0
2235,115,Super6,1,722,709,13,1.800554
2235,115,Super6,13,4871,4689,182,3.736399
2235,115,Super6,14,351,338,13,3.703704
2235,115,Super6,16,384,380,4,1.041667
2235,115,Super6,17,20,20,0,0
2235,115,Super6,18,43,40,3,6.976744
2235,115,Super6,19,148,147,1,0.675676
2235,115,Super6,20,17,17,0,0
2235,115,Super6,23,48,48,0,0
2235,115,Super6,24,3065,2966,99,3.230016
2235,115,Super6,25,43,42,1,2.325581
2235,115,Super6,26,1,1,0,0
2235,115,Super6,27,133,131,2,1.503759
2235,115,Super6,28,20,20,0,0
2235,115,Super6,4,327,322,5,1.529052
2235,115,Super6,8,113,106,7,6.19469
2235,115,SuperLucky7,1,567,560,7,1.234568
2235,115,SuperLucky7,13,3563,3394,169,4.743194
2235,115,SuperLucky7,14,218,209,9,4.12844
2235,115,SuperLucky7,16,365,363,2,0.547945
2235,115,SuperLucky7,17,63,63,0,0
2235,115,SuperLucky7,18,41,41,0,0
2235,115,SuperLucky7,19,76,76,0,0
2235,115,SuperLucky7,20,9,9,0,0
2235,115,SuperLucky7,23,29,29,0,0
2235,115,SuperLucky7,24,2690,2575,115,4.275093
2235,115,SuperLucky7,25,17,17,0,0
2235,115,SuperLucky7,27,58,58,0,0
2235,115,SuperLucky7,28,15,15,0,0
2235,115,SuperLucky7,4,267,267,0,0
2235,115,SuperLucky7,8,117,109,8,6.837607
2235,115,Tie,1,1041,1028,13,1.248799
2235,115,Tie,13,10388,9948,440,4.235657
2235,115,Tie,14,357,344,13,3.641457
2235,115,Tie,16,326,323,3,0.920245
2235,115,Tie,17,161,161,0,0
2235,115,Tie,18,150,145,5,3.333333
2235,115,Tie,19,243,219,24,9.876543
2235,115,Tie,20,12,12,0,0
2235,115,Tie,23,147,147,0,0
2235,115,Tie,24,7786,7513,273,3.506293
2235,115,Tie,25,69,63,6,8.695652
2235,115,Tie,26,1,1,0,0
2235,115,Tie,27,184,179,5,2.717391
2235,115,Tie,28,125,124,1,0.8
2235,115,Tie,4,373,356,17,4.557641
2235,115,Tie,8,408,388,20,4.901961
2235,115,Tip_1_,1,6,6,0,0
2235,115,Tip_1_,24,4,4,0,0
2235,115,Tip_1_,4,3,3,0,0
2235,116,AnyPair,1,6,6,0,0
2235,116,AnyPair,13,44,44,0,0
2235,116,AnyPair,14,5,5,0,0
2235,116,AnyPair,17,9,9,0,0
2235,116,AnyPair,19,1,1,0,0
2235,116,AnyPair,23,19,19,0,0
2235,116,AnyPair,24,138,138,0,0
2235,116,AnyPair,28,1,1,0,0
2235,116,AnyPair,8,1,1,0,0
2235,116,BPair,1,416,416,0,0
2235,116,BPair,13,4774,4774,0,0
2235,116,BPair,14,131,131,0,0
2235,116,BPair,16,200,200,0,0
2235,116,BPair,17,30,30,0,0
2235,116,BPair,18,57,57,0,0
2235,116,BPair,19,105,105,0,0
2235,116,BPair,20,8,8,0,0
2235,116,BPair,23,119,119,0,0
2235,116,BPair,24,3707,3707,0,0
2235,116,BPair,25,33,33,0,0
2235,116,BPair,26,2,2,0,0
2235,116,BPair,27,71,71,0,0
2235,116,BPair,28,17,17,0,0
2235,116,BPair,4,91,91,0,0
2235,116,BPair,8,100,100,0,0
2235,116,Banker,1,5655,5655,0,0
2235,116,Banker,13,21986,21986,0,0
2235,116,Banker,14,1439,1439,0,0
2235,116,Banker,16,1938,1938,0,0
2235,116,Banker,17,445,445,0,0
2235,116,Banker,18,249,249,0,0
2235,116,Banker,19,1086,1086,0,0
2235,116,Banker,20,134,134,0,0
2235,116,Banker,22,4,4,0,0
2235,116,Banker,23,455,455,0,0
2235,116,Banker,24,28855,28855,0,0
2235,116,Banker,25,391,391,0,0
2235,116,Banker,26,5,5,0,0
2235,116,Banker,27,1164,1164,0,0
2235,116,Banker,28,640,640,0,0
2235,116,Banker,29,1,1,0,0
2235,116,Banker,4,1329,1329,0,0
2235,116,Banker,41,3,3,0,0
2235,116,Banker,43,1,1,0,0
2235,116,Banker,8,1489,1489,0,0
2235,116,BankerDragonBonus,1,57,57,0,0
2235,116,BankerDragonBonus,13,125,125,0,0
2235,116,BankerDragonBonus,14,4,4,0,0
2235,116,BankerDragonBonus,16,13,13,0,0
2235,116,BankerDragonBonus,17,3,3,0,0
2235,116,BankerDragonBonus,19,20,20,0,0
2235,116,BankerDragonBonus,24,51,51,0,0
2235,116,BankerDragonBonus,28,1,1,0,0
2235,116,BankerDragonBonus,4,44,44,0,0
2235,116,BankerDragonBonus,8,1,1,0,0
2235,116,BankerNatural,1,29,29,0,0
2235,116,BankerNatural,13,38,38,0,0
2235,116,BankerNatural,14,2,2,0,0
2235,116,BankerNatural,16,6,6,0,0
2235,116,BankerNatural,17,3,3,0,0
2235,116,BankerNatural,24,30,30,0,0
2235,116,BankerNatural,4,23,23,0,0
2235,116,Big,1,16,16,0,0
2235,116,Big,13,31,31,0,0
2235,116,Big,14,3,3,0,0
2235,116,Big,24,17,17,0,0
2235,116,Big,4,1,1,0,0
2235,116,Lucky7,1,370,370,0,0
2235,116,Lucky7,13,3807,3807,0,0
2235,116,Lucky7,14,158,158,0,0
2235,116,Lucky7,16,265,265,0,0
2235,116,Lucky7,17,34,34,0,0
2235,116,Lucky7,18,36,36,0,0
2235,116,Lucky7,19,47,47,0,0
2235,116,Lucky7,20,18,18,0,0
2235,116,Lucky7,23,77,77,0,0
2235,116,Lucky7,24,2210,2210,0,0
2235,116,Lucky7,25,50,50,0,0
2235,116,Lucky7,27,57,57,0,0
2235,116,Lucky7,28,13,13,0,0
2235,116,Lucky7,4,176,176,0,0
2235,116,Lucky7,8,90,90,0,0
2235,116,PPair,1,444,444,0,0
2235,116,PPair,13,4696,4696,0,0
2235,116,PPair,14,126,126,0,0
2235,116,PPair,16,209,209,0,0
2235,116,PPair,17,30,30,0,0
2235,116,PPair,18,55,55,0,0
2235,116,PPair,19,93,93,0,0
2235,116,PPair,20,6,6,0,0
2235,116,PPair,23,116,116,0,0
2235,116,PPair,24,3577,3577,0,0
2235,116,PPair,25,29,29,0,0
2235,116,PPair,26,2,2,0,0
2235,116,PPair,27,57,57,0,0
2235,116,PPair,28,14,14,0,0
2235,116,PPair,4,73,73,0,0
2235,116,PPair,8,88,88,0,0
2235,116,PerfectPair,1,16,16,0,0
2235,116,PerfectPair,13,124,124,0,0
2235,116,PerfectPair,14,5,5,0,0
2235,116,PerfectPair,16,11,11,0,0
2235,116,PerfectPair,17,9,9,0,0
2235,116,PerfectPair,18,4,4,0,0
2235,116,PerfectPair,23,20,20,0,0
2235,116,PerfectPair,24,327,327,0,0
2235,116,PerfectPair,4,10,10,0,0
2235,116,PerfectPair,8,46,46,0,0
2235,116,Player,1,5039,5039,0,0
2235,116,Player,13,20765,20765,0,0
2235,116,Player,14,1357,1357,0,0
2235,116,Player,16,1951,1951,0,0
2235,116,Player,17,492,492,0,0
2235,116,Player,18,225,225,0,0
2235,116,Player,19,1003,1003,0,0
2235,116,Player,20,131,131,0,0
2235,116,Player,22,2,2,0,0
2235,116,Player,23,504,504,0,0
2235,116,Player,24,29672,29672,0,0
2235,116,Player,25,312,312,0,0
2235,116,Player,26,8,8,0,0
2235,116,Player,27,1234,1234,0,0
2235,116,Player,28,593,593,0,0
2235,116,Player,29,1,1,0,0
2235,116,Player,4,1293,1293,0,0
2235,116,Player,8,1219,1219,0,0
2235,116,PlayerDragonBonus,1,43,43,0,0
2235,116,PlayerDragonBonus,13,84,84,0,0
2235,116,PlayerDragonBonus,14,2,2,0,0
2235,116,PlayerDragonBonus,16,12,12,0,0
2235,116,PlayerDragonBonus,17,8,8,0,0
2235,116,PlayerDragonBonus,19,9,9,0,0
2235,116,PlayerDragonBonus,24,31,31,0,0
2235,116,PlayerDragonBonus,4,40,40,0,0
2235,116,PlayerDragonBonus,8,2,2,0,0
2235,116,PlayerNatural,1,39,39,0,0
2235,116,PlayerNatural,13,22,22,0,0
2235,116,PlayerNatural,14,2,2,0,0
2235,116,PlayerNatural,16,8,8,0,0
2235,116,PlayerNatural,17,8,8,0,0
2235,116,PlayerNatural,24,24,24,0,0
2235,116,PlayerNatural,4,19,19,0,0
2235,116,PlayerNatural,8,2,2,0,0
2235,116,Small,13,18,18,0,0
2235,116,Small,16,3,3,0,0
2235,116,Small,8,2,2,0,0
2235,116,Super6,1,422,422,0,0
2235,116,Super6,13,3606,3606,0,0
2235,116,Super6,14,211,211,0,0
2235,116,Super6,16,282,282,0,0
2235,116,Super6,17,35,35,0,0
2235,116,Super6,18,41,41,0,0
2235,116,Super6,19,64,64,0,0
2235,116,Super6,20,17,17,0,0
2235,116,Super6,23,96,96,0,0
2235,116,Super6,24,2078,2078,0,0
2235,116,Super6,25,75,75,0,0
2235,116,Super6,27,121,121,0,0
2235,116,Super6,28,17,17,0,0
2235,116,Super6,4,216,216,0,0
2235,116,Super6,8,82,82,0,0
2235,116,SuperLucky7,1,300,300,0,0
2235,116,SuperLucky7,13,2456,2456,0,0
2235,116,SuperLucky7,14,168,168,0,0
2235,116,SuperLucky7,16,162,162,0,0
2235,116,SuperLucky7,17,51,51,0,0
2235,116,SuperLucky7,18,35,35,0,0
2235,116,SuperLucky7,19,58,58,0,0
2235,116,SuperLucky7,20,14,14,0,0
2235,116,SuperLucky7,23,80,80,0,0
2235,116,SuperLucky7,24,1659,1659,0,0
2235,116,SuperLucky7,25,11,11,0,0
2235,116,SuperLucky7,26,2,2,0,0
2235,116,SuperLucky7,27,51,51,0,0
2235,116,SuperLucky7,28,23,23,0,0
2235,116,SuperLucky7,4,161,161,0,0
2235,116,SuperLucky7,8,78,78,0,0
2235,116,Tie,1,617,617,0,0
2235,116,Tie,13,7998,7998,0,0
2235,116,Tie,14,189,189,0,0
2235,116,Tie,16,267,267,0,0
2235,116,Tie,17,102,102,0,0
2235,116,Tie,18,67,67,0,0
2235,116,Tie,19,168,168,0,0
2235,116,Tie,20,7,7,0,0
2235,116,Tie,23,157,157,0,0
2235,116,Tie,24,5271,5271,0,0
2235,116,Tie,25,80,80,0,0
2235,116,Tie,26,8,8,0,0
2235,116,Tie,27,174,174,0,0
2235,116,Tie,28,45,45,0,0
2235,116,Tie,4,241,241,0,0
2235,116,Tie,8,185,185,0,0
2235,116,Tip_1_,1,1,1,0,0
2235,116,Tip_1_,4,1,1,0,0
2237,31,BPair,1,2,2,0,0
2237,31,BPair,13,51,51,0,0
2237,31,BPair,14,2,2,0,0
2237,31,BPair,16,3,3,0,0
2237,31,BPair,18,1,1,0,0
2237,31,BPair,19,3,3,0,0
2237,31,BPair,24,50,50,0,0
2237,31,BPair,27,1,1,0,0
2237,31,BPair,8,1,1,0,0
2237,31,Banker,1,86,86,0,0
2237,31,Banker,13,389,389,0,0
2237,31,Banker,14,29,29,0,0
2237,31,Banker,16,35,35,0,0
2237,31,Banker,17,2,2,0,0
2237,31,Banker,18,2,2,0,0
2237,31,Banker,19,12,12,0,0
2237,31,Banker,20,2,2,0,0
2237,31,Banker,23,4,4,0,0
2237,31,Banker,24,377,377,0,0
2237,31,Banker,25,12,12,0,0
2237,31,Banker,27,12,12,0,0
2237,31,Banker,28,6,6,0,0
2237,31,Banker,4,13,13,0,0
2237,31,Banker,8,19,19,0,0
2237,31,BankerDragonBonus,1,1,1,0,0
2237,31,BankerDragonBonus,13,2,2,0,0
2237,31,BankerDragonBonus,4,1,1,0,0
2237,31,BankerNatural,4,1,1,0,0
2237,31,Lucky7,1,2,2,0,0
2237,31,Lucky7,13,28,28,0,0
2237,31,Lucky7,14,3,3,0,0
2237,31,Lucky7,16,5,5,0,0
2237,31,Lucky7,18,1,1,0,0
2237,31,Lucky7,19,2,2,0,0
2237,31,Lucky7,24,32,32,0,0
2237,31,PPair,1,3,3,0,0
2237,31,PPair,13,52,52,0,0
2237,31,PPair,14,2,2,0,0
2237,31,PPair,16,3,3,0,0
2237,31,PPair,18,1,1,0,0
2237,31,PPair,19,4,4,0,0
2237,31,PPair,24,56,56,0,0
2237,31,PPair,27,1,1,0,0
2237,31,PPair,8,1,1,0,0
2237,31,PerfectPair,24,1,1,0,0
2237,31,Player,1,67,67,0,0
2237,31,Player,13,338,338,0,0
2237,31,Player,14,22,22,0,0
2237,31,Player,16,36,36,0,0
2237,31,Player,17,4,4,0,0
2237,31,Player,18,5,5,0,0
2237,31,Player,19,14,14,0,0
2237,31,Player,20,1,1,0,0
2237,31,Player,23,10,10,0,0
2237,31,Player,24,373,373,0,0
2237,31,Player,27,14,14,0,0
2237,31,Player,28,8,8,0,0
2237,31,Player,4,9,9,0,0
2237,31,Player,8,11,11,0,0
2237,31,PlayerDragonBonus,1,2,2,0,0
2237,31,PlayerDragonBonus,13,1,1,0,0
2237,31,PlayerDragonBonus,24,1,1,0,0
2237,31,Super6,1,3,3,0,0
2237,31,Super6,13,20,20,0,0
2237,31,Super6,14,10,10,0,0
2237,31,Super6,16,9,9,0,0
2237,31,Super6,24,31,31,0,0
2237,31,Super6,27,5,5,0,0
2237,31,Super6,4,2,2,0,0
2237,31,SuperLucky7,13,20,20,0,0
2237,31,SuperLucky7,14,3,3,0,0
2237,31,SuperLucky7,19,4,4,0,0
2237,31,SuperLucky7,24,10,10,0,0
2237,31,SuperLucky7,28,1,1,0,0
2237,31,SuperLucky7,4,2,2,0,0
2237,31,Tie,1,12,12,0,0
2237,31,Tie,13,145,145,0,0
2237,31,Tie,14,1,1,0,0
2237,31,Tie,16,3,3,0,0
2237,31,Tie,18,5,5,0,0
2237,31,Tie,24,63,63,0,0
2237,31,Tie,25,6,6,0,0
2237,31,Tie,27,8,8,0,0
2237,31,Tie,8,2,2,0,0
2237,32,AnyPair,24,1,1,0,0
2237,32,AnyPair,8,1,1,0,0
2237,32,BPair,1,7,7,0,0
2237,32,BPair,13,88,88,0,0
2237,32,BPair,14,1,1,0,0
2237,32,BPair,16,5,5,0,0
2237,32,BPair,18,1,1,0,0
2237,32,BPair,19,8,8,0,0
2237,32,BPair,24,46,46,0,0
2237,32,BPair,4,3,3,0,0
2237,32,BPair,8,1,1,0,0
2237,32,Banker,1,91,91,0,0
2237,32,Banker,13,290,290,0,0
2237,32,Banker,14,18,18,0,0
2237,32,Banker,16,35,35,0,0
2237,32,Banker,17,1,1,0,0
2237,32,Banker,18,2,2,0,0
2237,32,Banker,19,29,29,0,0
2237,32,Banker,20,5,5,0,0
2237,32,Banker,23,4,4,0,0
2237,32,Banker,24,311,311,0,0
2237,32,Banker,27,8,8,0,0
2237,32,Banker,28,3,3,0,0
2237,32,Banker,4,15,15,0,0
2237,32,Banker,8,28,28,0,0
2237,32,BankerDragonBonus,13,2,2,0,0
2237,32,BankerDragonBonus,24,1,1,0,0
2237,32,Lucky7,1,10,10,0,0
2237,32,Lucky7,13,49,49,0,0
2237,32,Lucky7,16,7,7,0,0
2237,32,Lucky7,18,1,1,0,0
2237,32,Lucky7,19,1,1,0,0
2237,32,Lucky7,24,32,32,0,0
2237,32,Lucky7,27,2,2,0,0
2237,32,Lucky7,4,1,1,0,0
2237,32,PPair,1,11,11,0,0
2237,32,PPair,13,82,82,0,0
2237,32,PPair,14,1,1,0,0
2237,32,PPair,16,2,2,0,0
2237,32,PPair,18,1,1,0,0
2237,32,PPair,19,8,8,0,0
2237,32,PPair,24,55,55,0,0
2237,32,PPair,27,1,1,0,0
2237,32,PPair,4,3,3,0,0
2237,32,PPair,8,1,1,0,0
2237,32,PerfectPair,13,1,1,0,0
2237,32,PerfectPair,24,2,2,0,0
2237,32,Player,1,122,122,0,0
2237,32,Player,13,383,383,0,0
2237,32,Player,14,30,30,0,0
2237,32,Player,16,47,47,0,0
2237,32,Player,17,9,9,0,0
2237,32,Player,18,4,4,0,0
2237,32,Player,19,23,23,0,0
2237,32,Player,20,4,4,0,0
2237,32,Player,24,396,396,0,0
2237,32,Player,25,2,2,0,0
2237,32,Player,27,37,37,0,0
2237,32,Player,28,17,17,0,0
2237,32,Player,4,20,20,0,0
2237,32,Player,8,13,13,0,0
2237,32,PlayerDragonBonus,16,1,1,0,0
2237,32,PlayerDragonBonus,24,1,1,0,0
2237,32,PlayerNatural,16,1,1,0,0
2237,32,Super6,1,7,7,0,0
2237,32,Super6,13,49,49,0,0
2237,32,Super6,14,1,1,0,0
2237,32,Super6,16,4,4,0,0
2237,32,Super6,18,2,2,0,0
2237,32,Super6,24,34,34,0,0
2237,32,Super6,4,4,4,0,0
2237,32,SuperLucky7,1,7,7,0,0
2237,32,SuperLucky7,13,36,36,0,0
2237,32,SuperLucky7,16,2,2,0,0
2237,32,SuperLucky7,19,1,1,0,0
2237,32,SuperLucky7,24,23,23,0,0
2237,32,Tie,1,20,20,0,0
2237,32,Tie,13,125,125,0,0
2237,32,Tie,16,6,6,0,0
2237,32,Tie,19,5,5,0,0
2237,32,Tie,24,97,97,0,0
2237,33,AnyPair,8,1,1,0,0
2237,33,BPair,1,20,20,0,0
2237,33,BPair,13,53,53,0,0
2237,33,BPair,14,9,9,0,0
2237,33,BPair,18,1,1,0,0
2237,33,BPair,19,2,2,0,0
2237,33,BPair,23,8,8,0,0
2237,33,BPair,24,64,64,0,0
2237,33,BPair,27,4,4,0,0
2237,33,BPair,28,2,2,0,0
2237,33,BPair,4,3,3,0,0
2237,33,BPair,8,7,7,0,0
2237,33,Banker,1,190,190,0,0
2237,33,Banker,13,524,524,0,0
2237,33,Banker,14,41,41,0,0
2237,33,Banker,16,74,74,0,0
2237,33,Banker,17,11,11,0,0
2237,33,Banker,18,2,2,0,0
2237,33,Banker,19,18,18,0,0
2237,33,Banker,20,3,3,0,0
2237,33,Banker,23,6,6,0,0
2237,33,Banker,24,492,492,0,0
2237,33,Banker,25,10,10,0,0
2237,33,Banker,27,12,12,0,0
2237,33,Banker,28,14,14,0,0
2237,33,Banker,4,26,26,0,0
2237,33,Banker,8,29,29,0,0
2237,33,BankerDragonBonus,24,3,3,0,0
2237,33,BankerDragonBonus,4,1,1,0,0
2237,33,BankerNatural,24,2,2,0,0
2237,33,Big,13,2,2,0,0
2237,33,Lucky7,1,14,14,0,0
2237,33,Lucky7,13,32,32,0,0
2237,33,Lucky7,14,10,10,0,0
2237,33,Lucky7,16,7,7,0,0
2237,33,Lucky7,18,2,2,0,0
2237,33,Lucky7,24,18,18,0,0
2237,33,Lucky7,27,1,1,0,0
2237,33,Lucky7,28,1,1,0,0
2237,33,Lucky7,8,10,10,0,0
2237,33,PPair,1,20,20,0,0
2237,33,PPair,13,47,47,0,0
2237,33,PPair,14,9,9,0,0
2237,33,PPair,16,1,1,0,0
2237,33,PPair,18,2,2,0,0
2237,33,PPair,19,2,2,0,0
2237,33,PPair,23,8,8,0,0
2237,33,PPair,24,52,52,0,0
2237,33,PPair,27,4,4,0,0
2237,33,PPair,28,1,1,0,0
2237,33,PPair,4,2,2,0,0
2237,33,PPair,8,6,6,0,0
2237,33,PerfectPair,13,1,1,0,0
2237,33,PerfectPair,4,1,1,0,0
2237,33,PerfectPair,8,3,3,0,0
2237,33,Player,1,137,137,0,0
2237,33,Player,13,425,425,0,0
2237,33,Player,14,37,37,0,0
2237,33,Player,16,43,43,0,0
2237,33,Player,17,13,13,0,0
2237,33,Player,18,8,8,0,0
2237,33,Player,19,29,29,0,0
2237,33,Player,20,8,8,0,0
2237,33,Player,23,11,11,0,0
2237,33,Player,24,499,499,0,0
2237,33,Player,25,6,6,0,0
2237,33,Player,27,21,21,0,0
2237,33,Player,28,10,10,0,0
2237,33,Player,4,20,20,0,0
2237,33,Player,8,32,32,0,0
2237,33,PlayerDragonBonus,13,1,1,0,0
2237,33,PlayerDragonBonus,24,1,1,0,0
2237,33,PlayerDragonBonus,8,7,7,0,0
2237,33,PlayerNatural,24,2,2,0,0
2237,33,Super6,1,4,4,0,0
2237,33,Super6,13,42,42,0,0
2237,33,Super6,14,10,10,0,0
2237,33,Super6,16,5,5,0,0
2237,33,Super6,19,2,2,0,0
2237,33,Super6,24,17,17,0,0
2237,33,Super6,27,3,3,0,0
2237,33,Super6,28,2,2,0,0
2237,33,Super6,4,3,3,0,0
2237,33,Super6,8,2,2,0,0
2237,33,SuperLucky7,1,5,5,0,0
2237,33,SuperLucky7,13,23,23,0,0
2237,33,SuperLucky7,14,9,9,0,0
2237,33,SuperLucky7,16,4,4,0,0
2237,33,SuperLucky7,24,14,14,0,0
2237,33,SuperLucky7,4,1,1,0,0
2237,33,SuperLucky7,8,9,9,0,0
2237,33,Tie,1,29,29,0,0
2237,33,Tie,13,120,120,0,0
2237,33,Tie,16,2,2,0,0
2237,33,Tie,17,4,4,0,0
2237,33,Tie,18,1,1,0,0
2237,33,Tie,24,75,75,0,0
2237,33,Tie,27,5,5,0,0
2237,33,Tie,28,12,12,0,0
2237,33,Tie,4,7,7,0,0
2237,33,Tie,8,13,13,0,0
2237,36,AnyPair,24,1,1,0,0
2237,36,AnyPair,8,1,1,0,0
2237,36,BPair,1,6,6,0,0
2237,36,BPair,13,180,180,0,0
2237,36,BPair,14,3,3,0,0
2237,36,BPair,16,3,3,0,0
2237,36,BPair,17,1,1,0,0
2237,36,BPair,18,8,8,0,0
2237,36,BPair,24,95,95,0,0
2237,36,BPair,4,2,2,0,0
2237,36,BPair,8,15,15,0,0
2237,36,Banker,1,151,151,0,0
2237,36,Banker,13,845,845,0,0
2237,36,Banker,14,62,62,0,0
2237,36,Banker,16,84,84,0,0
2237,36,Banker,17,14,14,0,0
2237,36,Banker,18,9,9,0,0
2237,36,Banker,19,30,30,0,0
2237,36,Banker,23,6,6,0,0
2237,36,Banker,24,1007,1007,0,0
2237,36,Banker,25,22,22,0,0
2237,36,Banker,27,30,30,0,0
2237,36,Banker,28,17,17,0,0
2237,36,Banker,4,52,52,0,0
2237,36,Banker,8,99,99,0,0
2237,36,BankerDragonBonus,1,2,2,0,0
2237,36,BankerDragonBonus,13,28,28,0,0
2237,36,BankerDragonBonus,8,1,1,0,0
2237,36,Big,1,2,2,0,0
2237,36,Big,13,5,5,0,0
2237,36,Big,24,1,1,0,0
2237,36,Lucky7,1,2,2,0,0
2237,36,Lucky7,13,150,150,0,0
2237,36,Lucky7,14,5,5,0,0
2237,36,Lucky7,16,22,22,0,0
2237,36,Lucky7,24,65,65,0,0
2237,36,Lucky7,8,9,9,0,0
2237,36,PPair,1,6,6,0,0
2237,36,PPair,13,167,167,0,0
2237,36,PPair,14,3,3,0,0
2237,36,PPair,16,4,4,0,0
