ym,bet09,commission,bet10,n,d_eq_zero_n,d_eq_zero_pct,d_ne_zero_n,avg_d,max_abs_d,avg_b41,avg_vb,avg_b16,rebate_rate_p50
2026-06-01,Banker,-999,1,1,1,100.000000,0,0E-10,0.0000,10.0000000000,10.0000000000,0E-10,0.0
2026-06-01,Banker,0,1,837060,837057,99.999642,3,-0.0000358397,10.0000,248.0501744200,248.0502102597,0.0008267329,0.0
2026-06-01,Banker,0,13,3125149,3125143,99.999808,6,-0.0006127708,1000.0000,287.8250301026,287.8256428733,0.3785156983,0.0
2026-06-01,Banker,0,14,177951,177951,100.000000,0,0E-10,0.0000,825.9837146181,825.9837146181,3.1607191811,0.0
2026-06-01,Banker,0,15,44,44,100.000000,0,0E-10,0.0000,1871.3181818182,1871.3181818182,0E-10,0.0
2026-06-01,Banker,0,16,331588,331586,99.999397,2,-0.0004523686,120.0000,165.1952151465,165.1956675151,0.4850752379,0.0
2026-06-01,Banker,0,17,46113,46113,100.000000,0,0E-10,0.0000,210345.2586906079,210345.2586906079,0E-10,0.0
2026-06-01,Banker,0,18,26282,26282,100.000000,0,0E-10,0.0000,67775.5986226315,67775.5986226315,0E-10,0.0
2026-06-01,Banker,0,19,148591,148591,100.000000,0,0E-10,0.0000,182.0295711046,182.0295711046,0.0714672154,0.0
2026-06-01,Banker,0,20,8683,8683,100.000000,0,0E-10,0.0000,90.7734653921,90.7734653921,0.3356544973,0.0
2026-06-01,Banker,0,22,2389,2389,100.000000,0,0E-10,0.0000,41.4386772708,41.4386772708,0E-10,0.0
2026-06-01,Banker,0,23,49606,49606,100.000000,0,0E-10,0.0000,735745.3241140185,735745.3241140185,0E-10,0.0
2026-06-01,Banker,0,24,3337930,3337918,99.999641,12,-0.0022942362,5000.0000,423.7732477913,423.7755420275,0E-10,0.0
2026-06-01,Banker,0,25,68799,68799,100.000000,0,0E-10,0.0000,45643.0590270207,45643.0590270207,0E-10,0.0
2026-06-01,Banker,0,26,2378,2378,100.000000,0,0E-10,0.0000,263.9074852817,263.9074852817,0E-10,0.0
2026-06-01,Banker,0,27,149943,149942,99.999333,1,-0.0400152058,6000.0000,436.2866822726,436.3266974784,0E-10,0.0
2026-06-01,Banker,0,28,86466,86466,100.000000,0,0E-10,0.0000,493.3752920223,493.3752920223,0E-10,0.0
2026-06-01,Banker,0,29,248,248,100.000000,0,0E-10,0.0000,24.8346774194,24.8346774194,0E-10,0.0
2026-06-01,Banker,0,34,22,22,100.000000,0,0E-10,0.0000,13636.8181818182,13636.8181818182,0E-10,0.0
2026-06-01,Banker,0,35,36,36,100.000000,0,0E-10,0.0000,215.5277777778,215.5277777778,0E-10,0.0
2026-06-01,Banker,0,39,2,2,100.000000,0,0E-10,0.0000,75.0000000000,75.0000000000,0E-10,0.0
2026-06-01,Banker,0,4,176471,176471,100.000000,0,0E-10,0.0000,109.1834975718,109.1834975718,0.0054765259,0.0
2026-06-01,Banker,0,41,8912,8912,100.000000,0,0E-10,0.0000,7.5239003591,7.5239003591,0.0334470377,0.0
2026-06-01,Banker,0,43,3,3,100.000000,0,0E-10,0.0000,10.0000000000,10.0000000000,0E-10,0.0
2026-06-01,Banker,0,8,221389,221389,100.000000,0,0E-10,0.0000,675.4570236100,675.4570236100,0.9277385733,0.0
2026-06-01,Banker,1,1,113124,113123,99.999116,1,-0.0001767971,20.0000,345.7842235069,345.7844003041,0E-10,0.0
2026-06-01,Banker,1,13,277736,277736,100.000000,0,0E-10,0.0000,446.8670914105,446.8670914105,0.4238915157,0.0
2026-06-01,Banker,1,14,58230,58230,100.000000,0,0E-10,0.0000,595.2992014426,595.2992014426,0.3492562597,0.0
2026-06-01,Banker,1,16,73414,73414,100.000000,0,0E-10,0.0000,261.2424605661,261.2424605661,1.3313973901,0.0
2026-06-01,Banker,1,17,4981,4981,100.000000,0,0E-10,0.0000,394741.5105400522,394741.5105400522,0E-10,0.0
2026-06-01,Banker,1,18,6952,6952,100.000000,0,0E-10,0.0000,136327.0952963176,136327.0952963176,0E-10,0.0
2026-06-01,Banker,1,19,17265,17265,100.000000,0,0E-10,0.0000,273.3583840139,273.3583840139,0.0446437011,0.0
2026-06-01,Banker,1,20,6813,6813,100.000000,0,0E-10,0.0000,177.0700865991,177.0700865991,0.0610380156,0.0
2026-06-01,Banker,1,22,346,346,100.000000,0,0E-10,0.0000,435.9132947977,435.9132947977,0E-10,0.0
2026-06-01,Banker,1,23,1909,1909,100.000000,0,0E-10,0.0000,447018.2517024620,447018.2517024620,0E-10,0.0
2026-06-01,Banker,1,24,274911,274911,100.000000,0,0E-10,0.0000,338.8392152369,338.8392152369,0E-10,0.0
2026-06-01,Banker,1,25,3676,3676,100.000000,0,0E-10,0.0000,10891.3377312296,10891.3377312296,0E-10,0.0
2026-06-01,Banker,1,26,9,9,100.000000,0,0E-10,0.0000,23.8888888889,23.8888888889,0E-10,0.0
2026-06-01,Banker,1,27,35727,35727,100.000000,0,0E-10,0.0000,640.2925098665,640.2925098665,0E-10,0.0
2026-06-01,Banker,1,28,1183,1183,100.000000,0,0E-10,0.0000,233.5756551141,233.5756551141,0E-10,0.0
2026-06-01,Banker,1,29,39,39,100.000000,0,0E-10,0.0000,2.6410256410,2.6410256410,0E-10,0.0
2026-06-01,Banker,1,35,3,3,100.000000,0,0E-10,0.0000,366.6666666667,366.6666666667,0E-10,0.0
2026-06-01,Banker,1,4,19610,19610,100.000000,0,0E-10,0.0000,46.0335543090,46.0335543090,0.0028463029,0.0
2026-06-01,Banker,1,41,107,107,100.000000,0,0E-10,0.0000,6.7570093458,6.7570093458,0E-10,0.0
2026-06-01,Banker,1,8,48223,48221,99.995853,2,-0.0248843913,700.0000,1614.3002820231,1614.3251664144,1.2139805694,0.0
2026-06-01,Banker,2,1,1,1,100.000000,0,0E-10,0.0000,0E-10,0E-10,0E-10,
2026-06-01,BankerDragonBonus,0,1,3352,3352,100.000000,0,0E-10,0.0000,79.6133651551,79.6133651551,0E-10,0.0
2026-06-01,BankerDragonBonus,0,13,15316,15316,100.000000,0,0E-10,0.0000,43.4768216244,43.4768216244,0.1018395142,0.0
2026-06-01,BankerDragonBonus,0,14,1242,1242,100.000000,0,0E-10,0.0000,51.6103059581,51.6103059581,0E-10,0.0
2026-06-01,BankerDragonBonus,0,16,1547,1547,100.000000,0,0E-10,0.0000,6.3354880414,6.3354880414,0.0373367809,0.00800000037997961
2026-06-01,BankerDragonBonus,0,18,17,17,100.000000,0,0E-10,0.0000,105.8823529412,105.8823529412,0E-10,0.0
2026-06-01,BankerDragonBonus,0,19,1569,1569,100.000000,0,0E-10,0.0000,4.2230720204,4.2230720204,0E-10,0.0
2026-06-01,BankerDragonBonus,0,20,4,4,100.000000,0,0E-10,0.0000,2.7500000000,2.7500000000,0E-10,0.0
2026-06-01,BankerDragonBonus,0,23,1,1,100.000000,0,0E-10,0.0000,33333.0000000000,33333.0000000000,0E-10,0.0
2026-06-01,BankerDragonBonus,0,24,4222,4222,100.000000,0,0E-10,0.0000,60.4324964472,60.4324964472,0E-10,0.0
2026-06-01,BankerDragonBonus,0,25,63,63,100.000000,0,0E-10,0.0000,1177.4761904762,1177.4761904762,0E-10,0.0
2026-06-01,BankerDragonBonus,0,27,15,15,100.000000,0,0E-10,0.0000,32.0000000000,32.0000000000,0E-10,0.0
2026-06-01,BankerDragonBonus,0,28,22,22,100.000000,0,0E-10,0.0000,98.3181818182,98.3181818182,0E-10,0.0
2026-06-01,BankerDragonBonus,0,4,3239,3239,100.000000,0,0E-10,0.0000,7.1627045384,7.1627045384,0E-10,0.0
2026-06-01,BankerDragonBonus,0,41,59,59,100.000000,0,0E-10,0.0000,4.6949152542,4.6949152542,0E-10,0.0
2026-06-01,BankerDragonBonus,0,8,642,642,100.000000,0,0E-10,0.0000,166.5077881620,166.5077881620,0.0037071651,0.0
2026-06-01,BankerDragonBonus,1,1,1517,1517,100.000000,0,0E-10,0.0000,74.7422544496,74.7422544496,0E-10,0.0
2026-06-01,BankerDragonBonus,1,13,6717,6717,100.000000,0,0E-10,0.0000,88.5923775495,88.5923775495,0.0362894149,0.0
2026-06-01,BankerDragonBonus,1,14,136,136,100.000000,0,0E-10,0.0000,107.0661764706,107.0661764706,0E-10,0.0
2026-06-01,BankerDragonBonus,1,16,341,341,100.000000,0,0E-10,0.0000,15.5190615836,15.5190615836,0.0259237537,0.0
2026-06-01,BankerDragonBonus,1,17,6,6,100.000000,0,0E-10,0.0000,29444.1666666667,29444.1666666667,0E-10,0.0
2026-06-01,BankerDragonBonus,1,18,25,25,100.000000,0,0E-10,0.0000,9600.0000000000,9600.0000000000,0E-10,0.0
2026-06-01,BankerDragonBonus,1,19,2,2,100.000000,0,0E-10,0.0000,6.5000000000,6.5000000000,0E-10,0.0
2026-06-01,BankerDragonBonus,1,24,1046,1046,100.000000,0,0E-10,0.0000,52.7743785851,52.7743785851,0E-10,0.0
2026-06-01,BankerDragonBonus,1,25,1,1,100.000000,0,0E-10,0.0000,100.0000000000,100.0000000000,0E-10,0.0
2026-06-01,BankerDragonBonus,1,35,1,1,100.000000,0,0E-10,0.0000,100.0000000000,100.0000000000,0E-10,0.0
2026-06-01,BankerDragonBonus,1,4,543,543,100.000000,0,0E-10,0.0000,5.0294659300,5.0294659300,0E-10,0.0
2026-06-01,BankerDragonBonus,1,8,161,161,100.000000,0,0E-10,0.0000,101.9068322981,101.9068322981,0.0006211180,0.0
2026-06-01,BankerNatural,0,1,1006,1006,100.000000,0,0E-10,0.0000,24.9920477137,24.9920477137,0E-10,0.0
2026-06-01,BankerNatural,0,13,3871,3871,100.000000,0,0E-10,0.0000,39.8855592870,39.8855592870,0.0318191682,0.0
2026-06-01,BankerNatural,0,14,407,407,100.000000,0,0E-10,0.0000,443.6707616708,443.6707616708,0.0055282555,0.0
2026-06-01,BankerNatural,0,16,651,651,100.000000,0,0E-10,0.0000,13.5084485407,13.5084485407,0.1020460829,0.00800000037997961
2026-06-01,BankerNatural,0,19,152,152,100.000000,0,0E-10,0.0000,23.6907894737,23.6907894737,0E-10,0.0
2026-06-01,BankerNatural,0,20,3,3,100.000000,0,0E-10,0.0000,1.0000000000,1.0000000000,0E-10,0.0
2026-06-01,BankerNatural,0,23,3,3,100.000000,0,0E-10,0.0000,16666.6666666667,16666.6666666667,0E-10,0.0
2026-06-01,BankerNatural,0,24,2127,2127,100.000000,0,0E-10,0.0000,108.7893747062,108.7893747062,0E-10,0.0
2026-06-01,BankerNatural,0,25,7,7,100.000000,0,0E-10,0.0000,785.7142857143,785.7142857143,0E-10,0.0
2026-06-01,BankerNatural,0,27,19,19,100.000000,0,0E-10,0.0000,43.6842105263,43.6842105263,0E-10,0.0
2026-06-01,BankerNatural,0,4,1714,1714,100.000000,0,0E-10,0.0000,16.1820303384,16.1820303384,0E-10,0.0
2026-06-01,BankerNatural,0,8,166,166,100.000000,0,0E-10,0.0000,156.2289156627,156.2289156627,0.1674698795,0.0
2026-06-01,BankerNatural,1,1,388,388,100.000000,0,0E-10,0.0000,44.7886597938,44.7886597938,0E-10,0.0
2026-06-01,BankerNatural,1,13,769,769,100.000000,0,0E-10,0.0000,51.7230169051,51.7230169051,0.0558257477,0.0
2026-06-01,BankerNatural,1,14,109,109,100.000000,0,0E-10,0.0000,32.0825688073,32.0825688073,0E-10,0.0
2026-06-01,BankerNatural,1,16,150,150,100.000000,0,0E-10,0.0000,19.9333333333,19.9333333333,0.0622400000,0.00800000037997961
2026-06-01,BankerNatural,1,17,1,1,100.000000,0,0E-10,0.0000,50000.0000000000,50000.0000000000,0E-10,0.0
2026-06-01,BankerNatural,1,18,25,25,100.000000,0,0E-10,0.0000,10200.0000000000,10200.0000000000,0E-10,0.0
2026-06-01,BankerNatural,1,24,349,349,100.000000,0,0E-10,0.0000,82.3065902579,82.3065902579,0E-10,0.0
2026-06-01,BankerNatural,1,4,124,124,100.000000,0,0E-10,0.0000,9.4838709677,9.4838709677,0E-10,0.0
2026-06-01,BankerNatural,1,8,13,13,100.000000,0,0E-10,0.0000,94.6153846154,94.6153846154,0.0384615385,0.0
2026-06-01,Big,0,1,5694,5694,100.000000,0,0E-10,0.0000,230.0744643484,230.0744643484,0E-10,0.0
2026-06-01,Big,0,13,3929,3929,100.000000,0,0E-10,0.0000,218.6350216340,218.6350216340,0.0009488419,0.0
2026-06-01,Big,0,14,246,246,100.000000,0,0E-10,0.0000,632.0853658537,632.0853658537,0E-10,0.0
2026-06-01,Big,0,16,199,199,100.000000,0,0E-10,0.0000,68.5628140704,68.5628140704,0.2411256281,0.00800000037997961
2026-06-01,Big,0,17,90,90,100.000000,0,0E-10,0.0000,24826.7000000000,24826.7000000000,0E-10,0.0
2026-06-01,Big,0,18,4,4,100.000000,0,0E-10,0.0000,150000.0000000000,150000.0000000000,0E-10,0.0
2026-06-01,Big,0,19,222,222,100.000000,0,0E-10,0.0000,183.6081081081,183.6081081081,0E-10,0.0
2026-06-01,Big,0,20,36,36,100.000000,0,0E-10,0.0000,35.7500000000,35.7500000000,0E-10,0.0
2026-06-01,Big,0,23,66,66,100.000000,0,0E-10,0.0000,70527.5757575758,70527.5757575758,0E-10,0.0
2026-06-01,Big,0,24,5107,5107,100.000000,0,0E-10,0.0000,745.9833561778,745.9833561778,0E-10,0.0
2026-06-01,Big,0,25,8,8,100.000000,0,0E-10,0.0000,812.5000000000,812.5000000000,0E-10,0.0
2026-06-01,Big,0,26,7,7,100.000000,0,0E-10,0.0000,19.5714285714,19.5714285714,0E-10,0.0
2026-06-01,Big,0,27,82,82,100.000000,0,0E-10,0.0000,44.9756097561,44.9756097561,0E-10,0.0
2026-06-01,Big,0,28,6,6,100.000000,0,0E-10,0.0000,22.1666666667,22.1666666667,0E-10,0.0
2026-06-01,Big,0,4,235,235,100.000000,0,0E-10,0.0000,13.2425531915,13.2425531915,0E-10,0.0
2026-06-01,Big,0,8,182,182,100.000000,0,0E-10,0.0000,732.2362637363,732.2362637363,4.8076923077,0.009999999776482582
2026-06-01,Big,1,1,492,492,100.000000,0,0E-10,0.0000,139.7540650407,139.7540650407,0E-10,0.0
2026-06-01,Big,1,13,947,947,100.000000,0,0E-10,0.0000,130.4118268215,130.4118268215,0.0026187962,0.0
2026-06-01,Big,1,14,56,56,100.000000,0,0E-10,0.0000,460.1785714286,460.1785714286,0E-10,0.0
2026-06-01,Big,1,16,131,131,100.000000,0,0E-10,0.0000,229.9694656489,229.9694656489,0.0003053435,0.0
2026-06-01,Big,1,19,204,204,100.000000,0,0E-10,0.0000,34.1960784314,34.1960784314,0E-10,0.0
2026-06-01,Big,1,24,88,88,100.000000,0,0E-10,0.0000,418.3068181818,418.3068181818,0E-10,0.0
2026-06-01,Big,1,29,4,4,100.000000,0,0E-10,0.0000,11.7500000000,11.7500000000,0E-10,0.0
2026-06-01,Big,1,4,10,10,100.000000,0,0E-10,0.0000,5.3000000000,5.3000000000,0E-10,0.0
2026-06-01,Big,1,8,378,378,100.000000,0,0E-10,0.0000,770.4179894180,770.4179894180,0E-10,0.0
2026-06-01,Lucky7,0,1,57648,57648,100.000000,0,0E-10,0.0000,40.6595718845,40.6595718845,0.0008402373,0.0
2026-06-01,Lucky7,0,13,427051,427048,99.999298,3,-0.0001639148,50.0000,32.2317873041,32.2319512189,0.0187515191,0.0
2026-06-01,Lucky7,0,14,15060,15060,100.000000,0,0E-10,0.0000,54.2766268260,54.2766268260,0.0449109562,0.0
2026-06-01,Lucky7,0,15,2,2,100.000000,0,0E-10,0.0000,500.0000000000,500.0000000000,0E-10,0.0
2026-06-01,Lucky7,0,16,53146,53146,100.000000,0,0E-10,0.0000,18.3060813608,18.3060813608,0.0502647048,0.0
2026-06-01,Lucky7,0,17,2323,2323,100.000000,0,0E-10,0.0000,35921.1446405510,35921.1446405510,0E-10,0.0
2026-06-01,Lucky7,0,18,2424,2424,100.000000,0,0E-10,0.0000,5174.4958745875,5174.4958745875,0E-10,0.0
2026-06-01,Lucky7,0,19,5790,5790,100.000000,0,0E-10,0.0000,18.7811744387,18.7811744387,0.0072067358,0.0
2026-06-01,Lucky7,0,20,789,789,100.000000,0,0E-10,0.0000,15.3586818758,15.3586818758,0.0854550063,0.0
2026-06-01,Lucky7,0,22,51,51,100.000000,0,0E-10,0.0000,3.2745098039,3.2745098039,0E-10,0.0
2026-06-01,Lucky7,0,23,3502,3502,100.000000,0,0E-10,0.0000,172581.7364363221,172581.7364363221,0E-10,0.0
2026-06-01,Lucky7,0,24,234285,234283,99.999146,2,-0.0000853661,10.0000,42.3036387306,42.3037240967,0E-10,0.0
2026-06-01,Lucky7,0,25,4539,4539,100.000000,0,0E-10,0.0000,2981.7021370346,2981.7021370346,0E-10,0.0
2026-06-01,Lucky7,0,26,290,290,100.000000,0,0E-10,0.0000,8.7068965517,8.7068965517,0E-10,0.0
2026-06-01,Lucky7,0,27,10200,10200,100.000000,0,0E-10,0.0000,60.6248039216,60.6248039216,0E-10,0.0
2026-06-01,Lucky7,0,28,2577,2577,100.000000,0,0E-10,0.0000,50.9022118743,50.9022118743,0E-10,0.0
2026-06-01,Lucky7,0,39,4,4,100.000000,0,0E-10,0.0000,100.0000000000,100.0000000000,0E-10,0.0
2026-06-01,Lucky7,0,4,25228,25228,100.000000,0,0E-10,0.0000,11.1216109085,11.1216109085,0.0000168067,0.0
2026-06-01,Lucky7,0,41,18,18,100.000000,0,0E-10,0.0000,1.8888888889,1.8888888889,0E-10,0.0
2026-06-01,Lucky7,0,8,9600,9600,100.000000,0,0E-10,0.0000,194.9709375000,194.9709375000,0.6047447917,0.0
2026-06-01,Lucky7,1,1,6986,6986,100.000000,0,0E-10,0.0000,35.1462925852,35.1462925852,0E-10,0.0
2026-06-01,Lucky7,1,13,30100,30100,100.000000,0,0E-10,0.0000,27.5865780731,27.5865780731,0.0079939867,0.0
2026-06-01,Lucky7,1,14,4866,4866,100.000000,0,0E-10,0.0000,78.9422523633,78.9422523633,0.1376078915,0.0
2026-06-01,Lucky7,1,16,9032,9032,100.000000,0,0E-10,0.0000,21.6940876882,21.6940876882,0.1189769708,0.0
2026-06-01,Lucky7,1,17,22,22,100.000000,0,0E-10,0.0000,24545.4545454545,24545.4545454545,0E-10,0.0
2026-06-01,Lucky7,1,18,5,5,100.000000,0,0E-10,0.0000,5000.0000000000,5000.0000000000,0E-10,0.0
2026-06-01,Lucky7,1,19,173,173,100.000000,0,0E-10,0.0000,23.8439306358,23.8439306358,0.0159537572,0.0
2026-06-01,Lucky7,1,20,1289,1289,100.000000,0,0E-10,0.0000,10.9674166020,10.9674166020,0.0127230411,0.0
2026-06-01,Lucky7,1,22,6,6,100.000000,0,0E-10,0.0000,18.5000000000,18.5000000000,0E-10,0.0
2026-06-01,Lucky7,1,23,107,107,100.000000,0,0E-10,0.0000,27149.5327102804,27149.5327102804,0E-10,0.0
2026-06-01,Lucky7,1,24,10479,10479,100.000000,0,0E-10,0.0000,49.3693100487,49.3693100487,0E-10,0.0
2026-06-01,Lucky7,1,25,405,405,100.000000,0,0E-10,0.0000,1136.9135802469,1136.9135802469,0E-10,0.0
2026-06-01,Lucky7,1,27,974,974,100.000000,0,0E-10,0.0000,131.4383983573,131.4383983573,0E-10,0.0
2026-06-01,Lucky7,1,28,53,53,100.000000,0,0E-10,0.0000,52.1509433962,52.1509433962,0E-10,0.0
2026-06-01,Lucky7,1,4,1770,1770,100.000000,0,0E-10,0.0000,10.5757062147,10.5757062147,0.0001175141,0.0
2026-06-01,Lucky7,1,41,2,2,100.000000,0,0E-10,0.0000,2.0000000000,2.0000000000,0E-10,0.0
2026-06-01,Lucky7,1,8,1552,1552,100.000000,0,0E-10,0.0000,168.3833762887,168.3833762887,0.0565850515,0.0
2026-06-01,PPair,0,1,60875,60875,100.000000,0,0E-10,0.0000,35.8914661191,35.8914661191,0.0003736016,0.0
2026-06-01,PPair,0,13,574578,574573,99.999130,5,-0.0001827428,50.0000,31.0730988656,31.0732816084,0.0243559377,0.0
2026-06-01,PPair,0,14,16095,16095,100.000000,0,0E-10,0.0000,49.7789375582,49.7789375582,0.0423891892,0.0
2026-06-01,PPair,0,15,1,1,100.000000,0,0E-10,0.0000,500.0000000000,500.0000000000,0E-10,0.0
2026-06-01,PPair,0,16,36855,36855,100.000000,0,0E-10,0.0000,17.2105820106,17.2105820106,0.0454648759,0.0
2026-06-01,PPair,0,17,2032,2032,100.000000,0,0E-10,0.0000,41916.4665354331,41916.4665354331,0E-10,0.0
2026-06-01,PPair,0,18,5022,5022,100.000000,0,0E-10,0.0000,9323.4808841099,9323.4808841099,0E-10,0.0
2026-06-01,PPair,0,19,16843,16843,100.000000,0,0E-10,0.0000,16.4388173128,16.4388173128,0.0004009381,0.0
2026-06-01,PPair,0,20,607,607,100.000000,0,0E-10,0.0000,14.4909390445,14.4909390445,0.0836375618,0.00800000037997961
2026-06-01,PPair,0,22,67,67,100.000000,0,0E-10,0.0000,2.6567164179,2.6567164179,0E-10,0.0
2026-06-01,PPair,0,23,10618,10618,100.000000,0,0E-10,0.0000,212414.4250329629,212414.4250329629,0E-10,0.0
2026-06-01,PPair,0,24,354155,354154,99.999718,1,-0.0000282362,10.0000,39.5225423896,39.5225706259,0E-10,0.0
2026-06-01,PPair,0,25,4174,4174,100.000000,0,0E-10,0.0000,1449.9010541447,1449.9010541447,0E-10,0.0
2026-06-01,PPair,0,26,303,303,100.000000,0,0E-10,0.0000,17.5973597360,17.5973597360,0E-10,0.0
2026-06-01,PPair,0,27,9575,9575,100.000000,0,0E-10,0.0000,65.3735770235,65.3735770235,0E-10,0.0
2026-06-01,PPair,0,28,2131,2131,100.000000,0,0E-10,0.0000,67.0441107461,67.0441107461,0E-10,0.0
2026-06-01,PPair,0,34,14,14,100.000000,0,0E-10,0.0000,44642.8571428571,44642.8571428571,0E-10,0.0
2026-06-01,PPair,0,39,2,2,100.000000,0,0E-10,0.0000,100.0000000000,100.0000000000,0E-10,0.0
2026-06-01,PPair,0,4,15383,15383,100.000000,0,0E-10,0.0000,7.4354807255,7.4354807255,0.0000972502,0.0
2026-06-01,PPair,0,41,17,17,100.000000,0,0E-10,0.0000,1.8823529412,1.8823529412,0E-10,0.0
2026-06-01,PPair,0,8,17802,17802,100.000000,0,0E-10,0.0000,106.0450511179,106.0450511179,0.0659448377,0.0
2026-06-01,PPair,1,1,5609,5609,100.000000,0,0E-10,0.0000,48.7106436085,48.7106436085,0E-10,0.0
2026-06-01,PPair,1,13,38454,38454,100.000000,0,0E-10,0.0000,32.0816560046,32.0816560046,0.0371149945,0.0
2026-06-01,PPair,1,14,2028,2028,100.000000,0,0E-10,0.0000,45.8160749507,45.8160749507,0.1144526627,0.0
2026-06-01,PPair,1,16,6288,6288,100.000000,0,0E-10,0.0000,21.3002544529,21.3002544529,0.1070852417,0.0
2026-06-01,PPair,1,17,73,73,100.000000,0,0E-10,0.0000,55753.4246575342,55753.4246575342,0E-10,0.0
2026-06-01,PPair,1,18,3479,3479,100.000000,0,0E-10,0.0000,18393.6332279391,18393.6332279391,0E-10,0.0
2026-06-01,PPair,1,19,432,432,100.000000,0,0E-10,0.0000,18.8958333333,18.8958333333,0E-10,0.0
2026-06-01,PPair,1,20,803,803,100.000000,0,0E-10,0.0000,10.2864259029,10.2864259029,0.0069738481,0.0
2026-06-01,PPair,1,22,10,10,100.000000,0,0E-10,0.0000,2.0000000000,2.0000000000,0E-10,0.0
2026-06-01,PPair,1,23,288,288,100.000000,0,0E-10,0.0000,22288.1944444444,22288.1944444444,0E-10,0.0
2026-06-01,PPair,1,24,10523,10523,100.000000,0,0E-10,0.0000,42.0432386202,42.0432386202,0E-10,0.0
2026-06-01,PPair,1,25,419,419,100.000000,0,0E-10,0.0000,1133.1217183771,1133.1217183771,0E-10,0.0
2026-06-01,PPair,1,27,496,496,100.000000,0,0E-10,0.0000,119.5766129032,119.5766129032,0E-10,0.0
2026-06-01,PPair,1,28,31,31,100.000000,0,0E-10,0.0000,71.2903225806,71.2903225806,0E-10,0.0
2026-06-01,PPair,1,4,1523,1523,100.000000,0,0E-10,0.0000,8.4707813526,8.4707813526,0.0000367695,0.0
2026-06-01,PPair,1,8,1731,1731,100.000000,0,0E-10,0.0000,124.7036395147,124.7036395147,0.1651646447,0.0
2026-06-01,PerfectPair,0,1,6775,6775,100.000000,0,0E-10,0.0000,16.9809594096,16.9809594096,0E-10,0.0
2026-06-01,PerfectPair,0,13,18173,18173,100.000000,0,0E-10,0.0000,25.5792659440,25.5792659440,0.0480199747,0.0
2026-06-01,PerfectPair,0,14,1021,1021,100.000000,0,0E-10,0.0000,53.7130264447,53.7130264447,0E-10,0.0
2026-06-01,PerfectPair,0,16,1371,1371,100.000000,0,0E-10,0.0000,17.9059080963,17.9059080963,0.0429992706,0.0
2026-06-01,PerfectPair,0,17,2,2,100.000000,0,0E-10,0.0000,100000.0000000000,100000.0000000000,0E-10,0.0
2026-06-01,PerfectPair,0,18,102,102,100.000000,0,0E-10,0.0000,2107.7450980392,2107.7450980392,0E-10,0.0
2026-06-01,PerfectPair,0,19,339,339,100.000000,0,0E-10,0.0000,3.1976401180,3.1976401180,0E-10,0.0
2026-06-01,PerfectPair,0,23,3623,3623,100.000000,0,0E-10,0.0000,122591.1109577698,122591.1109577698,0E-10,0.0
2026-06-01,PerfectPair,0,24,32228,32228,100.000000,0,0E-10,0.0000,48.2611083530,48.2611083530,0E-10,0.0
2026-06-01,PerfectPair,0,25,1,1,100.000000,0,0E-10,0.0000,2500.0000000000,2500.0000000000,0E-10,0.0
2026-06-01,PerfectPair,0,26,5,5,100.000000,0,0E-10,0.0000,4.2000000000,4.2000000000,0E-10,0.0
2026-06-01,PerfectPair,0,27,8,8,100.000000,0,0E-10,0.0000,59.3750000000,59.3750000000,0E-10,0.0
2026-06-01,PerfectPair,0,28,757,757,100.000000,0,0E-10,0.0000,52.6420079260,52.6420079260,0E-10,0.0
2026-06-01,PerfectPair,0,4,915,915,100.000000,0,0E-10,0.0000,8.1224043716,8.1224043716,0E-10,0.0
2026-06-01,PerfectPair,0,8,5244,5244,100.000000,0,0E-10,0.0000,76.3161708619,76.3161708619,0.0022883295,0.0
2026-06-01,PerfectPair,1,1,878,878,100.000000,0,0E-10,0.0000,24.7186788155,24.7186788155,0E-10,0.0
2026-06-01,PerfectPair,1,13,2576,2576,100.000000,0,0E-10,0.0000,49.8311335404,49.8311335404,0.3474922360,0.0
2026-06-01,PerfectPair,1,14,790,790,100.000000,0,0E-10,0.0000,35.9265822785,35.9265822785,0E-10,0.0
2026-06-01,PerfectPair,1,16,667,667,100.000000,0,0E-10,0.0000,30.1454272864,30.1454272864,0.1547466267,0.00800000037997961
2026-06-01,PerfectPair,1,17,42,42,100.000000,0,0E-10,0.0000,87619.0476190476,87619.0476190476,0E-10,0.0
2026-06-01,PerfectPair,1,18,1372,1372,100.000000,0,0E-10,0.0000,35539.3586005831,35539.3586005831,0E-10,0.0
2026-06-01,PerfectPair,1,19,11,11,100.000000,0,0E-10,0.0000,10.0000000000,10.0000000000,0E-10,0.0
2026-06-01,PerfectPair,1,24,322,322,100.000000,0,0E-10,0.0000,67.9627329193,67.9627329193,0E-10,0.0
2026-06-01,PerfectPair,1,27,3,3,100.000000,0,0E-10,0.0000,49.6666666667,49.6666666667,0E-10,0.0
2026-06-01,PerfectPair,1,4,591,591,100.000000,0,0E-10,0.0000,2.0118443316,2.0118443316,0E-10,0.0
2026-06-01,PerfectPair,1,8,236,236,100.000000,0,0E-10,0.0000,180.0593220339,180.0593220339,0E-10,0.0
2026-06-01,Player,0,1,752543,752543,100.000000,0,0E-10,0.0000,233.8230187511,233.8230187511,0.0008258319,0.0
2026-06-01,Player,0,13,2964263,2964253,99.999663,10,-0.0005465102,680.0000,260.9160155492,260.9165620594,0.3226698346,0.0
