player_id,总流水,总局数,活跃天数,流水分位,度中心性,中介中心性,度中心性分位,分级
129995164,586494,770,44.266400462963,0.924675555030006,1,0,0.59417033730452,长期客户
130002913,5614,37,36.9894328703704,0.345153279924321,1,0,0.59417033730452,长期客户
130004838,747859,40,63.055787037037,0.932864280013007,0,0,0.253140982055754,长期客户
130010870,1536223,131,55.7250925925926,0.953380435746593,0,0,0.253140982055754,黄金级
130010946,284325,345,31.4864467592593,0.894965560055577,5,1e-04,0.881263487746475,长期客户
130011832,5250,21,0.00783564814814815,0.329647914387915,0,0,0.253140982055754,一般客户
130015345,4381,22,0.0441666666666667,0.289561592810477,0,0,0.253140982055754,试水型
130015889,11015,122,28.2341319444445,0.493599787152275,1,0,0.59417033730452,一般客户
130017722,52509,187,16.4413657407407,0.766783929996748,2,0,0.725781180713631,一般客户
130020071,6150,43,33.7720717592593,0.36626067933899,1,0,0.59417033730452,长期客户
130022201,11467,454,59.4667939814815,0.50202500960771,16,0,0.988234250746445,L3-高危群
130022340,10069,123,26.1009837962963,0.475315576314778,5,0,0.881263487746475,一般客户
130022441,13745,129,56.4557523148148,0.540411505602034,5,0,0.881263487746475,长期客户
130024664,1273,35,21.0828935185185,0.0377213468531055,2,0,0.725781180713631,一般客户
130034531,1020,55,0.0047337962962963,0.0019658852396015,1,0,0.59417033730452,试水型
130036975,76126,708,42.997974537037,0.804357465929583,5,0,0.881263487746475,长期客户
130041587,2540,22,0.012650462962963,0.172524906140066,2,0,0.725781180713631,试水型
130045958,17690000,358,41.6361458333333,0.987110887752387,3,0,0.798311999290508,黄金级
130047142,155250,339,39.6427662037037,0.861028172761404,1,0,0.59417033730452,长期客户
130047197,62736,154,28.4465740740741,0.785260295030597,1,0,0.59417033730452,一般客户
130052734,6657,24,0.162314814814815,0.38325893517013,2,0,0.725781180713631,一般客户
130054688,16107,316,62.9889699074074,0.573417684098501,11,0,0.969196204215567,L3-高危群
130056367,1220,20,59.5407523148148,0.0290744080172643,0,0,0.253140982055754,长期客户
130064903,2950,23,0.00766203703703704,0.204200786354096,0,0,0.253140982055754,试水型
130068035,30700,14,62.3202546296296,0.693085405149733,0,0,0.253140982055754,长期客户
130070316,3750,20,41.8520717592593,0.254973837467112,4,0,0.84703047861176,长期客户
130071996,8790,777,50.3799884259259,0.441762497413309,1,0,0.59417033730452,长期客户
130073967,27894,80,17.3501967592593,0.675850651846158,6,1e-04,0.907751204659,一般客户
130075534,5881,87,35.2467361111111,0.356179974576522,3,0,0.798311999290508,长期客户
130077539,7300,27,0.00923611111111111,0.402799538829929,0,0,0.253140982055754,一般客户
130077759,2496,28,0.260601851851852,0.169036568421675,2,0,0.725781180713631,试水型
130084710,3450,26,40.0839236111111,0.237133059390428,6,0,0.907751204659,长期客户
130087323,3600,25,0.00708333333333333,0.246297336447217,0,0,0.253140982055754,试水型
130090389,24473,144,52.6241319444445,0.652939959204186,2,0,0.725781180713631,长期客户
130094993,16400,20,0.0068287037037037,0.576639962160404,1,0,0.59417033730452,一般客户
130100328,37201,173,44.6884606481482,0.720814733792533,1,0,0.59417033730452,长期客户
130101024,13677,318,43.4539236111111,0.53942117243622,2,0,0.725781180713631,长期客户
130103146,4914,52,4.62525462962963,0.315295474029621,2,0,0.725781180713631,一般客户
130103915,4400,30,0.00922453703703704,0.29050758270021,0,0,0.253140982055754,试水型
130105933,2859,25,0.0453009259259259,0.197416265113667,3,3e-04,0.798311999290508,试水型
130110764,55239,117,20.6504282407407,0.771839063470009,1,0,0.59417033730452,一般客户
130114984,5288,43,49.5446412037037,0.33114080468265,4,0,0.84703047861176,长期客户
130119693,8887,79,0.0374189814814815,0.444408312886156,0,0,0.253140982055754,一般客户
130122926,6175,55,47.7119560185185,0.367413604517102,0,0,0.253140982055754,长期客户
130125084,1494,38,0.984386574074074,0.0722795400124161,0,0,0.253140982055754,试水型
130127982,99051,332,35.7453240740741,0.82780027788453,7,0,0.92840039022083,长期客户
130132150,12872,485,52.8940162037037,0.526221657256038,5,0,0.881263487746475,长期客户
130134921,1684,43,19.1241898148148,0.0965648742129069,1,0,0.59417033730452,一般客户
130141492,12312,60,13.1958101851852,0.516983474739114,1,0,0.59417033730452,一般客户
130141625,4390,20,0.00819444444444445,0.289783309190883,0,0,0.253140982055754,试水型
130142746,2160,23,0.356006944444444,0.141366364146983,0,0,0.253140982055754,试水型
130144637,17100,69,30.6944560185185,0.58521299553611,2,0,0.725781180713631,长期客户
130144753,1900,54,0.145659722222222,0.119564253407042,2,0,0.725781180713631,试水型
130147409,6261,47,0.0116898148148148,0.370591539302924,0,0,0.253140982055754,一般客户
130148281,8683,39,0.912893518518518,0.439087119756408,0,0,0.253140982055754,一般客户
