player_id,度中心性,中介中心性,所属连通分量,分量大小
140554586,1,0,1,44638
140625155,1,0,1,44638
140723616,1,0,1,44638
140902583,1,0,1,44638
140925562,1,0,1,44638
141059906,1,0,1,44638
141067809,1,0,1,44638
141084585,1,0,1,44638
141205898,1,0,1,44638
141206323,1,0,1,44638
141356073,1,0,1,44638
141483489,1,0,1,44638
141535346,1,0,1,44638
141594909,1,0,1,44638
141848077,1,0,1,44638
141936458,1,0,1,44638
141972337,1,0,1,44638
142010895,1,0,1,44638
142021078,1,0,1,44638
142026530,1,0,1,44638
142029179,1,0,1,44638
142052745,1,0,1,44638
142063124,1,0,1,44638
142070202,1,0,1,44638
142084237,1,0,1,44638
142117163,1,0,1,44638
142119124,1,0,1,44638
142132663,1,0,1,44638
142134748,1,0,1,44638
142144857,1,0,1,44638
142148219,1,0,1,44638
142174700,1,0,1,44638
142244405,1,0,1,44638
142253309,1,0,1,44638
142278672,1,0,1,44638
142286572,1,0,1,44638
142295580,1,0,1,44638
142357442,1,0,1,44638
142358976,1,0,1,44638
142401965,1,0,1,44638
142544491,1,0,1,44638
142548134,1,0,1,44638
142646254,1,0,1,44638
142659597,1,0,1,44638
142662451,1,0,1,44638
142666661,1,0,1,44638
142693063,1,0,1,44638
142700383,1,0,1,44638
142716020,1,0,1,44638
142753538,1,0,1,44638
142793685,1,0,1,44638
142851423,1,0,1,44638
142873215,1,0,1,44638
142919074,1,0,1,44638
142987638,1,0,1,44638
143025057,1,0,1,44638
143060412,1,0,1,44638
143101603,1,0,1,44638
143121818,1,0,1,44638
143124496,1,0,1,44638
143171009,1,0,1,44638
143177310,1,0,1,44638
143229849,1,0,1,44638
143302862,1,0,1,44638
143304735,1,0,1,44638
143345122,1,0,1,44638
143384667,1,0,1,44638
143416705,1,0,1,44638
143422990,1,0,1,44638
143444405,1,0,1,44638
143514887,1,0,1,44638
143592017,1,0,1,44638
143648978,1,0,1,44638
143657244,1,0,1,44638
143666132,1,0,1,44638
143671887,1,0,1,44638
143684127,1,0,1,44638
143684674,1,0,1,44638
143737679,1,0,1,44638
143742851,1,0,1,44638
143822491,1,0,1,44638
143874271,1,0,1,44638
143911249,1,0,1,44638
143923284,1,0,1,44638
143976763,1,0,1,44638
144010428,1,0,1,44638
144170801,1,0,1,44638
144218447,1,0,1,44638
144229189,1,0,1,44638
144241711,1,0,1,44638
144288076,1,0,1,44638
144294114,1,0,1,44638
144311708,1,0,1,44638
144384914,1,0,1,44638
144400610,1,0,1,44638
144430260,1,0,1,44638
144462601,1,0,1,44638
144512318,1,0,1,44638
144519795,1,0,1,44638
144537851,1,0,1,44638
144549174,1,0,1,44638
144551217,1,0,1,44638
144576036,1,0,1,44638
144648364,1,0,1,44638
144699883,1,0,1,44638
144708075,1,0,1,44638
144752348,1,0,1,44638
144775413,1,0,1,44638
144788797,1,0,1,44638
144790625,1,0,1,44638
144850399,1,0,1,44638
144853099,1,0,1,44638
144958844,1,0,1,44638
144977597,1,0,1,44638
145004245,1,0,1,44638
145069476,1,0,1,44638
145152667,1,0,1,44638
145235141,1,0,1,44638
145245250,1,0,1,44638
145253722,1,0,1,44638
145415124,1,0,1,44638
145426571,1,0,1,44638
145453571,1,0,1,44638
145485225,1,0,1,44638
145499571,1,0,1,44638
145537006,1,0,1,44638
145557621,1,0,1,44638
145578354,1,0,1,44638
145593110,1,0,1,44638
145596414,1,0,1,44638
145606849,1,0,1,44638
145640464,1,0,1,44638
145692920,1,0,1,44638
145709257,1,0,1,44638
145729851,1,0,1,44638
145736429,1,0,1,44638
145742578,1,0,1,44638
145800794,1,0,1,44638
145812731,1,0,1,44638
145843075,1,0,1,44638
145859842,1,0,1,44638
145876943,1,0,1,44638
145888444,1,0,1,44638
145952513,1,0,1,44638
145956945,1,0,1,44638
145974926,1,0,1,44638
145985671,1,0,1,44638
145997373,1,0,1,44638
146020249,1,0,1,44638
146048601,1,0,1,44638
146052324,1,0,1,44638
146083783,1,0,1,44638
146093529,1,0,1,44638
146134835,1,0,1,44638
146140982,1,0,1,44638
146169918,1,0,1,44638
146183058,1,0,1,44638
146190669,1,0,1,44638
146191605,1,0,1,44638
146194848,1,0,1,44638
146224343,1,0,1,44638
146293669,1,0,1,44638
146302388,1,0,1,44638
146335485,1,0,1,44638
146341798,1,0,1,44638
146419995,1,0,1,44638
146510180,1,0,1,44638
146521252,1,0,1,44638
146524430,1,0,1,44638
146533016,1,0,1,44638
146582823,1,0,1,44638
146601445,1,0,1,44638
146723224,1,0,1,44638
146725490,1,0,1,44638
146750224,1,0,1,44638
146797794,1,0,1,44638
146849479,1,0,1,44638
146910585,1,0,1,44638
146981203,1,0,1,44638
147055170,1,0,1,44638
147067598,1,0,1,44638
147083614,1,0,1,44638
147130796,1,0,1,44638
147153854,1,0,1,44638
147182315,1,0,1,44638
147245381,1,0,1,44638
147247251,1,0,1,44638
147247926,1,0,1,44638
147262108,1,0,1,44638
147284459,1,0,1,44638
147373573,1,0,1,44638
147402520,1,0,1,44638
147461121,1,0,1,44638
147461898,1,0,1,44638
147463111,1,0,1,44638
147484463,1,0,1,44638
147497989,1,0,1,44638
147500017,1,0,1,44638
147554330,1,0,1,44638
147563957,1,0,1,44638
147608318,1,0,1,44638
147667807,1,0,1,44638
147686797,1,0,1,44638
147706199,1,0,1,44638
147712909,1,0,1,44638
147742687,1,0,1,44638
147743549,1,0,1,44638
147746441,1,0,1,44638
147763477,1,0,1,44638
147798112,1,0,1,44638
147810662,1,0,1,44638
147877797,1,0,1,44638
147985721,1,0,1,44638
147988062,1,0,1,44638
147989065,1,0,1,44638
147992584,1,0,1,44638
147996535,1,0,1,44638
148033119,1,0,1,44638
148033534,1,0,1,44638
148044098,1,0,1,44638
148051029,1,0,1,44638
148089317,1,0,1,44638
148099463,1,0,1,44638
148104011,1,0,1,44638
148128652,1,0,1,44638
148151066,1,0,1,44638
148151254,1,0,1,44638
148161300,1,0,1,44638
148165085,1,0,1,44638
148183312,1,0,1,44638
148188801,1,0,1,44638
148192282,1,0,1,44638
148218746,1,0,1,44638
148239393,1,0,1,44638
148282917,1,0,1,44638
148291602,1,0,1,44638
148355047,1,0,1,44638
148361083,1,0,1,44638
148399258,1,0,1,44638
148404133,1,0,1,44638
148420035,1,0,1,44638
148422487,1,0,1,44638
148439623,1,0,1,44638
148460627,1,0,1,44638
148469784,1,0,1,44638
148478361,1,0,1,44638
148489833,1,0,1,44638
148491339,1,0,1,44638
148491351,1,0,1,44638
148538443,1,0,1,44638
148544574,1,0,1,44638
148555660,1,0,1,44638
148612897,1,0,1,44638
148659568,1,0,1,44638
148671490,1,0,1,44638
148694770,1,0,1,44638
148718514,1,0,1,44638
148723213,1,0,1,44638
148725633,1,0,1,44638
148726462,1,0,1,44638
148741065,1,0,1,44638
148742445,1,0,1,44638
148757289,1,0,1,44638
148768369,1,0,1,44638
148775759,1,0,1,44638
148794778,1,0,1,44638
148803329,1,0,1,44638
148811789,1,0,1,44638
148814544,1,0,1,44638
148829926,1,0,1,44638
148846735,1,0,1,44638
148847256,1,0,1,44638
148901168,1,0,1,44638
148944891,1,0,1,44638
148948130,1,0,1,44638
148989961,1,0,1,44638
149000679,1,0,1,44638
149004492,1,0,1,44638
149019918,1,0,1,44638
149037998,1,0,1,44638
149054369,1,0,1,44638
149059654,1,0,1,44638
149071518,1,0,1,44638
149073632,1,0,1,44638
149083053,1,0,1,44638
149130928,1,0,1,44638
149141419,1,0,1,44638
149200141,1,0,1,44638
149207913,1,0,1,44638
149226834,1,0,1,44638
149255663,1,0,1,44638
149268495,1,0,1,44638
149280531,1,0,1,44638
149282987,1,0,1,44638
149301284,1,0,1,44638
149316101,1,0,1,44638
149327052,1,0,1,44638
149345267,1,0,1,44638
149347520,1,0,1,44638
149352763,1,0,1,44638
149355684,1,0,1,44638
149367007,1,0,1,44638
149368833,1,0,1,44638
149370299,1,0,1,44638
149374980,1,0,1,44638
149391853,1,0,1,44638
149410105,1,0,1,44638
149421271,1,0,1,44638
149422003,1,0,1,44638
149437730,1,0,1,44638
149451803,1,0,1,44638
149454319,1,0,1,44638
149463598,1,0,1,44638
149469685,1,0,1,44638
149474861,1,0,1,44638
149478828,1,0,1,44638
149486828,1,0,1,44638
149488047,1,0,1,44638
149501696,1,0,1,44638
149513739,1,0,1,44638
149514978,1,0,1,44638
149517018,1,0,1,44638
149531538,1,0,1,44638
149535873,1,0,1,44638
149549456,1,0,1,44638
149553576,1,0,1,44638
149576095,1,0,1,44638
149584645,1,0,1,44638
149592399,1,0,1,44638
149645177,1,0,1,44638
149646045,1,0,1,44638
149702439,1,0,1,44638
149717176,1,0,1,44638
149726124,1,0,1,44638
149739727,1,0,1,44638
149750880,1,0,1,44638
149751293,1,0,1,44638
149753963,1,0,1,44638
149766880,1,0,1,44638
149820822,1,0,1,44638
149843159,1,0,1,44638
149845643,1,0,1,44638
149876780,1,0,1,44638
149885540,1,0,1,44638
149889643,1,0,1,44638
149912979,1,0,1,44638
149925816,1,0,1,44638
149935637,1,0,1,44638
149936057,1,0,1,44638
149936192,1,0,1,44638
149938876,1,0,1,44638
149943792,1,0,1,44638
149945905,1,0,1,44638
149950163,1,0,1,44638
149971403,1,0,1,44638
149980734,1,0,1,44638
149984193,1,0,1,44638
150024736,1,0,1,44638
150030789,1,0,1,44638
150036990,1,0,1,44638
150037994,1,0,1,44638
150043247,1,0,1,44638
150051145,1,0,1,44638
150058714,1,0,1,44638
150070448,1,0,1,44638
150096590,1,0,1,44638
150113733,1,0,1,44638
150117986,1,0,1,44638
150124131,1,0,1,44638
150141296,1,0,1,44638
150141422,1,0,1,44638
150141459,1,0,1,44638
150141509,1,0,1,44638
150141806,1,0,1,44638
150142443,1,0,1,44638
150142508,1,0,1,44638
150147527,1,0,1,44638
150148220,1,0,1,44638
150157340,1,0,1,44638
150168107,1,0,1,44638
150173134,1,0,1,44638
150173192,1,0,1,44638
150176788,1,0,1,44638
150181003,1,0,1,44638
150185716,1,0,1,44638
150187438,1,0,1,44638
150190899,1,0,1,44638
150191485,1,0,1,44638
150191910,1,0,1,44638
150193213,1,0,1,44638
150193409,1,0,1,44638
150196272,1,0,1,44638
150212255,1,0,1,44638
150218051,1,0,1,44638
150222726,1,0,1,44638
150223666,1,0,1,44638
150227913,1,0,1,44638
150256073,1,0,1,44638
150265189,1,0,1,44638
150265689,1,0,1,44638
150266864,1,0,1,44638
150274158,1,0,1,44638
150274947,1,0,1,44638
150278827,1,0,1,44638
150278901,1,0,1,44638
150278920,1,0,1,44638
150278937,1,0,1,44638
150279045,1,0,1,44638
150280241,1,0,1,44638
150282512,1,0,1,44638
150282658,1,0,1,44638
150282668,1,0,1,44638
150283052,1,0,1,44638
150283540,1,0,1,44638
150284112,1,0,1,44638
150284255,1,0,1,44638
150285903,1,0,1,44638
150288924,1,0,1,44638
150291738,1,0,1,44638
150304051,1,0,1,44638
150307780,1,0,1,44638
150309686,1,0,1,44638
150314801,1,0,1,44638
150317008,1,0,1,44638
150324798,1,0,1,44638
150335670,1,0,1,44638
150343297,1,0,1,44638
150348604,1,0,1,44638
150350976,1,0,1,44638
150359983,1,0,1,44638
150360252,1,0,1,44638
150361277,1,0,1,44638
150363537,1,0,1,44638
150369443,1,0,1,44638
150370515,1,0,1,44638
150370979,1,0,1,44638
150374799,1,0,1,44638
150379058,1,0,1,44638
150379301,1,0,1,44638
150379332,1,0,1,44638
150386102,1,0,1,44638
150405016,1,0,1,44638
150406865,1,0,1,44638
150407828,1,0,1,44638
150409251,1,0,1,44638
150409444,1,0,1,44638
150410034,1,0,1,44638
150410480,1,0,1,44638
150410592,1,0,1,44638
150410888,1,0,1,44638
150416016,1,0,1,44638
150416902,1,0,1,44638
150417265,1,0,1,44638
150417395,1,0,1,44638
150418291,1,0,1,44638
150418481,1,0,1,44638
150418522,1,0,1,44638
150418537,1,0,1,44638
150418550,1,0,1,44638
150419367,1,0,1,44638
150419572,1,0,1,44638
150419717,1,0,1,44638
150419781,1,0,1,44638
150419804,1,0,1,44638
150420243,1,0,1,44638
150420411,1,0,1,44638
150420555,1,0,1,44638
150420562,1,0,1,44638
150420832,1,0,1,44638
150420998,1,0,1,44638
150421527,1,0,1,44638
150421874,1,0,1,44638
150422525,1,0,1,44638
150422722,1,0,1,44638
150423310,1,0,1,44638
150425282,1,0,1,44638
150438778,1,0,1,44638
150447690,1,0,1,44638
150467107,1,0,1,44638
150469014,1,0,1,44638
150471801,1,0,1,44638
150472248,1,0,1,44638
150472563,1,0,1,44638
150475362,1,0,1,44638
150476574,1,0,1,44638
150486237,1,0,1,44638
150490702,1,0,1,44638
150490779,1,0,1,44638
150490801,1,0,1,44638
150491275,1,0,1,44638
150491450,1,0,1,44638
150491658,1,0,1,44638
150492143,1,0,1,44638
150492460,1,0,1,44638
150492810,1,0,1,44638
150492904,1,0,1,44638
150493324,1,0,1,44638
150493771,1,0,1,44638
150493882,1,0,1,44638
150494526,1,0,1,44638
150494969,1,0,1,44638
150495640,1,0,1,44638
150495834,1,0,1,44638
150500028,1,0,1,44638
150500047,1,0,1,44638
150500075,1,0,1,44638
150500937,1,0,1,44638
150502237,1,0,1,44638
150505747,1,0,1,44638
150506105,1,0,1,44638
150506448,1,0,1,44638
150506712,1,0,1,44638
150506855,1,0,1,44638
150507026,1,0,1,44638
150507112,1,0,1,44638
150507747,1,0,1,44638
150508636,1,0,1,44638
150509926,1,0,1,44638
150510298,1,0,1,44638
150511565,1,0,1,44638
150521213,1,0,1,44638
150533634,1,0,1,44638
150537630,1,0,1,44638
150539206,1,0,1,44638
150539503,1,0,1,44638
150540872,1,0,1,44638
150542096,1,0,1,44638
150542812,1,0,1,44638
150548941,1,0,1,44638
150555535,1,0,1,44638
150558515,1,0,1,44638
150558743,1,0,1,44638
150565669,1,0,1,44638
150585043,1,0,1,44638
150585317,1,0,1,44638
150588458,1,0,1,44638
150589518,1,0,1,44638
150591515,1,0,1,44638
150598082,1,0,1,44638
150598571,1,0,1,44638
150598985,1,0,1,44638
150599829,1,0,1,44638
150600152,1,0,1,44638
150600284,1,0,1,44638
150600404,1,0,1,44638
150600442,1,0,1,44638
150600526,1,0,1,44638
150601097,1,0,1,44638
150601282,1,0,1,44638
150601550,1,0,1,44638
150602152,1,0,1,44638
150602214,1,0,1,44638
150602630,1,0,1,44638
150602724,1,0,1,44638
150602941,1,0,1,44638
150603006,1,0,1,44638
150616210,1,0,1,44638
150624691,1,0,1,44638
150624979,1,0,1,44638
150636276,1,0,1,44638
150637688,1,0,1,44638
150638837,1,0,1,44638
150661761,1,0,1,44638
150663942,1,0,1,44638
150668314,1,0,1,44638
150675239,1,0,1,44638
150690320,1,0,1,44638
150716828,1,0,1,44638
150754988,1,0,1,44638
150755196,1,0,1,44638
150755558,1,0,1,44638
150755666,1,0,1,44638
150755856,1,0,1,44638
150755892,1,0,1,44638
150755894,1,0,1,44638
150756022,1,0,1,44638
150756201,1,0,1,44638
150756603,1,0,1,44638
150757020,1,0,1,44638
150757589,1,0,1,44638
150759640,1,0,1,44638
150760722,1,0,1,44638
150773596,1,0,1,44638
150788911,1,0,1,44638
150796921,1,0,1,44638
150823721,1,0,1,44638
150830734,1,0,1,44638
150844514,1,0,1,44638
150849342,1,0,1,44638
150857210,1,0,1,44638
150861109,1,0,1,44638
150862481,1,0,1,44638
150867186,1,0,1,44638
150874853,1,0,1,44638
150877056,1,0,1,44638
150878113,1,0,1,44638
150878694,1,0,1,44638
150880612,1,0,1,44638
150880628,1,0,1,44638
150880698,1,0,1,44638
150899851,1,0,1,44638
150899884,1,0,1,44638
150907525,1,0,1,44638
150911616,1,0,1,44638
150912772,1,0,1,44638
150929628,1,0,1,44638
150939616,1,0,1,44638
150944512,1,0,1,44638
150944931,1,0,1,44638
150955471,1,0,1,44638
150958524,1,0,1,44638
150964390,1,0,1,44638
150988994,1,0,1,44638
150989121,1,0,1,44638
150989165,1,0,1,44638
150989242,1,0,1,44638
151031639,1,0,1,44638
151031824,1,0,1,44638
151032413,1,0,1,44638
151032568,1,0,1,44638
151043816,1,0,1,44638
151055583,1,0,1,44638
151074147,1,0,1,44638
151079357,1,0,1,44638
151079700,1,0,1,44638
151079939,1,0,1,44638
151079945,1,0,1,44638
151097304,1,0,1,44638
151100025,1,0,1,44638
151101256,1,0,1,44638
151109831,1,0,1,44638
151111709,1,0,1,44638
151115871,1,0,1,44638
151125972,1,0,1,44638
151126436,1,0,1,44638
151126531,1,0,1,44638
151126879,1,0,1,44638
151129411,1,0,1,44638
151129914,1,0,1,44638
151130094,1,0,1,44638
151130133,1,0,1,44638
151130700,1,0,1,44638
151130920,1,0,1,44638
151132401,1,0,1,44638
151132736,1,0,1,44638
151135332,1,0,1,44638
151159442,1,0,1,44638
151160264,1,0,1,44638
151170591,1,0,1,44638
151176086,1,0,1,44638
151191039,1,0,1,44638
151199584,1,0,1,44638
151200007,1,0,1,44638
151201678,1,0,1,44638
151207503,1,0,1,44638
151213282,1,0,1,44638
151215629,1,0,1,44638
151219149,1,0,1,44638
151220208,1,0,1,44638
151222224,1,0,1,44638
151223120,1,0,1,44638
151223349,1,0,1,44638
151235630,1,0,1,44638
151248642,1,0,1,44638
151262957,1,0,1,44638
151276215,1,0,1,44638
151280721,1,0,1,44638
151288719,1,0,1,44638
151295431,1,0,1,44638
151296420,1,0,1,44638
151297885,1,0,1,44638
151307235,1,0,1,44638
151312048,1,0,1,44638
151312358,1,0,1,44638
151313284,1,0,1,44638
151314665,1,0,1,44638
151323429,1,0,1,44638
151327220,1,0,1,44638
151327310,1,0,1,44638
151328952,1,0,1,44638
151329336,1,0,1,44638
151329612,1,0,1,44638
151329772,1,0,1,44638
151330566,1,0,1,44638
151330574,1,0,1,44638
151330766,1,0,1,44638
151330770,1,0,1,44638
151331038,1,0,1,44638
151331097,1,0,1,44638
151331198,1,0,1,44638
151331473,1,0,1,44638
151331542,1,0,1,44638
151331975,1,0,1,44638
151332074,1,0,1,44638
151332133,1,0,1,44638
151333692,1,0,1,44638
151334127,1,0,1,44638
151336812,1,0,1,44638
151339542,1,0,1,44638
151341219,1,0,1,44638
151352283,1,0,1,44638
151359725,1,0,1,44638
151373111,1,0,1,44638
151375785,1,0,1,44638
151376824,1,0,1,44638
151379919,1,0,1,44638
151382700,1,0,1,44638
151383070,1,0,1,44638
151383401,1,0,1,44638
151383967,1,0,1,44638
151384741,1,0,1,44638
151385039,1,0,1,44638
151385488,1,0,1,44638
151386172,1,0,1,44638
151386187,1,0,1,44638
151386188,1,0,1,44638
151386555,1,0,1,44638
151386597,1,0,1,44638
151386906,1,0,1,44638
151387428,1,0,1,44638
151387471,1,0,1,44638
151387498,1,0,1,44638
151387600,1,0,1,44638
151388082,1,0,1,44638
151388837,1,0,1,44638
151388941,1,0,1,44638
151390858,1,0,1,44638
151391783,1,0,1,44638
151392144,1,0,1,44638
151392488,1,0,1,44638
151393281,1,0,1,44638
151393939,1,0,1,44638
151394096,1,0,1,44638
151394453,1,0,1,44638
151394605,1,0,1,44638
151394629,1,0,1,44638
151394639,1,0,1,44638
151399226,1,0,1,44638
151403404,1,0,1,44638
151433255,1,0,1,44638
151445973,1,0,1,44638
151446162,1,0,1,44638
151446732,1,0,1,44638
151447166,1,0,1,44638
151451888,1,0,1,44638
151463077,1,0,1,44638
151464774,1,0,1,44638
151474729,1,0,1,44638
151478411,1,0,1,44638
151483199,1,0,1,44638
151483638,1,0,1,44638
151483803,1,0,1,44638
151483861,1,0,1,44638
151484564,1,0,1,44638
151489435,1,0,1,44638
151492190,1,0,1,44638
151497610,1,0,1,44638
151497956,1,0,1,44638
151498749,1,0,1,44638
151500019,1,0,1,44638
151500382,1,0,1,44638
151501915,1,0,1,44638
151518065,1,0,1,44638
151519542,1,0,1,44638
151520153,1,0,1,44638
151525733,1,0,1,44638
151531215,1,0,1,44638
151531619,1,0,1,44638
151535519,1,0,1,44638
151538437,1,0,1,44638
151543734,1,0,1,44638
151546425,1,0,1,44638
151555425,1,0,1,44638
151555705,1,0,1,44638
151558971,1,0,1,44638
151564335,1,0,1,44638
151565836,1,0,1,44638
151568674,1,0,1,44638
151569580,1,0,1,44638
151569672,1,0,1,44638
151569834,1,0,1,44638
151569932,1,0,1,44638
151569938,1,0,1,44638
151569940,1,0,1,44638
151569962,1,0,1,44638
151588809,1,0,1,44638
151595527,1,0,1,44638
151595535,1,0,1,44638
151595911,1,0,1,44638
151596295,1,0,1,44638
151596539,1,0,1,44638
151597281,1,0,1,44638
151597308,1,0,1,44638
151597548,1,0,1,44638
151598086,1,0,1,44638
151599265,1,0,1,44638
151608289,1,0,1,44638
151626809,1,0,1,44638
151636574,1,0,1,44638
151649031,1,0,1,44638
151663562,1,0,1,44638
151688051,1,0,1,44638
151693539,1,0,1,44638
151699126,1,0,1,44638
151700565,1,0,1,44638
151700943,1,0,1,44638
151704731,1,0,1,44638
151709513,1,0,1,44638
151715789,1,0,1,44638
151715931,1,0,1,44638
151716049,1,0,1,44638
151716546,1,0,1,44638
151716978,1,0,1,44638
151717063,1,0,1,44638
151717199,1,0,1,44638
151717673,1,0,1,44638
151718063,1,0,1,44638
151718363,1,0,1,44638
151718367,1,0,1,44638
151718449,1,0,1,44638
151718538,1,0,1,44638
151718654,1,0,1,44638
151718714,1,0,1,44638
151718748,1,0,1,44638
151718778,1,0,1,44638
151718785,1,0,1,44638
151719010,1,0,1,44638
151724761,1,0,1,44638
151746538,1,0,1,44638
151750756,1,0,1,44638
151754274,1,0,1,44638
151754836,1,0,1,44638
151755192,1,0,1,44638
151760021,1,0,1,44638
151762379,1,0,1,44638
151765976,1,0,1,44638
151766039,1,0,1,44638
151766206,1,0,1,44638
151766214,1,0,1,44638
151766303,1,0,1,44638
151767660,1,0,1,44638
151768106,1,0,1,44638
151768973,1,0,1,44638
151769263,1,0,1,44638
151769328,1,0,1,44638
151770523,1,0,1,44638
151770831,1,0,1,44638
151771246,1,0,1,44638
151771273,1,0,1,44638
151771313,1,0,1,44638
151771836,1,0,1,44638
151771837,1,0,1,44638
151772212,1,0,1,44638
151777114,1,0,1,44638
151787621,1,0,1,44638
151806316,1,0,1,44638
151809824,1,0,1,44638
151818573,1,0,1,44638
151818578,1,0,1,44638
151818740,1,0,1,44638
151823824,1,0,1,44638
151857933,1,0,1,44638
151859413,1,0,1,44638
151859618,1,0,1,44638
151860708,1,0,1,44638
151861039,1,0,1,44638
151861404,1,0,1,44638
151863110,1,0,1,44638
151863407,1,0,1,44638
151864240,1,0,1,44638
151864345,1,0,1,44638
151864593,1,0,1,44638
151864746,1,0,1,44638
151864854,1,0,1,44638
151864869,1,0,1,44638
151865044,1,0,1,44638
151866470,1,0,1,44638
151866563,1,0,1,44638
151873074,1,0,1,44638
151888266,1,0,1,44638
151903545,1,0,1,44638
151909009,1,0,1,44638
151910977,1,0,1,44638
151927279,1,0,1,44638
151929252,1,0,1,44638
151930917,1,0,1,44638
151932062,1,0,1,44638
151932114,1,0,1,44638
151932418,1,0,1,44638
151932572,1,0,1,44638
151933152,1,0,1,44638
151933537,1,0,1,44638
151933740,1,0,1,44638
151933832,1,0,1,44638
151976753,1,0,1,44638
151977767,1,0,1,44638
152032244,1,0,1,44638
152036120,1,0,1,44638
152036336,1,0,1,44638
152036365,1,0,1,44638
152036382,1,0,1,44638
152036537,1,0,1,44638
152041474,1,0,1,44638
152170459,1,0,1,44638
152182684,1,0,1,44638
152187744,1,0,1,44638
152188379,1,0,1,44638
152233812,1,0,1,44638
152237779,1,0,1,44638
152250581,1,0,1,44638
152257400,1,0,1,44638
152270855,1,0,1,44638
152276984,1,0,1,44638
152280254,1,0,1,44638
152283296,1,0,1,44638
152284510,1,0,1,44638
152284823,1,0,1,44638
152285397,1,0,1,44638
152286060,1,0,1,44638
152286727,1,0,1,44638
152286754,1,0,1,44638
152286816,1,0,1,44638
152287065,1,0,1,44638
152287148,1,0,1,44638
152287255,1,0,1,44638
152384079,1,0,1,44638
152541353,1,0,1,44638
152545901,1,0,1,44638
152545903,1,0,1,44638
152584937,1,0,1,44638
152634930,1,0,1,44638
152638559,1,0,1,44638
152642001,1,0,1,44638
152642049,1,0,1,44638
152643760,1,0,1,44638
152644563,1,0,1,44638
152644575,1,0,1,44638
152703384,1,0,1,44638
152711440,1,0,1,44638
152711645,1,0,1,44638
152725567,1,0,1,44638
152771290,1,0,1,44638
152794068,1,0,1,44638
152803602,1,0,1,44638
152828141,1,0,1,44638
152834875,1,0,1,44638
152862822,1,0,1,44638
152866403,1,0,1,44638
152866939,1,0,1,44638
152867359,1,0,1,44638
152867512,1,0,1,44638
152867630,1,0,1,44638
152890981,1,0,1,44638
152901702,1,0,1,44638
152931823,1,0,1,44638
152945990,1,0,1,44638
152950162,1,0,1,44638
152950602,1,0,1,44638
152950908,1,0,1,44638
152950925,1,0,1,44638
152951843,1,0,1,44638
152953606,1,0,1,44638
152953867,1,0,1,44638
152953937,1,0,1,44638
152954427,1,0,1,44638
152954527,1,0,1,44638
152955014,1,0,1,44638
152956180,1,0,1,44638
152956329,1,0,1,44638
152956451,1,0,1,44638
152956513,1,0,1,44638
153071466,1,0,1,44638
153071772,1,0,1,44638
153072191,1,0,1,44638
153072210,1,0,1,44638
153072826,1,0,1,44638
153076936,1,0,1,44638
153110002,1,0,1,44638
153110102,1,0,1,44638
153110169,1,0,1,44638
153110175,1,0,1,44638
153110192,1,0,1,44638
153110250,1,0,1,44638
153110254,1,0,1,44638
153110259,1,0,1,44638
22370407,1,0,1,44638
58643682,1,0,1,44638
59382774,1,0,1,44638
83128602,1,0,1,44638
149577100,1,0,1,44638
149584181,1,0,1,44638
149584246,1,0,1,44638
149590799,1,0,1,44638
149600852,1,0,1,44638
149621829,1,0,1,44638
149632629,1,0,1,44638
149643542,1,0,1,44638
149663137,1,0,1,44638
149679429,1,0,1,44638
149683484,1,0,1,44638
149696602,1,0,1,44638
149707844,1,0,1,44638
149713432,1,0,1,44638
149713618,1,0,1,44638
149717676,1,0,1,44638
149746296,1,0,1,44638
149746609,1,0,1,44638
149781779,1,0,1,44638
149783030,1,0,1,44638
149795200,1,0,1,44638
149803890,1,0,1,44638
149822609,1,0,1,44638
149825194,1,0,1,44638
149838754,1,0,1,44638
149855837,1,0,1,44638
149881677,1,0,1,44638
149886611,1,0,1,44638
149889393,1,0,1,44638
149892508,1,0,1,44638
149906756,1,0,1,44638
149907068,1,0,1,44638
149916120,1,0,1,44638
149919002,1,0,1,44638
149924656,1,0,1,44638
149935525,1,0,1,44638
149945288,1,0,1,44638
149946123,1,0,1,44638
149950581,1,0,1,44638
149973855,1,0,1,44638
149990040,1,0,1,44638
150008565,1,0,1,44638
150009117,1,0,1,44638
150016545,1,0,1,44638
150026492,1,0,1,44638
150033454,1,0,1,44638
150037935,1,0,1,44638
150038249,1,0,1,44638
150047973,1,0,1,44638
150048155,1,0,1,44638
150050316,1,0,1,44638
150054726,1,0,1,44638
150073787,1,0,1,44638
150078551,1,0,1,44638
150083423,1,0,1,44638
150085540,1,0,1,44638
150089502,1,0,1,44638
150093763,1,0,1,44638
150100674,1,0,1,44638
150104674,1,0,1,44638
150104971,1,0,1,44638
150114746,1,0,1,44638
150117663,1,0,1,44638
150118538,1,0,1,44638
150123354,1,0,1,44638
150123453,1,0,1,44638
150124166,1,0,1,44638
150125963,1,0,1,44638
150126002,1,0,1,44638
150126108,1,0,1,44638
150126282,1,0,1,44638
150126767,1,0,1,44638
150127576,1,0,1,44638
150127729,1,0,1,44638
150127751,1,0,1,44638
150127752,1,0,1,44638
150127780,1,0,1,44638
150127782,1,0,1,44638
150127843,1,0,1,44638
150127891,1,0,1,44638
150127929,1,0,1,44638
150127982,1,0,1,44638
150128581,1,0,1,44638
150128728,1,0,1,44638
150128776,1,0,1,44638
