dt,n_orders,n_members,stake_sum,validbet_sum,ggr_sum,late_stake_share,stake_ramp_day,hold_pct,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
2026-06-22,770086,17607,79350799.6716,71414113.3797,2198616.4369,0.219501,0.963718,2.770755,79350799.6716,71414113.3797,2115995.3898,770086,42050,-0.02666634,,-0.02666634,-0.02770755,-2115995.3898,79350799.6716,OK,82621.0472,82235.9773,4.0062,95.9938,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,82235.9773,83399.8559,88201.0327,84783.3953,79581.4470,4.006195,4.048060,4.274623,4.550885,4.381555,95.993805,95.951940,95.725377,95.449115,95.618445,4.9926,418201.7081,384063.3569,1615172.6344,1649310.9856,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2033759.4125,68467512.1920,2033374.3426,1951138.3653,-385.0699,0.02562513,0.02458877,82235.9773,1951138.3653,0.02458877,82235.9773,83399.8559,88201.0327,84783.3953,79581.4470,1951138.3653,0.02458877,418201.7081,384063.3569,1615172.6344,1649310.9856,0.02035484,0.02078506,-0.00000485,103.0415,1698.3142,50.3209,2115995.3898,2423.8206,79350799.6716,42050.0000,,103.0415,5.1929,17.0416,56.5745,172.722,340.8316,1418.7599,12.8578,-2.5716,20.0,83.252827,6.046474,29,112,23189,16,0E-8,0.02666634,,0.00115693,0.051442,0.899980,0.097690,,2026-06-22,2026-06-22,1,873,29,1,1.000000,,,0.000000,1,0.7681159420289855,0.028985507246376812,0.028985507246376812,0.07246376811594203,0.07246376811594203,0.07246376811594203,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00908023,E 常规,107,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-16,1014772,20241,96334980.8173,86793876.0414,2239228.6175,0.214934,0.926258,2.324419,96334980.8173,86793876.0414,2144084.0528,1014772,45589,-0.02225655,,-0.02225655,-0.02324419,-2144084.0528,96334980.8173,OK,95144.5647,92818.7437,4.0067,95.9933,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,92818.7437,97003.6126,99220.1750,97201.3468,95571.4021,4.006654,4.054147,4.240923,4.661412,4.676511,95.993346,95.945853,95.759077,95.338588,95.323489,4.9872,481815.2802,436905.4617,1567124.2078,1612034.0264,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2051265.3090,83152277.4005,2048939.4881,1956120.7444,-2325.8210,0.02126890,0.02030540,92818.7437,1956120.7444,0.02030540,92818.7437,97003.6126,99220.1750,97201.3468,95571.4021,1956120.7444,0.02030540,481815.2802,436905.4617,1567124.2078,1612034.0264,0.01626745,0.01673363,-0.00002414,94.9326,1903.8337,47.0307,2144084.0528,2278.5165,96334980.8173,45589.0000,,94.9326,5.2352,14.7577,52.3519,175.8015,316.8331,1308.7977,12.6494,-2.5298,21.469066,88.686005,6.432771,29,109,26441,16,0E-8,0.02225655,,0.00109621,0.032516,0.900959,0.068290,,2026-04-16,2026-04-16,1,941,29,1,1.000000,,,0.000000,3,0.7753623188405797,0.2246376811594203,0.2246376811594203,0.5144927536231884,0.5144927536231884,0.5144927536231884,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00872067,E 常规,108,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-30,893677,19018,84206194.9537,76145869.1648,2154867.1498,0.224774,0.972935,2.559036,84206194.9537,76145869.1648,2102583.0114,893677,45041,-0.02496946,,-0.02496946,-0.02559036,-2102583.0114,84206194.9537,OK,52284.1384,81295.7723,4.0109,95.9891,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,81295.7723,85004.5576,89333.0777,84890.2972,94507.8508,4.010895,4.051747,4.312914,4.871956,4.616531,95.989105,95.948253,95.687086,95.128044,95.383469,4.9874,435031.5556,402506.9372,1615267.3173,1647791.9357,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2021287.2390,73025233.7353,2050298.8729,1969003.1006,29011.6339,0.02434855,0.02338311,81295.7723,1969003.1006,0.02338311,81295.7723,85004.5576,89333.0777,84890.2972,94507.8508,1969003.1006,0.02338311,435031.5556,402506.9372,1615267.3173,1647791.9357,0.01918229,0.01956854,0.00034453,94.2244,1690.5901,46.6815,2102583.0114,2234.4134,84206194.9537,45041.0000,,94.2244,5.1891,15.5674,51.8914,155.6743,278.8808,1260.3718,12.9729,-2.1006,17.914372,80.962083,6.052662,29,116,24804,16,0E-8,0.02496946,,0.00068663,0.045390,0.904279,0.079297,,2026-05-30,2026-05-30,1,941,29,1,1.000000,,,0.000000,1,0.782608695652174,0.10144927536231885,0.10144927536231885,0.16666666666666666,0.16666666666666666,0.16666666666666666,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00877356,E 常规,109,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-07,740603,16360,73597223.4181,66278351.8770,2169420.4433,0.218875,0.960625,2.947693,73597223.4181,66278351.8770,2129164.0660,740603,40845,-0.02892995,,-0.02892995,-0.02947693,-2129164.0660,73597223.4181,OK,40256.3773,84700.5550,4.0052,95.9948,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,84700.5550,87697.6464,103960.9131,96511.9790,77009.4489,4.005161,4.048381,4.211536,4.640066,4.549288,95.994839,95.951619,95.788464,95.359934,95.450712,4.9932,449880.5424,409578.7734,1639027.1462,1679328.9152,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2044463.5110,63578543.1794,2088907.6887,2004207.1337,44444.1776,0.02838297,0.02723210,84700.5550,2004207.1337,0.02723210,84700.5550,87697.6464,103960.9131,96511.9790,77009.4489,2004207.1337,0.02723210,449880.5424,409578.7734,1639027.1462,1679328.9152,0.02227023,0.02281783,0.00060388,99.3747,1622.6797,52.1279,2129164.0660,2504.8989,73597223.4181,40845.0000,,99.3747,5.1431,16.1125,51.4311,170.4158,340.0358,1453.6166,12.8578,-2.0771,21.103794,90.216448,6.167538,29,126,20703,16,0E-8,0.02892995,,0.00060738,0.045227,0.900555,0.082059,,2026-06-07,2026-06-07,1,850,29,1,1.000000,,,0.000000,1,0.7898550724637681,0.0,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00921319,E 常规,110,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-22,820225,18284,89092835.5624,80247612.9474,2171815.5169,0.212175,0.911086,2.437699,89092835.5624,80247612.9474,2137965.9698,820225,27688,-0.02399706,,-0.02399706,-0.02437699,-2137965.9698,89092835.5624,OK,33849.5471,87992.4052,3.9968,96.0032,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,87992.4052,89106.7449,84474.7347,91466.2597,81761.7918,3.996791,4.028160,4.313018,4.790083,4.543865,96.003209,95.971840,95.686982,95.209917,95.456135,4.9958,434801.9362,399502.2178,1669314.4864,1704614.2048,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2049973.5646,76977870.8508,2104116.4227,2016124.0175,54142.8581,0.02361712,0.02262947,87992.4052,2016124.0175,0.02262947,87992.4052,89106.7449,84474.7347,91466.2597,81761.7918,2016124.0175,0.02262947,434801.9362,399502.2178,1669314.4864,1704614.2048,0.01873680,0.01913301,0.00060771,108.6200,2898.2813,77.2163,2137965.9698,3635.9965,89092835.5624,27688.0000,,108.6200,5.2663,13.8528,50.0303,154.0629,275.0997,1316.5867,13.1659,-2.2009,19.858841,95.041487,7.841038,17,116,22972,16,0E-8,0.02399706,,0.00042181,0.029238,0.900719,0.071322,,2026-03-22,2026-03-22,1,588,17,1,1.000000,,,0.000000,2,0.7971014492753623,0.15217391304347827,0.15217391304347827,0.30434782608695654,0.30434782608695654,0.30434782608695654,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.0111901,E 常规,111,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-05,925045,18846,95153988.5735,85610127.3580,2264640.3319,0.214440,0.927157,2.379974,95153988.5735,85610127.3580,2194672.9848,925045,45527,-0.02306444,,-0.02306444,-0.02379974,-2194672.9848,95153988.5735,OK,69967.3471,90263.1678,3.9995,96.0005,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,90263.1678,91943.6808,89490.6102,96612.2923,96370.8371,3.999454,4.033883,4.194912,4.713309,4.580355,96.000546,95.966117,95.805088,95.286691,95.419645,4.991,464680.5882,427272.1016,1660025.0495,1697433.5361,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2104409.8170,82131958.0964,2124705.6377,2034442.4699,20295.8207,0.02232913,0.02138053,90263.1678,2034442.4699,0.02138053,90263.1678,91943.6808,89490.6102,96612.2923,96370.8371,2034442.4699,0.02138053,464680.5882,427272.1016,1660025.0495,1697433.5361,0.01744567,0.01783881,0.00021329,102.8642,1880.4254,48.2060,2194672.9848,2334.7585,95153988.5735,45527.0000,,102.8642,5.1431,16.6172,51.4311,172.6817,342.9283,1430.3947,12.8578,-2.0771,20.636996,86.079365,6.190238,29,115,25199,16,0E-8,0.02306444,,0.00081728,0.040576,0.899701,0.081485,,2026-06-05,2026-06-05,1,940,29,1,1.000000,,,0.000000,3,0.8043478260869565,0.2028985507246377,0.2028985507246377,0.4855072463768116,0.4855072463768116,0.4855072463768116,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087266,D 净利最高二十分位 · 优先留存,112,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-19,796703,17138,75975926.5945,68332134.0177,2251101.8461,0.206496,0.865412,2.962915,75975926.5945,68332134.0177,2191491.7765,796703,40953,-0.02884455,,-0.02884455,-0.02962915,-2191491.7765,75975926.5945,OK,59610.0696,96113.4291,3.9993,96.0007,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,96113.4291,111553.0374,78605.0872,57544.4692,61347.9260,3.999262,4.039859,4.331834,4.759911,4.477450,96.000738,95.960141,95.668166,95.240089,95.522550,4.9912,405163.9490,385302.5369,1726717.7579,1746579.17,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2095378.3474,65487205.8577,2131881.7069,2035768.2778,36503.3595,0.02805996,0.02679491,96113.4291,2035768.2778,0.02679491,96113.4291,111553.0374,78605.0872,57544.4692,61347.9260,2035768.2778,0.02679491,405163.9490,385302.5369,1726717.7579,1746579.17,0.02272717,0.02298859,0.00048046,95.3629,1668.5501,53.5124,2191491.7765,2563.1483,75975926.5945,40953.0000,,95.3629,5.2352,14.7577,52.3519,168.659,275.4685,1146.267,12.6494,-2.1082,18.66614,77.672688,6.461928,29,114,21695,16,0E-8,0.02884455,,0.00087236,0.030565,0.899392,0.069988,,2026-04-19,2026-04-19,1,855,29,1,1.000000,,,0.000000,1,0.8115942028985508,0.007246376811594203,0.007246376811594203,0.036231884057971016,0.036231884057971016,0.036231884057971016,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00920104,D 净利最高二十分位 · 优先留存,113,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-08-03,846646,17467,85073038.5677,76466594.2279,2283608.3824,0.225710,0.991615,2.684292,85073038.5677,76466594.2279,2226331.8276,846646,42043,-0.02616965,-0.02616965,,-0.02684292,-2226331.8276,85073038.5677,OK,57276.5548,100524.3729,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,100524.3729,102731.8592,107364.2924,90702.7307,74967.4647,4.000003,4.047211,4.260728,4.643345,4.481276,95.999997,95.952789,95.739272,95.356655,95.518724,4.9921,476290.7199,431354.202,1692764.5529,1737701.0708,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2125807.4547,73336086.0647,2169055.2728,2068530.8999,43247.8181,0.02549639,0.02431476,100524.3729,2068530.8999,0.02431476,100524.3729,102731.8592,107364.2924,90702.7307,74967.4647,2068530.8999,0.02431476,476290.7199,431354.202,1692764.5529,1737701.0708,0.01989778,0.02042599,0.00050836,100.4824,1818.7711,52.9537,2226331.8276,2507.1304,85073038.5677,42043.0000,100.4824,,4.0407,13.7868,51.3703,180.9032,371.9039,1418.8179,12.1222,-2.0204,26.975324,102.911195,7.288297,29,115,22910,16,1.00000000,0.02616965,0.02616965,0.00074904,0.043267,0.898835,0.089752,,2026-08-03,2026-08-03,1,888,29,1,1.000000,,1.000000,3.333333,1,0.8188405797101449,0.036231884057971016,0.036231884057971016,0.18115942028985507,0.18115942028985507,0.18115942028985507,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00908098,D 净利最高二十分位 · 优先留存,114,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-12,884741,19947,122301329.8045,109857607.9980,2304494.3027,0.216290,0.923511,1.884276,122301329.8045,109857607.9980,2238461.1908,884741,45594,-0.01830284,,-0.01830284,-0.01884276,-2238461.1908,122301329.8045,OK,66033.1119,100783.8663,3.9888,96.0112,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,100783.8663,103025.3125,117735.6865,101077.2737,104227.0282,3.988800,4.029585,4.239650,4.501608,4.403726,96.011200,95.970415,95.760350,95.498392,95.596274,4.9904,526849.1672,474745.3403,1645578.9117,1697682.7385,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2137677.3245,105236453.7169,2172428.0788,2071644.2125,34750.7544,0.01776291,0.01693885,100783.8663,2071644.2125,0.01693885,100783.8663,103025.3125,117735.6865,101077.2737,104227.0282,2071644.2125,0.01693885,526849.1672,474745.3403,1645578.9117,1697682.7385,0.01345512,0.01388115,0.00028414,138.2340,2409.4751,49.0955,2238461.1908,2358.7578,122301329.8045,45594.0000,,138.2340,5.1431,17.0416,51.9286,180.0193,400.0,2204.5796,12.8578,-2.5716,23.471999,129.364725,8.111574,29,113,26684,16,0E-8,0.01830284,,0.00060108,0.040362,0.898254,0.082860,,2026-06-12,2026-06-12,1,949,29,1,1.000000,,,0.000000,5,0.8260869565217391,0.41304347826086957,0.41304347826086957,0.9710144927536232,0.9710144927536232,0.9710144927536232,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00872019,D 净利最高二十分位 · 优先留存,115,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-15,947896,19874,90990779.8798,81923160.4605,2264659.8013,0.220635,0.950905,2.488889,90990779.8798,81923160.4605,2215968.7727,947896,45048,-0.02435377,,-0.02435377,-0.02488889,-2215968.7727,90990779.8798,OK,48691.0286,87564.9194,3.9912,96.0088,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,87564.9194,89031.5097,84575.4181,96673.6249,89800.8354,3.991220,4.024655,4.222665,4.735501,4.539333,96.008780,95.975345,95.777335,95.264499,95.460667,4.9941,447646.3075,418397.9377,1719631.4366,1748879.8065,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2128403.8533,78604261.8044,2167277.7442,2079712.8247,38873.8909,0.02381865,0.02285630,87564.9194,2079712.8247,0.02285630,87564.9194,89031.5097,84575.4181,96673.6249,89800.8354,2079712.8247,0.02285630,447646.3075,418397.9377,1719631.4366,1748879.8065,0.01889896,0.01922041,0.00042723,95.9924,1818.5749,49.1913,2215968.7727,2375.1005,90990779.8798,45048.0000,,95.9924,4.3254,12.9729,51.8914,172.2543,340.0071,1297.2861,10.5031,-2.1006,26.209109,100.000008,7.399476,29,102,26233,16,0E-8,0.02435377,,0.00059435,0.038614,0.900346,0.063801,,2026-05-15,2026-05-15,1,933,29,1,1.000000,,,0.000000,2,0.8333333333333334,0.13043478260869565,0.13043478260869565,0.34057971014492755,0.34057971014492755,0.34057971014492755,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00877287,D 净利最高二十分位 · 优先留存,116,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-24,890824,17892,92456742.5751,83377785.1998,2297840.6289,0.221733,0.928615,2.485314,92456742.5751,83377785.1998,2235116.4611,890824,45541,-0.02417473,-0.02417473,,-0.02485314,-2235116.4611,92456742.5751,OK,62724.1678,86579.6485,3.9991,96.0009,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,86579.6485,86741.6051,94054.7106,95317.3723,90016.1561,3.999092,4.046345,4.270136,4.602107,4.550438,96.000908,95.953655,95.729864,95.397893,95.449562,4.9913,452709.4925,405312.907,1719682.8008,1767079.3863,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2148536.8126,79979348.8856,2172392.2933,2085812.6448,23855.4807,0.02349631,0.02255988,86579.6485,2085812.6448,0.02255988,86579.6485,86741.6051,94054.7106,95317.3723,90016.1561,2085812.6448,0.02255988,452709.4925,405312.907,1719682.8008,1767079.3863,0.01859986,0.0191125,0.00025802,103.7879,1830.8290,49.0792,2235116.4611,2316.1829,92456742.5751,45541.0000,103.7879,,5.1636,16.3512,60.0,200.0,346.5304,1358.6957,12.9089,-2.0439,21.19293,83.094428,6.347408,29,119,23601,16,1.00000000,0.02417473,0.02417473,0.00075229,0.041183,0.901803,0.080398,,2026-07-24,2026-07-24,1,965,29,1,1.000000,,1.000000,3.333333,2,0.8405797101449275,0.13768115942028986,0.13768115942028986,0.36231884057971014,0.36231884057971014,0.36231884057971014,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00872526,D 净利最高二十分位 · 优先留存,117,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-11,876829,19450,99944961.2092,90184823.5834,2303477.0839,0.208991,0.898663,2.304746,99944961.2092,90184823.5834,2245477.7030,876829,45385,-0.02246714,,-0.02246714,-0.02304746,-2245477.7030,99944961.2092,OK,57999.3808,93558.6216,4.0119,95.9881,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,93558.6216,92143.5766,126197.0778,144368.2772,131476.3482,4.011915,4.052563,4.244825,4.548766,4.406480,95.988085,95.947437,95.755175,95.451234,95.593520,4.9905,587743.9013,503196.6125,1599734.4208,1684281.7097,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2151919.0814,86432782.3610,2187478.3222,2093919.7006,35559.2407,0.02188683,0.02095073,93558.6216,2093919.7006,0.02095073,93558.6216,92143.5766,126197.0778,144368.2772,131476.3482,2093919.7006,0.02095073,587743.9013,503196.6125,1599734.4208,1684281.7097,0.01600615,0.01685209,0.00035579,113.9846,1987.1064,49.4762,2245477.7030,2386.2675,99944961.2092,45385.0000,,113.9846,5.1431,18.0009,55.034,179.9746,340.8316,1537.6608,12.8578,-2.5716,18.934172,85.421453,6.332168,29,111,26378,16,0E-8,0.02246714,,0.00064312,0.048113,0.902345,0.077486,,2026-06-11,2026-06-11,1,941,29,1,1.000000,,,0.000000,4,0.8478260869565217,0.21739130434782608,0.21739130434782608,0.6231884057971014,0.6231884057971014,0.6231884057971014,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874024,D 净利最高二十分位 · 优先留存,118,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-12,963323,23981,95733171.0290,86696069.9760,2311698.3588,0.235881,1.038326,2.414731,95733171.0290,86696069.9760,2248948.6367,963323,44726,-0.02349184,,-0.02349184,-0.02414731,-2248948.6367,95733171.0290,OK,62749.7221,88246.1449,3.9748,96.0252,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,88246.1449,91254.6777,120352.7287,136434.3760,70776.3180,3.974835,4.006120,4.189209,4.677316,4.518867,96.025165,95.993880,95.810791,95.322684,95.481133,4.9947,507064.2453,462727.9672,1679134.6693,1723470.9474,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2160702.4918,83116602.9708,2186198.9147,2097952.7697,25496.4229,0.02283638,0.02191459,88246.1449,2097952.7697,0.02191459,88246.1449,91254.6777,120352.7287,136434.3760,70776.3180,2097952.7697,0.02191459,507064.2453,462727.9672,1679134.6693,1723470.9474,0.01753974,0.01800286,0.00026633,99.3781,1938.3819,50.2828,2248948.6367,2410.4487,95733171.0290,44726.0000,,99.3781,5.1891,14.7043,51.8914,172.2653,322.6314,1297.2861,12.7713,-2.2299,21.941238,88.224722,6.758418,29,101,29819,16,0E-8,0.02349184,,0.00072379,0.033126,0.905601,0.065016,,2026-05-12,2026-05-12,1,933,29,1,1.000000,,,0.000000,3,0.855072463768116,0.17391304347826086,0.17391304347826086,0.5,0.5,0.5,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0088044,D 净利最高二十分位 · 优先留存,119,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-20,797056,17313,85807153.6632,77309867.3252,2289183.1103,0.212796,0.923137,2.667823,85807153.6632,77309867.3252,2237254.2627,797056,42327,-0.02607305,-0.02607305,,-0.02667823,-2237254.2627,85807153.6632,OK,51928.8476,85685.6823,4.0037,95.9963,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,85685.6823,85287.3114,89298.8895,96452.9688,109084.4634,4.003741,4.055561,4.251652,4.577385,4.498535,95.996259,95.944439,95.748348,95.422615,95.501465,4.9901,465809.3154,422127.1398,1719516.0997,1763198.2752,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2151568.5804,74081715.0082,2185325.4151,2099639.7327,33756.8347,0.02546787,0.02446929,85685.6823,2099639.7327,0.02446929,85685.6823,85287.3114,89298.8895,96452.9688,109084.4634,2099639.7327,0.02446929,465809.3154,422127.1398,1719516.0997,1763198.2752,0.02003931,0.02054838,0.00039340,107.6551,1826.4906,52.8564,2237254.2627,2505.3239,85807153.6632,42327.0000,107.6551,,4.2706,15.4907,52.2068,188.7862,387.2667,1542.2817,12.9089,-2.0439,24.999999,99.561995,6.949676,29,117,22367,23,1.00000000,0.02607305,0.02607305,0.00067170,0.043129,0.900972,0.085115,,2026-07-20,2026-07-20,1,893,29,1,1.000000,,1.000000,3.333333,2,0.8623188405797102,0.043478260869565216,0.043478260869565216,0.21014492753623187,0.21014492753623187,0.21014492753623187,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00905047,D 净利最高二十分位 · 优先留存,120,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-14,995325,23748,105538074.3314,95212835.3755,2394114.6631,0.201420,0.893411,2.268484,105538074.3314,95212835.3755,2311840.5967,995325,45378,-0.02190528,,-0.02190528,-0.02268484,-2311840.5967,105538074.3314,OK,82274.0663,110317.8933,4.0280,95.9720,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,110317.8933,126130.6274,99746.9342,76047.5548,81385.5613,4.027977,4.069831,4.301413,4.748742,4.682944,95.972023,95.930169,95.698587,95.251258,95.317056,4.988,493628.5710,453317.9901,1735937.9594,1776248.5403,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2201522.7035,91192997.2549,2229566.5304,2119248.6371,28043.8269,0.02112571,0.02008042,110317.8933,2119248.6371,0.02008042,110317.8933,126130.6274,99746.9342,76047.5548,81385.5613,2119248.6371,0.02008042,493628.5710,453317.9901,1735937.9594,1776248.5403,0.01644845,0.01683041,0.00026572,106.0338,2098.2158,50.9463,2311840.5967,2462.0241,105538074.3314,45378.0000,,106.0338,5.2352,14.3972,52.3519,172.6621,300.0,1319.1451,12.6494,-2.6176,20.837318,91.624822,7.364865,29,109,29866,16,0E-8,0.02190528,,0.00086411,0.037391,0.902166,0.071097,,2026-04-14,2026-04-14,1,939,29,1,1.000000,,,0.000000,4,0.8695652173913043,0.2463768115942029,0.2463768115942029,0.7608695652173914,0.7608695652173914,0.7608695652173914,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874092,D 净利最高二十分位 · 优先留存,121,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
