grp,bet01,member_id,dt,bet_time,table_id,shoe_id,bet09,commission,category,rebet_flag,agent_lv1,stake_raw,fx_rate,payout_raw,rebate_raw,net_raw,bet41,validbet,diff_vb_minus_b41,updatetime,sync_time,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_hiturn,roi_non_hiturn,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_hiturn,avg_stake_non_hiturn,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_hiturn,hold_rate,hold_rate_hiturn,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_hiturn,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_hiturn,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
A_主群,5449496656,96900587,2026-06-06,2026-06-07 09:49:59,37,114668131,PPair,0,1,Y,4202,20.00000000,4.81430000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-06-07 10:13:47,2026-06-15 21:41:35,46188.1132,39752.7392,664.7490,499,273,-0.01439221,,-0.01439221,-0.01439221,-664.7490,46188.1132,OK,0.0000,26.5900,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,26.5900,26.5900,26.5900,39.8849,39.8849,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,159.5398,145.0797,505.2092,519.6693,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,638.1590,38162.6296,664.7490,638.1590,26.5900,0.01439221,0.01381652,26.5900,638.1590,0.01381652,26.5900,26.5900,26.5900,39.8849,39.8849,638.1590,0.01381652,159.5398,145.0797,505.2092,519.6693,0.01093808,0.01125115,0.00057569,92.5613,145.6144,2.4350,44.3166,5.1531,3079.2075,18.2000,,92.5613,4.1543,41.5429,207.7145,207.7145,207.7145,210.062,20.7715,-4.1543,5.0,5.056507,2.22809,28,68,21,8,0E-8,0.01439221,,0E-8,0.000000,0.860670,0.000000,,2026-05-06,2026-07-23,15,129,104,79,0.189873,,0.517400,0.055300,3,0.5856697819314641,0.45275181723779856,0.45275181723779856,0.5856697819314641,0.5856697819314641,0.5581395348837209,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.11269337,E 常规,568,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5449496657,96900587,2026-06-06,2026-06-07 09:49:59,37,114668131,Super6,0,1,Y,4202,100.00000000,4.81430000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-06-07 10:13:47,2026-06-15 21:41:35,46188.1132,39752.7392,664.7490,499,273,-0.01439221,,-0.01439221,-0.01439221,-664.7490,46188.1132,OK,0.0000,26.5900,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,26.5900,26.5900,26.5900,39.8849,39.8849,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,159.5398,145.0797,505.2092,519.6693,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,638.1590,38162.6296,664.7490,638.1590,26.5900,0.01439221,0.01381652,26.5900,638.1590,0.01381652,26.5900,26.5900,26.5900,39.8849,39.8849,638.1590,0.01381652,159.5398,145.0797,505.2092,519.6693,0.01093808,0.01125115,0.00057569,92.5613,145.6144,2.4350,44.3166,5.1531,3079.2075,18.2000,,92.5613,4.1543,41.5429,207.7145,207.7145,207.7145,210.062,20.7715,-4.1543,5.0,5.056507,2.22809,28,68,21,8,0E-8,0.01439221,,0E-8,0.000000,0.860670,0.000000,,2026-05-06,2026-07-23,15,129,104,79,0.189873,,0.517400,0.055300,3,0.5856697819314641,0.45275181723779856,0.45275181723779856,0.5856697819314641,0.5856697819314641,0.5581395348837209,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.11269337,E 常规,569,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5449496658,96900587,2026-06-06,2026-06-07 09:49:59,37,114668131,Lucky7,0,1,Y,4202,10.00000000,4.81430000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-06-07 10:13:48,2026-06-15 21:41:35,46188.1132,39752.7392,664.7490,499,273,-0.01439221,,-0.01439221,-0.01439221,-664.7490,46188.1132,OK,0.0000,26.5900,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,26.5900,26.5900,26.5900,39.8849,39.8849,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,159.5398,145.0797,505.2092,519.6693,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,638.1590,38162.6296,664.7490,638.1590,26.5900,0.01439221,0.01381652,26.5900,638.1590,0.01381652,26.5900,26.5900,26.5900,39.8849,39.8849,638.1590,0.01381652,159.5398,145.0797,505.2092,519.6693,0.01093808,0.01125115,0.00057569,92.5613,145.6144,2.4350,44.3166,5.1531,3079.2075,18.2000,,92.5613,4.1543,41.5429,207.7145,207.7145,207.7145,210.062,20.7715,-4.1543,5.0,5.056507,2.22809,28,68,21,8,0E-8,0.01439221,,0E-8,0.000000,0.860670,0.000000,,2026-05-06,2026-07-23,15,129,104,79,0.189873,,0.517400,0.055300,3,0.5856697819314641,0.45275181723779856,0.45275181723779856,0.5856697819314641,0.5856697819314641,0.5581395348837209,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.11269337,E 常规,570,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5441254726,149436416,2026-05-31,2026-06-01 03:38:39,903,1250200,Banker,0,1,N,5938,10.00000000,1.00000000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-06-01 04:03:41,2026-06-01 10:50:22,72286.0000,63028.0000,662.9000,6923,6819,-0.00917052,,-0.00917052,-0.00917052,-662.9000,72286.0000,OK,0.0000,19.8870,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,19.8870,19.8870,19.8870,26.5160,26.5160,3.000000,3.000000,3.000000,4.000000,4.000000,97.000000,97.000000,97.000000,96.000000,96.000000,5.0,112.6930,105.3219,550.2070,557.5781,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,643.0130,61137.1600,662.9000,643.0130,19.8870,0.00917052,0.00889540,19.8870,643.0130,0.00889540,19.8870,19.8870,19.8870,26.5160,26.5160,643.0130,0.00889540,112.6930,105.3219,550.2070,557.5781,0.00761153,0.0077135,0.00027512,10.4414,9.2430,0.0972,12.0527,0.2276,1314.2909,123.9818,,10.4414,10.0,10.0,10.0,10.0,10.0,20.0,10.0,0.0,1.0,2.0,1.044143,29,204,45,2,0E-8,0.00917052,,0E-8,0.000000,0.871925,0.003611,,2026-05-01,2026-08-05,55,2912,1261,97,0.567010,,1.032343,0.366830,4,0.5919003115264797,0.5077881619937694,0.5077881619937694,0.6178608515057114,0.6178608515057114,0.592469545957918,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.02254859,E 常规,571,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5347215540,106228033,2026-03-25,2026-03-25 12:59:11,911,123646,Player,0,1,Y,4298,150.00000000,3.79770000,150.00000000,0E-8,0E-8,0E-8,150.00000000,150.00000000,2026-03-26 08:45:18,2026-05-21 23:00:57,17308.5736,15365.5033,700.0906,373,331,-0.04044762,,-0.04044762,-0.04044762,-700.0906,17308.5736,OK,0.0000,28.0036,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,28.0036,28.0036,28.0036,35.0045,35.0045,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,154.0199,141.0863,546.0707,559.0043,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,672.0870,14750.8832,700.0906,672.0870,28.0036,0.04044762,0.03882972,28.0036,672.0870,0.03882972,28.0036,28.0036,28.0036,35.0045,35.0045,672.0870,0.03882972,154.0199,141.0863,546.0707,559.0043,0.03154915,0.03229638,0.00161790,46.4037,46.4215,2.1151,63.6446,11.4769,1573.5067,30.0909,,46.4037,26.3317,39.4976,64.8643,78.5279,101.9579,130.8798,39.4976,-7.8528,2.58137,3.313614,1.174848,27,43,24,5,0E-8,0.04044762,,0E-8,0.000000,0.887739,0.903485,,2026-03-25,2026-06-09,11,61,55,77,0.142857,,,0.000000,3,0.592938733125649,0.21910695742471442,0.21910695742471442,0.4953271028037383,0.4953271028037383,0.46179401993355484,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10234478,E 常规,572,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5359254548,143301039,2026-04-02,2026-04-02 23:51:56,905,121646,Tie,0,1,N,4202,30.00000000,4.74330000,30.00000000,0E-8,0E-8,0E-8,30.00000000,30.00000000,2026-04-03 01:08:17,2026-05-22 06:48:31,55147.0237,50920.4211,730.1735,5580,2437,-0.01324049,,-0.01324049,-0.01324049,-730.1735,55147.0237,OK,0.0000,29.2069,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,29.2069,29.2069,29.2069,43.8104,43.8104,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,175.2416,159.3584,554.9318,570.8151,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,700.9665,48883.6043,730.1735,700.9665,29.2069,0.01324049,0.01271087,29.2069,700.9665,0.01271087,29.2069,29.2069,29.2069,43.8104,43.8104,700.9665,0.01271087,175.2416,159.3584,554.9318,570.8151,0.01006277,0.01035079,0.00052962,9.8830,20.8947,0.2996,27.0435,0.9048,2042.4824,90.2593,,9.8830,2.1082,4.2165,14.7043,21.0824,31.5093,42.9997,4.2165,-2.1082,7.472902,10.19803,2.343897,29,152,30,8,0E-8,0.01324049,,0E-8,0.000000,0.923358,0.000000,,2026-04-01,2026-05-17,27,807,446,47,0.574468,,,0.000000,4,0.5939771547248183,0.470404984423676,0.470404984423676,0.6012461059190031,0.6012461059190031,0.574750830564784,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03771828,E 常规,573,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5359254549,143301039,2026-04-02,2026-04-02 23:51:37,905,121646,BPair,0,1,N,4202,10.00000000,4.74330000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-04-03 01:08:17,2026-05-22 06:48:31,55147.0237,50920.4211,730.1735,5580,2437,-0.01324049,,-0.01324049,-0.01324049,-730.1735,55147.0237,OK,0.0000,29.2069,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,29.2069,29.2069,29.2069,43.8104,43.8104,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,175.2416,159.3584,554.9318,570.8151,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,700.9665,48883.6043,730.1735,700.9665,29.2069,0.01324049,0.01271087,29.2069,700.9665,0.01271087,29.2069,29.2069,29.2069,43.8104,43.8104,700.9665,0.01271087,175.2416,159.3584,554.9318,570.8151,0.01006277,0.01035079,0.00052962,9.8830,20.8947,0.2996,27.0435,0.9048,2042.4824,90.2593,,9.8830,2.1082,4.2165,14.7043,21.0824,31.5093,42.9997,4.2165,-2.1082,7.472902,10.19803,2.343897,29,152,30,8,0E-8,0.01324049,,0E-8,0.000000,0.923358,0.000000,,2026-04-01,2026-05-17,27,807,446,47,0.574468,,,0.000000,4,0.5939771547248183,0.470404984423676,0.470404984423676,0.6012461059190031,0.6012461059190031,0.574750830564784,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03771828,E 常规,574,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5359254550,143301039,2026-04-02,2026-04-02 23:51:37,905,121646,PPair,0,1,N,4202,10.00000000,4.74330000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-04-03 01:08:17,2026-05-22 06:48:31,55147.0237,50920.4211,730.1735,5580,2437,-0.01324049,,-0.01324049,-0.01324049,-730.1735,55147.0237,OK,0.0000,29.2069,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,29.2069,29.2069,29.2069,43.8104,43.8104,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,175.2416,159.3584,554.9318,570.8151,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,700.9665,48883.6043,730.1735,700.9665,29.2069,0.01324049,0.01271087,29.2069,700.9665,0.01271087,29.2069,29.2069,29.2069,43.8104,43.8104,700.9665,0.01271087,175.2416,159.3584,554.9318,570.8151,0.01006277,0.01035079,0.00052962,9.8830,20.8947,0.2996,27.0435,0.9048,2042.4824,90.2593,,9.8830,2.1082,4.2165,14.7043,21.0824,31.5093,42.9997,4.2165,-2.1082,7.472902,10.19803,2.343897,29,152,30,8,0E-8,0.01324049,,0E-8,0.000000,0.923358,0.000000,,2026-04-01,2026-05-17,27,807,446,47,0.574468,,,0.000000,4,0.5939771547248183,0.470404984423676,0.470404984423676,0.6012461059190031,0.6012461059190031,0.574750830564784,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03771828,E 常规,575,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5359254743,143301039,2026-04-02,2026-04-02 23:51:56,905,121646,Banker,0,1,N,4202,160.00000000,4.74330000,160.00000000,0E-8,0E-8,0E-8,160.00000000,160.00000000,2026-04-03 01:08:17,2026-05-22 06:48:31,55147.0237,50920.4211,730.1735,5580,2437,-0.01324049,,-0.01324049,-0.01324049,-730.1735,55147.0237,OK,0.0000,29.2069,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,29.2069,29.2069,29.2069,43.8104,43.8104,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,175.2416,159.3584,554.9318,570.8151,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,700.9665,48883.6043,730.1735,700.9665,29.2069,0.01324049,0.01271087,29.2069,700.9665,0.01271087,29.2069,29.2069,29.2069,43.8104,43.8104,700.9665,0.01271087,175.2416,159.3584,554.9318,570.8151,0.01006277,0.01035079,0.00052962,9.8830,20.8947,0.2996,27.0435,0.9048,2042.4824,90.2593,,9.8830,2.1082,4.2165,14.7043,21.0824,31.5093,42.9997,4.2165,-2.1082,7.472902,10.19803,2.343897,29,152,30,8,0E-8,0.01324049,,0E-8,0.000000,0.923358,0.000000,,2026-04-01,2026-05-17,27,807,446,47,0.574468,,,0.000000,4,0.5939771547248183,0.470404984423676,0.470404984423676,0.6012461059190031,0.6012461059190031,0.574750830564784,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03771828,E 常规,576,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5408642520,131067716,2026-05-07,2026-05-07 15:57:49,112,114634729,Banker,0,1,N,4298,50.00000000,3.85420000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01,242072.3354,218957.1000,817.7342,24123,24111,-0.00337806,,-0.00337806,-0.00337806,-817.7342,242072.3354,OK,0.0000,32.7094,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,32.7094,32.7094,32.7094,0.0000,0.0000,4.000000,4.000000,4.000000,0.000000,0.000000,96.000000,96.000000,96.000000,100.000000,100.000000,5.0,98.1281,94.2553,719.6061,723.4789,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,785.0248,210198.8160,817.7342,785.0248,32.7094,0.00337806,0.00324293,32.7094,785.0248,0.00324293,32.7094,32.7094,32.7094,0.0000,0.0000,785.0248,0.00324293,98.1281,94.2553,719.6061,723.4789,0.00297269,0.00298869,0.00013512,10.0349,9.0812,0.0339,8.8884,0.0979,2631.2210,262.0761,,10.0349,5.1891,10.3271,12.9729,15.5674,18.162,25.9457,10.2862,0.0,1.758672,2.512389,0.971706,29,240,151,3,0E-8,0.00337806,,0E-8,0.000000,0.904511,0.000000,,2026-04-21,2026-08-03,92,8350,2332,105,0.876191,,0.840325,0.156061,4,0.5981308411214953,0.8494288681204569,0.8494288681204569,0.7559709241952233,0.7559709241952233,0.7397563676633444,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01199146,E 常规,577,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5441254606,150755622,2026-05-31,2026-06-01 03:38:14,911,1250212,Player,0,1,N,6516,200.00000000,4.81430000,200.00000000,0E-8,0E-8,0E-8,200.00000000,200.00000000,2026-06-01 04:14:14,2026-06-01 10:50:22,21100.4524,19873.0696,824.1924,1010,295,-0.03906041,,-0.03906041,-0.03906041,-824.1924,21100.4524,OK,0.0000,32.9677,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,32.9677,32.9677,32.9677,32.9677,32.9677,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,164.8385,152.1684,659.3539,672.024,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,791.2247,19078.1468,824.1924,791.2247,32.9677,0.03906041,0.03749800,32.9677,791.2247,0.03749800,32.9677,32.9677,32.9677,32.9677,32.9677,791.2247,0.03749800,164.8385,152.1684,659.3539,672.024,0.03124833,0.0318488,0.00156242,20.8915,67.3663,2.7939,82.4192,19.1673,2110.0452,29.5000,,20.8915,10.2195,10.3857,40.8781,58.1601,62.3144,83.0858,10.3857,-10.2195,6.0,8.0,2.011563,23,28,14,8,0E-8,0.03906041,,0E-8,0.000000,0.941831,0.000000,,2026-05-30,2026-07-20,10,43,41,52,0.192308,,0.979344,0.882379,3,0.5991692627206646,0.22429906542056074,0.22429906542056074,0.5244029075804777,0.5244029075804777,0.49280177187153934,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10840983,E 常规,578,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5441254607,150755622,2026-05-31,2026-06-01 03:38:14,911,1250212,PPair,0,1,N,6516,50.00000000,4.81430000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-06-01 04:14:14,2026-06-01 10:50:22,21100.4524,19873.0696,824.1924,1010,295,-0.03906041,,-0.03906041,-0.03906041,-824.1924,21100.4524,OK,0.0000,32.9677,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,32.9677,32.9677,32.9677,32.9677,32.9677,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,164.8385,152.1684,659.3539,672.024,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,791.2247,19078.1468,824.1924,791.2247,32.9677,0.03906041,0.03749800,32.9677,791.2247,0.03749800,32.9677,32.9677,32.9677,32.9677,32.9677,791.2247,0.03749800,164.8385,152.1684,659.3539,672.024,0.03124833,0.0318488,0.00156242,20.8915,67.3663,2.7939,82.4192,19.1673,2110.0452,29.5000,,20.8915,10.2195,10.3857,40.8781,58.1601,62.3144,83.0858,10.3857,-10.2195,6.0,8.0,2.011563,23,28,14,8,0E-8,0.03906041,,0E-8,0.000000,0.941831,0.000000,,2026-05-30,2026-07-20,10,43,41,52,0.192308,,0.979344,0.882379,3,0.5991692627206646,0.22429906542056074,0.22429906542056074,0.5244029075804777,0.5244029075804777,0.49280177187153934,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10840983,E 常规,579,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5441254608,150755622,2026-05-31,2026-06-01 03:38:14,911,1250212,Lucky7,0,1,N,6516,50.00000000,4.81430000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-06-01 04:14:14,2026-06-01 10:50:22,21100.4524,19873.0696,824.1924,1010,295,-0.03906041,,-0.03906041,-0.03906041,-824.1924,21100.4524,OK,0.0000,32.9677,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,32.9677,32.9677,32.9677,32.9677,32.9677,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,164.8385,152.1684,659.3539,672.024,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,791.2247,19078.1468,824.1924,791.2247,32.9677,0.03906041,0.03749800,32.9677,791.2247,0.03749800,32.9677,32.9677,32.9677,32.9677,32.9677,791.2247,0.03749800,164.8385,152.1684,659.3539,672.024,0.03124833,0.0318488,0.00156242,20.8915,67.3663,2.7939,82.4192,19.1673,2110.0452,29.5000,,20.8915,10.2195,10.3857,40.8781,58.1601,62.3144,83.0858,10.3857,-10.2195,6.0,8.0,2.011563,23,28,14,8,0E-8,0.03906041,,0E-8,0.000000,0.941831,0.000000,,2026-05-30,2026-07-20,10,43,41,52,0.192308,,0.979344,0.882379,3,0.5991692627206646,0.22429906542056074,0.22429906542056074,0.5244029075804777,0.5244029075804777,0.49280177187153934,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10840983,E 常规,580,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5441254639,150755622,2026-05-31,2026-06-01 03:38:17,911,1250212,SuperLucky7,0,1,N,6516,10.00000000,4.81430000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-06-01 04:14:14,2026-06-01 10:50:22,21100.4524,19873.0696,824.1924,1010,295,-0.03906041,,-0.03906041,-0.03906041,-824.1924,21100.4524,OK,0.0000,32.9677,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,32.9677,32.9677,32.9677,32.9677,32.9677,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,164.8385,152.1684,659.3539,672.024,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,791.2247,19078.1468,824.1924,791.2247,32.9677,0.03906041,0.03749800,32.9677,791.2247,0.03749800,32.9677,32.9677,32.9677,32.9677,32.9677,791.2247,0.03749800,164.8385,152.1684,659.3539,672.024,0.03124833,0.0318488,0.00156242,20.8915,67.3663,2.7939,82.4192,19.1673,2110.0452,29.5000,,20.8915,10.2195,10.3857,40.8781,58.1601,62.3144,83.0858,10.3857,-10.2195,6.0,8.0,2.011563,23,28,14,8,0E-8,0.03906041,,0E-8,0.000000,0.941831,0.000000,,2026-05-30,2026-07-20,10,43,41,52,0.192308,,0.979344,0.882379,3,0.5991692627206646,0.22429906542056074,0.22429906542056074,0.5244029075804777,0.5244029075804777,0.49280177187153934,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10840983,E 常规,581,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
A_主群,5441254504,149659602,2026-05-31,2026-06-01 03:38:03,911,1250212,Player,0,1,N,433,20.00000000,1.00000000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-06-01 04:14:14,2026-06-01 10:50:22,28692.0000,25217.0000,826.7500,903,895,-0.02881465,,-0.02881465,-0.02881465,-826.7500,28692.0000,OK,0.0000,33.0700,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,33.0700,33.0700,33.0700,41.3375,41.3375,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,181.8850,166.6114,644.8650,660.1386,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,793.6800,24208.3200,826.7500,793.6800,33.0700,0.02881465,0.02766207,33.0700,793.6800,0.02766207,33.0700,33.0700,33.0700,41.3375,41.3375,793.6800,0.02766207,181.8850,166.6114,644.8650,660.1386,0.02247543,0.02300776,0.00115259,31.7741,28.1754,0.9237,75.1591,4.9506,2608.3636,81.3636,,31.7741,10.0,20.0,30.0,80.0,100.0,200.0,20.0,0.0,5.0,10.0,1.588704,29,71,13,3,0E-8,0.02881465,,0E-8,0.000000,0.878886,0.000000,,2026-05-06,2026-07-01,11,167,112,57,0.192983,,,0.000000,3,0.6033229491173416,0.3229491173416407,0.3229491173416407,0.5472481827622014,0.5472481827622014,0.5171650055370985,n_rounds>=30,964,904,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0622398,E 常规,582,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
