window_id,bet_ip,n_member_raw,n_member_eff,n_prof_A,n_prof_B,n_prof_C,n_orders,n_rounds,stake,net_pnl,game_pnl,share_p50,share_p90,stake_xagg,valid_bet,profit,n_bets,n_rounds_xagg,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,net_margin,net_margin_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
W1,113.177.70.59,15,11,4,6,6,10382,10379,45858.6219252222,-5.5928314245,-5.5928314245,0.6875,0.8870968222618103,45858.6219,40836.1862,5.5928,10382,5505,-0.00012196,,-0.00012196,-0.00012196,-5.5928,45858.6219,OK,0.0000,195106.7024,-195101.1095,-4.25440411,4.4171,7.4180,0.0010,0.2432,0.0186,1993.8531,239.3478,,4.4171,2.6176,2.6176,2.6332,5.2352,7.8528,55.7548,2.6176,0.0,3.0,21.3,1.687475,12,92,1,2,0E-8,0.00012196,,0E-8,0.000000,0.890480,0.000096,,2026-03-28,2026-04-19,23,300,147,23,1.000000,,,0.000000,4,0.6476498440928514,0.6015706201639912,0.6396812564961312,E 常规,3052,1
W1,1.46.8.197,8,5,1,4,4,720,509,42435.6893730916,4527.9505034159,4527.9505034159,0.06005655229091644,0.8149349689483643,42435.6894,39834.0669,-4527.9505,720,509,0.10670147,0.00384022,0.18020296,0.10670147,4527.9505,42435.6894,OK,0.0000,190512.2442,-195040.1947,-4.59613588,58.9385,78.2595,-8.8958,-503.1056,-49.7577,4715.0766,56.5556,65.0207,55.2457,10.5031,42.0124,85.8439,122.8862,210.062,244.7221,31.5093,-4.2165,5.0,5.824997,1.402883,26,61,1,8,0.41676314,-0.10670147,-0.00384022,0E-8,0.000000,0.938693,0.000000,-0.17636273,2026-04-11,2026-08-02,9,91,62,114,0.078947,1.176938,1.103197,1.389210,4,0.6475343573160873,0.9256265157639451,0.6082688532163067,E 常规,3053,1
W1,171.255.187.176,11,5,3,4,4,445,362,45286.7523373376,5643.9921493832,5643.9921493832,0.05263160169124603,0.4999997019767761,45325.9304,39610.8836,-5604.8141,446,362,0.12365580,0.14391832,0.04744492,0.12365580,5604.8141,45325.9304,OK,0.0000,189414.3320,-195019.1461,-4.30259555,101.6276,109.4223,-15.4829,-560.4814,-45.5676,4532.5930,36.2000,1155.0331,22.9395,7.7453,25.7155,25.7155,64.0562,1269.6146,1290.8889,25.7155,-5.1431,49.371505,50.198798,3.951994,29,74,1,8,0.78996781,-0.12365580,-0.14391832,0E-8,0.000000,0.873912,0.020179,0.09647340,2026-04-08,2026-08-01,10,123,83,116,0.086207,50.351214,11.365343,2.633226,4,0.6474188705393232,0.9443353735997229,0.6357547060861531,E 常规,3054,1
W1,49.48.233.243,66,16,2,11,11,1442,1127,46129.6609988762,4618.2231173055,4595.8798787788,0.007478599902242422,0.14229686558246613,46129.6610,41245.3953,-4618.2231,1442,1127,0.10011396,,0.10011396,0.09962960,4618.2231,46129.6610,OK,22.3432,190328.3218,-194968.8881,-4.22654067,31.9901,36.5975,-4.0978,-74.4875,-11.4596,744.0268,18.1774,,31.9901,4.4018,16.805,31.6236,63.2471,105.031,210.062,13.6788,-2.0838,6.25,12.499999,1.903608,29,139,1,9,0E-8,-0.10011396,,0.00054171,0.075381,0.894119,0.056866,,2026-03-23,2026-07-07,62,403,304,107,0.579439,,,0.000000,4,0.6473033837625591,0.9183508488278093,0.6412980713708281,E 常规,3055,1
W1,113.185.74.211,21,5,1,4,4,438,424,44735.3074296066,2192.7663888590,2192.7663888590,0.004506799858063459,0.4387708008289337,44735.3074,40178.5816,-2192.7664,438,424,0.04901646,-0.06562596,0.04964214,0.04901646,2192.7664,44735.3074,OK,0.0000,192601.0510,-194793.8174,-4.35436412,102.1354,94.7608,-5.1716,-121.8204,-26.4189,2485.2949,23.5556,6.9379,110.4032,12.8578,51.4311,90.0044,259.4572,514.3107,771.4661,25.7155,0.0,10.0,15.000001,1.98587,21,68,1,6,0.00542804,-0.04901646,0.06562596,0E-8,0.000000,0.898140,0.000000,-0.11526810,2026-03-26,2026-08-06,18,83,65,134,0.134328,0.062841,0.067928,0.018093,4,0.6471878969857952,0.8183393001501328,0.6299803672479501,E 常规,3056,1
W1,104.28.119.144,42,5,2,2,2,457,378,44648.6349063730,-5146.5291863624,-5146.5291863624,0.014999999664723873,0.154545396566391,45823.1977,42621.9616,5001.0645,466,378,-0.10913827,-0.35134684,-0.08290937,-0.10913827,-5001.0645,45823.1977,OK,0.0000,199794.7496,-194793.6851,-4.25098410,98.3330,112.7565,13.2303,104.1888,33.7910,954.6500,7.8750,77.1959,101.3378,10.3783,25.2762,119.3503,261.7596,521.911,784.2189,18.8058,-5.1891,20.648356,31.026039,3.890348,27,90,1,7,0.09770953,0.10913827,0.35134684,0E-8,0.000000,0.930139,0.004292,-0.26843747,2026-03-27,2026-08-03,48,148,140,130,0.369231,0.761768,0.785046,0.325698,4,0.6470724102090311,0.12437925857489318,0.6394502829426031,E 常规,3057,1
W1,113.185.46.165,21,6,1,3,3,506,341,46384.5266264158,-3992.2713963283,-3992.2713963283,0.0037175000179558992,1.0,46384.5266,42166.7820,3992.2714,506,341,-0.08606903,-0.38774961,-0.05884078,-0.08606903,-3992.2714,46384.5266,OK,0.0000,198757.5011,-194765.2297,-4.19892675,91.6690,123.6563,11.7075,210.1195,35.3298,2441.2909,17.9474,159.9949,88.2669,5.1891,15.5674,85.0515,287.9355,471.244,811.4546,12.9729,-3.8919,30.271144,52.125137,5.888512,28,75,1,9,0.08278360,0.08606903,0.38774961,0E-8,0.000000,0.909070,0.049407,-0.32890884,2026-03-26,2026-07-14,19,113,97,111,0.171171,1.812626,1.745354,0.275945,4,0.646956923432267,0.1807368056357547,0.643145859799053,E 常规,3058,1
W1,49.230.145.144,12,5,0,4,4,276,251,42152.7211781774,7951.6639049431,7949.0119572528,0.010149000212550163,0.9222221374511719,52685.2283,46207.8870,-9626.8031,351,251,0.18272300,-0.59149913,0.18573129,0.18267267,9626.8031,52685.2283,OK,2.6519,185027.2169,-194656.6719,-3.69471061,150.1004,184.0952,-38.3538,-802.2336,-192.5361,4390.4357,20.9167,9.7105,159.0343,21.0062,105.031,210.062,385.4125,408.7806,613.1709,84.0248,0.0,3.892,5.838,1.429106,20,49,1,6,0.00387053,-0.18272300,0.59149913,0.00005739,0.095726,0.877056,0.034188,-0.77723043,2026-03-27,2026-08-02,12,50,43,129,0.093023,0.061059,0.064693,0.012902,4,0.646841436655503,0.9817530892712785,0.6848365862108788,E 常规,3059,1
W1,49.230.47.94,9,5,0,2,2,1472,709,43448.7906284096,3458.9137522256,3456.4938383506,0.008489299565553665,0.6874995231628418,43448.7906,40054.7779,-3458.9138,1472,709,0.07960898,,0.07960898,0.07955328,3458.9138,43448.7906,OK,2.4199,191146.3389,-194607.6726,-4.47901241,29.5168,56.4948,-4.8786,-384.3238,-23.6912,4827.6434,78.7778,,29.5168,2.1082,4.2165,29.5153,63.2471,88.546,514.7698,4.2165,-2.1082,21.000002,122.085394,7.000362,29,81,1,11,0E-8,-0.07960898,,0.00006042,0.009239,0.921885,0.000000,,2026-04-04,2026-06-14,9,146,88,72,0.125000,,,0.000000,4,0.6467259498787389,0.8865919852176926,0.6175077953574316,E 常规,3060,1
W1,103.199.33.36,57,5,2,3,3,915,711,46124.4809620488,-8381.7267428451,-8381.7267428451,0.026851899921894073,1.0,48096.3558,43187.3134,7996.4328,941,711,-0.16625860,-0.27424415,-0.13534553,-0.16625860,-7996.4328,48096.3558,OK,0.0000,202556.9671,-194560.5343,-4.04522403,51.1120,60.7417,11.2467,173.8355,38.0783,1045.5730,15.4565,181.4280,42.3947,5.1431,12.9729,51.4311,102.7406,222.4143,513.703,10.5327,-2.5716,17.144583,39.598284,3.939915,30,106,1,8,0.22255852,0.16625860,0.27424415,0E-8,0.000000,0.897933,0.107333,-0.13889862,2026-03-22,2026-08-06,46,210,167,138,0.333333,4.279501,3.549620,0.741862,4,0.6466104631019748,0.04838895946414135,0.6550409978057512,E 常规,3061,1
W1,49.48.233.59,60,14,3,9,9,1585,948,45868.8642566579,-247.0099596799,-405.8507415474,0.012292900122702122,0.44579729437828064,46015.9076,41616.5784,331.0347,1590,948,-0.00719392,0.17139127,-0.05151536,-0.01064579,-331.0347,46015.9076,OK,158.8408,194727.6454,-194555.4514,-4.22800421,28.9408,43.8993,0.3492,6.0188,1.0093,836.6529,17.2364,59.8009,25.6551,4.2012,10.5031,21.0824,72.4714,126.0372,229.7345,10.5031,-2.1082,12.0,21.873021,2.755456,29,128,1,11,0.19883411,0.00719392,-0.17139127,0.00381677,0.237547,0.904395,0.107547,0.22290663,2026-03-22,2026-07-12,55,328,252,113,0.486726,2.330954,2.066315,0.662780,4,0.6464949763252108,0.5573391846633561,0.6404896639334796,E 常规,3062,1
W1,103.199.33.54,61,10,1,5,5,1095,814,55546.0655028362,-5281.2306179195,-5281.2306179195,0.02033899910748005,0.1756756454706192,55572.0112,51032.2729,5307.1763,1096,814,-0.09550089,0.26767481,-0.12943273,-0.09550089,-5307.1763,55572.0112,OK,0.0000,199795.3885,-194488.2122,-3.49975119,50.7044,62.6932,6.5199,136.0814,20.9770,1424.9234,20.8718,84.7944,48.8688,2.6176,12.8578,26.176,78.5279,131.6586,258.1778,10.3783,-2.5716,10.239619,20.07952,3.943483,29,124,1,9,0.08544749,0.09550089,-0.26767481,0E-8,0.000000,0.918309,0.044708,0.39710754,2026-03-23,2026-08-05,39,253,209,136,0.286765,1.735146,1.672329,0.284825,4,0.6463794895484467,0.1544058205335489,0.702275089502252,E 常规,3063,1
W1,103.199.33.181,67,11,0,5,5,1225,728,45100.3505412812,-966.1684351780,-966.1684351780,0.019607799127697945,0.4953846037387848,45100.3505,41255.6801,966.1684,1225,728,-0.02142264,-0.17757629,-0.00826240,-0.02142264,-966.1684,45100.3505,OK,0.0000,195376.4842,-194410.3158,-4.31061651,36.8166,56.6699,1.3272,18.5802,4.3133,867.3144,14.0000,58.4251,35.7037,7.8528,15.4293,51.4311,102.3478,129.7286,257.1553,13.088,-5.2663,8.407927,16.666665,2.386146,29,101,1,12,0.07772685,0.02142264,0.17757629,0E-8,0.000000,0.914753,0.000000,-0.16931389,2026-03-22,2026-08-04,52,224,192,136,0.382353,1.636388,1.586923,0.259090,4,0.6462640027716826,0.46598914424298415,0.6334449705508719,E 常规,3064,1
W1,122.11.246.140,22,5,1,3,3,716,664,47918.7676394749,7749.2890982477,7693.0877518692,0.02465744875371456,0.9641025066375732,47918.7676,43355.7067,-7749.2891,716,664,0.16171720,0.09924140,0.16972003,0.16054436,7749.2891,47918.7676,OK,56.2013,186573.6924,-194379.1829,-4.05643117,66.9257,65.2947,-11.6706,-309.9716,-51.3198,1916.7507,26.5600,81.2113,65.4509,8.5208,47.7164,77.5392,102.2495,166.3617,361.1226,34.0687,0.0,3.486465,7.568099,1.402571,29,88,1,3,0.11354964,-0.16171720,-0.09924140,0.00129628,0.091620,0.904775,0.146648,-0.07047862,2026-03-27,2026-07-27,25,151,118,123,0.203252,1.240798,1.213456,0.378499,4,0.6461485159949186,0.9726296339069177,0.6535396697078184,E 常规,3065,1
W1,115.76.48.84,10,5,1,2,2,1200,607,44561.1630158534,-2163.7137584120,-2163.7137584120,0.09203484654426575,1.0,44561.1630,41139.3193,2163.7138,1200,607,-0.04855604,-0.68992772,-0.03994065,-0.04855604,-2163.7138,44561.1630,OK,0.0000,196519.7176,-194356.0039,-4.36155591,37.1343,67.7748,3.5646,74.6108,13.1134,1536.5918,20.9310,13.7359,38.0039,5.1431,12.8578,33.4357,79.7182,144.4591,444.8788,10.5327,-2.5716,11.235163,34.600001,2.888083,29,93,1,14,0.01325471,0.04855604,0.68992772,0E-8,0.000000,0.923210,0.000000,-0.64998707,2026-03-27,2026-08-03,29,165,116,130,0.223077,0.361435,0.369899,0.044182,4,0.6460330292181545,0.3222081071717288,0.6282480655964892,E 常规,3066,1
W1,49.237.202.252,8,5,1,2,2,825,734,49704.9173949196,-4541.6316557625,-4541.6316557625,0.07336710393428802,0.15058591961860657,49704.9174,41525.1919,4541.6317,825,734,-0.09137188,0.77469756,-0.10330193,-0.09137188,-4541.6317,49704.9174,OK,0.0000,198801.3427,-194259.7111,-3.90825941,60.2484,56.5738,6.1875,504.6257,25.5148,5522.7686,81.5556,42.2112,60.6051,20.439,20.7715,30.6585,105.4118,316.2355,632.4711,20.7715,0.0,15.224527,30.449054,2.900538,29,93,1,7,0.01358776,0.09137188,-0.77469756,0E-8,0.000000,0.835434,0.203636,0.87799949,2026-04-09,2026-08-06,9,178,94,120,0.075000,0.696495,0.700619,0.045293,4,0.6459175424413904,0.16630095854024715,0.6650883473842245,E 常规,3067,1
W1,103.199.68.237,16,5,2,4,4,621,611,50131.0280833204,3135.4046396718,3135.4046396718,0.007464600261300802,0.20092558860778809,50131.0281,43563.2133,-3135.4046,621,611,0.06254419,0.09842688,0.05409232,0.06254419,3135.4046,50131.0281,OK,0.0000,191026.2707,-194161.6753,-3.87308385,80.7263,71.2982,-5.1316,-223.9575,-27.0294,3580.7877,43.6429,82.3871,80.3448,51.4311,51.4311,51.6356,263.3173,263.3173,276.4831,51.4311,0.0,5.119809,5.3758,1.569602,27,61,1,5,0.19063849,-0.06254419,-0.09842688,0E-8,0.000000,0.868987,0.048309,0.04433456,2026-03-23,2026-08-06,14,116,68,137,0.102190,1.025419,1.020573,0.635462,4,0.6458020556646265,0.853100819956115,0.6687839242406745,E 常规,3068,1
W1,49.230.44.128,13,5,1,1,1,879,346,49563.5047772086,-2541.0255646010,-2572.6785326858,0.012578600086271763,0.07798878848552704,49563.5048,46450.0929,2541.0256,879,346,-0.05126808,0.02429467,-0.05146741,-0.05190671,-2541.0256,49563.5048,OK,31.6530,196664.4497,-194155.0771,-3.91729919,56.3862,134.2488,7.3440,231.0023,31.7628,4505.7732,31.4545,4.3467,58.2251,2.0771,4.1543,12.4629,207.7145,420.1239,630.1859,4.1543,-2.0771,101.130136,151.695207,13.573014,26,63,1,10,0.00263099,0.05126808,-0.02429467,0.00068144,0.173834,0.937183,0.002275,0.07576208,2026-04-02,2026-07-21,11,80,61,111,0.099099,0.074653,0.077088,0.008770,4,0.6456865688878624,0.30915810139739,0.6638179928398198,E 常规,3069,1
W1,182.232.89.224,10,5,3,4,4,690,265,42419.7474585820,13805.9515302134,13804.3031078053,0.02338625118136406,0.5635964870452881,42419.7475,39207.4617,-13805.9515,690,265,0.32546048,,0.32546048,0.32542162,13805.9515,42419.7475,OK,1.6484,180139.4236,-193947.0235,-4.57209284,61.4779,147.9527,-52.0979,-1380.5952,-255.6658,4241.9747,26.5000,,61.4779,4.2012,8.4025,33.2343,176.0718,241.5713,630.1859,6.3019,-4.2012,28.749998,74.999997,7.316638,20,51,1,10,0E-8,-0.32546048,,0.00004204,0.041739,0.924274,0.000000,,2026-03-21,2026-06-30,10,54,44,102,0.098039,,,0.000000,4,0.6455710821110983,0.9976902644647188,0.6081533664395427,E 常规,3070,1
W1,103.199.57.84,50,8,1,4,4,905,802,43285.4460020627,386.8294947042,386.8294947042,0.02334665134549141,0.5075757503509521,45361.1037,40477.6544,-101.4266,913,802,0.00223598,-0.20167834,0.01304535,0.00223598,101.4266,45361.1037,OK,0.0000,193800.1341,-193901.5607,-4.27462175,49.6836,50.4709,-0.1265,-2.6691,-0.5338,1193.7133,21.1053,57.0879,49.3443,10.4704,30.9813,52.6635,124.4112,142.3122,259.4572,25.9457,-2.5716,4.593482,8.37463,1.603662,27,90,1,8,0.05034084,-0.00223598,0.20167834,0E-8,0.000000,0.892343,0.014239,-0.21472370,2026-03-22,2026-08-05,38,190,152,137,0.277372,1.156930,1.149030,0.167803,4,0.6454555953343342,0.612426377179813,0.6362166531932094,E 常规,3071,1
W1,49.230.91.99,8,5,2,2,2,1647,589,44521.8559013116,-2977.7237149206,-2979.2427436579,0.07954980432987213,0.9772151708602905,44521.8559,41440.5517,2977.7237,1647,589,-0.06688229,-0.00437019,-0.25627460,-0.06691641,-2977.7237,44521.8559,OK,1.5190,196855.9276,-193879.7230,-4.35470892,27.0321,70.3575,5.0556,425.3891,25.2349,6360.2651,84.1429,21.5957,113.9016,2.0204,10.1018,14.3073,40.8781,204.3903,258.3911,10.1018,-2.0439,20.233005,25.578646,2.675961,20,73,1,8,0.75184197,0.06688229,0.00437019,0.00003666,0.008257,0.930791,0.000000,0.25190441,2026-04-04,2026-08-05,7,118,69,124,0.056452,0.189600,0.798893,2.506140,4,0.6453401085575702,0.2444855064095161,0.627901605266197,E 常规,3072,1
W1,42.113.248.233,38,5,0,2,2,575,437,41692.7908435638,7353.3194440985,7353.3194440985,0.01388890016824007,0.2168605625629425,41692.7908,39045.0253,-7353.3194,575,437,0.17636909,-0.07500401,0.32794733,0.17636909,7353.3194,41692.7908,OK,0.0000,186506.0602,-193859.3796,-4.64970984,72.5092,89.3479,-16.8268,-262.6186,-58.3597,1489.0282,15.6071,56.8246,86.9873,5.4549,25.8178,77.1466,180.0087,257.1553,258.1778,19.0295,-5.1431,9.960398,10.000001,2.808499,27,86,1,8,0.37617009,-0.17636909,0.07500401,0E-8,0.000000,0.936493,0.092174,-0.40295135,2026-03-25,2026-08-02,28,126,112,131,0.213741,0.653251,0.783688,1.253900,4,0.6452246217808061,0.9794433537359972,0.600993186280171,E 常规,3073,1
W1,49.48.233.13,67,14,1,3,3,1831,1344,47102.4000380486,-5312.6191261674,-5367.6580644286,0.009414199739694595,0.7535133361816406,47126.5572,41989.1751,5332.6800,1837,1344,-0.11315658,-0.04426508,-0.12139730,-0.11432448,-5332.6800,47126.5572,OK,55.0389,199068.4152,-193790.7741,-4.11213519,25.6541,31.2419,3.9678,90.3844,10.4768,798.7552,22.7797,76.2871,23.7671,2.1082,4.6381,20.7715,79.6451,126.0372,210.062,3.3732,-2.0771,27.174189,45.290315,5.531138,29,152,1,9,0.10683893,0.11315658,0.04426508,0.00131079,0.049428,0.890988,0.019597,0.07713222,2026-03-22,2026-07-11,59,509,369,112,0.526786,3.209773,2.973683,0.356130,4,0.645109135004042,0.11721907841552143,0.6479963044231436,E 常规,3074,1
W1,1.46.27.176,7,5,1,2,2,897,342,47941.0150453632,-1320.8002228011,-1588.9220803043,0.018164999783039093,0.41189417243003845,47941.0150,44225.8479,1320.8002,897,342,-0.02755053,-0.05428890,0.18420131,-0.03314327,-1320.8002,47941.0150,OK,268.1219,194809.3503,-193756.6719,-4.04156382,53.4459,129.3153,3.8620,146.7556,11.1932,5326.7794,38.0000,65.8918,21.4140,10.1018,10.2195,30.6585,183.9513,292.7887,613.1709,10.2195,-10.1275,28.649963,60.000001,5.229793,27,80,1,8,0.88788481,0.02755053,0.05428890,0.00606256,0.455518,0.922505,0.000000,-0.23849022,2026-04-14,2026-08-06,9,118,82,115,0.078261,3.077042,1.232868,2.959616,4,0.644993648227278,0.427532047580552,0.6540016168148747,E 常规,3075,1
W1,125.235.172.251,16,5,3,4,4,452,365,41804.8219526884,3702.1291169779,3702.1291169779,0.03208420053124428,0.24264703691005707,41804.8220,39600.0436,-3702.1291,452,365,0.08855747,-0.50000000,0.08865199,0.08855747,3702.1291,41804.8220,OK,0.0000,189957.5919,-193659.7211,-4.63247329,92.4885,108.4933,-10.1428,-264.4378,-47.4632,2986.0587,26.0714,3.3563,92.8847,7.8528,23.7369,39.2639,209.4076,523.5191,1308.7977,15.7056,-2.6176,22.055071,55.137676,3.896403,22,55,1,8,0.00016057,-0.08855747,0.50000000,0E-8,0.000000,0.947260,0.190266,-0.58865199,2026-03-25,2026-07-16,14,78,62,114,0.122807,0.036134,0.036289,0.000535,4,0.6448781614505139,0.8997574777687954,0.6028409747083959,E 常规,3076,1
W1,113.185.82.2,18,6,1,4,4,760,431,42412.8395987265,3426.2199870630,3426.2199870630,0.007732800208032131,0.7675065994262695,42412.8396,39566.9293,-3426.2200,760,431,0.08078261,0.95000000,0.08065031,0.08078261,3426.2200,42412.8396,OK,0.0000,190034.7069,-193460.9269,-4.56137643,55.8064,91.8026,-7.9495,-263.5554,-20.6399,3262.5261,33.1538,6.4544,55.8714,2.6176,25.7155,51.8914,155.6743,263.3173,503.8664,18.162,-2.6176,10.239619,19.593853,2.170142,30,85,1,8,0.00015218,-0.08078261,-0.95000000,0E-8,0.000000,0.932900,0.001316,0.86934969,2026-03-26,2026-07-08,13,166,98,105,0.123810,0.115523,0.115658,0.000507,4,0.6447626746737498,0.8885552604226816,0.6079223928860146,E 常规,3077,1
W1,49.49.225.131,27,6,2,2,2,936,446,41279.8681986102,8182.7552524512,8048.1500309522,0.010496900416910648,0.4678570032119751,41279.8682,39321.9967,-8182.7553,936,446,0.19822629,0.37818182,0.19773489,0.19496550,8182.7553,41279.8682,OK,134.6052,185116.9678,-193434.3283,-4.68592408,44.1024,88.1659,-18.3470,-282.1640,-67.0718,1423.4437,15.3793,4.8876,45.0903,1.0503,3.3013,11.5744,84.0248,147.0434,630.1859,2.1006,-1.0503,44.540419,190.88751,13.358918,28,82,1,8,0.00272323,-0.19822629,-0.37818182,0.00342315,0.133333,0.952571,0.002137,0.18044692,2026-03-22,2026-07-12,29,122,112,113,0.256637,0.108396,0.110824,0.009077,3,0.6446471878969858,0.9860261000115487,0.5961427416560804,E 常规,3078,1
W1,113.185.77.248,27,5,0,4,4,809,479,42628.9175318856,2359.4128540173,2359.4128540173,0.010837700217962265,0.6327270269393921,42628.9175,40103.0071,-2359.4129,809,479,0.05534771,-0.05668498,0.05917909,0.05534771,2359.4129,42628.9175,OK,0.0000,190975.4979,-193334.9108,-4.53529956,52.6933,83.7224,-4.9257,-84.2647,-18.7255,1522.4613,17.1071,24.3043,54.8858,4.0588,10.3271,36.1897,94.1188,257.1553,819.6243,7.7837,-2.5946,24.900994,79.366273,5.102429,27,79,1,8,0.03306794,-0.05534771,0.05668498,0E-8,0.000000,0.940747,0.000000,-0.11586408,2026-03-26,2026-07-31,28,126,106,128,0.218750,0.442816,0.461241,0.110226,4,0.6445317011202217,0.8345074488971013,0.6100011548677676,E 常规,3079,1
W1,103.199.33.162,53,9,2,4,4,1124,984,44399.2005311190,-585.0767367456,-585.0767367456,0.009085699915885925,0.3674997389316559,44399.2005,40608.9718,585.0767,1124,984,-0.01317764,-0.45395800,-0.01158535,-0.01317764,-585.0767,44399.2005,OK,0.0000,193910.0132,-193324.9365,-4.35424364,39.5011,41.2693,0.5946,13.2972,2.5888,1009.0727,22.3636,26.6353,39.5701,12.8578,49.2969,51.4311,51.8914,77.8372,262.2018,26.176,-2.5946,1.578946,5.318829,0.801289,29,105,1,8,0.00359944,0.01317764,0.45395800,0E-8,0.000000,0.914633,0.032029,-0.44237265,2026-03-23,2026-07-22,44,226,177,122,0.360656,0.673118,0.674294,0.011998,4,0.6444162143434576,0.515301997921238,0.6270931978288486,E 常规,3080,1
W1,113.185.42.147,17,5,0,2,2,381,261,43537.6931989436,4582.9934113938,4582.9934113938,0.010294600389897823,0.8561397790908813,43607.7466,39500.8463,-4605.0473,387,261,0.10560159,-0.00671450,0.10608827,0.10560159,4605.0473,43607.7466,OK,0.0000,188638.0282,-193243.0755,-4.43139328,112.6815,151.3442,-17.6439,-242.3709,-42.2481,2295.1446,13.7368,9.9024,117.9880,5.1891,39.2639,130.3043,259.4572,514.3069,817.9308,25.7155,-5.1431,13.098711,20.831607,2.869848,29,60,1,10,0.00431449,-0.10560159,0.00671450,0E-8,0.000000,0.905822,0.087855,-0.11280278,2026-03-29,2026-08-03,19,109,96,128,0.148438,0.083927,0.087879,0.014382,4,0.6443007275666937,0.9241251876660123,0.6195865573391847,E 常规,3081,1
W1,103.199.33.62,40,6,1,2,2,624,335,43591.2537952283,4565.2661650033,4565.2661650033,0.009781650267541409,0.5,43591.2538,39881.0297,-4565.2662,624,335,0.10472895,-0.88235294,0.11022557,0.10472895,4565.2662,43591.2538,OK,0.0000,188586.3671,-193151.6333,-4.43097219,69.8578,119.0478,-13.6277,-152.1755,-33.8168,1453.0418,11.1667,13.4109,71.5344,2.5716,12.9089,51.5333,103.7829,147.849,1316.5963,7.8416,-2.5716,11.453273,101.991452,5.411603,28,84,1,8,0.00553772,-0.10472895,0.88235294,0E-8,0.000000,0.914886,0.000000,-0.99257851,2026-03-23,2026-07-24,30,135,126,124,0.241936,0.187475,0.191974,0.018459,4,0.6441852407899296,0.9230858066751357,0.6191246102321284,E 常规,3082,1
W1,113.185.76.108,26,6,1,3,3,876,490,44710.7094631541,647.1246799207,647.1246799207,0.0071137999184429646,0.24540400505065918,44710.7095,40218.2277,-647.1247,876,490,0.01447359,-0.19300099,0.02065069,0.01447359,647.1247,44710.7095,OK,0.0000,192477.3107,-193124.4354,-4.31942230,51.0396,82.0780,-1.3207,-24.8894,-5.0955,1719.6427,18.8462,25.8535,52.5642,5.2352,13.088,63.2536,130.8298,182.7482,261.7596,12.9089,-5.1891,13.96306,20.0,3.899733,27,80,1,8,0.02891198,-0.01447359,0.19300099,0E-8,0.000000,0.899521,0.000000,-0.21365168,2026-03-24,2026-08-04,26,127,112,134,0.194030,0.491846,0.506538,0.096373,4,0.6440697540131655,0.6798706548100243,0.629633906917658,E 常规,3083,1
W1,113.185.73.248,32,9,0,5,5,830,665,49232.8888446249,2451.2979664549,2451.2979664549,0.0266961008310318,0.5,49264.4770,41241.6692,-2470.6165,834,665,0.05015006,0.12644899,0.03968243,0.05015006,2470.6165,49264.4770,OK,0.0000,190640.8367,-193111.4532,-3.91989249,59.0701,62.0175,-3.7152,-79.6973,-14.5330,1589.1767,21.4516,17.5320,87.5175,5.137,12.8578,38.9186,79.0091,180.0087,1308.7977,10.2862,-2.5716,14.0,101.790437,4.594119,29,90,1,8,0.12064134,-0.05015006,-0.12644899,0E-8,0.000000,0.837148,0.044365,0.08676656,2026-03-25,2026-08-05,31,170,135,134,0.231343,0.200325,0.296799,0.402138,4,0.6439542672364015,0.8219193902298186,0.6623166647418871,E 常规,3084,1
W1,149.22.87.41,8,7,0,2,2,738,391,50949.1921303440,-6557.3767530059,-6903.6866024042,0.0032119499519467354,0.018958499655127525,50949.1921,43424.0492,6557.3768,738,391,-0.12870423,-0.43865865,-0.02844699,-0.13550139,-6557.3768,50949.1921,OK,346.3098,199213.5440,-193002.4771,-3.78813616,69.0368,111.0589,16.7708,437.1585,42.3057,3396.6128,26.0667,84.7086,65.1388,3.3272,8.3181,41.5904,172.2653,344.5306,851.3536,8.3181,-3.3006,41.419465,102.349731,8.299609,28,92,1,13,0.24440370,0.12870423,0.43865865,0.00797507,0.798916,0.852301,0.033875,-0.41021166,2026-04-03,2026-07-21,15,155,114,110,0.136364,1.300433,1.227006,0.814679,4,0.6438387804596374,0.09146552719713592,0.6749047234091696,E 常规,3085,1
