table_schema,table_name,column_name,ordinal_position,data_type,column_type,is_nullable,column_default,column_comment,name_len,has_comment,n_occurrence_in_schema,n_tables_with_name,n_types_with_name,name_collision_class,in_bet01,in_bet02,n_columns_in_table,evidence_source,evidence_grade,economic_path_status,admit_to_risk_decision,deliverable_class,audit_rn,batch_id,run_id,snapshot_sync_time
ods_mariadb_2b,ods_a168_ipblacklist,ods_table_name,11,varchar,varchar(256),YES,,ODS表名,14,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1289,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_ipblacklist,sync_time,12,datetime,datetime,YES,,同步时间,9,1,130,130,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1290,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_iphistory,__source_pk,1,varchar,varchar(64),NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,11,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1291,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_iphistory,dt,2,date,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,2,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1292,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_iphistory,id,3,varchar,varchar(65533),YES,,source_type=int(8); ,2,1,64,64,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1293,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_iphistory,type,4,varchar,varchar(65533),YES,,source_type=varchar(4); ,4,1,20,20,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1294,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_iphistory,uid,5,varchar,varchar(65533),YES,,source_type=varchar(20); ,3,1,2,2,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1295,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_iphistory,ulv,6,varchar,varchar(65533),YES,,source_type=varchar(4); ,3,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1296,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_iphistory,ip,7,varchar,varchar(65533),YES,,source_type=varchar(16); ,2,1,10,10,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1297,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_iphistory,datetime,8,varchar,varchar(65533),YES,,source_type=datetime; ,8,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1298,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_iphistory,source_db,9,varchar,varchar(64),YES,,来源库,9,1,129,129,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1299,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_iphistory,source_table,10,varchar,varchar(128),YES,,来源表,12,1,129,129,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1300,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_iphistory,ods_table_name,11,varchar,varchar(256),YES,,ODS表名,14,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1301,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_iphistory,sync_time,12,datetime,datetime,YES,,同步时间,9,1,130,130,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1302,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,__source_pk,1,varchar,varchar(64),NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,11,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1303,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,dt,2,date,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,2,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1304,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,id,3,varchar,varchar(65533),YES,,source_type=int(11); 序號,2,1,64,64,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1305,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,gid,4,varchar,varchar(65533),YES,,source_type=int(11); 遊戲id,3,1,19,19,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1306,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,starttime,5,varchar,varchar(65533),YES,,source_type=datetime; 開始時間,9,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1307,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,min,6,varchar,varchar(65533),YES,,source_type=int(11); 最小值,3,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1308,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,max,7,varchar,varchar(65533),YES,,source_type=int(11); 最大值,3,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1309,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,percent,8,varchar,varchar(65533),YES,,source_type=int(11); 機率,7,1,2,2,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1310,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,frequency,9,varchar,varchar(65533),YES,,source_type=int(11); 次數,9,1,2,2,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1311,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,remaining,10,varchar,varchar(65533),YES,,source_type=int(11); ,9,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1312,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,status,11,varchar,varchar(65533),YES,,source_type=int(11); 狀態,6,1,38,38,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1313,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,operator,12,varchar,varchar(65533),YES,,source_type=int(11); 最後操作人,8,1,6,6,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1314,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,optime,13,varchar,varchar(65533),YES,,source_type=datetime; 最後操作時間,6,1,4,4,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1315,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,source_db,14,varchar,varchar(64),YES,,来源库,9,1,129,129,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1316,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,source_table,15,varchar,varchar(128),YES,,来源表,12,1,129,129,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1317,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,ods_table_name,16,varchar,varchar(256),YES,,ODS表名,14,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1318,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_jackpot,sync_time,17,datetime,datetime,YES,,同步时间,9,1,130,130,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1319,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_keyserver_command,__source_pk,1,varchar,varchar(64),NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,11,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1320,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_keyserver_command,dt,2,date,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,2,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1321,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_keyserver_command,id,3,varchar,varchar(65533),YES,,source_type=int(11); ,2,1,64,64,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1322,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_keyserver_command,time,4,varchar,varchar(65533),YES,,source_type=timestamp; ,4,1,12,12,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1323,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_keyserver_command,gameID,5,varchar,varchar(65533),YES,,source_type=int(11); ,6,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1324,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_keyserver_command,tableID,6,varchar,varchar(65533),YES,,source_type=int(11); ,7,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1325,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_keyserver_command,protocol,7,varchar,varchar(1048576),YES,,source_type=text; ,8,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1326,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_keyserver_command,data,8,varchar,varchar(1048576),YES,,source_type=text; ,4,1,5,5,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1327,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_keyserver_command,source_db,9,varchar,varchar(64),YES,,来源库,9,1,129,129,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1328,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_keyserver_command,source_table,10,varchar,varchar(128),YES,,来源表,12,1,129,129,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1329,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_keyserver_command,ods_table_name,11,varchar,varchar(256),YES,,ODS表名,14,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1330,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_keyserver_command,sync_time,12,datetime,datetime,YES,,同步时间,9,1,130,130,1,CROSS_TABLE_TYPE_UNIFORM,0,0,12,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1331,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,__source_pk,1,varchar,varchar(64),NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,11,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1332,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,dt,2,date,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,2,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1333,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,lacc01,3,varchar,varchar(65533),YES,,source_type=int(11); ,6,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1334,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,lacc02,4,varchar,varchar(65533),YES,,source_type=int(11); LV,6,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1335,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,lacc03,5,varchar,varchar(65533),YES,,source_type=int(11); ID,6,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1336,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,op_utp,6,varchar,varchar(65533),YES,,source_type=char(1); 操作者類型,6,1,3,3,1,CROSS_TABLE_TYPE_UNIFORM,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1337,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,lacc04,7,varchar,varchar(65533),YES,,source_type=int(11); OPLV,6,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1338,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,lacc05,8,varchar,varchar(65533),YES,,source_type=int(11); OPID,6,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1339,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,lacc06,9,varchar,varchar(65533),YES,,"source_type=decimal(15,4); 異動金額",6,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1340,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,lacc07,10,varchar,varchar(65533),YES,,source_type=datetime; 操作時間,6,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1341,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,lacc08,11,varchar,varchar(65533),YES,,source_type=varchar(20); 備註,6,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1342,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,lacc09,12,varchar,varchar(65533),YES,,"source_type=decimal(15,4); 異動前金額",6,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1343,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,lacc10,13,varchar,varchar(65533),YES,,source_type=int(11); upid,6,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1344,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,lacc11,14,varchar,varchar(65533),YES,,"source_type=decimal(15,4); 上層異動前金額",6,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1345,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,pointtype,15,varchar,varchar(65533),YES,,source_type=int(11); 0:現金;1:信用;,9,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1346,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,source_db,16,varchar,varchar(64),YES,,来源库,9,1,129,129,1,CROSS_TABLE_TYPE_UNIFORM,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1347,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,source_table,17,varchar,varchar(128),YES,,来源表,12,1,129,129,1,CROSS_TABLE_TYPE_UNIFORM,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1348,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,ods_table_name,18,varchar,varchar(256),YES,,ODS表名,14,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1349,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_age_cash_change,sync_time,19,datetime,datetime,YES,,同步时间,9,1,130,130,1,CROSS_TABLE_TYPE_UNIFORM,0,0,19,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1350,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_mem_change,__source_pk,1,varchar,varchar(64),NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,11,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1351,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_mem_change,dt,2,date,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,2,1,128,128,1,CROSS_TABLE_TYPE_UNIFORM,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1352,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_mem_change,lmc01,3,varchar,varchar(65533),YES,,source_type=int(11); ,5,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1353,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_mem_change,lmc02,4,varchar,varchar(65533),YES,,source_type=int(11); ID,5,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1354,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_mem_change,lmc03,5,varchar,varchar(65533),YES,,source_type=int(11); LV,5,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1355,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_mem_change,lmc04,6,varchar,varchar(65533),YES,,"source_type=enum(''add'',''edit'',''changestatus''); 類別(新增，修改）",5,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1356,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_mem_change,lmc05,7,varchar,varchar(65533),YES,,source_type=varchar(1000); 內容,5,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1357,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_mem_change,lmc06,8,varchar,varchar(65533),YES,,source_type=int(11); 操作者,5,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1358,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_mem_change,lmc07,9,varchar,varchar(65533),YES,,source_type=int(11); 操作者LV,5,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1359,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_mem_change,lmc08,10,varchar,varchar(65533),YES,,source_type=datetime; 異動時間,5,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1360,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_mem_change,lmc09,11,varchar,varchar(65533),YES,,source_type=varchar(1000); SQL,5,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1361,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
ods_mariadb_2b,ods_a168_log_mem_change,lmc10,12,varchar,varchar(65533),YES,,source_type=varchar(20); IP,5,1,1,1,1,UNIQUE_TO_ONE_TABLE,0,0,17,INFORMATION_SCHEMA.COLUMNS,OBSERVED,NOT_APPLICABLE,FALSE,DICTIONARY_METADATA,1362,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
