member_id,action_date,action_time,operator_id,operator_lv,grp_before,grp_after,max_hi_before,max_hi_after,n_grp_before,n_grp_after,direction,has_zero_group,is_baccarat_member,filter_rule_version,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_post,roi_non_post,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_post,avg_stake_non_post,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_post,hold_rate,hold_rate_post,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_post,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_post,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
149621012,2026-05-06,2026-05-06 13:55:08,54378,4,21,4,20000.00,10000.00,1,1,TIGHTEN,0,1,v2026-08-11,813.1192,813.1192,195.2084,4,4,-0.24007353,-0.24007353,,-0.24007353,-195.2084,813.1192,THIN_EXPOSURE,0.0000,7.8083,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,7.8083,7.8083,9.7604,10.7365,10.7365,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,46.8500,42.5825,148.3584,152.6259,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,187.4001,780.5945,195.2084,187.4001,7.8083,0.24007353,0.23047059,7.8083,187.4001,0.23047059,7.8083,7.8083,9.7604,10.7365,10.7365,187.4001,0.23047059,46.8500,42.5825,148.3584,152.6259,0.18245588,0.18770419,0.00960294,203.2798,203.2798,48.8021,65.0695,65.0695,271.0397,1.3333,203.2798,,88.2943,158.4387,318.2653,427.0584,427.0584,427.0584,158.4387,16.4257,2.695418,2.695418,1.283019,3,3,3,2,1.00000000,0.24007353,0.24007353,0E-8,0.000000,1.000000,0.000000,,2026-07-11,2026-07-24,3,3,3,14,0.214286,,1.000000,3.333333,3,0.6613756613756614,0.6049382716049383,0.6049382716049383,0.5414462081128748,0.5414462081128748,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.931,Z 证据不足 · 不动作,376,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
145725224,2026-03-21,2026-03-21 18:58:14,54378,4,"3,21","3,4",20000.00,10000.00,2,2,TIGHTEN,0,1,v2026-08-11,2568.4366,2359.1483,207.3698,39,33,-0.08073777,-0.25000000,0.00110807,-0.08073777,-207.3698,2568.4366,OK,0.0000,8.2948,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,8.2948,8.2948,10.3685,11.4053,11.4053,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,49.7688,45.2354,157.6011,162.1344,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,199.0750,2264.7824,207.3698,199.0750,8.2948,0.08073777,0.07750826,8.2948,199.0750,0.07750826,8.2948,8.2948,10.3685,11.4053,11.4053,199.0750,0.07750826,49.7688,45.2354,157.6011,162.1344,0.06136070,0.06312573,0.00322951,65.8573,71.4893,6.2839,51.8425,25.9212,642.1091,8.2500,209.2882,49.4652,10.7724,21.5448,107.484,203.134,209.2882,209.2882,21.5448,-10.7724,9.714112,9.714112,3.056769,7,5,4,6,0.32593869,0.08073777,0.25000000,0E-8,0.000000,0.918515,0.820513,-0.25110807,2026-04-03,2026-07-31,4,8,8,120,0.033333,4.231015,3.177902,1.086462,3,0.6631393298059964,0.6754850088183422,0.6754850088183422,0.5978835978835979,0.5978835978835979,0.0,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.3241326,E 常规,377,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
145725224,2026-03-21,2026-03-21 18:59:53,54378,4,"3,4",3,10000.00,5000.00,2,1,TIGHTEN,0,1,v2026-08-11,2568.4366,2359.1483,207.3698,39,33,-0.08073777,-0.25000000,0.00110807,-0.08073777,-207.3698,2568.4366,OK,0.0000,8.2948,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,8.2948,8.2948,10.3685,11.4053,11.4053,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,49.7688,45.2354,157.6011,162.1344,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,199.0750,2264.7824,207.3698,199.0750,8.2948,0.08073777,0.07750826,8.2948,199.0750,0.07750826,8.2948,8.2948,10.3685,11.4053,11.4053,199.0750,0.07750826,49.7688,45.2354,157.6011,162.1344,0.06136070,0.06312573,0.00322951,65.8573,71.4893,6.2839,51.8425,25.9212,642.1091,8.2500,209.2882,49.4652,10.7724,21.5448,107.484,203.134,209.2882,209.2882,21.5448,-10.7724,9.714112,9.714112,3.056769,7,5,4,6,0.32593869,0.08073777,0.25000000,0E-8,0.000000,0.918515,0.820513,-0.25110807,2026-04-03,2026-07-31,4,8,8,120,0.033333,4.231015,3.177902,1.086462,3,0.6631393298059964,0.6754850088183422,0.6754850088183422,0.5978835978835979,0.5978835978835979,0.0,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.3241326,E 常规,378,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151637812,2026-06-29,2026-06-29 15:52:39,56681,4,4,32,10000.00,200000.00,1,1,RELEASE,0,1,v2026-08-11,215.3038,215.3038,213.1508,2,2,-0.99000000,,-0.99000000,-1.00000000,-213.1508,215.3038,THIN_EXPOSURE,2.1530,10.6575,5.0000,95.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,10.6575,10.6575,10.6575,10.6575,10.6575,5.000000,5.000000,5.000000,5.000000,5.000000,95.000000,95.000000,95.000000,95.000000,95.000000,5.0,53.2877,48.2188,157.7100,162.779,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,202.4932,204.5386,210.9977,200.3402,8.5045,0.98000000,0.93050000,10.6575,200.3402,0.93050000,10.6575,10.6575,10.6575,10.6575,10.6575,200.3402,0.93050000,53.2877,48.2188,157.7100,162.779,0.73250000,0.75604313,0.03950000,107.6519,107.6519,106.5754,213.1508,213.1508,215.3038,2.0000,,107.6519,107.6519,107.6519,107.6519,107.6519,107.6519,107.6519,107.6519,-106.5754,1.0,1.0,1.0,1,1,1,1,0E-8,0.99000000,,0.01000000,1.000000,1.000000,0.000000,,2026-06-17,2026-06-17,1,1,1,1,1.000000,,,0.000000,3,0.6666666666666666,0.5202821869488536,0.5202821869488536,0.5061728395061729,0.5061728395061729,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,379,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151637812,2026-06-29,2026-06-29 15:54:06,56681,4,32,3,200000.00,5000.00,1,1,TIGHTEN,0,1,v2026-08-11,215.3038,215.3038,213.1508,2,2,-0.99000000,,-0.99000000,-1.00000000,-213.1508,215.3038,THIN_EXPOSURE,2.1530,10.6575,5.0000,95.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,10.6575,10.6575,10.6575,10.6575,10.6575,5.000000,5.000000,5.000000,5.000000,5.000000,95.000000,95.000000,95.000000,95.000000,95.000000,5.0,53.2877,48.2188,157.7100,162.779,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,202.4932,204.5386,210.9977,200.3402,8.5045,0.98000000,0.93050000,10.6575,200.3402,0.93050000,10.6575,10.6575,10.6575,10.6575,10.6575,200.3402,0.93050000,53.2877,48.2188,157.7100,162.779,0.73250000,0.75604313,0.03950000,107.6519,107.6519,106.5754,213.1508,213.1508,215.3038,2.0000,,107.6519,107.6519,107.6519,107.6519,107.6519,107.6519,107.6519,107.6519,-106.5754,1.0,1.0,1.0,1,1,1,1,0E-8,0.99000000,,0.01000000,1.000000,1.000000,0.000000,,2026-06-17,2026-06-17,1,1,1,1,1.000000,,,0.000000,3,0.6666666666666666,0.5202821869488536,0.5202821869488536,0.5061728395061729,0.5061728395061729,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,380,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
152813228,2026-07-13,2026-07-13 22:10:51,54378,4,21,4,20000.00,10000.00,1,1,TIGHTEN,0,1,v2026-08-11,213.5292,213.5292,213.5292,2,2,-1.00000000,-1.00000000,,-1.00000000,-213.5292,213.5292,THIN_EXPOSURE,0.0000,8.5412,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,8.5412,8.5412,10.6765,11.7441,11.7441,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,51.2470,46.579,162.2822,166.9502,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,204.9880,204.9880,213.5292,204.9880,8.5412,1.00000000,0.96000000,8.5412,204.9880,0.96000000,8.5412,8.5412,10.6765,11.7441,11.7441,204.9880,0.96000000,51.2470,46.579,162.2822,166.9502,0.76000000,0.78186125,0.04000000,106.7646,106.7646,106.7646,213.5292,213.5292,213.5292,2.0000,106.7646,,106.7646,106.7646,106.7646,106.7646,106.7646,106.7646,106.7646,-106.7646,1.0,1.0,1.0,1,1,1,1,1.00000000,1.00000000,1.00000000,0E-8,0.000000,1.000000,0.000000,,2026-07-10,2026-07-10,1,1,1,1,1.000000,,1.000000,3.333333,3,0.6701940035273368,0.455026455026455,0.455026455026455,0.5044091710758377,0.5044091710758377,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,381,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147286517,2026-03-25,2026-03-25 12:03:40,54378,4,21,4,20000.00,10000.00,1,1,TIGHTEN,0,1,v2026-08-11,15902.8808,14759.5835,213.6325,284,284,-0.01343357,,-0.01343357,-0.01343357,-213.6325,15902.8808,OK,0.0000,8.5453,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,8.5453,8.5453,10.6816,11.7498,11.7498,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,51.2718,46.6015,162.3607,167.031,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,205.0872,14169.2001,213.6325,205.0872,8.5453,0.01343357,0.01289623,8.5453,205.0872,0.01289623,8.5453,8.5453,10.6816,11.7498,11.7498,205.0872,0.01289623,51.2718,46.6015,162.3607,167.031,0.01020952,0.01050319,0.00053734,55.9961,51.9704,0.7522,21.3633,3.6833,1590.2881,28.4000,,55.9961,32.4408,43.2545,64.8817,106.7646,107.7238,213.5292,43.2545,0.0,2.490466,4.936582,1.294573,20,43,7,2,0E-8,0.01343357,,0E-8,0.000000,0.928108,0.084507,,2026-04-22,2026-07-01,10,58,42,71,0.140845,,,0.000000,4,0.671957671957672,0.8201058201058201,0.8201058201058201,0.7037037037037037,0.7037037037037037,0.11956521739130435,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.11048937,E 常规,382,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
148601162,2026-04-13,2026-04-13 19:19:02,54378,4,21,3,20000.00,5000.00,1,1,TIGHTEN,0,1,v2026-08-11,216.4886,216.4886,216.4886,4,4,-1.00000000,,-1.00000000,-1.00000000,-216.4886,216.4886,THIN_EXPOSURE,0.0000,8.6595,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,8.6595,8.6595,10.8244,11.9069,11.9069,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,51.9573,47.2246,164.5313,169.264,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,207.8291,207.8291,216.4886,207.8291,8.6595,1.00000000,0.96000000,8.6595,207.8291,0.96000000,8.6595,8.6595,10.8244,11.9069,11.9069,207.8291,0.96000000,51.9573,47.2246,164.5313,169.264,0.76000000,0.78186125,0.04000000,54.1222,54.1222,54.1222,216.4886,216.4886,216.4886,4.0000,,54.1222,32.4408,54.0681,75.8035,86.7252,86.7252,86.7252,54.0681,-54.0681,1.604,1.604,1.001,1,1,1,2,0E-8,1.00000000,,0E-8,0.000000,1.000000,0.000000,,2026-05-01,2026-05-01,1,1,1,1,1.000000,,,0.000000,3,0.673721340388007,0.455026455026455,0.455026455026455,0.5114638447971781,0.5114638447971781,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.931,Z 证据不足 · 不动作,383,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
149722839,2026-05-17,2026-05-17 04:05:17,54378,4,21,4,20000.00,10000.00,1,1,TIGHTEN,0,1,v2026-08-11,312.9643,302.1507,217.2638,7,7,-0.69421274,-1.00000000,-0.57785123,-0.69421274,-217.2638,312.9643,THIN_EXPOSURE,0.0000,8.6906,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,8.6906,8.6906,10.8632,11.9495,11.9495,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,52.1433,47.3937,165.1205,169.8702,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,208.5733,290.0647,217.2638,208.5733,8.6906,0.69421274,0.66644423,8.6906,208.5733,0.66644423,8.6906,8.6906,10.8632,11.9495,11.9495,208.5733,0.66644423,52.1433,47.3937,165.1205,169.8702,0.52760168,0.54277804,0.02776851,44.7092,43.1644,31.0377,72.4213,43.4528,104.3214,2.3333,86.2658,37.7831,21.6272,32.4408,75.4048,86.2369,86.2658,86.2658,32.4408,-21.6272,2.659172,2.659172,1.378176,4,5,1,2,0.27564100,0.69421274,1.00000000,0E-8,0.000000,0.965448,0.428571,-0.42214877,2026-05-22,2026-07-22,3,5,5,62,0.048387,2.283186,1.929487,0.918803,3,0.6754850088183422,0.5326278659611993,0.5326278659611993,0.5167548500881834,0.5167548500881834,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.70376985,Z 证据不足 · 不动作,384,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
146143933,2026-08-06,2026-08-06 13:54:50,54378,4,21,4,20000.00,10000.00,1,1,TIGHTEN,0,1,v2026-08-11,5670.9427,5163.3912,224.8898,51,51,-0.03965652,,-0.03965652,-0.03965652,-224.8898,5670.9427,OK,0.0000,8.9956,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,8.9956,8.9956,11.2445,12.3689,12.3689,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,53.9736,49.0572,170.9163,175.8326,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,215.8942,4956.8556,224.8898,215.8942,8.9956,0.03965652,0.03807025,8.9956,215.8942,0.03807025,8.9956,8.9956,11.2445,12.3689,12.3689,215.8942,0.03807025,53.9736,49.0572,170.9163,175.8326,0.03013895,0.03100589,0.00158626,111.1950,101.2430,4.4096,44.9780,28.1112,1134.1885,10.2000,,111.1950,89.7654,107.6519,109.2395,162.3298,215.3038,542.889,107.6519,0.0,2.0,5.043004,1.032912,8,8,1,2,0E-8,0.03965652,,0E-8,0.000000,0.910500,0.000000,,2026-03-27,2026-06-22,5,8,8,88,0.056818,,,0.000000,4,0.6772486772486772,0.7354497354497355,0.7354497354497355,0.6455026455026455,0.6455026455026455,0.043478260869565216,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.26073215,E 常规,385,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147727116,2026-04-30,2026-04-30 17:46:41,54378,4,21,3,20000.00,5000.00,1,1,TIGHTEN,0,1,v2026-08-11,1869.5846,1825.8888,226.0218,17,12,-0.12089415,,-0.12089415,-0.12089415,-226.0218,1869.5846,THIN_EXPOSURE,0.0000,9.0409,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9.0409,9.0409,11.3011,12.4312,12.4312,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,54.2452,49.3041,171.7766,176.7177,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216.9810,1752.8532,226.0218,216.9810,9.0409,0.12089415,0.11605838,9.0409,216.9810,0.11605838,9.0409,9.0409,11.3011,12.4312,12.4312,216.9810,0.11605838,54.2452,49.3041,171.7766,176.7177,0.09187955,0.09452245,0.00483577,109.9756,152.1574,18.8352,75.3406,22.6022,623.1949,4.0000,,109.9756,43.6958,66.1991,93.8367,203.6049,495.818,646.3428,66.1991,-43.6958,7.489797,9.763616,1.661284,9,8,2,4,0E-8,0.12089415,,0E-8,0.000000,0.976628,0.058824,,2026-03-25,2026-05-28,3,10,10,65,0.046154,,,0.000000,3,0.6790123456790124,0.6419753086419753,0.6419753086419753,0.5714285714285714,0.5714285714285714,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.5375131,Z 证据不足 · 不动作,386,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150439140,2026-08-04,2026-08-04 00:39:12,51807,5,350,21,50000.00,20000.00,1,1,TIGHTEN,0,1,v2026-08-11,10580.0000,8280.0000,252.5000,19,19,-0.02386578,,-0.02386578,-0.02386578,-252.5000,10580.0000,THIN_EXPOSURE,0.0000,7.5750,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,7.5750,7.5750,7.5750,7.5750,7.5750,3.000000,3.000000,3.000000,3.000000,3.000000,97.000000,97.000000,97.000000,97.000000,97.000000,5.0,37.8750,35.6697,214.6250,216.8303,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,244.9250,8031.6000,252.5000,244.9250,7.5750,0.02386578,0.02314981,7.5750,244.9250,0.02314981,7.5750,7.5750,7.5750,7.5750,7.5750,244.9250,0.02314981,37.8750,35.6697,214.6250,216.8303,0.02028592,0.02049436,0.00071597,556.8421,435.7895,13.2895,126.2500,22.9545,5290.0000,9.5000,,556.8421,100.0,400.0,950.0,1500.0,1774.9998,2000.0,200.0,0.0,4.437499,5.0,1.392105,9,10,2,2,0E-8,0.02386578,,0E-8,0.000000,0.782609,0.000000,,2026-06-04,2026-06-06,2,11,9,3,0.666667,,,0.000000,4,0.6807760141093474,0.781305114638448,0.781305114638448,0.6701940035273368,0.6701940035273368,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.4271721,Z 证据不足 · 不动作,387,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
145948246,2026-04-09,2026-04-09 21:58:56,55797,5,21,4,20000.00,10000.00,1,1,TIGHTEN,0,1,v2026-08-11,301.4253,301.4253,301.4253,1,1,-1.00000000,,-1.00000000,-1.00000000,-301.4253,301.4253,THIN_EXPOSURE,0.0000,12.0570,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,12.0570,12.0570,15.0713,16.5784,16.5784,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,72.3421,65.7525,229.0832,235.6728,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,289.3683,289.3683,301.4253,289.3683,12.0570,1.00000000,0.96000000,12.0570,289.3683,0.96000000,12.0570,12.0570,15.0713,16.5784,16.5784,289.3683,0.96000000,72.3421,65.7525,229.0832,235.6728,0.76000000,0.78186125,0.04000000,301.4253,301.4253,301.4253,301.4253,301.4253,301.4253,1.0000,,301.4253,301.4253,301.4253,301.4253,301.4253,301.4253,301.4253,301.4253,-301.4253,1.0,1.0,1.0,1,1,1,1,0E-8,1.00000000,,0E-8,0.000000,1.000000,0.000000,,2026-06-27,2026-06-27,1,1,1,1,1.000000,,,0.000000,3,0.6825396825396826,0.455026455026455,0.455026455026455,0.5149911816578483,0.5149911816578483,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.862,Z 证据不足 · 不动作,388,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
149364950,2026-04-30,2026-04-30 23:38:50,54378,4,21,3,20000.00,5000.00,1,1,TIGHTEN,0,1,v2026-08-11,710.3489,591.5363,320.8880,12,11,-0.45173295,0.01346154,-0.75012494,-0.45173295,-320.8880,710.3489,THIN_EXPOSURE,0.0000,12.8355,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,12.8355,12.8355,16.0444,17.6488,17.6488,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,77.0131,69.9981,243.8749,250.8899,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,308.0525,567.8748,320.8880,308.0525,12.8355,0.45173295,0.43366363,12.8355,308.0525,0.43366363,12.8355,12.8355,16.0444,17.6488,17.6488,308.0525,0.43366363,77.0131,69.9981,243.8749,250.8899,0.34331704,0.35319249,0.01806932,59.1957,53.7760,29.1716,106.9627,80.2220,236.7830,3.6667,39.6554,86.5522,10.6765,54.1762,107.4504,108.1362,108.1362,108.1362,32.3037,-10.6765,1.996008,1.996008,1.092652,4,4,3,3,0.39077694,0.45173295,-0.01346154,0E-8,0.000000,0.832740,0.416667,0.76358648,2026-04-30,2026-07-25,3,4,4,87,0.034483,0.458168,0.669903,1.302590,3,0.6843033509700176,0.5590828924162258,0.5590828924162258,0.5379188712522046,0.5379188712522046,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.56141412,Z 证据不足 · 不动作,389,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
149364966,2026-04-30,2026-04-30 23:37:52,54378,4,21,3,20000.00,5000.00,1,1,TIGHTEN,0,1,v2026-08-11,324.4085,324.4085,324.4085,1,1,-1.00000000,,-1.00000000,-1.00000000,-324.4085,324.4085,THIN_EXPOSURE,0.0000,12.9763,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,12.9763,12.9763,16.2204,17.8425,17.8425,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,77.8580,70.7661,246.5505,253.6424,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,311.4322,311.4322,324.4085,311.4322,12.9763,1.00000000,0.96000000,12.9763,311.4322,0.96000000,12.9763,12.9763,16.2204,17.8425,17.8425,311.4322,0.96000000,77.8580,70.7661,246.5505,253.6424,0.76000000,0.78186125,0.04000000,324.4085,324.4085,324.4085,324.4085,324.4085,324.4085,1.0000,,324.4085,324.4085,324.4085,324.4085,324.4085,324.4085,324.4085,324.4085,-324.4085,1.0,1.0,1.0,1,1,1,1,0E-8,1.00000000,,0E-8,0.000000,1.000000,0.000000,,2026-05-23,2026-05-23,1,1,1,1,1.000000,,,0.000000,3,0.6860670194003528,0.455026455026455,0.455026455026455,0.5185185185185185,0.5185185185185185,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.862,Z 证据不足 · 不动作,390,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151778470,2026-06-20,2026-06-20 14:12:23,40210,4,"124,59,1,2,3",1,5000.00,1000.00,5,1,TIGHTEN,0,1,v2026-08-11,2368.0650,1691.4750,338.2950,4,4,-0.14285714,,-0.14285714,-0.14285714,-338.2950,2368.0650,THIN_EXPOSURE,0.0000,13.5318,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,13.5318,13.5318,13.5318,13.5318,13.5318,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,67.6590,62.4585,270.6360,275.8365,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,324.7632,1623.8160,338.2950,324.7632,13.5318,0.14285714,0.13714286,13.5318,324.7632,0.13714286,13.5318,13.5318,13.5318,13.5318,13.5318,324.7632,0.13714286,67.6590,62.4585,270.6360,275.8365,0.11428571,0.11648181,0.00571429,592.0162,422.8687,84.5737,169.1475,169.1475,1184.0325,2.0000,,592.0162,507.4425,676.59,676.59,676.59,676.59,676.59,507.4425,-169.1475,1.0,1.0,0.875,2,2,1,1,0E-8,0.14285714,,0E-8,0.000000,0.714286,0.000000,,2026-06-19,2026-06-21,2,2,2,3,0.666667,,,0.000000,3,0.6878306878306878,0.6313932980599647,0.6313932980599647,0.5837742504409171,0.5837742504409171,,n_rounds>=30,568,185,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.931,Z 证据不足 · 不动作,391,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
