agent_level,agent_id,top_agent_id,parent_agent_id,is_test_line,n_bets_all,n_bets_prod,n_bets_testline,n_members_all,n_members_prod,active_days,first_seen,last_seen,own_share_pct_unw,own_share_pct_w,pct_complement,pct_top_bet23,stake,valid_bet,profit,rebate_cost,cost_complement_b,cost_ownshare_a,ngr,residual_b,residual_a,hold_rate,stake_testline_audit,profit_testline_audit,agent_status,agent_formula_version,audit_rn,batch_id
5,46823,29779,31825,0,3,3,0,1,1,1,2026-07-14,2026-07-14,96.000000,96.000000,4.000000,96.000000,11.0463,11.0463,-2.2093,0.0000,-0.0884,-2.1209,-2.2093,-2.1209,-0.0884,-0.20000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2251,1
5,55789,6349,55788,0,1,1,0,1,1,1,2026-07-30,2026-07-30,95.000000,95.000000,4.000000,96.000000,2.1353,2.1353,-2.1353,0.0000,-0.0854,-2.0285,-2.1353,-2.0499,-0.1068,-1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2252,1
5,49516,4202,28049,0,2,2,0,1,1,1,2026-04-09,2026-04-09,96.000000,96.000000,4.000000,96.000000,6.3247,6.3247,-2.1082,0.0000,-0.0843,-2.0239,-2.1082,-2.0239,-0.0843,-0.33333333,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2253,1
5,51180,5093,51179,0,114,114,0,1,1,5,2026-06-26,2026-06-30,0.000000,0.000000,4.000000,96.000000,477.8725,431.4684,-2.0660,0.0000,-0.0826,0.0000,-2.0660,-1.9833,-2.0660,-0.00432323,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2254,1
5,44258,4202,5059,0,1,1,0,1,1,1,2026-07-21,2026-07-21,96.000000,96.000000,4.000000,96.000000,2.0439,2.0439,-2.0439,0.0000,-0.0818,-1.9621,-2.0439,-1.9621,-0.0818,-1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2255,1
5,56884,4202,56882,0,2,2,0,1,1,1,2026-07-05,2026-07-05,94.000000,94.000000,4.000000,96.000000,6.1317,2.0439,-1.8395,0.0000,-0.0736,-1.7291,-1.8395,-1.7659,-0.1104,-0.30000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2256,1
5,56386,486,48965,0,1,1,0,1,1,1,2026-07-28,2026-07-28,0.000000,0.000000,4.000000,96.000000,1.6636,1.6636,-1.6636,0.0000,-0.0665,0.0000,-1.6636,-1.5971,-1.6636,-1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2257,1
5,55858,14037,47109,0,8,8,0,2,2,3,2026-06-23,2026-07-20,0.000000,0.000000,4.000000,96.000000,24.5763,24.1967,-1.2121,0.0000,-0.0485,0.0000,-1.2121,-1.1636,-1.2121,-0.04932019,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2258,1
5,53040,490,19096,0,27,27,0,1,1,2,2026-04-16,2026-06-16,95.000000,95.000000,4.000000,96.000000,59.9660,48.6748,-1.1053,0.0000,-0.0442,-1.0500,-1.1053,-1.0610,-0.0553,-0.01843138,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2259,1
5,43829,2904,24108,0,1222,1222,0,8,8,26,2026-03-22,2026-07-02,0.000000,0.000000,4.000000,96.000000,185463.1212,162133.3508,-0.3300,0.0000,-0.0132,0.0000,-0.3300,-0.3168,-0.3300,-0.00000178,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2260,1
5,56311,868,47834,0,2,2,0,2,2,2,2026-04-27,2026-07-08,96.000000,96.000000,4.000000,96.000000,4.2898,4.2898,-0.0192,0.0000,-0.0008,-0.0184,-0.0192,-0.0184,-0.0008,-0.00447199,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2261,1
5,55418,3164,55417,0,1,1,0,1,1,1,2026-06-19,2026-06-19,0.000000,0.000000,4.000000,96.000000,0.0045,0.0045,-0.0045,0.0000,-0.0002,0.0000,-0.0045,-0.0043,-0.0045,-1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2262,1
5,4970,141,4969,0,71,0,71,2,0,14,2026-03-23,2026-07-05,91.633803,91.916503,0.000000,100.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,1057.5826,96.9366,NO_PROD_ROWS,AG03-UNRESOLVED,2263,1
5,20387,4202,15799,0,1,1,0,1,1,1,2026-07-09,2026-07-09,0.000000,,4.000000,96.000000,10.2195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2264,1
5,22371,1180,22145,0,2,2,0,1,1,1,2026-07-30,2026-07-30,94.000000,94.000000,4.000000,96.000000,37.9021,37.9021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2265,1
5,28771,28767,28770,0,2,0,2,1,0,1,2026-05-23,2026-05-23,95.000000,95.000000,0.000000,100.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,51.8914,0.0000,NO_PROD_ROWS,AG03-UNRESOLVED,2266,1
5,30105,20926,20929,1,63,0,63,10,0,26,2026-03-23,2026-08-05,100.000000,100.000000,0.000000,100.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,1633.2052,-151.1275,TEST_LINE,AG03-UNRESOLVED,2267,1
5,44241,6095,11366,0,2,2,0,1,1,1,2026-07-14,2026-07-14,96.000000,96.000000,4.000000,96.000000,1.4373,1.4373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2268,1
5,45540,20936,20939,1,1182,0,1182,40,0,59,2026-03-22,2026-08-06,0.000000,0.000000,0.000000,100.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,1258130.6711,82097.3359,TEST_LINE,AG03-UNRESOLVED,2269,1
5,51526,20957,20960,0,10419,0,10419,1,0,5,2026-08-02,2026-08-06,100.000000,100.000000,0.000000,100.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,72.3117,-0.1390,NO_PROD_ROWS,AG03-UNRESOLVED,2270,1
5,51941,4331,51459,0,4,4,0,2,2,2,2026-07-26,2026-08-03,95.000000,95.000000,4.000000,96.000000,83.2947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2271,1
5,52693,486,47616,0,4,4,0,1,1,2,2026-07-15,2026-07-16,0.000000,0.000000,4.000000,96.000000,133.0893,133.0893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2272,1
5,53793,26133,42514,0,4,4,0,1,1,1,2026-05-30,2026-05-30,0.000000,0.000000,4.000000,96.000000,196.3672,196.3672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2273,1
5,54015,4331,51459,0,2,2,0,1,1,1,2026-08-03,2026-08-03,95.000000,95.000000,4.000000,96.000000,7.4912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2274,1
5,54080,486,24099,0,1,1,0,1,1,1,2026-04-16,2026-04-16,0.000000,,4.000000,96.000000,17.0271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2275,1
5,54406,4331,51459,0,2,2,0,1,1,1,2026-08-03,2026-08-03,95.000000,95.000000,4.000000,96.000000,7.4912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2276,1
5,54557,4331,51459,0,2,2,0,1,1,1,2026-08-03,2026-08-03,95.000000,95.000000,4.000000,96.000000,7.4912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2277,1
5,54967,433,23884,0,2,2,0,1,1,1,2026-04-06,2026-04-06,0.000000,,4.000000,96.000000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2278,1
5,55909,4314,55897,0,2,2,0,1,1,1,2026-07-06,2026-07-06,0.000000,0.000000,4.000000,96.000000,33.2723,33.2723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2279,1
5,55964,6095,54672,0,1,1,0,1,1,1,2026-04-06,2026-04-06,94.000000,,4.000000,96.000000,7.3462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2280,1
5,56032,6570,38734,0,1,1,0,1,1,1,2026-03-26,2026-03-26,94.000000,,4.000000,96.000000,8.1037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2281,1
5,56056,868,50517,0,1,1,0,1,1,1,2026-04-16,2026-04-16,95.000000,,4.000000,96.000000,21.5448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2282,1
5,56179,6570,38734,0,1,1,0,1,1,1,2026-04-22,2026-04-22,94.000000,,4.000000,96.000000,7.9428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2283,1
5,56215,29779,56214,0,4,4,0,2,2,2,2026-04-23,2026-04-25,95.500000,95.500000,4.000000,96.000000,22.7237,22.7237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2284,1
5,56416,49020,56412,0,1,1,0,1,1,1,2026-05-15,2026-05-15,96.000000,,4.000000,96.000000,53.6769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2285,1
5,56813,39213,56812,0,1,1,0,1,1,1,2026-06-23,2026-06-23,96.000000,,4.000000,96.000000,6.7659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2286,1
5,56842,6095,56841,0,2,2,0,1,1,1,2026-07-03,2026-07-03,95.000000,95.000000,4.000000,96.000000,7.1864,7.1864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2287,1
5,56854,433,56853,0,1,1,0,1,1,1,2026-06-30,2026-06-30,95.500000,,4.000000,96.000000,26.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2288,1
5,56890,935,55239,0,1,1,0,1,1,1,2026-08-02,2026-08-02,95.000000,,4.000000,96.000000,675.6757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2289,1
5,56951,38324,56948,0,3,3,0,1,1,2,2026-07-28,2026-07-29,96.000000,96.000000,4.000000,96.000000,13.1569,8.7713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2290,1
5,6894,5093,5096,0,1,1,0,1,1,1,2026-07-21,2026-07-21,95.000000,95.000000,4.000000,96.000000,0.0324,0.0324,0.0324,0.0000,0.0013,0.0307,0.0324,0.0311,0.0016,1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2291,1
5,52012,14037,45711,0,1,1,0,1,1,1,2026-07-07,2026-07-07,96.000000,96.000000,4.000000,96.000000,0.1622,0.1622,0.1622,0.0000,0.0065,0.1557,0.1622,0.1557,0.0065,1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2292,1
5,48860,1180,22145,0,3,3,0,1,1,1,2026-05-05,2026-05-05,94.000000,94.000000,4.000000,96.000000,15.5880,15.5880,0.1973,0.0000,0.0079,0.1855,0.1973,0.1894,0.0118,0.01265823,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2293,1
5,56817,26133,53246,0,44,44,0,1,1,1,2026-07-14,2026-07-14,95.000000,95.000000,4.000000,96.000000,253.6402,220.7609,0.2349,0.0000,0.0094,0.2231,0.2349,0.2255,0.0117,0.00092593,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2294,1
5,49072,34394,49071,0,8,8,0,3,3,3,2026-03-22,2026-07-13,95.000000,95.000000,4.000000,96.000000,40.4586,40.4586,0.2987,0.0000,0.0119,0.2838,0.2987,0.2868,0.0149,0.00738302,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2295,1
5,54191,54185,54190,0,18,18,0,2,2,4,2026-06-24,2026-06-27,96.000000,96.000000,4.000000,96.000000,13.3039,12.5436,0.3801,0.0000,0.0152,0.3649,0.3801,0.3649,0.0152,0.02857143,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2296,1
5,54456,486,50505,0,2,2,0,1,1,1,2026-05-07,2026-05-07,95.500000,95.500000,4.000000,96.000000,17.2265,17.2265,0.4307,0.0000,0.0172,0.4113,0.4307,0.4134,0.0194,0.02500000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2297,1
5,56518,44060,56517,0,9,9,0,5,5,4,2026-05-21,2026-07-07,94.000000,94.000000,4.000000,96.000000,2.2728,2.2728,0.6280,0.0000,0.0251,0.5903,0.6280,0.6029,0.0377,0.27630785,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2298,1
5,51454,486,36352,0,3,3,0,1,1,1,2026-04-30,2026-04-30,0.000000,0.000000,4.000000,96.000000,51.0812,34.0541,0.8514,0.0000,0.0341,0.0000,0.8514,0.8173,0.8514,0.01666667,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2299,1
5,56373,4331,4377,0,2,2,0,1,1,1,2026-07-09,2026-07-09,96.000000,96.000000,4.000000,96.000000,37.9018,0.0000,0.9475,0.0000,0.0379,0.9096,0.9475,0.9096,0.0379,0.02500000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2300,1
5,56102,38755,56101,0,1,1,0,1,1,1,2026-05-22,2026-05-22,93.250000,93.250000,4.000000,96.000000,1.1149,1.1149,1.1149,0.0000,0.0446,1.0397,1.1149,1.0703,0.0753,1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2301,1
5,56129,5447,5451,0,2,2,0,1,1,1,2026-05-26,2026-05-26,0.000000,0.000000,4.000000,96.000000,1.4011,1.4011,1.1935,0.0000,0.0477,0.0000,1.1935,1.1458,1.1935,0.85185185,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2302,1
5,56731,7886,56730,0,5,5,0,2,2,2,2026-07-28,2026-07-29,96.000000,96.000000,4.000000,96.000000,22.9966,8.6237,1.4373,0.0000,0.0575,1.3798,1.4373,1.3798,0.0575,0.06250000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2303,1
5,29490,4331,29132,0,12,12,0,1,1,1,2026-04-10,2026-04-10,96.000000,96.000000,4.000000,96.000000,458.7342,458.7342,1.6238,0.0000,0.0650,1.5589,1.6238,1.5589,0.0650,0.00353982,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2304,1
5,47531,486,24099,0,1,1,0,1,1,1,2026-07-23,2026-07-23,0.000000,0.000000,4.000000,96.000000,1.6636,1.6636,1.6636,0.0000,0.0665,0.0000,1.6636,1.5971,1.6636,1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2305,1
5,50844,486,50505,0,2,2,0,1,1,1,2026-04-03,2026-04-03,95.500000,95.500000,4.000000,96.000000,68.1083,68.1083,1.7027,0.0000,0.0681,1.6261,1.7027,1.6346,0.0766,0.02500000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2306,1
5,56064,486,56063,0,5,5,0,1,1,1,2026-04-15,2026-04-15,96.000000,96.000000,4.000000,96.000000,102.1624,68.1083,1.7027,0.0000,0.0681,1.6346,1.7027,1.6346,0.0681,0.01666667,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2307,1
5,51406,7589,48507,0,346,346,0,2,2,8,2026-05-02,2026-07-30,96.000000,96.000000,4.000000,96.000000,2007.9126,1855.0713,1.7809,0.0000,0.0712,1.7096,1.7809,1.7096,0.0712,0.00088692,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2308,1
5,34444,4202,32655,0,1,1,0,1,1,1,2026-08-06,2026-08-06,94.000000,94.000000,4.000000,96.000000,2.0204,2.0204,2.0204,0.0000,0.0808,1.8991,2.0204,1.9396,0.1212,1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2309,1
5,56738,6516,56737,0,2,2,0,1,1,2,2026-07-28,2026-07-29,96.000000,96.000000,4.000000,96.000000,4.0878,2.0439,2.0439,0.0000,0.0818,1.9621,2.0439,1.9621,0.0818,0.50000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2310,1
5,56904,4202,22951,0,2,2,0,2,2,2,2026-07-21,2026-08-02,94.000000,94.000000,4.000000,96.000000,12.1457,2.0439,2.0439,0.0000,0.0818,1.9213,2.0439,1.9621,0.1226,0.16828162,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2311,1
5,56905,4202,22951,0,1,1,0,1,1,1,2026-07-09,2026-07-09,94.000000,94.000000,4.000000,96.000000,2.0439,2.0439,2.0439,0.0000,0.0818,1.9213,2.0439,1.9621,0.1226,1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2312,1
5,54732,5447,5451,0,49,49,0,4,4,5,2026-04-01,2026-06-21,0.000000,0.000000,4.000000,96.000000,496.5080,348.3686,2.0786,0.0000,0.0831,0.0000,2.0786,1.9954,2.0786,0.00418639,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2313,1
5,24853,1180,22145,0,15,15,0,1,1,2,2026-07-08,2026-07-29,94.000000,94.000000,4.000000,96.000000,58.7482,51.1678,2.0846,0.0000,0.0834,1.9595,2.0846,2.0012,0.1251,0.03548387,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2314,1
5,56855,868,47834,0,1,1,0,1,1,1,2026-07-01,2026-07-01,96.000000,96.000000,4.000000,96.000000,2.1353,2.1353,2.1353,0.0000,0.0854,2.0499,2.1353,2.0499,0.0854,1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2315,1
5,54460,7231,54459,0,3,3,0,1,1,1,2026-06-10,2026-06-10,96.000000,96.000000,4.000000,96.000000,3.5608,3.5608,2.1721,0.0000,0.0869,2.0852,2.1721,2.0852,0.0869,0.61000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2316,1
5,55998,1180,5454,0,27,27,0,4,4,4,2026-03-25,2026-05-13,0.000000,0.000000,4.000000,96.000000,10.5481,9.3415,2.2415,0.0000,0.0897,0.0000,2.2415,2.1518,2.2415,0.21250162,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2317,1
5,56725,26133,53673,0,2,2,0,2,2,1,2026-07-05,2026-07-05,0.000000,0.000000,4.000000,96.000000,93.9408,93.9408,2.3485,0.0000,0.0939,0.0000,2.3485,2.2546,2.3485,0.02500000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2318,1
5,56374,4317,4375,0,15,15,0,3,3,2,2026-07-08,2026-07-09,96.000000,96.000000,4.000000,96.000000,573.1547,5.1636,2.4527,0.0000,0.0981,2.3546,2.4527,2.3546,0.0981,0.00427928,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2319,1
5,56727,49020,56726,0,7,7,0,2,2,3,2026-07-28,2026-08-02,96.000000,96.000000,4.000000,96.000000,368.1175,315.6241,2.6330,0.0000,0.1053,2.5276,2.6330,2.5276,0.1053,0.00715251,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2320,1
5,49719,43144,48390,0,69,69,0,2,2,2,2026-03-23,2026-03-25,94.000000,94.000000,4.000000,96.000000,93.4783,90.8451,2.6332,0.0000,0.1053,2.4752,2.6332,2.5279,0.1580,0.02816901,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2321,1
5,34275,1180,22145,0,18,18,0,5,5,5,2026-03-22,2026-05-28,94.000000,94.000000,4.000000,96.000000,1350.9685,936.8526,2.9460,0.0000,0.1178,2.7693,2.9460,2.8282,0.1768,0.00218069,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2322,1
5,51210,4331,26181,0,12,12,0,2,2,2,2026-04-20,2026-05-21,94.000000,94.000000,4.000000,96.000000,45.3280,41.3816,3.4384,0.0000,0.1375,3.2321,3.4384,3.3009,0.2063,0.07585676,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2323,1
5,55059,486,53399,0,3,3,0,2,2,2,2026-04-03,2026-05-10,95.000000,95.000000,4.000000,96.000000,37.4995,37.4995,3.4453,0.0000,0.1378,3.2730,3.4453,3.3075,0.1723,0.09187616,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2324,1
5,49024,36237,48361,0,1,1,0,1,1,1,2026-07-18,2026-07-18,93.000000,93.000000,6.000000,94.000000,3.7902,3.7902,3.7902,0.0000,0.2274,3.5249,3.7902,3.5628,0.2653,1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2325,1
5,53184,4331,51459,0,1,1,0,1,1,1,2026-08-03,2026-08-03,95.000000,95.000000,4.000000,96.000000,3.7456,3.7456,3.7456,0.0000,0.1498,3.5583,3.7456,3.5958,0.1873,1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2326,1
5,54749,4331,51459,0,3,3,0,1,1,1,2026-08-03,2026-08-03,95.000000,95.000000,4.000000,96.000000,11.2368,11.2368,3.7456,0.0000,0.1498,3.5583,3.7456,3.5958,0.1873,0.33333333,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2327,1
5,54050,14037,44446,0,1,1,0,1,1,1,2026-07-23,2026-07-23,94.000000,94.000000,4.000000,96.000000,3.7902,3.7902,3.7902,0.0000,0.1516,3.5628,3.7902,3.6386,0.2274,1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2328,1
5,54623,34394,54622,0,1,1,0,1,1,1,2026-07-24,2026-07-24,96.000000,96.000000,4.000000,96.000000,3.7902,3.7902,3.7902,0.0000,0.1516,3.6386,3.7902,3.6386,0.1516,1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2329,1
5,55249,3379,19092,0,4,4,0,1,1,1,2026-06-16,2026-06-16,95.000000,95.000000,4.000000,96.000000,7.5924,3.7962,3.7962,0.0000,0.1518,3.6064,3.7962,3.6444,0.1898,0.50000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2330,1
5,50213,34394,50212,0,5,5,0,3,3,4,2026-04-17,2026-06-27,96.000000,96.000000,4.000000,96.000000,19.9212,19.9212,3.9095,0.0000,0.1564,3.7531,3.9095,3.7531,0.1564,0.19624664,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2331,1
5,54399,3379,54398,0,4,4,0,2,2,2,2026-04-25,2026-05-07,96.000000,96.000000,4.000000,96.000000,85.1382,85.1382,3.9463,0.0000,0.1579,3.7885,3.9463,3.7885,0.1579,0.04635203,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2332,1
5,56729,34394,56728,0,3,3,0,2,2,2,2026-07-28,2026-07-29,96.000000,96.000000,4.000000,96.000000,11.3706,11.3706,3.9797,0.0000,0.1592,3.8205,3.9797,3.8205,0.1592,0.35000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2333,1
5,51211,4331,26181,0,3,3,0,2,2,2,2026-04-23,2026-04-26,94.000000,94.000000,4.000000,96.000000,12.1788,4.0596,4.0596,0.0000,0.1624,3.8160,4.0596,3.8972,0.2436,0.33333333,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2334,1
5,54424,490,31854,0,1,1,0,1,1,1,2026-04-30,2026-04-30,96.000000,96.000000,4.000000,96.000000,4.2012,4.2012,4.2012,0.0000,0.1680,4.0332,4.2012,4.0332,0.1680,1.00000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2335,1
5,55641,35154,55637,0,6,6,0,1,1,3,2026-03-25,2026-03-29,0.000000,0.000000,6.000000,94.000000,525.9928,525.9928,4.3833,0.0000,0.2630,0.0000,4.3833,4.1203,4.3833,0.00833333,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2336,1
5,57011,3057,31832,0,3,3,0,1,1,1,2026-07-29,2026-07-29,96.000000,96.000000,4.000000,96.000000,173.2652,173.2652,4.3316,0.0000,0.1733,4.1584,4.3316,4.1584,0.1733,0.02500000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2337,1
5,48141,6095,29777,0,8,8,0,4,4,3,2026-03-22,2026-05-07,0.000000,0.000000,4.000000,96.000000,21.1148,21.1148,4.5375,0.0000,0.1815,0.0000,4.5375,4.3560,4.5375,0.21489602,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2338,1
5,52609,26133,38839,0,3,3,0,1,1,1,2026-04-17,2026-04-17,0.000000,0.000000,4.000000,96.000000,14.1777,14.1777,4.7259,0.0000,0.1890,0.0000,4.7259,4.5369,4.7259,0.33333333,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2339,1
5,56687,4317,53556,0,10,10,0,4,4,3,2026-06-13,2026-06-30,0.000000,0.000000,4.000000,96.000000,30.8689,20.5827,5.1329,0.0000,0.2053,0.0000,5.1329,4.9276,5.1329,0.16628025,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2340,1
5,49716,35832,48251,0,2,2,0,2,2,2,2026-06-24,2026-07-22,94.000000,94.000000,4.000000,96.000000,11.0265,5.5034,5.5034,0.0000,0.2201,5.1732,5.5034,5.2833,0.3302,0.49910410,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2341,1
5,51940,4331,51459,0,5,5,0,3,3,3,2026-03-30,2026-08-03,95.000000,95.000000,4.000000,96.000000,90.4994,83.0082,6.2421,0.0000,0.2497,5.9300,6.2421,5.9924,0.3121,0.06897367,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2342,1
5,49713,43150,44981,0,9,9,0,4,4,6,2026-05-11,2026-07-30,94.000000,94.000000,4.000000,96.000000,27.6715,19.1266,6.6124,0.0000,0.2645,6.2157,6.6124,6.3479,0.3967,0.23896121,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2343,1
5,52721,486,34374,0,3,3,0,1,1,1,2026-07-02,2026-07-02,0.000000,0.000000,4.000000,96.000000,16.6362,6.6545,6.6545,0.0000,0.2662,0.0000,6.6545,6.3883,6.6545,0.40000000,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,2344,1
