bet_date,n_rounds,vb_tail,vb_norm,roi_tail,roi_norm,roi_diff,stake,valid_bet,profit,n_bets,n_rounds_xagg,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
2026-03-23,40993,0E-10,74885771.5170395047,,-0.019953412781,,82930594.9127,74885771.5170,1423781.2687,849221,40993,-0.01716835,,-0.01716835,-0.01801780,-1423781.2687,82930594.9127,OK,70445.4418,59576.4278,4.0130,95.9870,AG03-UNRESOLVED,1364204.8409,71745344.1247,1353335.8270,1293759.3991,-10869.0139,0.01631890,0.01560051,-0.00013106,97.6549,1826.7941,34.7323,1423781.2687,1690.9516,82930594.9127,40993.0000,,97.6549,4.9138,15.0026,52.6635,184.3221,352.485,1316.5863,13.1659,-2.2009,23.494859,87.756948,6.509179,29,112,24373,16,0E-8,0.01716835,,0.00094071,0.034187,0.902993,0.074500,,2026-03-23,2026-03-23,1,842,29,1,1.000000,,,0.000000,1,0.6204379562043796,0.4744525547445255,0.1386861313868613,E 常规,53,1
2026-05-13,44787,0E-10,93067594.5851852098,,-0.015837888170,,103105567.3899,93067594.5852,1412990.4760,932672,44787,-0.01370431,,-0.01370431,-0.01429597,-1412990.4760,103105567.3899,OK,61003.6793,51768.8672,3.9891,96.0109,AG03-UNRESOLVED,1361221.6088,89279566.4605,1351986.7967,1300217.9295,-9234.8121,0.01311265,0.01261055,-0.00008957,110.5486,2078.0047,31.5491,1412990.4760,1507.9941,103105567.3899,44787.0000,,110.5486,5.1891,16.805,52.4584,200.0,349.9841,1429.8561,12.9729,-2.1006,20.82624,85.085369,6.578331,29,112,25794,16,0E-8,0.01370431,,0.00065548,0.036490,0.902644,0.071941,,2026-05-13,2026-05-13,1,937,29,1,1.000000,,,0.000000,4,0.6131386861313869,0.6788321167883211,0.6715328467153284,E 常规,54,1
2026-04-17,45552,0E-10,78714018.7712970078,,-0.018333559581,,86784312.0400,78714026.6241,1401480.8499,977094,45552,-0.01614901,,-0.01614901,-0.01662871,-1401480.8499,86784312.0400,OK,41629.9208,58055.0414,4.0198,95.9802,AG03-UNRESOLVED,1343425.8084,75490430.5347,1359850.9291,1301795.8877,16425.1207,0.01566932,0.01500036,0.00018926,88.8188,1728.0037,30.7666,1401480.8499,1489.3527,86784312.0400,45552.0000,,88.8188,4.309,13.088,51.0802,157.0557,263.821,1087.626,10.5412,-2.1082,20.157508,83.10115,6.786289,29,108,25372,16,0E-8,0.01614901,,0.00052888,0.032713,0.907008,0.066404,,2026-04-17,2026-04-17,1,941,29,1,1.000000,,,0.000000,2,0.6058394160583942,0.5182481751824818,0.22627737226277372,E 常规,55,1
2026-06-14,27627,0E-10,58136761.2868490192,,-0.023143787077,,78693853.2634,70838007.4865,1418005.8684,798251,41576,-0.01801927,,-0.01801927,-0.01872388,-1418005.8684,78693853.2634,OK,55448.2391,53349.7185,3.9767,96.0233,AG03-UNRESOLVED,1364656.1500,67971827.4744,1362557.6293,1309207.9109,-2098.5206,0.01731466,0.01663672,-0.00002667,98.5828,1703.8197,34.1064,1418005.8684,1637.4202,78693853.2634,41576.0000,,98.5828,5.1431,16.6172,51.4311,172.6817,323.7839,1307.0942,12.8578,-2.153,19.484911,78.6593,5.932592,29,104,22433,16,0E-8,0.01801927,,0.00078275,0.040267,0.900172,0.081835,,2026-06-14,2026-06-14,1,866,29,1,1.000000,,,0.000000,1,0.5985401459854015,0.43795620437956206,0.051094890510948905,E 常规,56,1
2026-04-23,44678,0E-10,78474347.5187854247,,-0.019126877720,,86702082.6875,78474347.5188,1448934.1823,859185,44678,-0.01671164,,-0.01671164,-0.01731180,-1448934.1823,86702082.6875,OK,52035.0668,61396.9498,3.9994,96.0006,AG03-UNRESOLVED,1387537.2325,75296117.8700,1396899.1155,1335502.1656,9361.8830,0.01611148,0.01540335,0.00010798,100.9120,1756.4427,32.4306,1448934.1823,1549.6622,86702082.6875,44678.0000,,100.9120,5.2352,15.6873,52.3519,189.7413,368.8698,1319.1451,13.088,-2.6176,23.513975,84.090232,6.432737,29,116,24171,16,0E-8,0.01671164,,0.00066308,0.037785,0.905103,0.077590,,2026-04-23,2026-04-23,1,935,29,1,1.000000,,,0.000000,2,0.5912408759124088,0.48905109489051096,0.21897810218978103,E 常规,57,1
2026-07-17,27330,0E-10,61324343.7260452934,,-0.020652149799,,92861036.1436,83995477.8644,1485475.9196,932007,45866,-0.01599676,-0.01599676,,-0.01658335,-1485475.9196,92861036.1436,OK,54471.0497,54529.6331,3.9732,96.0268,AG03-UNRESOLVED,1430946.2865,80616151.6108,1431004.8699,1376475.2368,58.5833,0.01541018,0.01482296,6.3E-7,99.6356,1831.3234,32.3873,1485475.9196,1539.3533,92861036.1436,45866.0000,99.6356,,4.0878,14.3073,51.6356,174.6775,332.7233,1315.7284,11.7966,-2.0439,23.255485,91.961999,6.963964,29,109,24484,16,1.00000000,0.01599676,0.01599676,0.00064850,0.039908,0.904529,0.079551,,2026-07-17,2026-07-17,1,965,29,1,1.000000,,1.000000,3.333333,2,0.583941605839416,0.5474452554744526,0.36496350364963503,E 常规,58,1
2026-06-15,27037,0E-10,70087201.0815123863,,-0.016252029141,,100201012.3191,90099355.9450,1511242.0994,856107,42694,-0.01508210,,-0.01508210,-0.01551758,-1511242.0994,100201012.3191,OK,43634.8400,54299.4640,3.9984,96.0016,AG03-UNRESOLVED,1456942.6354,86453476.6261,1467607.2594,1413307.7954,10664.6240,0.01464663,0.01410473,0.00010643,117.0426,2110.3517,35.3971,1511242.0994,1709.5499,100201012.3191,42694.0000,,117.0426,5.1431,17.0416,52.994,189.8109,385.7534,1704.1582,12.8578,-2.0771,22.636008,100.0,6.868061,29,109,25538,16,0E-8,0.01508210,,0.00048430,0.041627,0.899186,0.087880,,2026-06-15,2026-06-15,1,884,29,1,1.000000,,,0.000000,4,0.5766423357664233,0.6058394160583942,0.6277372262773723,E 常规,59,1
2026-05-07,44359,0E-10,89525511.0118334584,,-0.017551287704,,99177130.2834,89546231.1107,1526798.2079,973558,44362,-0.01539466,,-0.01539466,-0.01584325,-1526798.2079,99177130.2834,OK,44489.7926,63540.5077,3.9889,96.0111,AG03-UNRESOLVED,1463257.7002,85813170.5980,1482308.4153,1418767.9076,19050.7151,0.01494607,0.01430539,0.00019209,101.8708,2018.5346,34.4168,1526798.2079,1648.8102,99177130.2834,44362.0000,,101.8708,5.1891,14.7043,51.8914,174.581,342.2458,1507.4664,11.7733,-2.1006,23.275156,102.518483,6.927942,29,109,25706,16,0E-8,0.01539466,,0.00049684,0.037291,0.902892,0.068333,,2026-05-07,2026-05-07,1,926,29,1,1.000000,,,0.000000,3,0.5693430656934306,0.583941605839416,0.5912408759124088,E 常规,60,1
2026-06-29,25605,0E-10,61538594.5007997335,,-0.016997181884,,89495830.0832,81043288.5357,1545239.0440,798253,42245,-0.01726605,,-0.01726605,-0.01786788,-1545239.0440,89495830.0832,OK,53861.6128,64471.4890,4.0390,95.9610,AG03-UNRESOLVED,1480767.5550,77692211.5236,1491377.4312,1426905.9422,10609.8762,0.01666421,0.01594383,0.00011855,112.1146,1918.4114,36.5780,1545239.0440,1751.9717,89495830.0832,42245.0000,,112.1146,5.1431,17.774,59.9747,200.0,373.022,1542.9464,12.8578,-2.5716,20.986965,86.809256,6.307793,29,120,23020,16,0E-8,0.01726605,,0.00066460,0.056731,0.905554,0.099525,,2026-06-29,2026-06-29,1,882,29,1,1.000000,,,0.000000,2,0.5620437956204379,0.45985401459854014,0.31386861313868614,E 常规,61,1
2026-07-06,25583,0E-10,72117792.9415884987,,-0.019913246654,,109365979.3544,98539780.2170,1624913.7770,867505,42376,-0.01485758,,-0.01485758,-0.01595848,-1624913.7770,109365979.3544,OK,120401.4336,67415.2844,4.0372,95.9628,AG03-UNRESOLVED,1557498.4926,94379190.9667,1504512.3433,1437097.0589,-52986.1492,0.01375668,0.01314026,-0.00048448,126.0696,2325.3677,38.3451,1624913.7770,1848.5936,109365979.3544,42376.0000,,126.0696,5.1636,18.0724,61.3171,204.3903,415.5845,1925.7474,12.9089,-2.0439,22.995479,106.557106,6.975789,29,119,24290,16,0E-8,0.01485758,,0.00122186,0.055415,0.901009,0.093217,,2026-07-06,2026-07-06,1,879,29,1,1.000000,,,0.000000,5,0.5547445255474452,0.635036496350365,0.8394160583941606,E 常规,62,1
2026-05-22,28861,0E-10,69822679.8012561300,,-0.015869512131,,93997539.8927,84715204.1579,1544154.1242,809659,45271,-0.01642760,,-0.01642760,-0.01678567,-1544154.1242,93997539.8927,OK,33658.0019,60311.0831,4.0058,95.9942,AG03-UNRESOLVED,1483843.0411,81294689.2311,1510496.1223,1450185.0392,26653.0811,0.01606953,0.01542790,0.00028355,116.0952,1871.2908,34.1091,1544154.1242,1628.8546,93997539.8927,45271.0000,,116.0952,5.1891,15.5674,51.8914,199.0504,400.0311,1441.9421,12.6037,-2.1006,25.696664,92.625554,7.45757,29,107,23116,16,0E-8,0.01642760,,0.00039731,0.038592,0.901249,0.079724,,2026-05-22,2026-05-22,1,948,29,1,1.000000,,,0.000000,3,0.5474452554744526,0.49635036496350365,0.44525547445255476,E 常规,63,1
2026-04-04,44832,0E-10,85675640.9803233279,,-0.018749907079,,95021307.3479,85675640.9803,1560144.3854,978343,44832,-0.01641889,,-0.01641889,-0.01690579,-1560144.3854,95021307.3479,OK,46265.9219,61471.6680,3.9854,96.0146,AG03-UNRESOLVED,1498672.7174,82231783.6079,1513878.4635,1452406.7955,15205.7461,0.01593199,0.01528506,0.00016002,97.1247,1911.0377,34.7998,1560144.3854,1677.5746,95021307.3479,44832.0000,,97.1247,5.2352,14.7577,52.3519,162.44,300.0,1308.7977,13.088,-2.6176,20.328429,88.686005,6.581311,29,116,27323,16,0E-8,0.01641889,,0.00054001,0.035660,0.901647,0.071326,,2026-04-04,2026-04-04,1,930,29,1,1.000000,,,0.000000,3,0.5401459854014599,0.5036496350364964,0.46715328467153283,E 常规,64,1
2026-04-28,45107,0E-10,90658511.7264758016,,-0.018781979353,,100722075.5784,90658511.7265,1617090.9196,965408,45107,-0.01605498,,-0.01605498,-0.01690539,-1617090.9196,100722075.5784,OK,85655.3758,69639.6207,4.0228,95.9772,AG03-UNRESOLVED,1547451.2989,86965447.2264,1531435.5438,1461795.9231,-16015.7551,0.01520457,0.01451316,-0.00015901,104.3311,2009.8546,35.8501,1617090.9196,1707.5934,100722075.5784,45107.0000,,104.3311,5.0,14.7577,52.3519,183.2317,344.8276,1308.7977,12.6494,-2.1082,23.366009,88.686005,7.069624,29,115,25524,16,0E-8,0.01605498,,0.00094481,0.040566,0.900086,0.066754,,2026-04-28,2026-04-28,1,947,29,1,1.000000,,,0.000000,4,0.5328467153284672,0.5401459854014599,0.6423357664233577,E 常规,65,1
2026-04-29,45144,0E-10,102598661.5177913838,,-0.015861935792,,113496297.3553,102598661.5178,1579615.0379,1000330,45144,-0.01391777,,-0.01391777,-0.01433891,-1579615.0379,113496297.3553,OK,47798.3435,62280.0929,4.0223,95.9777,AG03-UNRESOLVED,1517334.9450,98463585.7252,1531816.6944,1469536.6015,14481.7495,0.01349662,0.01294788,0.00012760,113.4589,2272.6976,34.9906,1579615.0379,1694.8659,113496297.3553,45144.0000,,113.4589,5.1051,14.7577,54.2809,194.2686,340.5415,1319.1451,13.0879,-2.3947,23.075577,89.38716,7.688134,29,119,25939,16,0E-8,0.01391777,,0.00046588,0.037248,0.903982,0.068922,,2026-04-29,2026-04-29,1,932,29,1,1.000000,,,0.000000,5,0.5255474452554745,0.6642335766423357,0.9124087591240876,E 常规,66,1
2026-06-16,27343,0E-10,69434112.8075776813,,-0.021311089377,,104347014.2792,93904642.7178,1606883.0050,964956,45519,-0.01539942,,-0.01539942,-0.01606368,-1606883.0050,104347014.2792,OK,69314.4686,67748.8785,3.9997,96.0003,AG03-UNRESOLVED,1539134.1264,90061806.2919,1537568.5364,1469819.6579,-1565.5900,0.01473515,0.01408588,-0.00001500,108.1366,2062.9768,35.3014,1606883.0050,1700.4053,104347014.2792,45519.0000,,108.1366,5.1431,17.0416,51.4326,189.8109,385.733,1542.9321,12.8578,-2.3545,22.634813,90.539254,6.345453,29,118,29558,16,0E-8,0.01539942,,0.00073814,0.044529,0.899926,0.087634,,2026-06-16,2026-06-16,1,945,29,1,1.000000,,,0.000000,4,0.5182481751824818,0.5766423357664233,0.7299270072992701,E 常规,67,1
2026-03-25,44651,0E-10,82704087.8236449151,,-0.019736091806,,91624416.4547,82704087.8236,1591860.2759,937716,44651,-0.01737376,,-0.01737376,-0.01781463,-1591860.2759,91624416.4547,OK,40395.1941,69613.3673,4.0144,95.9856,AG03-UNRESOLVED,1522246.9086,79337280.3714,1551465.0819,1481851.7146,29218.1732,0.01693288,0.01617311,0.00031889,97.7102,1852.2337,35.6512,1591860.2759,1735.9436,91624416.4547,44651.0000,,97.7102,4.4018,13.7174,52.6635,176.0718,352.485,1316.5863,12.7889,-2.2009,25.696157,95.979139,7.123073,29,116,27251,16,0E-8,0.01737376,,0.00048843,0.030922,0.902642,0.076920,,2026-03-25,2026-03-25,1,917,29,1,1.000000,,,0.000000,2,0.5109489051094891,0.45255474452554745,0.34306569343065696,E 常规,68,1
2026-04-05,41069,0E-10,69103689.1558145808,,-0.023451534319,,76621720.9655,69103689.1558,1585422.8150,848104,41069,-0.02069156,,-0.02069156,-0.02115050,-1585422.8150,76621720.9655,OK,35164.7228,62137.9196,4.0117,95.9883,AG03-UNRESOLVED,1523284.8954,66311213.8029,1550258.0922,1488120.1726,26973.1968,0.02023262,0.01942165,0.00035203,90.3447,1682.6241,38.6039,1585422.8150,1852.1295,76621720.9655,41069.0000,,90.3447,4.5558,13.3616,52.3519,168.659,306.6974,1308.797,12.6494,-2.1082,22.953555,97.951753,6.761495,29,116,23605,16,0E-8,0.02069156,,0.00050887,0.031902,0.901881,0.078283,,2026-04-05,2026-04-05,1,856,29,1,1.000000,,,0.000000,1,0.5036496350364964,0.291970802919708,0.0364963503649635,E 常规,69,1
2026-07-03,27433,0E-10,69316225.1101606505,,-0.016403528019,,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1854,200.0,361.6958,1663.6167,12.9089,-2.5493,21.741532,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.49635036496350365,0.5547445255474452,0.6788321167883211,E 常规,70,1
2026-05-16,44822,0E-10,99224355.1017297492,,-0.016546863972,,110244959.4853,99224355.1017,1601034.7912,936889,44822,-0.01452252,,-0.01452252,-0.01489276,-1601034.7912,110244959.4853,OK,40817.1154,59644.4969,3.9806,96.0194,AG03-UNRESOLVED,1541390.2943,95160357.6767,1560217.6758,1500573.1789,18827.3815,0.01415228,0.01361126,0.00017078,117.6713,2213.7422,35.7198,1601034.7912,1703.2285,110244959.4853,44822.0000,,117.6713,5.1891,13.6799,51.8914,165.6904,337.2944,1297.2861,11.1494,-2.1006,24.656219,94.831616,8.601773,29,105,26491,16,0E-8,0.01452252,,0.00041136,0.036278,0.900035,0.069679,,2026-05-16,2026-05-16,1,940,29,1,1.000000,,,0.000000,5,0.48905109489051096,0.6496350364963503,0.8759124087591241,E 常规,71,1
2026-04-25,44665,0E-10,84697867.8418117341,,-0.019411523801,,93581214.7076,84697867.8418,1611045.9555,910433,44665,-0.01721548,,-0.01721548,-0.01756885,-1611045.9555,93581214.7076,OK,33068.7220,62536.6999,3.9963,96.0037,AG03-UNRESOLVED,1548509.2556,81311818.7817,1577977.2334,1515440.5335,29467.9779,0.01686212,0.01619385,0.00031489,102.7876,1896.2917,36.0695,1611045.9555,1723.0438,93581214.7076,44665.0000,,102.7876,5.2352,15.7056,52.3519,170.2271,316.2355,1308.8566,13.088,-2.3204,20.135243,83.337078,6.544657,29,110,25738,16,0E-8,0.01721548,,0.00039043,0.036548,0.905073,0.065036,,2026-04-25,2026-04-25,1,935,29,1,1.000000,,,0.000000,3,0.48175182481751827,0.46715328467153283,0.4306569343065693,E 常规,72,1
2026-07-31,27189,0E-10,62049221.2255558586,,-0.018095625935,,93174502.2258,84340161.1501,1670338.6983,962480,45204,-0.01792699,-0.01792699,,-0.01865550,-1670338.6983,93174502.2258,OK,67878.2394,61335.2622,3.9997,96.0003,AG03-UNRESOLVED,1609003.4361,80893827.5244,1602460.4589,1541125.1967,-6542.9771,0.01719849,0.01654020,-0.00007022,96.8067,1865.7677,36.9511,1670338.6983,1736.3188,93174502.2258,45204.0000,96.8067,,4.6848,15.5132,51.6356,182.1356,344.5103,1301.3252,12.8426,-2.0439,22.207488,83.88477,6.240259,29,110,25632,16,1.00000000,0.01792699,0.01792699,0.00080482,0.040267,0.905185,0.080069,,2026-07-31,2026-07-31,1,962,29,1,1.000000,,1.000000,3.333333,2,0.4744525547445255,0.44525547445255476,0.38686131386861317,E 常规,73,1
2026-06-04,30021,0E-10,66657966.2064205728,,-0.017940949358,,90084749.5235,81094662.6873,1672924.5698,856947,45295,-0.01857056,,-0.01857056,-0.01923807,-1672924.5698,90084749.5235,OK,60131.9082,64610.3636,4.0111,95.9889,AG03-UNRESOLVED,1608314.2062,77742641.2651,1612792.6616,1548182.2980,4478.4554,0.01790306,0.01718584,0.00004971,105.1229,1790.3668,36.9340,1672924.5698,1772.1659,90084749.5235,45295.0000,,105.1229,5.1431,16.6172,51.4311,175.8854,385.733,1704.1582,12.8578,-2.0771,23.212933,102.554114,6.326165,29,124,24132,16,0E-8,0.01857056,,0.00074150,0.044519,0.900204,0.077222,,2026-06-04,2026-06-04,1,944,29,1,1.000000,,,0.000000,2,0.46715328467153283,0.38686131386861317,0.32116788321167883,E 常规,74,1
2026-05-28,29212,0E-10,67116917.3758269266,,-0.020855384205,,92207188.2070,82847213.5925,1691474.5712,824350,45214,-0.01834428,,-0.01834428,-0.01906837,-1691474.5712,92207188.2070,OK,66766.6679,71913.7384,4.0268,95.9732,AG03-UNRESOLVED,1619560.8328,79348795.3541,1624707.9034,1552794.1649,5147.0705,0.01762019,0.01684027,0.00005582,111.8544,1832.3354,37.4104,1691474.5712,1782.3757,92207188.2070,45214.0000,,111.8544,5.1891,15.5674,51.8914,174.5679,344.5306,1470.6754,12.9729,-2.1006,22.131495,94.471284,7.185155,29,112,23110,16,0E-8,0.01834428,,0.00080590,0.041970,0.898490,0.073639,,2026-05-28,2026-05-28,1,949,29,1,1.000000,,,0.000000,2,0.45985401459854014,0.40875912408759124,0.35036496350364965,E 常规,75,1
2026-07-08,27330,0E-10,75550243.1269084875,,-0.019056820806,,111319206.6432,100401529.3608,1701728.5421,864702,45170,-0.01528693,-0.01528693,,-0.01588753,-1701728.5421,111319206.6432,OK,66858.8470,62334.7194,4.0103,95.9897,AG03-UNRESOLVED,1639393.8227,96270447.1562,1634869.6951,1572534.9757,-4524.1276,0.01468632,0.01412636,-0.00004064,128.7371,2222.7480,37.6739,1701728.5421,1802.6785,111319206.6432,45170.0000,128.7371,,5.1636,17.0538,58.7272,204.3903,420.7471,1663.6167,12.9089,-2.1353,24.67174,97.551049,7.548876,29,111,24464,16,1.00000000,0.01528693,0.01528693,0.00066591,0.046653,0.901925,0.101837,,2026-07-08,2026-07-08,1,944,29,1,1.000000,,1.000000,3.333333,5,0.45255474452554745,0.5912408759124088,0.8905109489051095,E 常规,76,1
2026-07-01,27179,0E-10,86616603.2716714306,,-0.011110436375,,136486610.8159,122928597.9584,1732494.4592,989913,45359,-0.01269351,,-0.01269351,-0.01336794,-1732494.4592,136486610.8159,OK,92050.3733,65981.9147,4.0251,95.9749,AG03-UNRESOLVED,1666512.5445,117898492.9682,1640444.0860,1574462.1712,-26068.4585,0.01201908,0.01153565,-0.00019100,137.8774,2710.1258,38.1952,1732494.4592,1837.2158,136486610.8159,45359.0000,,137.8774,5.1636,16.6362,60.0,204.3903,422.1276,2013.0947,12.9089,-2.0439,25.374087,121.00712,8.287809,29,115,29290,16,0E-8,0.01269351,,0.00074881,0.058361,0.900664,0.091139,,2026-07-01,2026-07-01,1,943,29,1,1.000000,,,0.000000,5,0.44525547445255476,0.7445255474452555,0.9927007299270073,E 常规,77,1
2026-04-09,45260,0E-10,97553590.1277316177,,-0.017591659268,,108558678.1295,97553590.1277,1676819.2012,1058765,45260,-0.01544620,,-0.01544620,-0.01580831,-1676819.2012,108558678.1295,OK,39310.3168,62590.9295,4.0150,95.9850,AG03-UNRESOLVED,1614228.2717,93624606.8700,1637508.8844,1574917.9549,23280.6127,0.01508409,0.01450753,0.00021445,102.5333,2155.4041,37.0486,1676819.2012,1799.1622,108558678.1295,45260.0000,,102.5333,5.2352,13.3524,52.3519,170.2707,316.2355,1308.7977,11.2405,-2.1082,23.68371,98.019299,7.678989,29,112,29125,16,0E-8,0.01544620,,0.00040296,0.035410,0.898625,0.070228,,2026-04-09,2026-04-09,1,932,29,1,1.000000,,,0.000000,5,0.43795620437956206,0.5693430656934306,0.8102189781021898,E 常规,78,1
2026-05-14,44585,0E-10,77479159.2484367910,,-0.022329441582,,85907654.5066,77484299.5623,1689078.9068,910507,44586,-0.01966156,,-0.01966156,-0.02013868,-1689078.9068,85907654.5066,OK,40987.4534,61124.8612,3.9761,96.0239,AG03-UNRESOLVED,1627954.0456,74353407.5327,1648091.4534,1586966.5922,20137.4078,0.01918445,0.01847294,0.00023441,94.3514,1737.8617,37.8836,1689078.9068,1812.3164,85907654.5066,44586.0000,,94.3514,5.1891,15.5674,51.8914,176.5674,305.1848,1260.0295,12.6037,-2.1006,19.604053,80.940095,6.060822,29,111,24514,16,0E-8,0.01966156,,0.00052898,0.033358,0.901949,0.064299,,2026-05-14,2026-05-14,1,932,29,1,1.000000,,,0.000000,2,0.4306569343065693,0.3284671532846715,0.2116788321167883,E 常规,79,1
2026-05-18,42049,0E-10,76738559.2381591177,,-0.022568768075,,85409097.9551,76738559.2382,1696174.7974,815905,42049,-0.01985942,,-0.01985942,-0.02027764,-1696174.7974,85409097.9551,OK,35719.9484,57980.9530,3.9804,96.0196,AG03-UNRESOLVED,1638193.8445,73645139.2925,1660454.8490,1602473.8961,22261.0046,0.01944119,0.01876233,0.00026064,104.6802,1824.9794,40.3381,1696174.7974,1940.7034,85409097.9551,42049.0000,,104.6802,4.4113,12.9729,51.8914,155.6743,300.0,1309.881,10.5031,-2.1006,23.125201,100.970869,8.069169,29,104,23097,16,0E-8,0.01985942,,0.00046548,0.034033,0.898482,0.072515,,2026-05-18,2026-05-18,1,874,29,1,1.000000,,,0.000000,1,0.4233576642335766,0.30656934306569344,0.18248175182481752,E 常规,80,1
2026-07-09,27142,0E-10,79532159.4506355849,,-0.006293204827,,122192945.2852,110265948.4668,1739563.0341,927720,45568,-0.01423620,-0.01423620,,-0.01475685,-1739563.0341,122192945.2852,OK,63619.6127,63622.3465,4.0053,95.9947,AG03-UNRESOLVED,1675940.6877,105673209.9673,1675943.4215,1612321.0750,2.7338,0.01371555,0.01319488,2E-8,131.7132,2419.8110,38.1751,1739563.0341,1833.0485,122192945.2852,45568.0000,131.7132,,5.1636,18.3951,61.3171,204.3903,433.163,2000.0,12.9089,-2.0439,23.5477,108.724439,7.16022,29,120,25420,16,1.00000000,0.01423620,0.01423620,0.00057697,0.044809,0.902392,0.090638,,2026-07-09,2026-07-09,1,949,29,1,1.000000,,1.000000,3.333333,5,0.41605839416058393,0.656934306569343,0.9635036496350365,E 常规,81,1
2026-03-28,43947,0E-10,96480481.8342991695,,-0.018418982268,,108145502.0656,96480481.8343,1742133.4552,915426,43947,-0.01610916,,-0.01610916,-0.01643223,-1742133.4552,108145502.0656,OK,34938.8289,69987.6904,4.0064,95.9936,AG03-UNRESOLVED,1672145.7649,92526937.4150,1707194.6263,1637206.9360,35048.8615,0.01578609,0.01513893,0.00032409,118.1368,2195.3827,39.6417,1742133.4552,1914.4324,108145502.0656,43947.0000,,118.1368,5.2663,15.799,52.6635,204.664,411.7411,1753.3093,13.1659,-2.2009,26.061153,110.975715,7.477469,29,110,26017,16,0E-8,0.01610916,,0.00036213,0.032798,0.892136,0.076528,,2026-03-28,2026-03-28,1,910,29,1,1.000000,,,0.000000,4,0.40875912408759124,0.5328467153284672,0.7956204379562044,E 常规,82,1
2026-06-02,29037,0E-10,68318547.0167587140,,-0.023965242087,,94341788.7169,84963123.0607,1792378.7492,954543,44975,-0.01899878,,-0.01899878,-0.01971289,-1792378.7492,94341788.7169,OK,67370.2008,71956.9048,4.0057,95.9943,AG03-UNRESOLVED,1720421.8445,81460634.4664,1725008.5485,1653051.6437,4586.7040,0.01828467,0.01752195,0.00004862,98.8345,1889.1189,39.8528,1792378.7492,1896.6971,94341788.7169,44975.0000,,98.8345,5.1431,15.4293,51.4311,170.6836,334.3019,1285.7767,12.8578,-2.0771,21.666665,83.333331,6.405629,29,120,26629,16,0E-8,0.01899878,,0.00079293,0.045926,0.900588,0.072527,,2026-06-02,2026-06-02,1,945,29,1,1.000000,,,0.000000,3,0.40145985401459855,0.35766423357664234,0.45985401459854014,E 常规,83,1
2026-07-16,28068,0E-10,77360122.8519189572,,-0.025331875685,,119135119.5852,107675239.4569,1795808.0481,931746,45776,-0.01507371,-0.01507371,,-0.01564504,-1795808.0481,119135119.5852,OK,68065.5491,71587.7971,3.9815,96.0185,AG03-UNRESOLVED,1724220.2510,103384104.9818,1727742.4990,1656154.7019,3522.2480,0.01450238,0.01390148,0.00002957,127.8622,2352.2204,39.2303,1795808.0481,1874.5387,119135119.5852,45776.0000,127.8622,,4.3844,14.3073,51.6356,200.0,408.7806,1663.6167,12.2634,-2.0439,28.571428,116.277299,8.936839,29,117,25868,16,1.00000000,0.01507371,0.01507371,0.00063214,0.039950,0.903808,0.092113,,2026-07-16,2026-07-16,1,958,29,1,1.000000,,1.000000,3.333333,5,0.39416058394160586,0.6131386861313869,0.9416058394160584,E 常规,84,1
