uid,n_orders_all,n_orders_late,late_def,late_share,shoe_pos_p50,stake_late_avg,stake_early_avg,stake_ramp,roi_late,roi_early,stake_late,game_pnl_late,stake_all,game_pnl_all,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_late_xagg,roi_non_late,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_late,avg_stake_non_late,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_late,hold_rate,hold_rate_late,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_late,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_late,ramp_recent,stake_ramp_xagg,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
92904404,197,58,shoe_pos>=0.80,0.2944162,0.9038106203079224,25.254566025545,27.575805849591,0.915823318575,-0.228965517241,-0.139165612482,1464.7648294816,-335.3806368191,5297.8018425748,-868.8075804106,3604.3317,3483.1097,425.2869,113,63,-0.11799327,-0.39957627,0.02114740,-0.11799327,-425.2869,3604.3317,OK,0.0000,17.0115,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,17.0115,17.0115,17.0115,25.5172,25.5172,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,102.0689,92.8177,323.2180,332.4692,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,408.2754,3343.7854,425.2869,408.2754,17.0115,0.11799327,0.11327354,17.0115,408.2754,0.11327354,17.0115,17.0115,17.0115,25.5172,25.5172,408.2754,0.11327354,102.0689,92.8177,323.2180,332.4692,0.08967489,0.09224156,0.00471973,31.8967,55.2875,6.7506,141.7623,30.3776,1201.4439,21.0000,29.8004,33.0454,10.1018,40.4073,60.611,60.611,60.611,70.7128,20.2037,-10.1018,1.5,1.75,0.789381,9,14,4,4,0.33071749,0.11799327,0.39957627,0E-8,0.000000,0.966368,0.000000,-0.42072367,2026-08-04,2026-08-06,3,14,12,3,1.000000,0.901801,1.000000,3.333333,2,0.6083688446969697,0.3214370265151515,0.3214370265151515,0.3770123106060606,0.3770123106060606,0.12754974606610606,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.23458995,E 常规,10280,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
140599942,516,95,shoe_pos>=0.80,0.1841085,0.8958333134651184,26.326253884223,26.668587544685,0.987163412390,-0.045606694561,0.013833277411,2500.9941190012,-114.0620748838,13728.4694753137,41.2507063453,11904.6642,11007.9928,425.4571,474,474,-0.03573869,-0.07555925,-0.02940660,-0.03573869,-425.4571,11904.6642,OK,0.0000,17.0183,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,17.0183,17.0183,17.0183,17.0183,17.0183,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,85.0914,78.551,340.3657,346.9061,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,408.4388,10567.6731,425.4571,408.4388,17.0183,0.03573869,0.03430914,17.0183,408.4388,0.03430914,17.0183,17.0183,17.0183,17.0183,17.0183,408.4388,0.03430914,85.0914,78.551,340.3657,346.9061,0.02859095,0.02914035,0.00142955,25.1153,23.2236,0.8976,20.2599,1.9975,566.8888,22.5714,24.3777,25.2368,21.5304,21.6272,25.9527,36.6181,43.0608,43.2545,21.6272,0.0,1.991043,2.0,1.161282,29,108,14,2,0.13719880,0.03573869,0.07555925,0E-8,0.000000,0.924679,0.000000,-0.04615265,2026-03-22,2026-08-01,21,213,185,133,0.157895,0.965960,0.929896,0.588542,3,0.6084280303030303,0.5239701704545454,0.5239701704545454,0.4813565340909091,0.4813565340909091,0.27158438098409793,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08552449,E 常规,10281,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150201663,142,21,shoe_pos>=0.80,0.1478873,0.8999999761581421,6.046228940724,6.524191702836,0.926739926740,-0.130434782609,-0.097902097902,126.9708077552,-16.5614097072,916.3980037984,-93.8479883408,6263.5446,5671.4006,425.8375,885,884,-0.06798667,-0.11264485,-0.05864078,-0.06798667,-425.8375,6263.5446,OK,0.0000,17.0335,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,17.0335,17.0335,21.2919,21.2919,21.2919,4.000000,4.000000,5.000000,5.000000,5.000000,96.000000,96.000000,95.000000,95.000000,95.000000,5.0,97.9426,89.3591,327.8949,336.4784,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,408.8040,5444.5446,425.8375,408.8040,17.0335,0.06798667,0.06526720,17.0335,408.8040,0.06526720,17.0335,17.0335,21.2919,21.2919,21.2919,408.8040,0.06526720,97.9426,89.3591,327.8949,336.4784,0.05234973,0.05372013,0.00271947,7.0775,6.4156,0.4817,7.7425,0.9973,113.8826,16.0727,6.8605,7.1246,5.5232,5.5232,11.0463,11.0463,11.1494,11.1494,5.5232,0.0,2.018664,2.018664,1.281415,29,134,12,2,0.17305889,0.06798667,0.11264485,0E-8,0.000000,0.905462,0.010170,-0.05400407,2026-05-18,2026-08-05,55,427,373,80,0.687500,0.962934,1.167557,1.710658,3,0.6084872159090909,0.39991714015151514,0.39991714015151514,0.4197443181818182,0.4197443181818182,0.1856631421197236,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06262584,E 常规,10282,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151651452,208,37,shoe_pos>=0.80,0.1778846,0.9019607901573181,77.428780131505,119.962067330504,0.645443862835,-0.107547169811,-0.088405797102,2864.8648648657,-308.1081081087,23378.3783783819,-2121.6216216249,125401.9845,114545.5600,426.0155,1426,879,-0.00339720,-0.00015422,-0.00435290,-0.00339720,-426.0155,125401.9845,OK,0.0000,17.0406,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,17.0406,17.0406,17.0406,17.0406,17.0406,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,85.2031,78.6541,340.8124,347.3614,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,408.9749,109963.7376,426.0155,408.9749,17.0406,0.00339720,0.00326131,17.0406,408.9749,0.00326131,17.0406,17.0406,17.0406,17.0406,17.0406,408.9749,0.00326131,85.2031,78.6541,340.8124,347.3614,0.00271776,0.00276998,0.00013589,87.9397,130.3135,0.4847,17.7506,1.1483,5225.0827,36.6250,97.0883,85.5636,6.7935,60.8108,135.8696,228.2615,305.7065,475.5435,33.9674,-6.7935,5.027174,7.820049,1.446119,29,122,36,10,0.22761970,0.00339720,0.00015422,0E-8,0.000000,0.913427,0.016129,0.00419869,2026-06-17,2026-08-05,24,371,255,50,0.480000,1.134691,1.042071,3.010754,4,0.6085464015151515,0.7730232007575758,0.7730232007575758,0.7652698863636364,0.7652698863636364,0.6698026808758638,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0628037,E 常规,10283,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
142188664,352,112,shoe_pos>=0.80,0.3181818,0.9130434989929199,20.181190396697,21.472786582088,0.939849624060,0.134659090909,-0.061602870814,2260.2933244301,304.3690442551,7413.7621041312,-13.0994272232,3262.2494,3085.7793,426.0456,239,115,-0.13059873,0.27457012,-0.26095414,-0.13059873,-426.0456,3262.2494,OK,0.0000,17.0418,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,17.0418,17.0418,21.3023,21.3023,21.3023,4.000000,4.000000,5.000000,5.000000,5.000000,96.000000,96.000000,95.000000,95.000000,95.000000,5.0,97.9905,89.4028,328.0551,336.6428,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,409.0038,2962.3482,426.0456,409.0038,17.0418,0.13059873,0.12537478,17.0418,409.0038,0.12537478,17.0418,17.0418,21.3023,21.3023,21.3023,409.0038,0.12537478,97.9905,89.4028,328.0551,336.6428,0.10056102,0.10319347,0.00522395,13.6496,26.8329,3.7047,38.7314,23.6692,296.5681,10.4545,14.1801,13.4872,2.6332,5.2352,18.7999,31.4111,46.8266,63.1618,5.2352,-2.6332,8.944583,12.064844,2.607274,7,18,15,6,0.24341644,0.13059873,-0.27457012,0E-8,0.000000,0.945905,0.000000,0.53552426,2026-03-22,2026-08-06,11,18,17,138,0.079710,1.051371,1.672803,1.446497,2,0.6086055871212122,0.3116714015151515,0.3116714015151515,0.3699692234848485,0.3699692234848485,0.11830821746732162,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.1736324,E 常规,10284,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
65908759,274,45,shoe_pos>=0.80,0.1642336,0.8888888955116272,221.685687948256,108.704271597718,2.039346611591,-0.202361028863,0.057639526605,9975.8559576715,-2018.7244753814,34869.1341535489,-583.8877045206,13715.0408,12593.3226,426.3086,329,161,-0.03108329,-0.06118298,-0.02339887,-0.03108329,-426.3086,13715.0408,OK,0.0000,17.0523,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,17.0523,17.0523,17.0523,21.3154,21.3154,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,93.7879,85.9122,332.5207,340.3964,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,409.2563,12089.5897,426.3086,409.2563,17.0523,0.03108329,0.02983996,17.0523,409.2563,0.02983996,17.0523,17.0523,17.0523,21.3154,21.3154,409.2563,0.02983996,93.7879,85.9122,332.5207,340.3964,0.02424497,0.02481921,0.00124333,41.6871,78.2194,2.6479,71.0514,9.2676,2285.8401,26.8333,34.4361,44.0553,2.6332,13.1659,55.2966,112.4708,144.8508,263.3173,6.5829,-2.6332,11.001998,19.999999,3.166298,22,38,7,8,0.20337709,0.03108329,0.06118298,0E-8,0.000000,0.918213,0.000000,-0.03778411,2026-03-22,2026-07-25,6,46,36,126,0.047619,0.781656,0.821138,0.241266,3,0.6086647727272727,0.5503669507575758,0.5503669507575758,0.4960345643939394,0.4960345643939394,0.291899092498543,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.14674616,E 常规,10285,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
68238780,831,209,shoe_pos>=0.80,0.2515042,0.9090908765792847,5.332434066278,5.139095005577,1.037621227179,-0.054551740031,-0.096452390518,1114.4787198521,-60.7967533957,4310.9958133208,-369.1084683924,3304.1775,3009.9913,426.6394,683,440,-0.12912121,-0.16148774,-0.11880039,-0.12912121,-426.6394,3304.1775,OK,0.0000,17.0656,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,17.0656,17.0656,21.3320,21.3320,21.3320,4.000000,4.000000,5.000000,5.000000,5.000000,96.000000,96.000000,95.000000,95.000000,95.000000,5.0,98.1271,89.5274,328.5123,337.112,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,409.5738,2889.5916,426.6394,409.5738,17.0656,0.12912121,0.12395636,17.0656,409.5738,0.12395636,17.0656,17.0656,21.3320,21.3320,21.3320,409.5738,0.12395636,98.1271,89.5274,328.5123,337.112,0.09942333,0.102026,0.00516485,4.8377,6.8409,0.9696,15.2371,1.5458,118.0063,15.7143,4.9011,4.8179,2.6332,3.4231,6.4481,9.0076,10.5327,13.0811,3.1598,-2.6176,3.076923,3.821379,1.413253,29,124,41,3,0.24177709,0.12912121,0.16148774,0E-8,0.000000,0.910965,0.000000,-0.04268735,2026-03-24,2026-08-06,28,276,218,136,0.205882,1.017265,0.989847,0.483088,2,0.6087239583333334,0.3126775568181818,0.3126775568181818,0.37079782196969696,0.37079782196969696,0.11947381566897011,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08876737,E 常规,10286,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
144062681,102,33,shoe_pos>=0.80,0.3235294,0.9215685725212097,17.964039231355,16.442219390659,1.092555621874,0.239493067591,0.083495585239,592.8132946347,141.9746744408,1727.3264325902,236.7015128555,3565.6730,3328.4615,427.3041,185,185,-0.11983828,-0.18148808,-0.09826797,-0.11983828,-427.3041,3565.6730,OK,0.0000,17.0922,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,17.0922,17.0922,21.3652,21.3652,21.3652,4.000000,4.000000,5.000000,5.000000,5.000000,96.000000,96.000000,95.000000,95.000000,95.000000,5.0,98.2799,89.6669,329.0242,337.6372,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,410.2119,3195.3230,427.3041,410.2119,17.0922,0.11983828,0.11504475,17.0922,410.2119,0.11504475,17.0922,17.0922,21.3652,21.3652,21.3652,410.2119,0.11504475,98.2799,89.6669,329.0242,337.6372,0.09227547,0.09469103,0.00479353,19.2739,17.9917,2.3098,28.4869,3.4740,237.7115,12.3333,19.6640,19.1411,10.3271,15.4293,25.8178,38.7267,51.6356,52.5544,14.458,0.0,3.346586,3.406139,1.249174,28,66,12,2,0.25919590,0.11983828,0.18148808,0E-8,0.000000,0.933474,0.000000,-0.08322011,2026-03-23,2026-07-28,15,123,117,128,0.117188,1.027321,1.062725,2.163747,2,0.6087831439393939,0.31989820075757575,0.31989820075757575,0.3762428977272727,0.3762428977272727,0.12646740487886104,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.13689696,E 常规,10287,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147490142,458,101,shoe_pos>=0.80,0.2205240,0.918367326259613,25.939459843841,25.829045819680,1.004274800739,0.092647058824,-0.080222841226,2619.8854442279,242.7246808623,11840.8548018537,-497.0076798611,79696.8654,72709.5400,427.4610,3041,3041,-0.00536359,-0.00460234,-0.00556803,-0.00536359,-427.4610,79696.8654,OK,0.0000,17.0984,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,17.0984,17.0984,21.3731,21.3731,21.3731,4.000000,4.000000,5.000000,5.000000,5.000000,96.000000,96.000000,95.000000,95.000000,95.000000,5.0,98.3160,89.6998,329.1450,337.7612,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,410.3626,69801.1584,427.4610,410.3626,17.0984,0.00536359,0.00514904,17.0984,410.3626,0.00514904,17.0984,17.0984,21.3731,21.3731,21.3731,410.3626,0.00514904,98.3160,89.6998,329.1450,337.7612,0.00412996,0.00423807,0.00021454,26.2075,23.9097,0.1406,23.7478,0.5669,4427.6036,168.9444,26.4043,26.1551,25.8178,25.9457,26.176,26.176,26.3317,26.3317,25.9457,0.0,1.014877,1.014877,1.010088,29,107,17,1,0.21170616,0.00536359,0.00460234,0E-8,0.000000,0.912326,0.000000,0.00096568,2026-03-26,2026-07-31,18,754,394,128,0.140625,1.009526,0.991706,0.977248,4,0.6088423295454546,0.7576349431818182,0.7576349431818182,0.7097537878787878,0.7097537878787878,0.591707601365415,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03376537,E 常规,10288,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
31185945,714,125,shoe_pos>=0.80,0.1750700,0.8775510191917419,35.131122697979,42.980982914496,0.817364339198,-0.052169971340,-0.041333881212,4391.3903372474,-229.0987080373,29707.1892738857,-1275.4989340662,125563.7196,111411.2209,423.4216,2838,2831,-0.00337217,-0.06143474,0.01240920,-0.00337217,-423.4216,125563.7196,OK,0.0000,12.7026,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,12.7026,12.7026,12.7026,16.9369,21.1711,3.000000,3.000000,3.000000,4.000000,5.000000,97.000000,97.000000,97.000000,96.000000,95.000000,5.0,76.2159,70.9833,347.2058,352.4383,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,410.7190,108068.8842,423.4216,410.7190,12.7026,0.00337217,0.00327100,12.7026,410.7190,0.00327100,12.7026,12.7026,12.7026,16.9369,21.1711,410.7190,0.00327100,76.2159,70.9833,347.2058,352.4383,0.00276518,0.00280685,0.00010116,44.2437,39.3540,0.1496,7.4284,0.3821,2202.8723,49.6667,43.6334,44.4126,18.258,31.1349,64.2888,90.0044,103.2711,154.9067,27.0013,0.0,3.316896,4.975344,1.421035,29,177,114,5,0.21371235,0.00337217,0.06143474,0E-8,0.000000,0.887288,0.004581,-0.07384394,2026-03-26,2026-08-06,57,1108,622,134,0.425373,0.982455,1.219325,2.115273,4,0.6089015151515151,0.7734375,0.7734375,0.7654474431818182,0.7654474431818182,0.6700524519190741,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0349953,E 常规,10289,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
148532140,116,37,shoe_pos>=0.80,0.3189655,0.8979591727256775,43.678641269378,44.610881335586,0.979102854768,-0.092228226319,0.013100357117,1616.1097269670,-149.0509336552,5140.3693524783,-102.8818739888,4217.9799,3545.5936,428.3834,122,121,-0.10156126,0.08071524,-0.17119460,-0.10156126,-428.3834,4217.9799,OK,0.0000,17.1353,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,17.1353,17.1353,17.1353,21.4192,21.4192,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,94.2443,86.3303,334.1390,342.0531,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,411.2480,3403.7699,428.3834,411.2480,17.1353,0.10156126,0.09749881,17.1353,411.2480,0.09749881,17.1353,17.1353,17.1353,21.4192,21.4192,411.2480,0.09749881,94.2443,86.3303,334.1390,342.0531,0.07921778,0.08109405,0.00406245,34.5736,29.3024,3.5404,30.5988,7.6497,301.2843,8.6429,41.6408,32.4685,15.4111,27.2378,41.5132,64.4083,95.0351,141.6279,23.3511,0.0,3.489094,5.199691,1.269327,21,38,6,2,0.27642168,0.10156126,-0.08071524,0E-8,0.000000,0.840590,0.000000,0.25190984,2026-04-11,2026-08-06,14,56,45,118,0.118644,1.282497,1.060827,2.115856,2,0.6089607007575758,0.33984375,0.33984375,0.38837594696969696,0.38837594696969696,0.1429522937307468,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.16927273,E 常规,10290,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
141084678,634,258,shoe_pos>=0.80,0.4069401,0.9029034972190857,6.605341532549,7.147042185210,0.924206316596,0.016419679908,-0.096364934965,1704.1781153977,27.9820591611,4391.4659770366,-230.9782608571,5112.0901,4647.8131,428.4199,754,288,-0.08380524,-0.01725714,-0.10990037,-0.08380524,-428.4199,5112.0901,OK,0.0000,17.1368,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,17.1368,17.1368,17.1368,17.1368,17.1368,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,85.6840,79.098,342.7359,349.3219,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,411.2831,4461.9005,428.4199,411.2831,17.1368,0.08380524,0.08045303,17.1368,411.2831,0.08045303,17.1368,17.1368,17.1368,17.1368,17.1368,411.2831,0.08045303,85.6840,79.098,342.7359,349.3219,0.06704419,0.0683325,0.00335221,6.7800,16.1382,1.4876,214.2100,19.4736,2556.0450,144.0000,6.5452,6.8767,2.0439,2.2009,10.2195,20.439,24.5268,32.6207,2.0439,-2.0439,11.144014,14.821559,3.080543,9,20,4,8,0.28167344,0.08380524,0.01725714,0E-8,0.000000,0.909181,0.000000,0.09264323,2026-03-25,2026-07-22,2,22,12,120,0.016667,0.951793,0.994232,2.676778,3,0.6090198863636364,0.3660629734848485,0.3660629734848485,0.40281723484848486,0.40281723484848486,0.16251769211556075,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.1097194,E 常规,10291,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
124861616,146,43,shoe_pos>=0.80,0.2945205,0.8799999952316284,10.383737844909,14.868319260077,0.698380069951,-0.434615384615,0.151385224275,446.5007273311,-194.0560853399,1977.9376111190,37.7808307752,762.3633,731.3723,428.5634,47,32,-0.56215123,-0.36542745,-0.57942930,-0.56215123,-428.5634,762.3633,OK,0.0000,17.1425,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,17.1425,17.1425,17.1425,25.7138,25.7138,4.000000,4.000000,4.000000,6.000000,6.000000,96.000000,96.000000,96.000000,94.000000,94.000000,5.0,102.8552,93.5328,325.7082,335.0306,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,411.4209,702.1174,428.5634,411.4209,17.1425,0.56215123,0.53966518,17.1425,411.4209,0.53966518,17.1425,17.1425,17.1425,25.7138,25.7138,411.4209,0.53966518,102.8552,93.5328,325.7082,335.0306,0.42723494,0.43946326,0.02248605,16.2205,22.8554,13.3926,42.8563,26.7852,76.2363,3.2000,15.3879,16.2979,10.3857,10.5412,20.7715,22.009,24.939,62.3144,10.5412,-10.3857,2.365865,5.911513,1.538773,11,14,9,6,0.08073795,0.56215123,0.36542745,0E-8,0.000000,0.959349,0.000000,0.21400186,2026-03-27,2026-07-27,10,16,17,123,0.081301,0.944163,0.630037,0.044683,2,0.609079071969697,0.2460345643939394,0.2460345643939394,0.2959280303030303,0.2959280303030303,0.028723669969194905,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.32915821,E 常规,10292,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
152844376,261,66,shoe_pos>=0.80,0.2528736,0.8947251439094543,40.514446224033,40.880796376221,0.991038575941,0.035474121647,0.014300377626,2673.9534507862,94.8561499915,10645.7087441493,208.8552610292,5716.5924,4980.7873,429.2196,135,135,-0.07508313,-0.01296296,-0.08994639,-0.07508313,-429.2196,5716.5924,OK,0.0000,17.1688,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,17.1688,17.1688,17.1688,17.1688,17.1688,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,85.8439,79.2457,343.3757,349.974,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,412.0509,4781.5558,429.2196,412.0509,17.1688,0.07508313,0.07207980,17.1688,412.0509,0.07207980,17.1688,17.1688,17.1688,17.1688,17.1688,412.0509,0.07207980,85.8439,79.2457,343.3757,349.974,0.06006650,0.06122073,0.00300333,42.3451,36.8947,3.1794,143.0732,30.6585,1905.5308,45.0000,40.8781,42.7119,40.8781,40.8781,40.8781,40.8781,42.922,85.6702,40.8781,0.0,1.05,2.09575,1.035889,1,12,7,2,0.19307090,0.07508313,0.01296296,0E-8,0.000000,0.871286,0.000000,0.07698342,2026-07-11,2026-07-13,3,14,3,3,1.000000,0.957065,1.000000,3.333333,3,0.6091382575757576,0.3835227272727273,0.3835227272727273,0.4127012310606061,0.4127012310606061,0.17617184247772874,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.16025544,E 常规,10293,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150790667,159,45,shoe_pos>=0.80,0.2830189,0.8979591727256775,7.180426773069,5.362338628535,1.339047619048,0.295468998409,-0.311533613446,323.1192047881,95.4717078054,934.4258084411,-94.9708473540,5164.4157,5053.9695,429.3700,477,139,-0.08314009,-0.00533875,-0.10062767,-0.08314009,-429.3700,5164.4157,OK,0.0000,17.1748,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,17.1748,17.1748,21.4685,21.4685,21.4685,4.000000,4.000000,5.000000,5.000000,5.000000,96.000000,96.000000,95.000000,95.000000,95.000000,5.0,98.7551,90.1004,330.6149,339.2696,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,412.1952,4851.8108,429.3700,412.1952,17.1748,0.08314009,0.07981449,17.1748,412.1952,0.07981449,17.1748,17.1748,21.4685,21.4685,21.4685,412.1952,0.07981449,98.7551,90.1004,330.6149,339.2696,0.06401787,0.06569371,0.00332560,10.8269,36.3595,3.0890,107.3425,39.0336,1291.1039,34.7500,9.2920,11.2444,2.5685,5.137,10.7878,25.1714,47.9028,77.0555,5.137,-3.5959,9.324998,15.0,2.107612,3,12,7,8,0.18352165,0.08314009,0.00533875,0E-8,0.000000,0.978614,0.000000,0.09528892,2026-07-15,2026-08-06,4,11,6,23,0.173913,0.826368,1.000000,3.333333,3,0.6091974431818182,0.3671875,0.3671875,0.40376420454545453,0.40376420454545453,0.1636832903172092,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.15793278,E 常规,10294,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
