member_id,field_name,business_field,enforcement_type,is_baccarat_member,episode_id,start_date,start_time,value_before,value_after,start_operator,start_operator_lv,parse_sep,parse_status,release_date,censored,last_bet_date,n_bets_in_window,last_config_time,days_since_last_bet,censor_cutoff_days,censor_reason,duration_days,episode_seq,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_post,roi_non_post,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_post,avg_stake_non_post,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_post,hold_rate,hold_rate_post,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_post,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_post,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
150273180,mem016,enable,ENABLE_账户启停,1,150273180#mem016#2026-05-25 15:22:41,2026-05-25,2026-05-25 15:22:41,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-05-19,472,2026-05-25 15:22:51,79,7,INACTIVE_BEFORE_END,74,1,145460.8939,133676.6760,15712.2905,236,152,-0.10801728,,-0.10801728,-0.10801728,-15712.2905,145460.8939,OK,0.0000,942.7374,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,942.7374,942.7374,3142.4581,3142.4581,3142.4581,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,11312.8492,8604.0,4399.4413,7108.2905,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,14769.5531,125656.0754,15712.2905,14769.5531,942.7374,0.10801728,0.10153625,942.7374,14769.5531,0.10153625,942.7374,942.7374,3142.4581,3142.4581,3142.4581,14769.5531,0.10153625,11312.8492,8604.0,4399.4413,7108.2905,0.03024484,0.04886736,0.00648104,616.3597,879.4518,103.3703,15712.2905,462.1262,145460.8939,152.0000,,616.3597,261.8715,436.4525,960.1956,1309.3575,1483.9386,1932.6117,392.8073,-174.581,3.4,4.428,1.412203,19,25,4,5,0E-8,0.10801728,,0E-8,0.000000,0.918987,0.000000,,2026-05-19,2026-05-19,1,34,19,1,1.000000,,,0.000000,2,0.6273885350318471,0.24203821656050956,0.24203821656050956,0.3343949044585987,0.3343949044585987,0.1803921568627451,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.15102814,E 常规,198,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150273180,mem017,canbet,CANBET_下注权限,1,150273180#mem017#2026-05-25 15:22:51,2026-05-25,2026-05-25 15:22:51,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-05-19,472,2026-05-25 15:22:51,79,7,INACTIVE_BEFORE_END,74,2,145460.8939,133676.6760,15712.2905,236,152,-0.10801728,,-0.10801728,-0.10801728,-15712.2905,145460.8939,OK,0.0000,942.7374,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,942.7374,942.7374,3142.4581,3142.4581,3142.4581,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,11312.8492,8604.0,4399.4413,7108.2905,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,14769.5531,125656.0754,15712.2905,14769.5531,942.7374,0.10801728,0.10153625,942.7374,14769.5531,0.10153625,942.7374,942.7374,3142.4581,3142.4581,3142.4581,14769.5531,0.10153625,11312.8492,8604.0,4399.4413,7108.2905,0.03024484,0.04886736,0.00648104,616.3597,879.4518,103.3703,15712.2905,462.1262,145460.8939,152.0000,,616.3597,261.8715,436.4525,960.1956,1309.3575,1483.9386,1932.6117,392.8073,-174.581,3.4,4.428,1.412203,19,25,4,5,0E-8,0.10801728,,0E-8,0.000000,0.918987,0.000000,,2026-05-19,2026-05-19,1,34,19,1,1.000000,,,0.000000,2,0.6273885350318471,0.24203821656050956,0.24203821656050956,0.3343949044585987,0.3343949044585987,0.1803921568627451,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.15102814,E 常规,199,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
152272486,mem016,enable,ENABLE_账户启停,1,152272486#mem016#2026-07-13 19:45:07,2026-07-13,2026-07-13 19:45:07,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-11,8834,2026-07-13 19:45:07,26,7,INACTIVE_BEFORE_END,25,2,2362903.9536,2069707.4140,16994.6022,8834,6799,-0.00719225,-0.02598729,-0.00479598,-0.00719225,-16994.6022,2362903.9536,OK,0.0000,1019.6761,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1019.6761,1019.6761,3398.9204,3398.9204,3398.9204,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,12236.1136,9306.1898,4758.4886,7688.4124,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15974.9260,1945524.9692,16994.6022,15974.9260,1019.6761,0.00719225,0.00676072,1019.6761,15974.9260,0.00676072,1019.6761,1019.6761,3398.9204,3398.9204,3398.9204,15974.9260,0.00676072,12236.1136,9306.1898,4758.4886,7688.4124,0.00201383,0.0032538,0.00043154,267.4784,304.4135,2.4996,1699.4602,41.2490,236290.3954,679.9000,274.6066,266.5961,86.6326,259.8978,346.5304,519.7955,693.0607,866.3259,173.2652,-43.3163,2.666667,3.333333,1.029168,29,119,5,8,0.11307791,0.00719225,0.02598729,0E-8,0.000000,0.875917,0.043808,-0.02119131,2026-06-30,2026-07-11,10,412,179,12,0.833333,1.030047,1.026650,0.376926,5,0.6337579617834395,0.7165605095541401,0.7165605095541401,0.802547770700637,0.802547770700637,0.7568627450980392,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.02258173,E 常规,200,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
152272486,mem017,canbet,CANBET_下注权限,1,152272486#mem017#2026-07-13 19:45:01,2026-07-13,2026-07-13 19:45:01,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-11,8834,2026-07-13 19:45:07,26,7,INACTIVE_BEFORE_END,25,1,2362903.9536,2069707.4140,16994.6022,8834,6799,-0.00719225,-0.02598729,-0.00479598,-0.00719225,-16994.6022,2362903.9536,OK,0.0000,1019.6761,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1019.6761,1019.6761,3398.9204,3398.9204,3398.9204,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,12236.1136,9306.1898,4758.4886,7688.4124,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,15974.9260,1945524.9692,16994.6022,15974.9260,1019.6761,0.00719225,0.00676072,1019.6761,15974.9260,0.00676072,1019.6761,1019.6761,3398.9204,3398.9204,3398.9204,15974.9260,0.00676072,12236.1136,9306.1898,4758.4886,7688.4124,0.00201383,0.0032538,0.00043154,267.4784,304.4135,2.4996,1699.4602,41.2490,236290.3954,679.9000,274.6066,266.5961,86.6326,259.8978,346.5304,519.7955,693.0607,866.3259,173.2652,-43.3163,2.666667,3.333333,1.029168,29,119,5,8,0.11307791,0.00719225,0.02598729,0E-8,0.000000,0.875917,0.043808,-0.02119131,2026-06-30,2026-07-11,10,412,179,12,0.833333,1.030047,1.026650,0.376926,5,0.6337579617834395,0.7165605095541401,0.7165605095541401,0.802547770700637,0.802547770700637,0.7568627450980392,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.02258173,E 常规,201,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
152195500,mem017,canbet,CANBET_下注权限,1,152195500#mem017#2026-07-06 14:52:08,2026-07-06,2026-07-06 14:52:08,Y,N,56034,3,COLON,OK,2026-08-07,1,2026-07-05,5505,2026-07-06 14:52:08,32,7,INACTIVE_BEFORE_END,32,1,1265236.2478,1013969.3370,26899.5564,5505,2964,-0.02126050,,-0.02126050,-0.02847316,-26899.5564,1265236.2478,OK,9125.7240,1613.9734,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1613.9734,2689.9556,2689.9556,0.0000,0.0000,6.000000,10.000000,10.000000,0.000000,0.000000,94.000000,90.000000,90.000000,100.000000,100.000000,3.0,6993.8847,6418.2342,10779.9477,11355.5982,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,25285.5830,953131.1768,17773.8323,16159.8590,-7511.7507,0.01404784,0.01277221,1613.9734,16159.8590,0.01277221,1613.9734,2689.9556,2689.9556,0.0000,0.0000,16159.8590,0.01277221,6993.8847,6418.2342,10779.9477,11355.5982,0.00852011,0.00897508,-0.00593703,229.8340,342.0949,9.0754,3362.4445,98.5332,158154.5310,370.5000,,229.8340,43.1704,60.6428,173.2652,474.8748,866.3259,3867.5137,43.3163,-17.1706,14.285714,63.7753,3.789963,29,98,10,8,0E-8,0.02126050,,0.00900000,0.900000,0.801407,1.000000,,2026-06-28,2026-07-05,8,273,149,8,1.000000,,,0.000000,4,0.6401273885350318,0.5668789808917197,0.5668789808917197,0.6719745222929936,0.6719745222929936,0.596078431372549,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03420114,E 常规,202,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150867905,mem017,canbet,CANBET_下注权限,1,150867905#mem017#2026-06-08 00:01:56,2026-06-08,2026-06-08 00:01:56,Y,N,55879,5,COLON,OK,2026-08-07,1,2026-06-04,2377,2026-06-08 00:01:56,63,7,INACTIVE_BEFORE_END,60,1,981669.8325,887903.6436,17268.1748,2377,1441,-0.01759061,,-0.01759061,-0.01759061,-17268.1748,981669.8325,OK,0.0000,1036.0905,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1036.0905,1036.0905,1036.0905,1726.8175,5180.4524,6.000000,6.000000,6.000000,10.000000,30.000000,94.000000,94.000000,94.000000,90.000000,70.000000,5.0,10015.5414,8232.2929,7252.6334,9035.8819,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,16232.0843,834629.4250,17268.1748,16232.0843,1036.0905,0.01759061,0.01653518,1036.0905,16232.0843,0.01653518,1036.0905,1036.0905,1036.0905,1726.8175,5180.4524,16232.0843,0.01653518,10015.5414,8232.2929,7252.6334,9035.8819,0.00738806,0.0092046,0.00105544,412.9869,616.1719,11.9835,8634.0874,167.6522,490834.9162,720.5000,,412.9869,86.3409,259.0226,518.0452,863.4088,1295.1132,2158.5217,172.6817,-43.1704,5.0,8.333333,1.594405,14,55,1,7,0E-8,0.01759061,,0E-8,0.000000,0.904483,0.000000,,2026-06-03,2026-06-04,2,103,21,2,1.000000,,,0.000000,4,0.643312101910828,0.5828025477707006,0.5828025477707006,0.6146496815286624,0.6146496815286624,0.5254901960784314,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.04905098,E 常规,203,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150535312,mem016,enable,ENABLE_账户启停,1,150535312#mem016#2026-06-01 15:02:44,2026-06-01,2026-06-01 15:02:44,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-05-28,1370,2026-06-01 15:02:51,70,7,INACTIVE_BEFORE_END,67,1,333126.7458,306590.4330,17281.3373,1370,1220,-0.05187616,,-0.05187616,-0.05187616,-17281.3373,333126.7458,OK,0.0000,1036.8802,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1036.8802,1036.8802,3456.2675,3456.2675,3456.2675,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,12442.5628,9463.205,4838.7744,7818.1323,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,16244.4571,288195.0070,17281.3373,16244.4571,1036.8802,0.05187616,0.04876359,1036.8802,16244.4571,0.04876359,1036.8802,1036.8802,3456.2675,3456.2675,3456.2675,16244.4571,0.04876359,12442.5628,9463.205,4838.7744,7818.1323,0.01452533,0.02346894,0.00311257,243.1582,251.3036,14.1650,4320.3343,118.3653,83281.6865,305.0000,,243.1582,87.2905,174.581,261.8715,436.4525,872.905,1309.3575,174.581,-43.6453,5.0,7.5,1.39281,28,85,4,8,0E-8,0.05187616,,0E-8,0.000000,0.920342,0.004380,,2026-05-25,2026-05-28,4,146,70,4,1.000000,,,0.000000,3,0.6464968152866242,0.3248407643312102,0.3248407643312102,0.46178343949044587,0.46178343949044587,0.33725490196078434,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0533089,E 常规,204,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150535312,mem017,canbet,CANBET_下注权限,1,150535312#mem017#2026-06-01 15:02:51,2026-06-01,2026-06-01 15:02:51,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-05-28,1370,2026-06-01 15:02:51,70,7,INACTIVE_BEFORE_END,67,2,333126.7458,306590.4330,17281.3373,1370,1220,-0.05187616,,-0.05187616,-0.05187616,-17281.3373,333126.7458,OK,0.0000,1036.8802,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1036.8802,1036.8802,3456.2675,3456.2675,3456.2675,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,12442.5628,9463.205,4838.7744,7818.1323,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,16244.4571,288195.0070,17281.3373,16244.4571,1036.8802,0.05187616,0.04876359,1036.8802,16244.4571,0.04876359,1036.8802,1036.8802,3456.2675,3456.2675,3456.2675,16244.4571,0.04876359,12442.5628,9463.205,4838.7744,7818.1323,0.01452533,0.02346894,0.00311257,243.1582,251.3036,14.1650,4320.3343,118.3653,83281.6865,305.0000,,243.1582,87.2905,174.581,261.8715,436.4525,872.905,1309.3575,174.581,-43.6453,5.0,7.5,1.39281,28,85,4,8,0E-8,0.05187616,,0E-8,0.000000,0.920342,0.004380,,2026-05-25,2026-05-28,4,146,70,4,1.000000,,,0.000000,3,0.6464968152866242,0.3248407643312102,0.3248407643312102,0.46178343949044587,0.46178343949044587,0.33725490196078434,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0533089,E 常规,205,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
153039458,mem016,enable,ENABLE_账户启停,1,153039458#mem016#2026-07-20 18:56:49,2026-07-20,2026-07-20 18:56:49,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-15,131,2026-07-20 18:56:49,22,7,INACTIVE_BEFORE_END,18,2,119026.2497,109756.5624,17325.8685,131,76,-0.14556342,-0.14556342,,-0.14556342,-17325.8685,119026.2497,OK,0.0000,1039.5521,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1039.5521,1039.5521,3465.1737,3465.1737,3465.1737,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,12474.6253,9487.5901,4851.2432,7838.2783,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,16286.3164,103171.1687,17325.8685,16286.3164,1039.5521,0.14556342,0.13682962,1039.5521,16286.3164,0.13682962,1039.5521,1039.5521,3465.1737,3465.1737,3465.1737,16286.3164,0.13682962,12474.6253,9487.5901,4851.2432,7838.2783,0.04075776,0.06585336,0.00873381,908.5973,1444.1653,227.9720,17325.8685,1155.0579,119026.2497,76.0000,908.5973,,433.163,693.0607,1299.4889,1732.6519,2165.8147,3114.4429,433.163,-433.163,3.125,4.493752,1.310992,13,8,2,5,1.00000000,0.14556342,0.14556342,0E-8,0.000000,0.922121,0.000000,,2026-07-15,2026-07-15,1,15,13,1,1.000000,,1.000000,3.333333,2,0.6528662420382165,0.1910828025477707,0.1910828025477707,0.3248407643312102,0.3248407643312102,0.16862745098039217,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.21358605,E 常规,206,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
153039458,mem017,canbet,CANBET_下注权限,1,153039458#mem017#2026-07-20 18:56:45,2026-07-20,2026-07-20 18:56:45,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-15,131,2026-07-20 18:56:49,22,7,INACTIVE_BEFORE_END,18,1,119026.2497,109756.5624,17325.8685,131,76,-0.14556342,-0.14556342,,-0.14556342,-17325.8685,119026.2497,OK,0.0000,1039.5521,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1039.5521,1039.5521,3465.1737,3465.1737,3465.1737,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,12474.6253,9487.5901,4851.2432,7838.2783,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,16286.3164,103171.1687,17325.8685,16286.3164,1039.5521,0.14556342,0.13682962,1039.5521,16286.3164,0.13682962,1039.5521,1039.5521,3465.1737,3465.1737,3465.1737,16286.3164,0.13682962,12474.6253,9487.5901,4851.2432,7838.2783,0.04075776,0.06585336,0.00873381,908.5973,1444.1653,227.9720,17325.8685,1155.0579,119026.2497,76.0000,908.5973,,433.163,693.0607,1299.4889,1732.6519,2165.8147,3114.4429,433.163,-433.163,3.125,4.493752,1.310992,13,8,2,5,1.00000000,0.14556342,0.14556342,0E-8,0.000000,0.922121,0.000000,,2026-07-15,2026-07-15,1,15,13,1,1.000000,,1.000000,3.333333,2,0.6528662420382165,0.1910828025477707,0.1910828025477707,0.3248407643312102,0.3248407643312102,0.16862745098039217,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.21358605,E 常规,207,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151133603,mem017,canbet,CANBET_下注权限,1,151133603#mem017#2026-06-15 00:01:27,2026-06-15,2026-06-15 00:01:27,Y,N,55879,5,COLON,OK,2026-07-21,0,2026-07-23,1817,2026-08-02 23:57:57,14,7,NOT_CENSORED,36,1,480239.1060,429212.5097,17326.3017,1817,1630,-0.03607849,-0.03607849,,-0.03607849,-17326.3017,480239.1060,OK,0.0000,1039.5781,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1039.5781,1039.5781,1039.5781,1732.6302,5197.8905,6.000000,6.000000,6.000000,10.000000,30.000000,94.000000,94.000000,94.000000,90.000000,70.000000,5.0,10049.2550,8260.0038,7277.0467,9066.2978,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,16286.7236,403459.7592,17326.3017,16286.7236,1039.5781,0.03607849,0.03391378,1039.5781,16286.7236,0.03391378,1039.5781,1039.5781,1039.5781,1732.6302,5197.8905,16286.7236,0.03391378,10049.2550,8260.0038,7277.0467,9066.2978,0.01515297,0.01887872,0.00216471,264.3033,263.3206,10.6296,5775.4339,188.3294,160079.7020,543.3333,264.3033,,173.2652,259.8978,346.5304,433.163,519.7955,866.3259,259.8978,-17.3265,2.0,3.333333,1.016951,24,80,4,8,1.00000000,0.03607849,0.03607849,0E-8,0.000000,0.893748,0.000000,,2026-07-21,2026-07-23,3,92,47,3,1.000000,,1.000000,3.333333,3,0.6592356687898089,0.40445859872611467,0.40445859872611467,0.5127388535031847,0.5127388535031847,0.4,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.04611964,E 常规,208,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151133603,mem017,canbet,CANBET_下注权限,1,151133603#mem017#2026-08-02 23:57:57,2026-08-02,2026-08-02 23:57:57,Y,N,55879,5,COLON,OK,2026-08-07,1,2026-07-23,1817,2026-08-02 23:57:57,14,7,INACTIVE_BEFORE_END,5,2,480239.1060,429212.5097,17326.3017,1817,1630,-0.03607849,-0.03607849,,-0.03607849,-17326.3017,480239.1060,OK,0.0000,1039.5781,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1039.5781,1039.5781,1039.5781,1732.6302,5197.8905,6.000000,6.000000,6.000000,10.000000,30.000000,94.000000,94.000000,94.000000,90.000000,70.000000,5.0,10049.2550,8260.0038,7277.0467,9066.2978,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,16286.7236,403459.7592,17326.3017,16286.7236,1039.5781,0.03607849,0.03391378,1039.5781,16286.7236,0.03391378,1039.5781,1039.5781,1039.5781,1732.6302,5197.8905,16286.7236,0.03391378,10049.2550,8260.0038,7277.0467,9066.2978,0.01515297,0.01887872,0.00216471,264.3033,263.3206,10.6296,5775.4339,188.3294,160079.7020,543.3333,264.3033,,173.2652,259.8978,346.5304,433.163,519.7955,866.3259,259.8978,-17.3265,2.0,3.333333,1.016951,24,80,4,8,1.00000000,0.03607849,0.03607849,0E-8,0.000000,0.893748,0.000000,,2026-07-21,2026-07-23,3,92,47,3,1.000000,,1.000000,3.333333,3,0.6592356687898089,0.40445859872611467,0.40445859872611467,0.5127388535031847,0.5127388535031847,0.4,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.04611964,E 常规,209,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
146615312,mem016,enable,ENABLE_账户启停,1,146615312#mem016#2026-04-13 20:42:07,2026-04-13,2026-04-13 20:42:07,Y,N,55879,5,COLON,OK,2026-05-04,0,2026-07-28,4106,2026-08-02 23:57:15,9,7,NOT_CENSORED,21,1,693612.3053,623136.9371,18144.0424,3939,2633,-0.02615877,-0.79255319,-0.02570860,-0.02615877,-18144.0424,693612.3053,OK,0.0000,1088.6425,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1088.6425,1088.6425,1088.6425,1814.4042,5443.2127,6.000000,6.000000,6.000000,10.000000,30.000000,94.000000,94.000000,94.000000,90.000000,70.000000,5.0,10523.5446,8649.8471,7620.4978,9494.1953,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,17055.3998,585748.7209,18144.0424,17055.3998,1088.6425,0.02615877,0.02458924,1088.6425,17055.3998,0.02458924,1088.6425,1088.6425,1088.6425,1814.4042,5443.2127,17055.3998,0.02458924,10523.5446,8649.8471,7620.4978,9494.1953,0.01098668,0.01368804,0.00156953,176.0884,236.6642,6.8910,1512.0035,55.3172,57801.0254,219.4167,40.7173,176.4330,43.1704,86.3409,174.581,436.4525,611.0335,1222.067,86.3409,-43.1704,7.07699,14.15398,2.039456,29,115,13,8,0.00058703,0.02615877,0.79255319,0E-8,0.000000,0.898394,0.000000,-0.76684459,2026-03-27,2026-07-27,12,328,162,123,0.097561,0.230781,0.231232,0.001957,3,0.6656050955414012,0.46496815286624205,0.46496815286624205,0.5509554140127388,0.5509554140127388,0.4470588235294118,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03628727,E 常规,210,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
146615312,mem017,canbet,CANBET_下注权限,1,146615312#mem017#2026-05-11 04:38:54,2026-05-11,2026-05-11 04:38:54,Y,N,55879,5,COLON,OK,2026-05-13,0,2026-07-28,4106,2026-08-02 23:57:15,9,7,NOT_CENSORED,2,2,693612.3053,623136.9371,18144.0424,3939,2633,-0.02615877,-0.79255319,-0.02570860,-0.02615877,-18144.0424,693612.3053,OK,0.0000,1088.6425,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1088.6425,1088.6425,1088.6425,1814.4042,5443.2127,6.000000,6.000000,6.000000,10.000000,30.000000,94.000000,94.000000,94.000000,90.000000,70.000000,5.0,10523.5446,8649.8471,7620.4978,9494.1953,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,17055.3998,585748.7209,18144.0424,17055.3998,1088.6425,0.02615877,0.02458924,1088.6425,17055.3998,0.02458924,1088.6425,1088.6425,1088.6425,1814.4042,5443.2127,17055.3998,0.02458924,10523.5446,8649.8471,7620.4978,9494.1953,0.01098668,0.01368804,0.00156953,176.0884,236.6642,6.8910,1512.0035,55.3172,57801.0254,219.4167,40.7173,176.4330,43.1704,86.3409,174.581,436.4525,611.0335,1222.067,86.3409,-43.1704,7.07699,14.15398,2.039456,29,115,13,8,0.00058703,0.02615877,0.79255319,0E-8,0.000000,0.898394,0.000000,-0.76684459,2026-03-27,2026-07-27,12,328,162,123,0.097561,0.230781,0.231232,0.001957,3,0.6656050955414012,0.46496815286624205,0.46496815286624205,0.5509554140127388,0.5509554140127388,0.4470588235294118,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03628727,E 常规,211,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
