window_id,bet_ip,n_member_raw,n_member_eff,n_prof_A,n_prof_B,n_prof_C,n_orders,n_rounds,stake,net_pnl,game_pnl,share_p50,share_p90,stake_xagg,valid_bet,profit,n_bets,n_rounds_xagg,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
W1,113.185.75.107,26,6,1,3,3,488,385,123912.8874921623,8000.3308534901,8000.3308534901,0.053725000470876694,0.8499998450279236,123912.8875,117012.8584,-8000.3309,488,385,0.06456415,-0.00009833,0.07289324,0.06456415,8000.3309,123912.8875,OK,0.0000,-183.3279,3.6537,96.3463,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-183.3279,-183.0669,-88.7958,-700.4321,-838.1044,3.653689,3.678279,3.803279,3.950820,4.106557,96.346311,96.321721,96.196721,96.049180,95.893443,5.0,-1993.7272,-1818.1236,-6006.6037,-6182.2073,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-7817.0029,112649.5118,-8000.3309,-7817.0029,-183.3279,-0.06456415,-0.06308466,-183.3279,-7817.0029,-0.06308466,-183.3279,-183.0669,-88.7958,-700.4321,-838.1044,-7817.0029,-0.06308466,-1993.7272,-1818.1236,-6006.6037,-6182.2073,-0.04847441,-0.04989156,-0.00147949,253.9199,303.9295,-20.7801,-320.0132,-67.7994,4956.5155,15.4000,71.4128,378.5281,12.9089,51.5333,256.8515,537.2339,1308.7977,2418.6558,37.2875,-5.1431,25.397121,46.933833,4.927296,27,68,1,8,0.11411029,-0.06456415,0.00009833,0E-8,0.000000,0.944315,0.137295,-0.07299157,2026-04-07,2026-08-03,25,118,107,119,0.210084,0.188659,0.281242,0.380368,5,0.04203718674211803,0.8567963968125649,0.8567963968125649,0.8843977364591754,0.8843977364591754,0.8843977364591754,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.09489631,A 净亏最大十分位 · 优先复核,365,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,171.253.250.240,13,5,0,3,3,907,394,48157.6556679375,8142.1188576342,8142.1188576342,0.03276040032505989,0.40425512194633484,48157.6557,47482.1211,-8142.1189,907,394,0.16907216,0.19324324,0.16902437,0.16907216,8142.1189,48157.6557,OK,0.0000,-325.6848,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-325.6848,-309.5984,-308.5207,-308.7472,-308.7472,4.000000,4.007718,4.030871,4.973539,4.973539,96.000000,95.992282,95.969129,95.026461,95.026461,5.0,-1561.2983,-1447.096,-6580.8206,-6695.0229,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-7816.4341,45582.8362,-8142.1189,-7816.4341,-325.6848,-0.16907216,-0.16230927,-325.6848,-7816.4341,-0.16230927,-325.6848,-309.5984,-308.5207,-308.7472,-308.7472,-7816.4341,-0.16230927,-1561.2983,-1447.096,-6580.8206,-6695.0229,-0.13665160,-0.13902302,-0.00676289,53.0955,120.5130,-20.6653,-626.3168,-95.7896,3704.4351,30.3077,7.3104,53.7613,2.5716,5.1891,12.9729,26.3912,118.1159,1316.7383,5.1891,-2.5716,22.762108,253.748643,10.232042,26,60,1,8,0.00197342,-0.16907216,-0.19324324,0E-8,0.000000,0.985972,0.358324,0.02421888,2026-03-25,2026-08-01,13,85,67,130,0.100000,0.135979,0.137684,0.006578,4,0.042152673518882085,0.9764406975401316,0.9764406975401316,0.6581591407783809,0.6581591407783809,0.6581591407783809,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0938062,A 净亏最大十分位 · 优先复核,366,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,125.235.174.221,16,5,2,1,1,562,552,127213.6084024205,8134.9271662923,8134.9271662923,0.03258984908461571,1.0,127213.6084,114097.0148,-8134.9272,562,552,0.06394699,-0.06362190,0.07635445,0.06394699,8134.9272,127213.6084,OK,0.0000,-325.3971,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-325.3971,-325.3971,-306.7486,-507.8326,-507.8326,4.000000,4.000000,4.156584,3.827402,3.827402,96.000000,96.000000,95.843416,96.172598,96.172598,5.0,-1973.2081,-1796.3026,-6161.7191,-6338.6246,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-7809.5301,109533.1342,-8134.9272,-7809.5301,-325.3971,-0.06394699,-0.06138911,-325.3971,-7809.5301,-0.06138911,-325.3971,-325.3971,-306.7486,-507.8326,-507.8326,-7809.5301,-0.06138911,-1973.2081,-1796.3026,-6161.7191,-6338.6246,-0.04843601,-0.04982662,-0.00255788,226.3587,206.6975,-14.7372,-508.4329,-67.7911,7950.8505,34.5000,58.1246,315.0474,13.088,78.5279,274.8475,759.8879,837.6306,1162.2131,64.5444,0.0,10.666667,14.80001,2.882528,29,74,1,6,0.08863967,-0.06394699,0.06362190,0E-8,0.000000,0.896893,0.037367,-0.13997634,2026-03-22,2026-07-28,16,120,98,129,0.124031,0.184495,0.256781,0.295466,5,0.042268160295646146,0.8558725025984525,0.8558725025984525,0.8876313662085691,0.8876313662085691,0.8876313662085691,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.07925198,A 净亏最大十分位 · 优先复核,367,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,49.49.225.131,27,6,2,2,2,936,446,41279.8681986102,8182.7552524512,8048.1500309522,0.010496900416910648,0.4678570032119751,41279.8682,39321.9967,-8182.7553,936,446,0.19822629,0.37818182,0.19773489,0.19496550,8182.7553,41279.8682,OK,134.6052,-515.1355,4.3333,95.6667,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-515.1355,-515.1355,-514.3793,-517.7121,-406.7059,4.333333,4.333333,4.337607,4.658120,4.978632,95.666667,95.666667,95.662393,95.341880,95.021368,5.0,-2469.0683,-2186.3811,-5848.2921,-6130.9794,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-7667.6198,37412.6038,-8317.3605,-7802.2250,-649.7407,-0.20148709,-0.18900799,-515.1355,-7802.2250,-0.18900799,-515.1355,-515.1355,-514.3793,-517.7121,-406.7059,-7802.2250,-0.18900799,-2469.0683,-2186.3811,-5848.2921,-6130.9794,-0.14167420,-0.14852226,-0.01573989,44.1024,88.1659,-18.3470,-282.1640,-67.0718,1423.4437,15.3793,4.8876,45.0903,1.0503,3.3013,11.5744,84.0248,147.0434,630.1859,2.1006,-1.0503,44.540419,190.88751,13.358918,28,82,1,8,0.00272323,-0.19822629,-0.37818182,0.00342315,0.133333,0.952571,0.002137,0.18044692,2026-03-22,2026-07-12,29,122,112,113,0.256637,0.108396,0.110824,0.009077,3,0.042383647072410206,0.9861415867883128,0.9861415867883128,0.5977595565307773,0.5977595565307773,0.5977595565307773,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08816826,A 净亏最大十分位 · 优先复核,368,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,113.185.73.55,20,5,0,5,5,497,432,95053.8786582997,8057.7820218493,8057.7820218493,0.02540690079331398,0.6875,95053.8787,87879.6025,-8057.7820,497,432,0.08477068,0.02639433,0.08652173,0.08477068,8057.7820,95053.8787,OK,0.0000,-260.8417,3.7465,96.2535,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-260.8417,-260.8417,-250.8803,-393.2705,-455.4235,3.746479,3.746479,3.951710,3.293763,3.529175,96.253521,96.253521,96.048290,96.706237,96.470825,5.0,-1621.2576,-1496.4546,-6436.5244,-6561.3274,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-7796.9404,85057.4430,-8057.7820,-7796.9404,-260.8417,-0.08477068,-0.08202654,-260.8417,-7796.9404,-0.08202654,-260.8417,-260.8417,-250.8803,-393.2705,-455.4235,-7796.9404,-0.08202654,-1621.2576,-1496.4546,-6436.5244,-6561.3274,-0.06771448,-0.06902746,-0.00274415,191.2553,203.4250,-18.6523,-424.0938,-58.8159,5002.8357,22.7368,23.0682,244.7896,13.1659,39.4976,205.7243,648.6431,981.3969,1275.4656,38.7267,0.0,24.847006,32.292239,4.842202,29,81,1,7,0.02912224,-0.08477068,-0.02639433,0E-8,0.000000,0.924524,0.048290,-0.06012740,2026-03-26,2026-07-29,19,137,102,126,0.150794,0.094237,0.120615,0.097074,5,0.04249913384917427,0.895022519921469,0.895022519921469,0.8379720522000231,0.8379720522000231,0.8379720522000231,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08958552,A 净亏最大十分位 · 优先复核,369,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,103.199.32.73,65,10,1,7,7,1287,978,72921.8486120453,8110.6655424449,8110.6655424449,0.02071009948849678,1.0,72921.8486,66623.5396,-8110.6655,1287,976,0.11122408,-0.16010733,0.11558918,0.11122408,8110.6655,72921.8486,OK,0.0000,-324.7077,3.9200,96.0800,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-324.7077,-324.7750,-327.1703,-369.8208,-370.3179,3.919969,4.004662,4.141414,4.748252,4.765346,96.080031,95.995338,95.858586,95.251748,95.234654,5.0,-1716.7918,-1577.5202,-6393.8738,-6533.1453,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-7785.9578,63994.8058,-8110.6655,-7785.9578,-324.7077,-0.11122408,-0.10677126,-324.7077,-7785.9578,-0.10677126,-324.7077,-324.7750,-327.1703,-369.8208,-370.3179,-7785.9578,-0.10677126,-1716.7918,-1577.5202,-6393.8738,-6533.1453,-0.08768118,-0.08959105,-0.00445282,56.6603,68.2618,-8.3101,-147.4666,-24.9559,1325.8518,17.7455,16.0357,59.0677,10.3783,26.3317,78.5279,129.0889,154.3852,410.3967,25.7155,-2.5946,5.863088,15.585636,2.151789,29,133,1,15,0.01583299,-0.11122408,0.16010733,0E-8,0.000000,0.913629,0.027195,-0.27569652,2026-03-22,2026-07-31,55,325,233,132,0.416667,0.271480,0.283015,0.052777,4,0.04261462062593833,0.9310543942718559,0.9310543942718559,0.7814990183623975,0.7814990183623975,0.7814990183623975,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05960117,A 净亏最大十分位 · 优先复核,370,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,119.56.17.136,12,6,3,5,5,988,853,108181.8171950678,7977.0117154272,7780.8635672783,0.0024035500828176737,0.6289152503013611,108181.8172,94804.3593,-7977.0117,988,853,0.07373708,0.05067303,0.14013878,0.07192395,7977.0117,108181.8172,OK,196.1481,-393.1912,4.1822,95.8178,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-393.1912,-393.1912,-394.9108,-241.0698,-241.0698,4.182186,4.182186,4.223684,1.244939,1.244939,95.817814,95.817814,95.776316,98.755061,98.755061,5.0,-1663.4328,-1512.1328,-6509.7270,-6661.0271,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-7583.8205,90521.8146,-8173.1599,-7779.9687,-589.3393,-0.07555022,-0.07191568,-393.1912,-7779.9687,-0.07191568,-393.1912,-393.1912,-394.9108,-241.0698,-241.0698,-7779.9687,-0.07191568,-1663.4328,-1512.1328,-6509.7270,-6661.0271,-0.06017395,-0.06157252,-0.00544767,109.4958,111.1423,-9.3517,-531.8008,-34.0898,7212.1211,56.8667,100.2407,149.1391,33.2723,66.5447,133.0893,266.1787,344.5306,516.7958,66.5447,-7.2671,5.177433,7.766149,1.645448,29,104,1,10,0.74220245,-0.07373708,-0.05067303,0.00206898,0.072874,0.876343,0.313765,-0.08946574,2026-03-27,2026-08-06,15,234,142,133,0.112782,0.672129,0.915476,2.474008,5,0.04273010740270239,0.8750433075412866,0.8750433075412866,0.8632636563113524,0.8632636563113524,0.8632636563113524,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06375367,A 净亏最大十分位 · 优先复核,371,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,182.232.99.107,9,5,3,1,1,350,239,75288.6226866171,8097.5214069113,8097.3190161707,0.059679798781871796,1.0,75288.6227,67346.1468,-8097.5214,350,239,0.10755306,,0.10755306,0.10755037,8097.5214,75288.6227,OK,0.2024,-322.7820,3.6886,96.3114,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-322.7820,-322.7820,-322.7820,-487.5925,-487.5925,3.688571,3.688571,3.688571,3.085714,3.085714,96.311429,96.311429,96.311429,96.914286,96.914286,5.0,-1943.5309,-1766.8748,-6154.1929,-6330.849,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-7774.7394,64673.1895,-8097.7238,-7774.9418,-322.9844,-0.10755574,-0.10326848,-322.7820,-7774.9418,-0.10326848,-322.7820,-322.7820,-322.7820,-487.5925,-487.5925,-7774.9418,-0.10326848,-1943.5309,-1766.8748,-6154.1929,-6330.849,-0.08174134,-0.08408773,-0.00428995,215.1104,281.7830,-33.8808,-1012.1902,-158.7749,9411.0778,29.8750,,215.1104,5.2706,20.7715,26.4108,42.1647,1038.5726,5192.8628,10.5412,-2.2009,50.000002,249.999991,10.356057,20,47,1,8,0E-8,-0.10755306,,0.00000301,0.004571,0.894506,0.000000,,2026-03-23,2026-06-29,8,51,40,99,0.080808,,,0.000000,4,0.04284559417946645,0.9268968703083497,0.9268968703083497,0.788197251414713,0.788197251414713,0.788197251414713,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.12044277,A 净亏最大十分位 · 优先复核,372,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,149.88.103.69,10,8,1,4,4,1451,773,136928.1942858895,7274.8333748349,6506.9610078755,0.0070847501046955585,0.021095899865031242,136928.1943,123042.8519,-7274.8334,1451,773,0.05312882,0.10934112,0.01910595,0.04752097,7274.8334,136928.1943,OK,767.8724,-278.8375,5.9090,94.0910,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-278.8375,-266.6817,-260.6038,-339.4301,54.7011,5.909028,7.818057,8.772571,8.818057,8.590627,94.090972,92.181943,91.227429,91.181943,91.409373,5.0,-1090.8521,-1045.5843,-6951.8537,-6997.1214,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-6995.9958,116201.4569,-8042.7057,-7763.8682,-1046.7099,-0.05873667,-0.05670029,-278.8375,-7763.8682,-0.05670029,-278.8375,-266.6817,-260.6038,-339.4301,54.7011,-7763.8682,-0.05670029,-1090.8521,-1045.5843,-6951.8537,-6997.1214,-0.05077007,-0.05110066,-0.00764422,94.3682,159.1757,-9.4112,-259.8155,-26.9438,4890.2927,27.6071,222.5359,69.9753,5.1125,17.0416,66.5447,272.1096,511.2474,861.3264,16.6362,-3.381,29.999998,50.542632,5.537523,29,129,1,14,0.37704668,-0.05312882,-0.10934112,0.00624069,0.763611,0.898594,0.039283,0.09023517,2026-03-28,2026-08-05,28,270,193,131,0.213741,3.180207,2.358167,1.256822,5,0.04296108095623051,0.8296570042730107,0.8296570042730107,0.8957154405820533,0.8957154405820533,0.8957154405820533,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06697149,A 净亏最大十分位 · 优先复核,373,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,202.56.3.46,10,5,3,4,4,782,486,82644.7076860517,8052.8772169486,8052.8772169486,0.7149758338928223,1.0,82644.7077,74615.2933,-8052.8772,782,486,0.09743972,-1.00000000,0.09752994,0.09743972,8052.8772,82644.7077,OK,0.0000,-322.1151,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-322.1151,-322.1151,-344.7477,-344.7477,-344.7477,4.000000,4.000000,4.693095,4.693095,4.693095,96.000000,96.000000,95.306905,95.306905,95.306905,5.0,-1678.4734,-1543.8512,-6374.4039,-6509.026,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-7730.7621,71630.6816,-8052.8772,-7730.7621,-322.1151,-0.09743972,-0.09354213,-322.1151,-7730.7621,-0.09354213,-322.1151,-322.1151,-344.7477,-344.7477,-344.7477,-7730.7621,-0.09354213,-1678.4734,-1543.8512,-6374.4039,-6509.026,-0.07713021,-0.07875914,-0.00389759,105.6838,153.5294,-16.5697,-402.6439,-65.4705,4132.2354,24.3000,6.7935,105.8104,6.8966,27.5862,189.8109,379.6219,379.6219,759.2438,16.3871,-6.8966,13.761294,27.522587,3.831037,29,68,1,6,0.00008220,-0.09743972,1.00000000,0E-8,0.000000,0.902844,0.306905,-1.09752994,2026-04-06,2026-07-30,20,123,105,116,0.172414,0.064204,0.064281,0.000274,5,0.04307656773299457,0.9148862455248874,0.9148862455248874,0.8099087654463564,0.8099087654463564,0.8099087654463564,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08446204,A 净亏最大十分位 · 优先复核,374,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,113.185.82.67,20,5,1,3,3,382,205,54588.5684795482,7887.3848642450,7654.8777938731,0.00452749989926815,0.05530305206775665,54588.5685,49975.9597,-7887.3849,382,205,0.14448785,0.13093538,0.16584854,0.14022859,7887.3849,54588.5685,OK,232.5071,-407.1429,4.2408,95.7592,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-407.1429,-407.0654,-410.2416,-413.1483,-413.1483,4.240838,4.246073,4.316754,4.706806,4.706806,95.759162,95.753927,95.683246,95.293194,95.293194,5.0,-2050.7465,-1841.7472,-6069.1455,-6278.1448,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-7480.2420,47396.6874,-8119.8919,-7712.7490,-639.6500,-0.14874711,-0.14128872,-407.1429,-7712.7490,-0.14128872,-407.1429,-407.0654,-410.2416,-413.1483,-413.1483,-7712.7490,-0.14128872,-2050.7465,-1841.7472,-6069.1455,-6278.1448,-0.11117979,-0.11500842,-0.01171765,142.9020,243.7852,-38.4750,-492.9616,-115.9910,3411.7855,12.8125,521.8526,66.6352,5.2352,25.9457,78.5279,464.1485,801.8624,1447.3466,14.3277,-5.1891,30.905383,55.783633,5.50773,24,45,1,8,0.61182348,-0.14448785,-0.13093538,0.00465238,0.117277,0.915502,0.178011,-0.03491315,2026-03-28,2026-07-14,16,68,68,109,0.146789,7.831483,3.651821,2.039412,4,0.04319205450975863,0.9613119297840397,0.9613119297840397,0.6995034068599145,0.6995034068599145,0.6995034068599145,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.13004772,A 净亏最大十分位 · 优先复核,375,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,149.22.87.10,11,8,1,4,3,3631,1646,273015.7643333387,6047.8274663062,4075.0323843475,0.0063574002124369144,0.05370013415813446,273015.7643,252237.9722,-6047.8275,3631,1646,0.02215194,-0.03218624,0.04147715,0.01492600,6047.8275,273015.7643,OK,1972.7951,-316.9118,5.9752,94.0248,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-316.9118,-391.9104,-429.4098,-452.3887,-337.4940,5.975213,7.950427,8.938034,8.950427,8.888460,94.024787,92.049573,91.061966,91.049573,91.111540,5.0,-1928.1147,-1672.662,-6092.5079,-6347.9605,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5730.9157,237216.4656,-8020.6225,-7703.7108,-2289.7068,-0.02937787,-0.02821709,-316.9118,-7703.7108,-0.02821709,-316.9118,-391.9104,-429.4098,-452.3887,-337.4940,-7703.7108,-0.02821709,-1928.1147,-1672.662,-6092.5079,-6347.9605,-0.02231559,-0.02325126,-0.00838672,75.1902,153.2430,-3.6743,-241.9131,-12.8132,10920.6306,65.8400,32.6010,140.4403,3.3272,16.6362,34.0832,172.2653,516.7958,852.0791,13.587,-3.3006,31.064597,51.218473,4.519685,29,140,1,14,0.26234493,-0.02215194,0.03218624,0.00782117,0.790085,0.923895,0.000826,-0.07366339,2026-04-02,2026-07-14,25,472,236,104,0.240385,0.232134,0.433580,0.874483,5,0.04330754128652269,0.7163644762674674,0.7163644762674674,0.9503406859914539,0.9503406859914539,0.9503406859914539,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.04589494,A 净亏最大十分位 · 优先复核,376,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,49.49.225.10,31,9,2,4,4,732,437,41524.9579182047,8010.7536159631,8001.2303207768,0.019480500370264053,0.10726498067378998,41524.9579,35702.0996,-8010.7536,732,437,0.19291419,0.35211640,0.18350273,0.19268485,8010.7536,41524.9579,OK,9.5233,-319.6658,4.3156,95.6844,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-319.6658,-319.7675,-389.4713,-509.9287,-482.3308,4.315574,4.330601,4.355191,6.428962,6.531421,95.684426,95.669399,95.644809,93.571038,93.468579,5.0,-2021.1641,-1828.7386,-5999.1128,-6191.5384,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-7691.0879,34254.5299,-8020.2769,-7700.6112,-329.1890,-0.19314353,-0.18544537,-319.6658,-7700.6112,-0.18544537,-319.6658,-319.7675,-389.4713,-509.9287,-482.3308,-7700.6112,-0.18544537,-2021.1641,-1828.7386,-5999.1128,-6191.5384,-0.14447005,-0.14910402,-0.00792750,56.7281,81.6982,-18.3312,-250.3361,-52.3579,1297.6549,13.6563,121.9887,54.9890,2.1082,4.1543,21.0062,104.3236,384.268,1122.5699,2.1082,-2.1082,92.499083,270.219434,13.655301,28,89,1,8,0.05581670,-0.19291419,-0.35211640,0.00026674,0.207650,0.859774,0.015027,0.16861367,2026-03-31,2026-07-08,32,153,141,100,0.320000,2.218420,2.150412,0.186056,4,0.04342302806328675,0.9840628248065596,0.9840628248065596,0.6005312391731147,0.6005312391731147,0.6005312391731147,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08907154,A 净亏最大十分位 · 优先复核,377,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,171.253.235.141,10,5,1,3,3,483,472,60271.9362346065,8011.7873085601,8011.7873085601,0.012033750303089619,0.2566176652908325,60271.9362,53583.3069,-8011.7873,483,472,0.13292733,-0.17309287,0.13612211,0.13292733,8011.7873,60271.9362,OK,0.0000,-320.7574,3.9896,96.0104,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-320.7574,-320.7574,-326.1951,-479.9106,-479.9106,3.989648,3.989648,4.697723,4.768116,4.768116,96.010352,96.010352,95.302277,95.231884,95.231884,5.0,-1927.5311,-1756.681,-6084.2562,-6255.1063,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-7691.0299,51441.3939,-8011.7873,-7691.0299,-320.7574,-0.13292733,-0.12760549,-320.7574,-7691.0299,-0.12760549,-320.7574,-320.7574,-326.1951,-479.9106,-479.9106,-7691.0299,-0.12760549,-1927.5311,-1756.681,-6084.2562,-6255.1063,-0.10094675,-0.10378141,-0.00532184,124.7866,113.5240,-16.9741,-801.1787,-68.4768,6027.1936,47.2000,8.8961,144.4291,25.7155,51.4311,52.3519,131.6586,687.8914,1629.0808,51.4311,0.0,13.375016,31.675033,2.426289,30,63,1,4,0.01033192,-0.13292733,0.17309287,0E-8,0.000000,0.889026,0.000000,-0.30921498,2026-03-26,2026-07-13,10,117,68,110,0.090909,0.061595,0.071290,0.034440,4,0.043538514840050814,0.9519575008661508,0.9519575008661508,0.7292989952650422,0.7292989952650422,0.7292989952650422,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0857055,A 净亏最大十分位 · 优先复核,378,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
