uid1,uid2,总同桌局数
24091839,147791378,57
142445460,147524364,57
145723588,147795596,57
98498047,147363469,57
86954786,146338726,57
142923350,146793502,57
84877977,146405193,57
50034319,146807705,57
123791491,140672959,57
74119380,120013942,57
135106630,142010705,57
100988651,112711904,57
142020180,142276671,57
100585465,111036945,57
130322164,142023668,57
15659888,84877977,57
136830943,139644177,57
137143705,146617820,57
126378299,132499625,57
22477772,72634316,57
67840062,140773479,57
128494667,145766809,57
79474706,145489880,57
121125993,145927609,57
7079277,31903798,57
65468059,135833109,57
140662303,146314916,57
132513825,136536034,57
139196242,146617820,57
118771599,146513289,57
28633698,142009583,57
140672959,142180567,57
135854138,142327375,57
4517510,65468059,57
113211660,140279235,57
126976807,147854050,57
126976807,137670394,57
5883259,113553320,57
119951357,130484785,57
110916977,137321663,57
11432100,147006962,57
48785505,50159565,57
110196595,141290944,57
135425740,141974291,57
78820976,141290944,57
124908239,143554039,57
11432100,103303326,57
132849236,142367409,57
16206137,137060518,57
141556233,147056715,57
37542972,142007615,57
67911157,147971144,57
81846921,146735102,57
115061913,123115889,57
139302620,142923350,57
65967473,97075301,57
34464109,128182147,57
31903798,147989449,57
129533265,132219300,57
81846921,147454040,57
123591261,145958898,57
134278147,141124725,57
87813216,97049257,57
142905912,144266747,57
140288799,146554769,57
126384622,136353556,57
72660567,132513825,57
112196650,134503813,57
119978391,131378925,57
115968087,146597149,57
116479096,133469493,57
112711904,126512373,57
50034319,122425966,57
145879697,146757313,57
113211660,139181764,57
83782921,147705663,57
118132345,147302952,57
123159509,146793502,57
96683660,147582716,57
130656409,146554769,57
133771706,147781468,57
119104147,134079805,57
141221343,142011102,57
114881779,147764524,57
108098887,112063379,57
6255961,13579424,57
123932171,125552896,57
120604891,140287341,57
130054688,135931078,57
145586506,145924931,57
80385852,145086156,57
116176714,145211550,57
124403027,141502171,57
115728114,131378925,57
135702585,147303933,57
38914881,97049257,57
123115889,144369483,57
130481964,146261173,57
139573832,146825032,57
130267807,136523211,57
136943629,140662303,57
108967921,124694529,57
63229693,146973606,57
132759242,142268890,57
21026054,142044301,57
136353556,146958419,57
142590695,147628806,57
139573832,145426456,57
71434775,127675839,57
63433141,139169953,57
101153588,147914491,57
98722153,142020180,57
128307632,142007615,57
141511958,142327375,57
112279083,113080944,57
130522287,142318749,57
111220023,137963671,57
113291981,121732938,57
142318749,145489880,57
110051904,146163991,57
5950467,120249935,57
142050158,145661712,57
128910974,142010705,57
7079277,122550337,57
95693046,140287512,57
123112419,145727682,57
5499178,68360281,57
128784761,148427359,57
146994098,148451665,57
142787360,148511119,57
59403208,147173444,57
124073014,148407347,57
147262138,147422176,57
101153588,148571558,57
23716595,87261781,57
99501846,147671468,57
128808303,142389247,57
136023739,147664410,57
50018142,125553822,57
38559714,148170771,57
142668385,148803058,57
126404796,137653781,57
47174541,146548399,57
116343053,127501697,57
66424658,101153588,57
58352628,147967390,57
76973784,85111026,57
91161430,148048286,57
146865551,147779608,57
30190829,72781258,57
126456125,142014010,57
114443552,123037115,57
107705638,125553822,57
138902446,145804441,57
13096262,73539171,57
132756041,139380254,57
23071490,118353952,57
140264598,142064345,57
143328816,143821867,57
19570235,106408544,57
143825940,144634190,57
120249935,137963671,57
94329128,146992042,57
112066335,148307162,57
81862362,142066758,57
122885877,148785055,57
114024356,148242112,57
112210872,142010143,57
110939190,122713439,57
147454393,148178375,57
147547833,148272912,57
28238523,148420701,57
43793535,142044206,57
93267280,145031577,57
148652543,148816194,57
146517701,148190750,57
124840906,148169878,57
67314953,146898769,57
13201787,127552144,57
79530094,134962059,57
93616163,147986506,57
72311907,94329128,57
113080944,147764579,57
106195450,142018436,57
138945856,146701709,57
106195450,124453649,57
142256953,148192647,57
54082268,148365275,57
124513577,147803027,57
3774826,39095900,57
110196595,117646202,57
106195450,145072178,57
130048260,145391964,57
145830857,147105645,57
55953494,145392690,57
131354296,145866388,57
35471813,143742584,57
128293360,140287512,57
96331387,111304225,57
99441221,142987638,57
137452727,147432748,57
142008057,146762968,57
110750769,144747024,57
89596067,142358797,57
120046662,146104602,57
93456783,142549082,57
107406366,114892401,57
146837036,147185321,57
16072310,146359206,57
85607781,142020180,57
72574464,148255028,57
144349102,144407878,57
121220767,129430326,57
122888210,148397867,57
114463776,147470875,57
28484858,122991424,57
69369558,147392828,57
106195450,147734172,57
111201538,123541483,57
137854561,143931954,57
101293751,144484933,57
7697855,144222794,57
20528051,118620905,57
110916977,147683245,57
98479379,128114345,57
125552398,144514976,57
142318749,148022400,57
113008700,148298648,57
117276517,130277595,57
53881953,114892401,57
122578411,148145617,57
93764134,135843743,57
146699962,148321254,57
139045947,142035774,57
90025173,115302717,57
30730088,147717608,57
21740865,144599256,57
126378299,129085249,57
21030012,146550404,57
126384622,139987174,57
32968884,97576398,57
147714615,148027926,57
106195450,148729777,57
18263546,107432754,57
142767288,146334972,57
47432939,54082268,57
146574666,146895618,57
115968087,145152667,57
141042999,146701709,57
125771884,140408817,57
97519176,142542206,57
100582476,145053584,57
120316504,141295468,57
139091271,148230465,57
131378925,147318574,57
139253887,148178375,57
96313791,140288014,57
97990379,148445430,57
135715113,148455570,57
122906507,147993882,57
55953494,82500093,57
129458205,145760324,57
110818333,147676294,57
72311907,147626457,57
141935665,142889326,57
117190479,148613773,57
145780457,146431935,57
125552896,132557393,57
96331387,147594669,57
145812254,148175647,57
126558303,128443457,57
76071322,132858314,57
132444813,139196242,57
65231015,142010143,57
133831900,146470633,57
101054871,148883608,57
123667531,148422385,57
134896269,143809077,57
125585599,140287806,57
79474706,97557045,57
132513825,147449329,57
148652543,149017735,57
141556233,147182095,57
7697855,147714383,57
5328575,80550177,57
5882408,137621471,57
82168184,147546005,57
137854561,141189077,57
100131625,146490510,57
113988022,122959397,57
122673076,142016481,57
124403027,143695387,57
98090543,149192619,57
108098887,148286468,57
141485179,145083203,57
50757042,143670570,57
127143176,148405514,57
53512741,113291981,57
123427926,137934124,57
114957610,148412978,57
72216248,146413060,57
92316474,146517701,57
111790974,140288014,57
126527236,126640674,57
70168807,110216692,57
39791888,146436088,57
95323277,114875844,57
14786296,106303777,57
101300553,132238613,57
19532596,129770566,57
142013921,148410925,57
125800466,130762243,57
134398900,139196242,57
12517116,140513384,57
113936793,133830811,57
133217305,148135316,57
127829185,148652543,57
28484858,122080465,57
106303777,140513384,57
142009365,148127520,57
53050669,101896696,57
142005502,147394989,57
24697161,115298703,57
6946571,145846574,57
76071322,87261781,57
116522545,143695387,57
72821410,100933209,57
106195450,148520995,57
148169878,148485341,57
35850504,88639895,57
56177046,145760087,57
113105650,133417140,57
129699951,147623024,57
139169953,147471938,57
142668385,149101736,57
119015291,139169953,57
141601284,145453429,57
65715299,148286468,57
101038107,112854433,57
133134687,133526936,57
146970658,148627822,57
133667293,136904361,57
123591261,144067311,57
125123758,147868489,57
73808251,116824512,57
68943056,122550717,57
116122468,143620397,57
23053682,148737345,57
143250481,146793502,57
118405405,140408817,57
122587449,147228816,57
20528051,123937151,57
141910863,141920544,57
53005987,142644795,57
114645549,145302805,57
7462908,143748840,57
105595582,126976807,57
144533665,149021264,57
128263958,145382253,57
125487212,129919241,57
141977632,148165195,57
124075465,133471379,57
147497314,148966265,57
121084942,145598720,57
54552941,143002804,57
71893687,146660352,57
134443998,143609338,57
144911192,149192352,57
132499625,132756041,57
68767224,150379301,57
143901669,149274763,57
144298687,145067164,57
142227496,147309576,57
112809399,116007922,57
68360281,148237286,57
10544642,66538367,57
147071014,147711354,57
109902889,146420863,57
125552896,148024617,57
32972811,123916856,57
147299493,149488219,57
130798068,142316568,57
116998222,135979248,57
112066335,147207343,57
146490447,149377562,57
146970658,149614732,57
132499625,147756724,57
114052882,133653819,57
137143705,149125963,57
113453781,128910974,57
122550717,148448032,57
7604023,121845673,57
142009365,149479196,57
110818333,130829734,57
146793502,147975813,57
103651945,115332520,57
144537431,148549376,57
76071322,146262105,57
144599040,146672200,57
82500093,104487384,57
137246063,148126954,57
143901669,150394840,57
25186958,55307059,57
81846921,94329128,57
142976632,149247976,57
113211660,148170219,57
121736427,146517701,57
112564592,137877934,57
128044242,145690050,57
124101483,138399124,57
110249610,149945242,57
21072441,120012300,57
7846363,142234609,57
111201538,117871693,57
128064401,133163934,57
118791982,150210632,57
87589020,133217305,57
125552398,145540520,57
147152634,147670130,57
111220023,137887380,57
137670394,148362183,57
34490218,142020180,57
114883456,144320657,57
94558260,140419117,57
137060518,147071014,57
148239805,148294522,57
77407152,149446176,57
91621035,142009960,57
145315987,149971102,57
139732219,147671468,57
65436451,148363092,57
139610271,148047609,57
92225862,147448137,57
128429263,148432754,57
126976807,147794471,57
138880965,148813030,57
101915342,132379841,57
87525057,139931094,57
122550337,142013032,57
114697348,125552398,57
148192647,149912892,57
73115054,147857665,57
148929219,149628688,57
117834364,149490857,57
90473758,150058422,57
34782907,122047043,57
122651778,148674948,57
142016301,144849759,57
106593553,147430290,57
7462908,140082728,57
58352628,119332408,57
116343053,131221101,57
134296707,142018847,57
135084807,145930274,57
121482714,123014666,57
53580558,106443602,57
8788462,37162486,57
53881953,149916248,57
140288799,143066478,57
28484858,131034244,57
50034319,124840906,57
46444109,125665720,57
81846921,142987638,57
106727907,146517701,57
88247187,147123563,57
128601408,147394989,57
146100891,149395081,57
28463132,148528476,57
111633198,149351530,57
14561121,128486199,57
54543394,148439243,57
118225245,146441564,57
54627884,149146883,57
36894888,114463776,57
51677002,122249925,57
122058085,145473587,57
115522827,149065721,57
136930242,147998318,57
7079277,99324064,57
137670394,148671490,57
137246063,149198322,57
97088041,124075465,57
133309238,135444165,57
95609316,122650490,57
115291564,121213256,57
28484858,51475016,57
123591261,150026441,57
113311676,147691342,57
16206137,124075465,57
145489880,147309576,57
142028024,142692571,57
93616163,112564592,57
147934761,148196307,57
146517701,148422633,57
96165924,144330660,57
140122164,147160343,57
65143915,117145075,57
128044242,139289611,57
29714380,142048481,57
114675295,145524668,57
31963027,115504989,57
111220023,145951510,57
134090856,147307266,57
65586169,77856660,57
111276373,149692876,57
107312460,127455890,57
7593527,89353522,57
145382253,149054588,57
146176096,148541506,57
111958234,134611684,57
147674672,149377562,57
136174832,140445234,57
26941630,63956826,57
25186958,139649528,57
148192647,149576767,57
27918930,137143705,57
94114959,131067716,57
21026054,120670331,57
148426890,149023754,57
136939289,145681155,57
135010914,149344492,57
123903499,128195992,57
67646759,130235868,57
150488932,150628527,57
143066478,144648364,57
149156855,149446176,57
124694529,149701449,57
130748093,136114698,57
147971144,148957653,57
6255961,148599276,57
130191053,146517084,57
136023739,146580984,57
116279256,145453781,57
125557111,144590578,57
20528051,135164389,57
140282788,147975732,57
134920997,145764845,57
122771306,135715113,57
127769891,136115317,57
94917449,146359206,57
113670187,140621282,57
122906507,149616790,57
67314953,145994830,57
117781032,139554677,57
77300304,137215692,57
114892401,128429263,57
72216248,103962547,57
66228851,141252636,57
143832579,143901669,57
67314953,128924640,57
114875343,149811567,57
139372172,145846574,57
128092932,142045089,57
93267280,125585599,57
125876490,136523211,57
117145075,123019788,57
104351962,133096691,57
125021286,146622602,57
121386597,131004119,57
136885752,150275131,57
139542561,142478759,57
122713439,123330972,57
99319439,147136480,57
139712318,146019563,57
139931094,148810482,57
128096699,149074600,57
67553792,148157543,57
7745236,131605207,57
52214773,123247317,57
118817122,142018885,57
136043851,148590835,57
122551101,148024617,57
124272274,126098242,57
148420701,148437837,57
89353522,149912892,57
139644177,148548518,57
76805784,147857453,57
65436451,123822284,57
64263114,87939143,57
134522977,146359326,57
113606534,148460564,57
30686225,147628806,57
125552398,130404989,57
136683700,142050158,57
111304225,142366496,57
46280768,131565974,57
62085868,65414205,57
146701204,148809689,57
122678865,139732219,57
124073014,144813283,57
113555561,149479300,57
148221089,149974786,57
146930071,149273924,57
45450464,148003532,57
139169953,146203242,57
123247317,141838084,57
81846921,142052979,57
104351962,149949430,57
111466260,146406963,57
134896269,146705435,57
148165195,149642899,57
132684686,148389164,57
56357215,100517142,57
123049448,147971144,57
34893897,148621182,57
30952831,112955939,57
50757042,136670605,57
148386221,149496380,57
65368130,123112419,57
106065792,149165328,57
151451182,151680913,57
112858640,151624300,57
132556987,145766551,57
147633478,150741261,57
123814629,151578223,57
139235180,147908907,57
5839267,151110110,57
7745202,142048492,57
128158508,147668619,57
120064641,149398049,57
123681382,150925944,57
142009276,148475298,57
53050669,148738271,57
141221170,148182291,57
120187306,143938440,57
109406378,150955397,57
89596067,146423286,57
140608290,142026530,57
16720151,31273862,57
99319439,134920997,57
114024356,151146025,57
118670037,148738271,57
108131348,150685806,57
142020180,151255844,57
124578322,128096699,57
101038107,149621646,57
3206119,36220295,57
112136663,143523637,57
137482327,151653350,57
125977176,148738271,57
113354056,150272760,57
129787866,151294083,57
125905596,147307266,57
113868624,137014834,57
105056850,146861503,57
144747024,146524673,57
76092093,144830839,57
136132152,149043684,57
55480878,90473758,57
151368049,151576015,57
139196117,139262381,57
149991934,150712059,57
106297635,134616682,57
132411367,148457008,57
114898919,149755362,57
38559714,107129763,57
4956894,149228785,57
105819654,121017837,57
147857446,148189529,57
131679833,150269709,57
88084997,137918606,57
139262381,150180829,57
135093305,140394545,57
115368025,120668347,57
25186958,131049643,57
142007560,146567406,57
147926114,148322228,57
149514020,151520921,57
124139798,143609338,57
130850377,147390563,57
115835082,131067716,57
21740865,79474706,57
106297635,152233576,57
89596067,145336091,57
46842366,132499625,57
142317279,149265031,57
129118209,149128533,57
128332329,145709257,57
140282788,144298687,57
110514392,125946039,57
65468059,150528250,57
128494667,128840591,57
114464385,149079343,57
83095108,148053504,57
111304225,147741674,57
143809077,148389164,57
123414047,142011897,57
142020180,151322599,57
70756241,152015653,57
148243297,148590797,57
123814629,148407325,57
143436007,150294579,57
50159565,145484154,57
115359456,151408610,57
136523211,151521346,57
65922930,151521346,57
20528051,142987638,57
136574733,149118342,57
77266062,99319439,57
118670037,125585599,57
80537647,121386597,57
122651778,135709485,57
101915342,150048046,57
42966775,148739858,57
125262294,139169953,57
124578322,149976050,57
112845720,140240315,57
137220178,150417438,57
121946303,143314074,57
147299493,148273623,57
64263114,76426634,57
148530395,150573012,57
13969180,67706064,57
146317198,150092533,57
148537085,150664707,57
93899731,126976807,57
148206913,151168185,57
22477772,82845780,57
12958245,118225245,57
112854433,141175946,57
132379841,142108350,57
137085081,141926419,57
151591057,151624448,57
97151582,123112419,57
140254116,143688287,57
132684686,141096948,57
143972624,148766821,57
111675761,135659277,57
119978601,122657819,57
67646759,142072076,57
62767666,93613436,57
144179925,147698730,57
67193076,113868624,57
23184041,105056850,57
119978658,149334108,57
147199253,150423222,57
146560009,151599646,57
122080465,150065812,57
44594214,123330972,57
125778423,142018190,57
146686164,151250169,57
142006502,144330660,57
36894888,126476279,57
96291857,132403270,57
114180068,150501685,57
3206119,3774826,57
125821184,148308622,57
112733420,142311099,57
144266747,146995950,57
10292530,75960788,57
75675262,142568332,57
50059216,143324857,57
123942268,134272173,57
117192942,151676314,57
136079080,142316568,57
70307520,125876490,57
116563558,151406407,57
113242053,145846574,57
142052273,149368632,57
134684035,151163823,57
50871271,94701854,57
99551244,129509270,57
120316504,151081608,57
125487212,146999289,57
69143775,148322228,57
125338962,146991144,57
51423781,142016481,57
148048286,151107935,57
59403208,151646439,57
24091839,146387870,57
122742831,142309439,57
35659270,147744814,57
123414047,148403938,57
122623171,136094085,57
143068129,149050493,57
83095108,146329475,57
131113734,150017171,57
124567595,143823829,57
65436451,149050493,57
123799783,145463069,57
5512859,125600163,57
138399124,146669299,57
149651647,150240339,57
116792828,139669415,57
148091801,149651647,57
106195450,118567781,57
45809588,149229040,57
120177749,147030970,57
59702967,64263114,57
23035650,128796953,57
10544642,93267280,57
30725037,142423741,57
5753030,122713439,57
53638119,106297635,57
146539785,151165527,57
81846921,151545688,57
118225245,143134001,57
118225245,119592528,57
142018974,151084558,57
103303326,152015653,57
63093963,144106846,57
126102816,141588116,57
113890314,132369263,57
127260036,150435964,57
122555373,142317279,57
122603355,142008887,57
124817276,140840421,57
93961012,143436007,57
134960636,151383370,57
6255961,151492601,57
78455006,151273447,57
145881907,147307266,57
7948166,149665818,57
148408157,151666284,57
91935079,111531063,57
122940545,139237625,57
151271998,151423938,57
140840421,151194106,57
151306316,151590173,57
148398515,151472371,57
69355688,147874075,57
118118853,147445862,57
65347031,148609104,57
67553792,142535109,57
9943383,90473758,57
74515105,137143705,57
123479920,145453429,57
114378332,135096799,57
140677633,142024935,57
122650490,150931031,57
120668347,142015583,57
148541506,151154809,57
123080736,142009261,57
65470720,110249610,57
70323107,151070607,57
58352628,149576767,57
126102816,145411896,57
139949142,142006056,57
122817510,149651647,57
113722869,144453200,57
42653671,137462372,57
64263114,122638807,57
50221060,107796335,57
97599461,110502156,57
136094085,149685514,57
85109801,151289112,57
75676972,148351021,57
152352973,152704772,57
104523157,125783090,57
34320857,142185456,57
40292620,107429304,57
107429304,135958761,57
143765140,146148043,57
127153074,139254169,57
148124963,151955481,57
69400001,148239805,57
133293516,147453796,57
54229293,91161430,57
93025116,145054279,57
116045966,142795182,57
143328816,148473832,57
48785505,144063180,57
113311676,150780061,57
114645549,147018700,57
115726825,152595630,57
81078358,116207281,57
81930912,150389642,57
3774826,122613559,57
110985716,151750642,57
139302423,147472744,57
116602178,149589488,57
127529701,150736241,57
141324699,148502595,57
150643188,151384275,57
147024350,147077467,57
107312460,137280843,57
63766657,150768421,57
149406595,151644564,57
72431106,132309454,57
143203883,147375138,57
139045947,148772478,57
120187306,128924640,57
147092007,151932049,57
80385852,118670037,57
114185987,138839798,57
81846921,146773681,57
141397048,142078611,57
148386221,151282663,57
107884592,123932171,57
11080438,145275848,57
51800571,146379174,57
125585599,150206283,57
116278264,134272173,57
131238514,137778607,57
142152967,149180786,57
122550717,151856168,57
121732938,129737018,57
95999638,136885752,57
107945998,152567084,57
118817122,147668619,57
98893044,142011897,57
20528051,151970545,57
119104147,119978513,57
12119864,106297635,57
99298915,147024350,57
7067784,152979089,57
17658682,132858314,57
116007922,151599646,57
3774826,151653350,57
56177046,152352973,57
114333768,152959781,57
144854420,150953863,57
105707636,150984294,57
97734904,153117382,57
150768421,150887688,57
7462908,97389891,57
138118999,152209405,57
31160697,54259335,57
6333766,127153074,57
54585191,151010918,57
150014770,151261603,57
130221956,151949361,57
17033099,28355208,57
103517820,150759421,57
98436779,123247317,57
137014834,152018748,57
152847554,153000484,57
94959765,142573354,57
147526714,152193495,57
114907001,152617360,57
148462112,149654908,57
68754199,142152967,57
148414649,152471587,57
47041714,130361862,57
142279111,143562186,57
133107019,146704051,57
125354142,152352973,57
89695957,137621471,57
135702585,139551868,57
149406595,151838304,57
123521207,141811818,57
112369683,149406595,57
133831900,148552717,57
140841976,147857665,57
125631731,150464062,57
112066335,128158508,57
89128383,114875343,57
49285724,152082264,57
28113874,79118037,57
73808251,139169953,57
134862049,136885752,57
124726041,151232592,57
145596315,152782552,57
81527006,151306316,57
144415464,150137057,57
125168512,142268890,57
121732938,141538765,57
122417583,152959232,57
132136670,143335474,57
116580617,142014010,57
147453711,150672782,57
148020053,148424754,57
139254169,142023550,57
77950629,81846921,57
146317403,149243919,57
6255961,151786757,57
143314074,152879099,57
125817147,146149832,57
89128383,122500174,57
116111746,123700564,57
123196036,147668619,57
123030573,139887843,57
42966775,92937622,57
7076927,142009276,57
142668385,152583701,57
69124223,147046107,57
134128679,152889066,57
139343579,147089275,57
123799783,145926698,57
116602178,151157886,57
150111443,152352973,57
121332253,123483915,57
151155436,151983257,57
121386597,132556987,57
148402242,148541506,57
52169523,151326432,57
137510650,151949361,57
137053176,149628688,57
81149027,131113734,57
116202116,152341970,57
118719977,124126048,57
5484612,115718596,57
142056616,149068935,57
146070266,147669076,57
32972811,142595756,57
117178588,148949697,57
123591261,129283559,57
140840421,146620806,57
65436451,142043865,57
139334110,139733513,57
81149027,109182873,57
134206524,150556154,57
141175946,152309642,57
50125428,152032025,57
32447709,147874075,57
142966761,151239480,57
151461829,152222439,57
131342353,134490061,57
121213256,152284832,57
146991144,147443762,57
104540719,142014010,57
141175946,147874075,57
5950467,114464385,57
72431106,152347453,57
114219666,128781944,57
115934125,128593579,57
151362305,151591057,57
75768784,120249935,57
18863884,117233308,57
74769416,130361862,57
106704172,142050749,57
137143705,144337013,57
80550177,151919424,57
146102651,151332614,57
126378299,143293096,57
26897610,152266122,57
69124223,75960788,57
115162892,124073014,57
148351021,150875287,57
77702731,141546999,57
81846921,144238032,57
135336569,142668385,57
77445482,137462372,57
85471779,125338962,57
119978601,150865287,57
135337023,136874914,57
69064280,150790579,57
10544642,117656675,57
45450464,108109845,57
77913800,117388386,57
123658791,142007615,57
145596315,151058146,57
13096262,152726667,57
133480047,142174146,57
151271998,152222372,57
115359456,143547631,57
128494667,143751239,57
119192905,134308334,57
85292478,152218870,57
81836267,142838156,57
119713647,148375300,57
140264598,152284832,57
125773868,152497329,57
144059675,148503926,57
78490442,142886305,57
81078358,142006094,57
146539785,152083873,57
99588872,130054688,57
145720595,149985165,57
147934761,150500213,57
138105635,151367636,57
140240315,153035343,57
8350735,135702585,57
150865287,152332351,57
73986514,152174446,57
97075301,118883265,57
81836267,144266747,57
6255961,152752237,57
80550177,111670333,57
25186958,41065284,57
111431858,111902618,56
139045947,147628806,56
121301079,146554769,56
35471813,52234950,56
65080655,119632292,56
124025749,143192316,56
136480151,142591149,56
6333766,92923980,56
49285724,143104799,56
114024356,139196242,56
113375267,114159656,56
73703589,147070828,56
110029460,146426670,56
129418583,140672959,56
110998283,146964095,56
127604782,146253297,56
108184754,144326499,56
139573832,142371953,56
133830811,142011802,56
107587651,123903499,56
23071490,147732484,56
132499625,145926698,56
5883259,102996913,56
112356167,142694982,56
142487945,145864728,56
113879917,146086561,56
121732938,142886305,56
116151459,123363956,56
134296707,143313859,56
123591261,146367666,56
125924418,147150662,56
97075301,146137526,56
65467649,142016264,56
118132345,147552815,56
139551868,142487945,56
114881779,147662705,56
134278147,144693781,56
47651653,120212001,56
122640925,145082782,56
108098887,137904119,56
121946303,143571118,56
114024356,134992043,56
133054869,147753250,56
121871493,131256978,56
137730469,142549082,56
99109592,134972381,56
136896762,142919080,56
47488418,142268890,56
140677633,143689011,56
125552896,133316249,56
37162486,114881779,56
143103230,145780776,56
110449804,141592609,56
143901669,145278990,56
124069007,139127766,56
139831806,144940452,56
129134954,142268890,56
123483915,142920525,56
122624677,142318749,56
114555394,130054688,56
81926186,147006953,56
47651653,133791657,56
78689828,125487212,56
113375267,114480560,56
124694529,145459401,56
124025749,140831366,56
114039031,134972381,56
127983695,142549082,56
37162486,146668566,56
51576226,112066335,56
48079076,144433827,56
146006880,147435721,56
131113734,147717608,56
146309425,146338726,56
121690455,126102816,56
110985716,147122304,56
144624952,147502613,56
142020180,144091254,56
23071490,146912573,56
109228103,146400125,56
145767157,146597149,56
134206524,144492584,56
144624952,146583568,56
34245277,80499351,56
121732938,144774147,56
112356167,140662303,56
132379841,134519504,56
73703589,137208463,56
5883259,5950467,56
76821344,142009960,56
24091839,34266298,56
20888815,85388278,56
123159509,142024935,56
122080465,147989449,56
143803351,145758624,56
122624677,145112144,56
129639037,142031705,56
32604546,147677155,56
140662303,142995492,56
113375267,138304549,56
147248284,147502613,56
24091839,103833418,56
109424204,117190479,56
101153588,144039037,56
142024935,147602822,56
87813216,142009960,56
114845881,147628806,56
139573832,142031705,56
141290944,146335650,56
146584500,147477949,56
132513825,136095466,56
101038107,140960250,56
142473567,147987119,56
142076463,147454040,56
101495897,126404796,56
137839617,142009365,56
81445964,129533265,56
123483915,137764259,56
123115889,146289614,56
115968087,137080104,56
97519176,147717608,56
72427495,143803351,56
109017944,114282983,56
122650490,130385543,56
143313859,145924931,56
124694529,131256978,56
87063847,117190479,56
108967921,124025749,56
130290542,132513825,56
142024819,143825940,56
99109592,116122468,56
112196650,146557768,56
133316249,137854561,56
53512741,114015518,56
143314074,147704681,56
124753955,142011102,56
6333766,120407994,56
137046963,138855232,56
72427495,146663665,56
112800327,147449691,56
48079076,119104147,56
130522287,143328816,56
1112471,142327375,56
144052509,146253297,56
116151459,143321273,56
130481964,147764579,56
142212045,146370069,56
14842656,133054869,56
144854006,147336162,56
124908239,146094529,56
74796330,147705663,56
123076168,145128120,56
64146744,146255136,56
17680545,142047257,56
121732938,145023458,56
136094085,147717608,56
142020180,148680385,56
123870206,147185321,56
137995147,140821456,56
133668202,140287512,56
66131909,139260400,56
75612351,112138196,56
125665720,147447385,56
82772906,142234609,56
147474513,148420591,56
79118037,140566948,56
129323665,142846993,56
143716850,146973606,56
98479379,147922737,56
22477772,148193163,56
136299850,143808976,56
144089173,146165294,56
142130743,142327375,56
147547833,148446020,56
101153588,148347223,56
68457746,92796177,56
120316504,145865999,56
97939956,135702585,56
83688268,136088712,56
68690583,143245425,56
72216248,147122393,56
120010935,131067716,56
122550717,149097389,56
67840062,122268069,56
77371123,94314040,56
20888815,126976807,56
75768784,96331387,56
132082933,142268890,56
40677431,144759731,56
102815957,148440964,56
38559714,147681828,56
142006751,144369483,56
142010143,148465582,56
111675761,142010705,56
135707389,148321254,56
134206524,146973354,56
28715955,134179781,56
39791888,114172453,56
81811234,147248284,56
142014010,149228604,56
113482783,142020180,56
34266298,106065792,56
13201787,142205381,56
24091839,147426032,56
128096699,145940881,56
73724876,142006751,56
124403027,148159599,56
135702585,140827525,56
139045947,148474558,56
72216248,148615169,56
126910828,141025902,56
35471813,147693130,56
118084797,118118853,56
28295477,40677431,56
139169953,146289614,56
108894244,137462372,56
125123758,147152634,56
49285724,145453781,56
135702585,144823036,56
81775620,148360758,56
130994019,143375665,56
134611684,146878915,56
47966605,135843743,56
70460261,142787360,56
125800466,143077216,56
101293751,148048286,56
90527988,111902618,56
118084797,142327375,56
140285752,142185456,56
116563558,133310596,56
147392439,148409130,56
137751559,146970658,56
139712318,148737345,56
142185456,143809077,56
126853712,142391599,56
141319460,142971242,56
70249324,128096699,56
140425415,146307599,56
32819143,53005987,56
125080476,126384622,56
97519176,122135257,56
82772906,117231930,56
14751019,147106063,56
87037859,123483915,56
101153588,133058101,56
95565688,146137576,56
110916977,128785083,56
101153588,124429094,56
59665310,142048363,56
75623101,126439700,56
18659232,139127766,56
141556233,145678331,56
139649528,143808976,56
92796177,113072340,56
100433647,145866388,56
72634316,133654305,56
130016579,148407347,56
111902618,112583454,56
53881953,134355602,56
73150631,106802473,56
124025749,137778607,56
111626997,122550717,56
113606534,113910511,56
111039832,122595651,56
90473758,136524095,56
34266298,52373518,56
130361862,147362543,56
64933900,127270458,56
6690481,76092093,56
87813216,142020112,56
133526936,147723190,56
91378003,146617820,56
139813870,141774220,56
122549988,148590835,56
85111026,143412772,56
90473758,139657758,56
116251821,146793502,56
72216248,148365121,56
128633823,139357613,56
107432754,142976632,56
122846385,146334972,56
95296595,142615618,56
148006572,148420591,56
39239029,148440887,56
146309425,147807302,56
53512741,147201638,56
73808251,92796177,56
140513384,148952717,56
50125428,146137526,56
145840983,147422176,56
65564531,113988022,56
145218636,147580748,56
142074833,147890174,56
105558588,130940995,56
6637744,114749708,56
53080669,134611684,56
7079277,125553822,56
141556233,143619971,56
114378332,125665720,56
102058498,147040813,56
98001205,147662705,56
62887985,148606826,56
62625970,145846574,56
122124411,147453711,56
134297219,148147026,56
121855465,122550717,56
133558575,145830857,56
123212773,147131866,56
93267280,112356500,56
125016363,146997418,56
77095682,136480151,56
6074159,83573633,56
127684170,143767118,56
140011963,148044090,56
47771114,136802474,56
30073500,105933871,56
147610682,148949180,56
68360281,93899731,56
115624601,144074788,56
13201787,143888662,56
87525057,99725040,56
61932387,144617323,56
142015636,142888928,56
61237264,133310596,56
139570642,145840254,56
140500777,146517701,56
72216248,145990772,56
129059789,143066478,56
