交易id,会员,投注选项,赔率,投注额,bet33,bet34,bet35,bet36,bet37,bet38,bet39,bet40,bet41
5514941241,128601408,PPair,4.8926,1790.66,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,10.0
5514941255,114892401,Banker,4.8926,832.81,0.0,0.0,0.0,0.0,0.0,,906.0,1.0,150.0
5514941262,150389357,Player,4.6832,7360.36,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,0.0
5514941269,146745949,Num10_11_12_13_14_15,4.8926,750.06,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514941276,142384530,Num4,4.8926,1590.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514941283,142384530,Num15,4.8926,1590.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514941288,142384530,Num24,4.8926,1590.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,30.0
5514941297,149740111,Num32_33_35_36,4.8926,240.15,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514941306,153340630,TwoDice46,4.8926,410.86,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514941312,134799551,Banker,4.8926,1002.11,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,0.0
5514941319,134221757,Sum6,3.8733,40.23,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514941325,153394902,Num0,4.8926,289.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.0
5514941331,153394902,Num18,4.8926,289.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.0
5514941344,146370967,Player,4.8926,2000.74,0.0,0.0,0.0,0.0,0.0,,901.0,11.0,600.0
5514941350,152783337,Sum17,4.8926,380.26,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514941367,114525466,Num0,4.8926,550.7,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514941373,141168666,Lucky7,0.1472,150.588,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,5.0
5514941378,142966761,Player,4.8926,70.32,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514941386,111940841,Banker,4.8926,568.9911,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,40.0
5514941392,153366251,Banker,4.8926,757.47,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,30.0
5514941399,151461111,Player,1.0000,192.18,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,20.0
5514941400,102759518,Super6,3.8733,321.81,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,10.0
5514941414,152531665,Num27,4.8926,2112.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514941423,92379067,SuperLucky7,3.8733,120.26,0.0,0.0,0.0,0.0,0.0,,905.0,0.0,10.0
5514941428,80644054,Banker,3.8733,1945.68,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,170.0
5514941437,145228709,Player,4.8926,2000.84,0.0,0.0,0.0,0.0,0.0,,115.0,11.0,500.0
5514941442,149448442,Super6,4.8926,1675.58,0.0,0.0,0.0,0.0,0.0,,902.0,1.0,40.0
5514941449,63093963,Banker,4.8926,14000.45,0.0,0.0,0.0,0.0,0.0,,115.0,11.0,1000.0
5514941456,65363738,Super6,4.8926,660.6,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,20.0
5514941461,135114777,Player,4.8926,805.77,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,300.0
5514941475,91560870,Player,309.0231,1104814.0,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,5000.0
5514941480,152852917,Player,1.0000,789.9,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,80.0
5514941494,142101534,Banker,3.8733,101.49,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,10.0
5514941505,37870088,Banker,1.0000,90.1,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,20.0
5514941511,128336791,SuperLucky7,1.0000,1002.6,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,10.0
5514941526,4600418,Banker,3.8733,842.1,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,102.0
5514941532,143618774,Banker,4.8926,357.67,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,180.0
5514941539,123165131,Super6,4.8926,569.48,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,10.0
5514941547,89016918,Banker,4.8926,207.4549,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0
5514941553,149129657,Banker,3.8733,190.8,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,190.0
5514941558,151374240,Tie,4.8926,570.217,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,10.0
5514941564,153395795,Banker,3.8733,2601.37,0.0,0.0,0.0,0.0,0.0,,901.0,11.0,100.0
5514941570,153247164,Super6,4.8926,304.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,10.0
5514941585,150343509,Banker,4.8926,1033.67,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,190.0
5514941591,129694240,Banker,4.8926,700.0,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,70.0
5514941601,147465226,Player,3.8733,2254.63,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,100.0
5514941615,152662391,Tie,4.8926,80.25,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,20.0
5514941622,99629039,Tie,4.8926,893.97,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,50.0
5514941629,153180031,Player,2.6384,401.41,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,100.0
5514941636,139034847,Banker,3.8733,1545.6,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,100.0
5514941643,107265901,Player,4.8926,200.8,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,100.0
5514941648,116724030,Player,4.6832,602.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,50.0
5514941657,136692224,BPair,3.8733,996.98,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,10.0
5514941660,136692224,Lucky7,3.8733,996.98,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,20.0
5514941674,153043750,Tie,4.8926,209.4,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,10.0
5514941681,60613504,Player,1.0000,231.0,0.0,0.0,0.0,0.0,0.0,,35.0,0.0,35.0
5514941695,152105054,Dragon,1.0000,380.02,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,40.0
5514941704,61358713,Tie,4.8926,1375.09,0.0,0.0,0.0,0.0,0.0,,909.0,0.0,10.0
5514941710,152285289,Banker,3.8733,4000.72,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,1000.0
5514941727,97017302,Player,4.8926,8739.05,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,1800.0
5514941733,97017302,SuperLucky7,4.8926,8739.05,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,30.0
5514941738,151687665,Player,4.8926,758.85,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,20.0
5514941746,133892526,Even,3873.2990,206865.26,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,206865.0
5514941752,146297088,Player,4.8926,12006.36,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,1500.0
5514941759,147483269,Player,3.8733,438991.29,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,20000.0
5514941765,147465226,Player,3.8733,2154.63,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,200.0
5514941771,128601408,Banker,4.8926,1500.66,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,300.0
5514941784,152958763,Small,1.0000,2478.94,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0
5514941790,153395779,Banker,1.0000,50.0,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,50.0
5514941802,149047566,Even,3.8733,141.69,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,40.0
5514941809,17529000,Banker,3.8733,31070.84,0.0,0.0,0.0,0.0,0.0,,910.0,0.0,0.0
5514941816,109575179,PPair,3.8733,152.34,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,15.0
5514941821,142514459,W3R1,3.8733,1003.5,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,200.0
5514941835,142064228,Banker,3.8733,57.05,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,57.0
5514941840,110196595,Player,3.8733,468.14,0.0,0.0,0.0,0.0,0.0,,911.0,0.0,42.0
5514941854,123591261,Player,3.8733,960.25,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,10.0
5514941863,73703589,Banker,3.8733,8942.99,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,350.0
5514941868,145612210,Player,3.8733,52.45,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,50.0
5514941877,148413137,Odd,3.8733,10221.45,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,500.0
5514941882,142047914,Player,3.8733,190.95,0.0,0.0,0.0,0.0,0.0,,35.0,0.0,190.0
5514941889,147465226,Banker,3.8733,1754.63,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,200.0
5514941896,148188111,Player,4.8926,118.05,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,40.0
5514941907,147667630,Player,4.8926,1.37,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,1.0
5514941913,142006612,W3R1,3.8733,704.6,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,150.0
5514941918,143777574,Player,4.8926,264.0,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,50.0
5514941924,153395633,Player,3.8733,157.38,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,20.0
5514941930,153260150,Player,1.0000,2770.9,0.0,0.0,0.0,0.0,0.0,,910.0,0.0,0.0
5514941945,122657819,Banker,3.8733,970.8,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,100.0
5514941951,145520858,Tie,309.0231,8000.8,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,700.0
5514941966,65483029,Banker,3.8733,326.99,0.0,0.0,0.0,0.0,0.0,,37.0,3.0,60.0
5514941972,31160697,Banker,3.8733,8457.86,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,1000.0
5514941979,92755421,Banker,2.6384,2004.2,0.0,0.0,0.0,0.0,0.0,,908.0,3.0,200.0
5514941987,147799812,Banker,3.8733,7705.322,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,600.0
5514941993,150887688,Banker,1.0000,2571.69,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,420.0
5514941998,112800327,Odd,3.8733,29874.56,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,9500.0
5514942003,152670216,Odd,3.8733,407.44,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514942008,150842381,R3W1,3.8733,14660.7,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,60.0
5514942017,141691259,BPair,1.0000,156.45,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,10.0
5514942020,122713508,Small,3.8733,1115.4,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,350.0
5514942034,92755421,SuperLucky7,2.6384,1804.2,0.0,0.0,0.0,0.0,0.0,,908.0,3.0,4.0
5514942041,105595582,Player,3.8733,9894.8901,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,30.0
5514942055,143045016,Even,3.8733,496.64,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,100.0
5514942062,153043186,Banker,4.8926,2000.81,0.0,0.0,0.0,0.0,0.0,,906.0,0.0,200.0
5514942069,123759167,Even,3.8733,101.58,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,101.0
5514942076,153144391,SuperLucky7,4.6832,121375.0,0.0,0.0,0.0,0.0,0.0,,910.0,0.0,100.0
5514942083,125566836,Player,3.8733,1348.5,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,20.0
5514942088,117807261,Player,4.8926,97.8,0.0,0.0,0.0,0.0,0.0,,901.0,0.0,0.0
5514942097,124817276,Super6,309.0231,2294750.72,0.0,0.0,0.0,0.0,0.0,,36.0,0.0,35500.0
5514942106,141602396,Banker,3.8733,717.44,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,80.0
5514942112,136119200,Banker,4.8926,1383.35,0.0,0.0,0.0,0.0,0.0,,37.0,3.0,350.0
5514942119,136193432,Sum8,4.8926,110.03,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514942125,152787501,Odd,3.8733,1504.94,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,200.0
5514942131,151078299,Odd,3.8733,87.76,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,87.0
5514942144,5070930,Odd,3.8733,927.44,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,400.0
5514942150,149417565,Banker,2638.3768,274130.0,0.0,0.0,0.0,0.0,0.0,,913.0,0.0,90000.0
5514942167,65603068,Odd,3.8733,1166.49,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,150.0
5514942173,127260036,Banker,4.6832,15872.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514942178,142007560,Even,3.8733,1141.56,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,140.0
5514942186,147668164,Banker,3.8733,536.16,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,30.0
5514942192,100000592,W3R1,3.8733,4504.45,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1000.0
5514942199,137816678,BPair,4.8926,80.92,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,10.0
5514942202,128601408,Tie,4.8926,1200.66,0.0,0.0,0.0,0.0,0.0,,908.0,3.0,10.0
5514942209,152795179,Banker,4.8926,356.25,0.0,0.0,0.0,0.0,0.0,,908.0,3.0,40.0
5514942216,133337496,PPair,4.8926,2730.42,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514942221,150995049,Tie,3.8733,1557.57,0.0,0.0,0.0,0.0,0.0,,37.0,3.0,50.0
5514942235,149508454,Banker,4.8926,3891.3735,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2000.0
5514942240,122312840,Player,4.6832,4870.51,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,25.0
5514942254,153391950,Odd,3.8733,258.3,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,30.0
5514942263,153395667,Player,4.8926,16.54,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,4.0
5514942268,146139350,Banker,4.8926,200.79,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,40.0
5514942277,125566836,Banker,3.8733,1308.5,0.0,0.0,0.0,0.0,0.0,,902.0,1.0,20.0
5514942282,113189423,Sum9,3.8733,360.85,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514942289,147668164,PPair,3.8733,516.16,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,10.0
5514942296,132203640,Ssh134,1.0000,764.68,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.1
5514942307,76349426,Banker,0.6011,900.0,0.0,0.0,0.0,0.0,0.0,,908.0,3.0,100.0
5514942313,151766392,Player,4.8926,480.65,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,70.0
5514942318,139377384,R4,3.8733,68149.247,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,200.0
5514942324,150393635,Banker,3.8733,3336.94,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1000.0
5514942330,125817147,Kwok14,1.0000,520.23,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514942345,77713066,Banker,4.8926,85.15,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,16.0
5514942351,153331404,Ssh123,1.0000,808.07,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,250.48
5514942366,151377736,Nga124,4.8926,1753.02,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
5514942372,123927271,Banker,4.6832,5021.06,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0
5514942379,149935267,Tiger,3.8733,478.12,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,120.0
5514942387,153396158,Kwok23,3.8733,300.6,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,142.5
5514942393,133517258,Num0,4.8926,3510.58,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514942398,153225552,Player,4.8926,15.37,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,5.0
5514942401,145263026,Nga231,4.8926,19120.27,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1425.0
5514942415,19570235,Player,0.6011,1250.88,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,50.0
5514942422,129767517,PPair,4.8926,98.77,0.0,0.0,0.0,0.0,0.0,,8.0,10.0,10.0
5514942429,120552004,AnyPair,4.8926,1000.61,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,5.0
5514942436,129511236,Even,3.8733,212.37,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,50.0
5514942443,152413642,Even,3.8733,2362.45,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,60.0
5514942448,149589488,Player,1.0000,1704.0,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,20.0
5514942457,127932852,Kwok34,1.0000,669.36,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,9.5
5514942460,153396022,Kwok12,3.8733,491.5,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,30.0
5514942474,153395424,R3W1,3.8733,3469.8,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,80.0
5514942481,149448442,Player,4.8926,1598.08,0.0,0.0,0.0,0.0,0.0,,902.0,1.0,105.0
5514942495,75766270,Tie,4.8926,7611.98,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,40.0
5514942504,153167697,Nim14,1.0000,552.2,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,15.0
5514942510,153395395,Tie,4.8926,619.5,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,10.0
5514942527,80644054,Banker,3.8733,1590.68,0.0,0.0,0.0,0.0,0.0,,902.0,1.0,150.0
5514942533,152285289,Banker,3.8733,4950.72,0.0,0.0,0.0,0.0,0.0,,113.0,1.0,1500.0
5514942538,142005555,Nga241,3.8733,9223.5,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
5514942546,149760740,Num12,4.8926,473.33,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0
5514942552,149760740,Num23,4.8926,473.33,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0
5514942559,153005468,Dragon,3.8733,36.73,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,36.0
5514942565,143352081,Banker,3.8733,648.17,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,250.0
5514942571,150393635,Player,3.8733,2336.94,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,500.0
5514942584,38719338,Player,0.6011,2503.6425,0.0,0.0,0.0,0.0,0.0,,902.0,1.0,1500.0
5514942590,115504989,Ssh134,4.8926,746.35,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,62.0
5514942600,153394706,Banker,3.8733,2999.91,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,200.0
5514942614,150730160,Banker,0.6011,549.41,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,0.0
5514942623,124393928,Ssh123,4.8926,2759.7,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,77.5
5514942628,153330522,Lucky7,3.8733,9400.33,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,50.0
5514942637,148457008,Tie,3.8733,203.66,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,20.0
5514942642,136418645,Banker,4.8926,30.7,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,30.0
5514942649,147465226,Player,3.8733,1744.63,0.0,0.0,0.0,0.0,0.0,,113.0,1.0,200.0
5514942656,132116199,Num2,4.8926,310.61,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514942661,132116199,Num19,4.8926,310.61,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514942675,119632292,Banker,3.8733,375.37,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,125.0
5514942680,136885752,Tie,4.8926,305.5031,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,100.0
5514942694,153180031,Banker,2.6384,501.41,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,80.0
5514942705,132154715,Tie,4.8926,800.46,0.0,0.0,0.0,0.0,0.0,,113.0,1.0,150.0
5514942711,142530354,Red,4.8926,282.6,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514942726,151461111,Lucky7,1.0000,172.18,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,10.0
5514942732,144569676,Banker,3873.2990,1541714.0,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,100000.0
5514942739,130277082,Banker,3.8733,134.7,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,30.0
5514942747,54309372,Super6,3.8733,6062.1,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,50.0
5514942753,142384530,Num1,4.8926,1530.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514942758,142384530,Num7,4.8926,1530.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514942764,142384530,Num17,4.8926,1530.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514942770,142384530,Num28,4.8926,1530.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514942785,133517258,Dozen25_36,4.8926,3110.58,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,400.0
5514942791,151766392,Banker,4.8926,410.65,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,60.0
5514942803,132116199,Num7,4.8926,210.61,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514942808,132116199,Num28,4.8926,210.61,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514942817,123165131,SuperLucky7,4.8926,599.48,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,10.0
5514942820,131499886,Player,4.8926,550.0498,0.0,0.0,0.0,0.0,0.0,,35.0,0.0,50.0
5514942834,135702585,Banker,4.8926,516.6,0.0,0.0,0.0,0.0,0.0,,113.0,1.0,60.0
5514942841,149086033,Num1,4.8926,250.37,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514942855,135794809,Player,4.8926,550.4,0.0,0.0,0.0,0.0,0.0,,115.0,10.0,80.0
5514942862,151900042,Lucky7,4.8926,345.05,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,30.0
5514942869,114525466,Num18,4.8926,700.7,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514942876,132623930,Banker,3.8733,171.0,0.0,0.0,0.0,0.0,0.0,,5.0,6.0,30.0
5514942883,114525466,Num25_26_28_29,4.8926,650.7,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514942888,153395945,Banker,1.0000,65.2,0.0,0.0,0.0,0.0,0.0,,8.0,10.0,15.0
5514942897,151704689,BPair,4.8926,2974.59,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,30.0
5514942906,139634377,Player,4.6832,1388.15,0.0,0.0,0.0,0.0,0.0,,5.0,6.0,10.0
5514942912,144755776,Banker,4.8926,143.53,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,5.0
5514942919,152531665,Num13,4.8926,2292.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514942925,152531665,Num29,4.8926,2292.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514942931,153396144,Banker,1.0000,1400.0,0.0,0.0,0.0,0.0,0.0,,115.0,10.0,40.0
5514942944,152766838,Player,1.0000,409.61,0.0,0.0,0.0,0.0,0.0,,113.0,1.0,5.0
5514942950,52234950,Player,3.8733,1007.75,0.0,0.0,0.0,0.0,0.0,,115.0,10.0,200.0
5514942967,11933987,Banker,3.8733,1290.6,0.0,0.0,0.0,0.0,0.0,,5.0,6.0,10.0
5514942973,136692224,PPair,3.8733,1176.98,0.0,0.0,0.0,0.0,0.0,,5.0,6.0,10.0
5514942978,153247164,Super6,4.8926,619.0,0.0,0.0,0.0,0.0,0.0,,5.0,6.0,40.0
5514942986,102460691,Even,3.8733,358.14,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,25.0
5514942992,142144261,R3W1,3.8733,357.24,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514942999,141602396,Banker,3.8733,793.44,0.0,0.0,0.0,0.0,0.0,,115.0,10.0,80.0
5514943005,122312840,Player,4.6832,4895.51,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,25.0
5514943011,142318162,Even,3.8733,200.44,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,200.0
5514943026,142514459,Odd,3.8733,986.38,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,180.0
5514943032,58780791,PPair,0.6011,320.9075,0.0,0.0,0.0,0.0,0.0,,5.0,6.0,5.0
5514943039,97472684,TwoDice15,4.8926,150.25,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514943047,152995014,Player,4.8926,336.09,0.0,0.0,0.0,0.0,0.0,,910.0,0.0,100.0
5514943053,147668164,Player,3.8733,496.16,0.0,0.0,0.0,0.0,0.0,,5.0,6.0,0.0
5514943058,151462605,R3W1,3.8733,6758.5761,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,5.0
5514943064,148517878,Odd,3.8733,1091.53,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,130.0
5514943070,93833005,Player,4.8926,1000.53,0.0,0.0,0.0,0.0,0.0,,5.0,6.0,100.0
5514943085,148470269,Odd,3.8733,507.3,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,200.0
5514943091,153395619,W3R1,4.8926,208.79,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514943100,141556233,Player,1.1543,9600.11,0.0,0.0,0.0,0.0,0.0,,906.0,11.0,200.0
5514943114,130022201,Odd,3.8733,704.17,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,60.0
5514943123,144869342,Banker,4.8926,4775.85,0.0,0.0,0.0,0.0,0.0,,908.0,3.0,0.0
5514943128,142966761,Banker,4.8926,73.82,0.0,0.0,0.0,0.0,0.0,,908.0,3.0,0.0
5514943137,18863884,Player,0.6011,878.41,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,100.0
5514943142,124250830,Banker,3.8733,1024.11,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,520.0
5514943149,147211161,Big,3.8733,69.96,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
5514943156,153263999,R4,3.8733,8686.05,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,40.0
5514943161,151537167,Odd,3.8733,207.13,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514943175,131838167,Player,4.8926,1158.5,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,50.0
5514943180,77713066,Banker,4.8926,69.15,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,16.0
5514943194,134799551,Banker,4.8926,982.11,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,60.0
5514943204,135596484,PPair,4.8926,499.1,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,30.0
5514943210,152877023,Odd,3.8733,203.62,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,80.0
5514943227,97017302,Lucky7,4.8926,8059.05,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,50.0
5514943233,153394635,Odd,3.8733,1111.24,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,131.0
5514943238,142144261,Even,3.8733,317.24,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,10.0
