member_id,Recency,Frequency,Monetary
140423394,11,82,13538.0000
140050630,64,48,5584.0000
147907075,113,52,11283.0000
122292843,0,398,10187.0000
142064228,1,438,12029.0000
145790051,11,560,14231.0000
145432713,118,7,70.0000
146083232,116,69,1117.0000
144639643,1,2271,1107105.0000
70796194,26,562,68238.0000
139121852,122,25,2167.0000
146943736,115,8,1004.0000
147748641,122,8,600.0000
126021297,1,1576,339739.0000
145812254,55,2176,170461.0000
123521230,0,1662,20622600.0000
147581311,122,7,4238.0000
142145298,0,1265,676199.0000
147748941,122,24,2400.0000
70981600,8,23,1624.0000
26928740,108,88,5099.0000
136787510,90,345,9244.0000
136324920,1,1497,168504.0000
147907858,118,16,1400.0000
147907905,118,30,39665.0000
146347511,16,400,60999.0000
5492835,8,822,27623.0000
146725551,2,3776,71119.0000
89889808,70,104,8265.0000
139834023,3,465,38045.0000
147750080,122,20,104300.0000
145716456,119,125,4504.0000
148189252,112,17,1060.0000
148161952,22,1082,94152.0000
147998290,105,923,39865.0000
116126755,107,821,39703.0000
148092532,79,66,19065.0000
141940712,104,1391,286986.0000
145828836,2,4281,324042.0000
135196823,112,60,7502.0000
138925947,105,5,172.0000
123476874,85,727,20635.0000
147708697,123,10,163.0000
114069254,34,459,51069.0000
147709248,123,8,1040.0000
51289929,3,1179,636505.0000
143784252,60,85,3518.0000
135113339,13,535,1739471.0000
147406332,123,7,182.0000
142655803,73,30,41722.0000
146516930,121,92,6717.0000
121355788,115,53,3690.0000
131335989,6,53,2891.0000
19649490,122,7,200.0000
68135608,-1,316,87462.0000
130103717,7,71,17038.0000
113869359,47,259,35376.0000
135767877,71,822,80594.0000
123784866,19,1622,2042459.0000
147956443,117,3,180.0000
143297459,117,31,2776.0000
147897760,37,185,12397.0000
146967647,79,95,2557.0000
109217885,13,2108,76101.0000
147785197,90,189,2307.0000
147943182,117,10,346.0000
116311345,34,160,4850.0000
147957115,117,16,1025.0000
147957113,117,16,1025.0000
147957119,117,4,200.0000
147957189,117,15,6852.0000
142749197,23,1814,75776.0000
79335844,0,3027,134122.0000
140904152,116,533,288960.0000
147981586,117,91,910000.0000
144516996,116,37,804.0000
142359766,111,377,136711.0000
147983933,117,1,10.0000
61355990,73,140,909.0000
124475609,59,101,6060.0000
147984184,117,4,70.0000
147952902,101,662,621443.0000
143114457,112,58,5646.0000
147590649,118,8,1492.0000
147366950,118,104,14564.0000
147374361,118,176,53570.0000
147300809,76,57,367.0000
131952375,14,65,10929.0000
147879328,118,40,560.0000
113941881,118,13,6526.0000
73761684,1,907,145335.0000
147928742,118,7,541.0000
103707275,-1,5040,76052.0000
93776803,89,211,345596.0000
147346325,118,23,230.0000
146087383,11,788,1874.0000
147503158,9,425,31494.0000
74583693,1,254,44879.0000
147911462,118,22,264.0000
139574108,76,128,4046.0000
131373177,0,3127,181240.0000
95540985,113,139,1730.0000
147950004,5,1270,205549.0000
126095942,0,464,85169.0000
146705435,9,2960,241741.0000
147630828,115,3,434.0000
123692844,42,1807,52284.0000
148057434,115,4,521.0000
136323570,11,24,2155.0000
127173192,108,259,16545.0000
142621220,31,198,156884.0000
148056743,115,14,7300.0000
148057440,115,53,8062.0000
148057054,115,37,2002.0000
148057589,115,16,1600.0000
133396956,1,1522,248268427.0000
124784239,0,175,31764.0000
127631669,75,236,79784.0000
146325440,115,29,1172.0000
148057877,115,1,100.0000
146585869,114,8,580.0000
123177278,108,2577,441631.0000
121918139,114,374,61330.0000
147540925,112,593,19643.0000
148099742,64,59,1071.0000
10969993,99,272,26252.0000
148100203,114,4,600.0000
140692330,88,61,610.0000
147504779,75,759,601086.0000
142022299,60,71,3132.0000
142971627,82,859,311002.0000
135907310,1,1678,84233.0000
113062224,3,2774,440577.0000
146729895,46,636,19583.0000
144380731,114,27,350.0000
147938783,105,137,89999.0000
144839635,1,11,6849.0000
147456375,42,241,25518.0000
145591819,0,1203,42593.0000
145857779,5,195,48407.0000
143364988,8,559,79899.0000
148058708,115,8,580.0000
142056777,85,50,1640.0000
76426634,4,5191,342614.0000
129335649,0,5215,508951.0000
140277940,107,3432,162886.0000
106479834,104,101,2284.0000
148300468,109,86,7880.0000
144420917,70,971,118142.0000
117045335,75,51,1174.0000
148301036,95,215,232722.0000
148295727,106,227,466998.0000
147323141,109,8,80.0000
108404386,1,1776,131445.0000
143346184,1,1180,151709.0000
142008600,9,595,781830.0000
148301496,109,21,11472.0000
147988536,109,7,2620.0000
148262979,74,75,10869.0000
103310697,96,24,4804.0000
76806753,0,1688,250939.0000
133753869,1,1792,52998.0000
128836443,80,958,53619.0000
147620081,14,68,32430.0000
147903626,117,65,4205.0000
147711354,1,7974,825314.0000
147916240,118,16,1025.0000
147231764,104,19,830.0000
148060219,115,5,500.0000
130785508,11,375,10674.0000
135140370,10,157,157.0000
148060510,115,1,1000.0000
145815151,115,4,40.0000
130626359,100,16,1345.0000
120887153,9,253,34459.0000
148061047,115,4,520.0000
148061022,115,8,600.0000
147354585,115,6,495.0000
85494586,0,900,343896.0000
148061166,115,8,320.0000
148263975,110,39,1803.0000
106315677,0,2164,570049.0000
132250460,61,75,2903.0000
147513443,9,1701,170900.0000
142168068,87,78,780.0000
148269897,110,1,50.0000
148269885,83,40,35037.0000
148209261,96,151,59815.0000
145932703,13,231,28493.0000
145695271,74,3747,609031.0000
145625705,105,19,2140.0000
125921272,108,61,4961.0000
147329733,3,120,14766.0000
148302912,109,32,3770.0000
139440813,85,359,41008.0000
40542288,0,684,80699.0000
108382668,95,107,4285.0000
144396311,82,46,18168.0000
146885028,75,120,14132.0000
146028091,105,294,12570.0000
142709852,101,184,35725.0000
148303940,109,4,400.0000
142852798,56,526,166761.0000
147792509,61,2520,292609.0000
133250496,13,191,245937.0000
131927883,109,7,88.0000
148290083,43,22,34958.0000
144333213,19,1143,242239.0000
148304398,109,30,4921.0000
148304719,109,1,16.0000
142887156,118,7,928.0000
147199270,104,160,5059.0000
128113514,76,328,40716.0000
79552268,0,1279,24912.0000
147914265,118,5,356.0000
123584653,107,61,12228.0000
122673424,0,1553,306287.0000
148061914,115,24,1080.0000
130060681,110,841,33893.0000
148062431,115,8,320.0000
144297052,36,378,11656.0000
133756671,18,471,368609.0000
148062839,115,8,800.0000
148062917,115,4,520.0000
147474074,103,127,3011.0000
115089804,14,2477,473381.0000
142011076,7,1346,76007.0000
144641075,104,17,8766.0000
130511002,110,36,2770.0000
148063291,115,7,233.0000
145080771,47,120,13119.0000
147947982,116,39,693.0000
147995892,116,7,1400.0000
146534410,112,156,92548.0000
80416032,2,1318,112010.0000
135108281,68,478,54519.0000
147808629,109,14,2883.0000
144320657,18,5974,1237010.0000
147931065,118,19,869.0000
147931749,118,5,250.0000
147931072,118,37,3901.0000
147931810,96,8,106.0000
147931758,118,45,450.0000
129271334,61,492,45570.0000
145266235,24,1640,12542758.0000
144247313,10,410,9891.0000
147932413,118,1,20.0000
147897770,105,13,1447.0000
147376461,62,1620,39299.0000
148080707,98,59,5155.0000
141982030,77,459,79128.0000
142414199,70,164,29123.0000
124744028,15,2125,37891.0000
142282835,31,433,12792.0000
128329026,114,20,9124.0000
147988526,113,95,38899.0000
146872409,109,360,21437.0000
148079455,66,92,6360.0000
148081073,114,4,600.0000
146618623,114,7,4500.0000
146601008,38,28,429.0000
139554510,4,51767,3082465.0000
136553491,114,212,16130.0000
5930222,6,215,4168.0000
147961147,117,8,520.0000
147669624,117,67,11449.0000
145928058,107,242,41153.0000
147961209,115,131,18454.0000
147961130,115,35,970.0000
147960041,111,151,57563.0000
141577467,117,53,36500.0000
147511343,114,204,9705.0000
147961837,117,3,70.0000
147506675,24,134,2142.0000
144466329,88,618,72449.0000
147704802,85,95,12836.0000
107554463,3,386,38687.0000
143407039,110,11,10756.0000
147963280,117,17,240.0000
120048996,117,4,139.0000
147963419,97,30,5770.0000
140669836,108,37,10501.0000
143131049,18,259,124645.0000
147960324,105,85,13273622.0000
147964144,109,76,5760.0000
140018134,69,62,968.0000
105200902,117,12,4188.0000
147964082,117,4,40.0000
18534904,1,1523,1148987.0000
146816949,123,29,2518307.0000
147705443,123,43,4800.0000
142994199,14,785,36520.0000
141742513,6,80,27729.0000
146537300,60,820,83514.0000
121868170,7,35,650.0000
147816069,118,14,215.0000
135151876,100,38,1236.0000
144036134,120,9,150.0000
142291435,14,2042,1546160.0000
116812242,16,870,156825.0000
121863188,74,298,24088.0000
114954665,18,6,205.0000
22066686,7,334,22366.0000
108852099,0,49,3250.0000
147816617,120,5,140.0000
147817554,120,2,30.0000
106979916,17,7,602.0000
137970749,2,427,300695.0000
145495896,65,651,35287.0000
147817759,120,5,97.0000
145499775,97,186,2915.0000
147817912,119,33,1494.0000
5881605,52,2075,358192.0000
144378899,79,1194,44015.0000
148052123,98,152,7521.0000
148154141,113,2,80.0000
148154471,113,60,56900.0000
147377875,110,40,3600.0000
135103774,113,5,45.0000
128697206,84,49,2575.0000
141850444,115,768,34556.0000
129101342,2,67,840.0000
142058036,108,84,3358.0000
95259661,40,2653,458230.0000
128867010,1,137,30822.0000
148232737,111,47,6789.0000
148232997,111,4,520.0000
148183406,107,28,5701.0000
148208680,84,33,1171.0000
146817406,28,50,1408.0000
47672980,5,956,1422.0000
130068782,4,1209,13079.0000
147869550,119,14,4249.0000
145494436,7,1703,775770.0000
147870466,71,21,8828.0000
147870569,119,36,8185.0000
127837153,93,337,14495.0000
138967247,85,58,3165.0000
132387217,5,274,66588.0000
136956004,111,38,2194.0000
148234504,111,5,150.0000
148234574,111,11,500.0000
106898530,0,88,57273.0000
147482457,111,2,100.0000
116904520,3,296,73376.0000
145826784,118,16,1885.0000
147935191,118,36,4718.0000
143379307,20,362,5463.0000
132530704,0,1359,282290.0000
146262513,118,41,415.0000
100282578,118,169,6260.0000
143858686,0,6291,1477434.0000
145167176,116,26,407.0000
147751592,122,8,320.0000
147751781,122,2,500.0000
128656670,101,10,5644.0000
140202959,88,6,1300.0000
122001599,4,838,190988.0000
60079839,108,323,50430.0000
125270243,8,1811,224420.0000
140811333,113,7,441.0000
146553700,3,2374,142133.0000
148158934,113,8,160.0000
146697792,36,31,319.0000
144778775,52,1130,21703.0000
148041397,48,1257,135736.0000
147797754,110,112,19023.0000
143665469,11,2810,625033.0000
146539034,75,332,8529.0000
139269749,60,427,16815.0000
123384098,108,64,21176.0000
148159959,113,10,1595.0000
76149077,0,2862,314733.0000
148132498,97,1409,44577.0000
106644530,4,1587,655788.0000
144342183,113,79,289.0000
147949878,28,274,6345.0000
148160591,113,7,340.0000
142084245,2,393,43147.0000
148160757,113,9,129.0000
147729575,110,166,14900.0000
147752509,9,318,88106.0000
126525483,122,43,3785.0000
147752655,122,12,127.0000
147752859,122,8,1040.0000
81857497,117,50,7478.0000
146920127,117,33,2350.0000
147972053,117,4,1190.0000
147972054,117,4,1040.0000
147972194,117,2,2480.0000
132300712,39,32,6704.0000
146805623,23,917,156272.0000
148160992,113,8,1040.0000
142957870,92,164,10073.0000
148161194,90,5,819.0000
135604110,113,5,2006.0000
147281575,24,153,16555.0000
147772040,113,18,580.0000
146453329,93,461,13185.0000
146827417,41,220,33093.0000
65527794,2,3009,1038023.0000
148161659,113,19,300.0000
135366519,35,7947,502982.0000
148209501,83,32,6052.0000
146417588,34,1519,119358.0000
36093621,0,2316,226587.0000
148208653,112,21,6624.0000
148209862,112,8,600.0000
125765517,74,479,32043.0000
147582225,47,82,94871.0000
148027461,0,1812,102233.0000
127130139,108,100,8981.0000
54585191,-1,22394,2319440.0000
148210112,112,8,600.0000
148210290,112,1,76.0000
148210275,112,4,140.0000
145466874,2,892,2430475.0000
111896944,0,1724,58721.0000
142069480,69,83,19112.0000
147819543,116,165,14210.0000
147819538,120,2,400.0000
147329624,116,60,25224.0000
147739474,111,317,5727.0000
147820146,120,6,1660.0000
148110858,114,16,1871.0000
146455528,8,1166,603395940.0000
115612600,1,597,65605.0000
126973408,114,7,503.0000
148111490,114,8,400.0000
148111488,114,14,4056.0000
148076809,40,197,9507.0000
146315387,106,48,8240.0000
148104244,114,4,162.0000
134646522,98,1951,132078.0000
148239512,111,18,399.0000
147603185,5,1381,255789.0000
75780322,96,417,7892.0000
135624835,1,996,154871.0000
148225553,79,41,549.0000
147840436,108,135,24008.0000
146521751,106,567,28770.0000
119889490,76,691,82230.0000
147616090,120,75,16490.0000
139668090,8,34,1503.0000
140944162,120,6,303.0000
115147770,5,69,7802.0000
122426109,0,2990,3865077.0000
145649283,0,11669,204418.0000
146126934,115,1382,114229.0000
148077381,115,14,430.0000
129532849,0,1803,130759.0000
146795889,5,494,31332.0000
104111643,21,314,2879.0000
148075403,115,91,7436.0000
148077286,115,33,670.0000
129740097,115,8,130.0000
135342957,9,15,2100.0000
145783921,116,48,720.0000
136752152,20,545,34000.0000
148020882,116,6,154.0000
148020957,116,12,600.0000
147692296,51,295,8995.0000
140628152,1,922,98263.0000
148021363,116,6,288.0000
148021783,116,4,520.0000
139359566,2,567,70720.0000
148242415,111,10,220.0000
103159088,6,901,28033.0000
127963058,22,486,32245.0000
85385710,0,1858,22410.0000
145395376,108,8,250.0000
108362918,39,8,1154.0000
148243575,111,3,60.0000
148243597,111,8,520.0000
141786478,68,1026,995066.0000
139508406,2,389,15310.0000
73725207,62,64,12624.0000
111928268,0,4927,558687.0000
137770603,24,37,39697.0000
148191698,108,17,420.0000
148244525,111,2,300.0000
145498826,68,826,474100.0000
148244508,111,56,1190.0000
122584865,3,341,113595.0000
118576130,3,2112,1195980.0000
114403503,16,1526,36299.0000
148245712,111,6,930.0000
144754461,91,195,97798.0000
148245776,111,6,940.0000
137957764,0,235,9602.0000
148353095,105,266,723446.0000
73876602,3,762,137484000.0000
54730208,1,16445,369003.0000
148353956,101,314,18795.0000
148276434,60,273,2579.0000
147276495,68,135,2546.0000
145124459,108,5,107.0000
148358658,108,4,3900.0000
148358639,107,5,270.0000
148358649,108,4,3491.0000
109709240,106,18,2866.0000
118283123,104,141,5980.0000
148312400,108,29,15122.0000
144663060,108,1,13.0000
148287002,85,2627,77507.0000
137010802,2,1003,1379268.0000
146362313,16,201,7347.0000
141211413,9,426,69378.0000
148164525,105,297,15120.0000
82304654,39,3243,50312.0000
117760862,113,186,5407.0000
148167938,113,8,680.0000
148168175,113,4,520.0000
136104884,95,592,13903.0000
148357490,108,34,590.0000
124041429,0,2935,6403452.0000
148357573,108,1,20.0000
130663366,57,172,2040.0000
147929342,108,106,5106.0000
147942963,73,366,78608.0000
77899378,74,74,18851.0000
148340429,107,34,646.0000
116743998,23,28,19881.0000
117713686,103,124,15117.0000
148356857,108,36,4908.0000
148357901,108,2,90.0000
148358165,108,8,520.0000
147498205,108,13,192.0000
147877688,108,10,42960.0000
148351684,80,133,16156.0000
146611625,106,101,59877.0000
30621229,7,8246,721730.0000
142029396,105,4,90.0000
137355550,11,322,569973.0000
147466618,114,121,6061.0000
148082687,114,156,2380.0000
148118241,114,8,1040.0000
133037296,52,169,2467.0000
113304239,88,77,1376.0000
8352926,18,448,428676.0000
127134780,114,62,1294.0000
91220637,9,68,3690.0000
148097733,114,2,60.0000
145746566,120,41,790.0000
147829989,120,8,600.0000
147829194,120,84,2310.0000
147830107,120,4,600.0000
127117635,108,36,1920.0000
148021835,116,13,594.0000
135548422,94,367,18760.0000
4397486,25,658,188843.0000
146822665,5,415,896078.0000
145088580,116,7,1150.0000
148025466,116,4,561.0000
133782862,66,1086,178761.0000
148025609,115,37,595.0000
148022807,116,22,310.0000
147974564,83,10,76.0000
147927743,113,105,13645.0000
148133445,50,479,22346.0000
7150205,0,451,671282.0000
107233423,21,106,9160.0000
137557240,104,880,589639.0000
148229925,28,154,7498.0000
146996220,9,346,78585.0000
137776668,10,379,12147.0000
142768345,0,376,44133.0000
148405514,0,67098,3173264.0000
99415660,59,709,149720.0000
129568835,8,7035,805174.0000
148403398,45,6448,2917995.0000
148416464,56,5817,1018839.0000
148450942,45,1127,355693.0000
148446630,86,617,36619.0000
148315292,104,221,65270.0000
148331033,99,327,5920.0000
117790324,3,2050,722147.0000
115148042,7,140,25084.0000
120275374,77,21,260.0000
146881279,16,624,275486.0000
148172502,112,6,60.0000
148170219,8,2597,962890.0000
148150308,112,424,4400.0000
138016549,42,347,17002.0000
49734557,79,59,1369.0000
147985944,112,194,369459.0000
148172833,112,4,160.0000
148173013,112,3,140.0000
148172821,100,50,16197.0000
146214604,112,1,50.0000
148173194,112,4,520.0000
145571015,2,617,98534.0000
135802962,108,41,1384.0000
142816500,47,113,690227.0000
148208426,108,12,104.0000
148359750,108,11,1700.0000
148359967,108,23,370.0000
127760807,80,50,2819.0000
139254730,0,4556,1344897.0000
148359901,108,27,507.0000
28782557,0,21278,685536.0000
146339983,53,322,41920.0000
6610639,0,2488,1274127.0000
147780925,72,6,379.0000
148253683,111,12,4782.0000
148084538,105,427,18028.0000
148253764,111,10,900.0000
91972045,48,34,1320.0000
148253756,100,122,43625.0000
147968949,111,41,649.0000
147069331,99,17,1558.0000
148174508,112,13,660.0000
99501846,56,538,11732.0000
125059961,74,32,7700.0000
128544330,14,241,66852.0000
147112168,112,24,2580.0000
148174598,80,928,185453.0000
121191023,109,18,760.0000
143776015,3,268,11805.0000
140199164,55,18,1894.0000
148253650,110,86,6710.0000
148254348,111,31,1040.0000
115588955,110,38,1815.0000
136581876,1,1144,248202.0000
118420475,111,5,1193.0000
117315355,110,2,80.0000
142030915,9,61,7895.0000
142120088,92,1771,24348.0000
148095161,6,63,12446.0000
148361477,107,32,419.0000
148305648,0,7080,456882.0000
148361982,108,20,500.0000
146163906,108,32,12400.0000
148361855,106,78,8811.0000
148121509,0,5428,2324371.0000
148115813,80,271,11565.0000
148217728,45,163,48658.0000
148217549,92,18,4163.0000
141312983,97,8,460.0000
130457995,81,265,19230.0000
148217955,111,7,70.0000
97394079,6,2075,138746.0000
147431331,111,71,12000.0000
146756517,30,2707,79305.0000
148116783,78,35,1510.0000
148129388,113,2,200.0000
148128928,113,54,59227.0000
148129383,113,20,3700.0000
135269831,43,80,13491.0000
103937450,113,25,1464.0000
144205345,93,176,350649.0000
147522851,14,3718,695068.0000
67656224,5,230,93196.0000
139501752,31,83,41805.0000
148129920,113,3,81.0000
148129986,113,2,20.0000
117317844,99,99,10326.0000
148330680,69,473,9120.0000
148402055,101,172,3432.0000
148408434,18,3032,105798.0000
125467369,2,1380,194535.0000
148108518,96,24,7638.0000
