TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,COLUMN_COMMENT
ods_mariadb_2b,ods_a168_agent_sub,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_agent_sub,ags001,varchar,source_type=int(11); sn
ods_mariadb_2b,ods_a168_agent_sub,ags002,varchar,source_type=varchar(30); aid
ods_mariadb_2b,ods_a168_agent_sub,ags003,varchar,source_type=varchar(50); password
ods_mariadb_2b,ods_a168_agent_sub,ags004,varchar,source_type=varchar(30); name
ods_mariadb_2b,ods_a168_agent_sub,ags005,varchar,source_type=datetime; add_time
ods_mariadb_2b,ods_a168_agent_sub,ags006,varchar,source_type=int(11); lv
ods_mariadb_2b,ods_a168_agent_sub,ags007,varchar,source_type=int(11); lv1
ods_mariadb_2b,ods_a168_agent_sub,ags008,varchar,source_type=datetime; last_login
ods_mariadb_2b,ods_a168_agent_sub,ags009,varchar,source_type=text; last_ip
ods_mariadb_2b,ods_a168_agent_sub,ags010,varchar,source_type=int(11); login_err
ods_mariadb_2b,ods_a168_agent_sub,ags011,varchar,"source_type=enum(''Y'',''N''); can_login"
ods_mariadb_2b,ods_a168_agent_sub,ags012,varchar,"source_type=enum(''Y'',''N''); change_password"
ods_mariadb_2b,ods_a168_agent_sub,ags013,varchar,source_type=text; 
ods_mariadb_2b,ods_a168_agent_sub,chkKey,varchar,source_type=varchar(100); 
ods_mariadb_2b,ods_a168_agent_sub,chkLock,varchar,"source_type=enum(''Y'',''N''); 是否鎖定"
ods_mariadb_2b,ods_a168_agent_sub,last_chpsw,varchar,source_type=timestamp; 上次修改密碼時間
ods_mariadb_2b,ods_a168_agent_sub,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_agent_sub,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_agent_sub,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_agent_sub,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_agent_test,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_agent_test,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_agent_test,age001,varchar,source_type=int(11); sn
ods_mariadb_2b,ods_a168_agent_test,age002,varchar,source_type=varchar(30); 
ods_mariadb_2b,ods_a168_agent_test,age003,varchar,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_agent_test,age004,varchar,source_type=varchar(30); 
ods_mariadb_2b,ods_a168_agent_test,age005,varchar,source_type=timestamp; 
ods_mariadb_2b,ods_a168_agent_test,age006,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,age007,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,age008,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,age009,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,age010,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,age011,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,age012,varchar,source_type=timestamp; 
ods_mariadb_2b,ods_a168_agent_test,age013,varchar,source_type=char(15); 
ods_mariadb_2b,ods_a168_agent_test,age014,varchar,source_type=int(11); 風險重置開關
ods_mariadb_2b,ods_a168_agent_test,age015,varchar,"source_type=enum(''Y'',''N''); 啟停用狀態"
ods_mariadb_2b,ods_a168_agent_test,age016,varchar,"source_type=enum(''Y'',''N''); 啟停押狀態"
ods_mariadb_2b,ods_a168_agent_test,age017,varchar,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_agent_test,age018,varchar,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_agent_test,age019,varchar,source_type=int(11); 結算報表開關
ods_mariadb_2b,ods_a168_agent_test,age020,varchar,source_type=int(11); 結算報表格式
ods_mariadb_2b,ods_a168_agent_test,age021,varchar,source_type=int(11); 結算報表語系
ods_mariadb_2b,ods_a168_agent_test,age022,varchar,source_type=int(11); 測試線判別
ods_mariadb_2b,ods_a168_agent_test,age023,varchar,source_type=char(1); 
ods_mariadb_2b,ods_a168_agent_test,age024,varchar,source_type=varchar(30); 備註
ods_mariadb_2b,ods_a168_agent_test,credit,varchar,"source_type=decimal(15,4); "
ods_mariadb_2b,ods_a168_agent_test,cash,varchar,"source_type=decimal(15,4); "
ods_mariadb_2b,ods_a168_agent_test,type,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,currency,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_agent_test,tip,varchar,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_agent_test,prefix_add,varchar,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_agent_test,prefix_acc,varchar,source_type=varchar(12); 前綴碼
ods_mariadb_2b,ods_a168_agent_test,receipt_acc,varchar,source_type=int(3); 收款帳號
ods_mariadb_2b,ods_a168_agent_test,sacc,varchar,source_type=varchar(30); 顯示帳號
ods_mariadb_2b,ods_a168_agent_test,opengame,varchar,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_agent_test,site,varchar,source_type=varchar(60); 
ods_mariadb_2b,ods_a168_agent_test,membermax,varchar,source_type=int(11); 會員總數
ods_mariadb_2b,ods_a168_agent_test,profitmax,varchar,source_type=varchar(11); 最大利潤
ods_mariadb_2b,ods_a168_agent_test,promotecode,varchar,source_type=char(6); 推廣代碼
ods_mariadb_2b,ods_a168_agent_test,kickperiod,varchar,source_type=int(3); 踢出局數
ods_mariadb_2b,ods_a168_agent_test,identity,varchar,source_type=int(11); 0:信用;1:API
ods_mariadb_2b,ods_a168_agent_test,chkKey,varchar,source_type=varchar(100); 
ods_mariadb_2b,ods_a168_agent_test,chkLock,varchar,"source_type=enum(''Y'',''N''); 是否鎖定"
ods_mariadb_2b,ods_a168_agent_test,last_chpsw,varchar,source_type=timestamp; 上次修改密碼時間
ods_mariadb_2b,ods_a168_agent_test,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_agent_test,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_agent_test,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_agent_test,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_agents_LoginPass,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_agents_LoginPass,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_agents_LoginPass,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_agents_LoginPass,aid,varchar,source_type=int(5); agent_id
ods_mariadb_2b,ods_a168_agents_LoginPass,vendorId,varchar,source_type=varchar(255); lv5 代理商
ods_mariadb_2b,ods_a168_agents_LoginPass,signature,varchar,source_type=varchar(255); 密鑰
ods_mariadb_2b,ods_a168_agents_LoginPass,signature2,varchar,source_type=varchar(255); 客戶密鑰
ods_mariadb_2b,ods_a168_agents_LoginPass,password,varchar,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_agents_LoginPass,addtime,varchar,source_type=datetime; 
ods_mariadb_2b,ods_a168_agents_LoginPass,url,varchar,source_type=varchar(255); 單一錢包回傳網址
ods_mariadb_2b,ods_a168_agents_LoginPass,skyname,varchar,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_agents_LoginPass,type,varchar,"source_type=enum(''c'',''w''); c:一般,w:單一"
ods_mariadb_2b,ods_a168_agents_LoginPass,lang,varchar,"source_type=tinyint(1); 0:中文 ,1:英文"
ods_mariadb_2b,ods_a168_agents_LoginPass,betfeedback,varchar,"source_type=tinyint(1); 異常鎖定,0:N;1:Y"
ods_mariadb_2b,ods_a168_agents_LoginPass,Gateway_url,varchar,source_type=varchar(1000); 正機白名單使用的url
ods_mariadb_2b,ods_a168_agents_LoginPass,whiteList,varchar,source_type=text; 白名單
ods_mariadb_2b,ods_a168_agents_LoginPass,operator,varchar,source_type=varchar(25); 
ods_mariadb_2b,ods_a168_agents_LoginPass,modify_time,varchar,source_type=timestamp; 
ods_mariadb_2b,ods_a168_agents_LoginPass,object,varchar,"source_type=int(3); 0:呼叫php,1:呼叫客戶"
ods_mariadb_2b,ods_a168_agents_LoginPass,settle,varchar,source_type=int(3); 單一錢包結算
ods_mariadb_2b,ods_a168_agents_LoginPass,co,varchar,source_type=varchar(10); 
ods_mariadb_2b,ods_a168_agents_LoginPass,prefix_switch,varchar,"source_type=enum(''Y'',''N''); 前綴碼開關"
ods_mariadb_2b,ods_a168_agents_LoginPass,openGame_url,varchar,source_type=varchar(255); 指定網址
ods_mariadb_2b,ods_a168_agents_LoginPass,subdomain,varchar,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_agents_LoginPass,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_agents_LoginPass,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_agents_LoginPass,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_agents_LoginPass,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_aggregate_setting,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_aggregate_setting,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_aggregate_setting,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_aggregate_setting,code,varchar,source_type=varchar(12); 廠商代號
ods_mariadb_2b,ods_a168_aggregate_setting,currency,varchar,source_type=tinyint(2); 幣別
ods_mariadb_2b,ods_a168_aggregate_setting,agent_id,varchar,source_type=int(11); 代理 id
ods_mariadb_2b,ods_a168_aggregate_setting,status,varchar,source_type=tinyint(1); 啟停用
ods_mariadb_2b,ods_a168_aggregate_setting,type,varchar,source_type=varchar(20); 資料類型
ods_mariadb_2b,ods_a168_aggregate_setting,data,varchar,source_type=text; 資料
ods_mariadb_2b,ods_a168_aggregate_setting,remark,varchar,source_type=varchar(100); 備註
ods_mariadb_2b,ods_a168_aggregate_setting,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_aggregate_setting,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_aggregate_setting,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_aggregate_setting,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_aggregate_token,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_aggregate_token,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_aggregate_token,code,varchar,source_type=varchar(12); 
ods_mariadb_2b,ods_a168_aggregate_token,mid,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_aggregate_token,token,varchar,source_type=text; 
ods_mariadb_2b,ods_a168_aggregate_token,create_at,varchar,source_type=datetime; 
ods_mariadb_2b,ods_a168_aggregate_token,update_at,varchar,source_type=datetime; 
ods_mariadb_2b,ods_a168_aggregate_token,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_aggregate_token,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_aggregate_token,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_aggregate_token,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_aggregate_transaction,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_aggregate_transaction,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_aggregate_transaction,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_aggregate_transaction,code,varchar,source_type=varchar(12); 廠商代碼
ods_mariadb_2b,ods_a168_aggregate_transaction,mid,varchar,source_type=int(11); 會員 mid
ods_mariadb_2b,ods_a168_aggregate_transaction,gid,varchar,source_type=int(6); 遊戲
ods_mariadb_2b,ods_a168_aggregate_transaction,game_no,varchar,source_type=varchar(32); 遊戲_期数_局号
ods_mariadb_2b,ods_a168_aggregate_transaction,action,varchar,"source_type=enum(''PointInout'',''TimeoutBetReturn''); 動作"
ods_mariadb_2b,ods_a168_aggregate_transaction,deal_id,varchar,source_type=bigint(32); wm 交易单号
ods_mariadb_2b,ods_a168_aggregate_transaction,type,varchar,source_type=tinyint(1);  0:电子游戏结算 1:加点 2:扣点 3:重对加点 4:重对扣点 5:重新派彩
ods_mariadb_2b,ods_a168_aggregate_transaction,trade_id,varchar,source_type=varchar(128); 對方的交易id
ods_mariadb_2b,ods_a168_aggregate_transaction,money,varchar,"source_type=decimal(16,4); 處理金額 (有正負值)"
ods_mariadb_2b,ods_a168_aggregate_transaction,balance,varchar,"source_type=decimal(16,4); 對方餘額"
ods_mariadb_2b,ods_a168_aggregate_transaction,status,varchar,"source_type=tinyint(1); 呼叫狀態 0:未處理,1:成功,2:失敗,3:回滾,4:處理中"
ods_mariadb_2b,ods_a168_aggregate_transaction,remark,varchar,source_type=varchar(255); 備註
ods_mariadb_2b,ods_a168_aggregate_transaction,ops_token,varchar,source_type=text; 廠商ops當下使用的token
ods_mariadb_2b,ods_a168_aggregate_transaction,create_at,varchar,source_type=datetime; 建立時間
ods_mariadb_2b,ods_a168_aggregate_transaction,update_at,varchar,source_type=datetime; 更新時間
ods_mariadb_2b,ods_a168_aggregate_transaction,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_aggregate_transaction,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_aggregate_transaction,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_aggregate_transaction,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_aisetting,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_aisetting,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_aisetting,sn,varchar,source_type=int(3); 
ods_mariadb_2b,ods_a168_aisetting,gid,varchar,source_type=int(3); 
ods_mariadb_2b,ods_a168_aisetting,content,varchar,source_type=text; 
ods_mariadb_2b,ods_a168_aisetting,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_aisetting,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_aisetting,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_aisetting,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_alarmMessage,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_alarmMessage,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_alarmMessage,id,varchar,source_type=int(11); 流水號
ods_mariadb_2b,ods_a168_alarmMessage,time,varchar,source_type=datetime; 
ods_mariadb_2b,ods_a168_alarmMessage,parentID,varchar,source_type=bigint(20); 
ods_mariadb_2b,ods_a168_alarmMessage,mid,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_alarmMessage,type,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_alarmMessage,content,varchar,source_type=text; 
ods_mariadb_2b,ods_a168_alarmMessage,status,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_alarmMessage,is_send,varchar,source_type=int(1); 發送 tg 0: 未發送 1:已發送
ods_mariadb_2b,ods_a168_alarmMessage,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_alarmMessage,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_alarmMessage,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_alarmMessage,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_alertMessage,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_alertMessage,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_alertMessage,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_alertMessage,mid,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_alertMessage,message,varchar,source_type=text; 
ods_mariadb_2b,ods_a168_alertMessage,errorTime,varchar,source_type=datetime; 
ods_mariadb_2b,ods_a168_alertMessage,unierrorTime,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_alertMessage,operator,varchar,source_type=varchar(40); 操作者
ods_mariadb_2b,ods_a168_alertMessage,status,varchar,source_type=tinyint(1); 0:未處理1:已處理
ods_mariadb_2b,ods_a168_alertMessage,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_alertMessage,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_alertMessage,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_alertMessage,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_alert_ip_setting,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_alert_ip_setting,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_alert_ip_setting,id,varchar,source_type=int(8); 
ods_mariadb_2b,ods_a168_alert_ip_setting,ip,varchar,source_type=varchar(128); 
ods_mariadb_2b,ods_a168_alert_ip_setting,creator,varchar,source_type=varchar(8); 
ods_mariadb_2b,ods_a168_alert_ip_setting,addtime,varchar,source_type=datetime; 
ods_mariadb_2b,ods_a168_alert_ip_setting,remarks,varchar,source_type=varchar(1000); 
ods_mariadb_2b,ods_a168_alert_ip_setting,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_alert_ip_setting,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_alert_ip_setting,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_alert_ip_setting,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_apiurl,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_apiurl,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_apiurl,id,varchar,source_type=int(3); 序号
ods_mariadb_2b,ods_a168_apiurl,code,varchar,source_type=int(3); 参数
ods_mariadb_2b,ods_a168_apiurl,url,varchar,source_type=varchar(50); 网址
ods_mariadb_2b,ods_a168_apiurl,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_apiurl,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_apiurl,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_apiurl,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_ban_bet_area,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_ban_bet_area,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_ban_bet_area,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_ban_bet_area,account_type,varchar,source_type=varchar(1); 
ods_mariadb_2b,ods_a168_ban_bet_area,gid,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_ban_bet_area,area,varchar,source_type=varchar(100); 下注區
ods_mariadb_2b,ods_a168_ban_bet_area,parentid,varchar,source_type=int(11); 上層ID
ods_mariadb_2b,ods_a168_ban_bet_area,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_ban_bet_area,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_ban_bet_area,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_ban_bet_area,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_bet,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_bet,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_bet,bet001,varchar,source_type=int(11); sn
ods_mariadb_2b,ods_a168_bet,bet002,varchar,"source_type=enum(''Y'',''N''); is_cancel"
ods_mariadb_2b,ods_a168_bet,bet003,varchar,source_type=timestamp; bet_time
ods_mariadb_2b,ods_a168_bet,bet004,varchar,source_type=int(11); org_site
ods_mariadb_2b,ods_a168_bet,bet005,varchar,source_type=int(11); mid
ods_mariadb_2b,ods_a168_bet,bet006,varchar,"source_type=enum(''Y'',''N''); is_test"
ods_mariadb_2b,ods_a168_bet,bet007,varchar,source_type=int(11); lv1
ods_mariadb_2b,ods_a168_bet,bet008,varchar,source_type=int(11); lv2
ods_mariadb_2b,ods_a168_bet,bet009,varchar,source_type=int(11); lv3
ods_mariadb_2b,ods_a168_bet,bet010,varchar,source_type=int(11); lv4
ods_mariadb_2b,ods_a168_bet,bet011,varchar,source_type=int(11); lv5
