bet05,avg_players,max_players
152708689,96721.0,96721
152751694,72245.0,72245
152751823,769572.0,769572
152855009,769572.0,769572
152886049,316805.3017241379,769572
149764612,137454.68907563025,250168
144180702,172627.4779874214,267852
152774191,219177.71186440677,250168
152774663,233389.11111111112,267852
143930385,184266.0704225352,769572
152774914,769572.0,769572
89573638,238523.0,238523
152775066,233343.0,233343
152778858,147278.0,147278
152778994,769572.0,769572
152778745,250168.0,250168
146416374,223247.07692307694,267852
139784682,238523.0,238523
152900968,769572.0,769572
152559979,237591.33333333334,250168
149392879,719361.8926174496,769572
150038943,221763.74226804124,769572
152262646,451839.46153846156,769572
152783989,159379.0,250168
152784483,769572.0,769572
92351652,238601.68243243243,250168
125108362,123894.73333333334,267852
152903667,196210.10714285713,769572
152744212,219566.0,219566
131546266,185718.67021276595,769572
148621016,249589.03225806452,769572
152905513,769572.0,769572
152199549,769572.0,769572
152509049,167598.9655172414,769572
150984294,168642.071141919,769572
153055908,297008.87272727274,769572
153153247,769572.0,769572
153153479,769572.0,769572
153151576,769572.0,769572
153153919,451152.0,769572
152908720,196703.42857142858,238523
132101790,211512.59813084113,769572
152909046,769572.0,769572
152909110,238523.0,238523
152865007,769572.0,769572
27320030,234287.44486692015,267852
152909184,279132.93333333335,769572
142790224,414891.8333333333,769572
148941420,272932.7210300429,769572
152861902,250597.5,267852
152856681,769572.0,769572
152756884,391448.5833333333,769572
152862328,297966.5810055866,769572
152863377,769572.0,769572
152863022,240991.65,267852
152863864,769572.0,769572
144027687,338098.1388888889,769572
139630216,150743.7108433735,769572
152864713,769572.0,769572
152652670,349876.2727272727,769572
152544494,184798.63157894736,769572
150689162,769572.0,769572
150688536,769572.0,769572
148838225,193020.6,250168
150225505,218681.42105263157,769572
143911608,231273.35416666666,769572
150710560,219566.0,219566
150710482,238005.0,238523
149956247,241634.40925266905,769572
150710606,769572.0,769572
108485562,206318.34827586208,769572
148681761,302078.4491525424,769572
150711056,769572.0,769572
108739925,246481.55102040817,769572
149788602,134222.65853658537,238523
23603469,769572.0,769572
149873155,769572.0,769572
149873367,189862.2,769572
132103525,502752.5,769572
149663987,333499.2078272605,769572
150718766,190497.2049689441,769572
68508118,239196.7375037414,769572
97765196,207631.19378238343,769572
150721683,769572.0,769572
147694509,241896.11805555556,769572
150721344,237694.2,238523
69608665,252273.20962199313,769572
149662123,197129.78181818183,769572
149379763,769572.0,769572
133468273,247710.42918454934,769572
149842013,178293.25,238523
149877980,143075.78260869565,238523
144034260,393853.8981233244,769572
150635356,323643.04849016416,769572
146743057,94895.625,185196
150731063,185196.0,185196
150180096,118025.33333333333,140944
142250630,356804.016,769572
145302279,465964.3962848297,769572
145303637,147666.20625,769572
150732913,769572.0,769572
150733515,118426.0,118426
150840434,235129.25,238523
150840520,769572.0,769572
150840484,769572.0,769572
150838435,408702.18691588787,769572
150835360,193551.05699481865,769572
150352727,174945.87552742616,769572
150822625,360042.27640449436,769572
145336091,279131.12670057965,769572
150840846,769572.0,769572
150841111,160530.72972972973,769572
150841058,126323.0,140944
150841266,769572.0,769572
150840337,247858.76666666666,769572
150617067,233343.0,233343
150617354,769572.0,769572
150578617,487412.7254901961,769572
150616801,158428.80952380953,233343
150617793,769572.0,769572
150617926,769572.0,769572
150617807,769572.0,769572
150309686,203383.328125,769572
150617811,769572.0,769572
150752325,769572.0,769572
150752875,327004.9866666667,769572
150752867,769572.0,769572
150752934,769572.0,769572
93294239,562140.6666666666,769572
150389519,192321.1726384365,769572
150320079,191932.35416666666,267852
123440949,121269.69737546866,769572
150638933,769572.0,769572
90090652,155944.83333333334,769572
143852027,167637.00212539852,769572
135012084,210627.125,769572
150620497,640870.6842105263,769572
150622410,769572.0,769572
150622686,769572.0,769572
150622673,769572.0,769572
150621948,317134.1666666667,769572
150622669,769572.0,769572
150047446,469518.8888888889,769572
149506284,238523.0,238523
150623119,769572.0,769572
150459149,213009.25925925927,250168
142011844,404982.53001277137,769572
150483816,769572.0,769572
150483679,769572.0,769572
150483891,769572.0,769572
150463061,769572.0,769572
150484500,88761.75,122881
150484449,222330.5357142857,267852
150637164,207816.61572052402,267852
150669728,184469.29320987655,769572
150669785,769572.0,769572
133455951,212056.0,267852
150669757,769572.0,769572
150670354,769572.0,769572
150489907,198484.33333333334,769572
150317303,216640.67441860464,769572
150490294,169073.35294117648,267852
82520980,229307.98742138364,769572
143361958,186546.3731084098,769572
149967788,226452.63513513515,769572
147259660,147260.38461538462,769572
83948947,769572.0,769572
150755083,207150.74515235456,267852
150757591,238523.0,238523
149889798,196911.35483870967,769572
149743049,234325.86363636365,769572
149889931,238523.0,238523
149798725,160397.2142857143,769572
149890335,769572.0,769572
149056283,183330.8125,250168
147949705,277741.32258064515,769572
150501201,360353.85294117645,769572
115864935,769572.0,769572
150501889,769572.0,769572
122633593,436801.91764705884,769572
102715298,189637.19736842104,769572
150553747,723776.89,769572
150645204,245795.53781512604,769572
150647436,769572.0,769572
150629830,164348.75324675324,769572
150633087,769572.0,769572
150523826,291833.02158273384,769572
150633646,769572.0,769572
150633773,769572.0,769572
146510931,139988.35,250168
150634302,769572.0,769572
150690540,769572.0,769572
150691202,769572.0,769572
150691836,592555.6666666666,769572
149814600,221707.13324538257,769572
150760102,235078.9307219165,769572
150763726,240472.0,267852
150763971,769572.0,769572
150765263,769572.0,769572
137832279,391876.68322981364,769572
150765591,219566.0,219566
150765437,769572.0,769572
150566030,205183.1739130435,769572
150765559,769572.0,769572
141883405,292317.4,769572
150766029,183532.23880597015,769572
137673742,769572.0,769572
137525406,226524.0,267852
150329538,196336.93333333332,250168
149594903,213879.29605263157,769572
150330007,769572.0,769572
150326710,211707.4705882353,250168
150050474,427361.3856502242,769572
150767005,769572.0,769572
127902476,484792.10256410256,769572
98937080,211961.60674157302,769572
150407845,769572.0,769572
150844919,180954.59728506787,769572
69879145,195154.16730552423,769572
149780672,178617.57352941178,769572
150855549,178912.77586206896,267852
150618816,229202.76923076922,267852
149894647,159340.5483870968,233998
149849569,359427.2316384181,769572
149895189,769572.0,769572
149894656,769572.0,769572
145776216,163274.34653465348,769572
150284399,769572.0,769572
149967631,296761.037037037,769572
150334093,281006.92,769572
129543627,769572.0,769572
150334192,183815.2,267852
150334836,228361.125,769572
150856682,769572.0,769572
150856760,143754.72222222222,267852
150856744,769572.0,769572
150856796,250168.0,250168
148711331,248083.0445026178,769572
103400913,241889.68,267852
150857056,769572.0,769572
150857133,769572.0,769572
142702020,373687.862745098,769572
150857615,769572.0,769572
112493157,238523.0,238523
150743669,518712.0,769572
150743946,769572.0,769572
132043488,168104.99363057324,769572
139418619,329450.26470588235,769572
147445900,273584.49411764706,769572
150715018,190471.66604361372,769572
150171955,182098.88028169013,769572
124956149,246807.6875,769572
142970714,114006.37037037036,238523
150806270,372894.3548387097,769572
150902757,250925.0,267852
150786616,169230.05405405405,769572
150901128,238772.73198847263,769572
150903015,769572.0,769572
150901230,175170.03135888503,769572
150903313,769572.0,769572
150875287,218948.9423208191,769572
150313127,699171.2775665399,769572
150617635,233343.0,233343
150903665,769572.0,769572
150903823,769572.0,769572
150857717,170426.33333333334,267852
150377245,404163.3875502008,769572
150769896,128447.0,128447
150770068,343011.44444444444,769572
145003616,213660.0923076923,769572
150769754,769572.0,769572
150770034,769572.0,769572
150769853,769572.0,769572
150770168,214258.5,267852
140762664,151752.74193548388,267852
150258576,361366.6015037594,769572
150343651,238523.0,238523
150343918,769572.0,769572
150344191,769572.0,769572
150344497,769572.0,769572
150847805,265763.6111111111,267852
147720031,769572.0,769572
150852032,134791.42857142858,267852
150851512,240032.92857142858,267852
136043350,244077.86817210863,769572
150520744,274817.50420168065,769572
150927785,233998.0,233998
150799632,316757.5737704918,769572
150927718,769572.0,769572
150660393,129739.02150537634,769572
150925366,245260.2846328539,267852
150928292,769572.0,769572
150377316,243670.59722222222,267852
150347665,107001.58181818182,233998
150347750,769572.0,769572
124870286,769572.0,769572
150345753,769572.0,769572
149050976,145335.5,233998
150346682,769572.0,769572
150346719,769572.0,769572
150347971,769572.0,769572
150345476,221976.80909090908,769572
146193864,267852.0,267852
149819834,351905.3333333333,769572
132295279,144111.0,147278
150086458,769572.0,769572
150351238,769572.0,769572
149541221,769572.0,769572
150118223,278625.2435424354,769572
118106896,335979.11650485435,769572
150513927,769572.0,769572
76404414,281968.2810218978,769572
150513920,233998.0,233998
149800023,189359.13333333333,769572
150602252,434595.6785714286,769572
150700457,153470.05263157896,267852
150749119,769572.0,769572
148054978,157697.0,157697
149990994,199893.09523809524,769572
150358573,769572.0,769572
150358649,150239.7142857143,238523
150358703,192540.88888888888,267852
150358984,769572.0,769572
150358983,769572.0,769572
150182061,268270.53125,769572
87329773,189865.36956521738,769572
150685661,153656.61538461538,267852
150750679,769572.0,769572
150750824,769572.0,769572
150750759,769572.0,769572
150751017,769572.0,769572
143527960,767571.145522388,769572
150753382,769572.0,769572
135300066,259072.72727272726,267852
149533734,601698.7843137255,769572
150517807,390251.28571428574,769572
150516565,170522.66666666666,233998
150518113,769572.0,769572
67692387,230131.69047619047,769572
150518470,769572.0,769572
147794798,200591.2,267852
150518482,180004.06382978722,769572
139465029,494729.4038461539,769572
128966653,138128.83333333334,267852
150369136,468869.1506849315,769572
150371375,769572.0,769572
150371638,769572.0,769572
150371678,250168.0,250168
149299462,276668.175,769572
150371856,237543.01264322404,769572
150372160,219566.0,219566
115723239,501781.25,769572
150351173,163590.3088235294,769572
150372214,248094.0,769572
150371846,240068.19047619047,769572
146026978,769572.0,769572
148372435,221788.9411764706,233998
150755834,170791.58666666667,267852
150758962,176622.2857142857,219566
150759118,769572.0,769572
150758965,197704.66666666666,267852
148287377,125814.33333333333,267852
141750718,166424.20143884892,769572
144092201,205160.0,769572
94391130,486168.63157894736,769572
149957044,607698.0759493671,769572
150673027,160409.89459815546,769572
144540090,153699.4,250168
147494963,215221.296875,250168
150275656,208943.6693877551,769572
150276096,769572.0,769572
150275870,211954.1081081081,267852
150399633,769572.0,769572
150399804,769572.0,769572
150399810,110286.625,118426
150399980,769572.0,769572
149674863,185196.0,185196
150400319,769572.0,769572
150400453,90218.0,90218
150363063,193365.12121212122,769572
150400627,769572.0,769572
150331537,225097.62264150943,769572
115298530,176189.0819672131,769572
150286779,769572.0,769572
142652210,214659.15384615384,267852
150286106,158852.4,219566
150410030,194867.7142857143,769572
150410051,227660.66666666666,267852
148951408,193431.15384615384,267852
150410273,769572.0,769572
150385224,769572.0,769572
150413119,769572.0,769572
150412427,769572.0,769572
150413580,769572.0,769572
150413888,769572.0,769572
150413992,408765.71014492755,769572
150413993,769572.0,769572
150413977,166863.33333333334,185196
144173019,181196.93513513514,267852
150805940,769572.0,769572
128917199,769572.0,769572
150371000,769572.0,769572
149988440,233998.0,233998
150719778,769572.0,769572
150720315,769572.0,769572
150720364,190646.77222222224,769572
150720318,769572.0,769572
150421225,237157.4716981132,267852
150720819,769572.0,769572
150720899,769572.0,769572
150419441,769572.0,769572
150332574,139254.77272727274,238523
150419820,769572.0,769572
150420002,233343.0,233343
150419838,769572.0,769572
139657553,435642.85714285716,769572
150419790,197756.28877005348,769572
150420589,769572.0,769572
150418481,244716.4814814815,267852
150420533,258329.84615384616,267852
150420580,769572.0,769572
150970470,136954.0695652174,267852
150973444,769572.0,769572
150973784,216847.7299270073,769572
150973609,206200.22222222222,267852
150772320,184599.62365591398,238523
150772304,445782.62637362635,769572
135600264,419941.5326086957,769572
63147375,209325.88648648647,769572
150772494,769572.0,769572
150772480,250168.0,250168
148921902,190020.9686520376,267852
150440384,162659.05555555556,267852
150506892,761669.5643082211,769572
150619559,176451.80745341614,769572
150724914,240963.51020408163,250168
150724994,769572.0,769572
150421011,769572.0,769572
134862739,769572.0,769572
150423781,769572.0,769572
135941788,229151.08139534883,769572
150818202,144852.0909090909,157697
150818371,769572.0,769572
150818055,226782.0,233998
110544337,130150.71428571429,267852
150812758,238523.0,238523
150322502,769572.0,769572
150813679,769572.0,769572
63779720,274572.91025641025,769572
150329095,240096.88349514562,769572
150816715,769572.0,769572
150819053,238523.0,238523
150794468,111844.8,267852
129843240,295392.19760479045,769572
118613007,233343.0,233343
150822518,769572.0,769572
150822313,769572.0,769572
150822781,250168.0,250168
150801213,263474.60655737703,769572
150825149,233998.0,233998
150825177,238523.0,238523
150825315,334968.67247820675,769572
146985532,769572.0,769572
150389444,238523.0,238523
150389791,769572.0,769572
150389742,228486.15384615384,267852
150389936,769572.0,769572
135338200,231000.30263157896,769572
99230253,134148.0,134148
148842661,228469.14814814815,769572
150294331,769572.0,769572
150294440,228247.16666666666,769572
150568288,769572.0,769572
150971748,250168.0,250168
150515427,155260.4074717637,769572
150160186,267852.0,267852
150972470,769572.0,769572
150971714,247903.43243243243,267852
150972802,769572.0,769572
150972747,769572.0,769572
150974206,769572.0,769572
147630178,205310.58139534883,769572
150974492,769572.0,769572
129295829,282168.78,769572
147916380,233343.0,233343
150571603,769572.0,769572
150571666,261805.98884758365,769572
150534263,186480.86666666667,238523
141742475,300338.9961013645,769572
150942918,260527.59550561797,769572
150791357,199857.10543840178,769572
150940071,199188.74576271186,267852
150942683,177236.46153846153,267852
150943660,233998.0,233998
150943771,769572.0,769572
150825077,617765.3805309734,769572
150833806,769572.0,769572
150980366,233343.0,233343
136167257,769572.0,769572
151017814,769572.0,769572
151017058,501457.5,769572
150543220,222009.41666666666,769572
143528947,219218.19205298013,769572
150967245,229425.75819672132,769572
151019195,628776.3142857143,769572
151020094,769572.0,769572
151020081,769572.0,769572
151020219,769572.0,769572
151020190,769572.0,769572
135304397,253452.25856793145,769572
150953491,267852.0,267852
150343750,263468.5714285714,769572
150745253,179376.07518796992,769572
150954235,289441.84,769572
118495529,179564.69712793734,769572
129512095,645955.8138888889,769572
148484714,238307.25555555554,769572
150860820,145568.15384615384,233998
150958491,250168.0,250168
145526904,245849.13725490196,769572
137578882,174802.48163916977,769572
150977326,769572.0,769572
146181881,244230.4516129032,769572
150935194,233463.08583690986,769572
150977502,769572.0,769572
150977516,238523.0,238523
150978047,329893.42253521126,769572
150779794,291357.53846153844,769572
139728393,315374.48412698414,769572
150781259,769572.0,769572
142509042,108387.2,147278
150578601,769572.0,769572
150579133,250168.0,250168
150579742,769572.0,769572
150583598,769572.0,769572
150584534,193240.77272727274,233998
150988427,154255.4,238523
150988918,267852.0,267852
150988965,769572.0,769572
150989165,223060.9411764706,267852
150989101,233998.0,233998
150865099,233343.0,233343
150795182,213757.13354632587,769572
150865454,160374.39285714287,267852
149126737,192741.29411764705,250168
148720601,207599.0,769572
147825680,488660.0975609756,769572
150865889,769572.0,769572
150826757,236125.33333333334,267852
150866049,233921.61538461538,267852
150704169,213822.90476190476,250168
150704838,769572.0,769572
150284917,275649.5421686747,769572
150378877,122881.0,122881
148404801,185196.0,185196
150593574,237941.9024390244,250168
150525007,218574.57142857142,250168
150594577,769572.0,769572
121315679,250930.23529411765,267852
150595501,769572.0,769572
150595730,769572.0,769572
88579047,326311.72222222225,769572
150921277,136512.6075949367,769572
106790768,342478.22222222225,769572
80264849,245742.0,267852
150623076,254972.04255319148,267852
146211206,769572.0,769572
150630412,438750.5333333333,769572
150884541,167151.76206896553,769572
150883829,202534.15384615384,769572
150884691,769572.0,769572
32252084,383684.4236111111,769572
150883953,80176.74074074074,82460
150884822,769572.0,769572
150884828,769572.0,769572
150884908,238523.0,238523
150884789,173622.25373134328,219566
150885007,178722.67111111112,769572
150885042,729814.320855615,769572
150641777,150172.5698924731,769572
79112043,180078.966442953,769572
141725629,245532.86486486485,267852
150677659,242710.0,267852
150882690,758414.2083333334,769572
146899860,122881.0,122881
150885613,769572.0,769572
150167049,164016.55405405405,769572
149345588,534102.4394904459,769572
112951106,769572.0,769572
150925375,769572.0,769572
150753166,133170.2857142857,233343
150806404,399781.0141509434,769572
150926030,769572.0,769572
150926215,769572.0,769572
150926710,769572.0,769572
150600284,233998.0,233998
150540342,769572.0,769572
111861971,121603.33333333333,147278
150601044,158558.2857142857,267852
150792068,259010.0,267852
150704659,182049.275,267852
150792667,769572.0,769572
149910824,236038.01298701297,769572
150792615,123666.66666666667,134148
134448630,769572.0,769572
144356157,201250.0,267852
150343846,769572.0,769572
150344790,267852.0,267852
150344990,769572.0,769572
149346168,215397.8914728682,769572
150605084,360863.07692307694,769572
121565295,267852.0,267852
151008484,177630.8475975976,769572
114021186,224451.44444444444,267852
151106183,769572.0,769572
151106419,769572.0,769572
151106398,67868.0,67868
151102909,370927.6455026455,769572
145915981,206734.0975609756,267852
150659006,769572.0,769572
140004051,769572.0,769572
141501078,195847.92537313432,267852
128210760,251848.29090909092,267852
144260599,198094.0,250168
150659503,769572.0,769572
150659563,769572.0,769572
148401049,206654.65384615384,769572
148952152,170053.5873015873,769572
151003257,270852.9310344828,769572
150948317,171703.0,267852
151008639,154702.75,250168
84395139,335005.3486430063,769572
151008769,219350.21875,769572
150878322,423038.43859649124,769572
150905464,191001.13636363635,267852
150899738,192976.07954545456,250168
150912177,452720.9666666667,769572
150910101,327571.5581395349,769572
141320498,269324.4683544304,769572
150913631,243365.33333333334,267852
150932656,146049.58181818182,219566
150932852,769572.0,769572
150932909,769572.0,769572
150933207,769572.0,769572
150933225,114462.13461538461,267852
150933417,769572.0,769572
150933519,69263.0,69263
150942684,769572.0,769572
150942855,354519.44444444444,769572
142300688,189004.81818181818,769572
150918881,170599.98295454544,769572
150789646,85988.74468085106,267852
150945226,282419.5948477752,769572
148861267,221453.48701298703,769572
150951762,769572.0,769572
150521640,72188.0,72188
150521649,280335.39130434784,769572
111634331,172506.46242774566,769572
150951324,237383.4,267852
150545740,555080.4,769572
150545786,237130.6923076923,238523
150545728,769572.0,769572
141701732,216956.94736842104,267852
150372478,164392.8,233343
150437303,210713.6,769572
150551540,185196.0,185196
150000997,162980.1851851852,769572
150551343,152875.96774193548,267852
114863230,258074.05555555556,769572
150828314,194379.45081967214,769572
147386869,629125.380952381,769572
150964685,268842.5,769572
150964946,769572.0,769572
150965239,769572.0,769572
150965237,238523.0,238523
107489269,164426.07142857142,769572
150799924,254310.4,267852
149620677,649836.9285714285,769572
151002270,238523.0,238523
151002268,305799.2750943396,769572
151316152,769572.0,769572
151325575,517537.17647058825,769572
149904551,423589.0,769572
114697995,118964.67318757193,769572
125779954,275350.6196796339,769572
150438594,264086.3076923077,267852
150892741,769572.0,769572
113220773,170081.95833333334,233998
151338272,170838.3111111111,769572
139243204,769572.0,769572
150518776,290242.7413260672,769572
151356813,769572.0,769572
125559585,407478.79455309815,769572
151148847,261917.9396423249,769572
151358224,223072.08,250168
151358685,108738.28571428571,128447
149602723,399090.43228736584,769572
151331322,161878.3561791689,769572
151359402,769572.0,769572
144445189,690616.1105990784,769572
151060680,219566.0,219566
127081240,249331.32197614992,769572
151060728,191072.5,250168
151060734,147278.0,147278
149660902,253089.13636363635,769572
150795926,769572.0,769572
150808761,769572.0,769572
150807908,165711.05703422055,769572
150808880,201846.7857142857,233998
151019214,769572.0,769572
150928677,592236.4251968504,769572
151020137,769572.0,769572
151020120,769572.0,769572
149659719,93340.89932885906,267852
128535313,281654.6990291262,769572
141289627,218182.98620689654,769572
151063303,769572.0,769572
151059299,769572.0,769572
151062870,169257.63636363635,267852
150644033,153692.3904109589,769572
151008974,606405.3333333334,769572
151061486,185101.70967741936,769572
151064198,769572.0,769572
151054010,261572.50471698114,769572
150159914,769572.0,769572
150133840,130669.11764705883,238523
83195938,180527.9189189189,769572
87206150,154556.9661016949,769572
150161597,769572.0,769572
150161682,769572.0,769572
150161876,769572.0,769572
150161887,267852.0,267852
150161939,769572.0,769572
149111353,769572.0,769572
150162110,769572.0,769572
150162292,769572.0,769572
137959155,769572.0,769572
151367698,769572.0,769572
151367812,769572.0,769572
149343040,372012.1666666667,769572
151367930,269862.36734693876,769572
94519420,278213.0733944954,769572
151368099,726221.0612244898,769572
151253179,613287.3719008265,769572
121902979,769572.0,769572
151111913,329806.6222222222,769572
150618716,769572.0,769572
72571343,210760.7469879518,769572
150853616,707497.0491631799,769572
151112479,769572.0,769572
133774410,710973.4896551725,769572
151112484,769572.0,769572
151050130,194079.18635893904,769572
151112700,769572.0,769572
151112762,769572.0,769572
151112780,769572.0,769572
151112778,769572.0,769572
151112950,769572.0,769572
139517838,189359.07142857142,769572
125480329,669167.8011583012,769572
48185075,373798.7782738095,769572
150756108,182295.08638743457,769572
150829076,415539.3333333333,769572
113773490,769572.0,769572
63486943,106375.7191011236,233998
150829715,447352.1929824561,769572
150829767,267852.0,267852
150830550,769572.0,769572
151066317,459778.6511627907,769572
151070603,163818.59677419355,769572
150754710,299920.25,769572
150945329,323362.17159763316,769572
151119437,245974.05970149254,769572
151018541,287364.6274509804,769572
151120645,96721.0,96721
127338451,162836.95,267852
151120943,219566.0,219566
100979282,154731.9375,185196
151121103,160305.16666666666,267852
151121027,239857.53846153847,267852
151067462,769572.0,769572
135291621,219225.152,769572
151113685,769572.0,769572
151110252,769572.0,769572
151148725,769572.0,769572
151147431,122006.53846153847,250168
104867430,184249.74525650035,769572
151148926,769572.0,769572
151149202,769572.0,769572
151149386,72245.0,72245
151149474,250168.0,250168
151144903,190389.9612903226,769572
151149594,267852.0,267852
151074384,704130.2608695652,769572
151073256,196999.84210526315,769572
141682471,185196.0,185196
151075398,250168.0,250168
128541764,250168.0,250168
151062878,371279.98333333334,769572
150745578,332322.6,769572
150983652,176852.24819277108,769572
117072665,241450.56557998483,769572
123724411,107270.95219123506,238523
150170541,769572.0,769572
150170455,769572.0,769572
150170519,769572.0,769572
150165065,198338.77049180327,267852
150167624,175439.9375,267852
150171238,769572.0,769572
144254047,341944.84821428574,769572
117392059,129410.14285714286,233998
150171424,769572.0,769572
143340868,212008.62857142856,250168
143209403,166763.47252747254,267852
151156407,769572.0,769572
151156745,769572.0,769572
151157082,175012.24137931035,250168
143385573,249348.59619952494,769572
151157111,631037.4782608695,769572
112131106,196331.08823529413,769572
144182868,140944.0,140944
50079423,184467.24175824175,769572
141886475,202180.52173913043,250168
151082231,769572.0,769572
151079066,201448.9411764706,267852
151082496,210658.72222222222,250168
150283577,94764.515625,147278
150700459,179122.21499448732,769572
151082223,590829.0,769572
109796499,117117.50471698113,267852
151083379,769572.0,769572
151236434,207392.35294117648,238523
151229244,194710.32715551974,769572
151234933,769572.0,769572
136878143,599943.1880733945,769572
151236443,75489.13986013985,267852
77626177,183101.0900900901,769572
151207409,343228.89285714284,769572
25303284,414669.9089165868,769572
151238023,769572.0,769572
138847476,191191.27624309392,769572
148737479,115913.2258064516,238523
151238534,769572.0,769572
151238659,224884.22956326988,769572
109720651,169086.7625,769572
151134235,769572.0,769572
151085821,250106.0634920635,769572
151134247,158348.33333333334,233998
140361520,769572.0,769572
151134503,769572.0,769572
151116390,225299.24,769572
151134807,769572.0,769572
151134920,769572.0,769572
150966395,423053.7868217054,769572
151134956,769572.0,769572
151243145,769572.0,769572
151243474,769572.0,769572
151243493,153075.51666666666,769572
151243609,385112.14285714284,769572
151243158,222686.65904761906,769572
151243834,199126.46031746033,769572
141455405,751697.7,769572
151243962,769572.0,769572
151244166,769572.0,769572
142371537,387619.65030674846,769572
150785302,713825.3333333334,769572
11376608,654155.3258426966,769572
151012745,769572.0,769572
151245669,149664.7142857143,250168
150302841,234511.16279069768,250168
151242593,262265.14467005077,769572
148717397,232909.86618444847,769572
149850055,769572.0,769572
150974572,195963.41588785045,769572
151246112,769572.0,769572
151246140,769572.0,769572
151246098,769572.0,769572
151245657,213870.04166666666,769572
63800796,281873.9387755102,769572
149114972,209165.62068965516,769572
151246167,769572.0,769572
151246101,219566.0,219566
151246328,233998.0,233998
150478360,320184.125,769572
151246626,769572.0,769572
144163530,454487.0,769572
151240969,185706.79591836734,769572
112243626,769572.0,769572
151124901,248800.28358208956,267852
132048201,171937.38040775733,769572
151246647,320110.25,769572
102882057,254050.0,267852
151248541,267852.0,267852
130214272,92880.8,134564
151244062,202094.44444444444,219566
151249234,769572.0,769572
151249214,769572.0,769572
148733257,110467.25714285714,267852
151106590,192981.59734513273,769572
151173476,296063.26666666666,769572
151252570,769572.0,769572
151250828,152645.4023668639,267852
148984252,485452.625,769572
149958908,354013.6022727273,769572
108455180,769572.0,769572
149597267,245085.60079051382,769572
142883180,343538.4672897196,769572
151253309,769572.0,769572
151253366,769572.0,769572
143689964,229931.16666666666,233998
151176832,769572.0,769572
148996188,229151.74237288136,769572
151177151,165114.0,769572
151177046,250168.0,250168
151158961,172434.45714285714,267852
150866805,664800.6666666666,769572
151246958,145161.64285714287,769572
102085779,164666.0625,250168
151026181,441275.16,769572
151247429,769572.0,769572
151117898,190416.792,769572
151247511,769572.0,769572
151247448,769572.0,769572
151246869,272082.3043478261,769572
114324504,769572.0,769572
86638732,245237.8552631579,769572
151248892,244345.5,250168
151249220,147278.0,147278
145836616,159217.5,267852
118452223,224642.9875,250168
151249465,769572.0,769572
149813540,178346.72222222222,250168
151249838,277129.77777777775,769572
151250068,267852.0,267852
151249884,769572.0,769572
151250190,769572.0,769572
151250197,769572.0,769572
123228823,269290.0,769572
126314004,82460.0,82460
151249944,223780.22222222222,233343
151249477,192161.4825174825,769572
151250313,769572.0,769572
151250721,150512.71014492755,769572
149892260,769572.0,769572
131002781,233998.0,233998
151208436,197147.72,267852
129696291,134564.0,134564
151252267,267852.0,267852
129934191,769572.0,769572
151369835,251092.57142857142,267852
151363118,267852.0,267852
151370524,769572.0,769572
151370633,171151.75,233998
151370614,769572.0,769572
151370580,769572.0,769572
151370728,769572.0,769572
148007688,190819.9655172414,769572
151364541,237645.7012987013,769572
140864962,179377.06666666668,769572
150516602,205849.63636363635,238523
151255685,185349.6875,769572
151257141,769572.0,769572
151257065,588759.4,769572
150865816,130673.33333333333,267852
151257229,134564.0,134564
151257188,769572.0,769572
144173905,150696.63333333333,250168
151234981,373949.9556962025,769572
151186233,580314.7058823529,769572
151258045,769572.0,769572
151087294,329833.39906103286,769572
151257918,592555.6666666666,769572
150614682,226994.61538461538,267852
151258313,769572.0,769572
151258309,769572.0,769572
151258318,769572.0,769572
151258906,769572.0,769572
107378196,99061.0291970803,250168
150237593,128447.0,128447
151258861,769572.0,769572
151259036,134148.0,134148
151259122,769572.0,769572
135422984,146977.00662251655,250168
151265133,759387.6078431372,769572
151234658,769572.0,769572
141963771,232036.625,267852
112321974,406367.03773584904,769572
108993860,179461.82857142857,769572
151266968,128447.0,128447
150874447,164704.95652173914,267852
150994652,118146.13235294117,769572
151267219,193257.69444444444,250168
151268022,769572.0,769572
150940921,304442.79452054796,769572
151035684,218654.68421052632,769572
151036820,769572.0,769572
150980849,399537.15591397847,769572
150765985,180381.56536697247,769572
151093653,140547.61333333334,769572
151094483,769572.0,769572
151094772,769572.0,769572
151087202,443603.1666666667,769572
150468390,270416.0837696335,769572
89566854,250142.74576271186,769572
151265349,281114.7125,769572
151269577,186720.62686567163,250168
151224279,676071.84,769572
151271035,238523.0,238523
151271054,769572.0,769572
151263345,68069.0,68069
113957648,199789.52981969487,769572
140195828,253360.13347022588,769572
130827311,769572.0,769572
151385825,250168.0,250168
151095967,233343.0,233343
127219593,769572.0,769572
151088475,227323.8,769572
151096591,769572.0,769572
149947108,579614.8552631579,769572
151097161,192744.5,267852
147448293,227571.60833333334,769572
140285367,185886.0612244898,769572
148893914,769572.0,769572
134661311,769572.0,769572
151118595,240070.9825174825,769572
151464774,236378.7558139535,769572
151417810,398215.4175438596,769572
144432266,209278.6,250168
151224435,228832.72972972973,267852
151474834,238523.0,238523
151474927,769572.0,769572
88519736,218339.6963946869,769572
151425480,188718.24295302015,769572
151474841,769572.0,769572
150246746,233343.0,233343
150246908,769572.0,769572
150247035,769572.0,769572
150247693,769572.0,769572
150247717,769572.0,769572
90627686,331812.54545454547,769572
