dealer_id,平均每局秒数,局速,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
2154,42.57665873141792,84.55337049131826,3506005.0527,3026669.3531,-118781.0043,30416,1567,0.03387930,0.05604855,0.02903018,0.03338966,118781.0043,3506005.0527,OK,1716.6941,-6017.0652,3.9925,96.0075,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-6017.0652,-6201.2375,-6426.9074,-2208.1871,-1107.1467,3.992455,4.037562,4.337845,4.658466,4.435577,96.007545,95.962438,95.662155,95.341534,95.564423,4.9844,-21960.5440,-20085.8812,-98537.1545,-100411.8172,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-112763.9391,2899650.9261,-120497.6984,-114480.6332,-7733.7593,-0.03436895,-0.03265273,-6017.0652,-114480.6332,-0.03265273,-6017.0652,-6201.2375,-6426.9074,-2208.1871,-1107.1467,-114480.6332,-0.03265273,-21960.5440,-20085.8812,-98537.1545,-100411.8172,-0.02810525,-0.02863995,-0.00220586,115.2684,1931.5056,-75.8015,-11878.1004,-1224.5464,350600.5053,156.7000,94.3248,121.1524,5.0,14.54,51.8914,161.6528,341.9973,1745.8101,10.5031,-2.1006,23.521105,120.069334,7.92767,6,1,5968,16,0.17947506,-0.03387930,-0.05604855,0.00056719,0.033844,0.863282,0.078084,0.02701837,2026-05-05,2026-08-05,10,97,19,93,0.107527,0.778563,0.818305,0.598250,2,0.03355704697986577,0.9362416107382551,0.9362416107382551,0.37583892617449666,0.37583892617449666,0.3541666666666667,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0470376,A 净亏最大十分位 · 优先复核,11,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2075,41.80983980253313,86.10413283099656,3959354.4730,3489733.6979,-115646.7534,28845,1594,0.02920849,0.02435960,0.03049666,0.02876536,115646.7534,3959354.4730,OK,1754.4945,-5295.5406,4.0066,95.9934,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-5295.5406,-5819.0875,-6309.4858,-3412.1756,-3166.4513,4.006639,4.048397,4.214866,4.556329,4.394262,95.993361,95.951603,95.785134,95.443671,95.605738,4.9853,-24002.7410,-22043.7107,-93398.5069,-95357.5372,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-110351.2127,3347740.8354,-117401.2479,-112105.7072,-7050.0351,-0.02965161,-0.02831414,-5295.5406,-112105.7072,-0.02831414,-5295.5406,-5819.0875,-6309.4858,-3412.1756,-3166.4513,-112105.7072,-0.02831414,-24002.7410,-22043.7107,-93398.5069,-95357.5372,-0.02358933,-0.02408411,-0.00178060,137.2631,2189.2934,-72.5513,-16520.9648,-1168.1490,565622.0676,227.7143,98.6200,153.2121,5.1636,16.8175,61.3171,204.3903,433.163,1806.5333,12.9089,-2.1082,25.756605,107.419538,8.161898,4,1,5509,16,0.20990049,-0.02920849,-0.02435960,0.00050276,0.045075,0.881390,0.076443,-0.00613706,2026-03-25,2026-07-17,7,99,11,115,0.060870,0.643683,0.718474,0.699668,3,0.03691275167785235,0.9228187919463087,0.9228187919463087,0.40604026845637586,0.40604026845637586,0.3854166666666667,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.04663753,A 净亏最大十分位 · 优先复核,12,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2105,45.00502480495242,79.99106801078467,4254671.9300,3708235.4728,-109756.5751,36404,1892,0.02579672,-0.04279857,0.02864352,0.02538270,109756.5751,4254671.9300,OK,1761.5179,-4201.2076,4.0208,95.9792,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-4201.2076,-4420.9430,-709.1267,2381.5142,-1596.1799,4.020836,4.059842,4.240509,4.674501,4.618483,95.979164,95.940158,95.759491,95.325499,95.381517,4.9854,-8545.9430,-10902.2959,-102972.1500,-100615.797,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-105555.3675,3557917.3158,-111518.0930,-107316.8854,-5962.7255,-0.02621074,-0.02522330,-4201.2076,-107316.8854,-0.02522330,-4201.2076,-4420.9430,-709.1267,2381.5142,-1596.1799,-107316.8854,-0.02522330,-8545.9430,-10902.2959,-102972.1500,-100615.797,-0.02420214,-0.02364831,-0.00140145,116.8737,1959.9553,-58.0109,-8442.8135,-892.3299,327282.4562,145.5385,90.7595,118.2862,5.1636,18.9758,60.0,204.3903,392.9929,1316.5863,13.088,-2.1049,20.710209,69.382375,6.159094,6,1,7823,16,0.03984767,-0.02579672,0.04279857,0.00047503,0.044234,0.871568,0.098780,-0.07144209,2026-03-28,2026-07-21,13,123,20,116,0.112069,0.767287,0.776560,0.132826,3,0.040268456375838924,0.9060402684563759,0.9060402684563759,0.4429530201342282,0.4429530201342282,0.4236111111111111,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.04280743,A 净亏最大十分位 · 优先复核,13,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2191,43.6000459438934,82.56872033191549,1632939.0757,1480924.7674,-108076.2958,16764,868,0.06618514,-0.04545004,0.09943293,0.06513217,108076.2958,1632939.0757,OK,1719.4345,-4672.8693,3.9763,96.0237,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-4672.8693,-4869.3558,-4321.7497,-2864.6399,-3417.8824,3.976318,4.020938,4.223330,4.395234,4.301360,96.023682,95.979062,95.776670,95.604766,95.698640,4.9835,-20146.4971,-18454.7226,-89649.2332,-91341.0077,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-103403.4266,1419350.6340,-109795.7303,-105122.8610,-6392.3037,-0.06723811,-0.06437647,-4672.8693,-105122.8610,-0.06437647,-4672.8693,-4869.3558,-4321.7497,-2864.6399,-3417.8824,-105122.8610,-0.06437647,-20146.4971,-18454.7226,-89649.2332,-91341.0077,-0.05490054,-0.05593657,-0.00391460,97.4075,1706.1345,-124.5119,-12008.4773,-1929.9339,181437.6751,96.4444,119.1123,92.3933,4.6719,14.7577,51.6778,175.886,320.5077,1337.5913,12.2634,-2.1082,21.718061,90.637099,6.60047,5,1,3554,15,0.22948036,-0.06618514,0.04545004,0.00116105,0.039955,0.906908,0.084944,-0.14488298,2026-04-08,2026-08-05,9,56,11,120,0.075000,1.289188,1.222825,0.764935,1,0.0436241610738255,0.9765100671140939,0.9765100671140939,0.14429530201342283,0.14429530201342283,0.11458333333333333,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0632004,A 净亏最大十分位 · 优先复核,14,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1110,43.86610273154496,82.06792433856154,4932014.1769,4597803.8770,-103710.4002,39046,1929,0.02102800,-0.04765386,0.02508885,0.02039083,103710.4002,4932014.1769,OK,3142.5495,-4067.2530,4.0188,95.9812,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-4067.2530,-3299.4915,-1989.4893,-4990.7137,-5310.9684,4.018850,4.069508,4.234395,4.605195,4.449771,95.981150,95.930492,95.765605,95.394805,95.550229,4.9846,-19657.9160,-18595.8114,-87195.0337,-88257.1383,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-99643.1472,4410381.1747,-106852.9497,-102785.6967,-7209.8025,-0.02166517,-0.02084051,-4067.2530,-102785.6967,-0.02084051,-4067.2530,-3299.4915,-1989.4893,-4990.7137,-5310.9684,-102785.6967,-0.02084051,-19657.9160,-18595.8114,-87195.0337,-88257.1383,-0.01767940,-0.01789475,-0.00146184,126.3129,2383.5168,-53.7638,-9428.2182,-864.2533,448364.9252,175.3636,116.7636,126.9267,5.1891,18.4168,62.3144,204.3903,421.6474,1704.1582,14.0218,-2.2912,22.894698,92.532742,6.858565,5,1,7894,16,0.05582476,-0.02102800,0.04765386,0.00068349,0.054057,0.932237,0.099140,-0.07274271,2026-04-26,2026-07-23,11,120,20,89,0.123596,0.919929,0.924399,0.186083,3,0.04697986577181208,0.8825503355704698,0.8825503355704698,0.4697986577181208,0.4697986577181208,0.4513888888888889,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.04239489,A 净亏最大十分位 · 优先复核,15,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1301,27.681739358058323,130.04963139904785,3474215.5742,3064241.9262,-100652.7919,37031,1700,0.02897137,0.17642185,-0.06456255,0.02839471,100652.7919,3474215.5742,OK,2003.4477,-1403.2273,4.0355,95.9645,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-1403.2273,-1215.7305,-3801.7439,-2397.3285,-144.8658,4.035497,4.066282,4.251595,4.743981,4.595953,95.964503,95.933718,95.748405,95.256019,95.404047,4.9957,-8962.8960,-5674.536,-93693.3436,-96981.7036,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-99249.5647,2942302.8139,-102656.2396,-101253.0123,-3406.6750,-0.02954803,-0.02914414,-1403.2273,-101253.0123,-0.02914414,-1403.2273,-1215.7305,-3801.7439,-2397.3285,-144.8658,-101253.0123,-0.02914414,-8962.8960,-5674.536,-93693.3436,-96981.7036,-0.02696820,-0.02791471,-0.00098056,93.8191,1802.4953,-59.2075,-12581.5990,-1094.0521,434276.9468,212.5000,102.7630,88.9104,4.4018,13.1975,51.3703,146.2672,300.0,1285.7767,11.9328,-2.0838,22.731571,97.42575,7.108853,5,1,6420,16,0.38813270,-0.02897137,-0.17642185,0.00065382,0.041895,0.881995,0.078043,0.24098440,2026-03-24,2026-08-04,8,92,14,134,0.059702,1.155804,1.095332,1.293776,2,0.050335570469798654,0.9194630872483222,0.9194630872483222,0.3724832214765101,0.3724832214765101,0.3506944444444444,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.04516013,A 净亏最大十分位 · 优先复核,16,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2289,46.56263465680774,77.3152126492408,16500328.5844,14867747.2691,-81196.3165,142015,6535,0.00492089,0.00492089,,0.00427720,81196.3165,16500328.5844,OK,10621.0601,-2547.1753,4.0175,95.9825,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-2547.1753,-2598.3727,-7436.0677,-12343.0271,-11311.6287,4.017516,4.060983,4.269069,4.648517,4.480981,95.982484,95.939017,95.730931,95.351483,95.519019,4.99,-36236.2714,-31712.926,-55581.1052,-60104.4506,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-78649.1412,14258116.8039,-91817.3766,-89270.2013,-13168.2354,-0.00556458,-0.00541021,-2547.1753,-89270.2013,-0.00541021,-2547.1753,-2598.3727,-7436.0677,-12343.0271,-11311.6287,-89270.2013,-0.00541021,-36236.2714,-31712.926,-55581.1052,-60104.4506,-0.00336848,-0.00364262,-0.00079806,116.1872,2275.0952,-12.4248,-3122.9353,-197.0784,634628.0225,251.3462,116.1872,,5.137,17.1243,61.3171,200.0,394.7745,1663.6167,12.9089,-2.2483,23.053429,97.149299,6.784921,5,1,24312,16,1.00000000,-0.00492089,-0.00492089,0.00071437,0.046482,0.901058,0.098328,,2026-07-08,2026-08-05,26,412,60,29,0.896552,,1.000000,3.333333,3,0.053691275167785234,0.8187919463087249,0.8187919463087249,0.5067114093959731,0.5067114093959731,0.4895833333333333,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L4_CI_3P0,0.02303334,A 净亏最大十分位 · 优先复核,17,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2082,52.354590792692264,68.76187828981166,897153.0921,760873.9819,-89505.0159,6172,328,0.09976560,,0.09976560,0.09911877,89505.0159,897153.0921,OK,580.3048,-4836.0607,4.0196,95.9804,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-4836.0607,-6250.8470,-2943.3756,-2117.4330,-1386.3587,4.019605,4.081011,4.224238,4.447667,4.410240,95.980395,95.918989,95.775762,95.552333,95.589760,4.975,-17534.0750,-16330.8047,-72551.2457,-73754.5161,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-84668.9553,729037.7019,-90085.3208,-85249.2601,-5416.3655,-0.10041243,-0.09502198,-4836.0607,-85249.2601,-0.09502198,-4836.0607,-6250.8470,-2943.3756,-2117.4330,-1386.3587,-85249.2601,-0.09502198,-17534.0750,-16330.8047,-72551.2457,-73754.5161,-0.08086830,-0.08220951,-0.00603728,145.3586,2319.7377,-272.8811,-22376.2540,-3891.5224,224288.2730,82.0000,,145.3586,5.5034,20.7715,70.0,235.5836,521.7451,2571.5535,14.54,-2.5716,25.118375,123.802297,6.997998,3,1,1450,15,0E-8,-0.09976560,,0.00076268,0.047391,0.848098,0.124433,,2026-04-24,2026-06-30,4,23,6,68,0.058824,,,0.000000,1,0.05704697986577181,0.9865771812080537,0.9865771812080537,0.07718120805369127,0.07718120805369127,0.04513888888888889,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10281175,A 净亏最大十分位 · 优先复核,18,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1703,45.13936546142573,79.7530041284345,2521866.4142,2267970.2963,-82176.5919,20804,921,0.03258562,,0.03258562,0.03215925,82176.5919,2521866.4142,OK,1075.2540,-3012.1492,3.9914,96.0086,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-3012.1492,-3046.2498,-2496.9976,-3150.8480,-2039.6848,3.991372,4.029345,4.245592,4.582523,4.600365,96.008628,95.970655,95.754408,95.417477,95.399635,4.9932,-13745.9294,-13086.1131,-69505.9165,-70165.7327,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-79164.4427,2176198.7370,-83251.8459,-80239.6967,-4087.4032,-0.03301200,-0.03181758,-3012.1492,-80239.6967,-0.03181758,-3012.1492,-3046.2498,-2496.9976,-3150.8480,-2039.6848,-80239.6967,-0.03181758,-13745.9294,-13086.1131,-69505.9165,-70165.7327,-0.02756130,-0.02782294,-0.00162078,121.2203,2462.5085,-89.2254,-11739.5131,-1416.8378,360266.6306,131.5714,,121.2203,4.6214,15.4907,52.3519,183.2317,353.0832,1341.9216,12.9089,-2.5946,22.793287,86.627748,7.825374,6,1,4035,15,0E-8,-0.03258562,,0.00047410,0.033873,0.899322,0.079889,,2026-04-06,2026-07-01,7,58,11,87,0.080460,,,0.000000,2,0.06040268456375839,0.9328859060402684,0.9328859060402684,0.25838926174496646,0.25838926174496646,0.2326388888888889,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06135499,A 净亏最大十分位 · 优先复核,19,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2221,27.59645795062295,130.45152412100538,1796308.4534,1609309.9218,-80733.0963,17237,887,0.04494389,0.06596659,-0.02615047,0.04375330,80733.0963,1796308.4534,OK,2138.6726,-3420.0327,4.0172,95.9828,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-3420.0327,-3558.1328,-3908.4499,-4755.9444,-5293.5410,4.017201,4.065760,4.185926,4.526446,4.411049,95.982799,95.934240,95.814074,95.473554,95.588951,4.9925,-20936.1008,-18713.4825,-61935.6681,-64158.2865,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-77313.0637,1542142.3986,-82871.7690,-79451.7363,-5558.7053,-0.04613449,-0.04423056,-3420.0327,-79451.7363,-0.04423056,-3420.0327,-3558.1328,-3908.4499,-4755.9444,-5293.5410,-79451.7363,-0.04423056,-20936.1008,-18713.4825,-61935.6681,-64158.2865,-0.03447942,-0.03571674,-0.00309452,104.2124,1814.3291,-91.0181,-13455.5161,-1647.6142,299384.7422,147.8333,106.3241,97.6533,5.1636,17.0518,61.3171,189.5088,369.2646,1358.6957,12.9089,-2.0439,21.655501,79.680619,6.111527,7,1,3101,15,0.77178279,-0.04494389,-0.06596659,0.00132894,0.055491,0.895898,0.088066,0.09211706,2026-06-04,2026-07-26,6,49,8,53,0.113208,1.088792,1.020264,2.572609,1,0.06375838926174497,0.9530201342281879,0.9530201342281879,0.17114093959731544,0.17114093959731544,0.1423611111111111,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06251984,A 净亏最大十分位 · 优先复核,20,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2084,47.07819580329286,76.4685209059817,3126939.9414,2779097.6045,-71208.7994,30048,1567,0.02277268,,0.02277268,0.02208153,71208.7994,3126939.9414,OK,2161.1961,-1815.1992,4.0443,95.9557,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-1815.1992,-2476.9939,-8337.4661,-5383.2104,1240.5977,4.044296,4.092851,4.334002,4.758922,4.667815,95.955704,95.907149,95.665998,95.241078,95.332185,4.9864,-16772.2719,-15306.1748,-56597.7236,-58063.8207,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-69393.6002,2663856.0343,-73369.9955,-71554.7963,-3976.3953,-0.02346383,-0.02288333,-1815.1992,-71554.7963,-0.02288333,-1815.1992,-2476.9939,-8337.4661,-5383.2104,1240.5977,-71554.7963,-0.02288333,-16772.2719,-15306.1748,-56597.7236,-58063.8207,-0.01810004,-0.0185689,-0.00127166,104.0648,1773.5147,-45.4428,-8901.0999,-698.1255,390867.4927,195.8750,,104.0648,5.1636,17.0416,52.7059,189.7413,349.162,1308.7977,12.9089,-2.2068,20.488826,76.800248,6.106524,6,1,5997,16,0E-8,-0.02277268,,0.00077766,0.050875,0.888760,0.102170,,2026-04-17,2026-07-03,8,102,17,78,0.102564,,,0.000000,2,0.06711409395973154,0.8926174496644296,0.8926174496644296,0.3389261744966443,0.3389261744966443,0.3159722222222222,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0470376,A 净亏最大十分位 · 优先复核,21,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2185,27.520967404633346,130.80935517528047,1154689.6692,1039698.9018,-73658.8082,9049,549,0.06379100,,0.06379100,0.06220514,73658.8082,1154689.6692,OK,1831.1769,-4080.9867,4.0367,95.9633,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-4080.9867,-3908.7528,-1723.4610,-2836.3257,-4561.1807,4.036689,4.066748,4.357598,4.927136,4.649492,95.963311,95.933252,95.642402,95.072864,95.350508,4.9892,-17110.7068,-16854.2254,-58379.2783,-58635.7597,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-69577.8215,994655.6910,-75489.9851,-71408.9985,-5912.1636,-0.06537686,-0.06184259,-4080.9867,-71408.9985,-0.06184259,-4080.9867,-3908.7528,-1723.4610,-2836.3257,-4561.1807,-71408.9985,-0.06184259,-17110.7068,-16854.2254,-58379.2783,-58635.7597,-0.05055841,-0.05078054,-0.00512013,127.6041,1893.8049,-134.1690,-36829.4041,-2376.0906,577344.8346,274.5000,,127.6041,5.1891,15.5674,51.8914,194.4239,420.1239,2000.0,12.6037,-2.1006,26.98736,128.47333,8.196863,4,1,1723,16,0E-8,-0.06379100,,0.00176126,0.050171,0.900414,0.070616,,2026-05-26,2026-07-06,2,31,4,42,0.047619,,,0.000000,1,0.07046979865771812,0.9731543624161074,0.9731543624161074,0.11073825503355705,0.11073825503355705,0.0798611111111111,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.07946822,A 净亏最大十分位 · 优先复核,22,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2160,27.47586383893008,131.02408794511572,84311150.8307,76436662.0479,-6633.7577,804016,36369,0.00007868,-0.00349016,0.00106578,-0.00062202,6633.7577,84311150.8307,OK,59076.8252,-627.7675,4.0095,95.9905,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-627.7675,-2354.9445,-3151.6908,17364.8799,9454.4937,4.009530,4.043555,4.251210,4.725168,4.546648,95.990470,95.956445,95.748790,95.274832,95.453352,4.9937,20684.9708,15011.3414,-86395.5538,-80721.9243,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-6005.9902,73280035.0493,-65710.5829,-65082.8155,-59704.5927,-0.00077938,-0.00077194,-627.7675,-65082.8155,-0.00077194,-627.7675,-2354.9445,-3151.6908,17364.8799,9454.4937,-65082.8155,-0.00077194,20684.9708,15011.3414,-86395.5538,-80721.9243,-0.00102472,-0.00095743,-0.00070815,104.8625,2101.6982,-0.1824,-57.1876,-3.6895,726820.2658,313.5259,105.9996,104.5523,5.0,14.2179,51.8914,172.5072,332.7721,1452.0905,12.6037,-2.1082,23.405109,102.130975,7.375375,8,1,107406,16,0.21666186,-0.00007868,0.00349016,0.00077289,0.041062,0.906602,0.079227,-0.00455594,2026-03-22,2026-08-04,116,1798,238,136,0.852941,1.013842,1.010843,0.722206,5,0.0738255033557047,0.8087248322147651,0.8087248322147651,0.8657718120805369,0.8657718120805369,0.8611111111111112,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00976369,A 净亏最大十分位 · 优先复核,23,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1305,44.130023806531355,81.57711438776045,2360734.5992,2146727.2681,-63605.6747,16491,924,0.02694317,0.03409662,0.01736115,0.02522830,63605.6747,2360734.5992,OK,4048.3598,-3023.7330,4.0234,95.9766,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-3023.7330,-2878.1687,-2803.7484,-4630.8058,-4242.6029,4.023376,4.047632,4.319113,4.716864,4.596356,95.976624,95.952368,95.680887,95.283136,95.403644,4.9905,-17579.0588,-15802.3998,-50074.9757,-51851.6347,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-60581.9417,2051785.0915,-67654.0345,-64630.3015,-7072.0928,-0.02865804,-0.02737720,-3023.7330,-64630.3015,-0.02737720,-3023.7330,-2878.1687,-2803.7484,-4630.8058,-4242.6029,-64630.3015,-0.02737720,-17579.0588,-15802.3998,-50074.9757,-51851.6347,-0.02121161,-0.02196419,-0.00299572,143.1529,2323.2979,-68.8373,-10600.9458,-1060.0946,393455.7665,154.0000,205.4813,101.7935,4.2012,16.805,59.4017,200.0,399.9298,2029.77,12.6037,-2.1006,23.798322,120.783996,8.518492,6,1,3541,16,0.57255737,-0.02694317,-0.03409662,0.00188583,0.040555,0.909347,0.095264,0.01673547,2026-05-06,2026-07-21,6,60,11,77,0.077922,2.018610,1.435397,1.908525,2,0.07718120805369127,0.912751677852349,0.912751677852349,0.24161073825503357,0.24161073825503357,0.2152777777777778,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0612553,A 净亏最大十分位 · 优先复核,24,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1360,42.271779897273994,85.16319891777623,2171162.0327,2009245.5505,-65037.6826,16861,1009,0.02995524,0.09594404,0.00572825,0.02887427,65037.6826,2171162.0327,OK,2346.9655,-4257.2452,4.0385,95.9615,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-4257.2452,-4334.0554,-11601.0415,-14625.1848,2500.0964,4.038491,4.089081,4.288767,4.563765,4.412707,95.961509,95.910919,95.711233,95.436235,95.587293,4.978,-32317.4306,-27504.0539,-35067.2175,-39880.5942,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-60780.4374,1921245.6400,-67384.6481,-63127.4029,-6604.2107,-0.03103621,-0.02907540,-4257.2452,-63127.4029,-0.02907540,-4257.2452,-4334.0554,-11601.0415,-14625.1848,2500.0964,-63127.4029,-0.02907540,-32317.4306,-27504.0539,-35067.2175,-39880.5942,-0.01615136,-0.01836832,-0.00304179,128.7683,1991.3236,-64.4576,-9291.0975,-970.7117,310166.0047,144.1429,136.2914,126.2106,4.2881,15.3881,52.5155,206.5422,420.1239,1795.5004,12.0143,-2.5685,27.301784,116.680722,8.368016,4,1,3743,15,0.26854491,-0.02995524,-0.09594404,0.00116808,0.054202,0.925424,0.087421,0.09021579,2026-04-10,2026-08-05,7,67,10,118,0.059322,1.079873,1.058423,0.895150,2,0.08053691275167785,0.9261744966442953,0.9261744966442953,0.2214765100671141,0.2214765100671141,0.19444444444444445,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05861842,A 净亏最大十分位 · 优先复核,25,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
