__source_pk,dt,lacc01,lacc02,lacc03,op_utp,lacc04,lacc05,lacc06,lacc07,lacc08,lacc09,lacc10,lacc11,pointtype,source_db,source_table,ods_table_name,sync_time
29287,2018-02-01,29287,7,65816,,0,0,-6.0000,2018-02-01 02:39:01,,50.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29293,2018-02-01,29293,7,43397,,0,0,6616.0000,2018-02-01 02:42:42,,1470.0000,420,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29298,2018-02-01,29298,7,89615,,0,0,200.0000,2018-02-01 02:46:25,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29302,2018-02-01,29302,7,65816,,0,0,-6.0000,2018-02-01 02:48:16,,85.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29309,2018-02-01,29309,7,65816,,0,0,-10.0000,2018-02-01 02:52:48,,60.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29316,2018-02-01,29316,7,65816,,0,0,-15.0000,2018-02-01 02:57:53,,15.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29321,2018-02-01,29321,7,81621,,0,0,1000.0000,2018-02-01 03:06:02,,0.0000,420,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29335,2018-02-01,29335,7,43397,,0,0,928.0000,2018-02-01 03:43:26,,10036.0000,420,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29340,2018-02-01,29340,7,65300,,0,0,500.0000,2018-02-01 04:02:32,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29354,2018-02-01,29354,7,89642,,0,0,-200.0000,2018-02-01 04:52:47,,200.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29363,2018-02-01,29363,7,67530,,0,0,-58.0000,2018-02-01 05:30:53,,58.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29368,2018-02-01,29368,7,52067,,0,0,60.0000,2018-02-01 06:20:22,,0.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29377,2018-02-01,29377,7,89686,,0,0,50.0000,2018-02-01 06:56:00,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29382,2018-02-01,29382,7,73031,,0,0,-4.0000,2018-02-01 07:20:53,,4.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29389,2018-02-01,29389,7,89698,,0,0,50.0000,2018-02-01 07:50:05,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29396,2018-02-01,29396,7,72118,,0,0,-400.0000,2018-02-01 08:00:52,,400.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29404,2018-02-01,29404,7,42134,,0,0,100.0000,2018-02-01 08:09:40,,0.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29410,2018-02-01,29410,7,72118,,0,0,-489.0000,2018-02-01 08:30:02,,489.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29427,2018-02-01,29427,7,89549,,0,0,-75.0000,2018-02-01 09:19:04,,75.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29433,2018-02-01,29433,7,89730,,0,0,-1.0000,2018-02-01 09:37:18,,1.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29438,2018-02-01,29438,7,78068,,3,583,-20000.0000,2018-02-01 09:48:10,,87301.0000,583,440712.0000,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29446,2018-02-01,29446,7,89757,,0,0,51.0000,2018-02-01 10:09:10,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29452,2018-02-01,29452,7,66164,,0,0,179.0000,2018-02-01 10:26:42,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29459,2018-02-01,29459,7,83204,,2,657,5000.0000,2018-02-01 10:57:58,,147.0000,660,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29465,2018-02-01,29465,7,80484,,0,0,2.0000,2018-02-01 11:10:32,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29471,2018-02-01,29471,7,88367,,0,0,-796.0000,2018-02-01 11:32:12,,796.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29484,2018-02-01,29484,7,70163,,0,0,-1300.0000,2018-02-01 11:53:27,,1300.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29490,2018-02-01,29490,7,80141,,0,0,1010.0000,2018-02-01 12:07:55,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29501,2018-02-01,29501,7,75049,,0,0,47.0000,2018-02-01 12:33:03,,1.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29515,2018-02-01,29515,7,73031,,0,0,100.0000,2018-02-01 12:42:19,,3.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29522,2018-02-01,29522,7,89832,,0,0,-10.0000,2018-02-01 12:46:23,,10.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29529,2018-02-01,29529,7,78223,,0,0,-500.0000,2018-02-01 13:01:11,,500.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29536,2018-02-01,29536,7,46163,,0,0,141.0000,2018-02-01 13:16:18,,0.0000,291,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29543,2018-02-01,29543,7,75049,,0,0,900.0000,2018-02-01 13:22:20,,1.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29548,2018-02-01,29548,7,89891,,0,0,1030.0000,2018-02-01 13:30:03,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29557,2018-02-01,29557,7,89914,,0,0,23.0000,2018-02-01 13:42:54,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29560,2018-02-01,29560,7,89921,,0,0,300.0000,2018-02-01 13:47:13,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29574,2018-02-01,29574,7,69171,,0,0,431.0000,2018-02-01 14:03:38,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29581,2018-02-01,29581,7,6084,,0,0,-1.0000,2018-02-01 14:14:38,,1.0000,282,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29595,2018-02-01,29595,7,83204,,2,657,5000.0000,2018-02-01 14:33:58,,567.0000,660,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29605,2018-02-01,29605,7,90013,,0,0,-100.0000,2018-02-01 14:47:43,,100.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29611,2018-02-01,29611,7,83204,,2,657,5000.0000,2018-02-01 14:54:17,,3967.0000,660,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29626,2018-02-01,29626,5,752,,3,749,-5000.0000,2018-02-01 15:18:45,,5000.0000,750,0.0000,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29632,2018-02-01,29632,7,89966,,3,749,-500.0000,2018-02-01 15:23:11,,500.0000,753,0.0000,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29639,2018-02-01,29639,7,90085,,0,0,200.0000,2018-02-01 15:28:00,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29647,2018-02-01,29647,5,754,,3,749,5000.0000,2018-02-01 15:43:08,,0.0000,751,30000.0000,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29653,2018-02-01,29653,7,43397,,0,0,5000.0000,2018-02-01 15:50:06,,2.0000,420,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29658,2018-02-01,29658,7,78120,,0,0,-135.0000,2018-02-01 15:53:09,,136.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29664,2018-02-01,29664,3,759,,2,532,100000.0000,2018-02-01 16:04:38,,0.0000,532,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29670,2018-02-01,29670,7,78223,,0,0,101.0000,2018-02-01 16:10:36,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29685,2018-02-01,29685,7,87105,,0,0,-250.0000,2018-02-01 16:25:35,,250.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29691,2018-02-01,29691,7,90229,,0,0,-606.0000,2018-02-01 16:33:08,,606.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29700,2018-02-01,29700,7,89165,,0,0,-850.0000,2018-02-01 16:41:45,,850.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29714,2018-02-01,29714,7,75305,,0,0,-10.0000,2018-02-01 17:08:52,,10.0000,439,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29723,2018-02-01,29723,7,90342,,0,0,17.0000,2018-02-01 17:29:18,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29728,2018-02-01,29728,7,87105,,0,0,200.0000,2018-02-01 17:38:08,,0.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29737,2018-02-01,29737,7,90371,,4,694,200.0000,2018-02-01 17:48:34,,0.0000,694,19400.0000,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29742,2018-02-01,29742,7,90378,,0,0,20.0000,2018-02-01 17:49:48,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29749,2018-02-01,29749,7,65816,,0,0,28.0000,2018-02-01 17:54:23,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29756,2018-02-01,29756,7,90393,,0,0,-264.0000,2018-02-01 17:57:53,,264.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29761,2018-02-01,29761,7,90415,,0,0,61.0000,2018-02-01 18:07:42,,0.0000,439,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29775,2018-02-01,29775,7,43420,,0,0,-100.0000,2018-02-01 18:31:25,,100.0000,305,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29780,2018-02-01,29780,7,90164,,5,755,-100.0000,2018-02-01 18:38:28,,100.0000,755,4900.0000,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29794,2018-02-01,29794,7,90461,,0,0,-4.0000,2018-02-01 18:53:01,,4.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29806,2018-02-01,29806,7,90428,,0,0,-182.0000,2018-02-01 19:23:42,,182.0000,439,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29812,2018-02-01,29812,7,90506,,0,0,25.0000,2018-02-01 19:30:36,,0.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29819,2018-02-01,29819,7,84670,,0,0,-105.0000,2018-02-01 19:42:14,,105.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29825,2018-02-01,29825,7,90525,,0,0,200.0000,2018-02-01 19:52:25,,0.0000,439,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29831,2018-02-01,29831,7,72264,,0,0,-204.0000,2018-02-01 19:58:17,,204.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29844,2018-02-01,29844,7,90580,,0,0,100.0000,2018-02-01 20:22:22,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29850,2018-02-01,29850,7,87229,,0,0,91.0000,2018-02-01 20:27:13,,1.0000,479,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29867,2018-02-01,29867,7,90488,,0,0,-20.0000,2018-02-01 20:58:21,,20.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29873,2018-02-01,29873,7,87229,,0,0,52.0000,2018-02-01 21:16:16,,0.0000,479,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29878,2018-02-01,29878,7,68779,,0,0,-300.0000,2018-02-01 21:33:51,,300.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29886,2018-02-01,29886,7,90683,,0,0,-28.0000,2018-02-01 21:54:10,,28.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29892,2018-02-01,29892,7,90692,,0,0,2200.0000,2018-02-01 22:04:03,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29899,2018-02-01,29899,7,81621,,0,0,300.0000,2018-02-01 22:13:00,,60.0000,420,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29903,2018-02-01,29903,7,87105,,0,0,-101.0000,2018-02-01 22:17:28,,391.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29908,2018-02-01,29908,7,40561,,0,0,120.0000,2018-02-01 22:21:11,,1.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29917,2018-02-01,29917,7,46163,,0,0,1000.0000,2018-02-01 22:32:00,,0.0000,291,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29920,2018-02-01,29920,7,50191,,0,0,75.0000,2018-02-01 22:36:10,,35.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29934,2018-02-01,29934,7,90762,,0,0,-1.0000,2018-02-01 23:08:34,,1.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29941,2018-02-01,29941,7,90769,,0,0,-51.0000,2018-02-01 23:13:40,,51.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29955,2018-02-01,29955,7,75018,,0,0,30.0000,2018-02-01 23:24:18,,1.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29962,2018-02-01,29962,7,82704,,0,0,-209.0000,2018-02-01 23:32:05,,209.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29969,2018-02-01,29969,7,74816,,0,0,-30.0000,2018-02-01 23:42:41,,30.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
29976,2018-02-01,29976,7,83380,,0,0,3259.0000,2018-02-01 23:58:21,,0.0000,268,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:32:13
92944,2018-03-19,92944,7,49162,,0,0,25.0000,2018-03-19 00:14:09,,500.0000,428,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
92950,2018-03-19,92950,7,49162,,0,0,25.0000,2018-03-19 00:14:16,,943.0000,428,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
92967,2018-03-19,92967,7,92441,,0,0,51.0000,2018-03-19 00:36:17,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
92973,2018-03-19,92973,7,100138,,0,0,2000.0000,2018-03-19 00:43:21,,0.0000,384,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
92978,2018-03-19,92978,7,65631,,0,0,101.0000,2018-03-19 00:46:29,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
92986,2018-03-19,92986,7,50191,,0,0,203.0000,2018-03-19 00:50:40,,0.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
92992,2018-03-19,92992,7,114034,,0,0,-600.0000,2018-03-19 00:58:23,,600.0000,872,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
92999,2018-03-19,92999,7,104634,,0,0,-3.0000,2018-03-19 01:01:48,,3.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93005,2018-03-19,93005,7,50191,,0,0,150.0000,2018-03-19 01:10:29,,0.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93011,2018-03-19,93011,7,120685,,0,0,30000.0000,2018-03-19 01:16:16,,0.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93026,2018-03-19,93026,7,127696,,0,0,5000.0000,2018-03-19 01:43:01,,0.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93032,2018-03-19,93032,7,131354,,0,0,-4.0000,2018-03-19 01:48:37,,4.0000,217,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93039,2018-03-19,93039,7,35487,,0,0,474.0000,2018-03-19 02:03:34,,1.0000,384,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93047,2018-03-19,93047,7,90191,,5,755,300.0000,2018-03-19 02:15:46,,1.0000,755,7018.0000,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93053,2018-03-19,93053,7,43242,,0,0,120.0000,2018-03-19 02:27:19,,0.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93058,2018-03-19,93058,7,43242,,0,0,100.0000,2018-03-19 02:28:14,,50.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93064,2018-03-19,93064,7,136896,,0,0,-999.0000,2018-03-19 02:30:33,,999.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93070,2018-03-19,93070,7,96454,,0,0,-34.0000,2018-03-19 02:37:07,,250.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93085,2018-03-19,93085,7,136723,,0,0,-750.0000,2018-03-19 03:01:01,,750.0000,268,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93091,2018-03-19,93091,7,134802,,0,0,-20.0000,2018-03-19 03:07:29,,21.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93100,2018-03-19,93100,7,132961,,0,0,60.0000,2018-03-19 03:40:49,,0.0000,1042,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93114,2018-03-19,93114,7,59339,,0,0,2440.0000,2018-03-19 04:12:09,,0.0000,384,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93123,2018-03-19,93123,7,136979,,0,0,-36.0000,2018-03-19 04:25:53,,36.0000,384,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93128,2018-03-19,93128,7,46110,,0,0,70.0000,2018-03-19 04:30:55,,0.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93137,2018-03-19,93137,7,83524,,0,0,85.0000,2018-03-19 05:03:13,,0.0000,384,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93142,2018-03-19,93142,7,90184,,5,755,-193.0000,2018-03-19 05:11:11,,193.0000,755,7018.0000,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93149,2018-03-19,93149,7,137032,,0,0,-3800.0000,2018-03-19 05:22:47,,3800.0000,420,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93156,2018-03-19,93156,7,134628,,0,0,26.0000,2018-03-19 05:44:10,,0.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93161,2018-03-19,93161,7,137080,,0,0,-11.0000,2018-03-19 05:51:08,,11.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93175,2018-03-19,93175,7,46110,,0,0,82.0000,2018-03-19 06:35:29,,0.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93180,2018-03-19,93180,7,77260,,0,0,303.0000,2018-03-19 06:54:09,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93194,2018-03-19,93194,7,137144,,0,0,-6768.0000,2018-03-19 07:52:46,,6768.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93204,2018-03-19,93204,7,122847,,0,0,-531.0000,2018-03-19 08:02:58,,531.0000,940,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93210,2018-03-19,93210,7,75003,,0,0,-2000.0000,2018-03-19 08:12:34,,2000.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93227,2018-03-19,93227,7,137199,,0,0,45.0000,2018-03-19 08:54:29,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93233,2018-03-19,93233,7,133096,,0,0,195.0000,2018-03-19 09:04:02,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93238,2018-03-19,93238,7,90223,,5,757,80.0000,2018-03-19 09:10:32,,1.0000,757,10609.0000,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93246,2018-03-19,93246,7,90868,,0,0,2020.0000,2018-03-19 09:22:24,,3.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93252,2018-03-19,93252,7,75018,,0,0,6.0000,2018-03-19 09:34:00,,0.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93259,2018-03-19,93259,7,36191,,0,0,15000.0000,2018-03-19 09:47:23,,0.0000,384,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93265,2018-03-19,93265,7,131798,,0,0,-262.0000,2018-03-19 09:50:25,,263.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93271,2018-03-19,93271,7,113827,,0,0,-15.0000,2018-03-19 09:55:31,,15.0000,940,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93284,2018-03-19,93284,7,59116,,0,0,-6594.0000,2018-03-19 10:01:39,,6594.0000,435,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93290,2018-03-19,93290,7,137299,,0,0,-1181.0000,2018-03-19 10:57:35,,1181.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93301,2018-03-19,93301,7,125978,,0,0,-1800.0000,2018-03-19 11:13:55,,7820.0000,384,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93315,2018-03-19,93315,7,137366,,0,0,-31.0000,2018-03-19 11:24:02,,31.0000,438,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93322,2018-03-19,93322,7,137352,,0,0,-30.0000,2018-03-19 11:34:03,,30.0000,940,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93329,2018-03-19,93329,7,52620,,0,0,925.0000,2018-03-19 11:40:46,,0.0000,384,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93336,2018-03-19,93336,7,137352,,0,0,-30.0000,2018-03-19 11:42:47,,30.0000,940,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93343,2018-03-19,93343,7,137352,,0,0,30.0000,2018-03-19 11:48:56,,0.0000,940,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93348,2018-03-19,93348,7,137352,,0,0,30.0000,2018-03-19 11:51:41,,0.0000,940,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93357,2018-03-19,93357,7,137352,,0,0,30.0000,2018-03-19 12:00:32,,0.0000,940,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93360,2018-03-19,93360,7,120559,,0,0,4.0000,2018-03-19 12:00:49,,0.0000,940,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93374,2018-03-19,93374,7,137363,,0,0,100.0000,2018-03-19 12:06:38,,0.0000,424,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
93381,2018-03-19,93381,7,137394,,0,0,657.0000,2018-03-19 12:10:31,,0.0000,384,999999.9999,0,a168,log_age_cash_change,ods_a168_log_age_cash_change,2026-05-21 19:34:37
