__source_pk,dt,id,gid,t_number,people,time,source_db,source_table,ods_table_name,sync_time
10868,2021-04-21,10868,104,1,107,2021-04-21 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10877,2021-04-21,10877,101,2,78,2021-04-21 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10882,2021-04-21,10882,101,8,15,2021-04-21 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10889,2021-04-21,10889,101,101,72,2021-04-21 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10896,2021-04-21,10896,101,115,105,2021-04-21 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10907,2021-04-21,10907,102,31,8,2021-04-21 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10913,2021-04-21,10913,108,2,144,2021-04-21 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10918,2021-04-21,10918,101,2,63,2021-04-21 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10924,2021-04-21,10924,101,31,21,2021-04-21 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10930,2021-04-21,10930,101,101,16,2021-04-21 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10945,2021-04-21,10945,101,506,9,2021-04-21 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10951,2021-04-21,10951,105,31,6,2021-04-21 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10966,2021-04-21,10966,101,32,12,2021-04-21 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10972,2021-04-21,10972,101,102,29,2021-04-21 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10979,2021-04-21,10979,101,341,28,2021-04-21 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10987,2021-04-21,10987,102,1,43,2021-04-21 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10993,2021-04-21,10993,107,1,37,2021-04-21 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
10998,2021-04-21,10998,128,1,5,2021-04-21 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11004,2021-04-21,11004,101,7,65,2021-04-21 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11010,2021-04-21,11010,101,36,36,2021-04-21 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11027,2021-04-21,11027,102,1,42,2021-04-21 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11033,2021-04-21,11033,107,1,32,2021-04-21 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11038,2021-04-21,11038,128,1,13,2021-04-21 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11046,2021-04-21,11046,101,31,80,2021-04-21 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11052,2021-04-21,11052,101,101,30,2021-04-21 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11059,2021-04-21,11059,101,115,92,2021-04-21 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11065,2021-04-21,11065,101,503,25,2021-04-21 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11071,2021-04-21,11071,103,1,79,2021-04-21 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11084,2021-04-21,11084,101,6,56,2021-04-21 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11090,2021-04-21,11090,101,35,47,2021-04-21 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11101,2021-04-21,11101,101,341,133,2021-04-21 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11115,2021-04-21,11115,107,1,32,2021-04-21 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11122,2021-04-21,11122,101,2,14,2021-04-21 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11129,2021-04-21,11129,101,32,7,2021-04-21 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11136,2021-04-21,11136,101,103,19,2021-04-21 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11143,2021-04-21,11143,101,343,33,2021-04-21 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11148,2021-04-21,11148,101,506,3,2021-04-21 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11157,2021-04-21,11157,108,2,131,2021-04-21 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11160,2021-04-21,11160,128,1,6,2021-04-21 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11174,2021-04-21,11174,101,101,19,2021-04-21 23:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11181,2021-04-21,11181,101,342,76,2021-04-21 23:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
11195,2021-04-21,11195,108,2,81,2021-04-21 23:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45055,2021-05-30,45055,101,1,100,2021-05-30 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45062,2021-05-30,45062,101,31,36,2021-05-30 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45069,2021-05-30,45069,101,102,19,2021-05-30 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45076,2021-05-30,45076,101,343,40,2021-05-30 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45083,2021-05-30,45083,102,31,57,2021-05-30 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45088,2021-05-30,45088,108,1,76,2021-05-30 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45097,2021-05-30,45097,101,6,55,2021-05-30 01:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45106,2021-05-30,45106,101,101,23,2021-05-30 01:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45112,2021-05-30,45112,101,341,21,2021-05-30 01:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45119,2021-05-30,45119,101,506,8,2021-05-30 01:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45125,2021-05-30,45125,107,1,23,2021-05-30 01:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45131,2021-05-30,45131,101,1,40,2021-05-30 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45144,2021-05-30,45144,101,101,27,2021-05-30 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45150,2021-05-30,45150,101,341,5,2021-05-30 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45167,2021-05-30,45167,111,1,1,2021-05-30 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45173,2021-05-30,45173,101,6,22,2021-05-30 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45178,2021-05-30,45178,101,33,6,2021-05-30 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45186,2021-05-30,45186,101,106,14,2021-05-30 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45192,2021-05-30,45192,101,502,8,2021-05-30 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45199,2021-05-30,45199,104,1,54,2021-05-30 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45202,2021-05-30,45202,108,1,50,2021-05-30 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45209,2021-05-30,45209,101,3,12,2021-05-30 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45216,2021-05-30,45216,101,33,6,2021-05-30 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45221,2021-05-30,45221,101,102,7,2021-05-30 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45235,2021-05-30,45235,103,1,21,2021-05-30 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45240,2021-05-30,45240,108,2,27,2021-05-30 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45254,2021-05-30,45254,101,35,1,2021-05-30 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45263,2021-05-30,45263,101,341,13,2021-05-30 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45268,2021-05-30,45268,101,503,4,2021-05-30 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45277,2021-05-30,45277,108,1,27,2021-05-30 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45282,2021-05-30,45282,101,1,29,2021-05-30 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45289,2021-05-30,45289,101,32,19,2021-05-30 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45296,2021-05-30,45296,101,103,12,2021-05-30 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45307,2021-05-30,45307,102,1,17,2021-05-30 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45313,2021-05-30,45313,108,1,36,2021-05-30 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45318,2021-05-30,45318,101,2,34,2021-05-30 07:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45324,2021-05-30,45324,101,31,13,2021-05-30 07:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45330,2021-05-30,45330,101,101,20,2021-05-30 07:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45345,2021-05-30,45345,102,31,31,2021-05-30 07:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45351,2021-05-30,45351,108,2,33,2021-05-30 07:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45366,2021-05-30,45366,101,36,32,2021-05-30 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45372,2021-05-30,45372,101,106,17,2021-05-30 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45379,2021-05-30,45379,101,503,6,2021-05-30 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45387,2021-05-30,45387,107,1,24,2021-05-30 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45393,2021-05-30,45393,101,1,85,2021-05-30 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45398,2021-05-30,45398,101,7,44,2021-05-30 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45401,2021-05-30,45401,101,32,46,2021-05-30 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45415,2021-05-30,45415,101,501,15,2021-05-30 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45422,2021-05-30,45422,103,1,47,2021-05-30 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45429,2021-05-30,45429,111,1,7,2021-05-30 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45436,2021-05-30,45436,101,7,82,2021-05-30 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45443,2021-05-30,45443,101,37,19,2021-05-30 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45448,2021-05-30,45448,101,106,13,2021-05-30 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45457,2021-05-30,45457,101,506,13,2021-05-30 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45460,2021-05-30,45460,103,1,59,2021-05-30 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45474,2021-05-30,45474,101,7,11,2021-05-30 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45481,2021-05-30,45481,101,37,27,2021-05-30 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45495,2021-05-30,45495,101,506,8,2021-05-30 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45504,2021-05-30,45504,110,1,23,2021-05-30 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45510,2021-05-30,45510,101,5,9,2021-05-30 12:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45527,2021-05-30,45527,101,342,5,2021-05-30 12:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45533,2021-05-30,45533,101,506,11,2021-05-30 12:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45538,2021-05-30,45538,105,31,8,2021-05-30 12:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45546,2021-05-30,45546,101,2,65,2021-05-30 13:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45552,2021-05-30,45552,101,31,19,2021-05-30 13:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45559,2021-05-30,45559,101,102,23,2021-05-30 13:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45565,2021-05-30,45565,101,342,22,2021-05-30 13:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45571,2021-05-30,45571,101,506,11,2021-05-30 13:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45584,2021-05-30,45584,101,2,86,2021-05-30 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45590,2021-05-30,45590,101,31,32,2021-05-30 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45600,2021-05-30,45600,101,106,18,2021-05-30 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45614,2021-05-30,45614,105,31,3,2021-05-30 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45623,2021-05-30,45623,101,3,63,2021-05-30 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45628,2021-05-30,45628,101,31,31,2021-05-30 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45637,2021-05-30,45637,101,105,35,2021-05-30 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45642,2021-05-30,45642,101,342,42,2021-05-30 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45649,2021-05-30,45649,102,1,52,2021-05-30 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45656,2021-05-30,45656,108,1,74,2021-05-30 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45661,2021-05-30,45661,101,1,66,2021-05-30 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45675,2021-05-30,45675,101,102,22,2021-05-30 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45680,2021-05-30,45680,101,112,24,2021-05-30 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45694,2021-05-30,45694,104,1,76,2021-05-30 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45705,2021-05-30,45705,101,6,85,2021-05-30 17:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45711,2021-05-30,45711,101,35,11,2021-05-30 17:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45726,2021-05-30,45726,101,502,25,2021-05-30 17:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45732,2021-05-30,45732,102,31,35,2021-05-30 17:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45739,2021-05-30,45739,110,1,20,2021-05-30 17:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45747,2021-05-30,45747,101,8,11,2021-05-30 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45753,2021-05-30,45753,101,37,57,2021-05-30 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45758,2021-05-30,45758,101,106,23,2021-05-30 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45764,2021-05-30,45764,101,343,15,2021-05-30 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45770,2021-05-30,45770,102,1,33,2021-05-30 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45785,2021-05-30,45785,101,5,54,2021-05-30 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45791,2021-05-30,45791,101,33,41,2021-05-30 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45803,2021-05-30,45803,101,342,19,2021-05-30 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45808,2021-05-30,45808,101,505,4,2021-05-30 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45817,2021-05-30,45817,108,1,89,2021-05-30 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45820,2021-05-30,45820,111,1,2,2021-05-30 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45834,2021-05-30,45834,101,37,31,2021-05-30 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45841,2021-05-30,45841,101,112,103,2021-05-30 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45855,2021-05-30,45855,104,1,78,2021-05-30 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45862,2021-05-30,45862,128,1,4,2021-05-30 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45869,2021-05-30,45869,101,8,41,2021-05-30 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45876,2021-05-30,45876,101,101,14,2021-05-30 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45883,2021-05-30,45883,101,115,60,2021-05-30 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45888,2021-05-30,45888,101,502,33,2021-05-30 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45897,2021-05-30,45897,105,31,5,2021-05-30 21:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45906,2021-05-30,45906,101,3,46,2021-05-30 22:59:03,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45912,2021-05-30,45912,101,32,20,2021-05-30 22:59:03,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45919,2021-05-30,45919,101,103,25,2021-05-30 22:59:03,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45925,2021-05-30,45925,101,341,28,2021-05-30 22:59:03,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45931,2021-05-30,45931,101,505,9,2021-05-30 22:59:03,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45944,2021-05-30,45944,128,1,4,2021-05-30 22:59:03,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45950,2021-05-30,45950,101,7,36,2021-05-30 23:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45967,2021-05-30,45967,101,501,37,2021-05-30 23:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45973,2021-05-30,45973,102,31,41,2021-05-30 23:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
45978,2021-05-30,45978,108,1,75,2021-05-30 23:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62026,2021-06-18,62026,101,37,21,2021-06-18 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62032,2021-06-18,62032,101,342,34,2021-06-18 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62039,2021-06-18,62039,102,1,54,2021-06-18 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62047,2021-06-18,62047,110,1,23,2021-06-18 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62053,2021-06-18,62053,101,5,52,2021-06-18 01:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62058,2021-06-18,62058,101,32,12,2021-06-18 01:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62064,2021-06-18,62064,101,102,2,2021-06-18 01:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62070,2021-06-18,62070,101,501,42,2021-06-18 01:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62085,2021-06-18,62085,128,1,3,2021-06-18 01:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62091,2021-06-18,62091,101,7,36,2021-06-18 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62100,2021-06-18,62100,101,102,16,2021-06-18 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62114,2021-06-18,62114,104,1,66,2021-06-18 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62123,2021-06-18,62123,101,3,21,2021-06-18 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62128,2021-06-18,62128,101,32,16,2021-06-18 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62137,2021-06-18,62137,101,341,9,2021-06-18 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62142,2021-06-18,62142,101,503,15,2021-06-18 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62149,2021-06-18,62149,105,31,8,2021-06-18 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62156,2021-06-18,62156,101,1,24,2021-06-18 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62161,2021-06-18,62161,101,7,17,2021-06-18 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62175,2021-06-18,62175,101,501,17,2021-06-18 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62180,2021-06-18,62180,102,1,20,2021-06-18 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62194,2021-06-18,62194,101,5,11,2021-06-18 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62204,2021-06-18,62204,101,102,4,2021-06-18 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62210,2021-06-18,62210,101,501,22,2021-06-18 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62227,2021-06-18,62227,101,2,27,2021-06-18 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62233,2021-06-18,62233,101,31,1,2021-06-18 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62238,2021-06-18,62238,101,37,14,2021-06-18 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62246,2021-06-18,62246,101,501,18,2021-06-18 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62252,2021-06-18,62252,102,31,32,2021-06-18 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62259,2021-06-18,62259,110,1,7,2021-06-18 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62265,2021-06-18,62265,101,5,46,2021-06-18 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62271,2021-06-18,62271,101,33,33,2021-06-18 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62284,2021-06-18,62284,101,503,15,2021-06-18 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62290,2021-06-18,62290,104,1,52,2021-06-18 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62301,2021-06-18,62301,101,5,94,2021-06-18 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62315,2021-06-18,62315,101,341,9,2021-06-18 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62322,2021-06-18,62322,101,506,7,2021-06-18 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62329,2021-06-18,62329,108,1,71,2021-06-18 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62336,2021-06-18,62336,101,3,26,2021-06-18 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62343,2021-06-18,62343,101,33,10,2021-06-18 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62348,2021-06-18,62348,101,102,18,2021-06-18 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62357,2021-06-18,62357,101,505,14,2021-06-18 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62360,2021-06-18,62360,102,31,43,2021-06-18 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62374,2021-06-18,62374,101,6,53,2021-06-18 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62381,2021-06-18,62381,101,36,40,2021-06-18 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62395,2021-06-18,62395,102,1,54,2021-06-18 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62407,2021-06-18,62407,101,2,54,2021-06-18 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62413,2021-06-18,62413,101,31,28,2021-06-18 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62418,2021-06-18,62418,101,37,21,2021-06-18 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62424,2021-06-18,62424,101,342,37,2021-06-18 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62430,2021-06-18,62430,101,506,27,2021-06-18 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
62445,2021-06-18,62445,101,5,113,2021-06-18 12:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
