__source_pk,dt,roleid,permissionid,status,lastmodifytime,source_db,source_table,ods_table_name,sync_time
615631c152a57cf2edb465838dd9059a,2026-06-21,41,60,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
8ac2d6a40642426d52c393aeb7652a1a,2026-06-21,41,53,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
937f49a3a717d22b33dc11bde3e60743,2026-06-21,41,68,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a41a71ee83033085253f827c2f909616,2026-06-21,41,42,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e2efbdf1a339c6b00ecf76df94bbd89c,2026-06-21,41,124,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f2bb3127376efdda663d7f80796362d9,2026-06-21,41,70,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f36d165bd4a63014879b1d768efbcd84,2026-06-21,41,21,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f763db89e2c6357d065154bd877677b9,2026-06-21,41,43,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f94a9d72789af2ac3ed0007de8c6cc5c,2026-06-21,41,69,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ca2cb1b095a2ca9f2bbbd3717645d387,2017-09-30,12,48,1,2017-09-30 14:49:00,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
03defde4be84ed91d257d35b6b39420a,2026-04-03,41,92,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
3d265d5ace88f869b3ce4251d97b959f,2026-04-03,41,65,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
7322d12e33015c6df832c77ff9e07c06,2026-04-03,23,137,0,2026-04-03 10:19:50,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f33d342f0ee99488d189e9d6f58a0322,2026-04-03,41,19,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
fbce77c82af7a2fdff7c9ac1a4bee8e8,2026-04-03,41,7,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
2ff1901d20b8c9c5ed7f4d033bd6d0a8,2019-07-08,20,7,1,2019-07-08 18:09:24,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9aab271fdf1e1617b3d46fe0a8cbd543,2019-07-08,20,58,1,2019-07-08 18:09:24,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
da83fa360b7199506a03f002c362a9e7,2019-07-08,15,11,0,2019-07-08 13:56:49,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
5ac5f1d1e921eceeaccdb3544c6b35dc,2025-03-12,27,70,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6c9fb2ac612ca771cfb731fa2b2c7342,2025-03-12,24,92,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
8b8a447bbd9ef8afaf5b4c9d74ab33d4,2025-03-12,24,43,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
43468d1cd452b1a0a3cccbb7216bf809,2025-08-24,47,50,1,2025-08-24 12:38:19,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
051cdc75e04c9d2a3bd8cbff297375ba,2026-05-12,21,129,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3dd3719c12dfa08025e7f35b88bb35c7,2026-05-12,21,132,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
675e013a01f7b77da00b8f7b49cc7862,2026-05-12,21,30,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9f0a9ea9a7612eba41387ccdd81c1ce9,2026-05-12,21,126,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a14fc0e0381526b247a86c725ea68118,2026-05-12,21,19,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a4b31b7e47df72ecb4d40ca9d9e6790c,2026-05-12,21,47,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c23c160d0ba645eabc39ef49fdff7f7a,2026-05-12,21,15,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ceced5395718a2463e88d836fe29ac77,2026-05-12,21,53,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
765572f807aa6536397afc6abf06e8dc,2017-08-22,4,3,0,2017-08-22 23:02:57,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
76d2035aa1ba30f7cc85cd057a7d47cc,2017-08-22,4,41,0,2017-08-22 23:26:01,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3391a5101df8aaddf4e2fe9d285dc497,2019-07-03,17,11,0,2019-07-03 00:06:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3f783c0df17339fb44afab83e299d0ac,2019-07-03,17,18,1,2019-07-03 00:06:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
4d9548847730dc772af15cda036480b0,2019-07-03,19,63,1,2019-07-03 00:07:08,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
4f07c291c9aa5f69fc234a744d62840c,2019-07-03,14,73,1,2019-07-03 00:13:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
589d4e05883a1e5ea13a01b1d8e23f86,2019-07-03,19,11,0,2019-07-03 00:07:08,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
69b9019b5ca7a2621e8118f1849ed1d8,2019-07-03,16,21,1,2019-07-03 00:06:50,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
703d9390cef386e7fd10efc14219d1ea,2019-07-03,19,44,1,2019-07-03 00:07:08,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7d93e348d333ad9973d8f0f5d3dc7209,2019-07-03,19,7,1,2019-07-03 00:07:08,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ae8836eb3aa8a81522f01a9b9435fe39,2019-07-03,15,21,1,2019-07-03 00:13:56,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c41ddd113295c9db36d10e2a92e97629,2019-07-03,15,10,1,2019-07-03 00:13:56,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
fe9211513838cccd76eb082538c41d8d,2019-07-03,16,32,1,2019-07-03 00:06:50,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b2e425bc03282ba9c69547291be990f2,2021-03-27,13,18,1,2021-03-27 19:43:33,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
87176c7d0de4b5b671c18b6ea51a47cb,2024-06-24,21,41,0,2024-06-24 15:20:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
16362dda0aea3f4090ceb518f85db860,2025-03-12,27,84,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3f1064d67f02ebed64a87fcb9cd1c287,2025-03-12,27,15,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7321777dde587e8bba8fdfb199103e3a,2025-03-12,24,80,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
8c5ca91d5b7a6115bdf515e9dea7a8fd,2025-03-12,24,53,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b8fa57cc2a9728b4d9d52c91d14cd34a,2025-03-12,27,20,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0a428e4279dd5ee431896ea7e98ed84e,2026-04-03,41,85,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
862fb2a56abea46a01a968fc0e823264,2026-04-03,41,71,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
8ddffc3e6b9023771ba87b9901501ddd,2026-04-03,41,100,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
91fc98547dbeb3e27be40702c7819ca2,2026-04-03,41,52,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
9fbbc8770aa368386e33dabd470c3829,2026-04-03,41,88,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
b56f416c993bac8f8abcadf14ad083e2,2026-04-03,41,16,1,2026-04-03 09:52:19,a168,permissionrole,ods_a168_permissionrole,2026-05-19 18:34:16
d946109bb352e639523c8496bd8c284e,2026-04-03,23,8,0,2026-04-03 09:59:48,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0f162d34760f565236c7b5a25289e045,2026-05-12,21,138,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
49bbc1d85ab23118c18f6cc6d764a724,2026-05-12,21,68,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
d3de6efe72d74c950352a9cf83fa005d,2026-05-12,21,70,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e572682e485bf3e57b4284d786ab5cf9,2026-05-12,21,50,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f3edd065eb06b9debbb3d639a9f75ab6,2026-05-12,21,87,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
4aed0dd00a1f920e63e80d120e0b957f,2018-03-09,16,39,0,2018-03-09 22:43:41,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
74d64e99e9f9c232b6d33ee08ffe02b3,2021-03-03,27,63,0,2021-03-03 08:37:39,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6fd7f666a5750256372b6a8ff689c1e6,2025-08-24,46,50,1,2025-08-24 12:38:04,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e53e0c4450458303537ff558a195a13a,2019-10-25,21,66,0,2019-10-25 09:42:00,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
241e952c666809a7f88e7ab8d6336dc1,2019-07-03,17,73,1,2019-07-03 00:06:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
339496b5997dfc2f7a60ff07b2ccc4e2,2019-07-03,17,43,1,2019-07-03 00:06:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
504344a5329aa912cb865f8e6157c39e,2019-07-03,19,42,1,2019-07-03 00:07:08,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
549e24e3a3c053b82977b673230e3382,2019-07-03,19,53,1,2019-07-03 00:07:08,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
5a58403d0fa47adefeb4ec3c0353f316,2019-07-03,16,44,1,2019-07-03 00:06:50,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
5c1584f8e58efe870a1a28cd392dae57,2019-07-03,17,42,1,2019-07-03 00:06:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
bc09ad5d92d43f02ec8b7ee03d04d504,2019-07-03,16,49,1,2019-07-03 00:06:50,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e7879538eff79017cb136c74233c9f12,2019-07-03,19,12,1,2019-07-03 00:07:08,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
985f8e88cd5e828970445db092517202,2018-01-17,17,44,0,2018-01-17 18:25:10,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
d4db3b2757ad85e0ac1f5a6a0f9d3d71,2018-01-17,17,15,0,2018-01-17 18:25:10,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
245527d3296072e0039a0358a8c9d217,2017-11-13,8,50,1,2017-11-13 14:59:32,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
24baa53ff21f8386f7942ea30247a3d1,2017-11-13,6,50,1,2017-11-13 14:59:32,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ad9dce4b55bf1e1a2fbdf1fabe1bbb30,2017-11-13,5,50,1,2017-11-13 14:59:32,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
413a8c2bd528f59017e647db45f04c41,2019-07-03,15,30,1,2019-07-03 00:13:56,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
42e91eab3c091168b829074ad48ef21b,2019-07-03,15,50,1,2019-07-03 00:13:56,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
76bd6c4263cfee1bfcee7ea94cbdebf5,2019-07-03,16,22,1,2019-07-03 00:06:50,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9be052e3567368264afbcc5c8fa8d165,2019-07-03,15,39,1,2019-07-03 00:13:56,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a5dad33db8094e42d0edf6ba97d88c83,2019-07-03,16,50,1,2019-07-03 00:06:50,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c10c10a8a704808135c4222270106eb8,2019-07-03,15,18,1,2019-07-03 00:13:56,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f3abddc64768b1ff682d8f8786973549,2019-07-03,19,73,1,2019-07-03 00:07:08,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0b80009ff46c3e77d6ee0991748a83f8,2026-06-27,23,69,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
2ad5059e45f4ea21c4ffeeaf6c5a5e4a,2026-06-27,23,96,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3213fd9772d28ffc9fb3fddcf75ac40d,2026-06-27,23,72,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
622196b58ff54f8c3de582c98ffb9a0d,2026-06-27,23,77,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
690c11fee1b108db9ca452b52c1abdd9,2026-06-27,23,91,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6fd78cdc7a1ac02faa9b08eb1a7ad562,2026-06-27,23,22,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7925b50366b45cdf2ce577a127ab0104,2026-06-27,23,44,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7d5896c4616cd363854db6e218aa0e7e,2026-06-27,23,18,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
8283d09f89ce04fd938b59e3bf53f821,2026-06-27,23,134,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9f4585408cf6890ac2246230849711c9,2026-06-27,23,100,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b40c59cac2b51439bc95c151db165bcd,2026-06-27,23,42,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b5f45a979ce61f3f4dafa37601b676c8,2026-06-27,23,76,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
be0f786a58d7d95fa89c41f3c5d75b12,2026-06-27,23,52,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
d78bd5174ccf9fd3de111f2e06d1ab27,2026-06-27,23,47,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
352e69fcb89be3e11f10f9a621c3f878,2020-03-31,33,50,1,2020-03-31 14:41:12,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0eafc4b78c55bc20a3bdd145c84747c7,2025-03-12,27,11,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1c302a847f6178994fc876bce154ed40,2026-06-27,23,94,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
2913ba3bd2abbe27f2c132471ceb183c,2026-06-27,23,60,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
89e19f8b82bee6d0c494e87b5a3c968a,2026-06-27,23,85,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
8eb96c11b52cc54939d7b001b21764ab,2026-06-27,23,46,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9eecb14584e56601d6800a9d77830a89,2026-06-27,23,21,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f606250a59d4f422be39cea9357a7bd3,2026-06-27,23,92,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c6efc3626a9269d2664a489b0d26368d,2024-09-09,1,129,0,2024-09-09 18:01:13,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e8d9af2b7bc1681a03f766fd4aabae3d,2025-08-24,47,134,1,2025-08-24 12:38:19,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0786cb547216dc6592ad9e8a69e037e8,2026-06-21,41,75,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
59636db501c32b8dd21a093c25abf305,2026-06-21,41,72,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
66b7d0dcc1b25549f1af3e30581fdd49,2026-06-21,41,129,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6c576c955641212399d9dc01b6db6b52,2026-06-21,41,15,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b3f4c705aff972022e998513847e1c43,2026-06-21,41,89,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b4c8c9797083da0c948de1d8b694a99b,2026-06-21,41,125,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f15fcb84498745efc21222a6a588fb4b,2026-06-21,41,135,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
888d4a7b3b003b03c10ec0938bc0eb23,2019-01-10,19,51,0,2019-01-10 16:13:54,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c24c775e97cda9c175b06d26d0ab0d02,2019-01-10,19,39,0,2019-01-10 16:13:54,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0e0a4eb280283d343698dcbf9213bdb2,2020-08-27,1,10,0,2020-08-27 08:41:53,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
74fa750f2d30c4cfa8bfc21052d88056,2020-08-27,2,11,1,2020-08-27 08:36:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
cdf147fb4cbb60e64e2b64db9ed53690,2020-08-27,1,58,0,2020-08-27 09:01:17,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
d899feb00bd19cfcf307224c9a03c42d,2020-08-27,1,32,0,2020-08-27 08:41:53,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
da2162fcabd9fc1e72e2754f43ac4ed9,2020-08-27,1,48,0,2020-08-27 09:01:17,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f74dafea2d547372e15a13bba3af5ae0,2020-08-27,2,21,1,2020-08-27 08:36:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
fe5855c2d92143be945fd075633f42c9,2020-08-27,2,20,0,2020-08-27 08:36:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
5e22aa9b80ee6053ec35bbfdba255237,2025-04-02,39,43,1,2025-04-02 20:21:13,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
697430f392772f2ae26641b5fcdd2d39,2025-04-02,39,53,1,2025-04-02 20:21:13,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f0080fe38f6a34746546d041a2ed1beb,2025-04-02,39,91,1,2025-04-02 20:21:13,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
2ce72016154982aef705a2c453c9cbf5,2016-12-14,1,6,0,2016-12-14 10:36:27,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
52be6c1df50dad64278cb6e0226c92f3,2016-12-14,4,8,0,2016-12-14 10:41:58,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
aba319d11624d264391341501889526e,2020-04-23,11,80,1,2020-04-23 20:46:37,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
31c91eb1eb196f1a185e660f36fcd7d2,2020-08-03,28,68,0,2020-08-03 10:25:48,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
37a88e58461cf7c90e4bfbf503b288c3,2020-08-03,28,63,0,2020-08-03 10:25:48,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e871d5da51a4e6ac84a5c29bdccc0db8,2020-08-03,28,76,0,2020-08-03 10:25:48,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6316c0579c3e6858cffe25c7848d4e81,2025-12-27,28,90,1,2025-12-27 18:38:21,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
86f2ece5e6996b12d33c2f3125591d2e,2025-12-27,28,19,1,2025-12-27 18:38:21,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3a15f4fdb2d79a0c7632d6c32824a1a8,2026-04-11,23,88,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
48859500c42da47f8416b06d7974ff6f,2026-04-11,23,57,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
7e2a464e10254712319fcd549f6df15d,2026-04-11,23,11,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
8d65297dcf742ded1162835b59c77392,2026-04-11,23,124,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
a738c1ff9e81ae272152791b0343453e,2026-04-11,23,79,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
dd12bc145f59e7c780a366e043f63739,2026-04-11,23,86,1,2026-04-11 11:42:20,a168,permissionrole,ods_a168_permissionrole,2026-06-27 06:01:54
09bdc51b089fdc292f17a1c7ba7814df,2026-06-21,41,76,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0a2583b6b82f8fa1bba74462bb80b6e6,2026-06-21,41,78,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
2921f03e1ede1f4f5191068e886b50c8,2026-06-21,41,126,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
4dca89f9c38b7b205307c0d3bfa30c7f,2026-06-21,41,131,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
616c7b8ffa61a9bb07425f2b23e5de86,2026-06-21,41,127,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
95284229a7a94dba00b4e937a92f8864,2026-06-21,41,63,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9e8a0d4f7d086046de84dbcc8c5a208f,2026-06-21,41,98,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c3254f4c86f9a75ac6849e6610e60d02,2026-06-21,41,8,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c3e7f9cda8f683fd3a1d386892eb81ee,2026-06-21,41,50,1,2026-06-21 12:20:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
052f774def2b09f0b055d673c190deff,2016-12-02,5,42,1,2016-12-02 16:28:09,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
bfe476d8c0174a6cf418d8376d2542af,2017-08-27,4,16,0,2017-08-27 21:05:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3f97116ea901d006af23b56e1dd14d97,2018-01-17,17,30,0,2018-01-17 18:25:10,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e78c361908ad29170d03de9dd6c18223,2018-12-03,1,62,0,2018-12-03 21:59:18,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3d5fde41bb620648ea5224d3dbaf40d8,2016-07-25,6,14,0,2016-07-25 11:09:14,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
626f73beda900ff805cc5c2e053f3e06,2016-07-25,6,20,0,2016-07-25 11:09:14,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c385ddde6800d561c00476797eadee76,2016-07-25,6,13,0,2016-07-25 11:09:14,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e533b3088e1067247bdcb44e5058a8be,2016-07-25,6,18,1,2016-07-25 11:09:18,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
02fd8fd4bb7163aede4d5fb1126e8ff0,2019-07-08,20,53,1,2019-07-08 18:09:24,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ec55d0e1d593f5c68d75147a59ab6a5c,2019-07-08,20,43,1,2019-07-08 18:09:24,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
25f63ab2c3d43fa37b565fe5a6641659,2017-04-06,1,17,0,2017-04-06 11:58:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9a08345e000d4e7f701c85b46358ec9d,2017-04-06,7,18,1,2017-04-06 12:05:47,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c67e67a7b14450163e97a66d849eb0c8,2020-05-12,26,80,1,2020-05-12 15:46:41,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7572ed405fffff47ad1cd3764af6a15d,2018-01-05,15,33,0,2018-01-05 12:34:18,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
99c748dcebb9f3277b6920300b9ec0ea,2018-01-05,15,20,0,2018-01-05 12:34:18,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f910eed3f897cfff43447e6a28e3aab1,2018-01-05,15,34,0,2018-01-05 12:34:18,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
4b4264b160d04f73a48cde5501fbc909,2020-08-03,28,48,0,2020-08-03 10:25:48,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
